,Term,Session,Career,Acad Group,Acad Org,Unique Instr Entity ID,Course ID,Offer Nbr,Subject,Catalog,Course Title,Section,Component,Association Primary Component,Section is Primary Component,Min Units,Max Units,Assoc,Class Nbr,Class Start Date,Class End Date,Location,Mode,Class Cap Enrl,Class Tot Enrl,Class Req Rm Cap,Comb Sect,Comb Sects ID,Unique Combined Section ID,Prim Res,Cmb Sctn Cap Enrl,Cmb Sctn Tot Enrl,Cmb Sctn Req Rm Cap,Cmb Sctn or Class Cap Enrl,Cmb Sctn or Class Tot Enrl,Cmb Sctn or Class Req Rm Cap,Grading,Class Type,Final Exam,Resp Car,Resp Group,Resp Org,Exam Key,Representative Row,Enrl by Exam key
247,2881,1,GR,BU,AEM,2881-1-8537,352811,1,AEM,6120,Applied Econometrics,001,LEC,LEC,Y,4.0,4.0,1,8537,2024-08-26,2024-12-21,ITH,P,48,48,48,,,,,0,0,0,48,48,48,OPT,Non-Enroll,Y,GR,BU,AEM,1-8537,Stand-alone,48.0
248,2881,1,UG,EN,ECE,2881-1-6677,352302,1,ECE,3030,Electromagnetic Fields & Waves,001,LEC,LEC,Y,4.0,4.0,1,6677,2024-08-26,2024-12-21,ITH,P,94,94,94,,,,,0,0,0,94,94,94,GRD,Non-Enroll,Y,UG,EN,ECE,1-6677,Stand-alone,94.0
249,2881,1,UG,EN,CIS,2881-1-4766C,365928,1,INFO,4240,Designing Tech Social Impact,001,LEC,LEC,Y,4.0,4.0,1,7007,2024-08-26,2024-12-21,ITH,P,260,211,260,C,4766.0,2881-1-4766C,PRIMRES,260,251,260,260,251,260,OPT,Non-Enroll,YO,UG,EN,CIS,1-4766,PrimRes,251.0
250,2881,1,UG,PP,PP,2881-1-7522,351472,1,PUBPOL,2040,Economics of the Public Sector,001,LEC,LEC,Y,4.0,4.0,1,7522,2024-08-26,2024-12-21,ITH,P,75,67,75,,,,,0,0,0,75,67,75,OPT,Non-Enroll,Y,UG,PP,PP,1-7522,Stand-alone,67.0
251,2881,1,UG,HE,TXA,2881-1-7523,351531,1,FSAD,1250,"Fashion, Art & Design Thinking",001,LEC,LEC,Y,3.0,3.0,1,7523,2024-08-26,2024-12-21,ITH,P,135,79,135,,,,,0,0,0,135,79,135,OPT,Enrollment,Y,UG,HE,TXA,1-7523,Stand-alone,79.0
252,2881,1,UG,HE,DEA,2881-1-8023,366319,1,DEA,2020,Intro to Sustainable Design,001,LEC,LEC,Y,3.0,3.0,1,8023,2024-08-26,2024-12-21,ITH,P,32,21,32,,,,,0,0,0,32,21,32,OPT,Enrollment,Y,UG,HE,DEA,1-8023,Stand-alone,21.0
253,2881,1,UG,BU,HA,2881-1-8590,351502,1,HADM,1210,Financial Accounting,001,LEC,LEC,Y,3.0,3.0,1,8590,2024-08-26,2024-12-21,ITH,P,52,54,60,,,,,0,0,0,52,54,60,GRI,Enrollment,Y,UG,BU,HA,MLG47,MLG - SA Lead,106.0
254,2881,1,UG,BU,HA,2881-1-8592,351514,1,HADM,2810,Human Resources Management,001,LEC,LEC,Y,3.0,3.0,1,8592,2024-08-26,2024-12-21,ITH,P,50,57,60,,,,,0,0,0,50,57,60,GRI,Enrollment,Y,UG,BU,HA,MLG56,MLG - SA Lead,109.0
255,2881,1,UG,EN,MAE,2881-1-6684,354925,1,MAE,3230,Introductory Fluid Mechanics,001,LEC,LEC,Y,4.0,4.0,1,6684,2024-08-26,2024-12-21,ITH,P,200,145,200,,,,,0,0,0,200,145,200,GRD,Non-Enroll,Y,UG,EN,MAE,1-6684,Stand-alone,145.0
256,2881,1,UG,EN,COMS,2881-1-6686,358526,1,CS,1110,Intro Computing: Design & Dev,001,LEC,LEC,Y,4.0,4.0,1,6686,2024-08-26,2024-12-21,ITH,P,350,331,350,,,,,0,0,0,350,331,350,OPI,Enrollment,Y,UG,EN,COMS,MLG06,MLG - SA Lead,632.0
257,2881,1,UG,EN,ECE,2881-1-6166C,369913,1,ECE,2720,Data Science for Engineers,001,LEC,LEC,Y,4.0,4.0,1,7159,2024-08-26,2024-12-21,ITH,P,120,76,120,C,6166.0,2881-1-6166C,PRIMRES,120,117,120,120,117,120,GRD,Non-Enroll,Y,UG,EN,ECE,1-6166,PrimRes,117.0
258,2881,1,GR,PP,PP,2881-1-7870,367423,1,PUBPOL,5449,Systems Thinking,001,LEC,LEC,Y,3.0,3.0,1,7870,2024-08-26,2024-12-21,ITH,P,50,38,50,,,,,0,0,0,50,38,50,GRD,Enrollment,Y,GR,PP,PP,1-7870,Stand-alone,38.0
259,2881,1,UG,HE,HD,2881-1-7872,351862,1,HD,2180,Humn Dev:Adulthood & Aging,001,LEC,LEC,Y,3.0,3.0,1,7872,2024-08-26,2024-12-21,ITH,P,120,124,120,,,,,0,0,0,120,124,120,OPT,Enrollment,Y,UG,HE,HD,1-7872,Stand-alone,124.0
260,2881,1,UG,AS,CLASS,2881-1-8753C,369647,1,LATIN,3220,Rapid Reading in Latin,101,SEM,SEM,Y,4.0,4.0,1,11412,2024-08-26,2024-12-21,ITH,P,15,9,15,C,8753.0,2881-1-8753C,PRIMRES,15,12,15,15,12,15,GRD,Enrollment,Y,UG,AS,CLASS,1-8753,PrimRes,12.0
261,2881,1,UG,PP,PP,2881-1-9458C,374021,1,PUBPOL,3450,Democracy Promotion,001,LEC,LEC,Y,3.0,3.0,1,19642,2024-08-26,2024-12-21,ITH,P,46,16,46,C,9458.0,2881-1-9458C,PRIMRES,46,20,46,46,20,46,OPT,Enrollment,Y,UG,PP,PP,1-9458,PrimRes,20.0
262,2881,1,UG,EN,CHEME,2881-1-6492,350193,1,CHEME,3130,Chem Engr Thermodynamics,001,LEC,LEC,Y,4.0,4.0,1,6492,2024-08-26,2024-12-21,ITH,P,60,48,60,,,,,0,0,0,60,48,60,GRD,Non-Enroll,Y,UG,EN,CHEME,1-6492,Stand-alone,48.0
263,2881,1,UG,EN,CHEME,2881-1-6494,350220,1,CHEME,3240,Heat and Mass Transfer,001,LEC,LEC,Y,4.0,4.0,1,6494,2024-08-26,2024-12-21,ITH,P,89,48,89,,,,,0,0,0,89,48,89,GRD,Non-Enroll,Y,UG,EN,CHEME,1-6494,Stand-alone,48.0
264,2881,1,GR,EN,CHEME,2881-1-6496,350221,1,CHEME,6130,Advanced Thermodynamics,001,LEC,LEC,Y,3.0,3.0,1,6496,2024-08-26,2024-12-21,ITH,P,40,28,40,,,,,0,0,0,40,28,40,GRD,Enrollment,Y,GR,EN,CHEME,1-6496,Stand-alone,28.0
265,2881,1,UG,EN,ORIE,2881-1-0918C,351755,1,ORIE,3500,Engr Probability & Stats II,001,LEC,LEC,Y,4.0,4.0,1,6806,2024-08-26,2024-12-21,ITH,P,175,161,210,C,918.0,2881-1-0918C,PRIMRES,210,179,210,210,179,210,GRD,Non-Enroll,Y,UG,EN,ORIE,1-0918,PrimRes,179.0
266,2881,1,UG,AS,CLASS,2881-1-7870C,372553,1,GREEK,1105,Homeric Greek II,101,SEM,SEM,Y,4.0,4.0,1,8970,2024-08-26,2024-12-21,ITH,P,15,3,15,C,7870.0,2881-1-7870C,PRIMRES,15,4,15,15,4,15,GRD,Enrollment,Y,UG,AS,CLASS,1-7870,PrimRes,4.0
267,2881,1,GR,EN,ECE,2881-1-7178,361593,1,ECE,5830,Intro to Technical Management,002,LEC,LEC,Y,3.0,3.0,2,7178,2024-08-26,2024-12-21,ITH,OL,35,8,35,,,,,0,0,0,35,8,35,GRI,Enrollment,Y,GR,EN,ECE,1-7178,Stand-alone,8.0
268,2881,1,UG,EN,AEP,2881-1-7781C,370289,1,AEP,4200,Interm Mathematical Physics,001,LEC,LEC,Y,4.0,4.0,1,7185,2024-08-26,2024-12-21,ITH,P,50,31,50,C,7781.0,2881-1-7781C,PRIMRES,50,33,50,50,33,50,GRD,Non-Enroll,Y,UG,EN,AEP,1-7781,PrimRes,33.0
269,2881,1,UG,EN,ECE,2881-1-7187,358889,1,ECE,3250,Signals and Systems,001,LEC,LEC,Y,4.0,4.0,1,7187,2024-08-26,2024-12-21,ITH,P,120,97,120,,,,,0,0,0,120,97,120,GRI,Non-Enroll,Y,UG,EN,ECE,1-7187,Stand-alone,97.0
270,2881,1,UG,HE,TXA,2881-1-7883,351643,1,FSAD,2370,Struc Fabric Des,001,LEC,LEC,Y,3.0,3.0,1,7883,2024-08-26,2024-12-21,ITH,P,44,33,44,,,,,0,0,0,44,33,44,OPT,Enrollment,Y,UG,HE,TXA,1-7883,Stand-alone,33.0
271,2881,1,GR,PP,PP,2881-1-7886,368256,1,PUBPOL,6390,Microeconomics,001,LEC,LEC,Y,3.0,3.0,1,7886,2024-08-26,2024-12-21,ITH,P,15,8,15,,,,,0,0,0,15,8,15,OPT,Enrollment,Y,GR,PP,PP,1-7886,Stand-alone,8.0
272,2881,1,UG,EN,CEE,2881-1-6501,350659,1,CEE,3040,Uncertainty Analysis in Engr,001,LEC,LEC,Y,4.0,4.0,1,6501,2024-08-26,2024-12-21,ITH,P,154,107,154,,,,,0,0,0,154,107,154,OPT,Non-Enroll,Y,UG,EN,CEE,1-6501,Stand-alone,107.0
273,2881,1,UG,EN,CEE,2881-1-6506,350691,1,CEE,3310,Fluid Mechanics,001,LEC,LEC,Y,4.0,4.0,1,6506,2024-08-26,2024-12-21,ITH,P,94,70,94,,,,,0,0,0,94,70,94,GRD,Non-Enroll,Y,UG,EN,CEE,1-6506,Stand-alone,70.0
274,2881,1,UG,EN,ORIE,2881-1-6511,351710,1,ORIE,3150,Financial & Managerial Accting,001,LEC,LEC,Y,4.0,4.0,1,6511,2024-08-26,2024-12-21,ITH,P,150,145,150,,,,,0,0,0,150,145,150,GRI,Non-Enroll,Y,UG,EN,ORIE,1-6511,Stand-alone,145.0
275,2881,1,UG,EN,ORIE,2881-1-0916C,351723,1,ORIE,3300,Optimization I,001,LEC,LEC,Y,4.0,4.0,1,6516,2024-08-26,2024-12-21,ITH,P,185,157,280,C,916.0,2881-1-0916C,PRIMRES,280,216,280,280,216,280,GRD,Non-Enroll,Y,UG,EN,ORIE,1-0916,PrimRes,216.0
276,2881,1,GR,EN,ORIE,2881-1-6721,353760,1,ORIE,6500,Applied Stochastic Processes,001,LEC,LEC,Y,4.0,4.0,1,6721,2024-08-26,2024-12-21,ITH,P,50,36,50,,,,,0,0,0,50,36,50,OPT,Non-Enroll,Y,GR,EN,ORIE,1-6721,Stand-alone,36.0
277,2881,1,UG,EN,EN,2881-1-6727,358622,1,ENGRD,2700,Basic Engr Probability & Stats,001,LEC,LEC,Y,4.0,4.0,1,6727,2024-08-26,2024-12-21,ITH,P,330,235,330,,,,,0,0,0,330,235,330,OPI,Non-Enroll,Y,UG,EN,EN,1-6727,Stand-alone,235.0
278,2881,1,UG,EN,COMS,2881-1-5635C,358592,1,CS,3780,Intro to Machine Learning,001,LEC,LEC,Y,4.0,4.0,1,7112,2024-08-26,2024-12-21,ITH,P,445,292,495,C,5635.0,2881-1-5635C,PRIMRES,400,400,400,400,400,400,OPI,Enrollment,Y,UG,EN,COMS,1-5635,PrimRes,400.0
279,2881,1,UG,HE,DEA,2881-1-7910,359752,1,DEA,4050,Design Portfolio/Communication,001,LEC,LEC,Y,3.0,3.0,1,7910,2024-08-26,2024-12-21,ITH,P,18,15,18,,,,,0,0,0,18,15,18,GRD,Enrollment,Y,UG,HE,DEA,1-7910,Stand-alone,15.0
280,2881,1,UG,EN,COMS,2881-1-19257,371061,1,CS,4414,Systems Programming,001,LEC,LEC,Y,4.0,4.0,1,19257,2024-08-26,2024-12-21,ITH,P,300,246,300,,,,,0,0,0,300,246,300,OPT,Non-Enroll,Y,UG,EN,COMS,1-19257,Stand-alone,246.0
281,2881,1,GR,EN,ORIE,2881-1-6533,353783,1,ORIE,6700,Statistical Principles,001,LEC,LEC,Y,4.0,4.0,1,6533,2024-08-26,2024-12-21,ITH,P,40,21,40,,,,,0,0,0,40,21,40,OPT,Non-Enroll,Y,GR,EN,ORIE,1-6533,Stand-alone,21.0
282,2881,1,UG,EN,EAS,2881-1-6554,354982,1,EAS,3410,Atmos Thermodyn & Hydrostat,001,LEC,LEC,Y,3.0,3.0,1,6554,2024-08-26,2024-12-21,ITH,P,30,28,30,,,,,0,0,0,30,28,30,GRD,Enrollment,Y,UG,EN,EAS,1-6554,Stand-alone,28.0
283,2881,1,UG,AS,SOC,2881-1-3246C,354657,1,SOC,2220,Controversies About Inequality,001,LEC,LEC,Y,4.0,4.0,1,4772,2024-08-26,2024-12-21,ITH,P,250,23,250,C,3246.0,2881-1-3246C,PRIMRES,250,117,250,250,117,250,GRD,Non-Enroll,Y,UG,AS,SOC,1-3246,PrimRes,117.0
284,2881,1,UG,BU,HA,2881-1-8664,351465,1,HADM,1350,Intro to Hotel Operations,001,LEC,LEC,Y,3.0,3.0,1,8664,2024-08-26,2024-12-21,ITH,P,55,60,60,,,,,0,0,0,55,60,60,GRI,Enrollment,Y,UG,BU,HA,MLG48,MLG - SA Lead,116.0
285,2881,1,GR,EN,ECE,2881-1-6737,361593,1,ECE,5830,Intro to Technical Management,001,LEC,LEC,Y,3.0,3.0,1,6737,2024-08-26,2024-12-21,ITH,P,40,32,40,,,,,0,0,0,40,32,40,GRI,Enrollment,Y,GR,EN,ECE,1-6737,Stand-alone,32.0
286,2881,1,UG,EN,EN,2881-1-18369,372787,1,ENGRC,3700,Communications Consulting Engr,101,SEM,SEM,Y,3.0,3.0,1,18369,2024-08-26,2024-12-21,ITH,P,24,7,24,,,,,0,0,0,24,7,24,GRD,Enrollment,Y,UG,EN,EN,1-18369,Stand-alone,7.0
287,2881,PR1,UG,EN,STSCI,2881-PR1-6891,365852,1,STSCI,4980,Tutorial in Actuarial Stats,601,PRJ,PRJ,Y,2.0,2.0,1,6891,2024-08-26,2024-12-21,ITH,P,20,7,20,,,,,0,0,0,20,7,20,SUS,Enrollment,Y,UG,EN,STSCI,P1-6891,Stand-alone,7.0
288,2881,1,UG,EN,MAE,2881-1-7038,368765,1,MAE,3270,Mech of Engineering Materials,001,LEC,LEC,Y,4.0,4.0,1,7038,2024-08-26,2024-12-21,ITH,P,200,163,200,,,,,0,0,0,200,163,200,GRD,Enrollment,Y,UG,EN,MAE,1-7038,Stand-alone,163.0
289,2881,1,UG,AS,RUSSIAN,2881-1-18058,368440,1,RUSSA,1131,Self-Paced Elem Russian I,101,SEM,SEM,Y,2.0,2.0,1,18058,2024-08-26,2024-12-21,ITH,P,15,9,15,,,,,0,0,0,15,9,15,OPI,Enrollment,Y,UG,AS,RUSSIAN,MLG05,MLG - SA Lead,14.0
290,2881,1,UG,EN,COMS,2881-1-0708C,358546,1,CS,2110,Obj-Oriented Prog & Data Struc,001,LEC,LEC,Y,4.0,4.0,1,6560,2024-08-26,2024-12-21,ITH,P,700,337,700,C,708.0,2881-1-0708C,PRIMRES,700,409,700,700,409,700,OPI,Non-Enroll,Y,UG,EN,COMS,1-0708,PrimRes,409.0
291,2881,1,GR,PP,PP,2881-1-8039,370872,1,PUBPOL,5949,STML Practicum I,101,SEM,SEM,Y,1.5,1.5,1,8039,2024-08-26,2024-12-21,ITH,P,25,12,25,,,,,0,0,0,25,12,25,OPT,Non-Enroll,Y,GR,PP,PP,1-8039,Stand-alone,12.0
292,2881,1,UG,IL,ILRGL,2881-1-8044,350182,1,ILRGL,2010,Labor & Employment Law,001,LEC,LEC,Y,3.0,3.0,1,8044,2024-08-26,2024-12-21,ITH,P,53,55,55,,,,,0,0,0,53,55,55,GRI,Enrollment,Y,UG,IL,ILRGL,1-8044,Stand-alone,55.0
293,2881,1,UG,IL,ILRGL,2881-1-7306C,367939,1,ILRGL,3300,Advocacy and Debate,001,LEC,LEC,Y,4.0,4.0,1,8263,2024-08-26,2024-12-21,ITH,P,230,156,230,C,7306.0,2881-1-7306C,PRIMRES,230,158,230,230,158,230,OPI,Non-Enroll,Y,UG,IL,ILRGL,1-7306,PrimRes,158.0
294,2881,1,UG,EN,EN,2881-1-6558,355623,1,ENGRC,3500,Engineering Communications,101,SEM,SEM,Y,3.0,3.0,1,6558,2024-08-26,2024-12-21,ITH,P,24,24,24,,,,,0,0,0,24,24,24,GRD,Enrollment,Y,UG,EN,EN,1-6558,Stand-alone,24.0
295,2881,1,UG,EN,EN,2881-1-6559,355623,1,ENGRC,3500,Engineering Communications,102,SEM,SEM,Y,3.0,3.0,2,6559,2024-08-26,2024-12-21,ITH,P,24,24,24,,,,,0,0,0,24,24,24,GRD,Enrollment,Y,UG,EN,EN,1-6559,Stand-alone,24.0
296,2881,1,UG,EN,COMS,2881-1-6568,358552,1,CS,2800,Math Foundations of CS,001,LEC,LEC,Y,4.0,4.0,1,6568,2024-08-26,2024-12-21,ITH,P,500,392,500,,,,,0,0,0,500,392,500,GRI,Non-Enroll,Y,UG,EN,COMS,1-6568,Stand-alone,392.0
297,2881,1,UG,EN,COMS,2881-1-6569,358556,1,CS,3110,Data Struct & Functional Progr,001,LEC,LEC,Y,4.0,4.0,1,6569,2024-08-26,2024-12-21,ITH,P,420,361,420,,,,,0,0,0,420,361,420,GRI,Non-Enroll,Y,UG,EN,COMS,1-6569,Stand-alone,361.0
298,2881,1,UG,EN,CEE,2881-1-6764,350714,1,CEE,3410,Geotechnical Engineering,001,LEC,LEC,Y,4.0,4.0,1,6764,2024-08-26,2024-12-21,ITH,P,55,38,55,,,,,0,0,0,55,38,55,GRD,Non-Enroll,Y,UG,EN,CEE,1-6764,Stand-alone,38.0
299,2881,1,UG,AS,HIST,2881-1-7993C,352628,1,HIST,2640,Intro to Asian American Hist,001,LEC,LEC,Y,4.0,4.0,1,9152,2024-08-26,2024-12-21,ITH,P,100,11,120,C,7993.0,2881-1-7993C,PRIMRES,100,100,120,100,100,120,OPT,Non-Enroll,Y,UG,AS,HIST,1-7993,PrimRes,100.0
300,2881,1,UG,EN,EAS,2881-1-7057,366264,1,EAS,1600,Environmental Physics,001,LEC,LEC,Y,3.0,3.0,1,7057,2024-08-26,2024-12-21,ITH,P,125,106,125,,,,,0,0,0,125,106,125,OPT,Enrollment,Y,UG,EN,EAS,1-7057,Stand-alone,106.0
301,2881,1,UG,EN,CEE,2881-1-5109C,358690,1,CEE,4640,Sust Transportation Sys Des,001,LEC,LEC,Y,3.0,3.0,1,7059,2024-08-26,2024-12-21,ITH,P,48,29,48,C,5109.0,2881-1-5109C,PRIMRES,48,37,48,48,37,48,OPI,Enrollment,Y,UG,EN,CEE,1-5109,PrimRes,37.0
302,2881,1,UG,HE,HD,2881-1-7971,369075,1,HD,3310,Psychology of Gender,001,LEC,LEC,Y,3.0,3.0,1,7971,2024-08-26,2024-12-21,ITH,P,80,115,100,,,,,0,0,0,80,115,100,GRD,Enrollment,Y,UG,HE,HD,1-7971,Stand-alone,115.0
303,2881,1,UG,IL,ILRGL,2881-1-8053,358945,1,ILRGL,2050,Labor Relations,001,LEC,LEC,Y,3.0,3.0,1,8053,2024-08-26,2024-12-21,ITH,P,55,55,55,,,,,0,0,0,55,55,55,GRI,Enrollment,Y,UG,IL,ILRGL,1-8053,Stand-alone,55.0
304,2881,1,UG,IL,ILRLE,2881-1-8055,359670,1,ILRLE,2400,Economics of Wages&Employment,001,LEC,LEC,Y,3.0,3.0,1,8055,2024-08-26,2024-12-21,ITH,P,55,57,55,,,,,0,0,0,55,57,55,GRI,Enrollment,Y,UG,IL,ILRLE,1-8055,Stand-alone,57.0
305,2881,1,UG,IL,ILRGL,2881-1-8057,350152,1,ILRGL,1100,Intro to U.S. Labor History,002,LEC,LEC,Y,3.0,3.0,2,8057,2024-08-26,2024-12-21,ITH,P,53,50,55,,,,,0,0,0,53,50,55,GRI,Non-Enroll,Y,UG,IL,ILRGL,1-8057,Stand-alone,50.0
306,2881,1,UG,IL,ILRGL,2881-1-8058,360356,1,ILRGL,2350,"Work,Labor&Capital in Global",001,LEC,LEC,Y,3.0,3.0,1,8058,2024-08-26,2024-12-21,ITH,P,60,54,60,,,,,0,0,0,60,54,60,GRI,Enrollment,Y,UG,IL,ILRGL,1-8058,Stand-alone,54.0
307,2881,1,UG,IL,ILRLE,2881-1-8062,359670,1,ILRLE,2400,Economics of Wages&Employment,003,LEC,LEC,Y,3.0,3.0,3,8062,2024-08-26,2024-12-21,ITH,P,17,17,17,,,,,0,0,0,17,17,17,GRI,Enrollment,Y,UG,IL,ILRLE,1-8062,Stand-alone,17.0
308,2881,1,UG,BU,AEM,2881-1-8371,350563,1,AEM,3200,Business Law,001,LEC,LEC,Y,3.0,3.0,1,8371,2024-08-26,2024-12-21,ITH,P,260,255,260,,,,,0,0,0,260,255,260,OPI,Enrollment,Y,UG,BU,AEM,1-8371,Stand-alone,255.0
309,2881,1,UG,EN,EN,2881-1-6576,358586,1,ENGRI,1101,Engr Applications of ORIE,001,LEC,LEC,Y,3.0,3.0,1,6576,2024-08-26,2024-12-21,ITH,P,110,97,110,,,,,0,0,0,110,97,110,OPI,Enrollment,Y,UG,EN,EN,MLG45,MLG - SA Lead,179.0
310,2881,1,UG,EN,EN,2881-1-6591,358615,1,ENGRD,2190,Chem Process Design & Analysis,001,LEC,LEC,Y,4.0,4.0,1,6591,2024-08-26,2024-12-21,ITH,P,89,79,89,,,,,0,0,0,89,79,89,GRD,Non-Enroll,Y,UG,EN,EN,1-6591,Stand-alone,79.0
311,2881,1,GR,BU,AEM,2881-1-8735,369779,1,AEM,5600,Managerial Economics,001,LEC,LEC,Y,3.0,3.0,1,8735,2024-08-26,2024-12-21,ITH,P,80,52,80,,,,,0,0,0,80,52,80,GRD,Enrollment,Y,GR,BU,AEM,1-8735,Stand-alone,52.0
312,2881,1,GR,EN,BMEP,2881-1-1466C,358879,1,BME,6210,Engring Princ for Drug Deliver,001,LEC,LEC,Y,3.0,3.0,1,6777,2024-08-26,2024-12-21,ITH,P,120,60,120,C,1466.0,2881-1-1466C,PRIMRES,120,74,120,120,74,120,OPT,Enrollment,Y,GR,EN,BMEP,1-1466,PrimRes,74.0
313,2881,1,GR,EN,COMS,2881-1-19884,363855,1,CS,5414,Distr Comput Principles,001,LEC,LEC,Y,4.0,4.0,1,19884,2024-08-26,2024-12-21,ITH,P,150,59,150,,,,,0,0,0,150,59,150,OPI,Non-Enroll,Y,GR,EN,COMS,1-19884,Stand-alone,59.0
314,2881,1,UG,EN,EN,2881-1-7297,371205,1,ENGRC,3025,Communicating Digital Identity,001,LEC,LEC,Y,1.0,1.0,1,7297,2024-08-26,2024-12-21,ITH,P,24,13,24,,,,,0,0,0,24,13,24,GRD,Enrollment,Y,UG,EN,EN,1-7297,Stand-alone,13.0
315,2881,1,UG,EN,EN,2881-1-7301,371144,1,ENGRC,4590,Comm in Biological Engr Design,001,LEC,LEC,Y,1.0,1.0,1,7301,2024-08-26,2024-12-21,ITH,P,25,26,25,,,,,0,0,0,25,26,25,GRD,Enrollment,Y,UG,EN,EN,1-7301,Stand-alone,26.0
316,2881,1,UG,AS,GERST,2881-1-3151,351319,1,GERST,1220,Exploring German Contexts II,101,SEM,SEM,Y,4.0,4.0,1,3151,2024-08-26,2024-12-21,ITH,P,16,3,16,,,,,0,0,0,16,3,16,OPT,Enrollment,Y,UG,AS,GERST,MLG25,MLG - SA Lead,12.0
317,2881,1,UG,IL,ILRGL,2881-1-8287,350182,1,ILRGL,2010,Labor & Employment Law,003,LEC,LEC,Y,3.0,3.0,3,8287,2024-08-26,2024-12-21,ITH,P,53,53,55,,,,,0,0,0,53,53,55,GRI,Enrollment,Y,UG,IL,ILRGL,1-8287,Stand-alone,53.0
318,2881,1,UG,EN,EAS,2881-1-6608,358839,1,EAS,3010,Evolution of the Earth System,001,LEC,LEC,Y,4.0,4.0,1,6608,2024-08-26,2024-12-21,ITH,P,24,11,24,,,,,0,0,0,24,11,24,OPT,Non-Enroll,Y,UG,EN,EAS,1-6608,Stand-alone,11.0
319,2881,1,UG,PP,PP,2881-1-5531C,368622,1,PUBPOL,2250,Social Problems in the US,001,LEC,LEC,Y,3.0,3.0,1,7939,2024-08-26,2024-12-21,ITH,P,200,101,200,C,5531.0,2881-1-5531C,PRIMRES,200,200,200,200,200,200,OPT,Enrollment,Y,UG,PP,PP,1-5531,PrimRes,200.0
320,2881,1,UG,AG,BIOMG,2881-1-7418C,361104,1,BIOMG,4380,RNA in Biology and Medicine,001,LEC,LEC,Y,3.0,3.0,1,1974,2024-08-26,2024-12-21,ITH,P,45,30,45,C,7418.0,2881-1-7418C,PRIMRES,45,45,45,45,45,45,OPT,Enrollment,Y,UG,AG,BIOMG,1-7418,PrimRes,45.0
321,2881,1,UG,AG,SIPS,2881-1-7430C,354230,1,PLSCI,4300,Mycology,001,LEC,LEC,Y,3.0,3.0,1,2002,2024-08-26,2024-12-21,ITH,P,24,12,24,C,7430.0,2881-1-7430C,PRIMRES,24,18,24,24,18,24,OPT,Non-Enroll,Y,UG,AG,SIPS,1-7430,PrimRes,18.0
322,2881,1,UG,AG,AIS,2881-1-1514C,350010,1,AIIS,1100,Indigenous North America,001,LEC,LEC,Y,4.0,4.0,1,1002,2024-08-26,2024-12-21,ITH,P,100,36,100,C,1514.0,2881-1-1514C,PRIMRES,100,64,100,100,64,100,OPT,Non-Enroll,Y,UG,AG,AIS,1-1514,PrimRes,64.0
323,2881,1,GR,EN,STSCI,2881-1-6953,364514,1,STSCI,5080,Probability Models & Inference,001,LEC,LEC,Y,4.0,4.0,1,6953,2024-08-26,2024-12-21,ITH,P,100,66,100,,,,,0,0,0,100,66,100,OPT,Non-Enroll,Y,GR,EN,STSCI,1-6953,Stand-alone,66.0
324,2881,1,UG,EN,COMS,2881-1-6957,358560,1,CS,3410,Computer System Organization,001,LEC,LEC,Y,4.0,4.0,1,6957,2024-08-26,2024-12-21,ITH,P,400,339,400,,,,,0,0,0,400,339,400,GRI,Non-Enroll,Y,UG,EN,COMS,1-6957,Stand-alone,339.0
325,2881,1,UG,EN,CIS,2881-1-7302,358808,1,INFO,2950,Introduction to Data Science,001,LEC,LEC,Y,4.0,4.0,1,7302,2024-08-26,2024-12-21,ITH,P,240,242,240,,,,,0,0,0,240,242,240,GRD,Non-Enroll,Y,UG,EN,CIS,1-7302,Stand-alone,242.0
326,2881,1,UG,EN,ECE,2881-1-7589C,352405,1,ECE,4450,Computer Networks & Telcomm,001,LEC,LEC,Y,3.0,3.0,1,7313,2024-08-26,2024-12-21,ITH,P,95,46,95,C,7589.0,2881-1-7589C,PRIMRES,95,95,95,95,95,95,GRD,Enrollment,Y,UG,EN,ECE,1-7589,PrimRes,95.0
327,2881,1,UG,EN,ECE,2881-1-7581C,370957,1,ECE,4560,Power Electronics,001,LEC,LEC,Y,4.0,4.0,1,7315,2024-08-26,2024-12-21,ITH,P,46,15,46,C,7581.0,2881-1-7581C,PRIMRES,46,42,46,46,42,46,OPT,Non-Enroll,Y,UG,EN,ECE,1-7581,PrimRes,42.0
328,2881,1,UG,EN,CEE,2881-1-5687C,371915,1,CEE,4930,Data Analytics,001,LEC,LEC,Y,4.0,4.0,1,7437,2024-08-26,2024-12-21,ITH,P,154,3,154,C,5687.0,2881-1-5687C,PRIMRES,154,82,154,154,82,154,OPT,Non-Enroll,Y,UG,EN,CEE,1-5687,PrimRes,82.0
329,2881,1,UG,EN,BMEP,2881-1-6625,361173,1,BME,3010,Cellular Princ of Biomed Engr,001,LEC,LEC,Y,3.0,3.0,1,6625,2024-08-26,2024-12-21,ITH,P,72,67,72,,,,,0,0,0,72,67,72,GRD,Non-Enroll,Y,UG,EN,BMEP,1-6625,Stand-alone,67.0
330,2881,1,GR,EN,MAE,2881-1-6816,350007,1,MAE,6110,Foundations of Solid Mechanics,001,LEC,LEC,Y,3.0,3.0,1,6816,2024-08-26,2024-12-21,ITH,P,26,15,26,,,,,0,0,0,26,15,26,GRD,Enrollment,Y,GR,EN,MAE,1-6816,Stand-alone,15.0
