student,exams
bcc339f264276cb0eac4ba9918627f9e89a87b3f12c7dd4d7e2d00859ef48db4,"['1-1530', '1-9601', '1-8611']"
bcc5b0b46595e899ca9c46e453ff2d28d2fa3ff3e31b6397cbb85a7163da450a,"['1-7522', '1-18869']"
bcd8026bf0679abd47b67a741c866ed92930aa3371b180b7a0c62ed32d26da84,['1-9396']
bcd97a5f3ab3e3c6ed0cc38a026b66cda0302675077a7f1fbb432301c7cb43a8,"['1-9365', '1-18973', '1-19068']"
bcd97f832fef155a95a16d0875e9944a48f23bbe9d2218342455575e0dfced5c,"['1-8718', '1-3693', '1-1166']"
bcdfaeea7898ac2bac8b6acb3fa1f8e90a67c11d75f1f6df1f690340a6e7c881,"['MLG70', 'MLG14', '1-3469', '1-6727']"
bce294658cb85989ad463ece88d1c803742f3e1ac8e5e24bac764f3e8f568239,['1-9644']
bce2a9c0d6b6d6adb4674acbf3c7645169629adb8e04115ee81b911193163748,"['1-8949', '1-7522', '1-7733']"
bce69a6d6d6466c8b2c9738ca1e33527761c3bddcb8b5e5da316ee12b07be5a1,['1-9100']
bce77d32f4a0633552e7849af666e424431feb5f00820c8ea5eb457948b04c9b,['1-11045']
bce8bbf94638d9be2275a0c1bf302e9261afb145e921a362c7df9b79be722cb0,"['MLG73', '1-8480']"
bce9615d1858f650003cc7e4145e2bba21f817c5b6bde7f23435992ae9c1e103,"['1-8497', '1-7057', 'MLG06']"
bceaf8904769565f4e0ba15fbe500bf02f3f17c6ffa962e9660d244d9487f5ae,"['1-8864', '1-3523', 'MLG11']"
bcefa16ad170cffc4f40334024d0ad9e1135c7be89b42440d147a4b154570da9,['1-3047']
bcf371810f5654e3522ebf5e950456b1d3a5f69edbcdbe75dc8962f6775de95b,['1-1530']
bcf3f33b659dd60b3bdecd7b5dcbe3d1a45de1292a4cba846b012a2e476f27bd,"['1-0916', '1-1633', '1-6568', '1-6727', 'MLG63']"
bcf6e1d086be2b4ff01c1f7bdfb766feeff54a2768f913163d5254e1f170a22f,"['1-7575', '1-8090', '1-9100', '1-11534']"
bcfee7c183fd9aa95d910aa588c764855d61a578b6f857e475630b27f0ad1ae9,"['MLG08', 'MLG06']"
bd00f6008632465800be6a597e27f4cf6c15ef82f3dda2b33c486d37eff07a28,['1-8924']
bd02f55e921d8067d28929e83674797606e548a0029e54ca3c2ed1868bce211f,"['1-18507', '1-8053', '1-8061']"
bd05b47a312d8efd23ce15f286a38132a252eb78864e082cefdf1d81014be7b7,"['MLG02', 'MLG31']"
bd08ae319f45466f6c50c7fa79c0e6e52f4834f079be64f71664781afb4fddc7,"['1-6569', 'MLG63', 'MLG45', 'MLG15', '1-3047']"
bd134026f684105ddb87fa06c61c06a5d91d7da87ed747d52f318e9826bbc2d6,"['1-6569', '1-19257']"
bd18e699f32620215626c916aa9fe1fc3493d6843dfe31b23fdfbca159df8766,"['MLG68', '1-5687']"
bd1b237fdab63d2a39d88a91f8af7879976487bf272a5804b2b4ae1a79daf295,"['MLG02', '1-6678', 'MLG11']"
bd1c8a2aa15ad662e908c952f9462dee2fb1d6843ca838dc54ac8bca1db25f09,"['1-0691', '1-9351', '1-7872']"
bd1f13b66ecd632180eb250c5546a734abb038fa2a3ebd1208302abb3a7b0d35,['1-1530']
bd1f88aedebd1bf948e2c7c7f0d2492713670ca04d21c25bb3ff96fa5c185f99,"['1-7946', 'MLG03']"
bd21d69169716c3dd479cd53b8fdbb1f5aaa416c3d031ddc041c900d2b54cf09,"['MLG66', '1-8484', '1-18266']"
bd29c435fef434ac818eb17aa21b69ebd84f7dcb7cdbfb2bd1e9198a540f9155,"['1-8023', '1-8611']"
bd3057b3a27dfcefc0b75dd4110636f790218de411fdfd3292eb5b8df3862300,"['1-1964', '1-8165', 'MLG02', 'MLG11']"
bd314986141da3a8e9016c3eaa05ba0dd88719029f077c90920a1dcc6dc2dc74,['1-8630']
bd36ba8beec932356bdd84ba7b86e0217403df8e96abdccd0a6a292c84eccddf,"['1-4874', '1-9291', '1-4874', '1-1887']"
bd3a9d5752c6d20f04b3db3e9bc1c041ad4187adea5b6c76377ca494a6b4e600,['1-1099']
bd3ee395ddfce0dc2c3d3a2c1c2fe942d7c3ade254fe29d5835dfa4984f178fb,['1-2272']
bd41008567013241e102b53220dae0e2d5c5fb961457e7592b8e3c1958e2b755,"['1-6637', '1-20077', '1-20138']"
bd427ad381fe54489f351238f72b7c15a73eb04998742cede25e42c1167e0c0e,['1-8611']
bd47f54948e4e2efa1d5fa7e5f8f60568c078c55fb974c3c4603ba52b1dbe125,"['1-7306', '1-9157', '1-10882', '1-8055', '1-8287']"
bd597e25bf27adb2e0ffef7f4445521c278bc58f82a1e7229347f15120fb184d,"['1-0295', '1-6568', '1-3026', 'MLG14']"
bd5b5c33030e35dcd79b634f2f80c439167ead6d55b47cf3f5e0757fa2f8d3aa,"['1-0447', '1-4874', '1-7172', '1-8567', '1-4874', '1-6568']"
bd5b7b1e69b21d951665085d56b474163d3edfaaa321811214b1af1119250a97,"['1-2272', '1-5635', '1-7462', '1-7187']"
bd62a1a4aff1965217cc51997d5b25ea6d14cc47609c49a85de7b56e2b29fa90,"['1-7547', '1-7622']"
bd634947ddd5b6eaccb8a9eddb26a2b5ba84951f142d77952bf05d74695b9c2f,"['1-7655', '1-7993', 'MLG57']"
bd69f73bec0f297ed98f3cb5f94eea4bba51def118993dc17f79427bde76580c,"['1-5109', '1-7464', '1-7625', '1-3186']"
bd6f1e2b83c3174341d18b99f206103bb2c3b1cd530f06b2740b0d9b9c3836ec,"['1-8567', '1-8914', '1-5228']"
bd7315a2568c89244458ac0e6295f1ceba3dcd1d8f40074d442fbaba17c0fae5,"['1-3051', '1-4394']"
bd80d6a6e67b17812238768c618c99c673a0eb297233fe8f3c63ce03b97ff826,"['1-7464', '1-8019']"
bd8368554b37ca52e78f39bfebde3709a4ece7bee3d14e41348ed36da633ab27,"['MLG68', '1-7464', '1-6501']"
bd83e58e99eb845df0dda0f5e8d0d810b9a75f3c62592840776a13cc0f76082d,"['1-2272', '1-5635', '1-7462', '1-11522']"
bd8e72fcf052f8531d7db22f76c963643ee2ce9e31d8ddaa4ceded3df5458160,"['1-3496', '1-6957', 'MLG20']"
bd906edc01e4fb44fafd349c6192635cd8ac21cad601b3ed8f8f9a42961b9d53,"['1-6835', '1-6684', 'MLG71', '1-7038']"
bd962a75525856d258f5b29ec90218a9a7a68838d97230ecdb4ecb2c3f98c278,['1-12345']
bd9883692b768e76093cbbe23a3599c73e165d65a4efc1edd7976d4bf98b7e8f,"['1-5531', 'MLG47', 'MLG48', '1-8630']"
bda0fff06e6cc3d590d256bd92e9a3dda2767bdd91e2f12f48505610a6dcc173,"['1-0983', '1-3152']"
bda10119f4cb2f755400c8d95aac9b5d75fd5d5ab1ac85bc42697e96c42df467,"['1-2364', '1-8019', '1-1035', 'MLG06', 'MLG02']"
bda61614e41e3518e0167162efd7c569746f4213a161c8af88373bbc1447e4e9,"['1-0708', '1-19755', 'MLG09', '1-8681']"
bda7169ae9ed54e40deb2fb83106c0a8a7a43e6ebe9e2fa54d90ed2103e004e0,['1-1099']
bdab9c05082bc6942468a386535f2d611af1249696acd677edea0bf74b82a145,"['1-1070', '1-5899', '1-9135', '1-8678']"
bdac583080da83e38a033d3100de701527abb41e7130b3e885fe38e5ba40c9b4,['MLG29']
bdb2b4e4b6f67d1d28d4fdbd7c035e36a8a28e2d51c7b8d98e3d77af07944161,['1-6654']
bdba56bbdc6af594d2cd060667d0f745d0d03c87c63d7d9b1967f8f39acdb633,['1-8165']
bdbde8ebd5064c2e4efb66f21cc9a9467b7ec5b94cc95d71851c1995b82664e3,"['1-1633', '1-8177', '1-8753', '1-9063', '1-8753']"
bdbe45b47b98d962cdc9950167991230b9c9a8f792baaaa2bde222d5a3097e79,"['1-9114', '1-8371']"
bdc002880e0ac5d39dddd1d8f3c7f44785cd864283c6ef7107a7382862a21503,['1-1530']
bdc174583aa6375545a527945dc3fd700b8228fadd72c1e882d55264b39128e7,['1-8121']
bdc42e8790652e6fd3297cacf3330ad5fbde47d5e0a20fb07dd7fcba19e2dafc,"['MLG47', '1-8629', 'MLG48']"
bdc727f82e3ebe128f7fe8da8d69a139a1be262d7b5619fe153d9991cfa754da,['1-8177']
bdce8fa9a9237e9b073e1a6e5d30f3ba332a19b4c9711fb1d33f29d4ad3644f1,"['1-8567', 'MLG62']"
bdced926e87422293b0cb2f4101019064cbeeaf78f3810b11787c6c785e7d582,"['1-10042', '1-6957']"
bdd3e8500a36268512c651346962006265d9a4d90d701aa2842aebf7cc2b7f16,"['1-0754', '1-7425', '1-8951']"
bdd524e52d4baf181b64645b285f640dc533f74b53966cbeaef1346c67794f09,"['1-0487', '1-9542', '1-6608', '1-6554']"
bdd7028df0b9fe894b9ee7024522b9d6a15392d5842bce05498e79860ebd04d6,"['1-6166', '1-7297']"
bdddeadf1cfa9530d2ba8420023cbb12494465f481b03b66dc3586f9784254b4,"['1-0691', '1-1633', '1-7302']"
bdddff163cb376a95fd8c84a9ab22483a641fa4bfdd793d73701e35193f1ab0d,['1-11209']
bde77043885936e91c00875763846b8e8674a34d54a3e5231e05978945641b58,"['1-1530', '1-4394', '1-3056', '1-3254']"
bde9eb7f95dcb6bf92d149ce2a95187a0ab932a863f4ac37c0c46daa572465ab,"['MLG83', 'MLG03']"
bdf169e3978ed9397716174849c29db990c829c2cd568ec13cbb38893649b1bf,"['1-8165', '1-8564', 'MLG03']"
bdf5cd8bba84c73a47061b195e0a09367ba9548d0fc1112e782b4fc9f1c8e2d6,"['1-7523', '1-1712']"
bdfbd89915312cf0a5cc1313c260deb0ef3948fde341d600909364b01e818677,"['1-8611', '1-6684', 'MLG71', '1-7038']"
bdfca5a9701b266e2aa61877593e2fd8b26cef9d518370a936b7835d8eed9974,"['1-2272', '1-6558']"
be010f69af829f5224f84dbb7923ff0cccc0be54c5c12bb826e11a41a3a000a8,"['MLG59', '1-9217', '1-8613']"
be10d2ae76664590d21fec5c661b9914d422124e6047b4af57ad1211e7de34da,"['MLG67', '1-6569', '1-3051', '1-3056']"
be18679be989ebab01bbf3653f8c128dc017d80dd98cab27feb4fd036a8dcbb5,['MLG76']
be1fcd6bfe64f6d5e6030f7ab981aadedfeacc81b89598b5c540a2b616971d48,"['1-7425', '1-3152', '1-18266', '1-1687']"
be20392030bc0b21cb0098d1c339a725b88742f3a9716e087178d33d89c4b295,['1-5899']
be21b9c88b6fdbafb563aa36a5ac1852ee3768ed615057547f8be462e7ff1458,"['1-7306', 'MLG56', 'MLG52', 'MLG50']"
be273fa0a151e9f895e332de7cf8c4e5c657bd17776e4467cd3a50307dd695df,"['1-0691', '1-7444', '1-9285', '1-9287', '1-1119', '1-2028']"
be2f81ac03d49ae6b76bc01599fdef4af19ab235c130b497543a9172965a4946,"['1-5635', '1-7462', '1-6957', '1-8611']"
be320b6078c29e55739179001823902933aedd5545e5cb7ddb0fce54d424c121,"['MLG02', 'MLG08', 'MLG06']"
be352767b7186d1ba9491fb2c564dfb38c02d9d808e5b1aef1d18ccdd62a6b6f,['1-7418']
be3890af7f99e02920af9f1b7b39989c053caff190f677804da57055fa157ea8,"['1-7332', '1-8165', 'MLG02', 'MLG11']"
be4d2b700d88f86b80db55a39b34465a86ed7e6d3f76a4e87ba1f0f8893cf005,"['1-0541', '1-6166', '1-7187']"
be4d373f2042d9997b0a6e29174b0550570bfce7b23fc266490c8679f2d20a3d,"['1-1070', '1-8087']"
be4ed69e0040f9ded5e2c4cd587e09fb24ab71e0c639e268b8b96db20d345f24,"['1-8019', '1-5228']"
be513f549d41eb0651dd39b6b98335a76d8b09f9a8e468b518c5c7f216bc85d1,"['MLG68', 'MLG69']"
be5252ee2345ec4cac7d14064ac0bc31a9b0d253ea351546a994b20d63985279,"['1-7449', '1-9267']"
be52df93fa63c4430ffd26b2958964b88c4d3f7813cdc1d95814a5861e199f38,"['1-0454', '1-0455', '1-4874', '1-4874']"
be5de20c9396581e615256d95638dbd5a283e4439184ebfed609a19ec6873b5e,"['1-0447', '1-7464', '1-7625', 'MLG14']"
be68c74eb9cff0a4b32bfe264bc8804640f6ac3ecef7e2765ed547473f9e61ce,"['1-6764', '1-8611', 'MLG64', 'MLG42']"
be6c2f20275f0769e36d76a015802acba1538d14c5904214630bafaf802ea790,['1-5635']
be6da35a6558bcdc558b3f6edd6ea6b1720f5d71f9ab1284875c50aa7a9f4fc3,"['1-0983', '1-2742', '1-7579', '1-7581']"
be712614f0d7bf9e39b124874873a85a75f682d4ceea4ff54e026ee08b73193c,"['1-1099', '1-4136', '1-8914']"
be7225387bb6198980958ff627828a5e91626fc85cfa3432ac35cec9119b5598,"['1-6661', 'MLG17']"
be739a3ad5ec817cf39b76b7aba19e57a79ebadf82592ce1ffd8400a34e9bb4e,"['1-7418', '1-7656', '1-8711', '1-9543']"
be73da602f149863acecaa2098ed327d770e7bf1f0b21b26241882ad24d27693,['1-8611']
be753d04b8a9ed0678de43268054604ee2271430f0185594722e84084918ea9e,"['1-4654', '1-3051', 'MLG08']"
be75f734458afc255388b9a7726d3373825e3df81c8f84797df4c85fa0a00fe2,"['1-4766', '1-5228']"
be7e320eb48fc166de02273c6cb7cd91cc06a1e659ef175076bca5f3ec6bce7e,"['1-6249', '1-8718', '1-9365']"
be7e9e12f62b838ec21ae29df64f771242a3ad48e67b53e562cc5ef2ba54f2fa,"['1-5642', '1-7462', '1-10823']"
be7f356ae274f7415b919a2d88c9868f67a123f387ddb3892efd868e2d1b6226,"['1-0582', '1-2292', 'MLG63', '1-3026', 'MLG14']"
be814d984fdae42c2e327f49732a8ccdb1b00d9734ed27f644c3aaa9a7c0ffd3,"['1-6166', '1-7589', '1-6957', '1-10823', '1-18635']"
be8160cc31bc4de7758761bb65873baeb53b97bb0bb70c7d9e21717a5da9f514,"['1-7725', '1-9454', '1-3152', '1-4776', '1-3300']"
be819f5183da1b91366ebc0a070d959fe3f68160b53326c0a7bc94f1bd90fd0c,"['1-3047', '1-3186', 'MLG31']"
be831888aba8ad9df4b142c791b378dbf590ce88ce0167820bc880724d482fd6,"['1-8019', '1-1005', 'MLG06']"
be8ce31b18a7fe7428b191fb520ad6fd9ecd429a2f215f9158943369835ef61a,"['1-9267', '1-6608', '1-1035', '1-1958']"
be950be80a886689a7af812769da67433b7417a454a62fc35436ab893295d918,"['1-9276', 'MLG55', 'MLG57', '1-11438']"
be95ed61ad49a3bd6d7b63aea9824c9f3340e0ca955518e9003f9ebad39aa797,"['1-4874', '1-4874']"
be98682d63f9adf64f71bec7f48df48bd09d3eeb63ca79286fb8118cc43d3c0a,"['MLG63', 'MLG14', 'MLG03']"
be9920b31aaa1b8b6a82bba4a74b470c0b64d678a801604a94b7be6e45443df5,['1-8090']
bea33be937bdbb2868dd572a60f2ba43bee64c3038f9948605cc5633de1b3d06,"['1-8981', '1-3077']"
bea9a1d4412588499dbc3e128ae50f41852c0220944e49029d34ea91bea904d3,"['1-7425', 'MLG66']"
beae79a38a3e5bcd3ff1af2ffcd0a072aa90943e09ef1d439412305436534119,"['1-8019', '1-19755', 'MLG52', 'MLG56', '1-3186', 'MLG50']"
beb2b486f3aff7569d33b95a76a84a5bdb8c46f3f3938d8a14875cd9dd7edf0d,"['1-0708', '1-5140', 'MLG15']"
beb42a0e309d6bd181874506f658a92c7d20914f77f7b8e9e5ff704ca0aaca5c,['1-4413']
beb5d351a98ac5f71e02095fc905542fa81c7817a4092a0005a8167af7fae481,"['1-0691', '1-3717']"
beb64f0a9ebcec19a5910c97ccfc6096a4096345582b070896b14ed071c7f15c,"['1-0691', '1-4766', '1-6957']"
beb875fef3accddcd8abdc8059f2288edbf17afc15ce4afd97570e86ad1027ba,"['MLG08', '1-1687', 'MLG02']"
beb99a883c4a37b5ffc3b2423f0ffecb8e09cdea30c11715e38c47db46a6a1ca,['1-2742']
beb9a9e863c277c4cb90bb38ee8381cb80325e66954d8ec8a946e640725b9472,"['MLG12', '1-3135']"
bec23d2b52e86ad7e5ef6746c964b56aaeef736eecc68b0b332188a0dd88af9d,"['1-1687', 'MLG03', 'MLG08']"
beccd96ddfac30e3c6d6b16a41cfe2563eefb32f3a0a58a959333595f7fa4125,"['1-3037', '1-18507']"
becf3d353ae9cf55f2b9b7b2602559d0b8943ae2bdb47a3378d681b3a752e096,"['1-1530', '1-7083', '1-8019', '1-19068']"
bed5b3f1f3478e04b9dd7fc7b337f84e163646674fc02d6e05535db1abcf6d7d,"['1-8702', '1-9499', '1-19755', '1-1887']"
bede2efcb49a75e6ed8388739a046c6c89a6f2e0dea2044d36ccef92c179a5e3,['1-7564']
bee3493cfea0c6eb3314a24dfba99316e508a0e7687702535c5ec7e11a98e07d,['1-7390']
bee7f135ad5cf671bfe99313d08174ab794ea1e15b74220cac5e0b6a8e4f95f5,"['1-6214', '1-9217']"
beec7722390509e1bb889206618b0272963719f0e5101b37f0196dc3f0615302,"['1-2292', 'MLG70', '1-9100', 'MLG14', 'MLG63']"
bef355fc571b55b9d0ab296829ea9831867494411367da6011ed91b0b6938bca,"['1-2364', '1-7488', '1-3257']"
bef4aff24ac518720ff39df8f65d12d671944cedff794261ba25dc2f957d8b12,"['MLG08', '1-3037', '1-18045', 'MLG04']"
befac056cec6430d94cda39e985b6246c09791b35bae910d5eb09283dd8ce7aa,"['7W2-19692', '1-8611']"
befe36afb7b2a79803a1fc93c1cd6969aab557c964444cffbdfb60052f916941,['1-3026']
bf01ecb68950579ff13f1f26346ab8e16bfb4757e482c5002948a1b7bfb6915a,['1-0691']
bf054ca0fe114180796bf5fd1784664b2a41b922cd64bd182606f6164e5ca8c3,"['1-1070', '1-2275']"
bf085a1d87c3fc1f81de1e27aad1a682875c13c5462c6dbd7c6be88a17796a3d,"['1-2272', '1-5635', '1-3693']"
bf0a9574a6c3fff22b0e0b48f5566bb527b9c5ca18cf08050310476a2bb97b07,['1-6654']
bf0b3d008b88ae2e36ecb86543470fb1865ac0165e08fba7e47ae7ef97db2ad3,"['1-7770', '1-7776', '1-6569', '1-3047']"
bf0c437e3c2f8d1f2b90fda4e8088b0c9baaa8469b8e235d2e154e462989d8f1,"['1-1005', '1-10043', 'MLG03', '1-3037']"
bf11b8ed919e2ffeeaf8b8ea1c54db7de5e404ddce46ad866dcf51a670718f10,"['1-7425', '1-3152']"
bf144de85eb606bf1eef5930dd40484820e215c25dccc79c148d841b4c6fd252,"['1-1530', '1-8564', '1-1136']"
bf199c7838a1d414d677ee7b7fba017e3d05dc10fd5c71657c466af4845060bb,"['1-7460', '1-7462', '1-7547', '1-3356']"
bf1afe90e57837610639aa526873c8015ace63060d49819a55157f367810de1b,"['MLG78', '1-8371']"
bf1cfb0696dd11871727041a88f3a78e406b0ad7540e9ebddf5eef30fb6f066b,"['1-6501', '1-6684', 'MLG71', '1-7038']"
bf2011708730b9c547909eff888cc1016d74fca2b5c983cad278ebdd4cdfb27d,"['1-0691', '1-1633', '1-8484']"
bf2549748fe8e9bb48cd0cabc74c846091702e126139ce3c62fc4ae3a7a768d4,"['1-4766', '1-6199', '1-6568', '1-7302']"
bf27d7fdd22bb1eef5d33b1bbf6cd066a92702e5e2a2ac539a4811f26f83b97d,['1-7462']
bf27f8869ad96efe39e0a24e9af40225536b7bd48ef8d6989d7770077d3e2d73,"['MLG66', 'MLG53']"
bf378662451cd3264fceea330c861c64134581b953d51f60b138ee9c39edef04,"['1-3174', '1-7172', '1-8567', '1-8753', '1-8916', '1-3047', '1-8753']"
bf42031d37fa247f532834eab7042fed5a4835e8cae39403c15d981cb6829c2e,"['1-1530', 'MLG08', 'MLG06']"
bf483bf48ac62fa99083e81e3437272ec9b673cab4a6341bcd5def33cfb431db,"['1-9071', '1-19257', '1-8611']"
bf4ef16391c2f0130d00aed259b6e64de34749bdfcbc25328b28d4a03a18040e,"['1-0584', 'MLG70', 'MLG15']"
bf553809551c4c53ec6ea4dd822536fa4ce272887146f86c643000426774ee9e,"['1-0691', '1-7901', '1-8681', '1-2275']"
bf574264cf4b93df0f3d662860f188e2ee35a75c50b0b538d9e7bd4c0bc0aa55,"['1-6678', 'MLG45', 'MLG12']"
bf585e27cb88e17c7433f0baa8a170440d39f7c8fca69eb4977c5fbc887ab235,"['1-7172', '1-9291', '1-8681']"
bf5cd6cbbf0f17ef9367004ce18137adc456651cadbfefa720f0f2fd7e7554b6,"['1-1687', 'MLG03']"
bf5e29a17c7966d9912b4a3f7b545ddf9bab11dcb01fbf5401388184a027df75,"['1-19257', 'MLG26', '1-10725']"
bf6085a0032ca89a695491a7f077ca7346da9ad65ccc16d9f0f90b2ec701978e,"['1-1070', '1-8287', '1-10808']"
bf648b7b3227b6e6698a40f88b4b4b5079f182b854a4e67790c89228a52e904c,"['MLG70', 'MLG15', '1-6727']"
bf6a32c74c01beb57f5ddbf2f85065aebd2e47baa968443ec4f84e29a4825e06,"['1-8165', 'MLG02', '1-3186']"
bf6a805334f5c98bb85a7c81dee3696924fcdeecad05b2d4b62a39f023d081c8,['MLG03']
bf6dda2ca3634b0dd09d8b60016bcef6f37a17fabdfae64721e1803c0ce2835e,"['1-9454', '1-20065', '1-19627']"
bf6f8c91c504b58af916da20ae463c5448f9e149489bea83c51a774eec975647,['1-3717']
bf6fa53ee6f0fb846f25491da357820f21ce51f0cb63975b1500b6a03e18ab98,"['1-1035', 'MLG65']"
bf7af8916ba5a0b217be5bdab96cdc0879b5906a85bf132813c0f34390a9115a,"['1-6214', '1-7547', '1-9114', '1-1887']"
bf7ba43aa84956acc42b224bd45b26eb81e49095c0b602dffce8c7fc15c2be19,"['1-7539', '1-8019']"
bf7cebd3c433106ab4b7c68d98612b746babcf8c65e23af5df02ddf2fab22b8f,"['1-9276', 'MLG57']"
bf7e7a68c7c00280b42b0d3fc8a01337c64ebe718c078e0998246bc0b782a201,"['1-7870', '1-7870', '1-7943']"
bf81c6febc18a85c2f65e631ec2a8515f45fe60b3c5d2fd3c2681ca615dd0652,"['1-0455', '1-4874', '1-8135', '1-7326', '1-4874']"
bf8630bad44cbc2a634c2cf9d5e6040cf3fb28814e567ee31cd0d51041f141cd,['1-6168']
bf8b82863a38523015efdee869dc44e7d345963adb2d81cdb208dff3250cf32f,"['1-7870', '1-7870', '1-8039']"
bf91c96ac90534da7d750138ccad5b3a39d933e2a176ebd56773d3ba8adbfd19,"['MLG33', 'MLG02', 'MLG08', 'MLG09']"
bf93589a68edc3e3781cc604f6276447333b36967d5932d824157be837b42acc,['1-19755']
bf9391e634a904bfa4cd6a1581deea4f4c9872af226aed85439bd0808189795d,"['1-3037', '1-8057', '1-18507']"
bf954b18b42a8278654fb406ed04fb22c8819e7db516f4995a851052fb549b5e,"['1-8990', '1-6677', '1-7187']"
bf986298ca53e8b5ce1692713a66f9d4678215d6705d64f1e4d704684b415122,"['1-1530', 'MLG30', '1-19755', '1-20081']"
bf9c3c39e87cc68053588f3f1b5d515cc409eee7670f6713aa8b1fbc72c10f2a,['1-1099']
bf9d29c2a33b2817ac374462fe950236372117b86f6a1a3c7e83261deae787d3,"['1-1070', '1-1530', '1-5899', '1-8061', '1-18469']"
bf9d4de43e119ab2835703b0f7f42f7e0ae6e024d9b81439bb1f40788aa87e46,['1-11209']
bf9d6dfe31b1103425d12040d9f95106a6227f55dcf0675877826564a86df62e,['1-9259']
bf9f3addcd8f45c79f4aa982fefc6b9417df0a001f7cbc1c273ac7264fd3ff38,"['MLG33', 'MLG08', '1-19192']"
bf9f6c06a759daed4f099f0872fde777acfca47745767f830738d0064c7101cc,"['1-4654', '1-5642', '1-8611', '1-7302']"
bfa06cf56afcff40e2045552f1eb6e0f0f921b831c9899863bdbf97705fe598a,"['1-1633', '1-18412']"
bfa2b1bb0423cdcf0140b79823fe8d9c3c9cf8522daa062899ca255a04410e81,['1-7622']
bfa474172f67d1baf1295bf8e4e9056ca4ebee3659d701236365fe605b051cd1,"['1-8618', 'MLG50', 'MLG12']"
bfa75dd6644fefef0cb999f58eb2b69794aa905fe87dd24451bfa184a6e90400,"['1-8567', '1-8691', 'MLG61']"
bfa8091b65042c74a7b1ed332105c6cf7571352a548bb77a13920d0e02dd78f4,['1-4766']
bfa837a2a01a4f3a93cc8f21bbda9ff5dd6735d59c371b1c19c85cfb86d6e09e,['1-7575']
bfa976ee4632d48c5ce3333a8eebaf1dfe5085e001c6a87ffbea1ed26e5d86ca,"['1-1633', '1-7402', '1-6568', '1-6569']"
bfac675f875f3119aa73d5568da97c6bf94fca94364a0be4cd73e9fc2034e9aa,['1-0691']
bfac7e60d3b3bac9e733aa1e61f5c056aa7613ea337fef69ff9ba222de8a353d,['1-8300']
bfad6c7345f7b902c61472d474a9fc326bb1059da4daf83939d0fe873bb20569,['1-8611']
bfad979db6bf6f947185b0dacbf861de9cddcc38d613220a0112c38f7785b64b,"['1-1136', '1-3037', '1-7883']"
bfb0293cfb013b85c5737752158064e939b8ad08c051aeaafdbb2fbf1af1ac39,['1-5531']
bfbbb0b8be94be9f3c6482682204b755198526dde0308cbdf7e8d5e245569631,"['1-0708', 'MLG37']"
bfbe5c3e645e0ac2eb95f4a9fc0f5fab6d805daa55b3e999605a7aa5b451e243,"['1-0708', '1-6568', '1-3056', 'MLG61', 'MLG12']"
bfc37a334b523e7372488422daf27f43beda3102f90d4d7ee3d5f05b89145ef0,"['1-0918', '1-4766']"
bfc97416d858492039cfc3d513f14c6ea817f8584a7f9341626a1eec345c5fec,['1-1099']
bfcc8826f5b91df3aeb944431373a1bea42eddeeb6c97844b35ef87be44fe250,"['MLG06', '1-3047', '1-18507']"
bfd42527fcff7d19da1c07e932153e81f65b12e73e3db911a428f2ddb27ec098,"['1-8711', '1-3026']"
bfd87176ab1dbe4cc44649cc179bc9a60165d008577d4897b600de97fd38c03a,['1-8834']
bfd8c22311f632df9d0d6ff4b905a845764b7e5250a6f38135c30771778f6e8c,"['1-0917', '1-1514']"
bfdb3045aff9dc1fd7c8c8a1b923497821a378967908c0ba9f4403a378a5a3b3,"['MLG02', '1-18045', 'MLG08']"
bfea2af176a874de8028d352f28ff3a42874f6a80da250c0e5751c8f72c261f1,"['1-3037', '1-3047', 'MLG13', '1-8990']"
bff38a59aae91cc829ffddae929f2c3645ff2806ee649b848888882c9ab795af,['1-8567']
bff5ab8f891b2b9eeec2eedd685b9f4613ae9cec562aa71484c73bc39747ee9d,['1-1035']
bffac6411723345e6a8c0c082bd0ebd0311fc55f6e1fbe454d78fd17f8fd7e7d,"['1-4011', '1-6249']"
c0019610bfdf7982afeb8e2ca0257fa6820fd8acb17df769fa779eb1dc258e01,"['1-8480', '1-3302']"
c005443c2557ae2760e974ea1f09bbaf25401a7874ed18f1d75acb024a5d39cd,"['1-4766', '1-7622']"
c009625bb61db043163c0fa79ea4600b9aecde664e3d039431654a3209372c27,"['1-3051', '1-3026', '1-8057', '1-18507']"
c0097e49533211d75692b1cd30e819e9508d200e78b5927aad77c8a1cc0cbd4a,"['1-9135', '1-8055']"
c00c894c7e68ffbbc74aa0902b90c56ddacaeb035f760d22cc1e6fa4172c1153,['1-19093']
c00ee3a8d8fdeccd2e25ba4c7493e7d0da9a8e27b5bbe98be1a1e7054198c9c6,"['1-7936', '1-3523', 'MLG11']"
c012c360dea472d5342dc59f4e080c046517bbcaf9f86af6b78b81b28075dee8,"['1-0708', '1-6727', '1-3026', 'MLG63']"
c0144257971b374635f29b8f043e5aabd7b9d016f7f8122d353fc3289bc645d2,"['1-5642', '1-8165']"
c016a7f26aff949b628b28e5afc7cb126ffabf09717c572a0b5da08a203f33d5,"['1-3496', 'MLG32']"
c0173eab7eeb96ed7adcf30b85a06a3b9d53fc675e4358cffe5d3053df4cb607,"['1-7038', '1-6684', 'MLG71']"
