,Exam Group,Exam Block
155,1-9447,2
156,1-8634,1
157,1-6061,18
158,1-7599,1
159,1-10696,8
160,1-19813,13
161,MLG41,9
162,1-8067,9
163,1-9137,3
164,1-9740,5
165,1-7721,1
166,MLG40,14
167,1-4929,20
168,1-9655,3
169,1-9606,9
170,1-5043,4
171,1-8100,10
172,1-8573,17
173,1-9588,6
174,MLG38,3
175,1-4910,1
176,1-8042,8
177,1-10948,9
178,1-7525,13
179,1-4052,10
180,1-0037,17
181,1-8641,20
182,1-7752,2
183,1-9496,17
184,1-8074,16
185,1-8906,2
186,72-11994,6
187,1-7321,7
188,1-20167,1
189,1-9156,10
190,1-2382,4
191,1-8328,2
192,1-9770,6
193,1-9553,21
194,1-9253,18
195,1-2670,20
196,1-9646,14
197,1-8646,13
198,1-9839,21
199,MLG39,11
200,1-4634,11
201,1-9902,22
202,1-8988,16
203,1-1250,11
204,1-9733,10
205,1-8018,18
206,1-9752,20
207,1-7058,4
208,1-10468,17
209,1-9938,2
210,1-7842,14
211,1-5406,20
212,1-10922,1
213,1-18563,5
214,1-0053,7
215,1-19839,12
216,1-9887,22
217,1-9630,12
218,1-9416,4
219,1-5653,2
220,MLG73,14
221,1-8023,10
222,1-4149,2
223,1-0205,15
224,1-9227,15
225,1-9650,5
226,1-9996,5
227,1-3068,15
228,1-17835,18
229,1-4361,5
230,1-3089,15
231,1-8450,18
232,1-18371,18
233,MLG07,8
234,MLG29,7
235,1-8113,9
236,1-7024,10
237,1-9667,8
238,1-9855,6
239,1-7042,12
240,MLG33,17
241,1-19448,10
242,1-20791,4
243,1-1015,14
244,MLG57,20
245,1-6647,10
246,MLG56,17
247,1-20467,5
248,1-2400,14
249,1-6931,1
250,1-9333,5
251,1-7268,19
252,1-21195,1
253,1-4649,7
254,1-8379,1
255,1-9946,1
256,1-9277,5
257,1-9504,1
258,1-9516,15
259,1-3596,1
260,1-0129,2
261,1-1942,3
262,1-8623,1
263,1-6927,17
264,P-0009,7
265,1-11330,4
266,1-2103,13
267,1-6181,22
268,MLG44,2
269,1-7839,1
270,1-1390,11
271,1-7897,8
272,1-1570,2
273,1-3589,22
274,1-0033,7
275,1-3216,18
276,1-9495,6
277,1-4051,1
278,1-10762,8
279,MLG43,6
280,1-7608,18
281,1-9995,22
282,1-1608,8
283,1-3535,18
284,1-4136,10
285,1-18615,4
286,1-3587,21
287,1-9836,13
288,1-8590,5
289,1-1592,17
290,1-8341,15
291,MLG02,22
292,1-9997,7
293,1-8066,22
294,1-3509,20
295,1-3639,8
296,1-9404,9
297,1-8352,6
298,1-7019,10
299,MLG54,13
300,1-4020,8
301,1-1177,9
302,MLG51,10
303,1-8157,2
304,1-19004,20
305,1-7866,14
306,1-18377,20
307,1-5530,12
308,1-6743,17
309,1-3516,15
310,1-4855,19
311,1-20578,10
312,1-3108,6
313,1-7521,11
314,1-3139,15
315,1-1769,4
316,1-7441,16
317,1-10978,19
318,1-2324,16
319,1-3584,7
320,MLG13,1
321,1-5172,4
322,1-0296,19
323,1-3647,4
324,1-6734,4
325,1-19924,10
326,1-8826,15
327,P-16616,9
328,1-9497,7
329,1-1317,19
330,1-4531,15
331,MLG75,21
332,MLG78,11
333,1-11329,21
334,1-20641,14
335,1-8910,15
336,1-1827,1
337,1-18613,14
338,1-6296,22
339,1-3523,17
340,1-3362,16
341,1-0031,17
342,MLG65,14
343,1-4319,9
344,1-6035,2
345,1-1131,18
346,MLG32,2
347,1-8188,16
348,1-17758,16
349,1-3052,15
350,1-2282,8
351,1-19229,17
352,MLG63,5
353,MLG50,6
354,1-9417,9
355,1-9498,13
356,1-9761,11
357,1-4760,12
358,1-9831,11
359,1-4417,11
360,1-6611,15
361,1-0008,22
362,1-1462,15
363,1-10785,13
364,1-7682,4
365,MLG48,12
366,1-5163,10
367,1-8544,16
368,1-5197,4
369,1-6594,21
370,MLG62,16
371,1-1580,13
372,1-6916,4
373,1-6918,1
374,1-6919,7
375,MLG14,6
376,1-7874,15
377,1-7213,22
378,1-6561,2
379,1-4640,11
380,1-7004,21
381,1-2335,3
382,1-18558,14
383,1-8551,15
384,1-9270,9
385,1-6974,6
386,MLG68,21
387,1-10539,19
388,MLG49,12
389,1-0278,18
390,MLG64,14
391,MLG30,22
392,1-9609,22
393,1-7819,13
394,1-2423,22
395,1-6787,12
396,1-9963,13
397,1-9808,22
398,1-0303,12
399,MLG60,11
400,1-18709,2
401,1-7204,8
402,1-5744,3
403,1-1770,6
404,1-4682,7
405,1-3104,6
406,1-17907,16
407,1-8421,13
408,MLG53,4
409,1-9645,9
410,MLG12,20
411,MLG15,5
412,1-6858,6
413,1-8314,2
414,1-8285,5
415,1-1957,10
416,1-18203,14
417,1-10451,21
418,1-6216,20
419,1-6692,3
420,1-8172,10
421,1-8398,13
422,1-6878,22
423,1-7122,1
424,1-4700,19
425,1-6006,3
426,1-4355,4
427,1-9379,3
428,1-2701,6
429,1-6693,2
430,1-3141,6
431,1-7614,17
432,1-6914,15
433,1-5654,8
434,MLG59,16
435,1-9610,3
436,1-5161,3
437,1-6980,13
438,MLG10,1
439,MLG72,10
440,MLG52,5
441,1-19166,14
442,MLG11,6
443,1-3447,8
444,1-3217,12
445,1-6538,8
446,1-3534,18
447,1-7152,15
448,1-3106,3
449,1-1935,20
450,1-2297,20
451,1-4098,17
452,1-8529,20
453,1-8397,21
454,1-0272,3
455,1-17790,22
456,1-8186,13
457,1-8503,7
458,1-7182,2
459,1-2545,2
460,1-7993,1
461,1-9651,14
462,1-1183,10
463,1-1989,4
464,1-10060,10
465,1-5913,8
466,1-5981,14
467,1-13247,3
468,1-6228,17
469,1-8578,4
470,1-1204,11
471,1-9794,21
472,1-9518,2
473,1-9452,1
474,1-8400,18
475,1-18234,18
476,1-19205,16
477,1-9055,3
478,1-9394,21
479,1-9286,5
480,1-1005,2
481,1-10038,4
482,1-4390,15
483,1-9491,3
484,MLG31,11
485,1-5980,9
486,1-8678,11
487,1-6900,11
488,1-11350,1
489,1-9578,19
490,1-3551,16
491,MLG09,11
492,1-6028,11
493,1-1836,21
494,1-3265,5
495,MLG08,12
496,1-3176,19
497,1-8493,16
498,1-19915,3
499,1-8627,16
500,1-0292,22
501,1-18487,11
502,1-20012,1
503,1-9076,11
504,1-5425,17
505,1-4747,20
506,1-6227,2
507,1-6909,4
508,1-8532,12
509,1-18935,16
510,1-3206,11
511,1-9697,19
512,1-3033,8
513,1-8094,14
514,1-11206,9
515,1-6531,8
516,1-5036,9
517,1-18028,14
518,1-1850,6
519,1-4926,4
520,1-2034,5
521,1-19549,14
522,1-5282,2
523,1-9861,12
524,1-9338,21
525,1-3175,19
526,1-5002,1
527,1-5531,15
528,1-6718,19
529,1-6217,4
530,1-4847,3
531,1-5891,20
532,1-19447,19
533,1-7530,16
534,1-9457,12
535,1-5990,17
536,1-9971,5
537,1-4494,16
538,1-9576,3
539,1-9436,1
540,1-5413,3
541,1-5424,20
542,1-1191,21
543,1-5803,8
544,1-5799,10
545,1-19567,13
546,1-7527,2
547,MLG67,14
548,1-3087,2
549,1-4842,1
550,1-19568,7
551,1-9838,22
552,MLG46,3
553,1-5555,4
554,1-10444,2
555,1-3646,1
556,1-10951,1
557,1-9806,6
558,1-0055,16
559,1-5914,1
560,1-0027,7
561,1-9455,1
562,1-0003,18
563,1-21192,7
564,1-9034,1
565,1-19927,7
