,Exam Group,Exam Block
350,1-2282,17
351,1-19229,14
352,MLG63,7
353,MLG50,12
354,1-9417,19
355,1-9498,1
356,1-9761,12
357,1-4760,7
358,1-9831,19
359,1-4417,18
360,1-6611,13
361,1-0008,18
362,1-1462,11
363,1-10785,6
364,1-7682,4
365,MLG48,3
366,1-5163,10
367,1-8544,20
368,1-5197,19
369,1-6594,9
370,MLG62,10
371,1-1580,9
372,1-6916,2
373,1-6918,14
374,1-6919,17
375,MLG14,9
376,1-7874,11
377,1-7213,18
378,1-6561,6
379,1-4640,13
380,1-7004,13
381,1-2335,15
382,1-18558,10
383,1-8551,13
384,1-9270,6
385,1-6974,15
386,MLG68,8
387,1-10539,4
388,MLG49,1
389,1-0278,13
390,MLG64,21
391,MLG30,2
392,1-9609,20
393,1-7819,4
394,1-2423,18
395,1-6787,14
396,1-9963,6
397,1-9808,18
398,1-0303,16
399,MLG60,9
400,1-18709,2
401,1-7204,8
402,1-5744,3
403,1-1770,4
404,1-4682,20
405,1-3104,11
406,1-17907,13
407,1-8421,9
408,MLG53,5
409,1-9645,12
410,MLG12,3
411,MLG15,7
412,1-6858,19
413,1-8314,7
414,1-8285,4
415,1-1957,15
416,1-18203,9
417,1-10451,6
418,1-6216,8
419,1-6692,15
420,1-8172,6
421,1-8398,10
422,1-6878,18
423,1-7122,3
424,1-4700,1
425,1-6006,11
426,1-4355,7
427,1-9379,8
428,1-2701,4
429,1-6693,20
430,1-3141,6
431,1-7614,7
432,1-6914,11
433,1-5654,18
434,MLG59,21
435,1-9610,15
436,1-5161,8
437,1-6980,10
438,MLG10,9
439,MLG72,3
440,MLG52,5
441,1-19166,3
442,MLG11,10
443,1-3447,11
444,1-3217,11
445,1-6538,4
446,1-3534,13
447,1-7152,13
448,1-3106,12
449,1-1935,3
450,1-2297,17
451,1-4098,3
452,1-8529,4
453,1-8397,10
454,1-0272,13
455,1-17790,5
456,1-8186,7
457,1-8503,14
458,1-7182,5
459,1-2545,8
460,1-7993,17
461,1-9651,2
462,1-1183,14
463,1-1989,15
464,1-10060,19
465,1-5913,18
466,1-5981,10
467,1-13247,2
468,1-6228,17
469,1-8578,16
470,1-1204,15
471,1-9794,15
472,1-9518,18
473,1-9452,14
474,1-8400,8
475,1-18234,16
476,1-19205,20
477,1-9055,3
478,1-9394,15
479,1-9286,4
480,1-1005,20
481,1-10038,11
482,1-4390,11
483,1-9491,2
484,MLG31,14
485,1-5980,20
486,1-8678,7
487,1-6900,15
488,1-11350,9
489,1-9578,10
490,1-3551,3
491,MLG09,3
492,1-6028,12
493,1-1836,15
494,1-3265,2
495,MLG08,10
496,1-3176,12
497,1-8493,10
498,1-19915,6
499,1-8627,16
500,1-0292,18
501,1-18487,2
502,1-20012,5
503,1-9076,8
504,1-5425,19
505,1-4747,7
506,1-6227,2
507,1-6909,7
508,1-8532,8
509,1-18935,11
510,1-3206,12
511,1-9697,7
512,1-3033,14
513,1-8094,7
514,1-11206,1
515,1-6531,2
516,1-5036,2
517,1-18028,17
518,1-1850,2
519,1-4926,2
520,1-2034,18
521,1-19549,7
522,1-5282,1
523,1-9861,9
524,1-9338,19
525,1-3175,14
526,1-5002,2
527,1-5531,11
528,1-6718,4
529,1-6217,8
530,1-4847,16
531,1-5891,8
532,1-19447,8
533,1-7530,13
534,1-9457,1
535,1-5990,17
536,1-9971,10
537,1-4494,5
538,1-9576,18
539,1-9436,2
540,1-5413,2
541,1-5424,11
542,1-1191,1
543,1-5803,7
544,1-5799,2
545,1-19567,12
546,1-7527,5
547,MLG67,3
548,1-3087,5
549,1-4842,2
550,1-19568,17
551,1-9838,9
552,MLG46,1
553,1-5555,17
554,1-10444,10
555,1-3646,12
556,1-10951,12
557,1-9806,17
558,1-0055,1
559,1-5914,12
560,1-0027,1
561,1-9455,14
562,1-0003,8
563,1-21192,1
564,1-9034,3
565,1-19927,6
