,Exam Group,Exam Block
142,P-16454,7
143,1-8928,19
144,1-7744,4
145,MLG06,23
146,1-7453,9
147,1-17657,3
148,1-0001,15
149,MLG58,16
150,1-7005,9
151,1-9870,7
152,1-9500,6
153,1-1350,2
154,1-18994,2
155,1-9447,19
156,1-8634,1
157,1-6061,2
158,1-7599,19
159,1-10696,17
160,1-19813,11
161,MLG41,18
162,1-8067,5
163,1-9137,1
164,1-9740,7
165,1-7721,10
166,MLG40,1
167,1-4929,4
168,1-9655,23
169,1-9606,6
170,1-5043,13
171,1-8100,23
172,1-8573,5
173,1-9588,6
174,MLG38,1
175,1-4910,12
176,1-8042,12
177,1-10948,12
178,1-7525,7
179,1-4052,16
180,1-0037,6
181,1-8641,18
182,1-7752,6
183,1-9496,3
184,1-8074,17
185,1-8906,11
186,72-11994,9
187,1-7321,18
188,1-20167,3
189,1-9156,17
190,1-2382,18
191,1-8328,23
192,1-9770,17
193,1-9553,13
194,1-9253,14
195,1-2670,2
196,1-9646,3
197,1-8646,3
198,1-9839,15
199,MLG39,1
200,1-4634,3
201,1-9902,14
202,1-8988,15
203,1-1250,14
204,1-9733,2
205,1-8018,14
206,1-9752,4
207,1-7058,11
208,1-10468,5
209,1-9938,5
210,1-7842,1
211,1-5406,11
212,1-10922,16
213,1-18563,8
214,1-0053,12
215,1-19839,3
216,1-9887,4
217,1-9630,13
218,1-9416,2
219,1-5653,5
220,MLG73,4
221,1-8023,21
222,1-4149,22
223,1-0205,9
224,1-9227,9
225,1-9650,15
226,1-9996,13
227,1-3068,9
228,1-17835,4
229,1-4361,10
230,1-3089,7
231,1-8450,7
232,1-18371,7
233,MLG07,15
234,MLG29,3
235,1-8113,16
236,1-7024,7
237,1-9667,22
238,1-9855,2
239,1-7042,7
240,MLG33,19
241,1-19448,8
242,1-20791,20
243,1-1015,16
244,MLG57,14
245,1-6647,21
246,MLG56,11
247,1-20467,3
248,1-2400,23
249,1-6931,14
250,1-9333,17
251,1-7268,14
252,1-21195,19
253,1-4649,18
254,1-8379,2
255,1-9946,13
256,1-9277,9
257,1-9504,12
258,1-9516,20
259,1-3596,19
260,1-0129,13
261,1-1942,1
262,1-8623,12
263,1-6927,5
264,P-0009,19
265,1-11330,1
266,1-2103,21
267,1-6181,4
268,MLG44,3
269,1-7839,22
270,1-1390,18
271,1-7897,2
272,1-1570,13
273,1-3589,22
274,1-0033,10
275,1-3216,15
276,1-9495,5
277,1-4051,6
278,1-10762,22
279,MLG43,10
280,1-7608,4
281,1-9995,12
282,1-1608,11
283,1-3535,17
284,1-4136,4
285,1-18615,8
286,1-3587,19
287,1-9836,4
288,1-8590,13
289,1-1592,20
290,1-8341,20
291,MLG02,4
292,1-9997,21
293,1-8066,4
294,1-3509,4
295,1-3639,5
296,1-9404,5
297,1-8352,14
298,1-7019,4
299,MLG54,16
300,1-4020,1
301,1-1177,3
302,MLG51,21
303,1-8157,12
304,1-19004,10
305,1-7866,6
306,1-18377,4
307,1-5530,21
308,1-6743,5
309,1-3516,19
310,1-4855,11
311,1-20578,10
312,1-3108,22
313,1-7521,1
314,1-3139,9
315,1-1769,20
316,1-7441,8
317,1-10978,14
318,1-2324,2
319,1-3584,6
320,MLG13,8
321,1-5172,13
322,1-0296,10
323,1-3647,12
324,1-6734,1
325,1-19924,12
326,1-8826,2
327,P-16616,20
328,1-9497,3
329,1-1317,5
330,1-4531,9
331,MLG75,15
332,MLG78,19
333,1-11329,1
334,1-20641,3
335,1-8910,20
336,1-1827,19
337,1-18613,10
338,1-6296,1
339,1-3523,6
340,1-3362,12
341,1-0031,6
342,MLG65,18
343,1-4319,5
344,1-6035,3
345,1-1131,7
346,MLG32,8
347,1-8188,21
348,1-17758,1
349,1-3052,9
350,1-2282,18
351,1-19229,7
352,MLG63,14
353,MLG50,16
354,1-9417,5
355,1-9498,15
356,1-9761,8
357,1-4760,6
358,1-9831,5
359,1-4417,4
360,1-6611,23
361,1-0008,4
362,1-1462,9
363,1-10785,13
364,1-7682,2
365,MLG48,19
366,1-5163,10
367,1-8544,18
368,1-5197,5
369,1-6594,2
370,MLG62,21
371,1-1580,6
372,1-6916,11
373,1-6918,8
374,1-6919,3
375,MLG14,10
376,1-7874,13
377,1-7213,3
378,1-6561,13
379,1-4640,23
380,1-7004,23
381,1-2335,17
382,1-18558,6
383,1-8551,23
384,1-9270,13
385,1-6974,7
386,MLG68,15
387,1-10539,2
388,MLG49,21
389,1-0278,16
390,MLG64,8
391,MLG30,4
392,1-9609,4
393,1-7819,2
394,1-2423,15
395,1-6787,3
396,1-9963,13
397,1-9808,1
398,1-0303,2
399,MLG60,23
400,1-18709,1
401,1-7204,18
402,1-5744,12
403,1-1770,11
404,1-4682,15
405,1-3104,2
406,1-17907,23
407,1-8421,13
408,MLG53,7
409,1-9645,13
410,MLG12,2
411,MLG15,1
412,1-6858,5
413,1-8314,8
414,1-8285,22
415,1-1957,17
416,1-18203,10
417,1-10451,8
418,1-6216,2
419,1-6692,17
420,1-8172,2
421,1-8398,13
422,1-6878,4
423,1-7122,22
424,1-4700,21
425,1-6006,10
426,1-4355,15
427,1-9379,18
428,1-2701,22
429,1-6693,12
430,1-3141,13
431,1-7614,9
432,1-6914,20
433,1-5654,20
434,MLG59,12
435,1-9610,18
436,1-5161,20
437,1-6980,21
438,MLG10,16
439,MLG72,17
440,MLG52,20
441,1-19166,9
442,MLG11,15
443,1-3447,11
444,1-3217,1
445,1-6538,17
446,1-3534,23
447,1-7152,7
448,1-3106,3
449,1-1935,4
450,1-2297,21
451,1-4098,20
452,1-8529,17
453,1-8397,3
454,1-0272,23
455,1-17790,10
456,1-8186,11
457,1-8503,1
458,1-7182,2
459,1-2545,6
460,1-7993,18
461,1-9651,10
462,1-1183,21
463,1-1989,8
464,1-10060,5
465,1-5913,4
466,1-5981,12
467,1-13247,1
468,1-6228,19
469,1-8578,7
470,1-1204,2
471,1-9794,17
472,1-9518,4
473,1-9452,14
474,1-8400,16
475,1-18234,4
476,1-19205,4
477,1-9055,2
478,1-9394,17
479,1-9286,14
480,1-1005,3
481,1-10038,11
482,1-4390,2
483,1-9491,22
484,MLG31,14
485,1-5980,3
486,1-8678,1
487,1-6900,14
488,1-11350,6
489,1-9578,23
490,1-3551,5
491,MLG09,13
492,1-6028,8
493,1-1836,18
494,1-3265,4
495,MLG08,19
496,1-3176,1
497,1-8493,5
498,1-19915,15
499,1-8627,8
500,1-0292,4
501,1-18487,16
502,1-20012,2
503,1-9076,1
504,1-5425,5
505,1-4747,2
506,1-6227,11
507,1-6909,2
508,1-8532,7
509,1-18935,20
510,1-3206,12
511,1-9697,1
512,1-3033,1
513,1-8094,19
514,1-11206,1
515,1-6531,15
516,1-5036,1
517,1-18028,22
518,1-1850,7
519,1-4926,10
520,1-2034,2
521,1-19549,8
522,1-5282,12
523,1-9861,10
524,1-9338,11
525,1-3175,2
526,1-5002,3
527,1-5531,9
528,1-6718,1
529,1-6217,18
530,1-4847,12
531,1-5891,14
532,1-19447,22
533,1-7530,23
534,1-9457,5
535,1-5990,6
536,1-9971,16
537,1-4494,22
538,1-9576,4
539,1-9436,21
540,1-5413,21
541,1-5424,9
542,1-1191,19
543,1-5803,2
544,1-5799,7
545,1-19567,18
546,1-7527,21
547,MLG67,4
548,1-3087,1
549,1-4842,2
550,1-19568,11
551,1-9838,1
552,MLG46,22
553,1-5555,11
554,1-10444,3
555,1-3646,16
556,1-10951,7
557,1-9806,1
558,1-0055,23
559,1-5914,19
560,1-0027,3
561,1-9455,2
562,1-0003,2
563,1-21192,3
564,1-9034,1
565,1-19927,15
