,Exam Group,Exam Block
189,1-9156,15
190,1-2382,2
191,1-8328,4
192,1-9770,4
193,1-9553,10
194,1-9253,1
195,1-2670,2
196,1-9646,11
197,1-8646,12
198,1-9839,10
199,MLG39,3
200,1-4634,4
201,1-9902,1
202,1-8988,19
203,1-1250,5
204,1-9733,5
205,1-8018,10
206,1-9752,14
207,1-7058,8
208,1-10468,11
209,1-9938,16
210,1-7842,15
211,1-5406,1
212,1-10922,1
213,1-18563,4
214,1-0053,14
215,1-19839,9
216,1-9887,10
217,1-9630,10
218,1-9416,5
219,1-5653,17
220,MLG73,16
221,1-8023,18
222,1-4149,4
223,1-0205,11
224,1-9227,9
225,1-9650,16
226,1-9996,7
227,1-3068,12
228,1-17835,12
229,1-4361,7
230,1-3089,6
231,1-8450,5
232,1-18371,2
233,MLG07,9
234,MLG29,14
235,1-8113,5
236,1-7024,11
237,1-9667,1
238,1-9855,4
239,1-7042,6
240,MLG33,6
241,1-19448,5
242,1-20791,2
243,1-1015,10
244,MLG57,12
245,1-6647,10
246,MLG56,14
247,1-20467,20
248,1-2400,6
249,1-6931,1
250,1-9333,2
251,1-7268,2
252,1-21195,1
253,1-4649,8
254,1-8379,2
255,1-9946,20
256,1-9277,3
257,1-9504,4
258,1-9516,1
259,1-3596,7
260,1-0129,13
261,1-1942,19
262,1-8623,5
263,1-6927,2
264,P-0009,19
265,1-11330,19
266,1-2103,16
267,1-6181,18
268,MLG44,3
269,1-7839,14
270,1-1390,13
271,1-7897,5
272,1-1570,10
273,1-3589,18
274,1-0033,3
275,1-3216,5
276,1-9495,18
277,1-4051,1
278,1-10762,6
279,MLG43,18
280,1-7608,9
281,1-9995,14
282,1-1608,11
283,1-3535,19
284,1-4136,13
285,1-18615,18
286,1-3587,8
287,1-9836,1
288,1-8590,1
289,1-1592,14
290,1-8341,20
291,MLG02,8
292,1-9997,4
293,1-8066,18
294,1-3509,16
295,1-3639,15
296,1-9404,4
297,1-8352,12
298,1-7019,18
299,MLG54,20
300,1-4020,1
301,1-1177,6
302,MLG51,18
303,1-8157,4
304,1-19004,3
305,1-7866,8
306,1-18377,21
307,1-5530,1
308,1-6743,14
309,1-3516,11
310,1-4855,19
311,1-20578,1
312,1-3108,21
313,1-7521,18
314,1-3139,12
315,1-1769,2
316,1-7441,10
317,1-10978,1
318,1-2324,21
319,1-3584,7
320,MLG13,13
321,1-5172,6
322,1-0296,20
323,1-3647,8
324,1-6734,6
325,1-19924,13
326,1-8826,21
327,P-16616,4
328,1-9497,7
329,1-1317,13
330,1-4531,1
331,MLG75,6
332,MLG78,10
333,1-11329,10
334,1-20641,12
335,1-8910,17
336,1-1827,2
337,1-18613,15
338,1-6296,9
339,1-3523,8
340,1-3362,13
341,1-0031,7
342,MLG65,21
343,1-4319,1
344,1-6035,18
345,1-1131,3
346,MLG32,2
347,1-8188,21
348,1-17758,20
349,1-3052,20
350,1-2282,19
351,1-19229,1
352,MLG63,16
353,MLG50,12
354,1-9417,11
355,1-9498,14
356,1-9761,20
357,1-4760,3
358,1-9831,5
359,1-4417,15
360,1-6611,21
361,1-0008,10
362,1-1462,20
363,1-10785,15
364,1-7682,3
365,MLG48,13
366,1-5163,5
367,1-8544,12
368,1-5197,5
369,1-6594,9
370,MLG62,10
371,1-1580,15
372,1-6916,7
373,1-6918,12
374,1-6919,17
375,MLG14,11
376,1-7874,7
377,1-7213,4
378,1-6561,14
379,1-4640,16
380,1-7004,8
381,1-2335,18
382,1-18558,7
383,1-8551,16
384,1-9270,3
385,1-6974,19
386,MLG68,17
387,1-10539,17
388,MLG49,15
389,1-0278,19
390,MLG64,7
391,MLG30,4
392,1-9609,3
393,1-7819,13
394,1-2423,4
395,1-6787,2
396,1-9963,20
397,1-9808,20
398,1-0303,9
399,MLG60,13
400,1-18709,4
401,1-7204,21
402,1-5744,1
403,1-1770,15
404,1-4682,13
405,1-3104,5
406,1-17907,21
407,1-8421,16
408,MLG53,10
409,1-9645,10
410,MLG12,15
411,MLG15,5
412,1-6858,1
413,1-8314,19
414,1-8285,11
415,1-1957,5
416,1-18203,19
417,1-10451,11
418,1-6216,9
419,1-6692,5
420,1-8172,5
421,1-8398,6
422,1-6878,3
423,1-7122,16
424,1-4700,12
425,1-6006,3
426,1-4355,21
427,1-9379,10
428,1-2701,1
429,1-6693,4
430,1-3141,6
431,1-7614,2
432,1-6914,21
433,1-5654,11
434,MLG59,1
435,1-9610,16
436,1-5161,17
437,1-6980,16
438,MLG10,4
439,MLG72,17
440,MLG52,4
441,1-19166,13
442,MLG11,2
443,1-3447,3
444,1-3217,16
445,1-6538,19
446,1-3534,17
447,1-7152,21
448,1-3106,10
449,1-1935,3
450,1-2297,8
451,1-4098,21
452,1-8529,5
453,1-8397,3
454,1-0272,17
455,1-17790,18
456,1-8186,19
457,1-8503,20
458,1-7182,17
459,1-2545,2
460,1-7993,3
461,1-9651,15
462,1-1183,1
463,1-1989,5
464,1-10060,17
465,1-5913,3
466,1-5981,1
467,1-13247,18
468,1-6228,1
469,1-8578,9
470,1-1204,19
471,1-9794,6
472,1-9518,15
473,1-9452,6
474,1-8400,18
475,1-18234,13
476,1-19205,3
477,1-9055,3
478,1-9394,5
479,1-9286,14
480,1-1005,14
481,1-10038,8
482,1-4390,9
483,1-9491,18
484,MLG31,1
485,1-5980,4
486,1-8678,4
487,1-6900,15
488,1-11350,19
489,1-9578,8
490,1-3551,20
491,MLG09,7
492,1-6028,12
493,1-1836,4
494,1-3265,6
495,MLG08,10
496,1-3176,16
497,1-8493,2
498,1-19915,15
499,1-8627,5
500,1-0292,5
501,1-18487,21
502,1-20012,3
503,1-9076,1
504,1-5425,1
505,1-4747,17
506,1-6227,20
507,1-6909,7
508,1-8532,1
509,1-18935,20
510,1-3206,5
511,1-9697,16
512,1-3033,6
513,1-8094,7
514,1-11206,3
515,1-6531,9
516,1-5036,2
517,1-18028,8
518,1-1850,7
519,1-4926,5
520,1-2034,3
521,1-19549,15
522,1-5282,2
523,1-9861,19
524,1-9338,13
525,1-3175,1
526,1-5002,17
527,1-5531,17
528,1-6718,14
529,1-6217,3
530,1-4847,3
531,1-5891,1
532,1-19447,8
533,1-7530,14
534,1-9457,2
535,1-5990,12
536,1-9971,7
537,1-4494,1
538,1-9576,8
539,1-9436,11
540,1-5413,1
541,1-5424,11
542,1-1191,7
543,1-5803,4
544,1-5799,1
545,1-19567,2
546,1-7527,6
547,MLG67,6
548,1-3087,6
549,1-4842,14
550,1-19568,15
551,1-9838,3
552,MLG46,13
553,1-5555,21
554,1-10444,1
555,1-3646,15
556,1-10951,8
557,1-9806,9
558,1-0055,16
559,1-5914,3
560,1-0027,6
561,1-9455,2
562,1-0003,5
563,1-21192,21
564,1-9034,8
565,1-19927,12
