,Exam Group,Exam Block
479,1-9286,19
480,1-1005,20
481,1-10038,18
482,1-4390,2
483,1-9491,5
484,MLG31,13
485,1-5980,20
486,1-8678,10
487,1-6900,4
488,1-11350,2
489,1-9578,11
490,1-3551,2
491,MLG09,18
492,1-6028,3
493,1-1836,15
494,1-3265,2
495,MLG08,4
496,1-3176,4
497,1-8493,16
498,1-19915,6
499,1-8627,5
500,1-0292,11
501,1-18487,14
502,1-20012,3
503,1-9076,14
504,1-5425,17
505,1-4747,14
506,1-6227,19
507,1-6909,4
508,1-8532,12
509,1-18935,13
510,1-3206,15
511,1-9697,4
512,1-3033,5
513,1-8094,15
514,1-11206,6
515,1-6531,4
516,1-5036,1
517,1-18028,18
518,1-1850,3
519,1-4926,6
520,1-2034,5
521,1-19549,4
522,1-5282,7
523,1-9861,3
524,1-9338,12
525,1-3175,4
526,1-5002,1
527,1-5531,8
528,1-6718,5
529,1-6217,13
530,1-4847,1
531,1-5891,18
532,1-19447,2
533,1-7530,17
534,1-9457,4
535,1-5990,2
536,1-9971,17
537,1-4494,6
538,1-9576,4
539,1-9436,20
540,1-5413,1
541,1-5424,12
542,1-1191,7
543,1-5803,15
544,1-5799,3
545,1-19567,1
546,1-7527,1
547,MLG67,19
548,1-3087,18
549,1-4842,19
550,1-19568,1
551,1-9838,13
552,MLG46,6
553,1-5555,2
554,1-10444,10
555,1-3646,10
556,1-10951,1
557,1-9806,13
558,1-0055,12
559,1-5914,4
560,1-0027,20
561,1-9455,12
562,1-0003,6
563,1-21192,2
564,1-9034,10
565,1-19927,1
