,Exam Group,Exam Block
399,MLG60,19
400,1-18709,4
401,1-7204,21
402,1-5744,9
403,1-1770,16
404,1-4682,19
405,1-3104,21
406,1-17907,8
407,1-8421,22
408,MLG53,9
409,1-9645,9
410,MLG12,5
411,MLG15,20
412,1-6858,18
413,1-8314,18
414,1-8285,17
415,1-1957,20
416,1-18203,9
417,1-10451,12
418,1-6216,1
419,1-6692,21
420,1-8172,2
421,1-8398,10
422,1-6878,22
423,1-7122,19
424,1-4700,8
425,1-6006,1
426,1-4355,13
427,1-9379,3
428,1-2701,17
429,1-6693,4
430,1-3141,6
431,1-7614,13
432,1-6914,19
433,1-5654,1
434,MLG59,5
435,1-9610,16
436,1-5161,7
437,1-6980,7
438,MLG10,16
439,MLG72,10
440,MLG52,17
441,1-19166,9
442,MLG11,3
443,1-3447,20
444,1-3217,19
445,1-6538,12
446,1-3534,8
447,1-7152,8
448,1-3106,5
449,1-1935,19
450,1-2297,18
451,1-4098,5
452,1-8529,14
453,1-8397,20
454,1-0272,8
455,1-17790,10
456,1-8186,15
457,1-8503,4
458,1-7182,1
459,1-2545,13
460,1-7993,16
461,1-9651,10
462,1-1183,14
463,1-1989,17
464,1-10060,10
465,1-5913,21
466,1-5981,16
467,1-13247,8
468,1-6228,11
469,1-8578,4
470,1-1204,8
471,1-9794,9
472,1-9518,10
473,1-9452,2
474,1-8400,1
475,1-18234,19
476,1-19205,21
477,1-9055,13
478,1-9394,22
479,1-9286,21
480,1-1005,3
481,1-10038,9
482,1-4390,2
483,1-9491,19
484,MLG31,1
485,1-5980,4
486,1-8678,15
487,1-6900,12
488,1-11350,13
489,1-9578,19
490,1-3551,4
491,MLG09,5
492,1-6028,4
493,1-1836,9
494,1-3265,13
495,MLG08,22
496,1-3176,12
497,1-8493,20
498,1-19915,6
499,1-8627,17
500,1-0292,2
501,1-18487,3
502,1-20012,1
503,1-9076,20
504,1-5425,10
505,1-4747,6
506,1-6227,1
507,1-6909,7
508,1-8532,10
509,1-18935,15
510,1-3206,2
511,1-9697,6
512,1-3033,1
513,1-8094,10
514,1-11206,13
515,1-6531,7
516,1-5036,15
517,1-18028,9
518,1-1850,15
519,1-4926,5
520,1-2034,4
521,1-19549,1
522,1-5282,22
523,1-9861,7
524,1-9338,18
525,1-3175,11
526,1-5002,15
527,1-5531,22
528,1-6718,7
529,1-6217,18
530,1-4847,19
531,1-5891,17
532,1-19447,2
533,1-7530,8
534,1-9457,2
535,1-5990,9
536,1-9971,12
537,1-4494,1
538,1-9576,2
539,1-9436,3
540,1-5413,2
541,1-5424,13
542,1-1191,8
543,1-5803,2
544,1-5799,10
545,1-19567,16
546,1-7527,16
547,MLG67,5
548,1-3087,14
549,1-4842,14
550,1-19568,14
551,1-9838,10
552,MLG46,3
553,1-5555,19
554,1-10444,6
555,1-3646,1
556,1-10951,15
557,1-9806,5
558,1-0055,7
559,1-5914,1
560,1-0027,1
561,1-9455,2
562,1-0003,1
563,1-21192,3
564,1-9034,1
565,1-19927,1
