,Exam Group,Exam Block
198,1-9839,20
199,MLG39,5
200,1-4634,3
201,1-9902,15
202,1-8988,10
203,1-1250,9
204,1-9733,3
205,1-8018,12
206,1-9752,15
207,1-7058,20
208,1-10468,19
209,1-9938,13
210,1-7842,6
211,1-5406,17
212,1-10922,2
213,1-18563,7
214,1-0053,16
215,1-19839,16
216,1-9887,15
217,1-9630,13
218,1-9416,14
219,1-5653,18
220,MLG73,4
221,1-8023,14
222,1-4149,3
223,1-0205,20
224,1-9227,7
225,1-9650,11
226,1-9996,14
227,1-3068,8
228,1-17835,15
229,1-4361,1
230,1-3089,3
231,1-8450,13
232,1-18371,9
233,MLG07,21
234,MLG29,4
235,1-8113,4
236,1-7024,13
237,1-9667,14
238,1-9855,15
239,1-7042,8
240,MLG33,12
241,1-19448,9
242,1-20791,11
243,1-1015,8
244,MLG57,14
245,1-6647,9
246,MLG56,10
247,1-20467,8
248,1-2400,4
249,1-6931,1
250,1-9333,9
251,1-7268,17
252,1-21195,1
253,1-4649,7
254,1-8379,2
255,1-9946,21
256,1-9277,7
257,1-9504,3
258,1-9516,8
259,1-3596,17
260,1-0129,2
261,1-1942,7
262,1-8623,1
263,1-6927,19
264,P-0009,17
265,1-11330,20
266,1-2103,2
267,1-6181,15
268,MLG44,12
269,1-7839,14
270,1-1390,2
271,1-7897,9
272,1-1570,21
273,1-3589,4
274,1-0033,10
275,1-3216,4
276,1-9495,18
277,1-4051,5
278,1-10762,17
279,MLG43,20
280,1-7608,14
281,1-9995,10
282,1-1608,20
283,1-3535,9
284,1-4136,6
285,1-18615,14
286,1-3587,6
287,1-9836,2
288,1-8590,18
289,1-1592,18
290,1-8341,7
291,MLG02,15
292,1-9997,1
293,1-8066,9
294,1-3509,15
295,1-3639,12
296,1-9404,19
297,1-8352,1
298,1-7019,1
299,MLG54,10
300,1-4020,14
301,1-1177,13
302,MLG51,14
303,1-8157,9
304,1-19004,15
305,1-7866,11
306,1-18377,1
307,1-5530,16
308,1-6743,11
309,1-3516,8
310,1-4855,18
311,1-20578,18
312,1-3108,21
313,1-7521,20
314,1-3139,7
315,1-1769,19
316,1-7441,1
317,1-10978,1
318,1-2324,5
319,1-3584,11
320,MLG13,12
321,1-5172,21
322,1-0296,11
323,1-3647,5
324,1-6734,13
325,1-19924,1
326,1-8826,17
327,P-16616,20
328,1-9497,16
329,1-1317,19
330,1-4531,7
331,MLG75,5
332,MLG78,3
333,1-11329,17
334,1-20641,16
335,1-8910,7
336,1-1827,4
337,1-18613,5
338,1-6296,15
339,1-3523,11
340,1-3362,8
341,1-0031,17
342,MLG65,17
343,1-4319,19
344,1-6035,14
345,1-1131,1
346,MLG32,3
347,1-8188,13
348,1-17758,19
349,1-3052,5
350,1-2282,20
351,1-19229,6
352,MLG63,12
353,MLG50,10
354,1-9417,19
355,1-9498,6
356,1-9761,8
357,1-4760,18
358,1-9831,19
359,1-4417,15
360,1-6611,8
361,1-0008,15
362,1-1462,7
363,1-10785,21
364,1-7682,5
365,MLG48,4
366,1-5163,6
367,1-8544,8
368,1-5197,19
369,1-6594,7
370,MLG62,17
371,1-1580,11
372,1-6916,16
373,1-6918,10
374,1-6919,3
375,MLG14,18
376,1-7874,7
377,1-7213,4
378,1-6561,2
379,1-4640,8
380,1-7004,8
381,1-2335,9
382,1-18558,11
383,1-8551,8
384,1-9270,2
385,1-6974,21
386,MLG68,18
387,1-10539,6
388,MLG49,6
389,1-0278,12
390,MLG64,12
391,MLG30,15
392,1-9609,10
393,1-7819,11
394,1-2423,15
395,1-6787,12
396,1-9963,2
397,1-9808,15
398,1-0303,13
399,MLG60,5
400,1-18709,18
401,1-7204,17
402,1-5744,9
403,1-1770,14
404,1-4682,14
405,1-3104,4
406,1-17907,8
407,1-8421,2
408,MLG53,13
409,1-9645,9
410,MLG12,17
411,MLG15,5
412,1-6858,19
413,1-8314,2
414,1-8285,4
415,1-1957,5
416,1-18203,1
417,1-10451,2
418,1-6216,10
419,1-6692,9
420,1-8172,20
421,1-8398,20
422,1-6878,15
423,1-7122,6
424,1-4700,18
425,1-6006,20
426,1-4355,11
427,1-9379,4
428,1-2701,9
429,1-6693,16
430,1-3141,1
431,1-7614,18
432,1-6914,11
433,1-5654,20
434,MLG59,2
435,1-9610,20
436,1-5161,11
437,1-6980,2
438,MLG10,20
439,MLG72,15
440,MLG52,16
441,1-19166,7
442,MLG11,19
443,1-3447,7
444,1-3217,5
445,1-6538,10
446,1-3534,8
447,1-7152,8
448,1-3106,10
449,1-1935,15
450,1-2297,2
451,1-4098,15
452,1-8529,5
453,1-8397,17
454,1-0272,8
455,1-17790,12
456,1-8186,12
457,1-8503,10
458,1-7182,19
459,1-2545,11
460,1-7993,12
461,1-9651,1
462,1-1183,21
463,1-1989,9
464,1-10060,6
465,1-5913,9
466,1-5981,11
467,1-13247,21
468,1-6228,12
469,1-8578,6
470,1-1204,20
471,1-9794,9
472,1-9518,21
473,1-9452,3
474,1-8400,10
475,1-18234,18
476,1-19205,14
477,1-9055,17
478,1-9394,9
479,1-9286,4
480,1-1005,16
481,1-10038,6
482,1-4390,7
483,1-9491,6
484,MLG31,12
485,1-5980,3
486,1-8678,13
487,1-6900,6
488,1-11350,11
489,1-9578,15
490,1-3551,2
491,MLG09,1
492,1-6028,4
493,1-1836,18
494,1-3265,11
495,MLG08,3
496,1-3176,7
497,1-8493,17
498,1-19915,3
499,1-8627,5
500,1-0292,3
501,1-18487,13
502,1-20012,6
503,1-9076,12
504,1-5425,5
505,1-4747,10
506,1-6227,12
507,1-6909,10
508,1-8532,13
509,1-18935,13
510,1-3206,11
511,1-9697,2
512,1-3033,6
513,1-8094,21
514,1-11206,1
515,1-6531,6
516,1-5036,16
517,1-18028,21
518,1-1850,6
519,1-4926,4
520,1-2034,16
521,1-19549,2
522,1-5282,8
523,1-9861,17
524,1-9338,6
525,1-3175,6
526,1-5002,20
527,1-5531,1
528,1-6718,18
529,1-6217,10
530,1-4847,5
531,1-5891,18
532,1-19447,14
533,1-7530,8
534,1-9457,12
535,1-5990,1
536,1-9971,13
537,1-4494,6
538,1-9576,5
539,1-9436,6
540,1-5413,4
541,1-5424,1
542,1-1191,17
543,1-5803,4
544,1-5799,1
545,1-19567,10
546,1-7527,16
547,MLG67,6
548,1-3087,9
549,1-4842,17
550,1-19568,18
551,1-9838,12
552,MLG46,6
553,1-5555,2
554,1-10444,13
555,1-3646,12
556,1-10951,8
557,1-9806,17
558,1-0055,2
559,1-5914,16
560,1-0027,3
561,1-9455,10
562,1-0003,14
563,1-21192,7
564,1-9034,12
565,1-19927,12
