,Exam Group,Exam Block
161,MLG41,2
162,1-8067,2
163,1-9137,1
164,1-9740,3
165,1-7721,4
166,MLG40,4
167,1-4929,17
168,1-9655,5
169,1-9606,8
170,1-5043,21
171,1-8100,1
172,1-8573,19
173,1-9588,16
174,MLG38,11
175,1-4910,10
176,1-8042,4
177,1-10948,13
178,1-7525,7
179,1-4052,2
180,1-0037,21
181,1-8641,11
182,1-7752,16
183,1-9496,5
184,1-8074,14
185,1-8906,20
186,72-11994,2
187,1-7321,15
188,1-20167,8
189,1-9156,14
190,1-2382,11
191,1-8328,6
192,1-9770,10
193,1-9553,11
194,1-9253,13
195,1-2670,16
196,1-9646,2
197,1-8646,5
198,1-9839,1
199,MLG39,7
200,1-4634,8
201,1-9902,3
202,1-8988,9
203,1-1250,17
204,1-9733,7
205,1-8018,13
206,1-9752,9
207,1-7058,10
208,1-10468,19
209,1-9938,19
210,1-7842,14
211,1-5406,15
212,1-10922,13
213,1-18563,3
214,1-0053,8
215,1-19839,5
216,1-9887,3
217,1-9630,21
218,1-9416,3
219,1-5653,10
220,MLG73,3
221,1-8023,7
222,1-4149,2
223,1-0205,4
224,1-9227,20
225,1-9650,7
226,1-9996,9
227,1-3068,18
228,1-17835,1
229,1-4361,12
230,1-3089,4
231,1-8450,1
232,1-18371,10
233,MLG07,4
234,MLG29,8
235,1-8113,6
236,1-7024,10
237,1-9667,21
238,1-9855,9
239,1-7042,11
240,MLG33,1
241,1-19448,4
242,1-20791,10
243,1-1015,18
244,MLG57,7
245,1-6647,14
246,MLG56,12
247,1-20467,6
248,1-2400,1
249,1-6931,12
250,1-9333,17
251,1-7268,5
252,1-21195,13
253,1-4649,1
254,1-8379,8
255,1-9946,21
256,1-9277,20
257,1-9504,14
258,1-9516,20
259,1-3596,11
260,1-0129,4
261,1-1942,20
262,1-8623,8
263,1-6927,19
264,P-0009,8
265,1-11330,8
266,1-2103,21
267,1-6181,9
268,MLG44,2
269,1-7839,18
270,1-1390,11
271,1-7897,16
272,1-1570,21
273,1-3589,8
274,1-0033,18
275,1-3216,10
276,1-9495,3
277,1-4051,3
278,1-10762,12
279,MLG43,2
280,1-7608,5
281,1-9995,1
282,1-1608,3
283,1-3535,16
284,1-4136,1
285,1-18615,7
286,1-3587,18
287,1-9836,16
288,1-8590,3
289,1-1592,14
290,1-8341,20
291,MLG02,9
292,1-9997,8
293,1-8066,9
294,1-3509,9
295,1-3639,6
296,1-9404,19
297,1-8352,14
298,1-7019,9
299,MLG54,5
300,1-4020,3
301,1-1177,4
302,MLG51,7
303,1-8157,14
304,1-19004,9
305,1-7866,6
306,1-18377,12
307,1-5530,5
308,1-6743,19
309,1-3516,17
310,1-4855,3
311,1-20578,14
312,1-3108,5
313,1-7521,1
314,1-3139,20
315,1-1769,19
316,1-7441,10
317,1-10978,12
318,1-2324,9
319,1-3584,15
320,MLG13,20
321,1-5172,21
322,1-0296,14
323,1-3647,11
324,1-6734,21
325,1-19924,12
326,1-8826,20
327,P-16616,15
328,1-9497,8
329,1-1317,17
330,1-4531,20
331,MLG75,15
332,MLG78,4
333,1-11329,12
334,1-20641,13
335,1-8910,20
336,1-1827,18
337,1-18613,4
338,1-6296,9
339,1-3523,6
340,1-3362,18
341,1-0031,15
342,MLG65,5
343,1-4319,19
344,1-6035,8
345,1-1131,10
346,MLG32,4
347,1-8188,7
348,1-17758,12
349,1-3052,20
350,1-2282,11
351,1-19229,2
352,MLG63,16
353,MLG50,5
354,1-9417,19
355,1-9498,21
356,1-9761,18
357,1-4760,13
358,1-9831,19
359,1-4417,9
360,1-6611,18
361,1-0008,9
362,1-1462,20
363,1-10785,21
364,1-7682,2
365,MLG48,3
366,1-5163,15
367,1-8544,1
368,1-5197,19
369,1-6594,1
370,MLG62,11
371,1-1580,6
372,1-6916,11
373,1-6918,1
374,1-6919,18
375,MLG14,3
376,1-7874,21
377,1-7213,5
378,1-6561,21
379,1-4640,18
380,1-7004,18
381,1-2335,14
382,1-18558,6
383,1-8551,16
384,1-9270,21
385,1-6974,16
386,MLG68,15
387,1-10539,14
388,MLG49,7
389,1-0278,17
390,MLG64,1
391,MLG30,9
392,1-9609,9
393,1-7819,4
394,1-2423,9
395,1-6787,11
396,1-9963,21
397,1-9808,9
398,1-0303,13
399,MLG60,2
400,1-18709,2
401,1-7204,15
402,1-5744,7
403,1-1770,4
404,1-4682,15
405,1-3104,7
406,1-17907,18
407,1-8421,21
408,MLG53,7
409,1-9645,17
410,MLG12,7
411,MLG15,16
412,1-6858,19
413,1-8314,2
414,1-8285,2
415,1-1957,19
416,1-18203,13
417,1-10451,11
418,1-6216,6
419,1-6692,5
420,1-8172,10
421,1-8398,7
422,1-6878,9
423,1-7122,13
424,1-4700,18
425,1-6006,2
426,1-4355,15
427,1-9379,15
428,1-2701,16
429,1-6693,8
430,1-3141,21
431,1-7614,4
432,1-6914,20
433,1-5654,4
434,MLG59,14
435,1-9610,1
436,1-5161,6
437,1-6980,12
438,MLG10,12
439,MLG72,13
440,MLG52,5
441,1-19166,1
442,MLG11,3
443,1-3447,11
444,1-3217,13
445,1-6538,16
446,1-3534,18
447,1-7152,18
448,1-3106,13
449,1-1935,15
450,1-2297,19
451,1-4098,9
452,1-8529,11
453,1-8397,2
454,1-0272,18
455,1-17790,5
456,1-8186,1
457,1-8503,13
458,1-7182,14
459,1-2545,6
460,1-7993,7
461,1-9651,19
462,1-1183,14
463,1-1989,1
464,1-10060,19
465,1-5913,11
466,1-5981,4
467,1-13247,3
468,1-6228,15
469,1-8578,8
470,1-1204,17
471,1-9794,15
472,1-9518,9
473,1-9452,17
474,1-8400,17
475,1-18234,3
476,1-19205,1
477,1-9055,6
478,1-9394,3
479,1-9286,16
480,1-1005,8
481,1-10038,16
482,1-4390,20
483,1-9491,13
484,MLG31,2
485,1-5980,8
486,1-8678,4
487,1-6900,2
488,1-11350,6
489,1-9578,9
490,1-3551,3
491,MLG09,15
492,1-6028,12
493,1-1836,17
494,1-3265,6
495,MLG08,3
496,1-3176,10
497,1-8493,21
498,1-19915,12
499,1-8627,2
500,1-0292,9
501,1-18487,15
502,1-20012,14
503,1-9076,3
504,1-5425,19
505,1-4747,5
506,1-6227,10
507,1-6909,11
508,1-8532,11
509,1-18935,2
510,1-3206,6
511,1-9697,17
512,1-3033,1
513,1-8094,1
514,1-11206,17
515,1-6531,3
516,1-5036,16
517,1-18028,12
518,1-1850,11
519,1-4926,1
520,1-2034,4
521,1-19549,7
522,1-5282,2
523,1-9861,17
524,1-9338,13
525,1-3175,7
526,1-5002,10
527,1-5531,20
528,1-6718,2
529,1-6217,6
530,1-4847,6
531,1-5891,15
532,1-19447,3
533,1-7530,18
534,1-9457,17
535,1-5990,17
536,1-9971,5
537,1-4494,1
538,1-9576,20
539,1-9436,15
540,1-5413,2
541,1-5424,10
542,1-1191,16
543,1-5803,2
544,1-5799,17
545,1-19567,11
546,1-7527,4
547,MLG67,13
548,1-3087,3
549,1-4842,1
550,1-19568,6
551,1-9838,1
552,MLG46,17
553,1-5555,14
554,1-10444,15
555,1-3646,6
556,1-10951,12
557,1-9806,13
558,1-0055,10
559,1-5914,1
560,1-0027,15
561,1-9455,16
562,1-0003,3
563,1-21192,8
564,1-9034,11
565,1-19927,13
