,Exam Group,Exam Block
260,1-0129,14
261,1-1942,17
262,1-8623,19
263,1-6927,16
264,P-0009,11
265,1-11330,4
266,1-2103,10
267,1-6181,18
268,MLG44,15
269,1-7839,1
270,1-1390,17
271,1-7897,8
272,1-1570,14
273,1-3589,18
274,1-0033,7
275,1-3216,2
276,1-9495,2
277,1-4051,2
278,1-10762,19
279,MLG43,10
280,1-7608,10
281,1-9995,4
282,1-1608,8
283,1-3535,21
284,1-4136,1
285,1-18615,21
286,1-3587,3
287,1-9836,1
288,1-8590,14
289,1-1592,19
290,1-8341,22
291,MLG02,18
292,1-9997,4
293,1-8066,18
294,1-3509,5
295,1-3639,14
296,1-9404,16
297,1-8352,12
298,1-7019,4
299,MLG54,5
300,1-4020,9
301,1-1177,7
302,MLG51,13
303,1-8157,23
304,1-19004,20
305,1-7866,7
306,1-18377,1
307,1-5530,5
308,1-6743,5
309,1-3516,3
310,1-4855,2
311,1-20578,13
312,1-3108,4
313,1-7521,18
314,1-3139,22
315,1-1769,16
316,1-7441,4
317,1-10978,12
318,1-2324,4
319,1-3584,14
320,MLG13,17
321,1-5172,20
322,1-0296,7
323,1-3647,20
324,1-6734,1
325,1-19924,8
326,1-8826,3
327,P-16616,19
328,1-9497,15
329,1-1317,16
330,1-4531,22
331,MLG75,19
332,MLG78,19
333,1-11329,7
334,1-20641,1
335,1-8910,22
336,1-1827,9
337,1-18613,2
338,1-6296,18
339,1-3523,7
340,1-3362,3
341,1-0031,1
342,MLG65,5
343,1-4319,16
344,1-6035,15
345,1-1131,2
346,MLG32,23
347,1-8188,4
348,1-17758,9
349,1-3052,22
350,1-2282,10
351,1-19229,7
352,MLG63,20
353,MLG50,5
354,1-9417,16
355,1-9498,13
356,1-9761,3
357,1-4760,9
358,1-9831,16
359,1-4417,18
360,1-6611,23
361,1-0008,6
362,1-1462,22
363,1-10785,4
364,1-7682,2
365,MLG48,10
366,1-5163,23
367,1-8544,23
368,1-5197,20
369,1-6594,4
370,MLG62,17
371,1-1580,7
372,1-6916,22
373,1-6918,15
374,1-6919,3
375,MLG14,2
376,1-7874,22
377,1-7213,13
378,1-6561,14
379,1-4640,3
380,1-7004,6
381,1-2335,11
382,1-18558,9
383,1-8551,22
384,1-9270,14
385,1-6974,11
386,MLG68,9
387,1-10539,7
388,MLG49,13
389,1-0278,14
390,MLG64,12
391,MLG30,18
392,1-9609,2
393,1-7819,9
394,1-2423,18
395,1-6787,20
396,1-9963,14
397,1-9808,18
398,1-0303,1
399,MLG60,21
400,1-18709,2
401,1-7204,5
402,1-5744,2
403,1-1770,23
404,1-4682,12
405,1-3104,15
406,1-17907,3
407,1-8421,14
408,MLG53,5
409,1-9645,11
410,MLG12,6
411,MLG15,19
412,1-6858,17
413,1-8314,17
414,1-8285,23
415,1-1957,21
416,1-18203,4
417,1-10451,7
418,1-6216,22
419,1-6692,11
420,1-8172,13
421,1-8398,11
422,1-6878,18
423,1-7122,9
424,1-4700,3
425,1-6006,22
426,1-4355,11
427,1-9379,12
428,1-2701,21
429,1-6693,15
430,1-3141,14
431,1-7614,22
432,1-6914,16
433,1-5654,9
434,MLG59,13
435,1-9610,4
436,1-5161,2
437,1-6980,9
438,MLG10,13
439,MLG72,2
440,MLG52,5
441,1-19166,12
442,MLG11,23
443,1-3447,22
444,1-3217,2
445,1-6538,8
446,1-3534,3
447,1-7152,3
448,1-3106,8
449,1-1935,2
450,1-2297,16
451,1-4098,19
452,1-8529,9
453,1-8397,10
454,1-0272,6
455,1-17790,4
456,1-8186,8
457,1-8503,21
458,1-7182,7
459,1-2545,1
460,1-7993,11
461,1-9651,13
462,1-1183,4
463,1-1989,11
464,1-10060,17
465,1-5913,2
466,1-5981,5
467,1-13247,8
468,1-6228,8
469,1-8578,3
470,1-1204,6
471,1-9794,21
472,1-9518,12
473,1-9452,6
474,1-8400,21
475,1-18234,18
476,1-19205,1
477,1-9055,1
478,1-9394,19
479,1-9286,8
480,1-1005,20
481,1-10038,4
482,1-4390,22
483,1-9491,2
484,MLG31,17
485,1-5980,10
486,1-8678,5
487,1-6900,19
488,1-11350,19
489,1-9578,6
490,1-3551,6
491,MLG09,19
492,1-6028,17
493,1-1836,14
494,1-3265,1
495,MLG08,6
496,1-3176,1
497,1-8493,16
498,1-19915,1
499,1-8627,17
500,1-0292,18
501,1-18487,19
502,1-20012,9
503,1-9076,1
504,1-5425,13
505,1-4747,4
506,1-6227,12
507,1-6909,17
508,1-8532,2
509,1-18935,7
510,1-3206,2
511,1-9697,2
512,1-3033,10
513,1-8094,7
514,1-11206,21
515,1-6531,3
516,1-5036,20
517,1-18028,12
518,1-1850,10
519,1-4926,2
520,1-2034,3
521,1-19549,7
522,1-5282,1
523,1-9861,2
524,1-9338,2
525,1-3175,12
526,1-5002,19
527,1-5531,22
528,1-6718,1
529,1-6217,5
530,1-4847,4
531,1-5891,8
532,1-19447,13
533,1-7530,2
534,1-9457,13
535,1-5990,12
536,1-9971,6
537,1-4494,10
538,1-9576,22
539,1-9436,2
540,1-5413,2
541,1-5424,11
542,1-1191,6
543,1-5803,5
544,1-5799,7
545,1-19567,6
546,1-7527,6
547,MLG67,21
548,1-3087,5
549,1-4842,1
550,1-19568,15
551,1-9838,7
552,MLG46,20
553,1-5555,2
554,1-10444,15
555,1-3646,9
556,1-10951,15
557,1-9806,11
558,1-0055,12
559,1-5914,1
560,1-0027,17
561,1-9455,8
562,1-0003,2
563,1-21192,16
564,1-9034,7
565,1-19927,20
