,Exam Group,Exam Block
151,1-9870,18
152,1-9500,21
153,1-1350,2
154,1-18994,18
155,1-9447,14
156,1-8634,9
157,1-6061,6
158,1-7599,8
159,1-10696,4
160,1-19813,17
161,MLG41,16
162,1-8067,9
163,1-9137,5
164,1-9740,2
165,1-7721,19
166,MLG40,18
167,1-4929,12
168,1-9655,11
169,1-9606,7
170,1-5043,20
171,1-8100,14
172,1-8573,9
173,1-9588,14
174,MLG38,3
175,1-4910,8
176,1-8042,18
177,1-10948,16
178,1-7525,7
179,1-4052,21
180,1-0037,17
181,1-8641,8
182,1-7752,4
183,1-9496,6
184,1-8074,22
185,1-8906,7
186,72-11994,3
187,1-7321,2
188,1-20167,6
189,1-9156,22
190,1-2382,4
191,1-8328,14
192,1-9770,22
193,1-9553,15
194,1-9253,19
195,1-2670,21
196,1-9646,17
197,1-8646,6
198,1-9839,1
199,MLG39,5
200,1-4634,6
201,1-9902,21
202,1-8988,5
203,1-1250,1
204,1-9733,14
205,1-8018,2
206,1-9752,8
207,1-7058,20
208,1-10468,9
209,1-9938,4
210,1-7842,4
211,1-5406,16
212,1-10922,16
213,1-18563,12
214,1-0053,6
215,1-19839,16
216,1-9887,2
217,1-9630,5
218,1-9416,5
219,1-5653,1
220,MLG73,5
221,1-8023,7
222,1-4149,10
223,1-0205,1
224,1-9227,10
225,1-9650,9
226,1-9996,7
227,1-3068,13
228,1-17835,14
229,1-4361,8
230,1-3089,2
231,1-8450,4
232,1-18371,22
233,MLG07,10
234,MLG29,2
235,1-8113,8
236,1-7024,15
237,1-9667,15
238,1-9855,3
239,1-7042,13
240,MLG33,5
241,1-19448,5
242,1-20791,11
243,1-1015,13
244,MLG57,7
245,1-6647,8
246,MLG56,14
247,1-20467,7
248,1-2400,13
249,1-6931,16
250,1-9333,22
251,1-7268,4
252,1-21195,16
253,1-4649,11
254,1-8379,2
255,1-9946,3
256,1-9277,5
257,1-9504,11
258,1-9516,10
259,1-3596,4
260,1-0129,20
261,1-1942,5
262,1-8623,15
263,1-6927,9
264,P-0009,7
265,1-11330,1
266,1-2103,17
267,1-6181,12
268,MLG44,16
269,1-7839,14
270,1-1390,4
271,1-7897,22
272,1-1570,20
273,1-3589,10
274,1-0033,2
275,1-3216,19
276,1-9495,19
277,1-4051,2
278,1-10762,21
279,MLG43,4
280,1-7608,7
281,1-9995,12
282,1-1608,18
283,1-3535,22
284,1-4136,16
285,1-18615,4
286,1-3587,1
287,1-9836,14
288,1-8590,2
289,1-1592,2
290,1-8341,1
291,MLG02,12
292,1-9997,11
293,1-8066,12
294,1-3509,12
295,1-3639,13
296,1-9404,3
297,1-8352,1
298,1-7019,15
299,MLG54,11
300,1-4020,22
301,1-1177,11
302,MLG51,8
303,1-8157,22
304,1-19004,12
305,1-7866,17
306,1-18377,14
307,1-5530,11
308,1-6743,9
309,1-3516,13
310,1-4855,11
311,1-20578,3
312,1-3108,11
313,1-7521,2
314,1-3139,10
315,1-1769,5
316,1-7441,20
317,1-10978,1
318,1-2324,10
319,1-3584,6
320,MLG13,10
321,1-5172,5
322,1-0296,17
323,1-3647,16
324,1-6734,20
325,1-19924,16
326,1-8826,10
327,P-16616,1
328,1-9497,6
329,1-1317,9
330,1-4531,10
331,MLG75,15
332,MLG78,5
333,1-11329,15
334,1-20641,7
335,1-8910,10
336,1-1827,1
337,1-18613,11
338,1-6296,12
339,1-3523,17
340,1-3362,13
341,1-0031,14
342,MLG65,16
343,1-4319,5
344,1-6035,6
345,1-1131,11
346,MLG32,1
347,1-8188,3
348,1-17758,9
349,1-3052,10
350,1-2282,7
351,1-19229,17
352,MLG63,16
353,MLG50,19
354,1-9417,9
355,1-9498,3
356,1-9761,10
357,1-4760,2
358,1-9831,9
359,1-4417,12
360,1-6611,1
361,1-0008,18
362,1-1462,10
363,1-10785,20
364,1-7682,18
365,MLG48,4
366,1-5163,7
367,1-8544,6
368,1-5197,9
369,1-6594,1
370,MLG62,19
371,1-1580,17
372,1-6916,21
373,1-6918,6
374,1-6919,4
375,MLG14,19
376,1-7874,10
377,1-7213,6
378,1-6561,20
379,1-4640,13
380,1-7004,13
381,1-2335,5
382,1-18558,21
383,1-8551,1
384,1-9270,20
385,1-6974,4
386,MLG68,21
387,1-10539,18
388,MLG49,8
389,1-0278,2
390,MLG64,16
391,MLG30,12
392,1-9609,6
393,1-7819,1
394,1-2423,12
395,1-6787,3
396,1-9963,20
397,1-9808,12
398,1-0303,3
399,MLG60,19
400,1-18709,2
401,1-7204,2
402,1-5744,3
403,1-1770,18
404,1-4682,7
405,1-3104,5
406,1-17907,13
407,1-8421,20
408,MLG53,8
409,1-9645,2
410,MLG12,4
411,MLG15,19
412,1-6858,9
413,1-8314,3
414,1-8285,18
415,1-1957,15
416,1-18203,15
417,1-10451,9
418,1-6216,10
419,1-6692,22
420,1-8172,4
421,1-8398,16
422,1-6878,12
423,1-7122,22
424,1-4700,6
425,1-6006,1
426,1-4355,21
427,1-9379,15
428,1-2701,13
429,1-6693,6
430,1-3141,20
431,1-7614,4
432,1-6914,10
433,1-5654,18
434,MLG59,16
435,1-9610,22
436,1-5161,15
437,1-6980,7
438,MLG10,2
439,MLG72,5
440,MLG52,6
441,1-19166,10
442,MLG11,1
443,1-3447,11
444,1-3217,11
445,1-6538,4
446,1-3534,13
447,1-7152,13
448,1-3106,4
449,1-1935,11
450,1-2297,9
451,1-4098,5
452,1-8529,7
453,1-8397,1
454,1-0272,3
455,1-17790,17
456,1-8186,17
457,1-8503,3
458,1-7182,9
459,1-2545,21
460,1-7993,3
461,1-9651,3
462,1-1183,1
463,1-1989,2
464,1-10060,5
465,1-5913,5
466,1-5981,4
467,1-13247,8
468,1-6228,10
469,1-8578,5
470,1-1204,3
471,1-9794,15
472,1-9518,14
473,1-9452,4
474,1-8400,15
475,1-18234,12
476,1-19205,12
477,1-9055,3
478,1-9394,22
479,1-9286,2
480,1-1005,6
481,1-10038,7
482,1-4390,10
483,1-9491,5
484,MLG31,3
485,1-5980,6
486,1-8678,19
487,1-6900,4
488,1-11350,17
489,1-9578,12
490,1-3551,4
491,MLG09,4
492,1-6028,1
493,1-1836,3
494,1-3265,17
495,MLG08,3
496,1-3176,15
497,1-8493,6
498,1-19915,3
499,1-8627,18
500,1-0292,12
501,1-18487,5
502,1-20012,4
503,1-9076,17
504,1-5425,9
505,1-4747,3
506,1-6227,7
507,1-6909,11
508,1-8532,8
509,1-18935,3
510,1-3206,22
511,1-9697,5
512,1-3033,5
513,1-8094,17
514,1-11206,5
515,1-6531,21
516,1-5036,6
517,1-18028,14
518,1-1850,4
519,1-4926,2
520,1-2034,6
521,1-19549,17
522,1-5282,8
523,1-9861,7
524,1-9338,9
525,1-3175,7
526,1-5002,6
527,1-5531,21
528,1-6718,3
529,1-6217,14
530,1-4847,13
531,1-5891,7
532,1-19447,2
533,1-7530,8
534,1-9457,3
535,1-5990,1
536,1-9971,15
537,1-4494,5
538,1-9576,14
539,1-9436,6
540,1-5413,15
541,1-5424,1
542,1-1191,13
543,1-5803,4
544,1-5799,1
545,1-19567,1
546,1-7527,16
547,MLG67,16
548,1-3087,2
549,1-4842,15
550,1-19568,8
551,1-9838,2
552,MLG46,2
553,1-5555,18
554,1-10444,1
555,1-3646,11
556,1-10951,16
557,1-9806,20
558,1-0055,18
559,1-5914,20
560,1-0027,6
561,1-9455,20
562,1-0003,22
563,1-21192,10
564,1-9034,11
565,1-19927,16
