,Exam Group,Exam Block
399,MLG60,19
400,1-18709,3
401,1-7204,7
402,1-5744,4
403,1-1770,9
404,1-4682,2
405,1-3104,8
406,1-17907,3
407,1-8421,6
408,MLG53,18
409,1-9645,2
410,MLG12,17
411,MLG15,16
412,1-6858,15
413,1-8314,5
414,1-8285,4
415,1-1957,18
416,1-18203,3
417,1-10451,4
418,1-6216,2
419,1-6692,2
420,1-8172,3
421,1-8398,2
422,1-6878,12
423,1-7122,7
424,1-4700,2
425,1-6006,2
426,1-4355,16
427,1-9379,1
428,1-2701,5
429,1-6693,10
430,1-3141,6
431,1-7614,19
432,1-6914,20
433,1-5654,7
434,MLG59,18
435,1-9610,2
436,1-5161,18
437,1-6980,19
438,MLG10,3
439,MLG72,3
440,MLG52,10
441,1-19166,20
442,MLG11,19
443,1-3447,9
444,1-3217,20
445,1-6538,5
446,1-3534,14
447,1-7152,14
448,1-3106,10
449,1-1935,15
450,1-2297,11
451,1-4098,3
452,1-8529,2
453,1-8397,1
454,1-0272,14
455,1-17790,5
456,1-8186,18
457,1-8503,3
458,1-7182,8
459,1-2545,16
460,1-7993,8
461,1-9651,2
462,1-1183,8
463,1-1989,5
464,1-10060,18
465,1-5913,19
466,1-5981,2
467,1-13247,13
468,1-6228,1
469,1-8578,3
470,1-1204,3
471,1-9794,17
472,1-9518,19
473,1-9452,1
474,1-8400,13
475,1-18234,12
476,1-19205,9
477,1-9055,14
478,1-9394,19
479,1-9286,5
480,1-1005,10
481,1-10038,8
482,1-4390,7
483,1-9491,5
484,MLG31,9
485,1-5980,10
486,1-8678,16
487,1-6900,4
488,1-11350,16
489,1-9578,3
490,1-3551,3
491,MLG09,6
492,1-6028,5
493,1-1836,7
494,1-3265,4
495,MLG08,19
496,1-3176,2
497,1-8493,11
498,1-19915,2
499,1-8627,5
500,1-0292,3
501,1-18487,3
502,1-20012,13
503,1-9076,1
504,1-5425,17
505,1-4747,8
506,1-6227,18
507,1-6909,6
508,1-8532,16
509,1-18935,1
510,1-3206,16
511,1-9697,2
512,1-3033,7
513,1-8094,16
514,1-11206,19
515,1-6531,2
516,1-5036,12
517,1-18028,17
518,1-1850,1
519,1-4926,3
520,1-2034,3
521,1-19549,8
522,1-5282,6
523,1-9861,15
524,1-9338,17
525,1-3175,2
526,1-5002,10
527,1-5531,13
528,1-6718,5
529,1-6217,7
530,1-4847,3
531,1-5891,15
532,1-19447,1
533,1-7530,17
534,1-9457,1
535,1-5990,12
536,1-9971,4
537,1-4494,15
538,1-9576,3
539,1-9436,2
540,1-5413,1
541,1-5424,1
542,1-1191,13
543,1-5803,1
544,1-5799,2
545,1-19567,1
546,1-7527,16
547,MLG67,19
548,1-3087,8
549,1-4842,13
550,1-19568,8
551,1-9838,7
552,MLG46,4
553,1-5555,14
554,1-10444,4
555,1-3646,5
556,1-10951,9
557,1-9806,7
558,1-0055,3
559,1-5914,12
560,1-0027,10
561,1-9455,5
562,1-0003,5
563,1-21192,17
564,1-9034,2
565,1-19927,17
