,Exam Group,Exam Block
426,1-4355,6
427,1-9379,4
428,1-2701,1
429,1-6693,4
430,1-3141,7
431,1-7614,5
432,1-6914,1
433,1-5654,5
434,MLG59,18
435,1-9610,2
436,1-5161,4
437,1-6980,11
438,MLG10,6
439,MLG72,1
440,MLG52,19
441,1-19166,8
442,MLG11,4
443,1-3447,6
444,1-3217,7
445,1-6538,20
446,1-3534,7
447,1-7152,15
448,1-3106,3
449,1-1935,6
450,1-2297,4
451,1-4098,1
452,1-8529,11
453,1-8397,1
454,1-0272,15
455,1-17790,10
456,1-8186,2
457,1-8503,6
458,1-7182,19
459,1-2545,6
460,1-7993,15
461,1-9651,13
462,1-1183,8
463,1-1989,19
464,1-10060,19
465,1-5913,12
466,1-5981,4
467,1-13247,3
468,1-6228,7
469,1-8578,21
470,1-1204,2
471,1-9794,3
472,1-9518,16
473,1-9452,13
474,1-8400,2
475,1-18234,16
476,1-19205,11
477,1-9055,17
478,1-9394,2
479,1-9286,5
480,1-1005,16
481,1-10038,14
482,1-4390,17
483,1-9491,5
484,MLG31,3
485,1-5980,3
486,1-8678,13
487,1-6900,15
488,1-11350,16
489,1-9578,19
490,1-3551,2
491,MLG09,14
492,1-6028,3
493,1-1836,21
494,1-3265,10
495,MLG08,4
496,1-3176,4
497,1-8493,19
498,1-19915,2
499,1-8627,15
500,1-0292,1
501,1-18487,9
502,1-20012,14
503,1-9076,3
504,1-5425,5
505,1-4747,6
506,1-6227,15
507,1-6909,1
508,1-8532,6
509,1-18935,15
510,1-3206,18
511,1-9697,5
512,1-3033,3
513,1-8094,3
514,1-11206,10
515,1-6531,17
516,1-5036,5
517,1-18028,14
518,1-1850,2
519,1-4926,3
520,1-2034,15
521,1-19549,11
522,1-5282,15
523,1-9861,13
524,1-9338,13
525,1-3175,8
526,1-5002,12
527,1-5531,2
528,1-6718,2
529,1-6217,8
530,1-4847,6
531,1-5891,2
532,1-19447,5
533,1-7530,15
534,1-9457,18
535,1-5990,1
536,1-9971,12
537,1-4494,1
538,1-9576,6
539,1-9436,9
540,1-5413,2
541,1-5424,2
542,1-1191,18
543,1-5803,6
544,1-5799,18
545,1-19567,1
546,1-7527,12
547,MLG67,9
548,1-3087,5
549,1-4842,2
550,1-19568,7
551,1-9838,10
552,MLG46,5
553,1-5555,16
554,1-10444,16
555,1-3646,16
556,1-10951,20
557,1-9806,3
558,1-0055,8
559,1-5914,4
560,1-0027,1
561,1-9455,18
562,1-0003,7
563,1-21192,14
564,1-9034,7
565,1-19927,10
