,Exam Group,Exam Block
146,1-7453,8
147,1-17657,19
148,1-0001,12
149,MLG58,22
150,1-7005,18
151,1-9870,7
152,1-9500,2
153,1-1350,2
154,1-18994,8
155,1-9447,12
156,1-8634,11
157,1-6061,2
158,1-7599,4
159,1-10696,3
160,1-19813,14
161,MLG41,11
162,1-8067,9
163,1-9137,5
164,1-9740,2
165,1-7721,11
166,MLG40,11
167,1-4929,2
168,1-9655,5
169,1-9606,21
170,1-5043,6
171,1-8100,21
172,1-8573,5
173,1-9588,10
174,MLG38,14
175,1-4910,17
176,1-8042,8
177,1-10948,9
178,1-7525,9
179,1-4052,5
180,1-0037,3
181,1-8641,9
182,1-7752,8
183,1-9496,1
184,1-8074,16
185,1-8906,6
186,72-11994,4
187,1-7321,6
188,1-20167,10
189,1-9156,16
190,1-2382,14
191,1-8328,13
192,1-9770,9
193,1-9553,4
194,1-9253,18
195,1-2670,19
196,1-9646,6
197,1-8646,21
198,1-9839,5
199,MLG39,2
200,1-4634,21
201,1-9902,3
202,1-8988,22
203,1-1250,4
204,1-9733,1
205,1-8018,2
206,1-9752,5
207,1-7058,2
208,1-10468,9
209,1-9938,4
210,1-7842,14
211,1-5406,9
212,1-10922,15
213,1-18563,21
214,1-0053,1
215,1-19839,14
216,1-9887,2
217,1-9630,15
218,1-9416,3
219,1-5653,5
220,MLG73,10
221,1-8023,4
222,1-4149,9
223,1-0205,5
224,1-9227,18
225,1-9650,5
226,1-9996,1
227,1-3068,13
228,1-17835,19
229,1-4361,18
230,1-3089,7
231,1-8450,12
232,1-18371,16
233,MLG07,10
234,MLG29,2
235,1-8113,8
236,1-7024,15
237,1-9667,5
238,1-9855,8
239,1-7042,13
240,MLG33,14
241,1-19448,16
242,1-20791,20
243,1-1015,13
244,MLG57,17
245,1-6647,5
246,MLG56,12
247,1-20467,2
248,1-2400,20
249,1-6931,9
250,1-9333,16
251,1-7268,19
252,1-21195,8
253,1-4649,18
254,1-8379,1
255,1-9946,1
256,1-9277,18
257,1-9504,5
258,1-9516,3
259,1-3596,14
260,1-0129,6
261,1-1942,3
262,1-8623,10
263,1-6927,4
264,P-0009,10
265,1-11330,3
266,1-2103,2
267,1-6181,7
268,MLG44,11
269,1-7839,17
270,1-1390,14
271,1-7897,16
272,1-1570,6
273,1-3589,4
274,1-0033,8
275,1-3216,1
276,1-9495,1
277,1-4051,1
278,1-10762,18
279,MLG43,4
280,1-7608,7
281,1-9995,17
282,1-1608,19
283,1-3535,16
284,1-4136,9
285,1-18615,5
286,1-3587,10
287,1-9836,2
288,1-8590,4
289,1-1592,13
290,1-8341,5
291,MLG02,7
292,1-9997,3
293,1-8066,16
294,1-3509,7
295,1-3639,7
296,1-9404,15
297,1-8352,11
298,1-7019,5
299,MLG54,10
300,1-4020,19
301,1-1177,1
302,MLG51,17
303,1-8157,5
304,1-19004,7
305,1-7866,8
306,1-18377,2
307,1-5530,5
308,1-6743,15
309,1-3516,13
310,1-4855,2
311,1-20578,15
312,1-3108,2
313,1-7521,4
314,1-3139,3
315,1-1769,4
316,1-7441,6
317,1-10978,19
318,1-2324,10
319,1-3584,20
320,MLG13,3
321,1-5172,6
322,1-0296,22
323,1-3647,15
324,1-6734,5
325,1-19924,12
326,1-8826,10
327,P-16616,10
328,1-9497,1
329,1-1317,9
330,1-4531,3
331,MLG75,20
332,MLG78,11
333,1-11329,2
334,1-20641,3
335,1-8910,3
336,1-1827,2
337,1-18613,22
338,1-6296,7
339,1-3523,8
340,1-3362,4
341,1-0031,3
342,MLG65,14
343,1-4319,4
344,1-6035,6
345,1-1131,10
346,MLG32,3
347,1-8188,17
348,1-17758,20
349,1-3052,3
350,1-2282,14
351,1-19229,5
352,MLG63,11
353,MLG50,22
354,1-9417,9
355,1-9498,6
356,1-9761,13
357,1-4760,8
358,1-9831,9
359,1-4417,7
360,1-6611,2
361,1-0008,7
362,1-1462,18
363,1-10785,6
364,1-7682,1
365,MLG48,2
366,1-5163,14
367,1-8544,21
368,1-5197,9
369,1-6594,15
370,MLG62,22
371,1-1580,8
372,1-6916,5
373,1-6918,21
374,1-6919,20
375,MLG14,22
376,1-7874,18
377,1-7213,7
378,1-6561,1
379,1-4640,18
380,1-7004,13
381,1-2335,16
382,1-18558,8
383,1-8551,13
384,1-9270,6
385,1-6974,10
386,MLG68,20
387,1-10539,19
388,MLG49,17
389,1-0278,10
390,MLG64,11
391,MLG30,7
392,1-9609,22
393,1-7819,4
394,1-2423,7
395,1-6787,2
396,1-9963,6
397,1-9808,7
398,1-0303,15
399,MLG60,11
400,1-18709,4
401,1-7204,4
402,1-5744,5
403,1-1770,17
404,1-4682,17
405,1-3104,14
406,1-17907,13
407,1-8421,6
408,MLG53,17
409,1-9645,20
410,MLG12,12
411,MLG15,2
412,1-6858,3
413,1-8314,15
414,1-8285,19
415,1-1957,1
416,1-18203,15
417,1-10451,3
418,1-6216,5
419,1-6692,11
420,1-8172,6
421,1-8398,5
422,1-6878,7
423,1-7122,16
424,1-4700,1
425,1-6006,4
426,1-4355,20
427,1-9379,20
428,1-2701,1
429,1-6693,21
430,1-3141,6
431,1-7614,2
432,1-6914,5
433,1-5654,2
434,MLG59,1
435,1-9610,16
436,1-5161,4
437,1-6980,18
438,MLG10,17
439,MLG72,3
440,MLG52,10
441,1-19166,18
442,MLG11,4
443,1-3447,18
444,1-3217,2
445,1-6538,3
446,1-3534,13
447,1-7152,5
448,1-3106,21
449,1-1935,1
450,1-2297,1
451,1-4098,3
452,1-8529,1
453,1-8397,3
454,1-0272,13
455,1-17790,13
456,1-8186,8
457,1-8503,1
458,1-7182,4
459,1-2545,20
460,1-7993,4
461,1-9651,6
462,1-1183,2
463,1-1989,5
464,1-10060,1
465,1-5913,1
466,1-5981,8
467,1-13247,5
468,1-6228,1
469,1-8578,1
470,1-1204,8
471,1-9794,12
472,1-9518,5
473,1-9452,2
474,1-8400,8
475,1-18234,2
476,1-19205,17
477,1-9055,5
478,1-9394,16
479,1-9286,19
480,1-1005,21
481,1-10038,12
482,1-4390,22
483,1-9491,5
484,MLG31,12
485,1-5980,1
486,1-8678,3
487,1-6900,16
488,1-11350,8
489,1-9578,7
490,1-3551,1
491,MLG09,2
492,1-6028,2
493,1-1836,17
494,1-3265,4
495,MLG08,22
496,1-3176,1
497,1-8493,1
498,1-19915,17
499,1-8627,1
500,1-0292,7
501,1-18487,2
502,1-20012,1
503,1-9076,1
504,1-5425,3
505,1-4747,11
506,1-6227,1
507,1-6909,6
508,1-8532,3
509,1-18935,1
510,1-3206,12
511,1-9697,2
512,1-3033,4
513,1-8094,5
514,1-11206,1
515,1-6531,3
516,1-5036,1
517,1-18028,12
518,1-1850,17
519,1-4926,1
520,1-2034,11
521,1-19549,6
522,1-5282,10
523,1-9861,2
524,1-9338,9
525,1-3175,2
526,1-5002,3
527,1-5531,3
528,1-6718,19
529,1-6217,5
530,1-4847,14
531,1-5891,19
532,1-19447,15
533,1-7530,12
534,1-9457,4
535,1-5990,19
536,1-9971,21
537,1-4494,2
538,1-9576,2
539,1-9436,4
540,1-5413,3
541,1-5424,2
542,1-1191,16
543,1-5803,1
544,1-5799,2
545,1-19567,6
546,1-7527,1
547,MLG67,15
548,1-3087,5
549,1-4842,3
550,1-19568,21
551,1-9838,11
552,MLG46,2
553,1-5555,2
554,1-10444,5
555,1-3646,2
556,1-10951,12
557,1-9806,7
558,1-0055,3
559,1-5914,3
560,1-0027,3
561,1-9455,5
562,1-0003,1
563,1-21192,3
564,1-9034,4
565,1-19927,18
