,Exam Group,Exam Block
172,1-8573,7
173,1-9588,2
174,MLG38,13
175,1-4910,9
176,1-8042,20
177,1-10948,1
178,1-7525,9
179,1-4052,17
180,1-0037,19
181,1-8641,3
182,1-7752,12
183,1-9496,7
184,1-8074,12
185,1-8906,2
186,72-11994,7
187,1-7321,10
188,1-20167,16
189,1-9156,7
190,1-2382,6
191,1-8328,2
192,1-9770,12
193,1-9553,6
194,1-9253,2
195,1-2670,16
196,1-9646,12
197,1-8646,5
198,1-9839,3
199,MLG39,13
200,1-4634,15
201,1-9902,6
202,1-8988,5
203,1-1250,3
204,1-9733,18
205,1-8018,10
206,1-9752,11
207,1-7058,14
208,1-10468,7
209,1-9938,4
210,1-7842,16
211,1-5406,16
212,1-10922,6
213,1-18563,16
214,1-0053,15
215,1-19839,4
216,1-9887,1
217,1-9630,4
218,1-9416,4
219,1-5653,2
220,MLG73,11
221,1-8023,12
222,1-4149,2
223,1-0205,10
224,1-9227,9
225,1-9650,5
226,1-9996,20
227,1-3068,2
228,1-17835,15
229,1-4361,10
230,1-3089,15
231,1-8450,1
232,1-18371,4
233,MLG07,20
234,MLG29,8
235,1-8113,5
236,1-7024,10
237,1-9667,8
238,1-9855,11
239,1-7042,9
240,MLG33,4
241,1-19448,7
242,1-20791,12
243,1-1015,10
244,MLG57,8
245,1-6647,17
246,MLG56,11
247,1-20467,20
248,1-2400,9
249,1-6931,11
250,1-9333,19
251,1-7268,5
252,1-21195,8
253,1-4649,9
254,1-8379,8
255,1-9946,13
256,1-9277,3
257,1-9504,13
258,1-9516,2
259,1-3596,13
260,1-0129,1
261,1-1942,11
262,1-8623,8
263,1-6927,14
264,P-0009,8
265,1-11330,9
266,1-2103,1
267,1-6181,12
268,MLG44,13
269,1-7839,1
270,1-1390,3
271,1-7897,14
272,1-1570,4
273,1-3589,1
274,1-0033,20
275,1-3216,3
276,1-9495,5
277,1-4051,3
278,1-10762,7
279,MLG43,9
280,1-7608,12
281,1-9995,19
282,1-1608,5
283,1-3535,16
284,1-4136,16
285,1-18615,4
286,1-3587,19
287,1-9836,11
288,1-8590,18
289,1-1592,7
290,1-8341,3
291,MLG02,5
292,1-9997,15
293,1-8066,13
294,1-3509,3
295,1-3639,8
296,1-9404,11
297,1-8352,12
298,1-7019,17
299,MLG54,11
300,1-4020,8
301,1-1177,17
302,MLG51,17
303,1-8157,2
304,1-19004,5
305,1-7866,18
306,1-18377,9
307,1-5530,12
308,1-6743,17
309,1-3516,20
310,1-4855,19
311,1-20578,17
312,1-3108,13
313,1-7521,7
314,1-3139,9
315,1-1769,11
316,1-7441,10
317,1-10978,9
318,1-2324,6
319,1-3584,2
320,MLG13,10
321,1-5172,19
322,1-0296,20
323,1-3647,1
324,1-6734,16
325,1-19924,7
326,1-8826,2
327,P-16616,17
328,1-9497,15
329,1-1317,18
330,1-4531,3
331,MLG75,2
332,MLG78,1
333,1-11329,17
334,1-20641,3
335,1-8910,3
336,1-1827,12
337,1-18613,2
338,1-6296,16
339,1-3523,20
340,1-3362,15
341,1-0031,5
342,MLG65,13
343,1-4319,4
344,1-6035,12
345,1-1131,10
346,MLG32,14
347,1-8188,4
348,1-17758,11
349,1-3052,2
350,1-2282,8
351,1-19229,7
352,MLG63,19
353,MLG50,17
354,1-9417,14
355,1-9498,19
356,1-9761,1
357,1-4760,10
358,1-9831,4
359,1-4417,12
360,1-6611,2
361,1-0008,5
362,1-1462,1
363,1-10785,16
364,1-7682,14
365,MLG48,5
366,1-5163,19
367,1-8544,14
368,1-5197,11
369,1-6594,4
370,MLG62,18
371,1-1580,9
372,1-6916,6
373,1-6918,12
374,1-6919,19
375,MLG14,17
376,1-7874,10
377,1-7213,11
378,1-6561,3
379,1-4640,18
380,1-7004,6
381,1-2335,7
382,1-18558,6
383,1-8551,9
384,1-9270,3
385,1-6974,18
386,MLG68,19
387,1-10539,5
388,MLG49,20
389,1-0278,18
390,MLG64,7
391,MLG30,3
392,1-9609,15
393,1-7819,1
394,1-2423,19
395,1-6787,1
396,1-9963,12
397,1-9808,5
398,1-0303,4
399,MLG60,2
400,1-18709,14
401,1-7204,1
402,1-5744,12
403,1-1770,8
404,1-4682,1
405,1-3104,3
406,1-17907,8
407,1-8421,17
408,MLG53,18
409,1-9645,1
410,MLG12,10
411,MLG15,5
412,1-6858,7
413,1-8314,10
414,1-8285,6
415,1-1957,6
416,1-18203,3
417,1-10451,14
418,1-6216,16
419,1-6692,5
420,1-8172,3
421,1-8398,1
422,1-6878,12
423,1-7122,1
424,1-4700,15
425,1-6006,5
426,1-4355,9
427,1-9379,11
428,1-2701,17
429,1-6693,15
430,1-3141,3
431,1-7614,1
432,1-6914,13
433,1-5654,14
434,MLG59,7
435,1-9610,13
436,1-5161,6
437,1-6980,6
438,MLG10,13
439,MLG72,7
440,MLG52,2
441,1-19166,3
442,MLG11,2
443,1-3447,13
444,1-3217,4
445,1-6538,4
446,1-3534,8
447,1-7152,12
448,1-3106,11
449,1-1935,10
450,1-2297,1
451,1-4098,20
452,1-8529,20
453,1-8397,19
454,1-0272,4
455,1-17790,9
456,1-8186,6
457,1-8503,9
458,1-7182,18
459,1-2545,6
460,1-7993,8
461,1-9651,14
462,1-1183,6
463,1-1989,14
464,1-10060,14
465,1-5913,19
466,1-5981,1
467,1-13247,6
468,1-6228,11
469,1-8578,16
470,1-1204,5
471,1-9794,2
472,1-9518,5
473,1-9452,13
474,1-8400,3
475,1-18234,10
476,1-19205,16
477,1-9055,3
478,1-9394,20
479,1-9286,18
480,1-1005,19
481,1-10038,16
482,1-4390,13
483,1-9491,4
484,MLG31,13
485,1-5980,13
486,1-8678,4
487,1-6900,8
488,1-11350,16
489,1-9578,8
490,1-3551,1
491,MLG09,13
492,1-6028,10
493,1-1836,14
494,1-3265,13
495,MLG08,1
496,1-3176,7
497,1-8493,16
498,1-19915,3
499,1-8627,17
500,1-0292,2
501,1-18487,10
502,1-20012,15
503,1-9076,17
504,1-5425,8
505,1-4747,19
506,1-6227,11
507,1-6909,17
508,1-8532,5
509,1-18935,8
510,1-3206,2
511,1-9697,12
512,1-3033,3
513,1-8094,5
514,1-11206,11
515,1-6531,4
516,1-5036,10
517,1-18028,6
518,1-1850,4
519,1-4926,12
520,1-2034,15
521,1-19549,6
522,1-5282,6
523,1-9861,4
524,1-9338,19
525,1-3175,13
526,1-5002,15
527,1-5531,12
528,1-6718,1
529,1-6217,4
530,1-4847,2
531,1-5891,6
532,1-19447,18
533,1-7530,5
534,1-9457,12
535,1-5990,17
536,1-9971,16
537,1-4494,18
538,1-9576,11
539,1-9436,4
540,1-5413,14
541,1-5424,7
542,1-1191,5
543,1-5803,10
544,1-5799,4
545,1-19567,16
546,1-7527,17
547,MLG67,13
548,1-3087,4
549,1-4842,3
550,1-19568,1
551,1-9838,20
552,MLG46,3
553,1-5555,2
554,1-10444,3
555,1-3646,1
556,1-10951,16
557,1-9806,10
558,1-0055,14
559,1-5914,1
560,1-0027,14
561,1-9455,1
562,1-0003,15
563,1-21192,8
564,1-9034,11
565,1-19927,1
