,Exam Group,Exam Block
396,1-9963,11
397,1-9808,20
398,1-0303,1
399,MLG60,14
400,1-18709,15
401,1-7204,1
402,1-5744,10
403,1-1770,6
404,1-4682,6
405,1-3104,21
406,1-17907,4
407,1-8421,13
408,MLG53,1
409,1-9645,3
410,MLG12,14
411,MLG15,2
412,1-6858,19
413,1-8314,9
414,1-8285,8
415,1-1957,3
416,1-18203,9
417,1-10451,6
418,1-6216,22
419,1-6692,14
420,1-8172,10
421,1-8398,13
422,1-6878,20
423,1-7122,17
424,1-4700,10
425,1-6006,21
426,1-4355,18
427,1-9379,2
428,1-2701,16
429,1-6693,15
430,1-3141,11
431,1-7614,21
432,1-6914,18
433,1-5654,12
434,MLG59,6
435,1-9610,16
436,1-5161,1
437,1-6980,2
438,MLG10,13
439,MLG72,20
440,MLG52,9
441,1-19166,5
442,MLG11,19
443,1-3447,21
444,1-3217,16
445,1-6538,17
446,1-3534,4
447,1-7152,21
448,1-3106,2
449,1-1935,6
450,1-2297,19
451,1-4098,20
452,1-8529,16
453,1-8397,9
454,1-0272,9
455,1-17790,18
456,1-8186,2
457,1-8503,21
458,1-7182,18
459,1-2545,2
460,1-7993,9
461,1-9651,14
462,1-1183,16
463,1-1989,3
464,1-10060,1
465,1-5913,15
466,1-5981,18
467,1-13247,17
468,1-6228,16
469,1-8578,12
470,1-1204,9
471,1-9794,6
472,1-9518,12
473,1-9452,5
474,1-8400,10
475,1-18234,2
476,1-19205,15
477,1-9055,4
478,1-9394,3
479,1-9286,17
480,1-1005,15
481,1-10038,22
482,1-4390,2
483,1-9491,17
484,MLG31,14
485,1-5980,10
486,1-8678,13
487,1-6900,18
488,1-11350,18
489,1-9578,1
490,1-3551,13
491,MLG09,2
492,1-6028,2
493,1-1836,22
494,1-3265,14
495,MLG08,14
496,1-3176,3
497,1-8493,11
498,1-19915,8
499,1-8627,3
500,1-0292,20
501,1-18487,13
502,1-20012,6
503,1-9076,1
504,1-5425,19
505,1-4747,14
506,1-6227,18
507,1-6909,9
508,1-8532,1
509,1-18935,1
510,1-3206,18
511,1-9697,1
512,1-3033,7
513,1-8094,22
514,1-11206,3
515,1-6531,1
516,1-5036,20
517,1-18028,2
518,1-1850,10
519,1-4926,2
520,1-2034,15
521,1-19549,2
522,1-5282,4
523,1-9861,1
524,1-9338,17
525,1-3175,1
526,1-5002,5
527,1-5531,4
528,1-6718,17
529,1-6217,19
530,1-4847,3
531,1-5891,17
532,1-19447,1
533,1-7530,8
534,1-9457,19
535,1-5990,8
536,1-9971,1
537,1-4494,17
538,1-9576,2
539,1-9436,15
540,1-5413,5
541,1-5424,7
542,1-1191,10
543,1-5803,14
544,1-5799,22
545,1-19567,10
546,1-7527,12
547,MLG67,1
548,1-3087,17
549,1-4842,5
550,1-19568,7
551,1-9838,1
552,MLG46,17
553,1-5555,10
554,1-10444,22
555,1-3646,7
556,1-10951,4
557,1-9806,20
558,1-0055,1
559,1-5914,20
560,1-0027,9
561,1-9455,13
562,1-0003,12
563,1-21192,5
564,1-9034,14
565,1-19927,9
