,Exam Group,Exam Block
252,1-21195,8
253,1-4649,16
254,1-8379,14
255,1-9946,13
256,1-9277,4
257,1-9504,7
258,1-9516,1
259,1-3596,7
260,1-0129,5
261,1-1942,3
262,1-8623,6
263,1-6927,3
264,P-0009,2
265,1-11330,3
266,1-2103,16
267,1-6181,12
268,MLG44,2
269,1-7839,9
270,1-1390,17
271,1-7897,14
272,1-1570,16
273,1-3589,8
274,1-0033,14
275,1-3216,5
276,1-9495,19
277,1-4051,17
278,1-10762,5
279,MLG43,1
280,1-7608,4
281,1-9995,1
282,1-1608,10
283,1-3535,9
284,1-4136,12
285,1-18615,17
286,1-3587,5
287,1-9836,2
288,1-8590,4
289,1-1592,2
290,1-8341,18
291,MLG02,13
292,1-9997,3
293,1-8066,16
294,1-3509,12
295,1-3639,15
296,1-9404,3
297,1-8352,6
298,1-7019,2
299,MLG54,10
300,1-4020,2
301,1-1177,19
302,MLG51,6
303,1-8157,9
304,1-19004,13
305,1-7866,20
306,1-18377,15
307,1-5530,3
308,1-6743,10
309,1-3516,9
310,1-4855,1
311,1-20578,4
312,1-3108,9
313,1-7521,19
314,1-3139,13
315,1-1769,3
316,1-7441,10
317,1-10978,1
318,1-2324,1
319,1-3584,14
320,MLG13,19
321,1-5172,3
322,1-0296,4
323,1-3647,3
324,1-6734,16
325,1-19924,1
326,1-8826,8
327,P-16616,4
328,1-9497,1
329,1-1317,17
330,1-4531,18
331,MLG75,5
332,MLG78,13
333,1-11329,3
334,1-20641,10
335,1-8910,8
336,1-1827,16
337,1-18613,5
338,1-6296,15
339,1-3523,15
340,1-3362,1
341,1-0031,7
342,MLG65,3
343,1-4319,12
344,1-6035,14
345,1-1131,12
346,MLG32,17
347,1-8188,13
348,1-17758,3
349,1-3052,19
350,1-2282,8
351,1-19229,18
352,MLG63,11
353,MLG50,8
354,1-9417,7
355,1-9498,3
356,1-9761,18
357,1-4760,12
358,1-9831,3
359,1-4417,15
360,1-6611,1
361,1-0008,4
362,1-1462,16
363,1-10785,10
364,1-7682,2
365,MLG48,13
366,1-5163,11
367,1-8544,20
368,1-5197,19
369,1-6594,3
370,MLG62,5
371,1-1580,19
372,1-6916,1
373,1-6918,14
374,1-6919,7
375,MLG14,5
376,1-7874,16
377,1-7213,10
378,1-6561,2
379,1-4640,16
380,1-7004,8
381,1-2335,5
382,1-18558,8
383,1-8551,9
384,1-9270,16
385,1-6974,14
386,MLG68,12
387,1-10539,4
388,MLG49,13
389,1-0278,1
390,MLG64,15
391,MLG30,12
392,1-9609,9
393,1-7819,19
394,1-2423,17
395,1-6787,2
396,1-9963,10
397,1-9808,4
398,1-0303,7
399,MLG60,2
400,1-18709,1
401,1-7204,3
402,1-5744,4
403,1-1770,8
404,1-4682,4
405,1-3104,1
406,1-17907,4
407,1-8421,14
408,MLG53,17
409,1-9645,10
410,MLG12,2
411,MLG15,14
412,1-6858,1
413,1-8314,10
414,1-8285,11
415,1-1957,11
416,1-18203,17
417,1-10451,4
418,1-6216,3
419,1-6692,7
420,1-8172,6
421,1-8398,18
422,1-6878,3
423,1-7122,6
424,1-4700,5
425,1-6006,13
426,1-4355,3
427,1-9379,4
428,1-2701,2
429,1-6693,12
430,1-3141,18
431,1-7614,13
432,1-6914,18
433,1-5654,2
434,MLG59,20
435,1-9610,11
436,1-5161,7
437,1-6980,4
438,MLG10,7
439,MLG72,12
440,MLG52,8
441,1-19166,13
442,MLG11,18
443,1-3447,2
444,1-3217,5
445,1-6538,2
446,1-3534,4
447,1-7152,1
448,1-3106,5
449,1-1935,4
450,1-2297,18
451,1-4098,12
452,1-8529,10
453,1-8397,7
454,1-0272,7
455,1-17790,5
456,1-8186,20
457,1-8503,17
458,1-7182,11
459,1-2545,19
460,1-7993,2
461,1-9651,3
462,1-1183,14
463,1-1989,2
464,1-10060,8
465,1-5913,17
466,1-5981,17
467,1-13247,12
468,1-6228,15
469,1-8578,10
470,1-1204,7
471,1-9794,5
472,1-9518,15
473,1-9452,5
474,1-8400,2
475,1-18234,6
476,1-19205,17
477,1-9055,9
478,1-9394,6
479,1-9286,13
480,1-1005,18
481,1-10038,9
482,1-4390,2
483,1-9491,9
484,MLG31,13
485,1-5980,14
486,1-8678,2
487,1-6900,9
488,1-11350,15
489,1-9578,1
490,1-3551,6
491,MLG09,14
492,1-6028,1
493,1-1836,9
494,1-3265,16
495,MLG08,2
496,1-3176,9
497,1-8493,9
498,1-19915,15
499,1-8627,13
500,1-0292,13
501,1-18487,10
502,1-20012,1
503,1-9076,4
504,1-5425,5
505,1-4747,11
506,1-6227,3
507,1-6909,8
508,1-8532,17
509,1-18935,1
510,1-3206,6
511,1-9697,4
512,1-3033,1
513,1-8094,16
514,1-11206,13
515,1-6531,2
516,1-5036,3
517,1-18028,8
518,1-1850,12
519,1-4926,2
520,1-2034,20
521,1-19549,9
522,1-5282,7
523,1-9861,9
524,1-9338,3
525,1-3175,17
526,1-5002,19
527,1-5531,1
528,1-6718,18
529,1-6217,13
530,1-4847,4
531,1-5891,1
532,1-19447,6
533,1-7530,5
534,1-9457,9
535,1-5990,8
536,1-9971,6
537,1-4494,10
538,1-9576,4
539,1-9436,7
540,1-5413,11
541,1-5424,12
542,1-1191,17
543,1-5803,4
544,1-5799,1
545,1-19567,1
546,1-7527,8
547,MLG67,10
548,1-3087,14
549,1-4842,1
550,1-19568,15
551,1-9838,7
552,MLG46,1
553,1-5555,1
554,1-10444,3
555,1-3646,1
556,1-10951,5
557,1-9806,11
558,1-0055,4
559,1-5914,6
560,1-0027,17
561,1-9455,5
562,1-0003,11
563,1-21192,11
564,1-9034,1
565,1-19927,12
