,Exam Group,Exam Block
345,1-1131,2
346,MLG32,4
347,1-8188,1
348,1-17758,14
349,1-3052,8
350,1-2282,6
351,1-19229,20
352,MLG63,11
353,MLG50,23
354,1-9417,4
355,1-9498,14
356,1-9761,8
357,1-4760,7
358,1-9831,17
359,1-4417,21
360,1-6611,8
361,1-0008,21
362,1-1462,8
363,1-10785,18
364,1-7682,2
365,MLG48,9
366,1-5163,7
367,1-8544,2
368,1-5197,17
369,1-6594,15
370,MLG62,7
371,1-1580,20
372,1-6916,14
373,1-6918,2
374,1-6919,3
375,MLG14,15
376,1-7874,8
377,1-7213,21
378,1-6561,18
379,1-4640,10
380,1-7004,10
381,1-2335,16
382,1-18558,14
383,1-8551,3
384,1-9270,18
385,1-6974,16
386,MLG68,22
387,1-10539,19
388,MLG49,1
389,1-0278,14
390,MLG64,4
391,MLG30,21
392,1-9609,7
393,1-7819,19
394,1-2423,21
395,1-6787,17
396,1-9963,18
397,1-9808,21
398,1-0303,1
399,MLG60,11
400,1-18709,5
401,1-7204,4
402,1-5744,13
403,1-1770,22
404,1-4682,13
405,1-3104,4
406,1-17907,10
407,1-8421,18
408,MLG53,23
409,1-9645,3
410,MLG12,20
411,MLG15,6
412,1-6858,15
413,1-8314,3
414,1-8285,19
415,1-1957,16
416,1-18203,7
417,1-10451,17
418,1-6216,20
419,1-6692,16
420,1-8172,12
421,1-8398,7
422,1-6878,21
423,1-7122,22
424,1-4700,10
425,1-6006,8
426,1-4355,14
427,1-9379,12
428,1-2701,15
429,1-6693,7
430,1-3141,18
431,1-7614,19
432,1-6914,20
433,1-5654,7
434,MLG59,7
435,1-9610,12
436,1-5161,6
437,1-6980,6
438,MLG10,2
439,MLG72,16
440,MLG52,11
441,1-19166,9
442,MLG11,15
443,1-3447,13
444,1-3217,13
445,1-6538,1
446,1-3534,10
447,1-7152,10
448,1-3106,15
449,1-1935,14
450,1-2297,7
451,1-4098,23
452,1-8529,16
453,1-8397,5
454,1-0272,10
455,1-17790,1
456,1-8186,23
457,1-8503,8
458,1-7182,10
459,1-2545,20
460,1-7993,16
461,1-9651,2
462,1-1183,3
463,1-1989,16
464,1-10060,15
465,1-5913,22
466,1-5981,1
467,1-13247,22
468,1-6228,22
469,1-8578,11
470,1-1204,14
471,1-9794,16
472,1-9518,4
473,1-9452,2
474,1-8400,22
475,1-18234,1
476,1-19205,5
477,1-9055,10
478,1-9394,16
479,1-9286,19
480,1-1005,5
481,1-10038,8
482,1-4390,8
483,1-9491,15
484,MLG31,7
485,1-5980,7
486,1-8678,13
487,1-6900,23
488,1-11350,9
489,1-9578,6
490,1-3551,7
491,MLG09,6
492,1-6028,15
493,1-1836,12
494,1-3265,4
495,MLG08,11
496,1-3176,3
497,1-8493,17
498,1-19915,18
499,1-8627,3
500,1-0292,21
501,1-18487,18
502,1-20012,9
503,1-9076,14
504,1-5425,17
505,1-4747,18
506,1-6227,18
507,1-6909,13
508,1-8532,6
509,1-18935,4
510,1-3206,15
511,1-9697,1
512,1-3033,11
513,1-8094,2
514,1-11206,20
515,1-6531,11
516,1-5036,21
517,1-18028,9
518,1-1850,12
519,1-4926,11
520,1-2034,11
521,1-19549,23
522,1-5282,4
523,1-9861,15
524,1-9338,17
525,1-3175,9
526,1-5002,1
527,1-5531,23
528,1-6718,15
529,1-6217,4
530,1-4847,14
531,1-5891,11
532,1-19447,2
533,1-7530,3
534,1-9457,15
535,1-5990,1
536,1-9971,22
537,1-4494,2
538,1-9576,1
539,1-9436,5
540,1-5413,23
541,1-5424,18
542,1-1191,10
543,1-5803,13
544,1-5799,6
545,1-19567,6
546,1-7527,14
547,MLG67,12
548,1-3087,11
549,1-4842,21
550,1-19568,9
551,1-9838,6
552,MLG46,13
553,1-5555,7
554,1-10444,5
555,1-3646,11
556,1-10951,15
557,1-9806,6
558,1-0055,19
559,1-5914,13
560,1-0027,5
561,1-9455,14
562,1-0003,15
563,1-21192,3
564,1-9034,7
565,1-19927,13
