,Exam Group,Exam Block
161,MLG41,15
162,1-8067,10
163,1-9137,3
164,1-9740,1
165,1-7721,3
166,MLG40,23
167,1-4929,4
168,1-9655,3
169,1-9606,21
170,1-5043,16
171,1-8100,14
172,1-8573,8
173,1-9588,3
174,MLG38,5
175,1-4910,2
176,1-8042,4
177,1-10948,2
178,1-7525,3
179,1-4052,13
180,1-0037,14
181,1-8641,3
182,1-7752,21
183,1-9496,22
184,1-8074,1
185,1-8906,18
186,72-11994,19
187,1-7321,11
188,1-20167,5
189,1-9156,1
190,1-2382,5
191,1-8328,4
192,1-9770,1
193,1-9553,23
194,1-9253,12
195,1-2670,5
196,1-9646,20
197,1-8646,9
198,1-9839,6
199,MLG39,22
200,1-4634,6
201,1-9902,11
202,1-8988,2
203,1-1250,7
204,1-9733,1
205,1-8018,6
206,1-9752,5
207,1-7058,4
208,1-10468,10
209,1-9938,10
210,1-7842,1
211,1-5406,15
212,1-10922,2
213,1-18563,4
214,1-0053,3
215,1-19839,13
216,1-9887,20
217,1-9630,3
218,1-9416,1
219,1-5653,7
220,MLG73,15
221,1-8023,19
222,1-4149,3
223,1-0205,3
224,1-9227,18
225,1-9650,1
226,1-9996,7
227,1-3068,17
228,1-17835,6
229,1-4361,3
230,1-3089,13
231,1-8450,3
232,1-18371,12
233,MLG07,2
234,MLG29,22
235,1-8113,13
236,1-7024,6
237,1-9667,9
238,1-9855,1
239,1-7042,2
240,MLG33,1
241,1-19448,1
242,1-20791,9
243,1-1015,11
244,MLG57,21
245,1-6647,19
246,MLG56,19
247,1-20467,4
248,1-2400,14
249,1-6931,12
250,1-9333,8
251,1-7268,7
252,1-21195,15
253,1-4649,18
254,1-8379,1
255,1-9946,21
256,1-9277,8
257,1-9504,8
258,1-9516,23
259,1-3596,5
260,1-0129,13
261,1-1942,8
262,1-8623,3
263,1-6927,10
264,P-0009,21
265,1-11330,3
266,1-2103,6
267,1-6181,9
268,MLG44,22
269,1-7839,3
270,1-1390,6
271,1-7897,4
272,1-1570,4
273,1-3589,9
274,1-0033,1
275,1-3216,15
276,1-9495,8
277,1-4051,15
278,1-10762,12
279,MLG43,19
280,1-7608,19
281,1-9995,9
282,1-1608,23
283,1-3535,7
284,1-4136,9
285,1-18615,2
286,1-3587,13
287,1-9836,5
288,1-8590,1
289,1-1592,1
290,1-8341,18
291,MLG02,8
292,1-9997,9
293,1-8066,12
294,1-3509,4
295,1-3639,17
296,1-9404,10
297,1-8352,2
298,1-7019,9
299,MLG54,11
300,1-4020,21
301,1-1177,7
302,MLG51,21
303,1-8157,2
304,1-19004,2
305,1-7866,20
306,1-18377,11
307,1-5530,14
308,1-6743,12
309,1-3516,17
310,1-4855,21
311,1-20578,17
312,1-3108,7
313,1-7521,22
314,1-3139,18
315,1-1769,10
316,1-7441,6
317,1-10978,18
318,1-2324,1
319,1-3584,14
320,MLG13,14
321,1-5172,2
322,1-0296,4
323,1-3647,1
324,1-6734,2
325,1-19924,12
326,1-8826,17
327,P-16616,13
328,1-9497,22
329,1-1317,10
330,1-4531,3
331,MLG75,23
332,MLG78,19
333,1-11329,3
334,1-20641,17
335,1-8910,18
336,1-1827,3
337,1-18613,1
338,1-6296,14
339,1-3523,20
340,1-3362,17
341,1-0031,11
342,MLG65,15
343,1-4319,10
344,1-6035,16
345,1-1131,15
346,MLG32,14
347,1-8188,2
348,1-17758,3
349,1-3052,18
350,1-2282,5
351,1-19229,1
352,MLG63,7
353,MLG50,11
354,1-9417,10
355,1-9498,23
356,1-9761,7
357,1-4760,4
358,1-9831,10
359,1-4417,9
360,1-6611,17
361,1-0008,9
362,1-1462,18
363,1-10785,4
364,1-7682,5
365,MLG48,14
366,1-5163,15
367,1-8544,16
368,1-5197,10
369,1-6594,1
370,MLG62,15
371,1-1580,20
372,1-6916,23
373,1-6918,22
374,1-6919,9
375,MLG14,15
376,1-7874,18
377,1-7213,5
378,1-6561,13
379,1-4640,18
380,1-7004,17
381,1-2335,1
382,1-18558,20
383,1-8551,6
384,1-9270,13
385,1-6974,1
386,MLG68,12
387,1-10539,1
388,MLG49,16
389,1-0278,7
390,MLG64,13
391,MLG30,9
392,1-9609,8
393,1-7819,20
394,1-2423,23
395,1-6787,14
396,1-9963,13
397,1-9808,2
398,1-0303,2
399,MLG60,23
400,1-18709,3
401,1-7204,6
402,1-5744,1
403,1-1770,21
404,1-4682,19
405,1-3104,16
406,1-17907,17
407,1-8421,16
408,MLG53,6
409,1-9645,1
410,MLG12,4
411,MLG15,5
412,1-6858,10
413,1-8314,6
414,1-8285,3
415,1-1957,11
416,1-18203,1
417,1-10451,7
418,1-6216,8
419,1-6692,11
420,1-8172,4
421,1-8398,7
422,1-6878,9
423,1-7122,12
424,1-4700,1
425,1-6006,7
426,1-4355,20
427,1-9379,15
428,1-2701,17
429,1-6693,22
430,1-3141,13
431,1-7614,5
432,1-6914,18
433,1-5654,23
434,MLG59,3
435,1-9610,16
436,1-5161,19
437,1-6980,13
438,MLG10,12
439,MLG72,4
440,MLG52,3
441,1-19166,18
442,MLG11,11
443,1-3447,4
444,1-3217,7
445,1-6538,3
446,1-3534,17
447,1-7152,17
448,1-3106,5
449,1-1935,8
450,1-2297,10
451,1-4098,14
452,1-8529,4
453,1-8397,2
454,1-0272,17
455,1-17790,10
456,1-8186,22
457,1-8503,4
458,1-7182,1
459,1-2545,2
460,1-7993,18
461,1-9651,16
462,1-1183,3
463,1-1989,1
464,1-10060,8
465,1-5913,22
466,1-5981,19
467,1-13247,1
468,1-6228,14
469,1-8578,5
470,1-1204,1
471,1-9794,7
472,1-9518,11
473,1-9452,23
474,1-8400,21
475,1-18234,2
476,1-19205,5
477,1-9055,20
478,1-9394,15
479,1-9286,19
480,1-1005,22
481,1-10038,12
482,1-4390,18
483,1-9491,8
484,MLG31,19
485,1-5980,22
486,1-8678,5
487,1-6900,6
488,1-11350,20
489,1-9578,2
490,1-3551,16
491,MLG09,5
492,1-6028,21
493,1-1836,8
494,1-3265,2
495,MLG08,23
496,1-3176,1
497,1-8493,4
498,1-19915,4
499,1-8627,16
500,1-0292,9
501,1-18487,4
502,1-20012,12
503,1-9076,17
504,1-5425,3
505,1-4747,6
506,1-6227,2
507,1-6909,5
508,1-8532,14
509,1-18935,23
510,1-3206,20
511,1-9697,5
512,1-3033,13
513,1-8094,7
514,1-11206,21
515,1-6531,1
516,1-5036,8
517,1-18028,12
518,1-1850,5
519,1-4926,15
520,1-2034,14
521,1-19549,13
522,1-5282,17
523,1-9861,13
524,1-9338,18
525,1-3175,5
526,1-5002,22
527,1-5531,9
528,1-6718,12
529,1-6217,19
530,1-4847,1
531,1-5891,3
532,1-19447,5
533,1-7530,8
534,1-9457,9
535,1-5990,8
536,1-9971,16
537,1-4494,12
538,1-9576,1
539,1-9436,14
540,1-5413,16
541,1-5424,19
542,1-1191,14
543,1-5803,14
544,1-5799,1
545,1-19567,1
546,1-7527,11
547,MLG67,8
548,1-3087,23
549,1-4842,1
550,1-19568,13
551,1-9838,4
552,MLG46,3
553,1-5555,1
554,1-10444,3
555,1-3646,3
556,1-10951,2
557,1-9806,5
558,1-0055,2
559,1-5914,19
560,1-0027,22
561,1-9455,1
562,1-0003,3
563,1-21192,9
564,1-9034,3
565,1-19927,2
