,Exam Group,Exam Block
228,1-17835,5
229,1-4361,17
230,1-3089,3
231,1-8450,16
232,1-18371,16
233,MLG07,3
234,MLG29,13
235,1-8113,2
236,1-7024,11
237,1-9667,4
238,1-9855,5
239,1-7042,3
240,MLG33,16
241,1-19448,11
242,1-20791,17
243,1-1015,12
244,MLG57,9
245,1-6647,11
246,MLG56,21
247,1-20467,3
248,1-2400,1
249,1-6931,17
250,1-9333,15
251,1-7268,7
252,1-21195,3
253,1-4649,4
254,1-8379,1
255,1-9946,5
256,1-9277,8
257,1-9504,4
258,1-9516,12
259,1-3596,4
260,1-0129,2
261,1-1942,20
262,1-8623,11
263,1-6927,6
264,P-0009,14
265,1-11330,18
266,1-2103,3
267,1-6181,17
268,MLG44,3
269,1-7839,12
270,1-1390,4
271,1-7897,9
272,1-1570,10
273,1-3589,4
274,1-0033,14
275,1-3216,13
276,1-9495,5
277,1-4051,5
278,1-10762,10
279,MLG43,1
280,1-7608,6
281,1-9995,20
282,1-1608,7
283,1-3535,16
284,1-4136,3
285,1-18615,2
286,1-3587,12
287,1-9836,2
288,1-8590,5
289,1-1592,1
290,1-8341,8
291,MLG02,20
292,1-9997,17
293,1-8066,1
294,1-3509,17
295,1-3639,2
296,1-9404,6
297,1-8352,14
298,1-7019,5
299,MLG54,19
300,1-4020,5
301,1-1177,10
302,MLG51,19
303,1-8157,16
304,1-19004,5
305,1-7866,14
306,1-18377,8
307,1-5530,2
308,1-6743,6
309,1-3516,12
310,1-4855,4
311,1-20578,20
312,1-3108,5
313,1-7521,13
314,1-3139,3
315,1-1769,6
316,1-7441,2
317,1-10978,10
318,1-2324,7
319,1-3584,16
320,MLG13,3
321,1-5172,2
322,1-0296,14
323,1-3647,10
324,1-6734,10
325,1-19924,13
326,1-8826,8
327,P-16616,6
328,1-9497,13
329,1-1317,6
330,1-4531,8
331,MLG75,10
332,MLG78,10
333,1-11329,3
334,1-20641,2
335,1-8910,21
336,1-1827,1
337,1-18613,7
338,1-6296,1
339,1-3523,14
340,1-3362,12
341,1-0031,1
342,MLG65,4
343,1-4319,18
344,1-6035,13
345,1-1131,11
346,MLG32,18
347,1-8188,20
348,1-17758,17
349,1-3052,8
350,1-2282,4
351,1-19229,14
352,MLG63,9
353,MLG50,19
354,1-9417,6
355,1-9498,10
356,1-9761,8
357,1-4760,1
358,1-9831,6
359,1-4417,1
360,1-6611,12
361,1-0008,20
362,1-1462,8
363,1-10785,2
364,1-7682,7
365,MLG48,17
366,1-5163,4
367,1-8544,16
368,1-5197,6
369,1-6594,3
370,MLG62,20
371,1-1580,14
372,1-6916,8
373,1-6918,3
374,1-6919,4
375,MLG14,5
376,1-7874,8
377,1-7213,3
378,1-6561,18
379,1-4640,8
380,1-7004,12
381,1-2335,18
382,1-18558,15
383,1-8551,12
384,1-9270,10
385,1-6974,11
386,MLG68,15
387,1-10539,7
388,MLG49,3
389,1-0278,18
390,MLG64,18
391,MLG30,5
392,1-9609,1
393,1-7819,14
394,1-2423,19
395,1-6787,1
396,1-9963,10
397,1-9808,20
398,1-0303,2
399,MLG60,9
400,1-18709,1
401,1-7204,2
402,1-5744,15
403,1-1770,3
404,1-4682,4
405,1-3104,6
406,1-17907,12
407,1-8421,2
408,MLG53,19
409,1-9645,16
410,MLG12,19
411,MLG15,1
412,1-6858,6
413,1-8314,3
414,1-8285,7
415,1-1957,7
416,1-18203,11
417,1-10451,6
418,1-6216,4
419,1-6692,16
420,1-8172,2
421,1-8398,19
422,1-6878,1
423,1-7122,15
424,1-4700,3
425,1-6006,8
426,1-4355,11
427,1-9379,4
428,1-2701,12
429,1-6693,13
430,1-3141,2
431,1-7614,5
432,1-6914,6
433,1-5654,4
434,MLG59,1
435,1-9610,4
436,1-5161,17
437,1-6980,8
438,MLG10,5
439,MLG72,15
440,MLG52,19
441,1-19166,4
442,MLG11,15
443,1-3447,4
444,1-3217,4
445,1-6538,7
446,1-3534,12
447,1-7152,8
448,1-3106,21
449,1-1935,3
450,1-2297,6
451,1-4098,20
452,1-8529,9
453,1-8397,7
454,1-0272,12
455,1-17790,1
456,1-8186,9
457,1-8503,2
458,1-7182,16
459,1-2545,14
460,1-7993,9
461,1-9651,2
462,1-1183,1
463,1-1989,16
464,1-10060,20
465,1-5913,5
466,1-5981,21
467,1-13247,7
468,1-6228,2
469,1-8578,8
470,1-1204,7
471,1-9794,21
472,1-9518,21
473,1-9452,4
474,1-8400,2
475,1-18234,5
476,1-19205,2
477,1-9055,1
478,1-9394,16
479,1-9286,7
480,1-1005,13
481,1-10038,4
482,1-4390,4
483,1-9491,5
484,MLG31,21
485,1-5980,13
486,1-8678,2
487,1-6900,5
488,1-11350,14
489,1-9578,14
490,1-3551,4
491,MLG09,5
492,1-6028,1
493,1-1836,11
494,1-3265,5
495,MLG08,2
496,1-3176,2
497,1-8493,1
498,1-19915,2
499,1-8627,3
500,1-0292,16
501,1-18487,2
502,1-20012,4
503,1-9076,1
504,1-5425,5
505,1-4747,9
506,1-6227,3
507,1-6909,2
508,1-8532,12
509,1-18935,9
510,1-3206,16
511,1-9697,3
512,1-3033,4
513,1-8094,4
514,1-11206,20
515,1-6531,8
516,1-5036,5
517,1-18028,21
518,1-1850,4
519,1-4926,1
520,1-2034,21
521,1-19549,2
522,1-5282,3
523,1-9861,1
524,1-9338,5
525,1-3175,11
526,1-5002,13
527,1-5531,1
528,1-6718,3
529,1-6217,10
530,1-4847,7
531,1-5891,7
532,1-19447,1
533,1-7530,10
534,1-9457,5
535,1-5990,4
536,1-9971,7
537,1-4494,3
538,1-9576,2
539,1-9436,4
540,1-5413,3
541,1-5424,5
542,1-1191,8
543,1-5803,3
544,1-5799,4
545,1-19567,19
546,1-7527,14
547,MLG67,2
548,1-3087,6
549,1-4842,1
550,1-19568,1
551,1-9838,2
552,MLG46,9
553,1-5555,5
554,1-10444,13
555,1-3646,4
556,1-10951,10
557,1-9806,1
558,1-0055,7
559,1-5914,11
560,1-0027,3
561,1-9455,7
562,1-0003,7
563,1-21192,3
564,1-9034,8
565,1-19927,1
