,Exam Group,Exam Block
306,1-18377,19
307,1-5530,2
308,1-6743,10
309,1-3516,23
310,1-4855,1
311,1-20578,2
312,1-3108,7
313,1-7521,5
314,1-3139,14
315,1-1769,1
316,1-7441,19
317,1-10978,17
318,1-2324,19
319,1-3584,21
320,MLG13,14
321,1-5172,22
322,1-0296,20
323,1-3647,3
324,1-6734,3
325,1-19924,3
326,1-8826,14
327,P-16616,18
328,1-9497,21
329,1-1317,10
330,1-4531,14
331,MLG75,3
332,MLG78,3
333,1-11329,3
334,1-20641,13
335,1-8910,18
336,1-1827,5
337,1-18613,22
338,1-6296,8
339,1-3523,11
340,1-3362,23
341,1-0031,14
342,MLG65,4
343,1-4319,10
344,1-6035,19
345,1-1131,15
346,MLG32,3
347,1-8188,16
348,1-17758,10
349,1-3052,14
350,1-2282,1
351,1-19229,16
352,MLG63,17
353,MLG50,7
354,1-9417,10
355,1-9498,1
356,1-9761,23
357,1-4760,4
358,1-9831,10
359,1-4417,8
360,1-6611,18
361,1-0008,8
362,1-1462,14
363,1-10785,9
364,1-7682,16
365,MLG48,18
366,1-5163,15
367,1-8544,12
368,1-5197,10
369,1-6594,4
370,MLG62,17
371,1-1580,11
372,1-6916,6
373,1-6918,12
374,1-6919,17
375,MLG14,2
376,1-7874,9
377,1-7213,1
378,1-6561,9
379,1-4640,22
380,1-7004,23
381,1-2335,20
382,1-18558,11
383,1-8551,2
384,1-9270,9
385,1-6974,5
386,MLG68,5
387,1-10539,15
388,MLG49,4
389,1-0278,19
390,MLG64,19
391,MLG30,8
392,1-9609,16
393,1-7819,14
394,1-2423,8
395,1-6787,4
396,1-9963,9
397,1-9808,8
398,1-0303,4
399,MLG60,2
400,1-18709,2
401,1-7204,4
402,1-5744,4
403,1-1770,2
404,1-4682,22
405,1-3104,6
406,1-17907,23
407,1-8421,17
408,MLG53,7
409,1-9645,6
410,MLG12,3
411,MLG15,12
412,1-6858,10
413,1-8314,13
414,1-8285,1
415,1-1957,20
416,1-18203,20
417,1-10451,1
418,1-6216,9
419,1-6692,20
420,1-8172,23
421,1-8398,7
422,1-6878,8
423,1-7122,17
424,1-4700,5
425,1-6006,13
426,1-4355,15
427,1-9379,1
428,1-2701,20
429,1-6693,21
430,1-3141,9
431,1-7614,7
432,1-6914,10
433,1-5654,4
434,MLG59,17
435,1-9610,20
436,1-5161,1
437,1-6980,15
438,MLG10,16
439,MLG72,1
440,MLG52,7
441,1-19166,14
442,MLG11,17
443,1-3447,16
444,1-3217,4
445,1-6538,5
446,1-3534,23
447,1-7152,19
448,1-3106,3
449,1-1935,4
450,1-2297,11
451,1-4098,8
452,1-8529,4
453,1-8397,7
454,1-0272,23
455,1-17790,10
456,1-8186,7
457,1-8503,16
458,1-7182,2
459,1-2545,3
460,1-7993,18
461,1-9651,2
462,1-1183,16
463,1-1989,2
464,1-10060,11
465,1-5913,20
466,1-5981,11
467,1-13247,4
468,1-6228,5
469,1-8578,1
470,1-1204,1
471,1-9794,22
472,1-9518,3
473,1-9452,11
474,1-8400,15
475,1-18234,2
476,1-19205,6
477,1-9055,19
478,1-9394,12
479,1-9286,13
480,1-1005,21
481,1-10038,16
482,1-4390,14
483,1-9491,4
484,MLG31,16
485,1-5980,5
486,1-8678,2
487,1-6900,23
488,1-11350,6
489,1-9578,11
490,1-3551,1
491,MLG09,5
492,1-6028,15
493,1-1836,22
494,1-3265,11
495,MLG08,17
496,1-3176,7
497,1-8493,15
498,1-19915,9
499,1-8627,13
500,1-0292,6
501,1-18487,15
502,1-20012,5
503,1-9076,7
504,1-5425,7
505,1-4747,9
506,1-6227,5
507,1-6909,11
508,1-8532,8
509,1-18935,19
510,1-3206,11
511,1-9697,13
512,1-3033,6
513,1-8094,6
514,1-11206,2
515,1-6531,17
516,1-5036,3
517,1-18028,6
518,1-1850,12
519,1-4926,19
520,1-2034,11
521,1-19549,4
522,1-5282,2
523,1-9861,18
524,1-9338,14
525,1-3175,8
526,1-5002,21
527,1-5531,18
528,1-6718,4
529,1-6217,9
530,1-4847,1
531,1-5891,1
532,1-19447,1
533,1-7530,18
534,1-9457,4
535,1-5990,3
536,1-9971,6
537,1-4494,13
538,1-9576,6
539,1-9436,15
540,1-5413,1
541,1-5424,2
542,1-1191,5
543,1-5803,4
544,1-5799,5
545,1-19567,1
546,1-7527,4
547,MLG67,2
548,1-3087,2
549,1-4842,1
550,1-19568,1
551,1-9838,14
552,MLG46,7
553,1-5555,10
554,1-10444,11
555,1-3646,3
556,1-10951,12
557,1-9806,10
558,1-0055,2
559,1-5914,2
560,1-0027,1
561,1-9455,10
562,1-0003,20
563,1-21192,13
564,1-9034,2
565,1-19927,1
