,Exam Group,Exam Block
399,MLG60,13
400,1-18709,19
401,1-7204,1
402,1-5744,5
403,1-1770,14
404,1-4682,18
405,1-3104,8
406,1-17907,1
407,1-8421,20
408,MLG53,13
409,1-9645,14
410,MLG12,7
411,MLG15,8
412,1-6858,10
413,1-8314,18
414,1-8285,20
415,1-1957,9
416,1-18203,15
417,1-10451,11
418,1-6216,3
419,1-6692,10
420,1-8172,16
421,1-8398,6
422,1-6878,5
423,1-7122,10
424,1-4700,20
425,1-6006,20
426,1-4355,4
427,1-9379,18
428,1-2701,13
429,1-6693,15
430,1-3141,6
431,1-7614,11
432,1-6914,16
433,1-5654,18
434,MLG59,6
435,1-9610,10
436,1-5161,1
437,1-6980,14
438,MLG10,18
439,MLG72,14
440,MLG52,7
441,1-19166,17
442,MLG11,2
443,1-3447,10
444,1-3217,9
445,1-6538,4
446,1-3534,9
447,1-7152,7
448,1-3106,14
449,1-1935,13
450,1-2297,6
451,1-4098,2
452,1-8529,3
453,1-8397,13
454,1-0272,1
455,1-17790,9
456,1-8186,4
457,1-8503,11
458,1-7182,9
459,1-2545,8
460,1-7993,14
461,1-9651,8
462,1-1183,14
463,1-1989,4
464,1-10060,1
465,1-5913,5
466,1-5981,18
467,1-13247,18
468,1-6228,16
469,1-8578,2
470,1-1204,12
471,1-9794,11
472,1-9518,5
473,1-9452,17
474,1-8400,9
475,1-18234,11
476,1-19205,3
477,1-9055,1
478,1-9394,12
479,1-9286,13
480,1-1005,12
481,1-10038,3
482,1-4390,11
483,1-9491,3
484,MLG31,8
485,1-5980,3
486,1-8678,2
487,1-6900,10
488,1-11350,6
489,1-9578,7
490,1-3551,10
491,MLG09,8
492,1-6028,19
493,1-1836,1
494,1-3265,1
495,MLG08,1
496,1-3176,1
497,1-8493,1
498,1-19915,7
499,1-8627,20
500,1-0292,5
501,1-18487,12
502,1-20012,8
503,1-9076,14
504,1-5425,9
505,1-4747,3
506,1-6227,20
507,1-6909,6
508,1-8532,9
509,1-18935,15
510,1-3206,19
511,1-9697,12
512,1-3033,7
513,1-8094,10
514,1-11206,9
515,1-6531,6
516,1-5036,20
517,1-18028,8
518,1-1850,10
519,1-4926,5
520,1-2034,7
521,1-19549,9
522,1-5282,2
523,1-9861,2
524,1-9338,7
525,1-3175,19
526,1-5002,14
527,1-5531,14
528,1-6718,3
529,1-6217,7
530,1-4847,16
531,1-5891,15
532,1-19447,19
533,1-7530,8
534,1-9457,2
535,1-5990,1
536,1-9971,9
537,1-4494,4
538,1-9576,11
539,1-9436,1
540,1-5413,12
541,1-5424,10
542,1-1191,20
543,1-5803,18
544,1-5799,11
545,1-19567,4
546,1-7527,10
547,MLG67,14
548,1-3087,1
549,1-4842,17
550,1-19568,6
551,1-9838,11
552,MLG46,11
553,1-5555,4
554,1-10444,1
555,1-3646,19
556,1-10951,6
557,1-9806,16
558,1-0055,4
559,1-5914,1
560,1-0027,1
561,1-9455,6
562,1-0003,1
563,1-21192,13
564,1-9034,12
565,1-19927,9
