,Exam Group,Exam Block
120,1-10232,3
121,1-7070,17
122,MLG42,9
123,MLG55,3
124,1-8427,2
125,1-8622,16
126,1-8488,1
127,1-9643,16
128,1-19286,15
129,1-2573,7
130,1-1833,18
131,1-9283,2
132,1-9110,8
133,1-8576,16
134,1-9465,15
135,1-9712,10
136,1-9549,21
137,1-1972,2
138,1-5515,1
139,1-7863,3
140,1-2294,15
141,MLG45,7
142,P-16454,1
143,1-8928,13
144,1-7744,6
145,MLG06,13
146,1-7453,6
147,1-17657,3
148,1-0001,6
149,MLG58,16
150,1-7005,20
151,1-9870,2
152,1-9500,16
153,1-1350,2
154,1-18994,8
155,1-9447,15
156,1-8634,17
157,1-6061,4
158,1-7599,11
159,1-10696,8
160,1-19813,3
161,MLG41,19
162,1-8067,12
163,1-9137,8
164,1-9740,8
165,1-7721,9
166,MLG40,21
167,1-4929,16
168,1-9655,6
169,1-9606,4
170,1-5043,6
171,1-8100,9
172,1-8573,12
173,1-9588,7
174,MLG38,8
175,1-4910,11
176,1-8042,3
177,1-10948,11
178,1-7525,18
179,1-4052,21
180,1-0037,3
181,1-8641,18
182,1-7752,2
183,1-9496,12
184,1-8074,19
185,1-8906,6
186,72-11994,13
187,1-7321,10
188,1-20167,10
189,1-9156,21
190,1-2382,8
191,1-8328,13
192,1-9770,1
193,1-9553,7
194,1-9253,17
195,1-2670,3
196,1-9646,21
197,1-8646,18
198,1-9839,9
199,MLG39,19
200,1-4634,4
201,1-9902,14
202,1-8988,14
203,1-1250,18
204,1-9733,5
205,1-8018,3
206,1-9752,14
207,1-7058,3
208,1-10468,12
209,1-9938,12
210,1-7842,10
211,1-5406,10
212,1-10922,17
213,1-18563,17
214,1-0053,4
215,1-19839,13
216,1-9887,5
217,1-9630,21
218,1-9416,1
219,1-5653,1
220,MLG73,16
221,1-8023,9
222,1-4149,9
223,1-0205,15
224,1-9227,20
225,1-9650,19
226,1-9996,2
227,1-3068,1
228,1-17835,14
229,1-4361,19
230,1-3089,1
231,1-8450,21
232,1-18371,11
233,MLG07,20
234,MLG29,4
235,1-8113,13
236,1-7024,10
237,1-9667,15
238,1-9855,12
239,1-7042,1
240,MLG33,15
241,1-19448,10
242,1-20791,4
243,1-1015,13
244,MLG57,7
245,1-6647,10
246,MLG56,9
247,1-20467,18
248,1-2400,13
249,1-6931,17
250,1-9333,10
251,1-7268,2
252,1-21195,17
253,1-4649,18
254,1-8379,2
255,1-9946,3
256,1-9277,20
257,1-9504,17
258,1-9516,1
259,1-3596,8
260,1-0129,6
261,1-1942,1
262,1-8623,9
263,1-6927,19
264,P-0009,5
265,1-11330,1
266,1-2103,5
267,1-6181,14
268,MLG44,19
269,1-7839,9
270,1-1390,7
271,1-7897,11
272,1-1570,6
273,1-3589,14
274,1-0033,4
275,1-3216,4
276,1-9495,2
277,1-4051,1
278,1-10762,5
279,MLG43,8
280,1-7608,2
281,1-9995,7
282,1-1608,21
283,1-3535,11
284,1-4136,3
285,1-18615,2
286,1-3587,5
287,1-9836,5
288,1-8590,15
289,1-1592,20
290,1-8341,1
291,MLG02,14
292,1-9997,1
293,1-8066,21
294,1-3509,14
295,1-3639,1
296,1-9404,12
297,1-8352,14
298,1-7019,14
299,MLG54,18
300,1-4020,2
301,1-1177,16
302,MLG51,9
303,1-8157,21
304,1-19004,16
305,1-7866,10
306,1-18377,8
307,1-5530,1
308,1-6743,9
309,1-3516,13
310,1-4855,2
311,1-20578,15
312,1-3108,9
313,1-7521,17
314,1-3139,20
315,1-1769,8
316,1-7441,6
317,1-10978,11
318,1-2324,18
319,1-3584,4
320,MLG13,20
321,1-5172,3
322,1-0296,15
323,1-3647,11
324,1-6734,1
325,1-19924,8
326,1-8826,20
327,P-16616,12
328,1-9497,4
329,1-1317,12
330,1-4531,20
331,MLG75,16
332,MLG78,8
333,1-11329,11
334,1-20641,10
335,1-8910,20
336,1-1827,1
337,1-18613,20
338,1-6296,14
339,1-3523,5
340,1-3362,13
341,1-0031,20
342,MLG65,18
343,1-4319,12
344,1-6035,4
345,1-1131,18
346,MLG32,19
347,1-8188,10
348,1-17758,19
349,1-3052,20
350,1-2282,8
351,1-19229,19
352,MLG63,5
353,MLG50,9
354,1-9417,12
355,1-9498,6
356,1-9761,20
357,1-4760,18
358,1-9831,12
359,1-4417,14
360,1-6611,13
361,1-0008,14
362,1-1462,20
363,1-10785,6
364,1-7682,2
365,MLG48,3
366,1-5163,11
367,1-8544,4
368,1-5197,12
369,1-6594,3
370,MLG62,8
371,1-1580,15
372,1-6916,4
373,1-6918,7
374,1-6919,1
375,MLG14,15
376,1-7874,20
377,1-7213,14
378,1-6561,6
379,1-4640,1
380,1-7004,13
381,1-2335,11
382,1-18558,17
383,1-8551,20
384,1-9270,3
385,1-6974,10
386,MLG68,16
387,1-10539,2
388,MLG49,11
389,1-0278,17
390,MLG64,19
391,MLG30,14
392,1-9609,14
393,1-7819,2
394,1-2423,14
395,1-6787,17
396,1-9963,6
397,1-9808,14
398,1-0303,10
399,MLG60,10
400,1-18709,4
401,1-7204,20
402,1-5744,9
403,1-1770,15
404,1-4682,7
405,1-3104,9
406,1-17907,13
407,1-8421,6
408,MLG53,7
409,1-9645,9
410,MLG12,21
411,MLG15,5
412,1-6858,12
413,1-8314,5
414,1-8285,2
415,1-1957,21
416,1-18203,7
417,1-10451,3
418,1-6216,1
419,1-6692,21
420,1-8172,3
421,1-8398,6
422,1-6878,14
423,1-7122,11
424,1-4700,13
425,1-6006,1
426,1-4355,2
427,1-9379,8
428,1-2701,21
429,1-6693,4
430,1-3141,6
431,1-7614,2
432,1-6914,19
433,1-5654,2
434,MLG59,5
435,1-9610,11
436,1-5161,1
437,1-6980,17
438,MLG10,16
439,MLG72,1
440,MLG52,9
441,1-19166,8
442,MLG11,6
443,1-3447,18
444,1-3217,7
445,1-6538,1
446,1-3534,13
447,1-7152,13
448,1-3106,4
449,1-1935,10
450,1-2297,12
451,1-4098,14
452,1-8529,5
453,1-8397,6
454,1-0272,21
455,1-17790,5
456,1-8186,3
457,1-8503,3
458,1-7182,9
459,1-2545,16
460,1-7993,17
461,1-9651,10
462,1-1183,11
463,1-1989,2
464,1-10060,15
465,1-5913,2
466,1-5981,21
467,1-13247,5
468,1-6228,20
469,1-8578,16
470,1-1204,13
471,1-9794,11
472,1-9518,19
473,1-9452,5
474,1-8400,11
475,1-18234,16
476,1-19205,3
477,1-9055,20
478,1-9394,11
479,1-9286,2
480,1-1005,4
481,1-10038,7
482,1-4390,20
483,1-9491,2
484,MLG31,15
485,1-5980,4
486,1-8678,5
487,1-6900,17
488,1-11350,17
489,1-9578,14
490,1-3551,4
491,MLG09,3
492,1-6028,5
493,1-1836,3
494,1-3265,19
495,MLG08,15
496,1-3176,7
497,1-8493,12
498,1-19915,3
499,1-8627,19
500,1-0292,14
501,1-18487,18
502,1-20012,8
503,1-9076,8
504,1-5425,12
505,1-4747,3
506,1-6227,1
507,1-6909,6
508,1-8532,15
509,1-18935,15
510,1-3206,9
511,1-9697,6
512,1-3033,2
513,1-8094,5
514,1-11206,18
515,1-6531,13
516,1-5036,19
517,1-18028,7
518,1-1850,8
519,1-4926,17
520,1-2034,19
521,1-19549,3
522,1-5282,13
523,1-9861,1
524,1-9338,12
525,1-3175,8
526,1-5002,4
527,1-5531,1
528,1-6718,19
529,1-6217,17
530,1-4847,18
531,1-5891,16
532,1-19447,2
533,1-7530,1
534,1-9457,18
535,1-5990,4
536,1-9971,7
537,1-4494,3
538,1-9576,17
539,1-9436,4
540,1-5413,7
541,1-5424,5
542,1-1191,13
543,1-5803,5
544,1-5799,3
545,1-19567,1
546,1-7527,7
547,MLG67,14
548,1-3087,3
549,1-4842,1
550,1-19568,18
551,1-9838,6
552,MLG46,1
553,1-5555,9
554,1-10444,1
555,1-3646,15
556,1-10951,10
557,1-9806,6
558,1-0055,2
559,1-5914,10
560,1-0027,4
561,1-9455,10
562,1-0003,2
563,1-21192,15
564,1-9034,10
565,1-19927,9
