,Exam Group,Exam Block
252,1-21195,16
253,1-4649,15
254,1-8379,2
255,1-9946,13
256,1-9277,21
257,1-9504,11
258,1-9516,21
259,1-3596,15
260,1-0129,22
261,1-1942,16
262,1-8623,11
263,1-6927,8
264,P-0009,23
265,1-11330,5
266,1-2103,13
267,1-6181,11
268,MLG44,1
269,1-7839,5
270,1-1390,15
271,1-7897,2
272,1-1570,1
273,1-3589,13
274,1-0033,13
275,1-3216,9
276,1-9495,16
277,1-4051,5
278,1-10762,17
279,MLG43,19
280,1-7608,4
281,1-9995,11
282,1-1608,19
283,1-3535,17
284,1-4136,15
285,1-18615,9
286,1-3587,14
287,1-9836,13
288,1-8590,7
289,1-1592,21
290,1-8341,21
291,MLG02,11
292,1-9997,12
293,1-8066,3
294,1-3509,14
295,1-3639,5
296,1-9404,8
297,1-8352,14
298,1-7019,11
299,MLG54,6
300,1-4020,17
301,1-1177,1
302,MLG51,14
303,1-8157,2
304,1-19004,11
305,1-7866,20
306,1-18377,16
307,1-5530,15
308,1-6743,13
309,1-3516,18
310,1-4855,16
311,1-20578,1
312,1-3108,9
313,1-7521,2
314,1-3139,21
315,1-1769,8
316,1-7441,10
317,1-10978,10
318,1-2324,10
319,1-3584,9
320,MLG13,21
321,1-5172,22
322,1-0296,6
323,1-3647,9
324,1-6734,10
325,1-19924,1
326,1-8826,21
327,P-16616,15
328,1-9497,5
329,1-1317,8
330,1-4531,21
331,MLG75,10
332,MLG78,4
333,1-11329,10
334,1-20641,3
335,1-8910,6
336,1-1827,21
337,1-18613,3
338,1-6296,11
339,1-3523,20
340,1-3362,18
341,1-0031,22
342,MLG65,1
343,1-4319,8
344,1-6035,17
345,1-1131,12
346,MLG32,9
347,1-8188,1
348,1-17758,9
349,1-3052,21
350,1-2282,15
351,1-19229,1
352,MLG63,13
353,MLG50,4
354,1-9417,8
355,1-9498,1
356,1-9761,19
357,1-4760,20
358,1-9831,8
359,1-4417,11
360,1-6611,12
361,1-0008,7
362,1-1462,21
363,1-10785,22
364,1-7682,2
365,MLG48,9
366,1-5163,7
367,1-8544,19
368,1-5197,8
369,1-6594,9
370,MLG62,14
371,1-1580,20
372,1-6916,2
373,1-6918,6
374,1-6919,21
375,MLG14,12
376,1-7874,21
377,1-7213,11
378,1-6561,22
379,1-4640,18
380,1-7004,23
381,1-2335,17
382,1-18558,20
383,1-8551,21
384,1-9270,22
385,1-6974,7
386,MLG68,7
387,1-10539,23
388,MLG49,14
389,1-0278,23
390,MLG64,4
391,MLG30,11
392,1-9609,5
393,1-7819,19
394,1-2423,11
395,1-6787,19
396,1-9963,22
397,1-9808,11
398,1-0303,2
399,MLG60,3
400,1-18709,2
401,1-7204,20
402,1-5744,10
403,1-1770,14
404,1-4682,1
405,1-3104,8
406,1-17907,18
407,1-8421,22
408,MLG53,9
409,1-9645,17
410,MLG12,23
411,MLG15,6
412,1-6858,4
413,1-8314,22
414,1-8285,16
415,1-1957,10
416,1-18203,10
417,1-10451,1
418,1-6216,7
419,1-6692,17
420,1-8172,3
421,1-8398,16
422,1-6878,11
423,1-7122,3
424,1-4700,1
425,1-6006,1
426,1-4355,10
427,1-9379,12
428,1-2701,18
429,1-6693,5
430,1-3141,22
431,1-7614,2
432,1-6914,15
433,1-5654,7
434,MLG59,1
435,1-9610,13
436,1-5161,7
437,1-6980,9
438,MLG10,9
439,MLG72,1
440,MLG52,6
441,1-19166,19
442,MLG11,13
443,1-3447,15
444,1-3217,14
445,1-6538,2
446,1-3534,18
447,1-7152,18
448,1-3106,19
449,1-1935,9
450,1-2297,8
451,1-4098,11
452,1-8529,3
453,1-8397,22
454,1-0272,18
455,1-17790,11
456,1-8186,20
457,1-8503,3
458,1-7182,1
459,1-2545,20
460,1-7993,13
461,1-9651,3
462,1-1183,14
463,1-1989,3
464,1-10060,6
465,1-5913,7
466,1-5981,20
467,1-13247,1
468,1-6228,15
469,1-8578,5
470,1-1204,17
471,1-9794,3
472,1-9518,4
473,1-9452,3
474,1-8400,13
475,1-18234,23
476,1-19205,5
477,1-9055,11
478,1-9394,9
479,1-9286,2
480,1-1005,5
481,1-10038,6
482,1-4390,12
483,1-9491,3
484,MLG31,4
485,1-5980,3
486,1-8678,15
487,1-6900,14
488,1-11350,20
489,1-9578,20
490,1-3551,6
491,MLG09,1
492,1-6028,5
493,1-1836,3
494,1-3265,1
495,MLG08,12
496,1-3176,1
497,1-8493,8
498,1-19915,22
499,1-8627,2
500,1-0292,13
501,1-18487,22
502,1-20012,7
503,1-9076,14
504,1-5425,16
505,1-4747,6
506,1-6227,7
507,1-6909,18
508,1-8532,1
509,1-18935,10
510,1-3206,20
511,1-9697,9
512,1-3033,20
513,1-8094,20
514,1-11206,20
515,1-6531,1
516,1-5036,19
517,1-18028,23
518,1-1850,15
519,1-4926,1
520,1-2034,5
521,1-19549,3
522,1-5282,14
523,1-9861,2
524,1-9338,10
525,1-3175,7
526,1-5002,5
527,1-5531,19
528,1-6718,2
529,1-6217,4
530,1-4847,4
531,1-5891,23
532,1-19447,12
533,1-7530,1
534,1-9457,6
535,1-5990,6
536,1-9971,1
537,1-4494,3
538,1-9576,1
539,1-9436,15
540,1-5413,10
541,1-5424,8
542,1-1191,9
543,1-5803,3
544,1-5799,2
545,1-19567,1
546,1-7527,13
547,MLG67,3
548,1-3087,7
549,1-4842,13
550,1-19568,16
551,1-9838,3
552,MLG46,14
553,1-5555,16
554,1-10444,4
555,1-3646,1
556,1-10951,1
557,1-9806,8
558,1-0055,4
559,1-5914,1
560,1-0027,14
561,1-9455,1
562,1-0003,16
563,1-21192,7
564,1-9034,12
565,1-19927,6
