,Exam Group,Exam Block
298,1-7019,3
299,MLG54,13
300,1-4020,8
301,1-1177,3
302,MLG51,9
303,1-8157,5
304,1-19004,2
305,1-7866,9
306,1-18377,17
307,1-5530,1
308,1-6743,10
309,1-3516,17
310,1-4855,13
311,1-20578,17
312,1-3108,5
313,1-7521,3
314,1-3139,12
315,1-1769,23
316,1-7441,5
317,1-10978,19
318,1-2324,21
319,1-3584,15
320,MLG13,14
321,1-5172,10
322,1-0296,23
323,1-3647,16
324,1-6734,6
325,1-19924,14
326,1-8826,12
327,P-16616,13
328,1-9497,15
329,1-1317,22
330,1-4531,12
331,MLG75,18
332,MLG78,8
333,1-11329,19
334,1-20641,12
335,1-8910,20
336,1-1827,2
337,1-18613,8
338,1-6296,7
339,1-3523,6
340,1-3362,17
341,1-0031,13
342,MLG65,19
343,1-4319,22
344,1-6035,18
345,1-1131,3
346,MLG32,8
347,1-8188,4
348,1-17758,13
349,1-3052,12
350,1-2282,21
351,1-19229,4
352,MLG63,6
353,MLG50,13
354,1-9417,22
355,1-9498,21
356,1-9761,13
357,1-4760,8
358,1-9831,22
359,1-4417,7
360,1-6611,5
361,1-0008,7
362,1-1462,2
363,1-10785,10
364,1-7682,16
365,MLG48,14
366,1-5163,21
367,1-8544,1
368,1-5197,22
369,1-6594,20
370,MLG62,19
371,1-1580,23
372,1-6916,15
373,1-6918,21
374,1-6919,20
375,MLG14,19
376,1-7874,10
377,1-7213,2
378,1-6561,9
379,1-4640,21
380,1-7004,17
381,1-2335,11
382,1-18558,8
383,1-8551,1
384,1-9270,10
385,1-6974,11
386,MLG68,18
387,1-10539,9
388,MLG49,4
389,1-0278,8
390,MLG64,8
391,MLG30,2
392,1-9609,7
393,1-7819,2
394,1-2423,7
395,1-6787,1
396,1-9963,10
397,1-9808,7
398,1-0303,4
399,MLG60,1
400,1-18709,2
401,1-7204,2
402,1-5744,23
403,1-1770,5
404,1-4682,13
405,1-3104,7
406,1-17907,17
407,1-8421,4
408,MLG53,3
409,1-9645,1
410,MLG12,9
411,MLG15,4
412,1-6858,22
413,1-8314,3
414,1-8285,5
415,1-1957,11
416,1-18203,6
417,1-10451,3
418,1-6216,1
419,1-6692,11
420,1-8172,21
421,1-8398,10
422,1-6878,7
423,1-7122,9
424,1-4700,19
425,1-6006,16
426,1-4355,18
427,1-9379,2
428,1-2701,9
429,1-6693,23
430,1-3141,10
431,1-7614,1
432,1-6914,22
433,1-5654,23
434,MLG59,2
435,1-9610,21
436,1-5161,3
437,1-6980,3
438,MLG10,1
439,MLG72,2
440,MLG52,9
441,1-19166,20
442,MLG11,6
443,1-3447,13
444,1-3217,3
445,1-6538,13
446,1-3534,17
447,1-7152,1
448,1-3106,15
449,1-1935,7
450,1-2297,5
451,1-4098,10
452,1-8529,8
453,1-8397,5
454,1-0272,17
455,1-17790,7
456,1-8186,19
457,1-8503,16
458,1-7182,9
459,1-2545,23
460,1-7993,4
461,1-9651,4
462,1-1183,11
463,1-1989,12
464,1-10060,9
465,1-5913,11
466,1-5981,20
467,1-13247,10
468,1-6228,12
469,1-8578,22
470,1-1204,11
471,1-9794,5
472,1-9518,1
473,1-9452,1
474,1-8400,6
475,1-18234,6
476,1-19205,7
477,1-9055,6
478,1-9394,11
479,1-9286,1
480,1-1005,23
481,1-10038,12
482,1-4390,12
483,1-9491,16
484,MLG31,1
485,1-5980,6
486,1-8678,2
487,1-6900,21
488,1-11350,14
489,1-9578,2
490,1-3551,2
491,MLG09,20
492,1-6028,15
493,1-1836,19
494,1-3265,4
495,MLG08,18
496,1-3176,8
497,1-8493,22
498,1-19915,9
499,1-8627,18
500,1-0292,4
501,1-18487,2
502,1-20012,21
503,1-9076,7
504,1-5425,2
505,1-4747,10
506,1-6227,2
507,1-6909,10
508,1-8532,11
509,1-18935,13
510,1-3206,2
511,1-9697,1
512,1-3033,3
513,1-8094,8
514,1-11206,9
515,1-6531,1
516,1-5036,6
517,1-18028,20
518,1-1850,5
519,1-4926,15
520,1-2034,20
521,1-19549,1
522,1-5282,6
523,1-9861,5
524,1-9338,3
525,1-3175,7
526,1-5002,23
527,1-5531,2
528,1-6718,16
529,1-6217,1
530,1-4847,18
531,1-5891,5
532,1-19447,5
533,1-7530,17
534,1-9457,4
535,1-5990,3
536,1-9971,13
537,1-4494,1
538,1-9576,6
539,1-9436,1
540,1-5413,23
541,1-5424,2
542,1-1191,5
543,1-5803,3
544,1-5799,1
545,1-19567,1
546,1-7527,12
547,MLG67,4
548,1-3087,16
549,1-4842,2
550,1-19568,17
551,1-9838,5
552,MLG46,2
553,1-5555,11
554,1-10444,6
555,1-3646,10
556,1-10951,11
557,1-9806,19
558,1-0055,2
559,1-5914,2
560,1-0027,15
561,1-9455,19
562,1-0003,16
563,1-21192,22
564,1-9034,1
565,1-19927,10
