,Exam Group,Exam Block
288,1-8590,19
289,1-1592,14
290,1-8341,14
291,MLG02,7
292,1-9997,22
293,1-8066,10
294,1-3509,7
295,1-3639,3
296,1-9404,16
297,1-8352,12
298,1-7019,20
299,MLG54,12
300,1-4020,2
301,1-1177,13
302,MLG51,20
303,1-8157,17
304,1-19004,7
305,1-7866,4
306,1-18377,7
307,1-5530,6
308,1-6743,16
309,1-3516,21
310,1-4855,5
311,1-20578,16
312,1-3108,1
313,1-7521,18
314,1-3139,14
315,1-1769,16
316,1-7441,13
317,1-10978,19
318,1-2324,9
319,1-3584,2
320,MLG13,2
321,1-5172,3
322,1-0296,3
323,1-3647,13
324,1-6734,13
325,1-19924,16
326,1-8826,21
327,P-16616,22
328,1-9497,6
329,1-1317,16
330,1-4531,2
331,MLG75,13
332,MLG78,22
333,1-11329,19
334,1-20641,3
335,1-8910,19
336,1-1827,21
337,1-18613,2
338,1-6296,2
339,1-3523,4
340,1-3362,21
341,1-0031,4
342,MLG65,8
343,1-4319,16
344,1-6035,1
345,1-1131,22
346,MLG32,2
347,1-8188,3
348,1-17758,8
349,1-3052,14
350,1-2282,9
351,1-19229,9
352,MLG63,4
353,MLG50,12
354,1-9417,16
355,1-9498,13
356,1-9761,21
357,1-4760,15
358,1-9831,16
359,1-4417,11
360,1-6611,21
361,1-0008,8
362,1-1462,14
363,1-10785,3
364,1-7682,20
365,MLG48,11
366,1-5163,4
367,1-8544,6
368,1-5197,16
369,1-6594,11
370,MLG62,22
371,1-1580,18
372,1-6916,11
373,1-6918,15
374,1-6919,14
375,MLG14,18
376,1-7874,14
377,1-7213,4
378,1-6561,17
379,1-4640,9
380,1-7004,21
381,1-2335,10
382,1-18558,15
383,1-8551,14
384,1-9270,1
385,1-6974,10
386,MLG68,5
387,1-10539,20
388,MLG49,3
389,1-0278,17
390,MLG64,17
391,MLG30,7
392,1-9609,20
393,1-7819,19
394,1-2423,22
395,1-6787,22
396,1-9963,1
397,1-9808,11
398,1-0303,3
399,MLG60,18
400,1-18709,6
401,1-7204,22
402,1-5744,2
403,1-1770,12
404,1-4682,19
405,1-3104,11
406,1-17907,21
407,1-8421,18
408,MLG53,5
409,1-9645,1
410,MLG12,2
411,MLG15,4
412,1-6858,7
413,1-8314,7
414,1-8285,19
415,1-1957,18
416,1-18203,13
417,1-10451,8
418,1-6216,14
419,1-6692,10
420,1-8172,3
421,1-8398,20
422,1-6878,15
423,1-7122,12
424,1-4700,1
425,1-6006,1
426,1-4355,8
427,1-9379,17
428,1-2701,21
429,1-6693,6
430,1-3141,1
431,1-7614,19
432,1-6914,5
433,1-5654,1
434,MLG59,17
435,1-9610,9
436,1-5161,18
437,1-6980,18
438,MLG10,7
439,MLG72,7
440,MLG52,20
441,1-19166,7
442,MLG11,3
443,1-3447,14
444,1-3217,1
445,1-6538,3
446,1-3534,21
447,1-7152,21
448,1-3106,6
449,1-1935,6
450,1-2297,11
451,1-4098,2
452,1-8529,4
453,1-8397,1
454,1-0272,21
455,1-17790,8
456,1-8186,5
457,1-8503,3
458,1-7182,8
459,1-2545,4
460,1-7993,10
461,1-9651,1
462,1-1183,10
463,1-1989,2
464,1-10060,16
465,1-5913,10
466,1-5981,4
467,1-13247,1
468,1-6228,9
469,1-8578,2
470,1-1204,10
471,1-9794,10
472,1-9518,12
473,1-9452,15
474,1-8400,12
475,1-18234,11
476,1-19205,18
477,1-9055,22
478,1-9394,10
479,1-9286,22
480,1-1005,5
481,1-10038,8
482,1-4390,5
483,1-9491,7
484,MLG31,18
485,1-5980,6
486,1-8678,4
487,1-6900,12
488,1-11350,8
489,1-9578,2
490,1-3551,16
491,MLG09,4
492,1-6028,17
493,1-1836,18
494,1-3265,15
495,MLG08,15
496,1-3176,11
497,1-8493,8
498,1-19915,3
499,1-8627,7
500,1-0292,18
501,1-18487,3
502,1-20012,2
503,1-9076,1
504,1-5425,2
505,1-4747,19
506,1-6227,18
507,1-6909,2
508,1-8532,18
509,1-18935,15
510,1-3206,4
511,1-9697,1
512,1-3033,2
513,1-8094,8
514,1-11206,22
515,1-6531,2
516,1-5036,16
517,1-18028,17
518,1-1850,3
519,1-4926,5
520,1-2034,2
521,1-19549,12
522,1-5282,1
523,1-9861,1
524,1-9338,13
525,1-3175,1
526,1-5002,2
527,1-5531,2
528,1-6718,2
529,1-6217,2
530,1-4847,20
531,1-5891,5
532,1-19447,7
533,1-7530,21
534,1-9457,15
535,1-5990,5
536,1-9971,5
537,1-4494,2
538,1-9576,11
539,1-9436,12
540,1-5413,18
541,1-5424,5
542,1-1191,21
543,1-5803,2
544,1-5799,5
545,1-19567,14
546,1-7527,2
547,MLG67,3
548,1-3087,4
549,1-4842,2
550,1-19568,1
551,1-9838,1
552,MLG46,20
553,1-5555,7
554,1-10444,14
555,1-3646,18
556,1-10951,19
557,1-9806,12
558,1-0055,17
559,1-5914,2
560,1-0027,20
561,1-9455,8
562,1-0003,6
563,1-21192,16
564,1-9034,11
565,1-19927,15
