,Exam Group,Exam Block
280,1-7608,1
281,1-9995,3
282,1-1608,4
283,1-3535,6
284,1-4136,1
285,1-18615,13
286,1-3587,21
287,1-9836,15
288,1-8590,8
289,1-1592,8
290,1-8341,7
291,MLG02,9
292,1-9997,20
293,1-8066,9
294,1-3509,13
295,1-3639,22
296,1-9404,5
297,1-8352,1
298,1-7019,9
299,MLG54,12
300,1-4020,4
301,1-1177,19
302,MLG51,8
303,1-8157,1
304,1-19004,14
305,1-7866,22
306,1-18377,9
307,1-5530,12
308,1-6743,3
309,1-3516,19
310,1-4855,16
311,1-20578,18
312,1-3108,11
313,1-7521,20
314,1-3139,7
315,1-1769,5
316,1-7441,23
317,1-10978,5
318,1-2324,11
319,1-3584,22
320,MLG13,7
321,1-5172,23
322,1-0296,11
323,1-3647,15
324,1-6734,14
325,1-19924,2
326,1-8826,7
327,P-16616,5
328,1-9497,2
329,1-1317,5
330,1-4531,7
331,MLG75,17
332,MLG78,14
333,1-11329,13
334,1-20641,17
335,1-8910,7
336,1-1827,1
337,1-18613,10
338,1-6296,9
339,1-3523,22
340,1-3362,19
341,1-0031,5
342,MLG65,13
343,1-4319,5
344,1-6035,1
345,1-1131,21
346,MLG32,11
347,1-8188,12
348,1-17758,10
349,1-3052,7
350,1-2282,16
351,1-19229,4
352,MLG63,20
353,MLG50,10
354,1-9417,5
355,1-9498,16
356,1-9761,7
357,1-4760,12
358,1-9831,5
359,1-4417,9
360,1-6611,21
361,1-0008,9
362,1-1462,7
363,1-10785,23
364,1-7682,16
365,MLG48,14
366,1-5163,1
367,1-8544,1
368,1-5197,20
369,1-6594,23
370,MLG62,10
371,1-1580,22
372,1-6916,13
373,1-6918,7
374,1-6919,16
375,MLG14,21
376,1-7874,7
377,1-7213,10
378,1-6561,23
379,1-4640,19
380,1-7004,19
381,1-2335,1
382,1-18558,22
383,1-8551,7
384,1-9270,23
385,1-6974,8
386,MLG68,17
387,1-10539,1
388,MLG49,3
389,1-0278,20
390,MLG64,13
391,MLG30,9
392,1-9609,2
393,1-7819,4
394,1-2423,9
395,1-6787,13
396,1-9963,23
397,1-9808,14
398,1-0303,18
399,MLG60,1
400,1-18709,20
401,1-7204,23
402,1-5744,10
403,1-1770,3
404,1-4682,4
405,1-3104,17
406,1-17907,19
407,1-8421,23
408,MLG53,8
409,1-9645,6
410,MLG12,21
411,MLG15,15
412,1-6858,5
413,1-8314,18
414,1-8285,4
415,1-1957,18
416,1-18203,2
417,1-10451,21
418,1-6216,10
419,1-6692,1
420,1-8172,6
421,1-8398,6
422,1-6878,9
423,1-7122,1
424,1-4700,3
425,1-6006,1
426,1-4355,17
427,1-9379,17
428,1-2701,19
429,1-6693,2
430,1-3141,23
431,1-7614,5
432,1-6914,22
433,1-5654,4
434,MLG59,8
435,1-9610,16
436,1-5161,22
437,1-6980,3
438,MLG10,10
439,MLG72,14
440,MLG52,8
441,1-19166,4
442,MLG11,23
443,1-3447,4
444,1-3217,4
445,1-6538,11
446,1-3534,19
447,1-7152,19
448,1-3106,2
449,1-1935,12
450,1-2297,5
451,1-4098,8
452,1-8529,17
453,1-8397,4
454,1-0272,19
455,1-17790,11
456,1-8186,14
457,1-8503,17
458,1-7182,16
459,1-2545,22
460,1-7993,10
461,1-9651,18
462,1-1183,3
463,1-1989,11
464,1-10060,18
465,1-5913,14
466,1-5981,22
467,1-13247,1
468,1-6228,17
469,1-8578,18
470,1-1204,16
471,1-9794,6
472,1-9518,4
473,1-9452,1
474,1-8400,1
475,1-18234,9
476,1-19205,8
477,1-9055,3
478,1-9394,16
479,1-9286,11
480,1-1005,20
481,1-10038,3
482,1-4390,16
483,1-9491,1
484,MLG31,15
485,1-5980,18
486,1-8678,11
487,1-6900,1
488,1-11350,16
489,1-9578,6
490,1-3551,16
491,MLG09,21
492,1-6028,3
493,1-1836,6
494,1-3265,6
495,MLG08,17
496,1-3176,16
497,1-8493,5
498,1-19915,23
499,1-8627,10
500,1-0292,9
501,1-18487,23
502,1-20012,20
503,1-9076,3
504,1-5425,8
505,1-4747,18
506,1-6227,1
507,1-6909,8
508,1-8532,21
509,1-18935,22
510,1-3206,8
511,1-9697,1
512,1-3033,6
513,1-8094,22
514,1-11206,21
515,1-6531,7
516,1-5036,4
517,1-18028,10
518,1-1850,1
519,1-4926,14
520,1-2034,2
521,1-19549,8
522,1-5282,21
523,1-9861,20
524,1-9338,21
525,1-3175,13
526,1-5002,10
527,1-5531,6
528,1-6718,16
529,1-6217,5
530,1-4847,12
531,1-5891,20
532,1-19447,6
533,1-7530,19
534,1-9457,5
535,1-5990,14
536,1-9971,15
537,1-4494,1
538,1-9576,9
539,1-9436,1
540,1-5413,3
541,1-5424,4
542,1-1191,13
543,1-5803,18
544,1-5799,1
545,1-19567,3
546,1-7527,21
547,MLG67,18
548,1-3087,20
549,1-4842,3
550,1-19568,4
551,1-9838,14
552,MLG46,10
553,1-5555,13
554,1-10444,13
555,1-3646,13
556,1-10951,2
557,1-9806,18
558,1-0055,10
559,1-5914,21
560,1-0027,2
561,1-9455,3
562,1-0003,2
563,1-21192,2
564,1-9034,11
565,1-19927,1
