,Exam Group,Exam Block
132,1-9110,1
133,1-8576,19
134,1-9465,1
135,1-9712,10
136,1-9549,18
137,1-1972,3
138,1-5515,15
139,1-7863,5
140,1-2294,15
141,MLG45,19
142,P-16454,11
143,1-8928,5
144,1-7744,5
145,MLG06,11
146,1-7453,8
147,1-17657,18
148,1-0001,10
149,MLG58,11
150,1-7005,13
151,1-9870,2
152,1-9500,21
153,1-1350,19
154,1-18994,18
155,1-9447,12
156,1-8634,2
157,1-6061,4
158,1-7599,16
159,1-10696,9
160,1-19813,7
161,MLG41,10
162,1-8067,2
163,1-9137,1
164,1-9740,10
165,1-7721,16
166,MLG40,1
167,1-4929,2
168,1-9655,17
169,1-9606,21
170,1-5043,21
171,1-8100,6
172,1-8573,2
173,1-9588,1
174,MLG38,1
175,1-4910,2
176,1-8042,1
177,1-10948,18
178,1-7525,17
179,1-4052,11
180,1-0037,6
181,1-8641,13
182,1-7752,6
183,1-9496,4
184,1-8074,3
185,1-8906,5
186,72-11994,1
187,1-7321,5
188,1-20167,4
189,1-9156,3
190,1-2382,8
191,1-8328,7
192,1-9770,12
193,1-9553,5
194,1-9253,8
195,1-2670,2
196,1-9646,12
197,1-8646,2
198,1-9839,5
199,MLG39,1
200,1-4634,9
201,1-9902,11
202,1-8988,20
203,1-1250,3
204,1-9733,13
205,1-8018,8
206,1-9752,1
207,1-7058,10
208,1-10468,2
209,1-9938,2
210,1-7842,4
211,1-5406,18
212,1-10922,9
213,1-18563,8
214,1-0053,4
215,1-19839,7
216,1-9887,17
217,1-9630,11
218,1-9416,1
219,1-5653,2
220,MLG73,10
221,1-8023,8
222,1-4149,18
223,1-0205,13
224,1-9227,13
225,1-9650,17
226,1-9996,16
227,1-3068,9
228,1-17835,20
229,1-4361,18
230,1-3089,3
231,1-8450,6
232,1-18371,3
233,MLG07,13
234,MLG29,4
235,1-8113,2
236,1-7024,5
237,1-9667,1
238,1-9855,18
239,1-7042,13
240,MLG33,16
241,1-19448,3
242,1-20791,4
243,1-1015,9
244,MLG57,12
245,1-6647,19
246,MLG56,6
247,1-20467,12
248,1-2400,9
249,1-6931,12
250,1-9333,16
251,1-7268,8
252,1-21195,9
253,1-4649,14
254,1-8379,3
255,1-9946,1
256,1-9277,11
257,1-9504,17
258,1-9516,13
259,1-3596,18
260,1-0129,21
261,1-1942,16
262,1-8623,15
263,1-6927,1
264,P-0009,11
265,1-11330,8
266,1-2103,19
267,1-6181,20
268,MLG44,1
269,1-7839,12
270,1-1390,8
271,1-7897,3
272,1-1570,21
273,1-3589,1
274,1-0033,15
275,1-3216,18
276,1-9495,2
277,1-4051,2
278,1-10762,20
279,MLG43,10
280,1-7608,8
281,1-9995,1
282,1-1608,15
283,1-3535,3
284,1-4136,3
285,1-18615,6
286,1-3587,9
287,1-9836,3
288,1-8590,3
289,1-1592,8
290,1-8341,13
291,MLG02,20
292,1-9997,12
293,1-8066,14
294,1-3509,1
295,1-3639,2
296,1-9404,2
297,1-8352,15
298,1-7019,5
299,MLG54,8
300,1-4020,10
301,1-1177,5
302,MLG51,6
303,1-8157,11
304,1-19004,11
305,1-7866,7
306,1-18377,18
307,1-5530,8
308,1-6743,15
309,1-3516,9
310,1-4855,15
311,1-20578,15
312,1-3108,5
313,1-7521,20
314,1-3139,13
315,1-1769,2
316,1-7441,5
317,1-10978,10
318,1-2324,10
319,1-3584,17
320,MLG13,13
321,1-5172,21
322,1-0296,7
323,1-3647,10
324,1-6734,17
325,1-19924,16
326,1-8826,13
327,P-16616,19
328,1-9497,4
329,1-1317,2
330,1-4531,13
331,MLG75,11
332,MLG78,16
333,1-11329,18
334,1-20641,4
335,1-8910,6
336,1-1827,7
337,1-18613,1
338,1-6296,20
339,1-3523,17
340,1-3362,9
341,1-0031,7
342,MLG65,14
343,1-4319,2
344,1-6035,4
345,1-1131,14
346,MLG32,16
347,1-8188,5
348,1-17758,2
349,1-3052,13
350,1-2282,10
351,1-19229,19
352,MLG63,17
353,MLG50,6
354,1-9417,2
355,1-9498,7
356,1-9761,17
357,1-4760,17
358,1-9831,2
359,1-4417,20
360,1-6611,10
361,1-0008,20
362,1-1462,13
363,1-10785,5
364,1-7682,18
365,MLG48,21
366,1-5163,6
367,1-8544,3
368,1-5197,2
369,1-6594,1
370,MLG62,18
371,1-1580,7
372,1-6916,6
373,1-6918,13
374,1-6919,4
375,MLG14,15
376,1-7874,21
377,1-7213,4
378,1-6561,19
379,1-4640,9
380,1-7004,9
381,1-2335,3
382,1-18558,7
383,1-8551,13
384,1-9270,21
385,1-6974,19
386,MLG68,11
387,1-10539,16
388,MLG49,16
389,1-0278,16
390,MLG64,10
391,MLG30,20
392,1-9609,20
393,1-7819,5
394,1-2423,20
395,1-6787,19
396,1-9963,21
397,1-9808,20
398,1-0303,5
399,MLG60,18
400,1-18709,4
401,1-7204,3
402,1-5744,6
403,1-1770,1
404,1-4682,14
405,1-3104,11
406,1-17907,9
407,1-8421,15
408,MLG53,5
409,1-9645,3
410,MLG12,5
411,MLG15,18
412,1-6858,2
413,1-8314,5
414,1-8285,10
415,1-1957,12
416,1-18203,11
417,1-10451,15
418,1-6216,8
419,1-6692,3
420,1-8172,11
421,1-8398,8
422,1-6878,1
423,1-7122,3
424,1-4700,14
425,1-6006,9
426,1-4355,11
427,1-9379,14
428,1-2701,19
429,1-6693,4
430,1-3141,21
431,1-7614,13
432,1-6914,2
433,1-5654,12
434,MLG59,14
435,1-9610,3
436,1-5161,12
437,1-6980,8
438,MLG10,11
439,MLG72,15
440,MLG52,8
441,1-19166,19
442,MLG11,2
443,1-3447,14
444,1-3217,19
445,1-6538,6
446,1-3534,9
447,1-7152,9
448,1-3106,4
449,1-1935,15
450,1-2297,19
451,1-4098,10
452,1-8529,5
453,1-8397,6
454,1-0272,9
455,1-17790,3
456,1-8186,7
457,1-8503,1
458,1-7182,16
459,1-2545,7
460,1-7993,5
461,1-9651,1
462,1-1183,1
463,1-1989,3
464,1-10060,2
465,1-5913,4
466,1-5981,6
467,1-13247,15
468,1-6228,1
469,1-8578,5
470,1-1204,16
471,1-9794,3
472,1-9518,20
473,1-9452,16
474,1-8400,7
475,1-18234,10
476,1-19205,1
477,1-9055,18
478,1-9394,3
479,1-9286,12
480,1-1005,4
481,1-10038,8
482,1-4390,13
483,1-9491,19
484,MLG31,1
485,1-5980,4
486,1-8678,5
487,1-6900,3
488,1-11350,7
489,1-9578,10
490,1-3551,2
491,MLG09,14
492,1-6028,4
493,1-1836,1
494,1-3265,14
495,MLG08,7
496,1-3176,2
497,1-8493,2
498,1-19915,1
499,1-8627,11
500,1-0292,20
501,1-18487,14
502,1-20012,14
503,1-9076,9
504,1-5425,2
505,1-4747,21
506,1-6227,16
507,1-6909,8
508,1-8532,20
509,1-18935,10
510,1-3206,7
511,1-9697,17
512,1-3033,14
513,1-8094,17
514,1-11206,7
515,1-6531,5
516,1-5036,4
517,1-18028,18
518,1-1850,3
519,1-4926,5
520,1-2034,4
521,1-19549,17
522,1-5282,8
523,1-9861,5
524,1-9338,11
525,1-3175,12
526,1-5002,4
527,1-5531,13
528,1-6718,12
529,1-6217,17
530,1-4847,12
531,1-5891,12
532,1-19447,11
533,1-7530,9
534,1-9457,10
535,1-5990,1
536,1-9971,14
537,1-4494,11
538,1-9576,20
539,1-9436,4
540,1-5413,19
541,1-5424,2
542,1-1191,15
543,1-5803,19
544,1-5799,14
545,1-19567,1
546,1-7527,16
547,MLG67,19
548,1-3087,2
549,1-4842,3
550,1-19568,16
551,1-9838,6
552,MLG46,6
553,1-5555,6
554,1-10444,4
555,1-3646,7
556,1-10951,16
557,1-9806,1
558,1-0055,12
559,1-5914,3
560,1-0027,4
561,1-9455,1
562,1-0003,3
563,1-21192,16
564,1-9034,1
565,1-19927,6
