,Exam Group,Exam Block
467,1-13247,1
468,1-6228,17
469,1-8578,8
470,1-1204,9
471,1-9794,4
472,1-9518,3
473,1-9452,10
474,1-8400,16
475,1-18234,3
476,1-19205,3
477,1-9055,9
478,1-9394,4
479,1-9286,15
480,1-1005,11
481,1-10038,7
482,1-4390,2
483,1-9491,1
484,MLG31,10
485,1-5980,8
486,1-8678,8
487,1-6900,14
488,1-11350,10
489,1-9578,3
490,1-3551,6
491,MLG09,20
492,1-6028,1
493,1-1836,16
494,1-3265,12
495,MLG08,7
496,1-3176,15
497,1-8493,19
498,1-19915,15
499,1-8627,16
500,1-0292,3
501,1-18487,8
502,1-20012,12
503,1-9076,13
504,1-5425,5
505,1-4747,16
506,1-6227,1
507,1-6909,8
508,1-8532,17
509,1-18935,10
510,1-3206,10
511,1-9697,12
512,1-3033,8
513,1-8094,12
514,1-11206,5
515,1-6531,2
516,1-5036,13
517,1-18028,7
518,1-1850,3
519,1-4926,12
520,1-2034,7
521,1-19549,18
522,1-5282,9
523,1-9861,8
524,1-9338,7
525,1-3175,8
526,1-5002,11
527,1-5531,8
528,1-6718,7
529,1-6217,10
530,1-4847,5
531,1-5891,13
532,1-19447,1
533,1-7530,7
534,1-9457,3
535,1-5990,10
536,1-9971,5
537,1-4494,20
538,1-9576,8
539,1-9436,11
540,1-5413,17
541,1-5424,14
542,1-1191,9
543,1-5803,8
544,1-5799,6
545,1-19567,10
546,1-7527,6
547,MLG67,1
548,1-3087,5
549,1-4842,14
550,1-19568,10
551,1-9838,2
552,MLG46,17
553,1-5555,15
554,1-10444,17
555,1-3646,1
556,1-10951,2
557,1-9806,7
558,1-0055,5
559,1-5914,2
560,1-0027,11
561,1-9455,10
562,1-0003,5
563,1-21192,2
564,1-9034,3
565,1-19927,16
