,Exam Group,Exam Block
301,1-1177,4
302,MLG51,12
303,1-8157,5
304,1-19004,20
305,1-7866,23
306,1-18377,2
307,1-5530,3
308,1-6743,1
309,1-3516,14
310,1-4855,4
311,1-20578,4
312,1-3108,4
313,1-7521,6
314,1-3139,18
315,1-1769,20
316,1-7441,5
317,1-10978,16
318,1-2324,22
319,1-3584,23
320,MLG13,12
321,1-5172,5
322,1-0296,2
323,1-3647,15
324,1-6734,4
325,1-19924,20
326,1-8826,3
327,P-16616,18
328,1-9497,13
329,1-1317,1
330,1-4531,3
331,MLG75,14
332,MLG78,9
333,1-11329,19
334,1-20641,5
335,1-8910,11
336,1-1827,15
337,1-18613,3
338,1-6296,2
339,1-3523,23
340,1-3362,17
341,1-0031,2
342,MLG65,8
343,1-4319,1
344,1-6035,13
345,1-1131,12
346,MLG32,2
347,1-8188,17
348,1-17758,9
349,1-3052,3
350,1-2282,18
351,1-19229,1
352,MLG63,15
353,MLG50,14
354,1-9417,10
355,1-9498,10
356,1-9761,14
357,1-4760,23
358,1-9831,1
359,1-4417,7
360,1-6611,3
361,1-0008,21
362,1-1462,3
363,1-10785,5
364,1-7682,6
365,MLG48,18
366,1-5163,18
367,1-8544,16
368,1-5197,19
369,1-6594,11
370,MLG62,9
371,1-1580,12
372,1-6916,13
373,1-6918,9
374,1-6919,8
375,MLG14,4
376,1-7874,23
377,1-7213,22
378,1-6561,23
379,1-4640,3
380,1-7004,14
381,1-2335,16
382,1-18558,9
383,1-8551,3
384,1-9270,15
385,1-6974,22
386,MLG68,21
387,1-10539,22
388,MLG49,16
389,1-0278,23
390,MLG64,21
391,MLG30,7
392,1-9609,2
393,1-7819,6
394,1-2423,7
395,1-6787,9
396,1-9963,15
397,1-9808,7
398,1-0303,5
399,MLG60,19
400,1-18709,13
401,1-7204,15
402,1-5744,19
403,1-1770,9
404,1-4682,12
405,1-3104,22
406,1-17907,12
407,1-8421,17
408,MLG53,19
409,1-9645,20
410,MLG12,23
411,MLG15,18
412,1-6858,1
413,1-8314,9
414,1-8285,9
415,1-1957,19
416,1-18203,14
417,1-10451,23
418,1-6216,8
419,1-6692,16
420,1-8172,23
421,1-8398,5
422,1-6878,7
423,1-7122,11
424,1-4700,8
425,1-6006,18
426,1-4355,6
427,1-9379,21
428,1-2701,4
429,1-6693,13
430,1-3141,19
431,1-7614,3
432,1-6914,1
433,1-5654,21
434,MLG59,15
435,1-9610,16
436,1-5161,2
437,1-6980,8
438,MLG10,2
439,MLG72,2
440,MLG52,12
441,1-19166,11
442,MLG11,1
443,1-3447,18
444,1-3217,21
445,1-6538,22
446,1-3534,10
447,1-7152,3
448,1-3106,14
449,1-1935,3
450,1-2297,19
451,1-4098,21
452,1-8529,17
453,1-8397,5
454,1-0272,10
455,1-17790,14
456,1-8186,5
457,1-8503,8
458,1-7182,8
459,1-2545,23
460,1-7993,8
461,1-9651,7
462,1-1183,9
463,1-1989,6
464,1-10060,2
465,1-5913,13
466,1-5981,23
467,1-13247,4
468,1-6228,3
469,1-8578,20
470,1-1204,17
471,1-9794,17
472,1-9518,4
473,1-9452,4
474,1-8400,7
475,1-18234,7
476,1-19205,4
477,1-9055,7
478,1-9394,16
479,1-9286,6
480,1-1005,13
481,1-10038,21
482,1-4390,3
483,1-9491,6
484,MLG31,4
485,1-5980,11
486,1-8678,4
487,1-6900,10
488,1-11350,20
489,1-9578,2
490,1-3551,1
491,MLG09,6
492,1-6028,17
493,1-1836,5
494,1-3265,17
495,MLG08,21
496,1-3176,11
497,1-8493,8
498,1-19915,5
499,1-8627,2
500,1-0292,7
501,1-18487,5
502,1-20012,9
503,1-9076,11
504,1-5425,1
505,1-4747,5
506,1-6227,5
507,1-6909,15
508,1-8532,2
509,1-18935,21
510,1-3206,23
511,1-9697,2
512,1-3033,2
513,1-8094,22
514,1-11206,12
515,1-6531,17
516,1-5036,13
517,1-18028,11
518,1-1850,11
519,1-4926,9
520,1-2034,13
521,1-19549,2
522,1-5282,22
523,1-9861,8
524,1-9338,1
525,1-3175,10
526,1-5002,13
527,1-5531,7
528,1-6718,9
529,1-6217,2
530,1-4847,6
531,1-5891,4
532,1-19447,4
533,1-7530,10
534,1-9457,3
535,1-5990,10
536,1-9971,16
537,1-4494,18
538,1-9576,20
539,1-9436,13
540,1-5413,15
541,1-5424,3
542,1-1191,3
543,1-5803,2
544,1-5799,1
545,1-19567,21
546,1-7527,11
547,MLG67,7
548,1-3087,1
549,1-4842,2
550,1-19568,19
551,1-9838,4
552,MLG46,14
553,1-5555,2
554,1-10444,7
555,1-3646,1
556,1-10951,21
557,1-9806,14
558,1-0055,6
559,1-5914,21
560,1-0027,13
561,1-9455,6
562,1-0003,10
563,1-21192,6
564,1-9034,18
565,1-19927,12
