name,basename,max_slot,conflicts,quints,quads,four in five slots,three in four slots,two in three slots,singular late exam,"two exams, large gap",avg_max,reschedules,back_to_back,large_block_size,large_exam_weight,large_block_weight,large_size_1,large_cutoff_freedom,slot_1,slot_2,slot_3,slot_4,slot_5,slot_6,slot_7,slot_8,slot_9,slot_10,slot_11,slot_12,slot_13,slot_14,slot_15,slot_16,slot_17,slot_18,slot_19,slot_20,slot_21,slot_22,slot_23,slot_24
Schedule 222,20250619_085106i222fl_test-137df7081bad1388e73fdd5d6b03663a,23,0.0,0.0,0.0,2.0,357.0,3742.0,924.0,562.0,15.989418960244649,52.0,1312.0,1675.4960417747498,59.40283536911011,20.74643522500992,255.9592366218567,2.227701187133789,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0
Schedule 223,20250619_085106i223fl_test-859ea9e024e868233a347264d9ecbc95,23,0.0,0.0,1.0,10.0,302.0,2740.0,889.0,681.0,16.073516819571864,91.0,1727.0,1512.007713317871,81.21361136436462,58.5270881652832,368.1357145309448,0.4052455127239227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 224,20250619_085106i224fl_test-4927189a19c705200eddca3ed97296c2,23,0.0,0.0,2.0,4.0,299.0,3241.0,935.0,600.0,16.31645259938838,74.0,1562.0,1359.740436077118,74.36245083808899,9.950260072946548,295.1283097267151,3.697084665298462,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 225,20250619_085106i225fl_test-f0208845c6b5f4ef09ef204e9cd6e26e,23,2.0,0.0,1.0,3.0,295.0,2850.0,955.0,635.0,16.135290519877675,67.0,1428.0,1659.652829170227,17.377477884292603,73.69307279586792,278.4039556980133,2.920419216156006,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
Schedule 226,20250619_085106i226fl_test-c168e03f35c23b7b9669def9b38ad04f,23,2.0,0.0,3.0,4.0,292.0,3077.0,833.0,546.0,15.61033639143731,84.0,1497.0,1468.170315027237,36.63718104362488,18.765532970428467,358.34498405456543,1.2438139915466309,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0
Schedule 227,20250619_085106i227fl_test-add11abe35ffff08437193fdf22c4224,23,1.0,0.0,5.0,7.0,378.0,3428.0,799.0,689.0,15.625932721712536,108.0,1732.0,1527.843415737152,48.252251744270325,11.10733076930046,391.2518262863159,0.7122213244438171,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,0
Schedule 228,20250619_085106i228fl_test-4c48f7b16444dd805cd8df1b7342d33b,23,0.0,0.0,1.0,6.0,246.0,2780.0,1457.0,788.0,17.22012232415902,53.0,1615.0,1850.8382439613345,64.43096995353699,83.26632380485535,242.64762699604037,3.8588054180145264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 229,20250619_085106i229fl_test-fa21254f0fed9168c310fe5945920e1b,23,0.0,0.0,3.0,8.0,319.0,3264.0,1173.0,561.0,15.975840978593272,67.0,1692.0,1026.6959629952908,83.31213593482971,34.967392683029175,319.0546751022339,0.0549414120614528,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 230,20250619_085106i230fl_test-07c53748e055ea9934a48dc49c4bc825,23,0.0,0.0,4.0,6.0,322.0,4308.0,1236.0,662.0,16.471437308868502,76.0,1386.0,1344.3258702754974,3.9803646504879,56.54619336128235,270.4847991466522,3.389132261276245,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 231,20250619_085106i231fl_test-e856f625b4fd10f96e535d1e6355ea4f,23,2.0,0.0,1.0,6.0,275.0,2926.0,972.0,646.0,16.261896024464832,59.0,1349.0,1160.800263285637,51.070261001586914,97.38165140151978,207.00029879808423,2.3276991844177246,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
Schedule 232,20250619_085106i232fl_test-f4ecae5536d86d30970d909cd3d50a68,23,0.0,0.0,2.0,4.0,287.0,3460.0,1101.0,625.0,16.0965749235474,79.0,1637.0,1418.6573326587677,61.45080924034119,88.89739513397217,214.0538603067398,1.2710096836090088,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0
Schedule 233,20250619_085106i233fl_test-9a5dc22333febb83c8d65603ad0aba7b,23,1.0,0.0,5.0,9.0,383.0,3712.0,975.0,596.0,15.622874617737002,97.0,1696.0,1961.658000946045,94.93924379348756,46.04698419570923,329.689884185791,1.5241408348083496,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0
Schedule 234,20250619_085106i234fl_test-a21af7e7b4ca9da8951d8d059a24fa45,23,7.0,0.0,2.0,3.0,318.0,3336.0,956.0,656.0,16.277492354740062,81.0,1483.0,1770.136475563049,39.2266720533371,2.6131555438041687,385.7592463493347,3.628186225891113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 235,20250619_085106i235fl_test-734730adb8fdb330291edf20f46531f3,23,0.0,0.0,2.0,11.0,302.0,3087.0,942.0,625.0,15.826544342507646,88.0,1900.0,1102.091372013092,8.541282266378403,53.95182967185974,252.4918258190155,0.4574413001537323,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 236,20250619_085106i236fl_test-1d076ea3d89c2f130628fb18b94dc869,23,14.0,0.0,4.0,6.0,420.0,3318.0,885.0,529.0,15.551743119266057,93.0,1680.0,1268.838852643967,79.16640043258667,26.312214136123657,301.10822916030884,3.096013069152832,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0
Schedule 237,20250619_085106i237fl_test-9938dbfdf73ae6b291c1e1fff67b3104,23,2.0,0.0,3.0,3.0,287.0,3545.0,1064.0,701.0,16.38623853211009,63.0,1298.0,1917.3596501350405,20.14397382736206,65.02797603607178,297.91136384010315,1.988836646080017,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0
Schedule 238,20250619_085106i238fl_test-e3e73e55098aec85d555f0441c4d50da,23,1.0,0.0,7.0,6.0,303.0,4531.0,1275.0,709.0,16.71926605504587,106.0,1403.0,1210.4047685861588,25.841546058654785,16.73266887664795,365.35199880599976,2.1598880290985107,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 239,20250619_085106i239fl_test-7a6026e885edb6e4aa60311d262d2e01,23,0.0,0.0,2.0,8.0,414.0,3349.0,1050.0,566.0,15.688256880733944,61.0,1584.0,1703.7374377250671,92.53910183906557,43.454909324646,349.24384355545044,2.565108060836792,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0
Schedule 240,20250619_085106i240fl_test-d2a5cfbe51d65e79507a3e83cfb0303a,23,0.0,0.0,0.0,7.0,358.0,2988.0,1011.0,696.0,16.436452599388378,77.0,1816.0,1608.7586879730225,73.0902910232544,81.2357485294342,237.2015804052353,0.8022212386131287,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 241,20250619_085106i241fl_test-84dca246ca8bcf8b900e8e972aff2129,23,0.0,0.0,1.0,2.0,255.0,2746.0,1076.0,791.0,16.738470948012232,51.0,1738.0,1291.269063949585,86.9352638721466,13.094393908977509,221.50152176618576,2.487201452255249,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 242,20250619_085106i242fl_test-3333e5c68057b115a80682b6848e797f,23,1.0,0.0,4.0,6.0,312.0,4370.0,803.0,539.0,15.496941896024463,81.0,1299.0,1892.975926399231,15.512213110923769,76.81703567504883,381.0459613800049,0.5977944731712341,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
Schedule 243,20250619_085106i243fl_test-5eb99b4df1a224a11bd39c74260a27a7,23,7.0,0.0,3.0,1.0,276.0,3027.0,1058.0,709.0,16.030764525993884,82.0,1474.0,1584.3139290809631,68.45082640647888,67.64046549797058,341.7497396469116,1.6619142293930054,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 244,20250619_085106i244fl_test-7c93cff5a8d5275fdbec1663f8934ca1,23,1.0,0.0,2.0,5.0,331.0,4054.0,1005.0,569.0,16.155168195718655,61.0,1209.0,1396.2271809577942,53.69870662689209,50.50921440124512,308.65345001220703,0.1300897449254989,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
Schedule 245,20250619_085106i245fl_test-a1fa751308dcb12e0249cb5e76b0d95e,23,1.0,0.0,2.0,6.0,343.0,3705.0,877.0,669.0,15.51737003058104,95.0,1817.0,1079.6001851558683,0.7721308618783951,90.92357754707336,370.2094793319702,1.067256212234497,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
Schedule 246,20250619_085106i246fl_test-88258c397ff98d478bddfe22582d6611,23,0.0,0.0,2.0,7.0,311.0,2744.0,893.0,715.0,16.277798165137614,61.0,1842.0,1232.896015048027,33.59393775463104,28.14273834228516,257.2515547275543,3.2998504638671875,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 247,20250619_085106i247fl_test-f6558581815c916e103c6607db578cf7,23,1.0,0.0,2.0,8.0,308.0,3654.0,1040.0,660.0,16.448256880733943,52.0,1273.0,1794.5203185081482,43.86603832244873,39.23185467720032,293.10051798820496,2.7694966793060303,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,0
Schedule 248,20250619_085106i248fl_test-00e975cde7898d8fd3ecb7b1ab0e869a,23,14.0,0.0,7.0,8.0,353.0,3972.0,1106.0,654.0,15.853516819571864,134.0,1642.0,1728.182315826416,97.17096090316772,5.421305447816849,229.60972487926483,3.9551925659179688,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0
Schedule 249,20250619_085106i249fl_test-5b5c2c777974903328c58e62aec5e1a7,23,0.0,0.0,2.0,6.0,259.0,3506.0,1188.0,680.0,16.469785932721713,62.0,1526.0,1153.9335399866104,58.83018374443054,60.77038049697876,314.14605379104614,3.217918157577514,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 250,20250619_085106i250fl_test-754cfa219ebb99ddfbf4c6aafc1e42a1,23,0.0,0.0,6.0,11.0,295.0,3462.0,856.0,525.0,14.973272171253823,122.0,1727.0,1536.6626977920532,43.60505938529968,49.489206075668335,286.04695200920105,1.822163224220276,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0
Schedule 251,20250619_085106i251fl_test-38ac2cd15bb551e6284e22a21ce95d7b,23,1.0,0.0,1.0,5.0,323.0,3671.0,953.0,703.0,15.873761467889908,89.0,1273.0,1970.416247844696,90.30299782752992,9.080755710601808,247.60269224643707,0.8828651309013367,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
Schedule 252,20250619_085106i252fl_test-5f55e97fc8290734f13e14e1ba56f81a,23,0.0,0.0,1.0,9.0,345.0,3080.0,848.0,620.0,15.818715596330277,66.0,1758.0,1337.520182132721,11.753898859024048,94.574636220932,350.6555438041687,2.0300793647766118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 253,20250619_085106i253fl_test-1ffac17ca8d1469e87d77d470338a076,23,0.0,0.0,0.0,7.0,309.0,2785.0,940.0,723.0,16.465688073394496,65.0,1780.0,1033.5626304149628,75.53850412368774,23.18463921546936,201.99411772191525,1.4150052070617676,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 254,20250619_085106i254fl_test-e19fb1a96d1cc8978270ac0f1c77fe4e,23,1.0,0.0,3.0,6.0,325.0,3470.0,793.0,677.0,16.010214067278287,77.0,1479.0,1650.8334279060364,22.014012932777405,86.90346479415894,398.992383480072,3.560760259628296,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
Schedule 255,20250619_085106i255fl_test-3c871646c5bc2e969843358ce1c0cd9e,23,2.0,1.0,4.0,4.0,270.0,3947.0,1107.0,779.0,16.261345565749235,59.0,1207.0,1842.0798778533936,69.07787322998047,71.86141610145569,334.7427010536194,2.7498745918273926,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
Schedule 256,20250619_085106i256fl_test-4d33bfe62ed965ec111a71e1a5086bc0,23,2.0,0.0,5.0,6.0,315.0,3656.0,1046.0,717.0,16.02348623853211,68.0,1351.0,1537.3907685279846,51.6636848449707,4.423495382070541,298.1998562812805,0.5778552293777466,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
Schedule 257,20250619_085106i257fl_test-ecc9e97a51f221efa57c80476054ddce,23,7.0,0.0,1.0,7.0,387.0,2968.0,1073.0,744.0,16.08262996941896,54.0,1600.0,1474.9759435653689,28.87735664844513,32.35529661178589,262.69760727882385,0.3526604175567627,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 258,20250619_085106i258fl_test-70d5a67f0b1da3ecdef96c75837fc40d,23,1.0,0.0,3.0,1.0,291.0,3928.0,1150.0,801.0,15.925749235474006,76.0,1451.0,1338.248461484909,96.07597589492798,53.12449336051941,365.0610327720642,3.2739925384521484,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0
Schedule 259,20250619_085106i259fl_test-2df3958e2aaf5ff64949f113a98b20b4,23,14.0,0.0,5.0,15.0,437.0,3709.0,1078.0,630.0,15.733577981651376,110.0,1729.0,1154.6780467033386,49.013713002204895,93.14230680465698,301.20426416397095,2.4623777866363525,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0
Schedule 260,20250619_085106i260fl_test-41bca8b876bc4cfcaf735a2c69e31cf0,23,0.0,0.0,2.0,5.0,272.0,3323.0,1048.0,766.0,16.359449541284405,80.0,1494.0,1650.1131057739258,82.70307183265686,67.03306436538696,385.2666735649109,2.805097818374634,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 261,20250619_085106i261fl_test-cf5f4f920ca3a4ef41baca5a488fa517,23,0.0,0.0,4.0,6.0,329.0,3323.0,1046.0,632.0,16.070948012232417,84.0,1864.0,1971.1605310440063,5.00437319278717,38.61836493015289,237.10803091526031,1.6389833688735962,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 263,20250619_085106i263fl_test-a0a9057fc1b3ed8077021d480fc0f237,23,1.0,1.0,1.0,3.0,223.0,3591.0,1070.0,689.0,16.546360856269114,74.0,1233.0,1474.2553532123566,63.303011655807495,15.319214761257172,252.9822945594788,1.108656644821167,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0
Schedule 262,20250619_085106i262fl_test-6a52b8079fe249ef4bf7a6086831d505,21,1.0,0.0,6.0,9.0,420.0,2994.0,755.0,405.0,14.945626911314983,114.0,2033.0,1032.8258164227009,16.607242822647095,30.751875042915344,213.36845010519028,0.170575201511383,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
Schedule 264,20250619_085106i264fl_test-ae896e07e488fb84fe31325e1cc17a5d,23,14.0,0.0,5.0,7.0,445.0,3797.0,1031.0,570.0,15.640733944954128,149.0,1589.0,1892.2554850578308,79.81761693954468,69.24598217010498,390.761947631836,1.84616219997406,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
Schedule 265,20250619_085106i265fl_test-da6a43d65635a1e63d713f8061d67368,23,0.0,0.0,1.0,4.0,273.0,3739.0,1057.0,636.0,16.049235474006117,45.0,1427.0,1841.343343257904,35.62881350517273,75.81308484077454,349.9313473701477,3.9936656951904297,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0
Schedule 266,20250619_085106i266fl_test-af5e9ca81e4c32f0ea7c6852d18f7eb3,23,0.0,0.0,2.0,4.0,307.0,2882.0,923.0,830.0,16.500978593272173,79.0,1753.0,1795.24827003479,60.81447005271912,6.8561166524887085,278.6951303482056,3.521158456802368,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 268,20250619_085106i268fl_test-ba052c153167ea6ffabc3abb6fadc279,23,2.0,0.0,6.0,6.0,365.0,3751.0,881.0,613.0,15.577614678899083,76.0,1352.0,1232.175350189209,74.17495250701904,24.18267428874969,270.97716331481934,2.0520644187927246,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
Schedule 269,20250619_085106i269fl_test-5f693e1032ec518e167d1701267805b9,23,14.0,0.0,7.0,18.0,520.0,3406.0,832.0,626.0,14.925871559633029,129.0,2112.0,1583.577275276184,26.893210411071777,84.68493819236755,330.3755044937134,0.9097317457199096,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
Schedule 267,20250619_085106i267fl_test-51444d16b475a979bbc81afc2dba45f2,23,1.0,0.0,2.0,7.0,344.0,3511.0,1181.0,601.0,16.656941896024463,105.0,1544.0,1290.5322015285492,20.87205648422241,32.96860754489899,206.31220564246175,3.238985300064087,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0
Schedule 270,20250619_085106i270fl_test-6a90c0e7ca5714a6a4fab9bbc14a9cd1,23,2.0,0.0,2.0,8.0,388.0,3494.0,500.0,535.0,15.069113149847094,86.0,1569.0,1396.9716131687164,38.50812613964081,95.57874202728271,319.1480159759521,1.3783354759216309,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
Schedule 271,20250619_085106i271fl_test-61707a8b1a8d5996a035837a94296aad,23,1.0,0.0,1.0,10.0,341.0,4238.0,968.0,643.0,16.071987767584098,78.0,1164.0,1080.3284123539925,91.44490361213684,61.37757897377014,358.0559015274048,0.3149516880512237,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0
Schedule 272,20250619_085106i272fl_test-7d8b5c018b2d2542c23c136a0fb65120,23,0.0,1.0,2.0,9.0,291.0,3288.0,924.0,759.0,16.165626911314984,71.0,1578.0,1772.8176712989807,56.0680627822876,45.04896700382233,398.6951231956482,2.8800015449523926,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 273,20250619_085106i273fl_test-b873131d4473567218ede77dcfe1a7fd,23,7.0,0.0,2.0,4.0,301.0,2921.0,751.0,710.0,15.841529051987768,82.0,1667.0,1728.9264798164368,7.474741339683533,46.879842877388,242.5521820783615,2.707284450531006,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 274,20250619_085106i274fl_test-6c1cc7a68d5be303ffb47ebeda69d505,23,14.0,0.0,7.0,15.0,400.0,3876.0,883.0,491.0,15.554495412844036,119.0,1882.0,1421.3549494743347,46.36719226837158,58.76474380493164,201.89465433359143,0.0194089822471141,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
Schedule 275,20250619_085106i275fl_test-0d0a0a32cc6c06c186378c8a69738151,23,1.0,0.0,2.0,1.0,293.0,3519.0,1100.0,789.0,16.325810397553518,58.0,1128.0,1706.4348459243774,2.7423741295933723,10.494039207696916,334.8442554473877,3.8173515796661377,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 276,20250619_085106i276fl_test-79d5064f2c50f63bb781a7ea98b6eacb,23,0.0,0.0,1.0,8.0,272.0,3253.0,991.0,660.0,16.09406727828746,75.0,1690.0,1606.069028377533,31.639334559440613,72.6889431476593,246.92319333553317,1.5499461889266968,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 277,20250619_085106i277fl_test-8e42a69133986d752796639d85915b95,23,0.0,0.0,0.0,7.0,370.0,3395.0,987.0,688.0,16.071620795107034,82.0,1637.0,1266.1489248275757,13.002285361289978,21.37487828731537,314.82802629470825,2.3477063179016118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 278,20250619_085106i278fl_test-395e062d87dd49b7d231f36ea377db62,23,0.0,0.0,2.0,6.0,343.0,2638.0,1081.0,767.0,16.324831804281345,68.0,1934.0,1104.7727838158607,99.31458234786987,99.9971091747284,262.99277544021606,1.2052884101867676,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 279,20250619_085106i279fl_test-a089bcb020eb4304815c30f9977b016c,23,2.0,0.0,3.0,10.0,365.0,2983.0,1027.0,733.0,15.545688073394496,63.0,1421.0,1914.6862030029297,84.55026745796204,82.65910148620605,286.53074502944946,0.7371138334274292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0
Schedule 280,20250619_085106i280fl_test-7d7155f3ed87465e4174cfe61ff8ccc3,23,0.0,0.0,2.0,10.0,262.0,3726.0,986.0,769.0,15.79737003058104,57.0,1323.0,1207.7310383319857,66.31597876548767,37.19201385974884,350.16926527023315,3.4120094776153564,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
Schedule 281,20250619_085106i281fl_test-cf24a38b12fe659544a1341371727b05,23,14.0,0.0,4.0,8.0,394.0,3995.0,1263.0,607.0,16.07382262996942,136.0,1670.0,1024.0059699863195,24.469199776649475,17.346186935901642,309.3327760696411,1.3106648921966553,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0
Schedule 282,20250619_085106i282fl_test-8d1bf9f49e3596ee2f43ea425c13f64d,23,14.0,0.0,2.0,7.0,362.0,3736.0,980.0,610.0,15.916391437308867,106.0,1747.0,1848.1484651565552,30.88708221912384,62.80927062034607,228.92830669879916,2.602748155593872,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0
Schedule 283,20250619_085106i283fl_test-d039156ad31c1ccc54db6f4d60fced4d,23,0.0,0.0,2.0,9.0,395.0,3492.0,1106.0,749.0,16.198776758409785,87.0,1790.0,1465.49654006958,71.1575984954834,27.310052514076236,369.7251319885254,0.4999619126319885,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 284,20250619_085106i284fl_test-fe7d9ec8da618e34c35b856b47ec074e,23,0.0,0.0,2.0,4.0,340.0,3096.0,913.0,594.0,16.25290519877676,75.0,1685.0,1656.979262828827,77.97824144363403,78.62049341201782,293.58696937561035,3.664910316467285,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 285,20250619_085106i285fl_test-9520d9c75752722b7f307eef7e8a8733,23,2.0,0.0,0.0,6.0,287.0,3258.0,896.0,711.0,16.146177370030582,54.0,1340.0,1163.4978353977203,41.15940928459168,54.95575666427612,221.399399638176,3.072068214416504,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0
Schedule 286,20250619_085106i286fl_test-3c4e4dcabd844b097d712aa98f235edf,23,0.0,0.0,3.0,7.0,376.0,4042.0,1048.0,615.0,16.100244648318043,93.0,1327.0,1530.524492263794,56.40532374382019,41.23006165027618,380.7513475418091,1.9678226709365845,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0
Schedule 287,20250619_085106i287fl_test-f36154d05d2b8e994c65e028484487fc,23,14.0,1.0,9.0,12.0,471.0,3700.0,1031.0,603.0,15.40960244648318,174.0,1830.0,1964.3552899360657,9.7292959690094,0.0039919279515743,341.84937477111816,0.780166745185852,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0
Schedule 288,20250619_085106i288fl_test-88b9c8876463a1e07fd82e7c24bfb46a,23,0.0,0.0,4.0,9.0,407.0,3789.0,1046.0,807.0,15.80348623853211,126.0,1627.0,1449.5929777622223,0.8902028203010559,79.81408834457397,395.9116816520691,0.6800466179847717,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
Schedule 289,20250619_085106i289fl_test-14c4ada752d84bf73d5867df02db78d8,23,2.0,0.0,4.0,4.0,288.0,4125.0,760.0,633.0,15.352660550458715,71.0,1226.0,1863.556683063507,98.23698401451112,16.18911623954773,205.459338799119,2.2955281734466557,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0
Schedule 291,20250619_085106i291fl_test-50457acb1339c8600819e087443ee041,23,1.0,1.0,1.0,5.0,402.0,3892.0,1479.0,692.0,16.338776758409786,107.0,1477.0,1672.3254919052124,45.29026448726654,25.39008855819702,265.7753527164459,3.483849048614502,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
Schedule 290,20250619_085106i290fl_test-c2756fed6c9108a15342cd62bb51f7e1,23,0.0,0.0,0.0,9.0,400.0,3471.0,988.0,603.0,16.038532110091744,57.0,1512.0,1347.0072150230408,88.21373581886292,89.50477242469788,257.5486421585083,2.132952928543091,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0
Schedule 292,20250619_085106i292fl_test-1f643a20476221fea2f62450e22f80fc,23,7.0,0.0,2.0,8.0,329.0,2626.0,978.0,709.0,15.89204892966361,59.0,1642.0,1948.939561843872,67.39281415939331,53.79868745803833,317.5137162208557,0.0872044712305069,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 293,20250619_085106i293fl_test-476c901e75e46443596b25d5265569b3,23,2.0,0.0,6.0,9.0,317.0,3422.0,773.0,620.0,15.737064220183486,66.0,1400.0,1008.1643955782056,54.215413331985474,64.7901713848114,331.2804341316223,1.6188613176345823,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0
Schedule 294,20250619_085106i294fl_test-411c61f3fb0f45bfc016dc1e35532dd4,23,1.0,0.0,6.0,8.0,373.0,3759.0,957.0,689.0,15.52525993883792,120.0,1691.0,1515.1707530021667,14.079977571964264,87.5848114490509,353.6355376243592,1.1490662097930908,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0
Schedule 295,20250619_085106i295fl_test-00089750dc206231714f94c8499d6b9b,23,2.0,0.0,2.0,4.0,263.0,3683.0,1081.0,749.0,16.678593272171256,53.0,1252.0,1362.903207540512,33.49226713180542,42.423659563064575,283.0638110637665,2.952686071395874,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
