triplets,co
"('1-2423', '1-3596', '1-13247')",14
"('1-2423', '1-13247', '1-3596')",14
"('1-1258', '1-7496', '1-7496')",14
"('1-3596', '1-13247', 'MLG57')",14
"('1-6980', '1-7496', '1-7496')",14
"('1-9227', 'MLG12', 'MLG11')",14
"('MLG54', 'MLG62', '1-0292')",14
"('1-3596', 'MLG57', '1-13247')",14
"('MLG64', '1-0272', 'MLG56')",14
"('1-8910', '1-6980', '1-6240')",13
"('1-7058', '1-6980', '1-2294')",13
"('1-6980', '1-7058', '1-2294')",13
"('1-8910', '1-6240', '1-6980')",13
"('1-9333', '1-7042', '1-7441')",13
"('1-6980', '1-8910', '1-6240')",13
"('1-8910', '1-2294', '1-7058')",13
"('1-8910', '1-7058', '1-2294')",13
"('1-6980', '1-2294', '1-7058')",13
"('1-9333', '1-7441', '1-7042')",13
"('1-7004', '1-1258', '1-3523')",13
"('1-6980', '1-6240', '1-8910')",13
"('1-6240', '1-8910', '1-6980')",13
"('MLG08', 'MLG07', '1-10468')",13
"('MLG08', '1-10468', 'MLG07')",13
"('MLG08', 'MLG07', '1-6181')",13
"('MLG08', '1-6181', 'MLG07')",13
"('1-10468', 'MLG07', 'MLG08')",13
"('1-10468', 'MLG08', 'MLG07')",13
"('MLG07', 'MLG08', '1-6181')",13
"('MLG07', '1-6181', 'MLG08')",13
"('1-6181', 'MLG08', 'MLG07')",13
"('1-6181', 'MLG07', 'MLG08')",13
"('1-7004', 'MLG62', '1-1258')",13
"('1-7004', '1-1258', 'MLG62')",13
"('MLG62', '1-7004', '1-1258')",13
"('MLG62', '1-1258', '1-7004')",13
"('1-1258', '1-7004', 'MLG62')",13
"('1-6181', '1-8910', '1-6980')",13
"('1-1258', 'MLG62', '1-7004')",13
"('1-3523', '1-7004', '1-1258')",13
"('1-6181', '1-6980', '1-8910')",13
"('1-3523', '1-1258', '1-7004')",13
"('1-8910', '1-6181', '1-6980')",13
"('1-7004', '1-3523', '1-1258')",13
"('1-7441', '1-7042', '1-9333')",13
"('1-8910', '1-6980', '1-6181')",13
"('1-6980', '1-6181', '1-8910')",13
"('1-1258', '1-3523', '1-7004')",13
"('1-6980', '1-8910', '1-6181')",13
"('1-1258', '1-7004', '1-3523')",13
"('1-6240', '1-6980', '1-8910')",13
"('1-7441', '1-9333', '1-7042')",13
"('1-9394', '1-7152', '1-0303')",13
"('1-7042', '1-9333', '1-7441')",13
"('1-10785', '1-9283', '1-9227')",13
"('1-1258', '1-7004', 'MLG54')",13
"('1-1258', 'MLG54', '1-7004')",13
"('1-2294', '1-8910', '1-7058')",13
"('1-2294', '1-7058', '1-6980')",13
"('1-2294', '1-7058', '1-8910')",13
"('1-7042', '1-7441', '1-9333')",13
"('1-10785', '1-9227', '1-7140')",13
"('1-10785', '1-7140', '1-9227')",13
"('1-9227', '1-10785', '1-7140')",13
"('1-9227', '1-7140', '1-10785')",13
"('1-7140', '1-10785', '1-9227')",13
"('1-10785', '1-9227', '1-9283')",13
"('MLG54', '1-7004', '1-1258')",13
"('1-9283', '1-10785', '1-9227')",13
"('1-9283', '1-9227', '1-10785')",13
"('1-9227', '1-10785', '1-9283')",13
"('1-9227', '1-9283', '1-10785')",13
"('1-7024', 'MLG54', '1-3523')",13
"('1-7024', '1-3523', 'MLG54')",13
"('MLG54', '1-7024', '1-3523')",13
"('MLG54', '1-3523', '1-7024')",13
"('1-3523', '1-7024', 'MLG54')",13
"('1-3523', 'MLG54', '1-7024')",13
"('1-7140', '1-9227', '1-10785')",13
"('MLG54', '1-1258', '1-7004')",13
"('MLG07', 'MLG08', '1-10468')",13
"('1-2294', '1-6980', '1-7058')",13
"('MLG07', '1-10468', 'MLG08')",13
"('1-7152', '1-9394', '1-0303')",13
"('1-7004', 'MLG54', '1-1258')",13
"('1-9394', '1-0303', '1-7152')",13
"('1-7004', '1-1258', 'MLG54')",13
"('1-7058', '1-2294', '1-8910')",13
"('1-7058', '1-8910', '1-2294')",13
"('1-0008', '1-18028', '1-3534')",13
"('1-0008', '1-3534', '1-18028')",13
"('1-18028', '1-0008', '1-3534')",13
"('1-18028', '1-3534', '1-0008')",13
"('1-3534', '1-0008', '1-18028')",13
"('1-0303', '1-7152', '1-9394')",13
"('1-0303', '1-9394', '1-7152')",13
"('1-3534', '1-18028', '1-0008')",13
"('1-7058', '1-2294', '1-6980')",13
"('1-7152', '1-0303', '1-9394')",13
"('1-7004', '1-7005', '1-10468')",12
"('1-7004', '1-10468', '1-7005')",12
"('1-1989', '1-7991', '1-1183')",12
"('MLG69', '1-1390', '1-1462')",12
"('1-7005', '1-7004', '1-10468')",12
"('1-7005', '1-10468', '1-7004')",12
"('1-1183', '1-7991', '1-1989')",12
"('1-1183', '1-1989', '1-7991')",12
"('1-7991', '1-1989', '1-1183')",12
"('1-7991', '1-1183', '1-1989')",12
"('1-6181', '1-8541', '1-8541')",12
"('1-1462', '1-6098', 'MLG69')",12
"('1-8541', '1-6181', '1-8541')",12
"('1-8541', '1-8541', '1-6181')",12
"('MLG48', '1-7005', '1-7004')",12
"('MLG48', '1-7004', '1-7005')",12
"('1-7005', 'MLG48', '1-7004')",12
"('1-7005', '1-7004', 'MLG48')",12
"('1-1989', '1-1183', '1-7991')",12
"('1-1390', 'MLG69', '1-1462')",12
"('1-10468', '1-7004', '1-7005')",12
"('1-7122', 'MLG57', '1-6878')",12
"('MLG69', '1-1462', '1-1390')",12
"('1-1390', '1-1462', 'MLG69')",12
"('1-7866', '1-9227', '1-9283')",12
"('1-7866', '1-9283', '1-9227')",12
"('1-9227', '1-7866', '1-9283')",12
"('MLG57', '1-7122', '1-6878')",12
"('1-9227', '1-9283', '1-7866')",12
"('1-6878', 'MLG57', '1-7122')",12
"('1-9283', '1-7866', '1-9227')",12
"('1-6878', '1-7122', 'MLG57')",12
"('MLG69', '1-6098', '1-1462')",12
"('1-9283', '1-9227', '1-7866')",12
"('1-7122', '1-6878', 'MLG57')",12
"('1-7341', '1-8541', '1-8541')",12
"('1-10785', '1-7496', '1-7496')",12
"('1-7496', '1-10785', '1-7496')",12
"('1-7496', '1-7496', '1-10785')",12
"('1-6098', '1-1462', 'MLG69')",12
"('1-1462', 'MLG69', '1-1390')",12
"('1-1462', 'MLG69', '1-6098')",12
"('1-1462', '1-1390', 'MLG69')",12
"('MLG57', '1-6878', '1-7122')",12
"('1-10468', '1-7005', '1-7004')",12
"('MLG69', '1-1462', '1-6098')",12
"('1-8541', '1-8541', '1-7341')",12
"('1-8541', '1-7341', '1-8541')",12
"('1-6098', 'MLG69', '1-1462')",12
"('1-7004', 'MLG48', '1-7005')",12
"('MLG69', '1-1183', '1-1989')",12
"('1-7845', '1-8573', '1-8573')",12
"('MLG51', 'MLG68', '1-1580')",12
"('MLG51', '1-1580', 'MLG68')",12
"('1-10785', '1-7866', '1-7140')",12
"('1-10785', '1-7140', '1-7866')",12
"('1-7866', '1-10785', '1-7140')",12
"('1-7866', '1-7140', '1-10785')",12
"('1-7140', '1-10785', '1-7866')",12
"('1-7140', '1-7866', '1-10785')",12
"('1-8573', '1-8573', '1-7845')",12
"('1-7496', '1-8910', '1-6980')",12
"('1-8573', '1-7845', '1-8573')",12
"('1-7496', '1-8910', '1-7496')",12
"('1-1580', 'MLG68', 'MLG51')",12
"('1-7496', '1-6980', '1-8910')",12
"('1-7496', '1-7496', '1-8910')",12
"('1-8910', '1-7496', '1-6980')",12
"('1-8910', '1-7496', '1-7496')",12
"('1-6980', '1-7496', '1-8910')",12
"('1-6980', '1-8910', '1-7496')",12
"('1-7897', '1-7964', '1-6098')",12
"('1-7897', '1-6098', '1-7964')",12
"('1-7964', '1-7897', '1-6098')",12
"('1-7964', '1-6098', '1-7897')",12
"('1-6098', '1-7897', '1-7964')",12
"('1-1580', 'MLG51', 'MLG68')",12
"('MLG68', 'MLG51', '1-1580')",12
"('1-8573', '1-8400', '1-18028')",12
"('1-7140', '1-5775', '1-7866')",12
"('1-1317', '1-3523', 'MLG51')",12
"('1-1317', 'MLG51', '1-3523')",12
"('1-3523', '1-1317', 'MLG51')",12
"('1-3523', 'MLG51', '1-1317')",12
"('MLG51', '1-1317', '1-3523')",12
"('MLG51', '1-3523', '1-1317')",12
"('1-5775', '1-7140', '1-10785')",12
"('1-5775', '1-10785', '1-7140')",12
"('1-7140', '1-5775', '1-10785')",12
"('1-5775', '1-7140', '1-7866')",12
"('1-5775', '1-7866', '1-7140')",12
"('1-7140', '1-10785', '1-5775')",12
"('MLG68', '1-1580', 'MLG51')",12
"('1-7140', '1-7866', '1-5775')",12
"('1-10785', '1-5775', '1-7140')",12
"('1-7866', '1-5775', '1-7140')",12
"('1-10785', '1-7140', '1-5775')",12
"('1-7866', '1-7140', '1-5775')",12
"('1-6228', 'MLG12', 'MLG15')",12
"('1-6228', 'MLG15', 'MLG12')",12
"('MLG12', '1-6228', 'MLG15')",12
"('MLG12', 'MLG15', '1-6228')",12
"('MLG15', '1-6228', 'MLG12')",12
"('MLG15', 'MLG12', '1-6228')",12
"('1-6098', '1-7964', '1-7897')",12
"('1-8910', '1-6980', '1-7496')",12
"('1-8573', '1-18028', '1-8400')",12
"('1-1989', '1-1183', 'MLG69')",12
"('1-7964', '1-4319', '1-7964')",12
"('1-4319', '1-7964', '1-7964')",12
"('MLG69', '1-1989', '1-1183')",12
"('1-1183', 'MLG69', '1-1989')",12
"('1-1183', '1-1989', 'MLG69')",12
"('1-7004', '1-7005', 'MLG48')",12
"('1-1989', 'MLG69', '1-1183')",12
"('1-7964', '1-7964', '1-4319')",12
"('1-18028', '1-8400', '1-8573')",12
"('1-8400', '1-18028', '1-8573')",12
"('1-8400', '1-8573', '1-18028')",12
"('1-18028', '1-8573', '1-8400')",12
"('1-9645', '1-9227', 'MLG11')",11
"('1-6227', 'MLG11', '1-9645')",11
"('1-1390', '1-8067', '1-1462')",11
"('1-6227', '1-9645', 'MLG11')",11
"('1-7024', 'MLG62', '1-3523')",11
"('1-7024', '1-3523', 'MLG62')",11
"('1-3596', 'MLG57', '1-10060')",11
"('MLG57', '1-7122', '1-10468')",11
"('MLG57', '1-10468', '1-7122')",11
"('1-7122', 'MLG57', '1-10468')",11
"('1-1258', 'MLG62', 'MLG57')",11
"('1-9227', 'MLG11', '1-9645')",11
"('1-3523', '1-7024', 'MLG62')",11
"('1-7122', '1-10468', 'MLG57')",11
"('1-9227', '1-9645', 'MLG11')",11
"('1-10468', 'MLG57', '1-7122')",11
"('1-10468', '1-7122', 'MLG57')",11
"('1-1258', 'MLG57', 'MLG62')",11
"('MLG62', '1-7024', '1-3523')",11
"('1-3596', '1-10060', 'MLG57')",11
"('1-3523', 'MLG62', '1-7024')",11
"('MLG11', '1-6227', '1-9645')",11
"('MLG11', '1-9645', '1-9227')",11
"('1-9645', 'MLG11', '1-6227')",11
"('1-9645', 'MLG11', '1-9227')",11
"('1-1462', '1-8188', 'MLG69')",11
"('MLG11', '1-9227', '1-9645')",11
"('1-8188', '1-1462', 'MLG69')",11
"('1-8188', 'MLG69', '1-1462')",11
"('MLG11', '1-9645', '1-6227')",11
"('MLG69', '1-1462', '1-8188')",11
"('1-9645', '1-6227', 'MLG11')",11
"('MLG69', '1-8188', '1-1462')",11
"('1-10060', '1-3596', 'MLG57')",11
"('MLG62', '1-3523', '1-7024')",11
"('MLG57', '1-3596', '1-10060')",11
"('1-6974', '1-7682', '1-7122')",11
"('1-10060', 'MLG57', '1-3596')",11
"('1-6974', '1-7122', '1-7682')",11
"('MLG62', '1-1258', 'MLG57')",11
"('1-7122', '1-6974', '1-7682')",11
"('1-1390', '1-1462', '1-8067')",11
"('1-7682', '1-7122', '1-6974')",11
"('1-6228', 'MLG12', 'MLG11')",11
"('1-9277', 'MLG57', '1-2423')",11
"('1-9277', '1-2423', 'MLG57')",11
"('1-2423', 'MLG57', '1-9277')",11
"('1-2423', '1-9277', 'MLG57')",11
"('MLG57', '1-10060', '1-3596')",11
"('1-0008', '1-8398', '1-8544')",11
"('1-0008', '1-8544', '1-8398')",11
"('1-8398', '1-0008', '1-8544')",11
"('1-8398', '1-8544', '1-0008')",11
"('1-8398', '1-8544', '1-18028')",11
"('1-8398', '1-18028', '1-8544')",11
"('1-8544', '1-0008', '1-8398')",11
"('1-8544', '1-8398', '1-0008')",11
"('1-8544', '1-8398', '1-18028')",11
"('1-8544', '1-18028', '1-8398')",11
"('1-18028', '1-8398', '1-8544')",11
"('1-18028', '1-8544', '1-8398')",11
"('1-7682', '1-6974', '1-7122')",11
"('1-7122', '1-7682', '1-6974')",11
"('1-6228', 'MLG11', 'MLG12')",11
"('MLG08', 'MLG07', '1-2335')",11
"('1-8067', '1-1390', '1-1462')",11
"('1-8067', '1-1462', '1-1390')",11
"('1-2335', 'MLG07', 'MLG08')",11
"('1-2335', 'MLG08', 'MLG07')",11
"('MLG07', '1-2335', 'MLG08')",11
"('MLG07', 'MLG08', '1-2335')",11
"('1-1462', '1-1390', '1-8067')",11
"('MLG08', '1-2335', 'MLG07')",11
"('MLG62', 'MLG57', '1-1258')",11
"('MLG12', '1-6228', 'MLG11')",11
"('MLG57', '1-1258', 'MLG62')",11
"('MLG57', 'MLG62', '1-1258')",11
"('MLG57', '1-9277', '1-2423')",11
"('MLG57', '1-2423', '1-9277')",11
"('MLG11', 'MLG12', '1-6228')",11
"('MLG11', '1-6228', 'MLG12')",11
"('1-7866', '1-9227', '1-7140')",11
"('MLG12', 'MLG11', '1-6228')",11
"('1-1462', '1-8067', '1-1390')",11
"('1-9227', '1-7140', '1-7866')",11
"('1-1462', 'MLG69', '1-8188')",11
"('1-7058', '1-8910', '1-6098')",11
"('1-7122', 'MLG65', '1-6098')",11
"('1-6974', '1-6098', 'MLG65')",11
"('1-6098', '1-6980', '1-7058')",11
"('1-6974', 'MLG65', '1-6098')",11
"('1-7058', '1-6098', '1-8910')",11
"('1-7058', '1-6098', '1-6980')",11
"('1-7058', '1-6980', '1-6098')",11
"('MLG65', '1-6974', '1-6098')",11
"('1-0008', '1-8314', '1-18028')",11
"('1-0008', '1-18028', '1-8314')",11
"('1-8910', '1-6098', '1-7058')",11
"('1-8910', '1-7058', '1-6098')",11
"('1-6980', '1-6098', '1-7058')",11
"('1-6980', '1-7058', '1-6098')",11
"('1-7122', '1-6098', 'MLG65')",11
"('MLG65', '1-6098', '1-6974')",11
"('1-8314', '1-18028', '1-0008')",11
"('1-6974', '1-6878', 'MLG57')",11
"('1-9227', '1-7866', '1-7140')",11
"('MLG57', '1-6878', '1-6974')",11
"('MLG57', '1-6974', '1-6878')",11
"('1-6878', 'MLG57', '1-6974')",11
"('1-6878', '1-6974', 'MLG57')",11
"('1-6974', 'MLG57', '1-6878')",11
"('1-6098', '1-7058', '1-8910')",11
"('MLG65', '1-6098', '1-7122')",11
"('1-6098', '1-7058', '1-6980')",11
"('1-6098', '1-8910', '1-7058')",11
"('1-6098', 'MLG65', '1-7122')",11
"('1-6098', 'MLG65', '1-6974')",11
"('1-6098', '1-7122', 'MLG65')",11
"('1-6098', '1-6974', 'MLG65')",11
"('1-8314', '1-0008', '1-18028')",11
"('MLG65', '1-7122', '1-6098')",11
"('1-7024', '1-1317', '1-9227')",11
"('1-7140', '1-7866', '1-9227')",11
"('1-9227', '1-1317', '1-7024')",11
"('1-7024', '1-9227', '1-1317')",11
"('1-1317', '1-7024', '1-9227')",11
"('1-1317', '1-9227', '1-7024')",11
"('1-7140', '1-9227', '1-7866')",11
"('1-9227', '1-7024', '1-1317')",11
"('1-18028', '1-8314', '1-0008')",11
"('1-7866', '1-7140', '1-9227')",11
"('1-18028', '1-0008', '1-8314')",11
"('1-1258', 'MLG64', 'MLG57')",10
"('MLG07', '1-6181', 'MLG09')",10
"('1-6914', '1-7496', '1-7614')",10
"('MLG08', 'MLG09', '1-6181')",10
"('1-7874', '1-7807', 'MLG69')",10
"('MLG69', '1-7874', '1-7807')",10
"('1-0008', '1-8544', '1-8573')",10
"('MLG69', '1-7807', '1-7874')",10
"('MLG08', '1-6181', 'MLG09')",10
"('MLG07', 'MLG09', '1-6181')",10
"('1-7807', '1-7874', 'MLG69')",10
"('1-6181', 'MLG09', 'MLG08')",10
"('MLG57', '1-1258', 'MLG64')",10
"('1-1258', '1-3523', 'MLG54')",10
"('1-0008', '1-8573', '1-8544')",10
"('MLG64', 'MLG57', '1-1258')",10
"('MLG09', '1-6181', 'MLG07')",10
"('1-6181', 'MLG09', 'MLG07')",10
"('1-7807', 'MLG69', '1-7874')",10
"('1-6181', 'MLG08', 'MLG09')",10
"('1-6181', 'MLG07', 'MLG09')",10
"('1-6914', '1-7614', '1-7496')",10
"('1-6914', '1-7496', '1-7496')",10
"('MLG57', 'MLG64', '1-1258')",10
"('MLG64', '1-1258', 'MLG57')",10
"('1-7005', '1-7496', '1-7496')",10
"('1-7874', 'MLG69', '1-7807')",10
"('1-1224', '1-1833', '1-6098')",10
"('1-9227', '1-7004', 'MLG57')",10
"('MLG53', '1-7964', '1-7964')",10
"('1-6974', 'MLG57', '1-10468')",10
"('1-6974', '1-10468', 'MLG57')",10
"('1-7964', 'MLG53', '1-7964')",10
"('1-7964', '1-7964', 'MLG53')",10
"('MLG57', '1-6974', '1-10468')",10
"('MLG57', '1-10468', '1-6974')",10
"('1-10468', '1-6974', 'MLG57')",10
"('1-10468', 'MLG57', '1-6974')",10
"('1-9227', '1-7496', '1-7496')",10
"('1-7496', '1-7496', '1-9227')",10
"('1-7496', '1-9227', '1-7496')",10
"('1-1224', '1-6098', '1-1833')",10
"('1-3523', 'MLG54', '1-1258')",10
"('1-1833', '1-1224', '1-6098')",10
"('1-1833', '1-6098', '1-1224')",10
"('1-9156', '1-6098', '1-1350')",10
"('1-9156', '1-1350', '1-6098')",10
"('1-6098', '1-9156', '1-1350')",10
"('1-6098', '1-1350', '1-9156')",10
"('1-1350', '1-9156', '1-6098')",10
"('1-1350', '1-6098', '1-9156')",10
"('MLG09', 'MLG08', '1-6181')",10
"('MLG09', 'MLG07', '1-6181')",10
"('1-6098', '1-1224', '1-1833')",10
"('1-6098', '1-1833', '1-1224')",10
"('MLG09', '1-6181', 'MLG08')",10
"('1-8573', '1-0008', '1-8544')",10
"('1-7496', '1-7496', '1-7614')",10
"('1-7614', '1-6914', '1-7496')",10
"('1-7614', '1-7496', '1-7496')",10
"('1-6098', '1-7964', '1-8421')",10
"('1-13247', '1-9277', '1-2423')",10
"('1-18028', '1-8573', '1-8544')",10
"('1-7004', 'MLG62', 'MLG54')",10
"('1-18028', '1-8544', '1-8573')",10
"('1-13247', '1-2423', '1-9277')",10
"('1-8544', '1-0008', '1-8573')",10
"('MLG54', '1-7004', 'MLG62')",10
"('MLG54', 'MLG62', '1-7004')",10
"('MLG62', '1-7004', 'MLG54')",10
"('MLG62', 'MLG54', '1-7004')",10
"('1-9227', '1-6974', '1-7122')",10
"('1-9227', '1-7122', '1-6974')",10
"('1-6974', '1-9227', '1-7122')",10
"('1-9277', '1-13247', '1-2423')",10
"('1-6974', '1-7122', '1-9227')",10
"('1-8544', '1-8573', '1-0008')",10
"('1-7122', '1-9227', '1-6974')",10
"('1-9277', '1-2423', '1-13247')",10
"('MLG54', '1-3523', '1-1258')",10
"('1-8544', '1-8573', '1-18028')",10
"('1-8544', '1-18028', '1-8573')",10
"('1-1258', 'MLG57', 'MLG64')",10
"('1-2423', '1-13247', '1-9277')",10
"('1-7122', '1-6974', '1-9227')",10
"('1-2423', '1-9277', '1-13247')",10
"('1-7496', '1-7005', '1-7496')",10
"('1-6098', '1-8421', '1-7964')",10
"('1-7964', '1-6098', '1-8421')",10
"('1-7964', '1-8421', '1-6098')",10
"('1-6181', '1-2294', '1-6980')",10
"('1-7614', '1-7496', '1-6914')",10
"('1-7496', '1-7496', '1-6914')",10
"('1-7496', '1-7496', '1-7005')",10
"('1-7496', '1-6914', '1-7496')",10
"('1-10785', '1-7004', '1-9227')",10
"('1-10785', '1-9227', '1-7004')",10
"('1-7004', '1-10785', '1-9227')",10
"('1-7004', '1-9227', '1-10785')",10
"('1-2294', '1-6181', '1-6980')",10
"('1-8573', '1-18028', '1-8544')",10
"('1-2294', '1-6980', '1-6181')",10
"('1-9227', '1-10785', '1-7004')",10
"('1-9227', '1-7004', '1-10785')",10
"('1-8421', '1-6098', '1-7964')",10
"('1-7496', '1-6914', '1-7614')",10
"('1-6181', '1-6980', '1-2294')",10
"('1-7496', '1-7614', '1-7496')",10
"('1-8573', '1-8544', '1-0008')",10
"('1-7496', '1-7614', '1-6914')",10
"('MLG54', '1-1258', '1-3523')",10
"('1-7004', '1-9227', 'MLG57')",10
"('1-7004', 'MLG54', 'MLG62')",10
"('1-8573', '1-8544', '1-18028')",10
"('1-6980', '1-2294', '1-6181')",10
"('1-6980', '1-6181', '1-2294')",10
"('1-8421', '1-7964', '1-6098')",10
"('1-9227', 'MLG57', '1-7004')",10
"('MLG64', '1-7004', 'MLG56')",10
"('1-1131', '1-6098', 'MLG69')",10
"('1-1131', 'MLG69', '1-6098')",10
"('MLG64', 'MLG56', '1-1258')",10
"('MLG64', '1-1258', 'MLG56')",10
"('1-9237', '1-7204', '1-1207')",10
"('1-9237', '1-1207', '1-7204')",10
"('1-1207', '1-7204', '1-9237')",10
"('MLG56', 'MLG64', '1-1258')",10
"('1-1207', '1-9237', '1-7204')",10
"('1-7496', '1-1608', '1-7496')",10
"('1-7496', '1-7496', '1-1608')",10
"('1-1608', '1-7496', '1-7496')",10
"('1-0008', '1-8400', '1-18028')",10
"('1-7204', '1-9237', '1-1207')",10
"('1-0008', '1-18028', '1-8400')",10
"('1-8400', '1-0008', '1-18028')",10
"('1-8400', '1-18028', '1-0008')",10
"('1-18028', '1-0008', '1-8400')",10
"('MLG56', '1-1258', 'MLG64')",10
"('1-18028', '1-8400', '1-0008')",10
"('1-2335', '1-1005', '1-10038')",10
"('1-2335', '1-10038', '1-1005')",10
"('1-1005', '1-2335', '1-10038')",10
"('1-1005', '1-10038', '1-2335')",10
"('1-7204', '1-1207', '1-9237')",10
"('MLG54', '1-7024', '1-1580')",10
"('1-10038', '1-1005', '1-2335')",10
"('1-8397', '1-9227', '1-18028')",10
"('MLG65', '1-6980', '1-6878')",10
"('MLG65', '1-6878', '1-6980')",10
"('1-6980', 'MLG65', '1-6878')",10
"('1-6980', '1-6878', 'MLG65')",10
"('1-6878', 'MLG65', '1-6980')",10
"('1-6878', '1-6980', 'MLG65')",10
"('1-9227', '1-18028', '1-8397')",10
"('1-9227', '1-8397', '1-18028')",10
"('1-18028', '1-9227', '1-8397')",10
"('1-18028', '1-8397', '1-9227')",10
"('1-8397', '1-18028', '1-9227')",10
"('MLG54', '1-1580', '1-7024')",10
"('1-18028', '1-3523', '1-1317')",10
"('1-18028', '1-1317', '1-3523')",10
"('1-3523', '1-18028', '1-1317')",10
"('1-3523', '1-1317', '1-18028')",10
"('1-1317', '1-18028', '1-3523')",10
"('1-1317', '1-3523', '1-18028')",10
"('1-1580', '1-7024', 'MLG54')",10
"('1-1580', 'MLG54', '1-7024')",10
"('1-7024', '1-1580', 'MLG54')",10
"('1-7024', 'MLG54', '1-1580')",10
"('1-10038', '1-2335', '1-1005')",10
"('1-1258', 'MLG54', '1-3523')",10
"('1-8573', '1-9770', '1-8573')",10
"('1-6098', '1-1131', 'MLG69')",10
"('1-7004', 'MLG57', '1-9227')",10
"('MLG69', '1-6098', '1-1131')",10
"('MLG69', '1-1131', '1-6098')",10
"('MLG57', '1-7004', '1-9227')",10
"('1-6098', 'MLG69', '1-1131')",10
"('1-7004', 'MLG56', 'MLG64')",10
"('MLG56', 'MLG64', '1-7004')",10
"('MLG56', '1-7004', 'MLG64')",10
"('MLG64', 'MLG56', '1-7004')",10
"('1-8573', '1-8573', '1-9770')",10
"('MLG57', '1-9227', '1-7004')",10
"('1-3523', '1-1258', 'MLG54')",10
"('MLG57', 'MLG62', '1-7024')",10
"('1-9770', '1-8573', '1-8573')",10
"('MLG62', 'MLG57', '1-7024')",10
"('MLG62', '1-7024', 'MLG57')",10
"('1-1258', 'MLG64', 'MLG56')",10
"('1-7024', 'MLG57', 'MLG62')",10
"('1-7024', 'MLG62', 'MLG57')",10
"('MLG57', '1-7024', 'MLG62')",10
"('1-1258', 'MLG56', 'MLG64')",10
"('1-7004', 'MLG64', 'MLG56')",10
"('1-6098', '1-7140', '1-10785')",9
"('MLG62', 'MLG54', '1-9227')",9
"('MLG62', '1-9227', 'MLG54')",9
"('MLG12', '1-6227', '1-9227')",9
"('1-2545', '1-10060', 'MLG57')",9
"('1-6098', '1-10785', '1-7140')",9
"('1-2545', 'MLG57', '1-10060')",9
"('1-6228', 'MLG10', 'MLG12')",9
"('1-6098', '1-7140', '1-5775')",9
"('1-6098', '1-5775', '1-7140')",9
"('MLG12', '1-6228', 'MLG10')",9
"('MLG12', '1-9227', '1-6227')",9
"('1-5775', '1-7140', '1-6098')",9
"('1-5775', '1-6098', '1-7140')",9
"('MLG56', '1-9333', '1-0272')",9
"('MLG56', '1-0272', '1-9333')",9
"('1-9333', 'MLG56', '1-0272')",9
"('MLG10', 'MLG12', '1-6228')",9
"('MLG10', '1-6228', 'MLG12')",9
"('1-9333', '1-0272', 'MLG56')",9
"('1-10785', '1-9227', '1-5775')",9
"('MLG57', 'MLG64', 'MLG48')",9
"('MLG57', 'MLG48', 'MLG64')",9
"('1-10785', '1-5775', '1-9227')",9
"('MLG12', 'MLG10', '1-6228')",9
"('MLG54', 'MLG62', '1-9227')",9
"('MLG12', '1-6227', 'MLG15')",9
"('MLG54', '1-9227', 'MLG62')",9
"('1-7614', '1-6098', 'MLG57')",9
"('1-10785', '1-7140', '1-6098')",9
"('1-10785', '1-6098', '1-7140')",9
"('1-6098', 'MLG57', '1-7614')",9
"('1-6098', 'MLG57', '1-6914')",9
"('1-6098', '1-7614', 'MLG57')",9
"('1-10060', 'MLG57', '1-2545')",9
"('1-6098', '1-6914', 'MLG57')",9
"('1-5775', '1-10785', '1-9227')",9
"('MLG57', '1-6914', '1-6098')",9
"('MLG57', '1-7614', '1-6098')",9
"('MLG57', '1-6098', '1-7614')",9
"('MLG57', '1-6098', '1-6914')",9
"('MLG57', '1-10060', '1-2545')",9
"('1-7140', '1-10785', '1-6098')",9
"('1-5775', '1-9227', '1-10785')",9
"('1-9227', '1-5775', '1-10785')",9
"('1-7140', '1-5775', '1-6098')",9
"('1-6227', 'MLG12', 'MLG15')",9
"('1-9227', 'MLG62', 'MLG54')",9
"('1-7140', '1-6098', '1-5775')",9
"('1-9227', 'MLG54', 'MLG62')",9
"('1-10060', '1-2545', 'MLG57')",9
"('MLG12', 'MLG15', '1-6227')",9
"('1-6914', 'MLG57', '1-6098')",9
"('1-9227', '1-10785', '1-5775')",9
"('1-6228', 'MLG12', 'MLG10')",9
"('1-6227', 'MLG15', 'MLG12')",9
"('1-6914', '1-6098', 'MLG57')",9
"('MLG15', 'MLG12', '1-6227')",9
"('MLG15', '1-6227', 'MLG12')",9
"('1-7614', 'MLG57', '1-6098')",9
"('1-7140', '1-6098', '1-10785')",9
"('MLG57', '1-2545', '1-10060')",9
"('1-8910', 'MLG65', '1-6878')",9
"('MLG64', 'MLG57', 'MLG48')",9
"('1-6181', '1-6240', '1-6098')",9
"('1-7842', '1-7839', '1-2573')",9
"('1-1258', '1-7004', 'MLG64')",9
"('1-1258', 'MLG64', '1-7004')",9
"('1-7004', 'MLG64', '1-1258')",9
"('MLG64', '1-1258', '1-7004')",9
"('MLG64', '1-7004', '1-1258')",9
"('1-0272', 'MLG56', '1-9333')",9
"('MLG12', '1-6228', '1-9645')",9
"('MLG12', '1-9645', '1-6228')",9
"('1-6098', '1-6181', '1-6240')",9
"('1-6098', '1-6240', '1-6181')",9
"('1-6181', '1-6098', '1-6240')",9
