,Term,Session,Career,Acad Group,Acad Org,Unique Instr Entity ID,Course ID,Offer Nbr,Subject,Catalog,Course Title,Section,Component,Assoc,Class Nbr,Class Start Date,Class End Date,Comb Sect,Comb Sects ID,Unique Combined Section ID,Prim Res,Exam Key,Rep Row,Final Exam Flag
411,2895,1,UG,EN,EAS,2895-1-7152,366264,1,EAS,1600,Environmental Physics,001,LEC,,7152,2025-01-21,2025-05-17,,,,,1-7152,True stand alone,Y
412,2895,1,GR,EN,CEE,2895-1-8113C,368701,1,CEE,6091,Seminar: Project Mgmt,102,SEM,,7561,2025-01-21,2025-05-17,C,8113.0,2895-1-8113C,PRIMRES,1-8113,PrimRes no MLG,Y
413,2895,1,UG,BU,HA,2895-1-6217,351489,1,HADM,1150,Org Behavior & Ldrshp Skills,002,LEC,,6217,2025-01-21,2025-05-17,,,,,1-6217,True stand alone,Y
414,2895,1,UG,BU,HA,2895-1-6219,351502,1,HADM,1210,Financial Accounting,001,LEC,,6219,2025-01-21,2025-05-17,,,,,MLG07,MLG Lead - SA,Y
415,2895,1,UG,BU,HA,2895-1-6221,351465,1,HADM,1350,Intro to Hotel Operations,001,LEC,,6221,2025-01-21,2025-05-17,,,,,MLG08,MLG Lead - SA,Y
416,2895,1,UG,BU,HA,2895-1-6228,351555,1,HADM,2430,Marketing Mgmt for Services,002,LEC,,6228,2025-01-21,2025-05-17,,,,,1-6228,True stand alone,Y
417,2895,1,GR,BU,AEM,2895-1-6543,354517,1,AEM,6300,"Welfare Theory, Ag & Trade",001,LEC,,6543,2025-01-21,2025-05-17,,,,,1-6543,True stand alone,Y
418,2895,1,UG,BU,HA,2895-1-6611,351460,1,HADM,2250,Finance,001,LEC,,6611,2025-01-21,2025-05-17,,,,,1-6611,True stand alone,Y
419,2895,1,UG,BU,HA,2895-1-6612,351460,1,HADM,2250,Finance,002,LEC,,6612,2025-01-21,2025-05-17,,,,,MLG14,MLG Lead - SA,Y
420,2895,1,GR,BU,AEM,2895-1-19222,354525,1,AEM,6400,Analysis of Agricultural Mkt,001,LEC,,19222,2025-01-21,2025-05-17,,,,,1-19222,True stand alone,Y
421,2895,1,UG,EN,MAE,2895-1-6980,354927,1,MAE,3240,Heat Transfer,001,LEC,,6980,2025-01-21,2025-05-17,,,,,1-6980,True stand alone,Y
422,2895,1,UG,EN,COMS,2895-1-1258C,358546,1,CS,2110,Obj-Oriented Prog & Data Struc,001,LEC,,6984,2025-01-21,2025-05-17,C,1258.0,2895-1-1258C,PRIMRES,1-1258,PrimRes no MLG,Y
423,2895,1,UG,EN,COMS,2895-1-7863C,358572,1,CS,4410,Operating Systems,001,LEC,,7181,2025-01-21,2025-05-17,C,7863.0,2895-1-7863C,PRIMRES,1-7863,PrimRes no MLG,Y
424,2895,1,UG,EN,MSE,2895-1-7182,358679,1,MSE,4070,Materials Design Concepts II,001,LEC,,7182,2025-01-21,2025-05-17,,,,,1-7182,True stand alone,Y
425,2895,1,UG,EN,COMS,2895-1-7070C,371411,1,CS,4789,Intro Reinforcement Learning,001,LEC,,7384,2025-01-21,2025-05-17,C,7070.0,2895-1-7070C,PRIMRES,1-7070,PrimRes no MLG,Y
426,2895,1,UG,EN,COMS,2895-1-18994,358545,1,CS,1700,Elements of AI,001,LEC,,18994,2025-01-21,2025-05-17,,,,,1-18994,True stand alone,Y
427,2895,1,UG,AG,BIOG,2895-1-2400C,361229,1,BIOMS,4040,Pathogenic Bacteriology,001,LEC,,1665,2025-01-21,2025-05-17,C,2400.0,2895-1-2400C,PRIMRES,1-2400,PrimRes no MLG,Y
428,2895,1,UG,AR,ARCH,2895-1-9646C,365010,1,ARCH,2614,Building Technology I,001,LEC,,18806,2025-01-21,2025-05-17,C,9646.0,2895-1-9646C,PRIMRES,1-9646,PrimRes no MLG,Y
429,2895,1,UG,AS,ARTH,2895-1-9650C,359048,1,ARTH,2355,Medieval Art and Culture,001,LEC,,18809,2025-01-21,2025-05-17,C,9650.0,2895-1-9650C,PRIMRES,1-9650,PrimRes no MLG,Y
430,2895,1,UG,BU,HA,2895-1-6693,359336,1,HADM,2410,Marketing Principles,002,LEC,,6693,2025-01-21,2025-05-17,,,,,1-6693,True stand alone,YO
431,2895,1,GR,EN,CHEME,2895-1-7599,350235,1,CHEME,6240,Adv.Fluid Mech & Heat Transfer,001,LEC,,7599,2025-01-21,2025-05-17,,,,,1-7599,True stand alone,Y
432,2895,1,UG,HE,NUTRSCI,2895-1-7819,351842,1,NS,3310,Human Nutr Metabolism,001,LEC,,7819,2025-01-21,2025-05-17,,,,,1-7819,True stand alone,Y
433,2895,1,UG,BU,HA,2895-1-6240,351839,1,HADM,4300,Introduction to Wines,001,LEC,,6240,2025-01-21,2025-05-17,,,,,1-6240,True stand alone,Y
434,2895,1,UG,BU,HA,2895-1-8181C,351883,1,HADM,4870,Real Estate Law,001,LEC,,6244,2025-01-21,2025-05-17,C,8181.0,2895-1-8181C,PRIMRES,1-8181,PrimRes no MLG,Y
435,2895,1,UG,BU,AEM,2895-1-6296,350518,1,AEM,2210,Financial Accounting,001,LEC,,6296,2025-01-21,2025-05-17,,,,,1-6296,True stand alone,Y
436,2895,1,UG,BU,AEM,2895-1-6297,351509,1,AEM,2241,Finance,001,LEC,,6297,2025-01-21,2025-05-17,,,,,MLG75,MLG Lead - SA,Y
437,2895,1,UG,BU,HA,2895-1-6621,351458,1,HADM,2230,Financial Accounting Principle,001,LEC,,6621,2025-01-21,2025-05-17,,,,,MLG13,MLG Lead - SA,YO
438,2895,1,UG,AG,NTRES,2895-1-9651C,362051,1,NTRES,2830,"DNA,Genes & Genetic Diversity",001,LEC,,1718,2025-01-21,2025-05-17,C,9651.0,2895-1-9651C,PRIMRES,1-9651,PrimRes no MLG,Y
439,2895,1,UG,EN,EN,2895-1-6855,358586,1,ENGRI,1101,Engr Applications of ORIE,001,LEC,,6855,2025-01-21,2025-05-17,,,,,MLG48,MLG Lead - SA,Y
440,2895,1,UG,EN,EN,2895-1-2545C,358608,1,ENGRD,2020,Statics & Mechanics of Solids,001,LEC,,6857,2025-01-21,2025-05-17,C,2545.0,2895-1-2545C,PRIMRES,1-2545,PrimRes no MLG,Y
441,2895,1,UG,EN,COMS,2895-1-7019,358525,1,CS,1112,Intro Computing: Engrg & Sci,001,LEC,,7019,2025-01-21,2025-05-17,,,,,1-7019,True stand alone,Y
442,2895,1,UG,EN,AEP,2895-1-7842C,353819,1,AEP,3550,Intermediate Electromagnetism,001,LEC,,7199,2025-01-21,2025-05-17,C,7842.0,2895-1-7842C,PRIMRES,1-7842,PrimRes no MLG,Y
443,2895,1,UG,EN,MSE,2895-1-7204,353886,1,MSE,3070,Materials Design Concepts I,001,LEC,,7204,2025-01-21,2025-05-17,,,,,1-7204,True stand alone,Y
444,2895,1,GR,EN,MSE,2895-1-7608,372291,1,MSE,5340,Particulate Science & Engineer,001,LEC,,7608,2025-01-21,2025-05-17,,,,,1-7608,True stand alone,Y
445,2895,1,UG,EN,CHEME,2895-1-7614,372971,1,CHEME,2200,PChem II for Engineers,001,LEC,,7614,2025-01-21,2025-05-17,,,,,1-7614,True stand alone,Y
446,2895,1,UG,EN,COMS,2895-1-8427C,358574,1,CS,4450,Intro to Computer Networks,001,LEC,,7617,2025-01-21,2025-05-17,C,8427.0,2895-1-8427C,PRIMRES,1-8427,PrimRes no MLG,Y
447,2895,1,UG,PP,PP,2895-1-6787C,351817,1,PUBPOL,2030,Population & Public Policy,001,LEC,,7998,2025-01-21,2025-05-17,C,6787.0,2895-1-6787C,PRIMRES,1-6787,PrimRes no MLG,Y
448,2895,1,UG,BU,AEM,2895-1-6743,357565,1,AEM,4260,Fixed Income Securities,001,LEC,,6743,2025-01-21,2025-05-17,,,,,1-6743,True stand alone,Y
449,2895,1,GR,BU,AEM,2895-1-19286,370149,1,AEM,5241,Finance,001,LEC,,19286,2025-01-21,2025-05-17,,,,,1-19286,True stand alone,Y
450,2895,1,UG,EN,CEE,2895-1-0278C,358664,1,CEE,3230,Engr Econ & Management,001,LEC,,6868,2025-01-21,2025-05-17,C,278.0,2895-1-0278C,PRIMRES,1-0278,PrimRes no MLG,Y
451,2895,1,UG,EN,EN,2895-1-6878,358622,1,ENGRD,2700,Basic Engr Probability & Stats,001,LEC,,6878,2025-01-21,2025-05-17,,,,,1-6878,True stand alone,Y
452,2895,1,UG,EN,BMEP,2895-1-7213,367708,1,BME,3210,Multiscale Biomat Analysis,001,LEC,,7213,2025-01-21,2025-05-17,,,,,1-7213,True stand alone,Y
453,2895,1,UG,EN,BMEP,2895-1-9995C,368742,1,BME,3410,Systems Mechanobiology,001,LEC,,7215,2025-01-21,2025-05-17,C,9995.0,2895-1-9995C,PRIMRES,1-9995,PrimRes no MLG,Y
454,2895,1,GR,BU,HA,2895-1-6642,361376,1,HADM,7240,Managerial Accounting,001,LEC,,6642,2025-01-21,2025-05-17,,,,,1-6642,True stand alone,Y
455,2895,1,UG,BU,HA,2895-1-6647,351669,1,HADM,3870,Business and Hospitality Law,001,LEC,,6647,2025-01-21,2025-05-17,,,,,1-6647,True stand alone,Y
456,2895,1,UG,EN,EN,2895-1-2423C,358619,1,ENGRD,3200,Engineering Computation,001,LEC,,6884,2025-01-21,2025-05-17,C,2423.0,2895-1-2423C,PRIMRES,1-2423,PrimRes no MLG,Y
457,2895,1,GR,AR,REAL,2895-1-8767C,361341,1,REAL,6560,RE Trans & Deal Structuring,101,SEM,,2745,2025-01-21,2025-05-17,C,8767.0,2895-1-8767C,PRIMRES,1-8767,PrimRes no MLG,Y
458,2895,1,UG,EN,BMEP,2895-1-6900,362374,1,BME,4020,Electrical & Chem Physiology,001,LEC,,6900,2025-01-21,2025-05-17,,,,,1-6900,True stand alone,Y
459,2895,1,UG,EN,ECE,2895-1-7042,352317,1,ECE,3150,Intro to Microelectronics,001,LEC,,7042,2025-01-21,2025-05-17,,,,,1-7042,True stand alone,Y
460,2895,1,UG,EN,MAE,2895-1-8488C,371914,1,MAE,4070,Dynamics of Flight Vehicles,001,LEC,,7660,2025-01-21,2025-05-17,C,8488.0,2895-1-8488C,PRIMRES,1-8488,PrimRes no MLG,Y
461,2895,1,UG,BU,AEM,2895-1-9394C,366612,1,AEM,1500,Econ of Env & Nat Resources,001,LEC,,6555,2025-01-21,2025-05-17,C,9394.0,2895-1-9394C,PRIMRES,1-9394,PrimRes no MLG,Y
462,2895,1,UG,EN,CEE,2895-1-8084C,350742,1,CEE,3610,Intro to Transportation Engr,001,LEC,,6905,2025-01-21,2025-05-17,C,8084.0,2895-1-8084C,PRIMRES,1-8084,PrimRes no MLG,Y
463,2895,1,UG,EN,EN,2895-1-6006C,358563,1,ENGRI,1130,Sustainable Engineering,001,LEC,,7265,2025-01-21,2025-05-17,C,6006.0,2895-1-6006C,PRIMRES,1-6006,PrimRes no MLG,Y
464,2895,1,UG,EN,ORIE,2895-1-7268,352192,1,ORIE,4600,Intro to Financial Engr,001,LEC,,7268,2025-01-21,2025-05-17,,,,,1-7268,True stand alone,Y
465,2895,1,UG,EN,ECE,2895-1-7441,352313,1,ECE,3100,Probability and Inference,001,LEC,,7441,2025-01-21,2025-05-17,,,,,1-7441,True stand alone,Y
466,2895,1,UG,EN,ECE,2895-1-7682C,369913,1,ECE,2720,Data Science for Engineers,001,LEC,,7445,2025-01-21,2025-05-17,C,7682.0,2895-1-7682C,PRIMRES,1-7682,PrimRes no MLG,Y
467,2895,1,GR,EN,BMEP,2895-1-7453,359488,1,BME,6260,Optical Microscopy,001,LEC,,7453,2025-01-21,2025-05-17,,,,,1-7453,True stand alone,Y
468,2895,1,UG,EN,CIS,2895-1-8576C,373028,1,INFO,3312,Data Communication,001,LEC,,7682,2025-01-21,2025-05-17,C,8576.0,2895-1-8576C,PRIMRES,1-8576,PrimRes no MLG,Y
469,2895,1,UG,PP,PP,2895-1-7897,351447,1,PUBPOL,2000,Intermediate Microeconomics,001,LEC,,7897,2025-01-21,2025-05-17,,,,,1-7897,True stand alone,Y
470,2895,1,UG,EN,CEE,2895-1-6909,358695,1,CEE,4740,Intro Behavior of Steel Struct,001,LEC,,6909,2025-01-21,2025-05-17,,,,,1-6909,True stand alone,Y
471,2895,1,GR,EN,CEE,2895-1-5820C,350653,1,CEE,5900,Project Management,001,LEC,,6910,2025-01-21,2025-05-17,C,5820.0,2895-1-5820C,PRIMRES,MLG37,MLG lead - PrimRes,Y
472,2895,1,UG,EN,CHEME,2895-1-6914,350209,1,CHEME,3230,Fluid Mechanics,001,LEC,,6914,2025-01-21,2025-05-17,,,,,1-6914,True stand alone,Y
473,2895,1,UG,EN,CHEME,2895-1-6916,350228,1,CHEME,3320,Analy of Separation Processes,001,LEC,,6916,2025-01-21,2025-05-17,,,,,1-6916,True stand alone,Y
474,2895,1,UG,EN,AEP,2895-1-7845C,370127,1,AEP,3200,Intro Mathematical Physics,001,LEC,,7284,2025-01-21,2025-05-17,C,7845.0,2895-1-7845C,PRIMRES,1-7845,PrimRes no MLG,Y
475,2895,1,GR,EN,EN,2895-1-7721,369931,1,ENMGT,5940,Econ & Finance for Eng Mgmt,002,LEC,,7721,2025-01-21,2025-05-17,,,,,1-7721,True stand alone,Y
476,2895,1,GR,EN,EN,2895-1-7722,369931,1,ENMGT,5940,Econ & Finance for Eng Mgmt,001,LEC,,7722,2025-01-21,2025-05-17,,,,,1-7722,True stand alone,Y
477,2895,1,UG,EN,EN,2895-1-8627C,362081,1,ENGRG,3600,Ethical Issues in Eng Practice,001,LEC,,7724,2025-01-21,2025-05-17,C,8627.0,2895-1-8627C,PRIMRES,1-8627,PrimRes no MLG,Y
478,2895,1,UG,EN,MAE,2895-1-9630C,354947,1,MAE,4610,Entrepreneurship for Engineers,001,LEC,,18719,2025-01-21,2025-05-17,C,9630.0,2895-1-9630C,PRIMRES,1-9630,PrimRes no MLG,Y
479,2895,1,UG,BU,HA,2895-1-6512,351468,1,HADM,1410,Microeconomics for Service Ind,001,LEC,,6512,2025-01-21,2025-05-17,,,,,MLG09,MLG Lead - SA,Y
480,2895,1,UG,EN,ECE,2895-1-9902C,369757,1,ECE,4380,Electromagnetic Metamaterials,001,LEC,,20081,2025-01-21,2025-05-17,C,9902.0,2895-1-9902C,PRIMRES,1-9902,PrimRes no MLG,Y
481,2895,1,GR,AS,ROMS,2895-1-21195,359117,1,ROMS,5070,Romance Lang Learn &Teach,102,SEM,,21195,2025-01-21,2025-05-17,,,,,1-21195,True stand alone,Y
482,2895,1,UG,AS,CHEM,2895-1-5891,351265,1,CHEM,2070,General Chemistry I,001,LEC,,5891,2025-01-21,2025-05-17,,,,,1-5891,True stand alone,Y
483,2895,1,UG,EN,COMS,2895-1-9770C,358599,1,CS,4850,"Prob, Vectors, Matrices in CS",001,LEC,,19287,2025-01-21,2025-05-17,C,9770.0,2895-1-9770C,PRIMRES,1-9770,PrimRes no MLG,Y
484,2895,1,UG,BU,AEM,2895-1-9722C,361742,1,AEM,4620,Digital Innovation,001,LEC,,19063,2025-01-21,2025-05-17,C,9722.0,2895-1-9722C,PRIMRES,1-9722,PrimRes no MLG,Y
485,2895,1,GR,EN,MAE,2895-1-19943,361540,1,MAE,5780,Feedback Control Systems,002,LEC,,19943,2025-01-21,2025-05-17,,,,,1-19943,True stand alone,Y
486,2895,1,UG,AS,PHIL,2895-1-9808C,368383,1,PHIL,2415,Intro to Moral Psychology,001,LEC,,19403,2025-01-21,2025-05-17,C,9808.0,2895-1-9808C,PRIMRES,1-9808,PrimRes no MLG,Y
487,2895,1,GR,EN,CHEME,2895-1-8791C,363587,1,CHEME,5440,Adv. Biomolecular Engineering,001,LEC,,9076,2025-01-21,2025-05-17,C,8791.0,2895-1-8791C,PRIMRES,1-9076,PrimRes no MLG,Y
488,2895,1,UG,AG,GDEV,2895-1-9606C,372388,1,GDEV,4045,Data & Development,001,LEC,,18612,2025-01-21,2025-05-17,C,9606.0,2895-1-9606C,PRIMRES,1-9606,PrimRes no MLG,Y
489,2895,1,UG,AG,BIONB,2895-1-0358C,353704,1,BIONB,4910,Principles of Neurophysiology,001,LEC,,1396,2025-01-21,2025-05-17,C,358.0,2895-1-0358C,PRIMRES,1-0358,PrimRes no MLG,Y
490,2895,1,UG,EN,MAE,2895-1-8928C,354948,1,MAE,4640,Orthopaedic Tissue Mechanics,001,LEC,,9727,2025-01-21,2025-05-17,C,8928.0,2895-1-8928C,PRIMRES,1-8928,PrimRes no MLG,Y
491,2895,1,UG,AS,MATH,2895-1-4682,352367,1,MATH,4180,Complex Analysis,001,LEC,,4682,2025-01-21,2025-05-17,,,,,1-4682,True stand alone,Y
492,2895,1,GR,HE,HD,2895-1-9331C,373857,1,HD,5760,Quantitative Methods II,001,LEC,,11251,2025-01-21,2025-05-17,C,9331.0,2895-1-9331C,PRIMRES,1-9331,PrimRes no MLG,Y
493,2895,1,UG,AS,CLASS,2895-1-7530C,369098,1,CLASS,2689,Roman History,001,LEC,,5520,2025-01-21,2025-05-17,C,7530.0,2895-1-7530C,PRIMRES,1-7530,PrimRes no MLG,Y
494,2895,1,UG,AS,MATH,2895-1-9752C,352371,1,MATH,4200,Diff Eqs & Dynamical Systems,001,LEC,,17738,2025-01-21,2025-05-17,C,9752.0,2895-1-9752C,PRIMRES,1-9752,PrimRes no MLG,Y
495,2895,1,UG,AS,NES,2895-1-9516C,359442,1,NES,2661,Ancient Ships and Seafaring,001,LEC,,18164,2025-01-21,2025-05-17,C,9516.0,2895-1-9516C,PRIMRES,1-9516,PrimRes no MLG,YO
496,2895,1,GR,EN,MSE,2895-1-9237C,358709,1,MSE,5430,Thin-Film Materials Science,001,LEC,,10161,2025-01-21,2025-05-17,C,9237.0,2895-1-9237C,PRIMRES,1-9237,PrimRes no MLG,Y
497,2895,1,UG,PP,PP,2895-1-7964,359809,1,PUBPOL,3100,Multiple Regression Analysis,001,LEC,,7964,2025-01-21,2025-05-17,,,,,1-7964,True stand alone,Y
498,2895,1,UG,EN,EAS,2895-1-8023C,362457,1,EAS,3880,Global Geophysics,001,LEC,,7381,2025-01-21,2025-05-17,C,8023.0,2895-1-8023C,PRIMRES,1-8023,PrimRes no MLG,Y
499,2895,1,GR,EN,MSE,2895-1-9655C,362595,1,MSE,5620,Biomineralization,001,LEC,,18821,2025-01-21,2025-05-17,C,9655.0,2895-1-9655C,PRIMRES,1-9655,PrimRes no MLG,Y
500,2895,1,UG,AS,CLASS,2895-1-9761C,364560,1,CLASS,2688,Cleopatra's Egypt,001,LEC,,19248,2025-01-21,2025-05-17,C,9761.0,2895-1-9761C,PRIMRES,1-9761,PrimRes no MLG,Y
501,2895,1,UG,BU,AEM,2895-1-19229,352024,1,AEM,4300,International Trade Policy,001,LEC,,19229,2025-01-21,2025-05-17,,,,,1-19229,True stand alone,Y
502,2895,1,UG,HE,DEA,2895-1-19549,365888,1,DEA,2700,"Hlty Places, Des Plan Pub Hlth",001,LEC,,19549,2025-01-21,2025-05-17,,,,,1-19549,True stand alone,Y
503,2895,1,UG,AS,ASTRO,2895-1-9549C,350775,1,ASTRO,4432,Astrophysical Processes,001,LEC,,18378,2025-01-21,2025-05-17,C,9549.0,2895-1-9549C,PRIMRES,1-9549,PrimRes no MLG,Y
504,2895,1,UG,EN,MAE,2895-1-9870C,352422,1,MAE,4780,Feedback Control Systems,001,LEC,,18398,2025-01-21,2025-05-17,C,9870.0,2895-1-9870C,PRIMRES,1-9870,PrimRes no MLG,Y
505,2895,1,UG,AG,BIOMI,2895-1-18615,374404,1,BIOMI,2970,Principles of Pharm. Science,001,LEC,,18615,2025-01-21,2025-05-17,,,,,1-18615,True stand alone,Y
506,2895,1,UG,AG,ANSC,2895-1-9496C,360596,1,ANSC,3920,Animal Growth & Development,001,LEC,,17988,2025-01-21,2025-05-17,C,9496.0,2895-1-9496C,PRIMRES,1-9496,PrimRes no MLG,Y
507,2895,1,UG,BU,HA,2895-1-9805C,361360,1,HADM,4145,Business Model Innovation & De,001,LEC,,19393,2025-01-21,2025-05-17,C,9805.0,2895-1-9805C,PRIMRES,1-9805,PrimRes no MLG,Y
508,2895,1,UG,LA,LA,2895-1-9498C,352332,1,LAW,4051,Death Penalty in America,001,LEC,,18002,2025-01-21,2025-05-17,C,9498.0,2895-1-9498C,PRIMRES,1-9498,PrimRes no MLG,Y
509,2895,1,GR,EN,EAS,2895-1-6931,355082,1,EAS,7930,Earth Science Seminar,101,SEM,,6931,2025-01-21,2025-05-17,,,,,1-6931,True stand alone,Y
510,2895,1,UG,BU,HA,2895-1-0037C,374561,1,HADM,3275,Intro Machine Learning in Bus,001,LEC,,20933,2025-01-21,2025-05-17,C,37.0,2895-1-0037C,PRIMRES,1-0037,PrimRes no MLG,Y
511,2895,1,UG,EN,EAS,2895-1-7481C,354983,1,EAS,3420,Atmospheric Dynamics,001,LEC,,6928,2025-01-21,2025-05-17,C,7481.0,2895-1-7481C,PRIMRES,1-7481,PrimRes no MLG,Y
512,2895,1,UG,EN,ECE,2895-1-8659C,352424,1,ECE,4740,Intro to Digital (VLSI) Design,001,LEC,,7606,2025-01-21,2025-05-17,C,8659.0,2895-1-8659C,PRIMRES,1-8659,PrimRes no MLG,Y
513,2895,1,UG,EN,ECE,2895-1-8646C,352402,1,ECE,4370,Photonics,001,LEC,,7454,2025-01-21,2025-05-17,C,8646.0,2895-1-8646C,PRIMRES,1-8646,PrimRes no MLG,Y
514,2895,1,UG,EN,ECE,2895-1-8418C,361557,1,ECE,4070,Phys of Semiconductors & Nano,001,LEC,,7601,2025-01-21,2025-05-17,C,8418.0,2895-1-8418C,PRIMRES,1-8418,PrimRes no MLG,Y
515,2895,1,UG,AS,LING,2895-1-9609C,357523,1,LING,1109,English Words Hist&Mysteries,001,LEC,,18647,2025-01-21,2025-05-17,C,9609.0,2895-1-9609C,PRIMRES,1-9609,PrimRes no MLG,Y
516,2895,1,UG,HE,NUTRSCI,2895-1-8705C,362651,1,NS,3600,Epidemiology,001,LEC,,8199,2025-01-21,2025-05-17,C,8705.0,2895-1-8705C,PRIMRES,1-8705,PrimRes no MLG,Y
517,2895,1,UG,EN,EN,2895-1-0272C,358612,1,ENGRD,2100,Intro to Circ Elec & Comp Engr,001,LEC,,6862,2025-01-21,2025-05-17,C,272.0,2895-1-0272C,PRIMRES,1-0272,PrimRes no MLG,Y
518,2895,1,UG,EN,EN,2895-1-0292C,358618,1,ENGRD,2300,Digital Logic & Computer Org.,001,LEC,,6870,2025-01-21,2025-05-17,C,292.0,2895-1-0292C,PRIMRES,1-0292,PrimRes no MLG,Y
519,2895,1,UG,EN,EAS,2895-1-9588C,358842,1,EAS,4040,Geodynamics,001,LEC,,18560,2025-01-21,2025-05-17,C,9588.0,2895-1-9588C,PRIMRES,1-9588,PrimRes no MLG,Y
520,2895,1,UG,IL,ILRLE,2895-1-8450C,369372,1,ILRLE,3445,Inequality in US Higher Ed,001,LEC,,8579,2025-01-21,2025-05-17,C,8450.0,2895-1-8450C,PRIMRES,1-8450,PrimRes no MLG,Y
521,2895,1,UG,IL,ILRGL,2895-1-9504C,365541,1,ILRGL,4842,Emplyment Discrmination & Law,001,LEC,,18076,2025-01-21,2025-05-17,C,9504.0,2895-1-9504C,PRIMRES,1-9504,PrimRes no MLG,Y
522,2895,1,GR,AG,BTRY,2895-1-9955C,352358,1,BTRY,6020,Statistical Methods II,001,LEC,,1061,2025-01-21,2025-05-17,C,9955.0,2895-1-9955C,PRIMRES,1-9955,PrimRes no MLG,Y
523,2895,1,UG,BU,HA,2895-1-5508C,351579,1,HADM,3470,Consumer Behavior,001,LEC,,6238,2025-01-21,2025-05-17,C,5508.0,2895-1-5508C,PRIMRES,1-5508,PrimRes no MLG,Y
524,2895,1,GR,EN,BMEP,2895-1-9996C,358800,1,BME,6650,Princ of Tissue Engineering,001,LEC,,20557,2025-01-21,2025-05-17,C,9996.0,2895-1-9996C,PRIMRES,1-9996,PrimRes no MLG,Y
525,2895,1,GM,BU,GM,2895-1-8020C,350023,1,NBA,5000,Intermediate Accounting,001,LEC,,6482,2025-01-21,2025-05-17,C,8020.0,2895-1-8020C,PRIMRES,1-8020,PrimRes no MLG,Y
526,2895,1,GM,BU,GM,2895-1-8021C,350023,1,NBA,5000,Intermediate Accounting,002,LEC,,6483,2025-01-21,2025-05-17,C,8021.0,2895-1-8021C,PRIMRES,1-8021,PrimRes no MLG,Y
527,2895,1,UG,LA,LA,2895-1-9892C,374501,1,LAW,4443,International Env. Law & Pol.,001,LEC,,20044,2025-01-21,2025-05-09,C,9892.0,2895-1-9892C,PRIMRES,1-9892,PrimRes no MLG,Y
528,2895,1,UG,EN,EN,2895-1-9333C,368710,1,ENGRD,2140,Computer Systems Programming,001,LEC,,11265,2025-01-21,2025-05-17,C,9333.0,2895-1-9333C,PRIMRES,1-9333,PrimRes no MLG,Y
529,2895,1,UG,AG,SIPS,2895-1-6061C,367719,1,PLSCI,3940,Skills for Public Engagement,001,LEC,,1833,2025-01-21,2025-05-17,C,6061.0,2895-1-6061C,PRIMRES,1-6061,PrimRes no MLG,Y
530,2895,1,UG,AG,SIPS,2895-1-6532C,355303,1,PLSCI,3430,Molecular Bio and Genetic Eng.,001,LEC,,1801,2025-01-21,2025-05-17,C,6532.0,2895-1-6532C,PRIMRES,1-6532,PrimRes no MLG,Y
531,2895,1,UG,AG,BIOEE,2895-1-9992C,354153,1,BIOEE,1780,Intro to Evol Bio & Diversity,001,LEC,,1377,2025-01-21,2025-05-17,C,9992.0,2895-1-9992C,PRIMRES,MLG29,MLG lead - PrimRes,Y
532,2895,1,UG,BU,HA,2895-1-9646,372615,1,HADM,2221,Principles of Hospitality RE,001,LEC,,9646,2025-01-21,2025-05-17,,,,,MLG12,MLG Lead - SA,Y
533,2895,1,UG,AS,MUSIC,2895-1-8341C,353021,1,MUSIC,1312,History of Rock Music,001,LEC,,5862,2025-01-21,2025-05-17,C,8341.0,2895-1-8341C,PRIMRES,1-8341,PrimRes no MLG,YO
534,2895,1,UG,AS,ASRC,2895-1-6035C,365511,1,ASRC,1500,Introduction to Africana Studi,001,LEC,,5178,2025-01-21,2025-05-17,C,6035.0,2895-1-6035C,PRIMRES,1-6035,PrimRes no MLG,Y
535,2895,1,UG,AG,SIPS,2895-1-7744C,355302,1,PLSCI,3420,"Plant Physiology, Lectures",001,LEC,,1800,2025-01-21,2025-05-17,C,7744.0,2895-1-7744C,PRIMRES,1-7744,PrimRes no MLG,Y
536,2895,1,GR,EN,MSE,2895-1-18735,358743,1,MSE,6030,Thermodynamics of Materials,001,LEC,,18735,2025-01-21,2025-05-17,,,,,1-18735,True stand alone,Y
537,2895,1,UG,EN,MAE,2895-1-7066C,365603,1,MAE,4130,Mechanics Composite Structures,001,LEC,,7379,2025-01-21,2025-05-17,C,7066.0,2895-1-7066C,PRIMRES,1-7066,PrimRes no MLG,Y
538,2895,1,UG,AG,ENTOM,2895-1-4634C,354755,1,ENTOM,4440,Integrated Pest Management,001,LEC,,1671,2025-01-21,2025-05-17,C,4634.0,2895-1-4634C,PRIMRES,1-4634,PrimRes no MLG,Y
539,2895,7W2,GR,AR,REAL,2895-7W2-0103C,367404,1,REAL,5321,Real Estate Dvlpmt Process II,001,LEC,,12181,2025-03-12,2025-05-17,C,103.0,2895-7W2-0103C,PRIMRES,72-0103,PrimRes no MLG,Y
540,2895,1,UG,AS,ARTH,2895-1-0053C,351005,1,VISST,2000,Introduction to Visual Studies,001,LEC,,3035,2025-01-21,2025-05-17,C,53.0,2895-1-0053C,PRIMRES,1-0053,PrimRes no MLG,Y
541,2895,1,UG,AG,SIPS,2895-1-9447C,367400,1,PLSCI,4420,Mnrl Ntritin:Frm Plnts to Hmns,001,LEC,,17751,2025-01-21,2025-05-17,C,9447.0,2895-1-9447C,PRIMRES,1-9447,PrimRes no MLG,Y
