i,j,k,count
15,2,5,7
15,5,2,7
5,2,15,7
5,15,2,7
1,4,7,47
1,4,6,48
1,7,4,47
1,7,6,41
1,6,4,48
1,6,7,41
4,1,7,47
4,1,6,48
4,7,1,47
4,7,6,46
4,6,1,48
4,6,7,46
7,1,4,47
7,1,6,41
7,4,1,47
7,4,6,46
7,6,1,41
7,6,4,46
6,1,4,48
6,1,7,41
6,4,1,48
6,4,7,46
6,7,1,41
6,7,4,46
8,14,12,70
8,12,14,70
13,14,12,46
13,12,14,46
14,8,12,70
14,13,12,46
14,12,8,70
14,12,13,46
12,8,14,70
12,13,14,46
12,14,8,70
12,14,13,46
16,11,14,43
16,14,11,43
11,16,14,43
11,14,16,43
14,16,11,43
14,11,16,43
19,9,16,51
19,16,9,51
19,16,5,21
19,5,16,21
9,19,16,51
9,16,19,51
16,19,9,51
16,19,5,21
16,9,19,51
16,5,19,21
5,19,16,21
5,16,19,21
1,19,14,13
1,14,19,13
1,14,8,20
1,8,14,20
19,1,14,13
19,14,1,13
14,1,19,13
14,1,8,20
14,19,1,13
14,8,1,20
8,1,14,20
8,14,1,20
15,8,17,14
15,17,8,14
8,15,17,14
8,17,15,14
17,15,8,14
17,8,15,14
16,17,1,7
16,1,17,7
17,16,1,7
17,1,16,7
1,16,17,7
1,17,16,7
11,13,4,15
11,13,18,29
11,6,4,21
11,6,18,24
11,4,13,15
11,4,6,21
11,4,18,14
11,18,13,29
11,18,6,24
11,18,4,14
13,11,4,15
13,11,18,29
13,6,4,18
13,6,18,35
13,4,11,15
13,4,6,18
13,4,18,10
13,18,11,29
13,18,6,35
13,18,4,10
6,11,4,21
6,11,18,24
6,13,4,18
6,13,18,35
6,4,11,21
6,4,13,18
6,4,18,10
6,18,11,24
6,18,13,35
6,18,4,10
4,11,13,15
4,11,6,21
4,11,18,14
4,13,11,15
4,13,6,18
4,13,18,10
4,6,11,21
4,6,13,18
4,6,18,10
4,18,11,14
4,18,13,10
4,18,6,10
18,11,13,29
18,11,6,24
18,11,4,14
18,13,11,29
18,13,6,35
18,13,4,10
18,6,11,24
18,6,13,35
18,6,4,10
18,4,11,14
18,4,13,10
18,4,6,10
11,19,5,33
11,5,19,33
19,11,5,33
19,5,11,33
5,11,19,33
5,19,11,33
7,14,15,22
7,15,14,22
14,7,15,22
14,15,7,22
15,7,14,22
15,14,7,22
9,2,4,14
9,4,2,14
2,9,4,14
2,12,4,18
2,4,9,14
2,4,12,18
12,2,4,18
12,4,2,18
4,9,2,14
4,2,9,14
4,2,12,18
4,12,2,18
9,15,8,15
9,8,15,15
15,9,8,15
15,8,9,15
8,9,15,15
8,15,9,15
1,9,14,6
1,9,17,27
1,14,9,6
1,14,3,8
1,14,17,17
1,14,20,10
1,3,14,8
1,3,17,22
1,3,20,23
1,17,9,27
1,17,14,17
1,17,3,22
1,17,20,26
1,20,14,10
1,20,3,23
1,20,17,26
9,1,14,6
9,1,17,27
9,14,1,6
9,14,3,9
9,14,17,33
9,14,20,10
9,3,14,9
9,3,17,26
9,3,20,29
9,17,1,27
9,17,14,33
9,17,3,26
9,20,14,10
9,20,3,29
14,1,9,6
14,1,3,8
14,1,17,17
14,1,20,10
14,9,1,6
14,9,3,9
14,9,17,33
14,9,20,10
14,3,1,8
14,3,9,9
14,3,17,9
14,3,20,8
14,17,1,17
14,17,9,33
14,17,3,9
14,17,20,23
14,20,1,10
14,20,9,10
14,20,3,8
14,20,17,23
3,1,14,8
3,1,17,22
3,1,20,23
3,9,14,9
3,9,17,26
3,9,20,29
3,14,1,8
3,14,9,9
3,14,17,9
3,14,20,8
3,17,1,22
3,17,9,26
3,17,14,9
3,17,20,24
3,20,1,23
3,20,9,29
3,20,14,8
3,20,17,24
17,1,9,27
17,1,14,17
17,1,3,22
17,1,20,26
17,9,1,27
17,9,14,33
17,9,3,26
17,14,1,17
17,14,9,33
17,14,3,9
17,14,20,23
17,3,1,22
17,3,9,26
17,3,14,9
17,3,20,24
17,20,1,26
17,20,14,23
17,20,3,24
20,1,14,10
20,1,3,23
20,1,17,26
20,9,14,10
20,9,3,29
20,14,1,10
20,14,9,10
20,14,3,8
20,14,17,23
20,3,1,23
20,3,9,29
20,3,14,8
20,3,17,24
20,17,1,26
20,17,14,23
20,17,3,24
13,4,15,11
13,15,4,11
4,13,15,11
4,15,13,11
15,13,4,11
15,4,13,11
8,19,17,47
8,17,19,47
8,17,5,24
8,5,17,24
19,8,17,47
19,17,8,47
19,17,5,18
19,5,17,18
17,8,19,47
17,8,5,24
17,19,8,47
17,19,5,18
17,5,8,24
17,5,19,18
5,8,17,24
5,19,17,18
5,17,8,24
5,17,19,18
5,13,10,61
5,10,13,61
13,5,10,61
13,10,5,61
10,5,13,61
10,13,5,61
12,10,8,102
12,10,17,43
12,8,10,102
12,8,17,44
12,17,10,43
12,17,8,44
10,12,8,102
10,12,17,43
10,8,12,102
10,8,17,31
10,17,12,43
10,17,8,31
8,12,10,102
8,12,17,44
8,10,12,102
8,10,17,31
8,17,12,44
8,17,10,31
17,12,10,43
17,12,8,44
17,10,12,43
17,10,8,31
17,8,12,44
17,8,10,31
18,9,20,51
18,11,20,67
18,20,9,51
18,20,11,67
9,18,20,51
9,11,20,64
9,20,18,51
9,20,11,64
11,18,20,67
11,9,20,64
11,20,18,67
11,20,9,64
20,18,9,51
20,18,11,67
20,9,18,51
20,9,11,64
20,11,18,67
20,11,9,64
3,19,20,29
3,20,19,29
19,3,20,29
19,20,3,29
20,3,19,29
20,19,3,29
19,14,17,40
19,17,14,40
14,19,17,40
14,17,19,40
17,19,14,40
17,14,19,40
13,9,14,43
13,14,9,43
9,13,14,43
9,14,13,43
14,13,9,43
14,9,13,43
13,11,7,61
13,7,11,61
11,13,7,61
11,8,7,45
11,7,13,61
11,7,8,45
8,11,7,45
8,7,11,45
7,13,11,61
7,11,13,61
7,11,8,45
7,8,11,45
12,6,17,45
12,17,6,45
6,12,17,45
6,17,12,45
17,12,6,45
17,6,12,45
8,6,9,42
8,9,6,42
6,8,9,42
6,9,8,42
6,9,10,50
6,10,9,50
9,8,6,42
9,6,8,42
9,6,10,50
9,10,6,50
10,6,9,50
10,9,6,50
10,12,15,11
10,19,15,21
10,15,12,11
10,15,19,21
12,10,15,11
12,19,15,27
12,15,10,11
12,15,19,27
19,10,15,21
19,12,15,27
19,15,10,21
19,15,12,27
15,10,12,11
15,10,19,21
15,12,10,11
15,12,19,27
15,19,10,21
15,19,12,27
7,17,12,35
7,12,17,35
17,7,12,35
17,12,7,35
12,7,17,35
12,17,7,35
18,15,17,6
18,15,10,13
18,3,17,12
18,3,10,3
18,17,15,6
18,17,3,12
18,17,10,6
18,10,15,13
18,10,3,3
18,10,17,6
15,18,17,6
15,18,10,13
15,3,17,7
15,3,10,7
15,17,18,6
15,17,3,7
15,17,10,19
15,10,18,13
15,10,3,7
15,10,17,19
3,18,17,12
3,18,10,3
3,15,17,7
3,15,10,7
3,17,18,12
3,17,15,7
3,17,10,6
3,10,18,3
3,10,15,7
3,10,17,6
17,18,15,6
17,18,3,12
17,18,10,6
17,15,18,6
17,15,3,7
17,15,10,19
17,3,18,12
17,3,15,7
17,3,10,6
17,10,18,6
17,10,15,19
17,10,3,6
10,18,15,13
10,18,3,3
10,18,17,6
10,15,18,13
10,15,3,7
10,15,17,19
10,3,18,3
10,3,15,7
10,3,17,6
10,17,18,6
10,17,15,19
10,17,3,6
9,10,5,60
9,13,5,84
9,5,10,60
9,5,13,84
19,10,5,49
19,5,10,49
10,9,5,60
10,19,5,49
10,5,9,60
10,5,19,49
13,9,5,84
13,5,9,84
5,9,10,60
5,9,13,84
5,19,10,49
5,10,9,60
5,10,19,49
5,13,9,84
9,2,10,31
9,2,11,44
9,10,2,31
9,11,2,44
2,9,10,31
2,9,11,44
2,10,9,31
2,10,11,17
2,11,9,44
2,11,10,17
10,9,2,31
10,2,9,31
10,2,11,17
10,11,2,17
11,9,2,44
11,2,9,44
11,2,10,17
11,10,2,17
18,9,15,9
18,15,9,9
18,15,20,38
18,20,15,38
9,18,15,9
9,15,18,9
9,15,20,14
9,20,15,14
15,18,9,9
15,18,20,38
15,9,18,9
15,9,20,14
15,20,18,38
15,20,9,14
20,18,15,38
20,9,15,14
20,15,18,38
20,15,9,14
13,18,16,38
13,16,18,38
18,13,16,38
18,16,13,38
16,13,18,38
16,18,13,38
12,5,11,82
12,11,5,82
5,12,11,82
5,11,12,82
11,12,5,82
11,5,12,82
2,7,14,16
2,7,11,37
2,18,14,14
2,18,11,29
2,14,7,16
2,14,18,14
2,14,11,19
2,11,7,37
2,11,18,29
2,11,14,19
7,2,14,16
7,2,11,37
7,18,11,58
7,14,2,16
7,14,11,21
7,11,2,37
7,11,18,58
7,11,14,21
18,2,14,14
18,2,11,29
18,7,11,58
18,14,2,14
18,14,11,27
18,11,2,29
18,11,7,58
18,11,14,27
14,2,7,16
14,2,18,14
14,2,11,19
14,7,2,16
14,7,11,21
14,18,2,14
14,18,11,27
14,11,2,19
14,11,7,21
14,11,18,27
11,2,7,37
11,2,18,29
11,2,14,19
11,7,2,37
11,7,18,58
11,7,14,21
11,18,2,29
11,18,7,58
11,18,14,27
11,14,2,19
11,14,7,21
11,14,18,27
16,9,14,43
16,14,9,43
9,16,14,43
9,14,16,43
9,14,7,21
9,7,14,21
14,16,9,43
14,9,16,43
14,9,7,21
14,7,9,21
7,9,14,21
7,14,9,21
19,1,11,22
19,11,1,22
1,19,11,22
1,11,19,22
11,19,1,22
11,1,19,22
5,12,10,53
5,13,11,64
5,10,12,53
5,11,13,64
12,5,10,53
12,13,11,95
12,10,5,53
12,11,13,95
13,5,11,64
13,12,11,95
13,11,5,64
13,11,12,95
10,5,12,53
10,12,5,53
11,5,13,64
11,12,13,95
11,13,5,64
11,13,12,95
3,12,2,10
3,2,12,10
12,3,2,10
12,2,3,10
2,3,12,10
2,12,3,10
19,9,7,87
19,9,18,32
19,7,9,87
19,7,18,30
19,18,9,32
19,18,7,30
9,19,7,87
9,19,18,32
9,7,19,87
9,7,18,54
9,18,19,32
9,18,7,54
7,19,9,87
7,19,18,30
7,9,19,87
7,9,18,54
7,18,19,30
7,18,9,54
18,19,9,32
18,19,7,30
18,9,19,32
18,9,7,54
18,7,19,30
18,7,9,54
11,10,18,17
11,18,10,17
10,11,18,17
10,18,11,17
18,11,10,17
18,10,11,17
19,7,10,69
19,10,7,69
7,19,10,69
7,10,19,69
10,19,7,69
10,7,19,69
3,16,7,17
3,16,12,13
3,7,16,17
3,7,12,44
3,12,16,13
3,12,7,44
16,3,7,17
16,3,12,13
16,7,3,17
16,7,12,48
16,12,3,13
16,12,7,48
7,3,16,17
7,3,12,44
7,16,3,17
7,16,12,48
7,12,3,44
7,12,16,48
12,3,16,13
12,3,7,44
12,16,3,13
12,16,7,48
12,7,3,44
12,7,16,48
7,5,19,17
7,5,10,16
7,19,5,17
7,10,5,16
5,7,19,17
5,7,10,16
5,19,7,17
5,10,7,16
19,7,5,17
19,5,7,17
10,7,5,16
10,5,7,16
14,4,6,11
14,6,4,11
4,14,6,11
4,6,14,11
6,14,4,11
6,4,14,11
14,7,10,31
14,10,7,31
7,14,10,31
7,10,14,31
10,14,7,31
10,7,14,31
18,1,8,17
18,8,1,17
1,18,8,17
1,8,18,17
8,18,1,17
8,1,18,17
13,15,7,9
13,7,15,9
15,13,7,9
15,7,13,9
7,13,15,9
7,15,13,9
11,16,17,38
11,17,16,38
16,11,17,38
16,17,11,38
17,11,16,38
17,16,11,38
11,14,15,51
11,15,14,51
14,11,15,51
14,15,11,51
15,11,14,51
15,14,11,51
13,11,9,88
13,11,16,30
13,8,16,43
13,9,11,88
13,16,11,30
13,16,8,43
11,13,9,88
11,13,16,30
11,8,9,72
11,8,16,28
11,9,13,88
11,9,8,72
11,16,13,30
11,16,8,28
8,13,16,43
8,11,9,72
8,11,16,28
8,9,11,72
8,16,13,43
8,16,11,28
9,13,11,88
9,11,13,88
9,11,8,72
9,8,11,72
16,13,11,30
16,13,8,43
16,11,13,30
16,11,8,28
16,8,13,43
16,8,11,28
7,17,3,14
7,3,17,14
12,17,3,16
12,3,17,16
17,7,3,14
17,12,3,16
17,3,7,14
17,3,12,16
3,7,17,14
3,12,17,16
3,17,7,14
3,17,12,16
5,9,14,10
5,14,9,10
5,14,11,21
5,11,14,21
9,5,14,10
9,14,5,10
9,14,11,35
9,11,14,35
14,5,9,10
14,5,11,21
14,9,5,10
14,9,11,35
14,11,5,21
14,11,9,35
11,5,14,21
11,9,14,35
11,14,5,21
11,14,9,35
1,6,17,7
1,17,6,7
6,1,17,7
6,17,1,7
17,1,6,7
17,6,1,7
5,12,14,28
5,12,8,51
5,14,12,28
5,14,17,15
5,14,8,16
5,17,14,15
5,8,12,51
5,8,14,16
12,5,14,28
12,5,8,51
12,14,5,28
12,14,17,50
12,17,14,50
12,8,5,51
14,5,12,28
14,5,17,15
14,5,8,16
14,12,5,28
14,12,17,50
14,17,5,15
14,17,12,50
14,8,5,16
17,5,14,15
17,12,14,50
17,14,5,15
17,14,12,50
8,5,12,51
8,5,14,16
8,12,5,51
8,14,5,16
19,14,15,24
19,15,14,24
14,19,15,24
14,15,19,24
15,19,14,24
15,14,19,24
4,1,18,12
4,18,1,12
1,4,18,12
1,18,4,12
18,4,1,12
18,1,4,12
12,9,16,51
12,16,9,51
9,12,16,51
9,16,12,51
16,12,9,51
16,9,12,51
9,18,10,34
9,10,18,34
18,9,10,34
18,10,9,34
10,9,18,34
10,18,9,34
9,8,14,51
9,14,8,51
9,14,10,30
9,10,14,30
8,9,14,51
8,14,9,51
8,14,10,47
8,10,14,47
14,9,8,51
14,9,10,30
14,8,9,51
14,8,10,47
14,10,9,30
14,10,8,47
10,9,14,30
10,8,14,47
10,14,9,30
10,14,8,47
13,16,20,15
13,20,16,15
16,13,20,15
16,20,13,15
16,20,18,12
16,18,20,12
20,13,16,15
20,16,13,15
20,16,18,12
20,18,16,12
18,16,20,12
18,20,16,12
9,7,4,35
9,7,2,37
9,4,7,35
9,8,2,26
9,1,2,17
9,2,7,37
9,2,8,26
9,2,1,17
7,9,4,35
7,9,2,37
7,4,9,35
7,4,2,11
7,1,2,22
7,2,9,37
7,2,4,11
7,2,1,22
4,9,7,35
4,7,9,35
4,7,2,11
4,8,2,11
4,1,2,3
4,2,7,11
4,2,8,11
4,2,1,3
8,9,2,26
8,4,2,11
8,1,2,10
8,2,9,26
8,2,4,11
8,2,1,10
1,9,2,17
1,7,2,22
1,4,2,3
1,8,2,10
1,2,9,17
1,2,7,22
1,2,4,3
1,2,8,10
2,9,7,37
2,9,8,26
2,9,1,17
2,7,9,37
2,7,4,11
2,7,1,22
2,4,7,11
2,4,8,11
2,4,1,3
2,8,9,26
2,8,4,11
2,8,1,10
2,1,9,17
2,1,7,22
2,1,4,3
2,1,8,10
8,14,4,13
8,13,17,53
8,4,14,13
8,17,13,53
14,8,4,13
14,13,4,9
14,13,17,53
14,4,8,13
14,4,13,9
14,4,17,7
14,17,13,53
14,17,4,7
13,8,17,53
13,14,4,9
13,14,17,53
13,4,14,9
13,4,17,17
13,17,8,53
13,17,14,53
13,17,4,17
4,8,14,13
4,14,8,13
4,14,13,9
4,14,17,7
4,13,14,9
4,13,17,17
4,17,14,7
4,17,13,17
17,8,13,53
17,14,13,53
17,14,4,7
17,13,8,53
17,13,14,53
17,13,4,17
17,4,14,7
17,4,13,17
4,13,7,24
4,7,13,24
4,7,12,28
4,12,7,28
13,4,7,24
13,7,4,24
7,4,13,24
7,4,12,28
7,13,4,24
7,12,4,28
12,4,7,28
12,7,4,28
14,18,13,30
14,13,18,30
18,14,13,30
18,13,14,30
13,14,18,30
13,18,14,30
13,5,3,16
13,10,3,16
13,3,5,16
13,3,10,16
5,13,3,16
5,10,3,10
5,3,13,16
5,3,10,10
10,13,3,16
10,5,3,10
10,3,13,16
10,3,5,10
3,13,5,16
3,13,10,16
3,5,13,16
3,5,10,10
3,10,13,16
3,10,5,10
2,19,18,15
2,19,17,11
2,19,8,15
2,18,19,15
2,18,17,9
2,17,19,11
2,17,18,9
2,17,8,21
2,8,19,15
2,8,17,21
19,2,18,15
19,2,17,11
19,2,8,15
19,18,2,15
19,18,17,10
19,18,8,20
19,17,2,11
19,17,18,10
19,8,2,15
19,8,18,20
18,2,19,15
18,2,17,9
18,19,2,15
18,19,17,10
18,19,8,20
18,17,2,9
18,17,19,10
18,17,8,13
18,8,19,20
18,8,17,13
17,2,19,11
17,2,18,9
17,2,8,21
17,19,2,11
17,19,18,10
17,18,2,9
17,18,19,10
17,18,8,13
17,8,2,21
17,8,18,13
8,2,19,15
8,2,17,21
8,19,2,15
8,19,18,20
8,18,19,20
8,18,17,13
8,17,2,21
8,17,18,13
3,20,11,22
3,11,20,22
3,11,17,18
3,17,11,18
20,3,11,22
20,11,3,22
11,3,20,22
11,3,17,18
11,20,3,22
11,17,3,18
17,3,11,18
17,11,3,18
17,6,14,20
17,14,6,20
6,17,14,20
6,14,17,20
14,17,6,20
14,6,17,20
8,11,4,24
8,4,11,24
11,8,4,24
11,14,4,14
11,4,8,24
11,4,14,14
14,11,4,14
14,4,11,14
4,8,11,24
4,11,8,24
4,11,14,14
4,14,11,14
18,8,20,30
18,8,10,22
18,20,8,30
18,10,8,22
8,18,20,30
8,18,10,22
8,20,18,30
8,10,18,22
20,18,8,30
20,8,18,30
10,18,8,22
10,8,18,22
9,13,2,27
9,2,13,27
13,9,2,27
13,11,2,18
13,2,9,27
13,2,11,18
11,13,2,18
11,8,2,18
11,2,13,18
11,2,8,18
8,11,2,18
8,2,11,18
2,9,13,27
2,13,9,27
2,13,11,18
2,11,13,18
2,11,8,18
2,8,11,18
1,9,10,26
1,5,10,25
1,10,9,26
1,10,5,25
9,1,10,26
9,10,1,26
5,1,10,25
5,10,1,25
10,1,9,26
10,1,5,25
10,9,1,26
10,5,1,25
12,16,17,19
12,16,11,34
12,17,16,19
12,17,11,47
12,11,16,34
12,11,17,47
16,12,17,19
16,12,11,34
16,17,12,19
16,11,12,34
17,12,16,19
17,12,11,47
17,16,12,19
17,11,12,47
11,12,16,34
11,12,17,47
11,16,12,34
11,17,12,47
7,20,11,44
7,20,6,37
7,11,20,44
7,6,20,37
20,7,11,44
20,7,6,37
20,11,7,44
20,6,7,37
11,7,20,44
11,20,7,44
6,7,20,37
6,20,7,37
11,10,4,17
11,4,10,17
10,11,4,17
10,14,4,19
10,4,11,17
10,4,14,19
14,10,4,19
14,4,10,19
4,11,10,17
4,10,11,17
4,10,14,19
4,14,10,19
18,15,14,25
18,14,15,25
15,18,14,25
15,14,18,25
14,18,15,25
14,15,18,25
13,16,14,30
13,14,16,30
16,13,14,30
16,14,13,30
14,13,16,30
14,16,13,30
9,19,14,31
9,14,19,31
19,9,14,31
19,5,14,17
19,14,9,31
19,14,5,17
5,19,14,17
5,16,14,12
5,14,19,17
5,14,16,12
16,5,14,12
16,14,5,12
14,9,19,31
14,19,9,31
14,19,5,17
14,5,19,17
14,5,16,12
14,16,5,12
7,10,17,24
7,17,10,24
10,7,17,24
10,17,7,24
17,7,10,24
17,10,7,24
12,11,20,54
12,20,11,54
11,12,20,54
11,20,12,54
20,12,11,54
20,11,12,54
7,20,13,36
7,20,3,15
7,13,20,36
7,13,3,24
7,3,20,15
7,3,13,24
20,7,13,36
20,7,3,15
20,13,7,36
20,13,3,14
20,3,7,15
20,3,13,14
13,7,20,36
13,7,3,24
13,20,7,36
13,20,3,14
13,3,7,24
13,3,20,14
3,7,20,15
3,7,13,24
3,20,7,15
3,20,13,14
3,13,7,24
3,13,20,14
6,16,3,3
6,16,15,6
6,3,16,3
6,3,15,6
6,15,16,6
6,15,3,6
16,6,3,3
16,6,15,6
16,3,6,3
16,3,15,5
16,15,6,6
16,15,3,5
3,6,16,3
3,6,15,6
3,16,6,3
3,16,15,5
3,15,6,6
3,15,16,5
15,6,16,6
15,6,3,6
15,16,6,6
15,16,3,5
15,3,6,6
15,3,16,5
8,20,16,8
8,20,12,61
8,16,20,8
8,16,12,26
8,12,20,61
8,12,16,26
20,8,16,8
20,8,12,61
20,16,8,8
20,16,12,12
20,12,8,61
20,12,16,12
16,8,20,8
16,8,12,26
16,20,8,8
16,20,12,12
16,12,8,26
16,12,20,12
12,8,20,61
12,8,16,26
12,20,8,61
12,20,16,12
12,16,8,26
12,16,20,12
3,19,2,10
3,19,1,12
3,2,19,10
3,2,1,8
3,1,19,12
3,1,2,8
19,3,2,10
19,3,1,12
19,2,3,10
19,2,1,15
19,1,3,12
19,1,2,15
2,3,19,10
2,3,1,8
2,19,3,10
2,19,1,15
2,1,3,8
2,1,19,15
1,3,19,12
1,3,2,8
1,19,3,12
1,19,2,15
1,2,3,8
1,2,19,15
9,10,15,11
9,15,10,11
10,9,15,11
10,15,9,11
15,9,10,11
15,10,9,11
12,10,2,29
12,2,10,29
10,12,2,29
10,2,12,29
2,12,10,29
2,10,12,29
19,10,6,45
19,6,10,45
10,19,6,45
10,6,19,45
6,19,10,45
6,10,19,45
19,10,14,55
19,14,10,55
10,19,14,55
10,14,19,55
14,19,10,55
14,10,19,55
19,11,16,26
19,11,9,61
19,11,17,34
19,16,11,26
19,9,11,61
19,17,11,34
11,19,16,26
11,19,9,61
11,19,17,34
11,16,19,26
11,9,19,61
11,17,19,34
16,19,11,26
16,11,19,26
9,19,11,61
9,11,19,61
17,19,11,34
17,11,19,34
19,6,13,48
19,13,6,48
6,19,13,48
6,13,19,48
13,19,6,48
13,6,19,48
3,18,16,17
3,16,18,17
18,3,16,17
18,15,16,12
18,16,3,17
18,16,15,12
15,18,16,12
15,16,18,12
16,3,18,17
16,18,3,17
16,18,15,12
16,15,18,12
3,11,1,12
3,1,11,12
11,3,1,12
11,20,1,19
11,1,3,12
11,1,20,19
20,11,1,19
20,1,11,19
1,3,11,12
1,11,3,12
1,11,20,19
1,20,11,19
10,7,15,17
10,15,7,17
7,10,15,17
7,9,15,14
7,15,10,17
7,15,9,14
9,7,15,14
9,15,7,14
15,10,7,17
15,7,10,17
15,7,9,14
15,9,7,14
8,12,11,51
8,11,12,51
8,11,5,50
8,5,11,50
8,5,16,15
8,16,5,15
12,8,11,51
12,11,8,51
12,5,16,22
12,16,5,22
11,8,12,51
11,8,5,50
11,12,8,51
11,5,8,50
5,8,11,50
5,8,16,15
5,12,16,22
5,11,8,50
5,16,8,15
5,16,12,22
16,8,5,15
16,12,5,22
16,5,8,15
16,5,12,22
13,2,3,9
13,2,18,28
13,3,2,9
13,18,2,28
2,13,3,9
2,13,18,28
2,3,13,9
2,18,13,28
3,13,2,9
3,2,13,9
18,13,2,28
18,2,13,28
5,13,2,25
5,2,13,25
13,5,2,25
13,2,5,25
2,5,13,25
2,13,5,25
19,11,3,24
19,3,11,24
11,19,3,24
11,3,19,24
3,19,11,24
3,11,19,24
7,8,3,26
7,3,8,26
7,3,10,18
7,10,3,18
8,7,3,26
8,3,7,26
8,3,10,16
8,10,3,16
3,7,8,26
3,7,10,18
3,8,7,26
3,8,10,16
3,10,7,18
3,10,8,16
10,7,3,18
10,8,3,16
10,3,7,18
10,3,8,16
12,16,6,11
12,6,16,11
16,12,6,11
16,6,12,11
6,12,16,11
6,16,12,11
12,9,11,137
12,11,9,137
9,12,11,137
9,11,12,137
11,12,9,137
11,9,12,137
19,7,12,57
19,12,7,57
7,19,12,57
7,12,19,57
12,19,7,57
12,7,19,57
6,8,17,20
6,17,8,20
6,17,11,21
6,11,17,21
8,6,17,20
8,17,6,20
8,17,11,44
8,11,17,44
17,6,8,20
17,6,11,21
17,8,6,20
17,8,11,44
17,11,6,21
17,11,8,44
11,6,17,21
11,8,17,44
11,17,6,21
11,17,8,44
10,15,14,23
10,14,15,23
15,10,14,23
15,14,10,23
14,10,15,23
14,15,10,23
19,11,12,81
19,12,11,81
11,19,12,81
11,12,19,81
12,19,11,81
12,11,19,81
10,16,13,25
10,13,16,25
16,10,13,25
16,13,10,25
13,10,16,25
13,16,10,25
14,20,10,15
14,18,10,20
14,10,20,15
14,10,18,20
20,14,10,15
20,10,14,15
18,14,10,20
18,10,14,20
10,14,20,15
10,14,18,20
10,20,14,15
10,18,14,20
13,6,14,30
13,14,6,30
13,14,19,46
13,19,14,46
6,13,14,30
6,14,13,30
6,14,19,23
6,19,14,23
14,13,6,30
14,13,19,46
14,6,13,30
14,6,19,23
14,19,13,46
14,19,6,23
19,13,14,46
19,6,14,23
19,14,13,46
19,14,6,23
10,15,6,9
10,6,15,9
15,10,6,9
15,6,10,9
6,10,15,9
6,15,10,9
19,13,1,15
19,13,8,83
19,6,1,25
19,6,8,34
19,1,13,15
19,1,6,25
19,8,13,83
19,8,6,34
13,19,1,15
13,19,8,83
13,6,1,14
13,1,19,15
13,1,6,14
13,1,8,25
13,8,19,83
13,8,1,25
6,19,1,25
6,19,8,34
6,13,1,14
6,1,19,25
6,1,13,14
6,1,8,23
6,8,19,34
6,8,1,23
1,19,13,15
1,19,6,25
1,13,19,15
1,13,6,14
1,13,8,25
1,6,19,25
1,6,13,14
1,6,8,23
1,8,13,25
1,8,6,23
8,19,13,83
8,19,6,34
8,13,19,83
8,13,1,25
8,6,19,34
8,6,1,23
8,1,13,25
8,1,6,23
12,6,11,50
12,11,6,50
6,12,11,50
6,11,12,50
11,12,6,50
11,6,12,50
10,13,4,16
10,12,4,23
10,7,4,21
10,4,13,16
10,4,12,23
10,4,7,21
13,10,4,16
13,4,10,16
12,10,4,23
12,4,10,23
7,10,4,21
7,4,10,21
4,10,13,16
4,10,12,23
4,10,7,21
4,13,10,16
4,12,10,23
4,7,10,21
2,1,12,17
2,12,1,17
1,2,12,17
1,12,2,17
12,2,1,17
12,1,2,17
13,17,11,44
13,11,17,44
17,13,11,44
17,11,13,44
11,13,17,44
11,17,13,44
19,12,14,52
19,14,12,52
12,19,14,52
12,14,19,52
14,19,12,52
14,12,19,52
5,13,8,56
5,8,13,56
13,5,8,56
13,8,5,56
8,5,13,56
8,13,5,56
12,13,16,25
12,16,13,25
13,12,16,25
13,16,12,25
16,12,13,25
16,13,12,25
12,1,18,21
12,1,20,27
12,18,1,21
12,20,1,27
1,12,18,21
1,12,20,27
1,18,12,21
1,18,20,14
1,20,12,27
1,20,18,14
18,12,1,21
18,1,12,21
18,1,20,14
18,20,1,14
20,12,1,27
20,1,12,27
20,1,18,14
20,18,1,14
12,9,15,33
12,15,9,33
12,15,3,18
12,3,15,18
9,12,15,33
9,15,12,33
9,15,3,5
9,3,15,5
15,12,9,33
15,12,3,18
15,9,12,33
15,9,3,5
15,3,12,18
15,3,9,5
3,12,15,18
3,9,15,5
3,15,12,18
3,15,9,5
18,5,20,75
18,20,5,75
5,18,20,75
5,20,18,75
20,18,5,75
20,5,18,75
13,10,1,21
13,1,10,21
13,1,12,31
13,12,1,31
10,13,1,21
10,6,1,14
10,6,12,41
10,1,13,21
10,1,6,14
10,1,12,26
10,12,6,41
10,12,1,26
6,10,1,14
6,10,12,41
6,1,10,14
6,1,12,30
6,12,10,41
6,12,1,30
1,13,10,21
1,13,12,31
1,10,13,21
1,10,6,14
1,10,12,26
1,6,10,14
1,6,12,30
1,12,13,31
1,12,10,26
1,12,6,30
12,13,1,31
12,10,6,41
12,10,1,26
12,6,10,41
12,6,1,30
12,1,13,31
12,1,10,26
12,1,6,30
11,2,20,19
11,20,2,19
2,11,20,19
2,20,11,19
2,20,14,11
2,14,20,11
20,11,2,19
20,2,11,19
20,2,14,11
20,14,2,11
14,2,20,11
14,20,2,11
20,13,15,14
20,15,13,14
18,13,15,27
18,15,13,27
13,20,15,14
13,18,15,27
13,15,20,14
13,15,18,27
15,20,13,14
15,18,13,27
15,13,20,14
15,13,18,27
12,9,6,78
12,6,9,78
9,12,6,78
9,6,12,78
6,12,9,78
