i,j,k,count
20,23,6,7
20,11,23,7
20,11,6,5
20,6,23,7
20,6,11,5
11,23,20,7
11,20,23,7
11,20,6,5
11,6,20,5
6,23,20,7
6,20,23,7
6,20,11,5
6,11,20,5
5,11,8,16
5,8,11,16
11,5,8,16
11,8,5,16
8,5,11,16
8,11,5,16
12,16,6,6
12,6,16,6
16,12,6,6
16,6,12,6
6,12,16,6
6,16,12,6
3,11,15,31
3,15,11,31
11,3,15,31
11,15,3,31
15,3,11,31
15,11,3,31
1,23,8,10
1,23,9,27
1,23,14,12
1,8,23,10
1,8,9,5
1,8,14,10
1,9,23,27
1,9,8,5
1,14,23,12
1,14,8,10
23,1,8,10
23,1,9,27
23,1,14,12
23,8,1,10
23,8,14,25
23,9,1,27
23,14,1,12
23,14,8,25
8,1,23,10
8,1,9,5
8,1,14,10
8,23,1,10
8,23,14,25
8,9,1,5
8,14,1,10
8,14,23,25
9,1,23,27
9,1,8,5
9,23,1,27
9,8,1,5
14,1,23,12
14,1,8,10
14,23,1,12
14,23,8,25
14,8,1,10
14,8,23,25
3,6,22,27
3,22,6,27
6,3,22,27
6,22,3,27
22,3,6,27
22,6,3,27
22,15,2,5
22,19,2,6
22,2,15,5
22,2,19,6
15,22,2,5
15,19,2,22
15,2,22,5
15,2,19,22
19,22,2,6
19,15,2,22
19,2,22,6
19,2,15,22
2,22,15,5
2,22,19,6
2,15,22,5
2,15,19,22
2,19,22,6
2,19,15,22
7,12,19,6
7,12,21,4
7,19,12,6
7,19,21,11
7,21,12,4
7,21,19,11
12,7,19,6
12,7,21,4
12,19,7,6
12,19,21,3
12,21,7,4
12,21,19,3
19,7,12,6
19,7,21,11
19,12,7,6
19,12,21,3
19,21,7,11
19,21,12,3
21,7,12,4
21,7,19,11
21,12,7,4
21,12,19,3
21,19,7,11
21,19,12,3
2,13,19,24
2,9,19,13
2,19,13,24
2,19,9,13
13,2,19,24
13,9,19,32
13,19,2,24
13,19,9,32
9,2,19,13
9,13,19,32
9,19,2,13
9,19,13,32
19,2,13,24
19,2,9,13
19,13,2,24
19,13,9,32
19,9,2,13
19,9,13,32
17,5,19,31
17,5,13,50
17,19,5,31
17,13,5,50
17,13,18,31
17,18,13,31
5,17,19,31
5,17,13,50
5,19,17,31
5,19,18,20
5,13,17,50
5,13,18,35
5,18,19,20
5,18,13,35
19,17,5,31
19,5,17,31
19,5,18,20
19,13,18,23
19,18,5,20
19,18,13,23
13,17,5,50
13,17,18,31
13,5,17,50
13,5,18,35
13,19,18,23
13,18,17,31
13,18,5,35
13,18,19,23
18,17,13,31
18,5,19,20
18,5,13,35
18,19,5,20
18,19,13,23
18,13,17,31
18,13,5,35
18,13,19,23
2,10,3,21
2,3,10,21
10,2,3,21
10,3,2,21
3,2,10,21
3,10,2,21
6,21,11,23
6,11,21,23
21,6,11,23
21,11,6,23
11,6,21,23
11,21,6,23
20,1,15,7
20,15,1,7
1,20,15,7
1,15,20,7
15,20,1,7
15,1,20,7
3,10,22,19
3,10,7,13
3,22,10,19
3,7,10,13
10,3,22,19
10,3,7,13
10,22,3,19
10,22,7,10
10,7,3,13
10,7,22,10
22,3,10,19
22,10,3,19
22,10,7,10
22,7,10,10
7,3,10,13
7,10,3,13
7,10,22,10
7,22,10,10
2,17,7,34
2,17,22,7
2,7,17,34
2,7,22,19
2,22,17,7
2,22,7,19
17,2,7,34
17,2,22,7
17,7,2,34
17,7,22,11
17,22,2,7
17,22,7,11
7,2,17,34
7,2,22,19
7,17,2,34
7,17,22,11
7,22,2,19
7,22,17,11
22,2,17,7
22,2,7,19
22,17,2,7
22,17,7,11
22,7,2,19
22,7,17,11
23,19,13,34
23,13,19,34
19,23,13,34
19,13,23,34
13,23,19,34
13,19,23,34
15,21,16,47
15,16,21,47
21,15,16,47
21,16,15,47
16,15,21,47
16,21,15,47
5,9,23,61
5,1,23,23
5,23,9,61
5,23,1,23
5,23,13,67
5,13,23,67
9,5,23,61
9,23,5,61
1,5,23,23
1,23,5,23
23,5,9,61
23,5,1,23
23,5,13,67
23,9,5,61
23,1,5,23
23,13,5,67
13,5,23,67
13,23,5,67
1,17,14,28
1,17,9,39
1,17,23,14
1,14,17,28
1,9,17,39
1,23,17,14
17,1,14,28
17,1,9,39
17,1,23,14
17,14,1,28
17,14,23,20
17,9,1,39
17,9,23,33
17,23,1,14
17,23,14,20
17,23,9,33
14,1,17,28
14,17,1,28
14,17,23,20
14,23,17,20
9,1,17,39
9,17,1,39
9,17,23,33
9,23,17,33
23,1,17,14
23,17,1,14
23,17,14,20
23,17,9,33
23,14,17,20
23,9,17,33
2,6,15,24
2,15,6,24
6,2,15,24
6,15,2,24
15,2,6,24
15,6,2,24
3,10,9,17
3,9,10,17
3,9,20,26
3,20,9,26
10,3,9,17
10,9,3,17
9,3,10,17
9,3,20,26
9,10,3,17
9,20,3,26
20,3,9,26
20,9,3,26
5,15,7,7
5,7,15,7
15,5,7,7
15,7,5,7
7,5,15,7
7,15,5,7
15,16,11,48
15,11,16,48
21,16,11,6
21,11,16,6
16,15,11,48
16,21,11,6
16,11,15,48
16,11,21,6
11,15,16,48
11,21,16,6
11,16,15,48
11,16,21,6
4,6,12,10
4,22,12,12
4,12,6,10
4,12,22,12
6,4,12,10
6,22,12,10
6,12,4,10
6,12,22,10
22,4,12,12
22,6,12,10
22,12,4,12
22,12,6,10
12,4,6,10
12,4,22,12
12,6,4,10
12,6,22,10
12,22,4,12
12,22,6,10
3,4,8,21
3,6,8,22
3,8,4,21
3,8,6,22
3,8,17,21
3,17,8,21
4,3,8,21
4,8,3,21
4,8,17,30
4,17,8,30
6,3,8,22
6,8,3,22
6,8,17,18
6,17,8,18
8,3,4,21
8,3,6,22
8,3,17,21
8,4,3,21
8,4,17,30
8,6,3,22
8,6,17,18
8,17,3,21
8,17,4,30
8,17,6,18
17,3,8,21
17,4,8,30
17,6,8,18
17,8,3,21
17,8,4,30
17,8,6,18
5,6,21,45
5,2,21,23
5,21,6,45
5,21,2,23
6,5,21,45
6,2,21,14
6,21,5,45
6,21,2,14
2,5,21,23
2,6,21,14
2,21,5,23
2,21,6,14
21,5,6,45
21,5,2,23
21,6,5,45
21,6,2,14
21,2,5,23
21,2,6,14
2,4,7,45
2,7,4,45
2,7,9,11
2,9,7,11
4,2,7,45
4,5,7,34
4,7,2,45
4,7,5,34
5,4,7,34
5,7,4,34
7,2,4,45
7,2,9,11
7,4,2,45
7,4,5,34
7,5,4,34
7,9,2,11
9,2,7,11
9,7,2,11
12,19,9,13
12,9,19,13
19,12,9,13
19,9,12,13
9,12,19,13
9,19,12,13
8,10,23,6
8,23,10,6
10,8,23,6
10,23,8,6
23,8,10,6
23,10,8,6
1,11,15,20
1,15,11,20
11,1,15,20
11,15,1,20
15,1,11,20
15,11,1,20
5,4,23,63
5,23,4,63
4,5,23,63
4,9,23,53
4,23,5,63
4,23,9,53
9,4,23,53
9,23,4,53
23,5,4,63
23,4,5,63
23,4,9,53
23,9,4,53
4,17,16,12
4,16,17,12
17,4,16,12
17,16,4,12
17,16,23,12
17,23,16,12
16,4,17,12
16,17,4,12
16,17,23,12
16,23,17,12
23,17,16,12
23,16,17,12
20,4,7,17
20,9,7,8
20,7,4,17
20,7,9,8
4,20,7,17
4,7,20,17
9,20,7,8
9,7,20,8
7,20,4,17
7,20,9,8
7,4,20,17
7,9,20,8
5,2,19,25
5,21,19,35
5,19,2,25
5,19,21,35
2,5,19,25
2,21,19,13
2,19,5,25
2,19,21,13
21,5,19,35
21,2,19,13
21,19,5,35
21,19,2,13
19,5,2,25
19,5,21,35
19,2,5,25
19,2,21,13
19,21,5,35
19,21,2,13
5,9,8,22
5,10,8,7
5,8,9,22
5,8,10,7
9,5,8,22
9,8,5,22
10,5,8,7
10,8,5,7
8,5,9,22
8,5,10,7
8,9,5,22
8,10,5,7
9,21,14,9
9,14,21,9
8,21,14,4
8,14,21,4
21,9,14,9
21,8,14,4
21,14,9,9
21,14,8,4
14,9,21,9
14,8,21,4
14,21,9,9
14,21,8,4
10,4,14,4
10,14,4,4
4,10,14,4
4,14,10,4
14,10,4,4
14,4,10,4
21,16,6,57
21,6,16,57
16,21,6,57
16,4,6,26
16,6,21,57
16,6,4,26
4,16,6,26
4,6,16,26
6,21,16,57
6,16,21,57
6,16,4,26
6,4,16,26
21,20,13,10
21,13,20,10
20,21,13,10
20,13,21,10
13,21,20,10
13,20,21,10
5,18,21,20
5,21,18,20
18,5,21,20
18,21,5,20
21,5,18,20
21,18,5,20
17,3,18,31
17,18,3,31
3,17,18,31
3,4,18,38
3,18,17,31
3,18,4,38
4,3,18,38
4,9,18,25
4,18,3,38
4,18,9,25
9,4,18,25
9,13,18,30
9,18,4,25
9,18,13,30
13,9,18,30
13,18,9,30
18,17,3,31
18,3,17,31
18,3,4,38
18,4,3,38
18,4,9,25
18,9,4,25
18,9,13,30
18,13,9,30
23,3,22,29
23,3,7,16
23,22,3,29
23,22,7,18
23,7,3,16
23,7,22,18
3,23,22,29
3,23,7,16
3,22,23,29
3,7,23,16
22,23,3,29
22,23,7,18
22,3,23,29
22,7,23,18
7,23,3,16
7,23,22,18
7,3,23,16
7,22,23,18
3,7,20,15
3,20,7,15
3,20,6,12
3,6,20,12
7,3,20,15
7,20,3,15
7,20,6,17
7,6,20,17
20,3,7,15
20,3,6,12
20,7,3,15
20,7,6,17
20,6,3,12
20,6,7,17
6,3,20,12
6,7,20,17
6,20,3,12
6,20,7,17
8,3,7,15
8,7,3,15
3,8,7,15
3,7,8,15
7,8,3,15
7,3,8,15
2,11,5,19
2,5,11,19
11,2,5,19
11,5,2,19
5,2,11,19
5,11,2,19
5,4,19,49
5,19,4,49
4,5,19,49
4,19,5,49
19,5,4,49
19,4,5,49
3,5,19,35
3,19,5,35
5,3,19,35
5,19,3,35
19,3,5,35
19,5,3,35
1,17,3,36
1,6,3,16
1,3,17,36
1,3,6,16
17,1,3,36
17,3,1,36
6,1,3,16
6,3,1,16
3,1,17,36
3,1,6,16
3,17,1,36
3,6,1,16
11,1,13,18
11,13,1,18
11,13,7,5
11,7,13,5
1,11,13,18
1,13,11,18
1,13,7,17
1,7,13,17
13,11,1,18
13,11,7,5
13,1,11,18
13,1,7,17
13,7,11,5
13,7,1,17
7,11,13,5
7,1,13,17
7,13,11,5
7,13,1,17
13,23,17,40
13,17,23,40
13,17,20,13
13,20,17,13
9,17,20,15
9,20,17,15
23,13,17,40
23,17,13,40
23,17,20,8
23,20,17,8
17,13,23,40
17,13,20,13
17,9,20,15
17,23,13,40
17,23,20,8
17,20,13,13
17,20,9,15
17,20,23,8
20,13,17,13
20,9,17,15
20,23,17,8
20,17,13,13
20,17,9,15
20,17,23,8
3,17,19,32
3,1,19,24
3,19,17,32
3,19,1,24
17,3,19,32
17,1,19,14
17,19,3,32
17,19,1,14
1,3,19,24
1,17,19,14
1,19,3,24
1,19,17,14
19,3,17,32
19,3,1,24
19,17,3,32
19,17,1,14
19,1,3,24
19,1,17,14
20,14,7,12
20,14,23,12
20,7,14,12
20,7,23,7
20,23,14,12
20,23,7,7
14,20,7,12
14,20,23,12
14,7,20,12
14,7,23,15
14,23,20,12
14,23,7,15
7,20,14,12
7,20,23,7
7,14,20,12
7,14,23,15
7,23,20,7
7,23,14,15
23,20,14,12
23,20,7,7
23,14,20,12
23,14,7,15
23,7,20,7
23,7,14,15
19,2,16,19
19,16,2,19
2,19,16,19
2,16,19,19
16,19,2,19
16,2,19,19
23,21,9,18
23,9,21,18
21,23,9,18
21,9,23,18
9,23,21,18
9,21,23,18
3,23,18,15
3,18,23,15
23,3,18,15
23,18,3,15
18,3,23,15
18,23,3,15
3,23,6,20
3,23,8,7
3,6,23,20
3,8,23,7
23,3,6,20
23,3,8,7
23,6,3,20
23,8,3,7
6,3,23,20
6,23,3,20
8,3,23,7
8,23,3,7
5,20,21,37
5,21,20,37
20,5,21,37
20,21,5,37
21,5,20,37
21,20,5,37
13,8,3,14
13,3,8,14
11,8,3,51
11,3,8,51
8,13,3,14
8,11,3,51
8,3,13,14
8,3,11,51
3,13,8,14
3,11,8,51
3,8,13,14
3,8,11,51
5,3,1,31
5,1,3,31
3,5,1,31
3,1,5,31
1,5,3,31
1,3,5,31
3,7,5,29
3,5,7,29
3,5,14,29
3,14,5,29
7,3,5,29
7,5,3,29
5,3,7,29
5,3,14,29
5,7,3,29
5,14,3,29
14,3,5,29
14,5,3,29
16,15,9,8
16,6,9,14
16,9,15,8
16,9,6,14
15,16,9,8
15,9,16,8
6,16,9,14
6,9,16,14
9,16,15,8
9,16,6,14
9,15,16,8
9,6,16,14
2,18,5,29
2,18,17,19
2,18,23,17
2,5,18,29
2,5,23,38
2,17,18,19
2,23,18,17
2,23,5,38
4,18,23,22
4,23,18,22
18,2,5,29
18,2,17,19
18,2,23,17
18,4,23,22
18,5,2,29
18,5,23,31
18,17,2,19
18,17,23,16
18,23,2,17
18,23,4,22
18,23,5,31
18,23,17,16
5,2,18,29
5,2,23,38
5,18,2,29
5,18,23,31
5,23,2,38
5,23,18,31
17,2,18,19
17,18,2,19
17,18,23,16
17,23,18,16
23,2,18,17
23,2,5,38
23,4,18,22
23,18,2,17
23,18,4,22
23,18,5,31
23,18,17,16
23,5,2,38
23,5,18,31
23,17,18,16
2,4,19,24
2,19,4,24
4,2,19,24
4,19,2,24
19,2,4,24
19,4,2,24
16,15,7,24
16,7,15,24
21,15,7,25
21,15,19,15
21,7,15,25
21,19,15,15
15,16,7,24
15,21,7,25
15,21,19,15
15,7,16,24
15,7,21,25
15,7,19,8
15,19,21,15
15,19,7,8
7,16,15,24
7,21,15,25
7,15,16,24
7,15,21,25
7,15,19,8
7,19,15,8
19,21,15,15
19,15,21,15
19,15,7,8
19,7,15,8
13,22,16,11
13,23,16,25
13,16,22,11
13,16,23,25
22,13,16,11
22,23,16,2
22,16,13,11
22,16,23,2
23,13,16,25
23,22,16,2
23,16,13,25
23,16,22,2
16,13,22,11
16,13,23,25
16,22,13,11
16,22,23,2
16,23,13,25
16,23,22,2
13,23,11,36
13,11,23,36
23,13,11,36
23,11,13,36
11,13,23,36
11,23,13,36
1,3,22,31
1,22,3,31
3,1,22,31
3,22,1,31
22,1,3,31
22,3,1,31
17,3,7,27
17,13,7,13
17,7,3,27
17,7,13,13
3,17,7,27
3,13,7,23
3,7,17,27
3,7,13,23
13,17,7,13
13,3,7,23
13,7,17,13
13,7,3,23
7,17,3,27
7,17,13,13
7,3,17,27
7,3,13,23
7,13,17,13
7,13,3,23
13,11,21,16
13,21,11,16
11,13,21,16
11,21,13,16
21,13,11,16
21,11,13,16
3,23,19,29
3,23,9,31
3,19,23,29
3,9,23,31
23,3,19,29
23,3,9,31
23,19,3,29
23,9,3,31
19,3,23,29
19,23,3,29
9,3,23,31
9,23,3,31
5,10,20,15
5,10,21,13
5,20,10,15
5,21,10,13
10,5,20,15
10,5,21,13
10,20,5,15
10,21,5,13
20,5,10,15
20,10,5,15
21,5,10,13
21,10,5,13
23,16,21,14
23,21,16,14
16,23,21,14
16,21,23,14
21,23,16,14
21,16,23,14
5,16,6,31
5,16,15,20
5,6,16,31
5,6,15,46
5,15,16,20
5,15,6,46
16,5,6,31
16,5,15,20
16,6,5,31
16,15,5,20
6,5,16,31
6,5,15,46
6,16,5,31
6,15,5,46
15,5,16,20
15,5,6,46
15,16,5,20
15,6,5,46
9,1,2,24
9,2,1,24
22,13,1,32
22,13,2,14
22,1,13,32
22,1,2,12
22,2,13,14
22,2,1,12
13,22,1,32
13,22,2,14
13,1,22,32
13,2,22,14
1,9,2,24
1,22,13,32
1,22,2,12
1,13,22,32
1,2,9,24
1,2,22,12
2,9,1,24
2,22,13,14
2,22,1,12
2,13,22,14
2,1,9,24
2,1,22,12
13,7,8,5
13,8,7,5
13,8,5,14
13,5,8,14
7,13,8,5
7,8,13,5
7,8,5,13
7,5,8,13
8,13,7,5
8,13,5,14
8,7,13,5
8,7,5,13
8,5,13,14
8,5,7,13
5,13,8,14
5,7,8,13
5,8,13,14
5,8,7,13
6,1,2,29
6,1,21,13
6,2,1,29
6,21,1,13
1,6,2,29
1,6,21,13
1,2,6,29
1,2,21,16
1,21,6,13
1,21,2,16
2,6,1,29
2,1,6,29
2,1,21,16
2,21,1,16
21,6,1,13
21,1,6,13
21,1,2,16
21,2,1,16
3,2,23,38
3,2,19,30
3,23,2,38
3,19,2,30
2,3,23,38
2,3,19,30
2,23,3,38
2,23,19,21
2,19,3,30
2,19,23,21
23,3,2,38
23,2,3,38
23,2,19,21
23,19,2,21
19,3,2,30
19,2,3,30
19,2,23,21
19,23,2,21
1,17,13,33
1,13,17,33
17,1,13,33
17,13,1,33
13,1,17,33
13,17,1,33
5,19,10,9
5,10,19,9
19,5,10,9
19,10,5,9
10,5,19,9
10,19,5,9
2,5,13,70
2,7,13,29
2,13,5,70
2,13,7,29
5,2,13,70
5,13,2,70
7,2,13,29
7,13,2,29
13,2,5,70
13,2,7,29
13,5,2,70
13,7,2,29
3,17,21,15
3,21,17,15
17,3,21,15
17,21,3,15
21,3,17,15
21,17,3,15
22,6,1,16
22,6,11,7
22,1,6,16
22,11,6,7
6,22,1,16
6,22,11,7
6,1,22,16
6,1,11,10
6,11,22,7
6,11,1,10
1,22,6,16
1,6,22,16
1,6,11,10
1,11,6,10
11,22,6,7
11,6,22,7
11,6,1,10
11,1,6,10
17,22,8,9
17,8,22,9
22,17,8,9
22,8,17,9
8,17,22,9
8,22,17,9
23,13,3,28
23,3,13,28
13,23,3,28
13,3,23,28
3,23,13,28
3,13,23,28
10,12,19,4
10,12,13,7
10,19,12,4
10,13,12,7
12,10,19,4
12,10,13,7
12,19,10,4
12,19,13,5
12,13,10,7
12,13,19,5
19,10,12,4
19,12,10,4
19,12,13,5
19,13,12,5
13,10,12,7
13,12,10,7
13,12,19,5
13,19,12,5
13,2,8,17
13,8,2,17
2,13,8,17
2,4,8,20
2,8,13,17
2,8,4,20
4,2,8,20
4,8,2,20
8,13,2,17
8,2,13,17
8,2,4,20
8,4,2,20
12,14,6,7
12,14,22,6
12,6,14,7
12,22,14,6
14,12,6,7
14,12,22,6
14,6,12,7
14,6,22,13
14,22,12,6
14,22,6,13
6,12,14,7
6,14,12,7
6,14,22,13
6,22,14,13
22,12,14,6
22,14,12,6
22,14,6,13
22,6,14,13
2,17,3,55
2,3,17,55
17,2,3,55
17,3,2,55
3,2,17,55
3,17,2,55
1,7,3,17
1,3,7,17
7,1,3,17
7,3,1,17
3,1,7,17
3,7,1,17
4,1,12,5
4,12,1,5
1,4,12,5
1,12,4,5
12,4,1,5
12,1,4,5
4,12,13,22
4,13,12,22
5,12,13,23
5,12,6,16
5,13,12,23
5,6,12,16
12,4,13,22
12,5,13,23
12,5,6,16
12,13,4,22
12,13,5,23
12,6,5,16
13,4,12,22
13,5,12,23
13,12,4,22
13,12,5,23
6,5,12,16
6,12,5,16
4,12,17,10
4,17,12,10
12,4,17,10
12,17,4,10
12,17,22,13
12,22,17,13
17,4,12,10
17,12,4,10
17,12,22,13
17,22,12,13
22,12,17,13
22,17,12,13
18,19,4,14
18,4,19,14
19,18,4,14
19,4,18,14
4,18,19,14
4,19,18,14
10,4,11,4
10,11,4,4
4,10,11,4
4,11,10,4
11,10,4,4
11,4,10,4
23,9,12,17
23,12,9,17
9,23,12,17
9,12,23,17
12,23,9,17
12,9,23,17
2,13,16,38
2,16,13,38
13,2,16,38
13,16,2,38
16,2,13,38
16,13,2,38
4,8,22,23
4,22,8,23
8,4,22,23
8,22,4,23
8,22,2,5
8,2,22,5
22,4,8,23
22,8,4,23
22,8,2,5
22,2,8,5
2,8,22,5
2,22,8,5
4,6,14,32
4,14,6,32
6,4,14,32
6,14,4,32
14,4,6,32
14,6,4,32
13,20,11,11
13,11,20,11
20,13,11,11
20,11,13,11
11,13,20,11
11,20,13,11
13,3,21,19
13,21,3,19
3,13,21,19
3,21,13,19
21,13,3,19
21,3,13,19
15,21,14,6
15,14,21,6
21,15,14,6
21,14,15,6
14,15,21,6
14,21,15,6
23,2,14,18
23,20,18,8
23,14,2,18
23,18,20,8
2,23,14,18
2,20,14,8
2,20,18,8
2,14,23,18
2,14,20,8
2,14,18,10
2,18,20,8
2,18,14,10
20,23,18,8
20,2,14,8
20,2,18,8
20,14,2,8
20,18,23,8
20,18,2,8
14,23,2,18
14,2,23,18
14,2,20,8
14,2,18,10
14,20,2,8
14,18,2,10
18,23,20,8
18,2,20,8
18,2,14,10
18,20,23,8
18,20,2,8
18,14,2,10
23,17,7,4
23,7,17,4
5,17,7,17
5,7,17,17
17,23,7,4
17,5,7,17
17,7,23,4
17,7,5,17
7,23,17,4
7,5,17,17
7,17,23,4
7,17,5,17
13,7,4,39
13,4,7,39
7,13,4,39
7,4,13,39
4,13,7,39
4,7,13,39
10,22,18,8
10,18,22,8
10,18,7,3
10,7,18,3
22,10,18,8
22,18,10,8
18,10,22,8
18,10,7,3
18,22,10,8
18,7,10,3
7,10,18,3
7,18,10,3
5,11,17,18
5,17,11,18
11,5,17,18
11,17,5,18
17,5,11,18
17,11,5,18
6,5,7,18
6,7,5,18
5,6,7,18
5,7,6,18
7,6,5,18
7,5,6,18
23,14,5,41
23,5,14,41
14,23,5,41
14,5,23,41
5,23,14,41
5,14,23,41
9,6,22,14
9,22,6,14
6,9,22,14
6,22,9,14
22,9,6,14
22,6,9,14
16,20,22,4
16,22,20,4
20,16,22,4
20,22,16,4
22,16,20,4
22,20,16,4
13,9,8,16
13,23,8,24
13,6,8,19
13,8,9,16
13,8,23,24
13,8,6,19
9,13,8,16
9,8,13,16
23,13,8,24
23,8,13,24
6,13,8,19
6,8,13,19
8,13,9,16
8,13,23,24
8,13,6,19
8,9,13,16
8,23,13,24
8,6,13,19
4,15,22,18
4,22,15,18
15,4,22,18
15,22,4,18
22,4,15,18
22,15,4,18
17,22,11,4
17,11,22,4
22,17,11,4
22,11,17,4
11,17,22,4
11,22,17,4
22,17,13,36
22,13,17,36
17,22,13,36
17,13,22,36
13,22,17,36
13,17,22,36
4,22,23,27
4,23,22,27
22,4,23,27
22,23,4,27
23,4,22,27
23,22,4,27
20,7,22,21
20,22,7,21
7,20,22,21
7,22,20,21
22,20,7,21
22,7,20,21
11,23,5,24
11,5,23,24
23,11,5,24
23,5,11,24
5,11,23,24
5,23,11,24
13,14,8,15
13,8,14,15
14,13,8,15
14,8,13,15
8,13,14,15
8,14,13,15
2,17,19,14
2,19,17,14
17,2,19,14
17,19,2,14
19,2,17,14
19,17,2,14
6,4,1,16
6,17,21,18
6,1,4,16
6,21,17,18
4,6,1,16
4,17,1,28
4,17,21,17
4,1,6,16
4,1,17,28
4,1,21,17
4,21,17,17
4,21,1,17
17,6,21,18
17,4,1,28
17,4,21,17
17,1,4,28
17,1,21,5
17,21,6,18
17,21,4,17
17,21,1,5
1,6,4,16
1,4,6,16
1,4,17,28
1,4,21,17
1,17,4,28
1,17,21,5
1,21,4,17
1,21,17,5
21,6,17,18
21,4,17,17
21,4,1,17
21,17,6,18
21,17,4,17
21,17,1,5
21,1,4,17
21,1,17,5
5,11,14,15
5,14,11,15
11,5,14,15
11,15,14,13
11,14,5,15
11,14,15,13
15,11,14,13
15,14,11,13
14,5,11,15
14,11,5,15
14,11,15,13
14,15,11,13
6,23,18,15
6,23,21,20
6,18,23,15
6,21,23,20
23,6,18,15
23,6,21,20
23,18,6,15
23,18,21,12
23,18,8,7
23,21,6,20
23,21,18,12
23,21,8,4
23,8,18,7
23,8,21,4
18,6,23,15
18,23,6,15
18,23,21,12
18,23,8,7
18,21,23,12
18,8,23,7
21,6,23,20
21,23,6,20
21,23,18,12
21,23,8,4
21,18,23,12
21,8,23,4
8,23,18,7
8,23,21,4
8,18,23,7
8,21,23,4
15,5,8,12
15,1,8,5
15,14,8,6
15,8,5,12
15,8,1,5
15,8,14,6
5,15,8,12
5,1,8,5
5,14,8,10
5,8,15,12
5,8,1,5
5,8,14,10
1,15,8,5
1,5,8,5
1,8,15,5
1,8,5,5
14,15,8,6
14,5,8,10
14,8,15,6
14,8,5,10
8,15,5,12
8,15,1,5
8,15,14,6
8,5,15,12
8,5,1,5
8,5,14,10
8,1,15,5
8,1,5,5
8,14,15,6
8,14,5,10
2,16,18,9
2,18,16,9
3,16,18,7
3,18,16,7
13,16,18,6
13,18,16,6
16,2,18,9
16,3,18,7
16,13,18,6
16,18,2,9
16,18,3,7
16,18,13,6
18,2,16,9
18,3,16,7
18,13,16,6
18,16,2,9
18,16,3,7
18,16,13,6
20,17,14,6
20,14,17,6
17,20,14,6
17,14,20,6
14,20,17,6
14,17,20,6
13,6,16,31
13,6,21,20
13,16,6,31
13,21,6,20
6,13,16,31
6,13,21,20
6,16,13,31
6,21,13,20
16,13,6,31
16,6,13,31
21,13,6,20
21,6,13,20
2,23,12,7
2,12,23,7
2,12,19,9
2,19,12,9
23,2,12,7
23,12,2,7
12,2,23,7
12,2,19,9
12,23,2,7
12,19,2,9
19,2,12,9
19,12,2,9
18,17,16,9
18,16,17,9
17,18,16,9
17,16,18,9
16,18,17,9
16,17,18,9
10,5,17,15
10,1,17,8
10,17,5,15
10,17,1,8
5,10,17,15
5,17,10,15
1,10,17,8
1,17,10,8
17,10,5,15
17,10,1,8
17,5,10,15
17,1,10,8
5,16,19,21
5,19,16,21
16,5,19,21
16,19,5,21
19,5,16,21
19,16,5,21
5,16,22,21
5,22,16,21
16,5,22,21
16,22,5,21
22,5,16,21
22,16,5,21
4,10,13,26
4,10,19,10
4,13,10,26
4,13,19,52
4,19,10,10
4,19,13,52
10,4,13,26
10,4,19,10
10,13,4,26
10,19,4,10
13,4,10,26
13,4,19,52
13,10,4,26
13,19,4,52
19,4,10,10
19,4,13,52
19,10,4,10
19,13,4,52
23,7,4,14
23,7,13,16
23,4,7,14
23,13,7,16
7,23,4,14
7,23,13,16
7,4,23,14
7,13,23,16
4,23,7,14
4,7,23,14
13,23,7,16
13,7,23,16
17,22,23,14
17,23,22,14
22,17,23,14
22,23,17,14
23,17,22,14
23,22,17,14
20,3,1,20
20,1,3,20
3,20,1,20
3,1,20,20
1,20,3,20
1,3,20,20
3,17,14,11
3,14,17,11
17,3,14,11
17,14,3,11
14,3,17,11
14,17,3,11
13,15,5,30
13,5,15,30
15,13,5,30
15,5,13,30
5,13,15,30
5,15,13,30
13,17,14,15
13,14,17,15
17,13,14,15
17,14,13,15
14,13,17,15
14,17,13,15
5,20,14,17
5,14,20,17
20,5,14,17
20,14,5,17
14,5,20,17
14,20,5,17
23,16,5,17
23,5,16,17
16,23,5,17
16,5,23,17
5,23,16,17
5,16,23,17
3,6,9,41
3,9,6,41
6,3,9,41
6,9,3,41
9,3,6,41
9,6,3,41
4,3,10,26
4,10,3,26
3,4,10,26
3,11,21,30
3,11,10,11
3,21,11,30
3,10,4,26
3,10,11,11
11,3,21,30
11,3,10,11
11,21,3,30
11,10,3,11
21,3,11,30
21,11,3,30
10,4,3,26
10,3,4,26
10,3,11,11
10,11,3,11
17,21,13,10
17,13,21,10
21,17,13,10
21,13,17,10
13,17,21,10
13,21,17,10
13,1,15,21
13,15,1,21
1,13,15,21
1,15,13,21
15,13,1,21
15,1,13,21
4,8,18,16
4,8,1,11
4,18,8,16
4,1,8,11
8,4,18,16
8,4,1,11
8,18,4,16
8,18,1,4
8,1,4,11
8,1,18,4
18,4,8,16
18,8,4,16
18,8,1,4
18,1,8,4
1,4,8,11
1,8,4,11
1,8,18,4
1,18,8,4
2,1,14,10
2,14,1,10
23,3,14,13
23,14,3,13
3,23,14,13
3,14,23,13
1,2,14,10
1,14,2,10
14,2,1,10
14,23,3,13
14,3,23,13
14,1,2,10
15,19,11,14
15,11,19,14
19,15,11,14
19,11,15,14
19,11,21,20
19,21,11,20
11,15,19,14
11,19,15,14
