i,j,k,count
17,8,18,40
12,13,6,79
12,16,6,29
12,16,21,22
12,6,13,79
12,6,16,29
12,21,16,22
13,12,6,79
13,16,21,19
13,6,12,79
13,21,16,19
16,12,6,29
16,12,21,22
16,13,21,19
16,6,12,29
16,21,12,22
16,21,13,19
6,12,13,79
6,12,16,29
6,13,12,79
6,16,12,29
21,12,16,22
21,13,16,19
21,16,12,22
21,16,13,19
1,9,12,27
1,12,9,27
9,1,12,27
9,12,1,27
12,1,9,27
12,9,1,27
15,7,2,9
15,7,13,10
15,7,6,4
15,2,7,9
15,2,13,8
15,13,7,10
15,13,2,8
15,13,6,16
15,6,7,4
15,6,13,16
7,15,2,9
7,15,13,10
7,15,6,4
7,2,15,9
7,13,15,10
7,13,6,36
7,6,15,4
7,6,13,36
2,15,7,9
2,15,13,8
2,7,15,9
2,13,15,8
13,15,7,10
13,15,2,8
13,15,6,16
13,7,15,10
13,7,6,36
13,2,15,8
13,6,15,16
13,6,7,36
6,15,7,4
6,15,13,16
6,7,15,4
6,7,13,36
6,13,15,16
6,13,7,36
3,4,18,22
3,18,4,22
4,3,18,22
4,18,3,22
18,3,4,22
18,4,3,22
1,6,12,84
1,12,6,84
6,1,12,84
6,3,12,65
6,12,1,84
6,12,3,65
3,6,12,65
3,12,6,65
12,1,6,84
12,6,1,84
12,6,3,65
12,3,6,65
12,9,7,15
12,7,9,15
9,12,7,15
9,7,12,15
7,12,9,15
7,9,12,15
2,11,21,26
2,21,11,26
11,2,21,26
11,21,2,26
21,2,11,26
21,11,2,26
18,8,15,35
18,17,15,11
18,15,8,35
18,15,17,11
8,18,15,35
8,15,18,35
17,18,15,11
17,15,18,11
15,18,8,35
15,18,17,11
15,8,18,35
15,17,18,11
1,4,11,25
1,4,13,44
1,11,4,25
1,11,13,51
1,13,4,44
1,13,11,51
4,1,11,25
4,1,13,44
4,11,1,25
4,11,13,32
4,11,7,10
4,13,1,44
4,13,11,32
4,7,11,10
11,1,4,25
11,1,13,51
11,4,1,25
11,4,13,32
11,4,7,10
11,13,1,51
11,13,4,32
11,13,7,19
11,7,4,10
11,7,13,19
13,1,4,44
13,1,11,51
13,4,1,44
13,4,11,32
13,11,1,51
13,11,4,32
13,11,7,19
13,7,11,19
7,4,11,10
7,11,4,10
7,11,13,19
7,13,11,19
12,5,20,17
12,20,5,17
11,5,20,23
11,20,5,23
5,12,20,17
5,11,20,23
5,20,12,17
5,20,11,23
20,12,5,17
20,11,5,23
20,5,12,17
20,5,11,23
3,19,13,9
3,13,19,9
10,12,19,17
10,19,12,17
12,10,19,17
12,19,10,17
19,3,13,9
19,10,12,17
19,12,10,17
19,13,3,9
13,3,19,9
13,19,3,9
16,5,14,4
16,14,5,4
5,16,14,4
5,14,16,4
14,16,5,4
14,5,16,4
20,9,12,21
20,9,14,22
20,12,9,21
20,14,9,22
9,20,12,21
9,20,14,22
9,12,20,21
9,14,20,22
12,20,9,21
12,9,20,21
14,20,9,22
14,9,20,22
12,10,6,68
12,6,10,68
10,12,6,68
10,6,12,68
6,12,10,68
6,10,12,68
10,15,20,11
10,20,15,11
15,10,20,11
15,20,10,11
20,10,15,11
20,15,10,11
12,18,14,13
12,14,18,13
18,12,14,13
18,14,12,13
14,12,18,13
14,18,12,13
1,10,16,9
1,16,10,9
1,16,9,9
1,9,16,9
10,1,16,9
10,16,1,9
10,16,9,5
10,9,16,5
16,1,10,9
16,1,9,9
16,10,1,9
16,10,9,5
16,9,1,9
16,9,10,5
9,1,16,9
9,10,16,5
9,16,1,9
9,16,10,5
21,10,7,32
21,7,10,32
10,21,7,32
10,7,21,32
7,21,10,32
7,10,21,32
12,2,14,11
12,14,2,11
2,12,14,11
2,14,12,11
14,12,2,11
14,2,12,11
13,4,19,26
13,19,4,26
4,13,19,26
4,19,13,26
19,13,4,26
19,4,13,26
21,17,8,77
21,8,17,77
17,21,8,77
17,8,21,77
8,21,17,77
8,17,21,77
3,11,12,47
3,12,11,47
11,3,12,47
11,1,12,66
11,12,3,47
11,12,1,66
1,11,12,66
1,12,11,66
12,3,11,47
12,11,3,47
12,11,1,66
12,1,11,66
6,14,8,6
6,14,3,6
6,8,14,6
6,3,14,6
14,6,8,6
14,6,3,6
14,8,6,6
14,8,3,7
14,3,6,6
14,3,8,7
8,6,14,6
8,14,6,6
8,14,3,7
8,3,14,7
3,6,14,6
3,14,6,6
3,14,8,7
3,8,14,7
8,10,2,15
8,2,10,15
9,10,2,5
9,2,10,5
10,8,2,15
10,9,2,5
10,2,8,15
10,2,9,5
2,8,10,15
2,9,10,5
2,10,8,15
2,10,9,5
8,17,3,49
8,17,4,23
8,3,17,49
8,3,4,13
8,4,17,23
8,4,3,13
17,8,3,49
17,8,4,23
17,3,8,49
17,3,4,15
17,4,8,23
17,4,3,15
3,8,17,49
3,8,4,13
3,17,8,49
3,17,4,15
3,4,8,13
3,4,17,15
4,8,17,23
4,8,3,13
4,17,8,23
4,17,3,15
4,3,8,13
4,3,17,15
14,13,21,23
14,21,13,23
13,14,21,23
13,21,14,23
21,14,13,23
21,13,14,23
12,17,11,49
12,17,20,17
12,11,17,49
12,20,17,17
17,12,11,49
17,12,20,17
17,11,12,49
17,11,20,6
17,20,12,17
17,20,11,6
11,12,17,49
11,17,12,49
11,17,20,6
11,20,17,6
20,12,17,17
20,17,12,17
20,17,11,6
20,11,17,6
1,4,2,37
1,21,2,50
1,2,4,37
1,2,21,50
4,1,2,37
4,21,2,27
4,2,1,37
4,2,21,27
21,1,2,50
21,4,2,27
21,2,1,50
21,2,4,27
2,1,4,37
2,1,21,50
2,4,1,37
2,4,21,27
2,21,1,50
2,21,4,27
6,1,18,59
6,18,1,59
6,18,7,39
6,7,18,39
1,6,18,59
1,18,6,59
18,6,1,59
18,6,7,39
18,1,6,59
18,7,6,39
7,6,18,39
7,18,6,39
1,19,20,14
1,19,4,19
1,20,19,14
1,20,4,24
1,4,19,19
1,4,20,24
19,1,20,14
19,1,4,19
19,20,1,14
19,20,4,15
19,4,1,19
19,4,20,15
20,1,19,14
20,1,4,24
20,19,1,14
20,19,4,15
20,4,1,24
20,4,19,15
4,1,19,19
4,1,20,24
4,19,1,19
4,19,20,15
4,20,1,24
4,20,19,15
19,21,7,22
19,7,21,22
21,19,7,22
21,7,19,22
7,19,21,22
7,21,19,22
19,17,12,18
19,12,17,18
17,19,12,18
17,12,19,18
12,19,17,18
12,17,19,18
17,12,10,44
17,12,5,35
17,10,12,44
17,5,12,35
12,17,10,44
12,17,5,35
12,10,17,44
12,5,17,35
10,17,12,44
10,12,17,44
5,17,12,35
5,12,17,35
1,12,5,60
1,5,12,60
12,1,5,60
12,21,5,63
12,5,1,60
12,5,21,63
21,12,5,63
21,5,12,63
5,1,12,60
5,12,1,60
5,12,21,63
5,21,12,63
12,15,4,13
12,15,1,35
12,4,15,13
12,1,15,35
15,12,4,13
15,12,1,35
15,4,12,13
15,4,1,21
15,1,12,35
15,1,4,21
4,12,15,13
4,15,12,13
4,15,1,21
4,1,15,21
1,12,15,35
1,15,12,35
1,15,4,21
1,4,15,21
17,21,19,20
17,19,21,20
21,17,19,20
21,19,17,20
19,17,21,20
19,21,17,20
21,13,20,23
21,6,7,47
21,7,6,47
21,7,20,18
21,20,13,23
21,20,7,18
13,21,20,23
13,20,21,23
6,21,7,47
6,7,21,47
6,7,20,17
6,20,7,17
7,21,6,47
7,21,20,18
7,6,21,47
7,6,20,17
7,20,21,18
7,20,6,17
20,21,13,23
20,21,7,18
20,13,21,23
20,6,7,17
20,7,21,18
20,7,6,17
21,3,7,31
21,7,3,31
21,7,9,15
21,9,7,15
3,21,7,31
3,7,21,31
3,7,9,11
3,9,7,11
7,21,3,31
7,21,9,15
7,3,21,31
7,3,9,11
7,9,21,15
7,9,3,11
9,21,7,15
9,3,7,11
9,7,21,15
9,7,3,11
7,14,16,22
7,14,20,17
7,16,14,22
7,20,14,17
14,7,16,22
14,7,20,17
14,16,7,22
14,20,7,17
16,7,14,22
16,14,7,22
20,7,14,17
20,14,7,17
21,2,20,25
21,20,2,25
2,21,20,25
2,20,21,25
20,21,2,25
20,2,21,25
14,4,11,10
14,11,4,10
14,11,13,24
14,13,11,24
4,14,11,10
4,11,14,10
11,14,4,10
11,14,13,24
11,4,14,10
11,13,14,24
13,14,11,24
13,11,14,24
19,10,17,15
19,10,7,21
19,10,6,23
19,17,10,15
19,7,10,21
19,6,10,23
10,19,17,15
10,19,7,21
10,19,6,23
10,17,19,15
10,21,6,75
10,7,19,21
10,6,19,23
10,6,21,75
17,19,10,15
17,10,19,15
17,21,7,19
17,7,21,19
21,10,6,75
21,17,7,19
21,7,17,19
21,6,10,75
7,19,10,21
7,10,19,21
7,17,21,19
7,21,17,19
6,19,10,23
6,10,19,23
6,10,21,75
6,21,10,75
13,2,16,24
13,16,2,24
2,13,16,24
2,16,13,24
16,13,2,24
16,2,13,24
17,18,19,25
17,18,16,10
17,19,18,25
17,19,16,12
17,16,18,10
17,16,19,12
8,18,19,30
8,18,16,8
8,19,18,30
8,19,16,10
8,16,18,8
8,16,19,10
18,17,19,25
18,17,16,10
18,8,19,30
18,8,16,8
18,19,17,25
18,19,8,30
18,19,16,6
18,16,17,10
18,16,8,8
18,16,19,6
19,17,18,25
19,17,16,12
19,8,18,30
19,8,16,10
19,18,17,25
19,18,8,30
19,18,16,6
19,16,17,12
19,16,8,10
19,16,18,6
16,17,18,10
16,17,19,12
16,8,18,8
16,8,19,10
16,18,17,10
16,18,8,8
16,18,19,6
16,19,17,12
16,19,8,10
16,19,18,6
3,6,17,28
3,17,6,28
6,3,17,28
6,17,3,28
17,3,6,28
17,6,3,28
14,16,21,13
14,16,2,18
14,21,16,13
14,21,2,22
14,2,16,18
14,2,21,22
16,14,21,13
16,14,2,18
16,21,14,13
16,2,14,18
21,14,16,13
21,14,2,22
21,16,14,13
21,2,14,22
2,14,16,18
2,14,21,22
2,16,14,18
2,21,14,22
12,17,1,42
12,17,3,60
12,1,17,42
12,3,17,60
17,12,1,42
17,12,3,60
17,1,12,42
17,3,12,60
1,12,17,42
1,17,12,42
3,12,17,60
3,17,12,60
7,1,19,29
7,19,1,29
1,7,19,29
1,19,7,29
19,7,1,29
19,1,7,29
16,6,2,33
16,2,6,33
6,16,2,33
6,2,16,33
2,16,6,33
2,6,16,33
12,6,18,63
12,4,18,53
12,18,6,63
12,18,4,53
6,12,18,63
6,18,12,63
4,12,18,53
4,18,12,53
18,12,6,63
18,12,4,53
18,6,12,63
18,4,12,53
12,9,6,27
12,6,9,27
13,9,6,22
13,6,9,22
9,12,6,27
9,13,6,22
9,6,12,27
9,6,13,22
6,12,9,27
6,13,9,22
6,9,12,27
6,9,13,22
4,11,12,20
4,12,11,20
11,4,12,20
11,12,4,20
12,4,11,20
12,11,4,20
13,3,16,9
13,3,20,30
13,16,3,9
13,20,3,30
3,13,16,9
3,13,20,30
3,16,13,9
3,16,20,10
3,16,14,12
3,20,13,30
3,20,16,10
3,14,16,12
16,13,3,9
16,3,13,9
16,3,20,10
16,3,14,12
16,20,3,10
16,14,3,12
20,13,3,30
20,3,13,30
20,3,16,10
20,16,3,10
14,3,16,12
14,16,3,12
1,20,10,26
1,10,20,26
20,1,10,26
20,10,1,26
10,1,20,26
10,20,1,26
4,3,15,9
4,3,20,27
4,15,3,9
4,20,3,27
3,4,15,9
3,4,20,27
3,15,4,9
3,15,20,15
3,20,4,27
3,20,15,15
15,4,3,9
15,3,4,9
15,3,20,15
15,20,3,15
20,4,3,27
20,3,4,27
20,3,15,15
20,15,3,15
8,3,5,18
8,5,3,18
3,8,5,18
3,5,8,18
5,8,3,18
5,3,8,18
9,15,13,6
9,13,15,6
15,9,13,6
15,13,9,6
13,9,15,6
13,15,9,6
4,19,7,10
4,7,19,10
19,4,7,10
19,7,4,10
19,7,13,19
19,13,7,19
7,4,19,10
7,19,4,10
7,19,13,19
7,13,19,19
13,19,7,19
13,7,19,19
15,7,8,6
15,8,7,6
7,15,8,6
7,8,15,6
8,15,7,6
8,7,15,6
15,4,17,5
15,17,4,5
4,15,17,5
4,17,15,5
4,17,20,4
4,20,17,4
17,15,4,5
17,4,15,5
17,4,20,4
17,20,4,4
20,4,17,4
20,17,4,4
1,8,11,15
1,11,8,15
8,1,11,15
8,11,1,15
11,1,8,15
11,8,1,15
6,21,14,31
6,14,21,31
21,6,14,31
21,14,6,31
14,6,21,31
14,21,6,31
6,16,5,19
6,5,16,19
16,6,5,19
16,5,6,19
5,6,16,19
5,16,6,19
8,6,15,7
8,15,6,7
6,8,15,7
6,15,8,7
15,8,6,7
15,6,8,7
16,2,1,28
16,2,15,7
16,1,2,28
16,1,15,12
16,15,2,7
16,15,1,12
2,16,1,28
2,16,15,7
2,1,16,28
2,1,15,18
2,15,16,7
2,15,1,18
1,16,2,28
1,16,15,12
1,2,16,28
1,2,15,18
1,15,16,12
1,15,2,18
15,16,2,7
15,16,1,12
15,2,16,7
15,2,1,18
15,1,16,12
15,1,2,18
11,3,17,27
11,17,3,27
3,11,17,27
3,17,11,27
17,11,3,27
17,3,11,27
19,10,14,4
19,21,14,8
19,7,14,3
19,14,10,4
19,14,21,8
19,14,7,3
10,19,14,4
10,21,14,22
10,7,14,11
10,14,19,4
10,14,21,22
10,14,7,11
21,19,14,8
21,10,14,22
21,7,14,10
21,14,19,8
21,14,10,22
21,14,7,10
7,19,14,3
7,10,14,11
7,21,14,10
7,14,19,3
7,14,10,11
7,14,21,10
14,19,10,4
14,19,21,8
14,19,7,3
14,10,19,4
14,10,21,22
14,10,7,11
14,21,19,8
14,21,10,22
14,21,7,10
14,7,19,3
14,7,10,11
14,7,21,10
11,17,1,18
11,1,17,18
11,1,21,34
11,3,21,49
11,21,1,34
11,21,3,49
17,11,1,18
17,1,11,18
1,11,17,18
1,11,21,34
1,17,11,18
1,21,11,34
3,11,21,49
3,21,11,49
21,11,1,34
21,11,3,49
21,1,11,34
21,3,11,49
10,20,8,11
10,8,20,11
20,10,8,11
20,8,10,11
8,10,20,11
8,20,10,11
4,21,18,30
4,18,21,30
6,21,18,64
6,18,21,64
21,4,18,30
21,6,18,64
21,18,4,30
21,18,6,64
18,4,21,30
18,6,21,64
18,21,4,30
18,21,6,64
1,15,5,27
1,5,15,27
15,1,5,27
15,5,1,27
5,1,15,27
5,15,1,27
2,6,10,28
2,10,6,28
6,2,10,28
6,10,2,28
10,2,6,28
10,6,2,28
9,10,20,14
9,20,10,14
10,9,20,14
10,20,9,14
20,9,10,14
20,10,9,14
21,13,8,23
21,8,13,23
13,21,8,23
13,8,21,23
8,21,13,23
8,13,21,23
19,21,3,15
19,3,21,15
10,21,20,19
10,20,21,19
21,19,3,15
21,10,20,19
21,20,10,19
21,20,3,24
21,3,19,15
21,3,20,24
20,10,21,19
20,21,10,19
20,21,3,24
20,3,21,24
3,19,21,15
3,21,19,15
3,21,20,24
3,20,21,24
1,15,3,36
1,3,15,36
15,1,3,36
15,3,1,36
3,1,15,36
3,15,1,36
18,19,2,9
18,2,19,9
19,18,2,9
19,5,2,9
19,2,18,9
19,2,5,9
5,19,2,9
5,2,19,9
2,18,19,9
2,19,18,9
2,19,5,9
2,5,19,9
10,4,13,11
10,13,4,11
4,10,13,11
4,13,10,11
13,10,4,11
13,4,10,11
18,12,17,21
18,17,12,21
12,18,17,21
12,17,18,21
12,17,15,18
12,15,17,18
17,18,12,21
17,12,18,21
17,12,15,18
17,15,12,18
15,12,17,18
15,17,12,18
1,13,20,47
1,20,13,47
13,1,20,47
13,20,1,47
20,1,13,47
20,13,1,47
18,8,11,6
18,11,8,6
8,18,11,6
8,11,18,6
11,18,8,6
11,8,18,6
6,3,13,27
6,3,2,29
6,3,5,42
6,13,3,27
6,2,3,29
6,2,5,17
6,5,3,42
6,5,2,17
3,6,13,27
3,6,2,29
3,6,5,42
3,13,6,27
3,2,6,29
3,5,6,42
13,6,3,27
13,3,6,27
2,6,3,29
2,6,5,17
2,3,6,29
2,5,6,17
5,6,3,42
5,6,2,17
5,3,6,42
5,2,6,17
15,12,3,26
15,3,12,26
15,3,2,13
15,2,3,13
12,15,3,26
12,3,15,26
3,15,12,26
3,15,2,13
3,12,15,26
3,2,15,13
2,15,3,13
2,3,15,13
21,11,7,20
21,7,11,20
11,21,7,20
11,7,21,20
7,21,11,20
7,11,21,20
8,18,7,15
8,7,18,15
18,8,7,15
18,7,8,15
7,8,18,15
7,18,8,15
12,17,7,34
12,7,17,34
17,12,7,34
17,7,12,34
7,12,17,34
7,17,12,34
11,12,6,44
11,6,12,44
12,11,6,44
12,6,11,44
6,11,12,44
6,12,11,44
18,11,12,24
18,12,11,24
11,18,12,24
11,12,18,24
12,18,11,24
12,11,18,24
6,4,3,26
6,3,4,26
4,6,3,26
4,3,6,26
3,6,4,26
3,4,6,26
21,11,14,15
21,14,11,15
6,11,14,17
6,14,11,17
11,21,14,15
11,6,14,17
11,14,21,15
11,14,6,17
14,21,11,15
14,6,11,17
14,11,21,15
14,11,6,17
10,9,3,18
10,3,9,18
9,10,3,18
9,3,10,18
3,10,9,18
3,9,10,18
3,1,18,34
3,18,1,34
1,3,18,34
1,18,3,34
18,3,1,34
18,1,3,34
17,4,21,18
17,21,4,18
4,17,21,18
4,21,17,18
21,17,4,18
21,4,17,18
17,6,12,51
17,12,6,51
6,17,12,51
6,12,17,51
12,17,6,51
12,6,17,51
9,21,2,20
9,21,14,14
9,2,21,20
9,14,21,14
21,9,2,20
21,9,14,14
21,2,9,20
21,14,9,14
2,9,21,20
2,21,9,20
14,9,21,14
14,21,9,14
19,7,5,15
19,5,7,15
7,19,5,15
7,5,19,15
5,19,7,15
5,7,19,15
11,10,7,15
11,10,9,13
11,10,19,22
11,7,10,15
11,7,9,6
11,7,19,10
11,9,10,13
11,9,7,6
11,9,19,9
11,19,10,22
11,19,7,10
11,19,9,9
10,11,7,15
10,11,9,13
10,11,19,22
10,7,11,15
10,9,11,13
10,9,19,11
10,19,11,22
10,19,9,11
7,11,10,15
7,11,9,6
7,11,19,10
7,10,11,15
7,9,11,6
7,19,11,10
9,11,10,13
9,11,7,6
9,11,19,9
9,10,11,13
9,10,19,11
9,7,11,6
9,19,11,9
9,19,10,11
19,11,10,22
19,11,7,10
19,11,9,9
19,10,11,22
19,10,9,11
19,7,11,10
19,9,11,9
19,9,10,11
15,11,2,14
15,2,11,14
11,15,2,14
11,2,15,14
2,15,11,14
2,11,15,14
13,20,15,15
13,15,20,15
13,15,16,6
13,15,8,9
13,16,15,6
13,8,15,9
20,13,15,15
20,15,13,15
20,15,16,6
20,15,8,17
20,16,15,6
20,8,15,17
15,13,20,15
15,13,16,6
15,13,8,9
15,20,13,15
15,20,16,6
15,20,8,17
15,7,16,6
15,16,13,6
15,16,20,6
15,16,7,6
15,16,8,7
15,8,13,9
15,8,20,17
15,8,16,7
7,15,16,6
7,16,15,6
16,13,15,6
16,20,15,6
16,15,13,6
16,15,20,6
16,15,7,6
16,15,8,7
16,7,15,6
16,8,15,7
8,13,15,9
8,20,15,17
8,15,13,9
8,15,20,17
8,15,16,7
8,16,15,7
4,3,14,8
4,7,14,9
4,2,14,12
4,14,3,8
4,14,7,9
4,14,2,12
3,4,14,8
3,7,14,8
3,14,4,8
3,14,7,8
7,4,14,9
7,3,14,8
7,2,14,8
7,14,4,9
7,14,3,8
7,14,2,8
2,4,14,12
2,7,14,8
2,14,4,12
2,14,7,8
14,4,3,8
14,4,7,9
14,4,2,12
14,3,4,8
14,3,7,8
14,7,4,9
14,7,3,8
14,7,2,8
14,2,4,12
14,2,7,8
3,1,2,51
3,20,2,16
3,2,1,51
3,2,20,16
1,3,2,51
1,2,3,51
13,20,2,12
13,2,20,12
20,3,2,16
20,13,2,12
20,2,3,16
20,2,13,12
2,3,1,51
2,3,20,16
2,1,3,51
2,13,20,12
2,20,3,16
2,20,13,12
3,12,7,43
3,7,12,43
12,3,7,43
12,7,3,43
7,3,12,43
7,12,3,43
17,8,11,34
17,11,8,34
8,17,11,34
8,11,17,34
11,17,8,34
11,8,17,34
19,21,8,7
19,6,8,9
19,5,8,10
19,8,21,7
19,8,6,9
19,8,5,10
21,19,8,7
21,5,8,31
21,8,19,7
21,8,5,31
6,19,8,9
6,8,19,9
5,19,8,10
5,21,8,31
5,12,8,47
5,8,19,10
5,8,21,31
5,8,12,47
12,5,8,47
12,8,5,47
8,19,21,7
8,19,6,9
8,19,5,10
8,21,19,7
8,21,5,31
8,6,19,9
8,5,19,10
8,5,21,31
8,5,12,47
8,12,5,47
3,6,16,12
3,12,16,13
3,16,6,12
3,16,12,13
3,16,7,9
3,7,16,9
6,3,16,12
6,12,7,43
6,16,3,12
6,16,7,21
6,7,12,43
6,7,16,21
12,3,16,13
12,6,7,43
12,16,3,13
12,7,6,43
16,3,6,12
16,3,12,13
16,3,7,9
16,6,3,12
16,6,7,21
16,12,3,13
16,7,3,9
16,7,6,21
7,3,16,9
7,6,12,43
7,6,16,21
7,12,6,43
7,16,3,9
7,16,6,21
17,9,3,22
17,3,9,22
9,17,3,22
9,3,17,22
3,17,9,22
3,9,17,22
8,18,2,13
8,2,18,13
8,2,6,18
8,6,2,18
18,8,2,13
18,2,8,13
18,2,6,29
18,6,2,29
2,8,18,13
2,8,6,18
2,18,8,13
2,18,6,29
2,6,8,18
2,6,18,29
6,8,2,18
6,18,2,29
6,2,8,18
6,2,18,29
3,10,8,17
3,8,10,17
3,8,15,8
3,15,8,8
10,3,8,17
10,8,3,17
8,3,10,17
8,3,15,8
8,10,3,17
8,15,3,8
15,3,8,8
15,8,3,8
12,21,17,55
12,17,21,55
21,12,17,55
21,17,12,55
21,17,5,27
21,5,17,27
17,12,21,55
17,21,12,55
17,21,5,27
17,5,21,27
5,21,17,27
5,17,21,27
1,6,15,26
1,15,6,26
6,1,15,26
6,15,1,26
15,1,6,26
15,6,1,26
10,12,7,36
10,7,12,36
12,10,7,36
12,7,10,36
12,7,11,30
12,11,7,30
7,10,12,36
7,12,10,36
7,12,11,30
7,11,12,30
11,12,7,30
11,7,12,30
2,18,20,19
2,20,18,19
2,20,12,12
2,12,20,12
18,2,20,19
18,20,2,19
20,2,18,19
20,2,12,12
20,18,2,19
20,12,2,12
12,2,20,12
12,20,2,12
11,13,12,48
11,12,13,48
13,11,12,48
13,12,11,48
12,11,13,48
12,13,11,48
10,17,4,7
10,4,17,7
17,10,4,7
17,2,4,4
17,4,10,7
17,4,2,4
2,17,4,4
2,4,17,4
4,10,17,7
4,17,10,7
4,17,2,4
4,2,17,4
15,18,9,16
15,9,18,16
18,15,9,16
18,9,15,16
9,15,18,16
9,18,15,16
5,9,21,26
5,11,21,32
5,21,9,26
5,21,11,32
9,5,21,26
9,21,5,26
11,5,21,32
11,21,5,32
21,5,9,26
21,5,11,32
21,9,5,26
21,11,5,32
18,13,1,40
18,13,9,18
18,1,13,40
18,9,13,18
13,18,1,40
13,18,9,18
13,1,18,40
13,9,18,18
1,18,13,40
1,13,18,40
9,18,13,18
9,13,18,18
2,5,11,28
2,11,5,28
15,5,11,13
15,11,5,13
5,2,11,28
5,15,11,13
5,11,2,28
5,11,15,13
11,2,5,28
11,15,5,13
11,5,2,28
11,5,15,13
3,21,18,33
3,18,21,33
21,3,18,33
21,18,3,33
18,3,21,33
18,21,3,33
18,16,20,16
18,20,16,16
16,18,20,16
16,20,18,16
20,18,16,16
20,16,18,16
3,15,19,4
3,19,15,4
15,3,19,4
15,19,3,4
19,3,15,4
19,15,3,4
19,21,9,16
19,9,21,16
10,21,11,32
10,11,21,32
21,19,9,16
21,10,11,32
21,9,19,16
21,11,10,32
9,19,21,16
9,21,19,16
11,10,21,32
11,21,10,32
16,20,17,5
16,17,20,5
20,16,17,5
20,17,16,5
17,16,20,5
17,20,16,5
15,4,21,10
15,4,11,5
15,21,4,10
15,21,11,13
15,11,4,5
15,11,21,13
4,15,21,10
4,15,11,5
4,21,15,10
4,11,15,5
21,15,4,10
21,15,11,13
21,4,15,10
21,11,15,13
11,15,4,5
11,15,21,13
11,4,15,5
11,21,15,13
1,9,5,24
1,5,9,24
9,1,5,24
9,5,1,24
5,1,9,24
5,9,1,24
9,5,17,19
9,17,5,19
9,17,20,8
9,20,17,8
5,9,17,19
5,17,9,19
17,9,5,19
17,9,20,8
17,5,9,19
17,20,9,8
20,9,17,8
20,17,9,8
1,18,8,26
1,8,18,26
1,8,3,17
1,3,8,17
18,1,8,26
18,8,1,26
8,1,18,26
8,1,3,17
8,18,1,26
8,3,1,17
3,1,8,17
3,8,1,17
1,6,20,30
1,12,20,48
1,20,6,30
1,20,12,48
6,1,20,30
6,20,1,30
12,1,20,48
12,20,1,48
20,1,6,30
20,1,12,48
20,6,1,30
20,12,1,48
14,4,20,16
14,1,12,36
14,1,20,37
14,12,1,36
14,20,4,16
14,20,1,37
4,14,20,16
4,12,20,24
4,20,14,16
4,20,12,24
1,14,12,36
1,14,20,37
1,12,14,36
1,20,14,37
12,14,1,36
12,4,20,24
12,1,14,36
12,20,4,24
20,14,4,16
20,14,1,37
20,4,14,16
20,4,12,24
20,1,14,37
20,12,4,24
21,7,8,13
21,8,7,13
3,7,8,9
3,8,7,9
7,21,8,13
7,3,8,9
7,8,21,13
7,8,3,9
8,21,7,13
8,3,7,9
8,7,21,13
8,7,3,9
4,10,21,10
4,21,10,10
10,4,21,10
10,21,4,10
21,4,10,10
21,10,4,10
5,8,20,19
5,20,8,19
8,5,20,19
8,20,5,19
20,5,8,19
20,8,5,19
8,20,1,19
8,1,20,19
20,8,1,19
20,1,8,19
1,8,20,19
1,20,8,19
6,8,7,19
6,7,8,19
8,6,7,19
8,7,6,19
7,6,8,19
7,8,6,19
9,11,14,11
9,14,11,11
11,9,14,11
11,14,9,11
14,9,11,11
14,11,9,11
12,21,20,32
12,3,20,33
12,20,21,32
12,20,3,33
21,12,20,32
21,20,12,32
3,12,20,33
3,20,12,33
20,12,21,32
20,12,3,33
20,21,12,32
20,3,12,33
18,13,15,19
18,15,13,19
13,18,15,19
13,15,18,19
13,15,21,12
13,21,15,12
15,18,13,19
15,13,18,19
15,13,21,12
15,21,13,12
21,13,15,12
21,15,13,12
6,16,10,10
6,10,16,10
16,6,10,10
16,17,10,15
16,10,6,10
16,10,17,15
17,16,10,15
17,10,16,15
10,6,16,10
10,16,6,10
10,16,17,15
10,17,16,15
8,10,13,20
8,13,10,20
9,10,13,16
9,13,10,16
10,8,13,20
10,9,13,16
10,13,8,20
10,13,9,16
13,8,10,20
13,9,10,16
13,10,8,20
13,10,9,16
21,4,9,6
21,9,4,6
4,21,9,6
4,9,21,6
9,21,4,6
9,4,21,6
3,18,10,26
3,18,7,34
3,10,18,26
3,10,7,36
3,7,18,34
3,7,10,36
18,3,10,26
18,3,7,34
18,10,3,26
18,7,3,34
10,3,18,26
10,3,7,36
10,18,3,26
10,7,3,36
7,3,18,34
7,3,10,36
7,18,3,34
7,10,3,36
10,15,9,5
10,9,15,5
6,15,9,9
6,9,15,9
15,10,9,5
15,6,9,9
15,9,10,5
15,9,6,9
9,10,15,5
9,6,15,9
9,15,10,5
9,15,6,9
14,4,19,6
14,19,4,6
4,14,19,6
4,19,14,6
19,14,4,6
19,4,14,6
8,13,17,29
8,17,13,29
13,8,17,29
13,17,8,29
17,8,13,29
17,13,8,29
2,18,17,7
2,17,18,7
18,2,17,7
18,10,17,5
18,17,2,7
18,17,10,5
10,18,17,5
10,17,18,5
17,2,18,7
17,18,2,7
17,18,10,5
17,10,18,5
10,11,18,11
10,18,11,11
21,11,18,22
21,18,11,22
11,10,18,11
11,21,18,22
11,3,18,12
11,18,10,11
11,18,21,22
11,18,3,12
3,11,18,12
3,18,11,12
18,10,11,11
18,21,11,22
18,11,10,11
18,11,21,22
18,11,3,12
18,3,11,12
11,3,13,28
11,3,15,21
