i,j,count
6,12,74
18,6,66
21,14,150
5,16,141
9,4,24
9,9,117
13,2,66
13,19,71
2,15,56
15,19,30
16,19,35
13,9,161
17,9,122
22,3,87
17,13,100
15,20,99
5,20,91
3,17,53
1,13,98
7,2,126
6,14,106
4,19,106
19,7,48
1,6,73
16,22,49
16,7,71
2,14,118
16,3,65
7,3,112
16,13,61
11,10,53
1,10,103
11,21,45
20,8,64
14,19,87
19,1,45
21,7,173
8,20,84
16,5,82
19,5,38
11,12,38
21,9,106
14,12,115
1,12,44
16,17,140
18,8,89
3,16,78
3,7,63
11,7,50
13,18,72
15,21,85
19,21,61
7,21,216
7,14,211
21,20,40
10,4,120
19,9,33
19,4,30
9,1,40
5,2,84
13,22,101
14,18,205
22,1,83
1,9,108
9,15,59
8,2,142
3,21,74
4,4,101
3,4,52
21,3,97
21,10,186
21,21,123
5,21,80
19,18,56
2,20,70
17,19,55
14,17,140
14,5,123
12,5,63
20,6,69
7,16,97
16,2,50
3,19,27
21,4,101
22,9,226
22,17,63
21,12,94
20,3,75
20,19,30
1,19,34
5,17,59
9,12,55
21,18,87
9,16,38
12,19,29
21,1,61
3,9,66
11,19,27
12,13,83
12,18,51
1,2,55
22,22,92
6,21,66
18,15,70
6,4,51
6,11,77
7,13,245
9,3,71
7,4,174
19,20,31
15,2,67
16,9,93
10,12,124
15,12,50
22,12,110
22,20,69
22,2,94
19,2,35
3,11,63
1,11,50
1,20,56
3,20,41
1,21,100
7,19,73
19,15,20
19,11,39
2,5,64
18,2,58
3,5,75
1,8,46
21,19,45
6,20,51
20,17,45
16,15,42
17,15,18
15,4,46
5,4,40
13,3,83
16,20,29
11,14,58
16,8,40
3,14,59
9,21,60
11,15,47
11,22,38
6,15,56
15,14,93
12,15,50
3,12,45
22,15,133
12,4,43
11,20,30
12,7,39
2,17,58
11,2,33
11,3,36
12,8,35
22,21,138
1,18,42
9,14,54
22,4,58
19,3,28
19,14,41
5,14,77
11,6,33
19,12,27
18,20,27
21,8,39
18,19,45
22,11,81
11,4,24
3,6,44
19,17,16
1,17,27
19,8,13
9,19,19
11,17,21
