i,j,k,count
18,3,8,18
17,10,11,90
17,1,11,20
17,11,10,90
17,11,1,20
10,17,11,90
10,11,17,90
1,17,11,20
1,11,17,20
11,17,10,90
11,17,1,20
11,10,17,90
11,1,17,20
13,7,2,19
13,2,7,19
7,13,2,19
7,2,13,19
2,13,7,19
2,7,13,19
9,16,20,22
9,15,20,23
9,21,20,17
9,20,16,22
9,20,15,23
9,20,21,17
16,9,20,22
16,15,20,43
16,21,20,11
16,20,9,22
16,20,15,43
16,20,21,11
15,9,20,23
15,16,20,43
15,20,9,23
15,20,16,43
7,21,20,29
7,20,21,29
21,9,20,17
21,16,20,11
21,7,20,29
21,20,9,17
21,20,16,11
21,20,7,29
20,9,16,22
20,9,15,23
20,9,21,17
20,16,9,22
20,16,15,43
20,16,21,11
20,15,9,23
20,15,16,43
20,7,21,29
20,21,9,17
20,21,16,11
20,21,7,29
8,16,21,24
8,6,21,35
8,21,16,24
8,21,6,35
16,8,21,24
16,21,8,24
6,8,21,35
6,21,8,35
21,8,16,24
21,8,6,35
21,16,8,24
21,6,8,35
4,13,16,10
4,13,11,16
4,16,13,10
4,11,13,16
13,4,16,10
13,4,11,16
13,16,4,10
13,11,4,16
16,4,13,10
16,13,4,10
11,4,13,16
11,13,4,16
1,19,17,19
1,15,17,16
1,17,19,19
1,17,15,16
19,1,17,19
19,17,1,19
15,1,17,16
15,17,1,16
17,1,19,19
17,1,15,16
17,19,1,19
17,15,1,16
13,8,21,10
13,21,8,10
8,13,21,10
8,21,13,10
21,13,8,10
21,8,13,10
7,16,19,78
7,19,16,78
16,7,19,78
16,19,7,78
16,19,2,36
16,19,17,39
16,2,19,36
16,17,19,39
19,7,16,78
19,16,7,78
19,16,2,36
19,16,17,39
19,2,16,36
19,17,16,39
2,16,19,36
2,19,16,36
17,16,19,39
17,19,16,39
19,9,2,29
19,2,9,29
9,19,2,29
9,2,19,29
2,19,9,29
2,9,19,29
7,1,13,13
7,13,1,13
1,7,13,13
1,13,7,13
13,7,1,13
13,1,7,13
13,9,16,29
13,16,9,29
7,8,16,48
7,16,8,48
8,7,16,48
8,9,16,54
8,16,7,48
8,16,9,54
9,13,16,29
9,8,16,54
9,16,13,29
9,16,8,54
16,13,9,29
16,7,8,48
16,8,7,48
16,8,9,54
16,9,13,29
16,9,8,54
12,17,20,18
12,20,17,18
17,12,20,18
17,20,12,18
20,12,17,18
20,17,12,18
13,21,20,6
13,20,21,6
21,13,20,6
21,20,13,6
20,13,21,6
20,21,13,6
8,11,12,19
8,12,11,19
11,8,12,19
11,12,8,19
12,8,11,19
12,11,8,19
2,16,10,14
2,16,3,12
2,10,16,14
2,10,3,11
2,3,16,12
2,3,10,11
16,2,10,14
16,2,3,12
16,10,2,14
16,10,3,52
16,3,2,12
16,3,10,52
10,2,16,14
10,2,3,11
10,16,2,14
10,16,3,52
10,3,2,11
10,3,16,52
3,2,16,12
3,2,10,11
3,16,2,12
3,16,10,52
3,10,2,11
3,10,16,52
16,19,12,42
16,12,19,42
13,19,12,16
13,12,19,16
19,16,12,42
19,13,12,16
19,12,16,42
19,12,13,16
12,16,19,42
12,13,19,16
12,19,16,42
12,19,13,16
12,15,1,7
12,15,7,27
12,1,15,7
12,1,7,12
12,7,15,27
12,7,1,12
15,12,1,7
15,12,7,27
15,1,12,7
15,7,12,27
1,12,15,7
1,12,7,12
1,15,12,7
1,7,12,12
7,12,15,27
7,12,1,12
7,15,12,27
7,1,12,12
13,15,17,38
13,15,9,41
13,17,15,38
13,9,15,41
15,13,17,38
15,13,9,41
15,17,13,38
15,9,13,41
17,13,15,38
17,15,13,38
9,13,15,41
9,15,13,41
17,18,13,32
17,18,4,13
17,13,18,32
17,4,18,13
18,17,13,32
18,17,4,13
18,13,17,32
18,4,17,13
13,17,18,32
13,18,17,32
4,17,18,13
4,18,17,13
2,6,8,14
2,6,10,5
2,8,6,14
2,8,10,15
2,10,6,5
2,10,8,15
6,2,8,14
6,2,10,5
6,8,2,14
6,8,10,5
6,10,2,5
6,10,8,5
8,2,6,14
8,2,10,15
8,6,2,14
8,6,10,5
8,10,2,15
8,10,6,5
10,2,6,5
10,2,8,15
10,6,2,5
10,6,8,5
10,8,2,15
10,8,6,5
19,4,14,13
19,14,4,13
7,4,14,27
7,14,4,27
4,19,14,13
4,7,14,27
4,21,14,6
4,14,19,13
4,14,7,27
4,14,21,6
21,4,14,6
21,14,4,6
14,19,4,13
14,7,4,27
14,4,19,13
14,4,7,27
14,4,21,6
14,21,4,6
2,8,20,19
2,20,8,19
8,2,20,19
8,20,2,19
20,2,8,19
20,8,2,19
19,16,14,44
19,14,16,44
9,16,14,22
9,14,16,22
16,19,14,44
16,9,14,22
16,14,19,44
16,14,9,22
14,19,16,44
14,9,16,22
14,16,19,44
14,16,9,22
9,21,13,21
9,13,21,21
4,21,13,3
4,13,21,3
21,9,13,21
21,4,13,3
21,13,9,21
21,13,4,3
13,9,21,21
13,4,21,3
13,21,9,21
13,21,4,3
16,8,5,19
16,5,8,19
8,16,5,19
8,17,5,25
8,5,16,19
8,5,17,25
17,8,5,25
17,5,8,25
5,16,8,19
5,8,16,19
5,8,17,25
5,17,8,25
8,10,17,33
8,17,10,33
10,8,17,33
10,17,8,33
17,8,10,33
17,10,8,33
19,8,11,90
19,8,18,48
19,11,8,90
19,11,18,62
19,18,8,48
19,18,11,62
8,19,11,90
8,19,18,48
8,11,19,90
8,18,19,48
11,19,8,90
11,19,18,62
11,8,19,90
11,18,19,62
18,19,8,48
18,19,11,62
18,8,19,48
18,11,19,62
19,7,3,31
19,3,7,31
19,3,8,31
19,8,3,31
7,19,3,31
7,3,19,31
3,19,7,31
3,19,8,31
3,7,19,31
3,8,19,31
8,19,3,31
8,3,19,31
7,6,9,19
7,6,5,10
7,9,6,19
7,5,6,10
6,7,9,19
6,7,5,10
6,9,7,19
6,9,5,3
6,9,17,15
6,5,7,10
6,5,9,3
6,5,17,13
6,17,9,15
6,17,5,13
9,7,6,19
9,6,7,19
9,6,5,3
9,6,17,15
9,5,6,3
9,17,6,15
5,7,6,10
5,6,7,10
5,6,9,3
5,6,17,13
5,9,6,3
5,17,6,13
17,6,9,15
17,6,5,13
17,9,6,15
17,5,6,13
16,5,10,19
16,5,15,28
16,10,5,19
16,10,15,28
16,15,5,28
16,15,10,28
5,16,10,19
5,16,15,28
5,10,16,19
5,10,15,14
5,15,16,28
5,15,10,14
10,16,5,19
10,16,15,28
10,5,16,19
10,5,15,14
10,15,16,28
10,15,5,14
15,16,5,28
15,16,10,28
15,5,16,28
15,5,10,14
15,10,16,28
15,10,5,14
2,8,12,17
2,12,8,17
2,12,19,19
2,19,12,19
8,2,12,17
8,12,2,17
8,12,19,33
8,19,12,33
12,2,8,17
12,2,19,19
12,8,2,17
12,8,19,33
12,19,2,19
12,19,8,33
19,2,12,19
19,8,12,33
19,12,2,19
19,12,8,33
11,7,5,19
11,5,7,19
11,5,14,9
11,14,5,9
7,11,5,19
7,5,11,19
5,11,7,19
5,11,14,9
5,7,11,19
5,14,11,9
14,11,5,9
14,5,11,9
3,4,8,7
3,4,17,14
3,8,4,7
3,17,4,14
4,3,8,7
4,3,17,14
4,8,3,7
4,8,17,22
4,17,3,14
4,17,8,22
8,3,4,7
8,4,3,7
8,4,17,22
8,17,4,22
17,3,4,14
17,4,3,14
17,4,8,22
17,8,4,22
19,17,18,14
19,18,17,14
17,19,18,14
17,18,19,14
18,19,17,14
18,17,19,14
13,19,1,3
13,1,19,3
19,13,1,3
19,1,13,3
1,13,19,3
1,19,13,3
12,14,13,20
12,13,14,20
14,12,13,20
14,13,12,20
13,12,14,20
13,14,12,20
2,5,12,14
2,12,5,14
5,2,12,14
5,12,2,14
12,2,5,14
12,5,2,14
3,9,2,11
3,2,9,11
9,3,2,11
9,2,3,11
2,3,9,11
2,9,3,11
4,11,9,16
4,11,2,9
4,9,11,16
4,2,11,9
11,4,9,16
11,4,2,9
11,9,4,16
11,9,2,16
11,2,4,9
11,2,9,16
9,4,11,16
9,11,4,16
9,11,2,16
9,2,11,16
2,4,11,9
2,11,4,9
2,11,9,16
2,9,11,16
16,6,12,12
16,12,6,12
6,16,12,12
6,12,16,12
12,16,6,12
12,6,16,12
2,17,18,7
2,18,17,7
2,18,9,11
2,9,18,11
17,2,18,7
17,18,2,7
18,2,17,7
18,2,9,11
18,17,2,7
18,9,2,11
9,2,18,11
9,18,2,11
8,14,4,27
8,11,4,29
8,4,14,27
8,4,11,29
14,8,4,27
14,4,8,27
11,8,4,29
11,4,8,29
4,8,14,27
4,8,11,29
4,14,8,27
4,11,8,29
7,5,18,8
7,18,5,8
5,7,18,8
5,18,7,8
18,7,5,8
18,5,7,8
13,15,12,21
13,17,12,11
13,9,12,17
13,12,15,21
13,12,17,11
13,12,9,17
15,13,12,21
15,12,13,21
17,13,12,11
17,12,13,11
9,13,12,17
9,12,13,17
12,13,15,21
12,13,17,11
12,13,9,17
12,15,13,21
12,17,13,11
12,9,13,17
20,1,6,5
20,1,21,5
20,16,6,12
20,6,1,5
20,6,16,12
20,6,21,15
20,21,1,5
20,21,6,15
1,20,6,5
1,20,21,5
1,16,6,11
1,16,21,8
1,6,20,5
1,6,16,11
1,6,21,14
1,21,20,5
1,21,16,8
1,21,6,14
16,20,6,12
16,1,6,11
16,1,21,8
16,6,20,12
16,6,1,11
16,21,1,8
6,20,1,5
6,20,16,12
6,20,21,15
6,1,20,5
6,1,16,11
6,1,21,14
6,16,20,12
6,16,1,11
6,21,20,15
6,21,1,14
21,20,1,5
21,20,6,15
21,1,20,5
21,1,16,8
21,1,6,14
21,16,1,8
21,6,20,15
21,6,1,14
15,10,2,21
15,2,10,21
10,15,2,21
10,2,15,21
2,15,10,21
2,10,15,21
16,5,21,12
16,21,5,12
5,16,21,12
5,21,16,12
21,16,5,12
21,5,16,12
1,8,2,12
1,7,2,11
1,2,8,12
1,2,7,11
8,1,2,12
8,2,1,12
7,1,2,11
7,2,1,11
2,1,8,12
2,1,7,11
2,8,1,12
2,7,1,11
13,15,2,19
13,2,15,19
13,2,10,13
13,10,2,13
15,13,2,19
15,2,13,19
15,2,4,10
15,10,4,10
15,4,2,10
15,4,10,10
2,13,15,19
2,13,10,13
2,15,13,19
2,15,4,10
2,10,13,13
2,10,4,10
2,4,15,10
2,4,10,10
10,13,2,13
10,15,4,10
10,2,13,13
10,2,4,10
10,4,15,10
10,4,2,10
4,15,2,10
4,15,10,10
4,2,15,10
4,2,10,10
4,10,15,10
4,10,2,10
12,9,5,26
12,5,9,26
9,12,5,26
9,5,12,26
5,12,9,26
5,9,12,26
15,2,21,24
15,21,2,24
2,15,21,24
2,21,15,24
2,21,20,17
2,20,21,17
21,15,2,24
21,2,15,24
21,2,20,17
21,20,2,17
20,2,21,17
20,21,2,17
15,7,5,41
15,5,7,41
7,15,5,41
7,5,15,41
5,15,7,41
5,7,15,41
16,7,10,31
16,10,7,31
7,16,10,31
7,10,16,31
10,16,7,31
10,7,16,31
18,2,12,4
18,12,2,4
2,18,12,4
2,12,18,4
12,18,2,4
12,2,18,4
8,5,7,28
8,5,14,20
8,7,5,28
8,14,5,20
5,8,7,28
5,8,14,20
5,7,8,28
5,14,8,20
5,14,17,16
5,17,14,16
7,8,5,28
7,5,8,28
14,8,5,20
14,5,8,20
14,5,17,16
14,17,5,16
17,5,14,16
17,14,5,16
20,19,6,8
20,10,6,3
20,6,19,8
20,6,10,3
19,20,6,8
19,10,6,13
19,6,20,8
19,6,10,13
10,20,6,3
10,19,6,13
10,6,20,3
10,6,19,13
6,20,19,8
6,20,10,3
6,19,20,8
6,19,10,13
6,10,20,3
6,10,19,13
2,6,9,7
2,6,1,3
2,9,6,7
2,9,1,4
2,1,6,3
2,1,9,4
6,2,9,7
6,2,1,3
6,9,2,7
6,1,2,3
9,2,6,7
9,2,1,4
9,6,2,7
9,1,2,4
1,2,6,3
1,2,9,4
1,6,2,3
1,9,2,4
11,6,17,14
11,6,21,25
11,17,6,14
11,21,6,25
6,11,17,14
6,11,21,25
6,17,11,14
6,21,11,25
17,11,6,14
17,6,11,14
21,11,6,25
21,6,11,25
8,11,6,20
8,6,11,20
11,8,6,20
11,6,8,20
6,8,11,20
6,11,8,20
7,11,3,15
7,3,11,15
8,11,3,31
8,3,11,31
11,7,3,15
11,8,3,31
11,3,7,15
11,3,8,31
3,7,11,15
3,8,11,31
3,11,7,15
3,11,8,31
9,14,4,11
9,4,14,11
14,9,4,11
14,4,9,11
4,9,14,11
4,14,9,11
9,15,2,30
9,2,15,30
15,9,2,30
15,2,9,30
2,9,15,30
2,15,9,30
3,13,12,8
3,14,12,11
3,12,13,8
3,12,14,11
13,3,12,8
13,12,3,8
14,3,12,11
14,12,3,11
12,3,13,8
12,3,14,11
12,13,3,8
12,14,3,11
17,15,3,20
17,3,15,20
15,17,3,20
15,3,17,20
9,3,16,30
9,16,3,30
3,17,15,20
3,15,17,20
3,9,16,30
3,16,9,30
16,9,3,30
16,3,9,30
15,12,5,12
15,5,12,12
12,15,5,12
12,5,15,12
5,15,12,12
5,12,15,12
2,20,18,7
2,18,20,7
20,2,18,7
20,18,2,7
18,2,20,7
18,20,2,7
19,20,14,19
19,14,20,19
20,19,14,19
20,14,19,19
14,19,20,19
14,20,19,19
7,4,20,9
7,20,4,9
4,7,20,9
4,20,7,9
4,20,21,12
4,20,9,12
4,21,20,12
4,9,20,12
20,7,4,9
20,4,7,9
20,4,21,12
20,4,9,12
20,2,9,12
20,21,4,12
20,9,4,12
20,9,2,12
2,20,9,12
2,9,20,12
21,4,20,12
21,20,4,12
9,4,20,12
9,20,4,12
9,20,2,12
9,2,20,12
15,6,12,10
15,21,12,20
15,14,12,22
15,12,6,10
15,12,21,20
15,12,14,22
6,15,12,10
6,14,12,11
6,12,15,10
6,12,14,11
21,15,12,20
21,14,12,10
21,12,15,20
21,12,14,10
14,15,12,22
14,6,12,11
14,21,12,10
14,12,15,22
14,12,6,11
14,12,21,10
12,15,6,10
12,15,21,20
12,15,14,22
12,6,15,10
12,6,14,11
12,21,15,20
12,21,14,10
12,14,15,22
12,14,6,11
12,14,21,10
4,16,10,12
4,10,16,12
4,10,20,11
4,20,10,11
16,4,10,12
16,10,4,12
16,10,20,19
16,20,10,19
10,4,16,12
10,4,20,11
10,16,4,12
10,16,20,19
10,20,4,11
10,20,16,19
20,4,10,11
20,16,10,19
20,10,4,11
20,10,16,19
13,16,10,23
13,16,3,16
13,10,16,23
13,10,3,18
13,3,16,16
13,3,10,18
16,13,10,23
16,13,3,16
16,10,13,23
16,3,13,16
10,13,16,23
10,13,3,18
10,16,13,23
10,3,13,18
3,13,16,16
3,13,10,18
3,16,13,16
3,10,13,18
18,11,9,56
18,9,11,56
18,9,14,7
18,14,9,7
11,18,9,56
11,9,18,56
11,9,14,29
11,14,9,29
9,18,11,56
9,18,14,7
9,11,18,56
9,11,14,29
9,14,18,7
9,14,11,29
14,18,9,7
14,11,9,29
14,9,18,7
14,9,11,29
13,2,8,22
13,2,17,10
13,2,9,19
13,8,2,22
13,17,2,10
13,19,9,46
13,9,2,19
13,9,19,46
2,13,8,22
2,13,17,10
2,13,9,19
2,8,13,22
2,17,13,10
2,9,13,19
8,13,2,22
8,2,13,22
17,13,2,10
17,2,13,10
19,13,9,46
19,9,13,46
9,13,2,19
9,13,19,46
9,2,13,19
9,19,13,46
3,9,10,15
3,10,9,15
16,9,10,29
16,10,9,29
9,3,10,15
9,16,10,29
9,10,3,15
9,10,16,29
10,3,9,15
10,16,9,29
10,9,3,15
10,9,16,29
4,8,19,30
4,19,8,30
8,4,19,30
8,19,4,30
19,4,8,30
19,8,4,30
4,11,17,19
4,17,11,19
11,4,17,19
11,17,4,19
17,4,11,19
17,11,4,19
19,10,21,33
19,21,10,33
10,19,21,33
10,21,19,33
21,19,10,33
21,10,19,33
8,9,21,50
8,21,9,50
9,8,21,50
9,21,8,50
21,8,9,50
21,9,8,50
2,9,10,13
2,10,9,13
9,2,10,13
9,10,2,13
10,2,9,13
10,9,2,13
19,13,3,12
19,9,3,37
19,3,13,12
19,3,9,37
13,19,3,12
13,3,19,12
9,19,3,37
9,3,19,37
3,19,13,12
3,19,9,37
3,13,19,12
3,9,19,37
15,19,18,38
15,18,19,38
15,18,12,9
15,12,18,9
19,15,18,38
19,18,15,38
19,18,12,8
19,12,18,8
18,15,19,38
18,15,12,9
18,19,15,38
18,19,12,8
18,12,15,9
18,12,19,8
12,15,18,9
12,19,18,8
12,18,15,9
12,18,19,8
9,10,19,27
9,19,10,27
10,9,19,27
10,19,9,27
19,9,10,27
19,10,9,27
16,11,7,43
16,7,11,43
11,16,7,43
11,7,16,43
7,16,11,43
7,11,16,43
15,16,18,40
15,6,2,9
15,6,18,12
15,2,6,9
15,2,18,12
15,18,16,40
15,18,6,12
15,18,2,12
16,15,18,40
16,6,2,12
16,2,6,12
16,2,18,12
16,18,15,40
16,18,2,12
6,15,2,9
6,15,18,12
6,16,2,12
6,2,15,9
6,2,16,12
6,2,18,3
6,18,15,12
6,18,2,3
2,15,6,9
2,15,18,12
2,16,6,12
2,16,18,12
2,6,15,9
2,6,16,12
2,6,18,3
2,18,15,12
2,18,16,12
2,18,6,3
18,15,16,40
18,15,6,12
18,15,2,12
18,16,15,40
18,16,2,12
18,6,15,12
18,6,2,3
18,2,15,12
18,2,16,12
18,2,6,3
9,15,5,41
9,5,15,41
15,9,5,41
15,5,9,41
5,9,15,41
5,15,9,41
9,6,21,19
9,21,6,19
6,9,21,19
6,21,9,19
21,9,6,19
21,6,9,19
21,15,18,23
21,18,15,23
7,15,18,17
7,18,15,17
15,21,18,23
15,7,18,17
15,18,21,23
15,18,7,17
18,21,15,23
18,7,15,17
18,15,21,23
18,15,7,17
4,20,17,6
4,20,12,6
4,16,17,19
4,16,12,13
4,17,20,6
4,17,16,19
4,17,12,9
4,12,20,6
4,12,16,13
4,12,17,9
20,4,17,6
20,4,12,6
20,16,12,12
20,17,4,6
20,12,4,6
20,12,16,12
16,4,17,19
16,4,12,13
16,20,12,12
16,17,4,19
16,12,4,13
16,12,20,12
17,4,20,6
17,4,16,19
17,4,12,9
17,20,4,6
17,16,4,19
17,12,4,9
12,4,20,6
12,4,16,13
12,4,17,9
12,20,4,6
12,20,16,12
12,16,4,13
12,16,20,12
12,17,4,9
14,20,16,18
14,20,5,8
14,16,20,18
14,16,5,13
14,5,20,8
14,5,16,13
20,14,16,18
20,14,5,8
20,16,14,18
20,16,5,9
20,5,14,8
20,5,16,9
16,14,20,18
16,14,5,13
16,20,14,18
16,20,5,9
16,5,14,13
16,5,20,9
5,14,20,8
5,14,16,13
5,20,14,8
5,20,16,9
5,16,14,13
5,16,20,9
13,12,21,3
13,12,6,6
13,21,12,3
13,21,3,5
13,3,21,5
13,3,6,8
13,6,12,6
13,6,3,8
12,13,21,3
12,13,6,6
12,21,13,3
12,6,13,6
21,13,12,3
21,13,3,5
21,12,13,3
21,3,13,5
3,13,21,5
3,13,6,8
3,21,13,5
3,6,13,8
6,13,12,6
6,13,3,8
6,12,13,6
6,3,13,8
16,19,1,16
16,19,8,62
16,1,19,16
16,1,8,24
16,8,19,62
16,8,1,24
19,16,1,16
19,16,8,62
19,1,16,16
19,8,16,62
1,16,19,16
1,16,8,24
1,19,16,16
1,8,16,24
8,16,19,62
8,16,1,24
8,19,16,62
8,1,16,24
8,19,20,31
8,20,19,31
8,20,10,14
8,10,20,14
19,8,20,31
19,20,8,31
20,8,19,31
20,8,10,14
20,19,8,31
20,10,8,14
10,8,20,14
10,20,8,14
9,3,5,8
9,5,3,8
3,9,5,8
3,21,5,11
3,5,9,8
3,5,21,11
21,3,5,11
21,5,3,11
5,9,3,8
5,3,9,8
5,3,21,11
5,21,3,11
16,2,4,5
16,4,2,5
2,16,4,5
2,4,16,5
4,16,2,5
4,2,16,5
16,17,10,43
16,19,10,27
16,10,17,43
16,10,19,27
17,16,10,43
17,10,16,43
19,16,10,27
19,10,16,27
10,16,17,43
10,16,19,27
10,17,16,43
10,19,16,27
12,16,10,34
12,10,16,34
16,12,10,34
16,10,12,34
10,12,16,34
10,16,12,34
16,10,8,18
16,8,10,18
10,16,8,18
10,8,16,18
8,16,10,18
8,10,16,18
21,14,9,20
21,9,14,20
14,21,9,20
14,9,21,20
9,21,14,20
9,14,21,20
18,15,20,21
18,21,20,8
18,20,15,21
18,20,21,8
15,18,20,21
15,20,18,21
21,18,20,8
21,20,18,8
20,18,15,21
20,18,21,8
20,15,18,21
20,21,18,8
16,14,1,8
16,1,14,8
14,16,1,8
14,1,16,8
1,16,14,8
1,14,16,8
17,9,14,24
17,14,9,24
9,17,14,24
9,14,17,24
14,17,9,24
14,9,17,24
8,2,11,27
8,11,2,27
2,8,11,27
2,16,11,13
2,11,8,27
2,11,16,13
16,2,11,13
16,11,2,13
11,8,2,27
11,2,8,27
11,2,16,13
11,16,2,13
11,1,20,9
11,20,1,9
1,11,20,9
1,20,11,9
20,11,1,9
20,1,11,9
14,8,16,21
14,16,8,21
8,14,16,21
8,16,14,21
16,14,8,21
16,8,14,21
2,4,6,4
2,11,6,8
2,6,4,4
2,6,11,8
4,2,6,4
4,6,2,4
11,2,6,8
11,6,2,8
6,2,4,4
6,2,11,8
6,4,2,4
6,11,2,8
4,11,15,17
4,15,11,17
4,15,21,19
4,21,15,19
11,4,15,17
11,15,4,17
15,4,11,17
15,4,21,19
15,11,4,17
15,21,4,19
21,4,15,19
21,15,4,19
7,4,13,22
7,13,4,22
4,7,13,22
4,13,7,22
13,7,4,22
13,4,7,22
4,20,19,11
4,18,19,20
4,19,20,11
4,19,18,20
20,4,19,11
20,19,4,11
18,4,19,20
18,19,4,20
19,4,20,11
19,4,18,20
19,20,4,11
19,18,4,20
15,21,1,18
15,3,1,20
15,1,21,18
15,1,3,20
21,15,1,18
21,1,15,18
3,15,1,20
3,1,15,20
1,15,21,18
1,15,3,20
1,21,15,18
1,3,15,20
20,10,14,3
20,17,14,9
20,14,10,3
20,14,17,9
10,20,14,3
10,17,14,10
10,19,14,16
10,14,20,3
10,14,17,10
10,14,19,16
17,20,14,9
17,10,14,10
17,14,20,9
17,14,10,10
19,10,14,16
19,14,10,16
14,20,10,3
14,20,17,9
14,10,20,3
14,10,17,10
14,10,19,16
14,17,20,9
14,17,10,10
14,19,10,16
16,12,7,23
16,7,12,23
12,16,7,23
12,7,16,23
7,16,12,23
7,12,16,23
3,9,12,17
3,5,12,4
3,12,9,17
3,12,5,4
9,3,12,17
9,12,3,17
5,3,12,4
5,12,3,4
12,3,9,17
12,3,5,4
12,9,3,17
12,5,3,4
12,9,10,20
12,9,18,9
12,10,9,20
12,18,9,9
9,12,10,20
9,12,18,9
9,10,12,20
9,10,18,13
9,18,12,9
9,18,10,13
10,12,9,20
10,9,12,20
10,9,18,13
10,18,9,13
18,12,9,9
18,9,12,9
18,9,10,13
18,10,9,13
18,19,1,8
18,8,20,24
18,20,8,24
18,20,1,2
18,1,19,8
18,1,20,2
19,18,1,8
19,20,1,5
19,1,18,8
19,1,20,5
8,18,20,24
8,20,18,24
20,18,8,24
20,18,1,2
20,19,1,5
20,8,18,24
20,1,18,2
20,1,19,5
1,18,19,8
1,18,20,2
1,19,18,8
1,19,20,5
1,20,18,2
1,20,19,5
15,7,10,37
15,10,7,37
7,15,10,37
7,10,15,37
10,15,7,37
10,7,15,37
20,4,8,6
20,4,11,7
20,8,4,6
20,11,4,7
4,20,8,6
4,20,11,7
4,8,20,6
4,11,20,7
8,20,4,6
8,4,20,6
11,20,4,7
11,4,20,7
1,7,17,28
1,2,17,5
1,17,7,28
1,17,2,5
7,1,17,28
7,17,1,28
2,1,17,5
2,17,1,5
17,1,7,28
17,1,2,5
17,7,1,28
17,2,1,5
4,16,9,25
4,9,16,25
16,4,9,25
16,9,4,25
9,4,16,25
9,16,4,25
4,16,3,17
4,15,3,11
4,9,3,8
4,3,16,17
4,3,15,11
4,3,9,8
16,4,3,17
16,3,4,17
15,4,3,11
15,3,4,11
9,4,3,8
9,3,4,8
3,4,16,17
3,4,15,11
3,4,9,8
3,16,4,17
3,15,4,11
3,9,4,8
13,16,21,9
13,21,16,9
16,13,21,9
16,21,13,9
21,13,16,9
21,16,13,9
1,14,7,18
1,7,14,18
14,1,7,18
14,7,1,18
7,1,14,18
7,14,1,18
14,21,8,25
14,8,21,25
21,14,8,25
21,8,14,25
8,14,21,25
8,21,14,25
18,7,16,18
18,16,7,18
7,18,16,18
7,16,18,18
16,18,7,18
16,7,18,18
13,11,6,13
13,6,11,13
11,13,6,13
11,6,13,13
6,13,11,13
6,11,13,13
13,11,14,30
13,14,11,30
11,13,14,30
11,14,13,30
14,13,11,30
14,11,13,30
7,12,2,7
7,2,12,7
12,7,2,7
12,2,7,7
2,7,12,7
2,12,7,7
2,14,18,8
2,18,14,8
14,2,18,8
14,18,2,8
18,2,14,8
18,14,2,8
20,13,17,14
20,17,13,14
20,17,21,12
20,21,17,12
13,20,17,14
13,17,20,14
13,17,21,8
13,21,17,8
17,20,13,14
17,20,21,12
17,13,20,14
17,13,21,8
17,21,20,12
17,21,13,8
21,20,17,12
21,13,17,8
21,17,20,12
21,17,13,8
15,10,14,16
15,14,10,16
13,10,14,13
13,14,10,13
10,15,14,16
10,13,14,13
10,14,15,16
10,14,13,13
14,15,10,16
14,13,10,13
14,10,15,16
14,10,13,13
4,20,3,7
4,3,20,7
20,4,3,7
20,3,4,7
3,4,20,7
3,20,4,7
3,4,10,12
3,10,4,12
4,3,10,12
4,10,3,12
10,3,4,12
10,4,3,12
19,7,6,33
19,9,6,25
19,6,7,33
19,6,9,25
7,19,6,33
7,6,19,33
9,19,6,25
9,6,19,25
6,19,7,33
6,19,9,25
6,7,19,33
6,9,19,25
4,11,10,30
4,10,11,30
11,4,10,30
11,10,4,30
10,4,11,30
10,11,4,30
16,18,20,21
16,20,18,21
18,16,20,21
18,20,16,21
20,16,18,21
20,18,16,21
8,3,5,13
8,13,5,15
8,5,3,13
8,5,13,15
3,8,5,13
3,13,5,3
3,5,8,13
3,5,13,3
13,8,5,15
13,3,5,3
13,5,8,15
13,5,3,3
5,8,3,13
5,8,13,15
5,3,8,13
5,3,13,3
5,13,8,15
5,13,3,3
20,12,10,14
20,10,12,14
12,20,10,14
12,10,20,14
10,20,12,14
10,12,20,14
13,19,18,18
13,18,19,18
19,13,18,18
19,18,13,18
18,13,19,18
18,19,13,18
20,10,9,16
20,9,10,16
10,20,9,16
10,9,20,16
9,20,10,16
9,10,20,16
21,17,8,36
21,8,17,36
17,21,8,36
17,8,21,36
8,21,17,36
8,17,21,36
8,15,14,50
8,14,15,50
15,8,14,50
15,14,8,50
14,8,15,50
14,15,8,50
5,1,14,5
5,14,1,5
1,5,14,5
1,14,5,5
14,5,1,5
14,1,5,5
16,6,4,5
16,6,11,17
16,4,6,5
16,11,6,17
6,16,4,5
6,16,11,17
6,4,16,5
6,11,16,17
4,16,6,5
4,6,16,5
11,16,6,17
11,6,16,17
9,20,12,10
9,12,20,10
20,9,12,10
20,12,9,10
12,9,20,10
12,20,9,10
18,10,19,24
18,19,10,24
10,18,19,24
10,19,18,24
10,19,11,42
10,11,19,42
19,18,10,24
19,10,18,24
19,10,11,42
19,11,10,42
11,10,19,42
11,19,10,42
16,19,18,27
16,18,19,27
19,16,18,27
19,18,16,27
18,16,19,27
18,19,16,27
13,7,10,31
13,10,7,31
7,13,10,31
7,10,13,31
10,13,7,31
10,7,13,31
10,1,9,19
10,9,1,19
1,10,9,19
1,9,10,19
9,10,1,19
9,1,10,19
19,3,17,20
19,17,3,20
3,19,17,20
3,17,19,20
17,19,3,20
17,3,19,20
7,20,8,24
7,8,20,24
20,7,8,24
20,8,7,24
8,7,20,24
8,20,7,24
13,5,14,5
13,5,17,9
