i,j,k,count
13,2,12,16
13,7,2,52
13,12,2,16
12,2,7,13
12,2,13,16
12,7,2,13
12,13,2,16
6,18,17,39
6,17,18,39
18,6,17,39
18,17,6,39
17,6,18,39
17,18,6,39
1,10,19,26
1,19,10,26
10,1,19,26
10,19,1,26
19,1,10,26
19,10,1,26
16,15,20,43
16,20,15,43
15,16,20,43
15,20,16,43
20,16,15,43
20,15,16,43
10,17,13,79
10,17,11,70
10,1,13,42
10,13,17,79
10,13,1,42
10,11,17,70
17,10,13,79
17,10,11,70
17,1,11,26
17,13,10,79
17,11,10,70
17,11,1,26
1,10,13,42
1,17,11,26
1,13,10,42
1,13,11,51
1,11,17,26
1,11,13,51
13,10,17,79
13,10,1,42
13,17,10,79
13,1,10,42
13,1,11,51
13,11,1,51
11,10,17,70
11,17,10,70
11,17,1,26
11,1,17,26
11,1,13,51
11,13,1,51
5,13,10,61
5,10,13,61
13,5,10,61
13,10,5,61
10,5,13,61
10,13,5,61
7,17,13,52
7,13,17,52
17,7,13,52
17,13,7,52
13,7,17,52
13,17,7,52
5,13,17,41
5,17,13,41
13,5,17,41
13,17,5,41
17,5,13,41
17,13,5,41
2,9,14,15
2,14,9,15
9,2,14,15
9,14,2,15
14,2,9,15
14,9,2,15
10,8,7,19
10,7,8,19
8,10,7,19
8,7,10,19
7,10,8,19
7,8,10,19
16,15,12,51
16,20,12,24
16,12,15,51
16,12,20,24
15,16,12,51
15,12,16,51
20,16,12,24
20,12,16,24
12,16,15,51
12,16,20,24
12,15,16,51
12,20,16,24
14,18,5,40
14,5,18,40
18,14,5,40
18,5,14,40
5,14,18,40
5,18,14,40
10,6,21,23
10,21,6,23
6,10,21,23
6,21,10,23
21,10,6,23
21,6,10,23
5,15,3,23
5,3,15,23
15,5,3,23
15,6,3,14
15,3,5,23
15,3,6,14
15,3,7,15
15,7,3,15
6,15,3,14
6,3,15,14
3,5,15,23
3,15,5,23
3,15,6,14
3,15,7,15
3,6,15,14
3,7,15,15
7,15,3,15
7,3,15,15
10,6,15,26
10,6,19,47
10,15,6,26
10,15,19,10
10,19,6,47
10,19,15,10
6,10,15,26
6,10,19,47
6,15,10,26
6,15,19,19
6,19,10,47
6,19,15,19
15,10,6,26
15,10,19,10
15,6,10,26
15,6,19,19
15,19,10,10
15,19,6,19
19,10,6,47
19,10,15,10
19,6,10,47
19,6,15,19
19,15,10,10
19,15,6,19
2,1,10,30
2,1,8,21
2,10,1,30
2,10,8,15
2,8,1,21
2,8,10,15
1,2,10,30
1,2,8,21
1,10,2,30
1,10,8,20
1,8,2,21
1,8,10,20
10,2,1,30
10,2,8,15
10,1,2,30
10,1,8,20
10,8,2,15
10,8,1,20
8,2,1,21
8,2,10,15
8,1,2,21
8,1,10,20
8,10,2,15
8,10,1,20
15,6,17,41
15,17,6,41
6,15,17,41
6,17,15,41
17,15,6,41
17,6,15,41
4,2,8,30
4,8,2,30
2,4,8,30
2,8,4,30
8,4,2,30
8,2,4,30
14,15,13,14
14,13,15,14
15,14,13,14
15,13,14,14
13,14,15,14
13,15,14,14
4,6,13,32
4,13,6,32
6,4,13,32
6,13,4,32
13,4,6,32
13,6,4,32
5,14,4,17
5,14,7,60
5,4,14,17
5,7,14,60
14,5,4,17
14,5,7,60
14,4,5,17
14,7,5,60
4,5,14,17
4,14,5,17
7,5,14,60
7,14,5,60
16,14,17,19
16,17,14,19
16,17,7,60
16,7,17,60
14,16,17,19
14,17,16,19
17,16,14,19
17,16,7,60
17,14,16,19
17,7,16,60
7,16,17,60
7,17,16,60
3,14,6,20
3,6,14,20
14,3,6,20
14,6,3,20
6,3,14,20
6,14,3,20
10,12,18,16
10,19,18,43
10,18,12,16
10,18,19,43
12,10,18,16
12,18,10,16
19,10,18,43
19,18,10,43
18,10,12,16
18,10,19,43
18,12,10,16
18,19,10,43
11,20,15,70
11,15,20,70
20,11,15,70
20,9,15,52
20,15,11,70
20,15,9,52
9,20,15,52
9,15,20,52
15,11,20,70
15,20,11,70
15,20,9,52
15,9,20,52
10,6,8,20
10,8,6,20
6,10,8,20
6,8,10,20
8,10,6,20
8,6,10,20
14,12,6,29
14,12,10,27
14,6,12,29
14,10,12,27
12,14,6,29
12,14,10,27
12,6,14,29
12,6,5,36
12,6,10,18
12,5,6,36
12,5,10,31
12,10,14,27
12,10,6,18
12,10,5,31
6,14,12,29
6,12,14,29
6,12,5,36
6,12,10,18
6,5,12,36
6,10,12,18
5,12,6,36
5,12,10,31
5,6,12,36
5,10,12,31
10,14,12,27
10,12,14,27
10,12,6,18
10,12,5,31
10,6,12,18
10,5,12,31
13,4,15,10
13,4,16,16
13,15,4,10
13,15,16,11
13,16,4,16
13,16,15,11
4,13,15,10
4,13,16,16
4,15,13,10
4,16,13,16
15,13,4,10
15,13,16,11
15,4,13,10
15,16,13,11
16,13,4,16
16,13,15,11
16,4,13,16
16,15,13,11
1,14,19,10
1,19,14,10
3,14,19,19
3,19,14,19
14,1,19,10
14,3,19,19
14,19,1,10
14,19,3,19
19,1,14,10
19,3,14,19
19,14,1,10
19,14,3,19
15,20,4,38
15,20,6,57
15,4,20,38
15,4,6,21
15,6,20,57
15,6,4,21
20,15,4,38
20,15,6,57
20,4,15,38
20,4,6,12
20,6,15,57
20,6,4,12
4,15,20,38
4,15,6,21
4,20,15,38
4,20,6,12
4,6,15,21
4,6,20,12
6,15,20,57
6,15,4,21
6,20,15,57
6,20,4,12
6,4,15,21
6,4,20,12
19,3,11,19
19,11,3,19
3,19,11,19
3,11,19,19
11,19,3,19
11,3,19,19
10,18,6,50
10,6,18,50
18,10,6,50
18,6,10,50
6,10,18,50
6,18,10,50
7,15,17,38
7,15,9,11
7,17,15,38
7,9,15,11
5,15,17,36
5,17,15,36
5,11,9,22
5,9,11,22
15,7,17,38
15,7,9,11
15,5,17,36
15,17,7,38
15,17,5,36
15,9,7,11
17,7,15,38
17,5,15,36
17,15,7,38
17,15,5,36
17,11,9,36
17,9,11,36
11,5,9,22
11,17,9,36
11,9,5,22
11,9,17,36
9,7,15,11
9,5,11,22
9,15,7,11
9,17,11,36
9,11,5,22
9,11,17,36
13,5,7,55
13,5,16,22
13,7,5,55
13,16,5,22
5,13,7,55
5,13,16,22
5,7,13,55
5,16,13,22
7,13,5,55
7,5,13,55
16,13,5,22
16,5,13,22
5,8,20,8
5,8,6,14
5,20,8,8
5,6,8,14
8,5,20,8
8,5,6,14
8,20,5,8
8,20,6,38
8,6,5,14
8,6,20,38
20,5,8,8
20,8,5,8
20,8,6,38
20,6,8,38
6,5,8,14
6,8,5,14
6,8,20,38
6,20,8,38
2,10,7,42
2,7,10,42
10,2,7,42
10,7,2,42
7,2,10,42
7,10,2,42
2,9,10,22
2,10,9,22
9,2,10,22
9,10,2,22
10,2,9,22
10,9,2,22
20,10,14,22
20,10,18,28
20,14,10,22
20,18,10,28
10,20,14,22
10,20,18,28
10,14,20,22
10,14,18,102
10,18,20,28
10,18,14,102
14,20,10,22
14,10,20,22
14,10,18,102
14,18,10,102
18,20,10,28
18,10,20,28
18,10,14,102
18,14,10,102
16,21,17,24
16,17,21,24
21,16,17,24
21,17,16,24
17,16,21,24
17,21,16,24
17,5,10,55
17,10,5,55
17,10,18,51
17,18,10,51
5,17,10,55
5,10,17,55
5,10,18,37
5,18,10,37
10,17,5,55
10,17,18,51
10,5,17,55
10,5,18,37
10,11,18,49
10,18,17,51
10,18,5,37
10,18,11,49
11,10,18,49
11,18,10,49
18,17,10,51
18,5,10,37
18,10,17,51
18,10,5,37
18,10,11,49
18,11,10,49
3,7,10,43
3,12,10,17
3,10,7,43
3,10,12,17
7,3,10,43
7,10,3,43
12,3,10,17
12,10,3,17
10,3,7,43
10,3,12,17
10,7,3,43
10,12,3,17
9,1,11,16
9,1,8,13
9,11,1,16
9,8,1,13
1,9,11,16
1,9,8,13
1,11,9,16
1,8,9,13
11,9,1,16
11,1,9,16
8,9,1,13
8,1,9,13
11,17,20,44
11,7,20,26
11,20,17,44
11,20,7,26
17,11,20,44
17,13,20,27
17,7,20,35
17,20,11,44
17,20,13,27
17,20,7,35
13,17,20,27
13,7,20,20
13,20,17,27
13,20,7,20
7,11,20,26
7,17,20,35
7,13,20,20
7,20,11,26
7,20,17,35
7,20,13,20
20,11,17,44
20,11,7,26
20,17,11,44
20,17,13,27
20,17,7,35
20,13,17,27
20,13,7,20
20,7,11,26
20,7,17,35
20,7,13,20
5,7,1,37
5,1,7,37
5,1,9,25
5,9,1,25
7,5,1,37
7,1,5,37
7,1,9,12
7,9,1,12
1,5,7,37
1,5,9,25
1,7,5,37
1,7,9,12
1,9,5,25
1,9,7,12
9,5,1,25
9,7,1,12
9,1,5,25
9,1,7,12
16,4,19,21
16,19,4,21
4,16,19,21
4,7,19,28
4,19,16,21
4,19,7,28
7,4,19,28
7,19,4,28
19,16,4,21
19,4,16,21
19,4,7,28
19,7,4,28
5,13,6,31
5,6,13,31
13,5,6,31
13,6,5,31
13,6,3,25
13,3,6,25
6,5,13,31
6,13,5,31
6,13,3,25
6,3,13,25
3,13,6,25
3,6,13,25
2,19,18,41
2,18,19,41
19,2,18,41
19,18,2,41
18,2,19,41
18,19,2,41
11,5,20,35
11,20,5,35
9,5,20,45
9,20,5,45
5,11,20,35
5,9,20,45
5,20,11,35
5,20,9,45
20,11,5,35
20,9,5,45
20,5,11,35
20,5,9,45
10,5,15,17
10,15,5,17
5,10,15,17
5,15,10,17
5,15,18,31
5,18,15,31
15,10,5,17
15,5,10,17
15,5,18,31
15,18,5,31
18,5,15,31
18,15,5,31
5,10,21,21
5,21,10,21
10,5,21,21
10,21,5,21
21,5,10,21
21,10,5,21
2,4,21,11
2,21,4,11
2,21,17,12
2,17,21,12
4,2,21,11
4,21,2,11
21,2,4,11
21,2,17,12
21,4,2,11
21,17,2,12
17,2,21,12
17,21,2,12
2,1,7,28
2,18,17,23
2,7,1,28
2,17,18,23
1,2,7,28
1,18,17,22
1,7,2,28
1,7,17,38
1,17,18,22
1,17,7,38
18,2,17,23
18,1,17,22
18,17,2,23
18,17,1,22
7,2,1,28
7,1,2,28
7,1,17,38
7,17,1,38
17,2,18,23
17,1,18,22
17,1,7,38
17,18,2,23
17,18,1,22
17,7,1,38
11,19,4,10
11,4,19,10
19,11,4,10
19,4,11,10
4,11,19,10
4,19,11,10
20,16,8,27
20,16,9,14
20,8,16,27
20,8,9,15
20,9,16,14
20,9,8,15
15,16,9,9
15,8,9,13
15,9,16,9
15,9,8,13
16,20,8,27
16,20,9,14
16,15,9,9
16,8,20,27
16,8,9,9
16,9,20,14
16,9,15,9
16,9,8,9
8,20,16,27
8,20,9,15
8,15,9,13
8,16,20,27
8,16,9,9
8,9,20,15
8,9,15,13
8,9,16,9
9,20,16,14
9,20,8,15
9,15,16,9
9,15,8,13
9,16,20,14
9,16,15,9
9,16,8,9
9,8,20,15
9,8,15,13
9,8,16,9
11,2,13,32
11,2,20,14
11,13,2,32
11,20,2,14
2,11,13,32
2,11,20,14
2,13,11,32
2,13,20,15
2,20,11,14
2,20,13,15
13,11,2,32
13,2,11,32
13,2,20,15
13,20,2,15
20,11,2,14
20,2,11,14
20,2,13,15
20,13,2,15
10,9,19,24
10,19,9,24
9,10,19,24
9,19,10,24
19,10,9,24
19,9,10,24
1,11,12,23
1,13,12,10
1,12,11,23
1,12,13,10
11,1,12,23
11,12,1,23
13,1,12,10
13,12,1,10
12,1,11,23
12,1,13,10
12,11,1,23
12,13,1,10
7,5,12,37
7,12,5,37
5,7,12,37
5,12,7,37
12,7,5,37
12,5,7,37
5,11,8,6
5,8,11,6
11,5,8,6
11,8,5,6
8,5,11,6
8,11,5,6
11,18,21,26
11,21,18,26
18,11,21,26
18,21,11,26
21,11,18,26
21,18,11,26
5,13,18,41
5,18,13,41
13,5,18,41
13,18,5,41
18,5,13,41
18,13,5,41
10,13,6,62
10,13,16,37
10,6,13,62
10,6,16,57
10,16,13,37
10,16,6,57
13,10,6,62
13,10,16,37
13,6,10,62
13,16,10,37
6,10,13,62
6,10,16,57
6,13,10,62
6,16,10,57
16,10,13,37
16,10,6,57
16,13,10,37
16,6,10,57
10,12,13,22
10,13,12,22
17,12,13,27
17,13,12,27
12,10,13,22
12,17,13,27
12,13,10,22
12,13,17,27
13,10,12,22
13,17,12,27
13,12,10,22
13,12,17,27
7,15,10,22
7,10,15,22
15,7,10,22
15,10,7,22
10,7,15,22
10,15,7,22
17,4,8,20
17,8,4,20
2,15,4,18
2,4,15,18
15,2,4,18
15,4,2,18
15,4,8,24
15,8,4,24
4,17,8,20
4,2,15,18
4,15,2,18
4,15,8,24
4,8,17,20
4,8,15,24
8,17,4,20
8,15,4,24
8,4,17,20
8,4,15,24
5,12,18,26
5,18,12,26
12,5,18,26
12,18,5,26
18,5,12,26
18,12,5,26
13,3,10,47
13,10,3,47
3,13,10,47
3,10,13,47
10,13,3,47
10,3,13,47
6,4,8,17
6,8,4,17
6,8,19,15
6,19,8,15
4,6,8,17
4,8,6,17
8,6,4,17
8,6,19,15
8,4,6,17
8,19,6,15
19,6,8,15
19,8,6,15
5,2,13,35
5,13,2,35
2,5,13,35
2,13,5,35
13,5,2,35
13,2,5,35
2,10,11,24
2,11,10,24
10,2,11,24
10,11,2,24
11,2,10,24
11,10,2,24
19,4,2,37
19,2,4,37
4,19,2,37
4,2,19,37
2,19,4,37
2,4,19,37
2,10,3,18
2,3,10,18
10,2,3,18
10,3,2,18
3,2,10,18
3,10,2,18
13,16,17,17
13,17,16,17
16,13,17,17
16,18,17,17
16,17,13,17
16,17,18,17
18,16,17,17
18,17,16,17
17,13,16,17
17,16,13,17
17,16,18,17
17,18,16,17
11,19,5,23
11,19,2,21
11,5,19,23
11,2,19,21
19,11,5,23
19,11,2,21
19,5,11,23
19,5,2,22
19,2,11,21
19,2,5,22
5,11,19,23
5,19,11,23
5,19,2,22
5,2,19,22
2,11,19,21
2,19,11,21
2,19,5,22
2,5,19,22
2,14,10,31
2,14,7,34
2,14,21,9
2,10,14,31
2,10,21,10
2,7,14,34
2,7,21,9
2,21,14,9
2,21,10,10
2,21,7,9
14,2,10,31
14,2,7,34
14,2,21,9
14,10,2,31
14,7,2,34
14,21,2,9
10,2,14,31
10,2,21,10
10,14,2,31
10,21,2,10
7,2,14,34
7,2,21,9
7,14,2,34
7,21,2,9
21,2,14,9
21,2,10,10
21,2,7,9
21,14,2,9
21,10,2,10
21,7,2,9
1,20,5,11
1,5,20,11
1,15,11,19
1,11,15,19
20,1,5,11
20,5,1,11
20,5,15,20
20,15,5,20
5,1,20,11
5,20,1,11
5,20,15,20
5,15,20,20
15,1,11,19
15,20,5,20
15,5,20,20
15,11,1,19
11,1,15,19
11,15,1,19
4,11,6,26
4,6,11,26
11,4,6,26
11,6,4,26
6,4,11,26
6,11,4,26
14,5,2,31
14,2,5,31
5,14,2,31
5,2,14,31
2,14,5,31
2,5,14,31
1,14,18,11
1,18,14,11
14,1,18,11
14,18,1,11
18,1,14,11
18,14,1,11
2,1,12,11
2,11,15,21
2,15,11,21
2,15,12,5
2,12,1,11
2,12,15,5
1,2,12,11
1,15,12,5
1,12,2,11
1,12,15,5
11,2,15,21
11,15,2,21
15,2,11,21
15,2,12,5
15,1,12,5
15,11,2,21
15,12,2,5
15,12,1,5
12,2,1,11
12,2,15,5
12,1,2,11
12,1,15,5
12,15,2,5
12,15,1,5
14,16,2,16
14,2,16,16
16,14,2,16
16,2,14,16
2,14,16,16
2,16,14,16
5,3,18,22
5,18,3,22
3,5,18,22
3,18,5,22
18,5,3,22
18,3,5,22
13,12,21,14
13,3,21,14
13,21,12,14
13,21,3,14
12,13,21,14
12,3,19,9
12,19,3,9
12,19,21,18
12,21,13,14
12,21,19,18
3,13,21,14
3,12,19,9
3,19,12,9
3,21,13,14
19,12,3,9
19,12,21,18
19,3,12,9
19,21,12,18
21,13,12,14
21,13,3,14
21,12,13,14
21,12,19,18
21,3,13,14
21,19,12,18
6,2,19,18
6,19,2,18
10,2,19,20
10,19,2,20
2,6,19,18
2,10,19,20
2,19,6,18
2,19,10,20
19,6,2,18
19,10,2,20
19,2,6,18
19,2,10,20
11,12,21,12
11,7,21,18
11,21,12,12
11,21,7,18
12,11,21,12
12,21,11,12
7,11,21,18
7,21,11,18
21,11,12,12
21,11,7,18
21,12,11,12
21,7,11,18
1,21,16,9
1,16,21,9
21,1,16,9
21,16,1,9
16,1,21,9
16,21,1,9
2,19,12,13
2,12,19,13
19,2,12,13
19,12,2,13
12,2,19,13
12,19,2,13
17,13,4,21
17,6,4,13
17,4,13,21
17,4,6,13
13,17,4,21
13,4,17,21
6,17,4,13
6,4,17,13
4,17,13,21
4,17,6,13
4,13,17,21
4,6,17,13
16,19,1,12
16,1,19,12
19,16,1,12
19,1,16,12
1,16,19,12
1,19,16,12
9,13,10,47
9,10,13,47
13,9,10,47
13,10,9,47
10,9,13,47
10,13,9,47
1,11,19,22
1,11,21,11
1,19,11,22
1,21,11,11
11,1,19,22
11,1,21,11
11,19,1,22
11,21,1,11
19,1,11,22
19,11,1,22
21,1,11,11
21,11,1,11
11,6,21,26
11,21,6,26
6,11,21,26
6,21,11,26
21,11,6,26
21,6,11,26
8,1,12,9
8,7,12,15
8,7,3,19
8,12,1,9
8,12,7,15
8,3,7,19
1,8,12,9
1,7,12,26
1,7,3,20
1,12,8,9
1,12,7,26
1,12,3,11
1,3,7,20
1,3,12,11
7,8,12,15
7,8,3,19
7,1,12,26
7,1,3,20
7,12,8,15
7,12,1,26
7,3,8,19
7,3,1,20
12,8,1,9
12,8,7,15
12,1,8,9
12,1,7,26
12,1,3,11
12,7,8,15
12,7,1,26
12,3,1,11
3,8,7,19
3,1,7,20
3,1,12,11
3,7,8,19
3,7,1,20
3,12,1,11
11,12,16,17
11,16,12,17
12,11,16,17
12,16,11,17
16,11,12,17
16,12,11,17
14,13,11,45
14,11,13,45
13,14,11,45
13,11,14,45
11,14,13,45
11,13,14,45
12,16,19,34
12,19,16,34
16,12,19,34
16,19,12,34
19,12,16,34
19,16,12,34
17,2,6,14
17,6,2,14
2,17,6,14
2,6,17,14
2,6,9,10
2,9,6,10
6,17,2,14
6,2,17,14
6,2,9,10
6,9,2,10
6,9,19,31
6,19,9,31
6,19,7,41
6,7,19,41
9,2,6,10
9,6,2,10
9,6,19,31
9,19,6,31
19,6,9,31
19,6,7,41
19,9,6,31
19,7,6,41
7,6,19,41
7,19,6,41
4,15,21,5
4,1,21,10
4,21,15,5
4,21,1,10
15,4,21,5
15,1,21,5
15,19,21,10
15,21,4,5
15,21,1,5
15,21,19,10
1,4,21,10
1,15,21,5
1,21,4,10
1,21,15,5
19,15,21,10
19,21,15,10
21,4,15,5
21,4,1,10
21,15,4,5
21,15,1,5
21,15,19,10
21,1,4,10
21,1,15,5
21,19,15,10
2,5,15,20
2,5,9,23
2,15,5,20
2,15,9,10
2,9,5,23
2,9,15,10
5,2,15,20
5,2,9,23
5,15,2,20
5,9,2,23
15,2,5,20
15,2,9,10
15,5,2,20
15,9,2,10
9,2,5,23
9,2,15,10
9,5,2,23
9,15,2,10
13,9,20,15
13,5,20,14
13,20,9,15
13,20,5,14
9,13,20,15
9,20,13,15
5,13,20,14
5,20,13,14
20,13,9,15
20,13,5,14
20,9,13,15
20,5,13,14
17,21,7,40
17,7,21,40
21,17,7,40
21,7,17,40
7,17,21,40
7,21,17,40
2,11,7,39
2,7,11,39
11,2,7,39
11,18,7,20
11,7,2,39
11,7,18,20
18,11,7,20
18,7,11,20
7,2,11,39
7,11,2,39
7,11,18,20
7,18,11,20
11,6,20,35
11,20,6,35
6,11,20,35
6,20,11,35
20,11,6,35
20,6,11,35
2,13,16,18
2,16,13,18
13,2,16,18
13,16,2,18
16,2,13,18
16,13,2,18
2,13,4,32
2,4,13,32
2,4,7,35
2,7,4,35
13,2,4,32
13,4,2,32
13,4,7,24
13,7,4,24
4,2,13,32
4,2,7,35
4,13,2,32
4,13,7,24
4,7,2,35
4,7,13,24
7,2,4,35
7,13,4,24
7,4,2,35
7,4,13,24
10,9,18,32
10,18,9,32
9,10,18,32
9,18,10,32
18,10,9,32
18,9,10,32
14,11,9,23
14,9,11,23
11,14,9,23
11,9,14,23
9,14,11,23
9,11,14,23
3,18,11,8
3,11,18,8
18,3,11,8
18,11,3,8
11,3,18,8
11,18,3,8
3,7,4,29
3,4,7,29
7,3,4,29
7,4,3,29
4,3,7,29
4,7,3,29
5,4,17,32
5,17,4,32
7,4,17,33
7,17,4,33
4,5,17,32
4,7,17,33
4,17,5,32
4,17,7,33
17,5,4,32
17,7,4,33
17,4,5,32
17,4,7,33
2,14,11,17
2,14,15,16
2,11,14,17
2,7,15,13
2,15,14,16
2,15,7,13
14,2,11,17
14,2,15,16
14,11,2,17
14,11,15,11
14,15,2,16
14,15,11,11
11,2,14,17
11,14,2,17
11,14,15,11
11,15,14,11
7,2,15,13
7,15,2,13
15,2,14,16
15,2,7,13
15,14,2,16
15,14,11,11
15,11,14,11
15,7,2,13
3,11,7,26
3,7,11,26
3,7,9,8
3,9,7,8
11,3,7,26
11,7,3,26
7,3,11,26
7,3,9,8
7,11,3,26
7,9,3,8
9,3,7,8
9,7,3,8
14,10,8,22
14,8,10,22
14,8,21,8
14,21,8,8
10,14,8,22
10,8,14,22
10,8,21,14
10,21,8,14
8,14,10,22
8,14,21,8
8,10,14,22
8,10,21,14
8,21,14,8
8,21,10,14
21,14,8,8
21,10,8,14
21,8,14,8
21,8,10,14
16,15,10,12
16,10,15,12
15,16,10,12
15,10,16,12
10,16,15,12
10,15,16,12
5,6,17,45
5,17,6,45
6,5,17,45
6,17,5,45
17,5,6,45
17,6,5,45
14,4,20,6
14,4,15,12
14,19,20,6
14,20,4,6
14,20,19,6
14,15,4,12
4,14,20,6
4,14,15,12
4,19,20,6
4,20,14,6
4,20,19,6
4,15,14,12
19,14,20,6
19,4,20,6
19,20,14,6
19,20,4,6
19,20,15,5
19,15,20,5
20,14,4,6
20,14,19,6
20,4,14,6
20,4,19,6
20,19,14,6
20,19,4,6
20,19,15,5
20,15,19,5
15,14,4,12
15,4,14,12
15,19,20,5
15,20,19,5
7,4,6,25
7,4,11,21
7,6,4,25
7,11,4,21
4,7,6,25
4,7,11,21
4,6,7,25
4,11,7,21
6,7,4,25
6,4,7,25
11,7,4,21
11,4,7,21
16,1,9,6
16,9,1,6
1,16,9,6
1,9,16,6
9,16,1,6
9,1,16,6
14,3,20,5
14,3,12,17
14,20,3,5
14,12,3,17
3,14,20,5
3,14,12,17
3,20,14,5
3,12,14,17
20,14,3,5
20,3,14,5
12,14,3,17
12,3,14,17
12,6,4,8
12,6,21,17
12,4,6,8
12,4,2,14
12,4,21,7
12,2,4,14
12,2,21,12
12,21,6,17
12,21,4,7
12,21,2,12
6,12,4,8
6,12,21,17
6,4,12,8
6,21,12,17
4,12,6,8
4,12,2,14
4,12,21,7
4,6,12,8
4,2,12,14
4,21,12,7
2,12,4,14
2,12,21,12
2,4,12,14
2,21,12,12
21,12,6,17
21,12,4,7
21,12,2,12
21,6,12,17
21,4,12,7
21,2,12,12
20,16,7,28
20,7,16,28
16,20,7,28
16,7,20,28
7,20,16,28
7,16,20,28
16,9,18,9
16,18,9,9
9,16,18,9
9,18,16,9
9,18,15,17
9,15,18,17
18,16,9,9
18,9,16,9
18,9,15,17
18,15,9,17
15,9,18,17
15,18,9,17
7,15,4,14
7,4,15,14
15,7,4,14
15,4,7,14
4,7,15,14
4,15,7,14
7,6,8,17
7,8,6,17
6,7,8,17
6,8,7,17
8,7,6,17
8,6,7,17
2,1,6,15
2,6,1,15
1,2,6,15
1,10,6,32
1,7,6,29
1,6,2,15
1,6,10,32
1,6,7,29
10,1,6,32
10,6,1,32
7,1,6,29
7,6,1,29
6,2,1,15
6,1,2,15
6,1,10,32
6,1,7,29
6,10,1,32
6,7,1,29
5,12,15,27
5,16,15,13
5,15,12,27
5,15,16,13
12,5,15,27
12,15,5,27
16,5,15,13
16,15,5,13
15,5,12,27
15,5,16,13
15,12,5,27
15,16,5,13
5,14,13,33
5,11,13,31
5,13,14,33
5,13,11,31
14,5,13,33
14,10,13,52
14,13,5,33
14,13,10,52
10,14,13,52
10,13,14,52
11,5,13,31
11,13,5,31
13,5,14,33
13,5,11,31
13,14,5,33
13,14,10,52
13,10,14,52
13,11,5,31
5,20,2,9
5,2,20,9
20,5,2,9
20,2,5,9
2,5,20,9
2,20,5,9
6,15,16,40
6,16,15,40
15,6,16,40
15,16,6,40
16,6,15,40
16,15,6,40
2,4,11,18
2,11,4,18
4,2,11,18
4,5,10,10
4,5,11,19
4,10,5,10
4,10,11,21
4,11,2,18
4,11,5,19
4,11,10,21
5,4,10,10
5,4,11,19
5,10,4,10
5,11,4,19
10,4,5,10
10,4,11,21
10,5,4,10
10,11,4,21
11,2,4,18
11,4,2,18
11,4,5,19
11,4,10,21
11,5,4,19
11,10,4,21
5,3,17,25
5,17,3,25
3,5,17,25
3,17,5,25
3,17,6,9
3,6,17,9
17,5,3,25
17,3,5,25
17,3,6,9
17,6,3,9
6,3,17,9
6,17,3,9
16,12,7,63
16,12,1,15
16,7,12,63
16,1,12,15
12,16,7,63
12,16,1,15
12,7,16,63
12,1,16,15
7,16,12,63
7,12,16,63
1,16,12,15
1,12,16,15
15,14,9,7
15,9,14,7
14,15,9,7
14,9,15,7
9,15,14,7
9,14,15,7
5,1,3,26
5,3,1,26
1,5,3,26
1,3,5,26
3,5,1,26
3,1,5,26
18,17,12,25
18,12,17,25
17,18,12,25
17,12,18,25
12,18,17,25
12,17,18,25
1,11,4,19
1,11,7,33
1,4,11,19
1,4,18,13
1,18,4,13
1,7,11,33
11,1,4,19
11,1,7,33
11,4,1,19
11,4,18,10
11,18,4,10
11,7,1,33
4,1,11,19
4,1,18,13
4,11,1,19
4,11,18,10
4,18,1,13
4,18,11,10
4,18,7,16
4,7,18,16
18,1,4,13
18,11,4,10
18,4,1,13
18,4,11,10
18,4,7,16
18,7,4,16
7,1,11,33
7,11,1,33
7,4,18,16
7,18,4,16
3,16,21,15
3,16,18,7
3,21,16,15
3,18,16,7
16,3,21,15
16,3,18,7
16,21,3,15
16,21,18,24
16,18,3,7
16,18,21,24
21,3,16,15
21,16,3,15
21,16,18,24
21,18,16,24
18,3,16,7
18,16,3,7
18,16,21,24
18,21,16,24
6,3,12,14
6,3,11,20
6,12,3,14
6,11,3,20
3,6,12,14
3,6,11,20
3,12,6,14
3,11,6,20
12,6,3,14
12,3,6,14
11,6,3,20
11,3,6,20
9,20,14,7
9,14,20,7
20,9,14,7
20,14,9,7
14,9,20,7
14,20,9,7
1,14,17,10
1,17,14,10
14,1,17,10
14,17,1,10
17,1,14,10
17,14,1,10
11,5,21,18
11,3,21,14
11,21,5,18
11,21,3,14
5,11,21,18
5,3,21,20
5,21,11,18
5,21,3,20
3,11,21,14
3,5,21,20
3,21,11,14
3,21,5,20
21,11,5,18
21,11,3,14
21,5,11,18
21,5,3,20
21,3,11,14
21,3,5,20
2,6,14,19
2,6,11,19
2,14,6,19
2,11,6,19
6,2,14,19
6,2,11,19
6,14,2,19
6,11,2,19
14,2,6,19
14,6,2,19
11,2,6,19
11,6,2,19
3,7,2,17
3,2,7,17
7,3,2,17
7,2,3,17
2,3,7,17
2,7,3,17
1,20,13,17
1,13,20,17
20,1,13,17
20,13,1,17
13,1,20,17
13,20,1,17
2,20,9,16
2,13,9,21
2,9,20,16
2,9,13,21
20,2,9,16
20,9,2,16
13,2,9,21
13,9,2,21
9,2,20,16
9,2,13,21
9,20,2,16
9,13,2,21
5,16,10,30
5,10,16,30
16,5,10,30
16,10,5,30
10,5,16,30
10,16,5,30
6,1,19,11
6,19,1,11
1,6,19,11
1,19,6,11
19,6,1,11
19,1,6,11
19,14,18,55
19,18,14,55
