i,j,count
5,22,73
5,12,98
1,1,101
6,1,47
2,4,28
14,19,87
20,20,123
21,3,54
3,6,17
14,5,54
22,14,96
13,6,69
4,6,80
16,7,109
13,12,83
18,19,102
2,12,109
6,19,45
22,9,50
15,5,33
9,5,46
12,23,67
22,23,48
12,21,37
5,16,99
23,10,99
5,17,49
22,18,93
22,5,121
5,14,73
14,2,37
16,17,22
6,6,8
6,14,40
14,17,60
11,21,40
12,8,37
11,18,27
11,11,92
16,6,29
2,7,51
9,19,80
5,18,23
15,1,58
9,1,52
10,11,36
10,3,105
11,12,20
12,4,66
18,20,154
16,10,96
9,17,60
8,18,42
8,15,43
8,22,14
5,3,27
20,21,25
14,21,67
22,20,54
21,2,62
17,16,30
14,20,78
21,19,47
7,18,51
19,18,37
7,16,126
22,16,101
23,6,39
11,8,46
15,11,20
2,18,17
3,10,30
8,2,27
2,16,44
9,16,72
20,18,43
6,10,70
15,10,80
6,4,40
11,22,16
23,18,34
2,17,26
22,11,72
21,20,44
21,8,47
8,3,47
14,18,30
14,8,31
2,22,17
16,12,27
3,23,54
3,15,16
8,12,31
22,17,55
3,20,21
22,7,78
14,1,85
21,22,29
11,6,12
6,7,36
3,16,48
22,3,35
11,19,91
19,14,79
20,10,129
5,7,73
8,23,61
17,11,55
8,16,52
20,22,28
11,10,59
11,16,48
6,12,25
13,15,89
8,10,64
20,6,18
6,17,50
10,9,68
11,20,57
3,11,9
6,15,30
22,21,18
8,21,16
15,18,31
12,6,38
17,6,27
17,3,34
6,22,24
14,6,13
3,2,12
15,6,23
8,9,15
9,6,21
17,18,25
9,8,28
2,11,9
17,22,18
19,15,25
3,7,15
11,9,21
6,5,18
19,20,34
3,1,16
6,9,26
3,5,21
15,16,37
3,18,7
23,21,45
19,3,7
23,22,7
3,17,29
5,21,12
9,11,19
5,6,13
2,21,13
14,22,19
2,3,11
2,6,19
15,21,18
3,13,6
17,17,2
3,9,3
12,12,1
15,15,1
21,21,1
