i,j,count
19,19,20
16,23,15
23,16,15
13,9,7
9,13,7
2,7,34
7,2,34
22,11,11
11,22,11
20,21,13
21,20,13
6,9,30
9,6,30
4,16,7
16,4,7
3,5,12
5,3,12
23,13,11
13,23,11
6,8,12
8,6,12
20,3,20
3,20,20
12,2,15
2,12,15
5,17,10
17,5,10
5,10,10
10,5,10
12,1,6
1,12,6
12,21,8
21,12,8
23,2,13
2,23,13
4,2,12
2,4,12
9,20,32
20,9,32
21,13,9
13,21,9
17,16,1
16,17,1
12,19,6
19,12,6
4,14,6
14,4,6
6,2,15
2,6,15
4,17,27
17,4,27
21,4,2
4,21,2
23,14,12
14,23,12
21,17,17
17,21,17
18,21,9
21,18,9
18,11,8
11,18,8
4,13,14
13,4,14
16,12,4
12,16,4
19,8,15
8,19,15
18,23,14
23,18,14
21,22,8
22,21,8
3,19,15
19,3,15
15,11,8
11,15,8
16,10,5
10,16,5
4,10,12
10,4,12
10,1,9
1,10,9
20,10,21
10,20,21
19,22,25
22,19,25
13,18,2
18,13,2
3,10,3
10,3,3
14,15,10
15,14,10
8,12,6
12,8,6
2,22,31
22,2,31
3,13,14
13,3,14
23,21,10
21,23,10
7,14,14
14,7,14
8,14,7
14,8,7
15,16,9
16,15,9
21,7,13
7,21,13
15,1,7
1,15,7
16,20,6
20,16,6
23,20,14
20,23,14
14,18,9
18,14,9
9,3,17
3,9,17
1,21,4
21,1,4
10,19,11
19,10,11
10,18,7
18,10,7
12,14,16
14,12,16
19,13,11
13,19,11
13,15,7
15,13,7
7,10,13
10,7,13
22,20,21
20,22,21
5,13,4
13,5,4
8,18,8
18,8,8
14,2,9
2,14,9
18,15,2
15,18,2
6,17,7
17,6,7
10,11,9
11,10,9
17,13,3
13,17,3
12,10,33
10,12,33
5,4,17
4,5,17
3,6,9
6,3,9
12,11,7
11,12,7
1,17,7
17,1,7
2,3,17
3,2,17
7,4,19
4,7,19
11,17,11
17,11,11
13,14,10
14,13,10
13,11,9
11,13,9
16,8,11
8,16,11
16,6,8
6,16,8
13,6,4
6,13,4
2,21,13
21,2,13
15,17,5
17,15,5
2,10,6
10,2,6
10,8,5
8,10,5
8,23,8
23,8,8
22,13,3
13,22,3
11,3,14
3,11,14
12,4,5
4,12,5
14,3,9
3,14,9
6,20,14
20,6,14
21,15,12
15,21,12
3,21,10
21,3,10
16,13,6
13,16,6
12,15,12
15,12,12
17,23,10
23,17,10
13,8,6
8,13,6
8,20,7
20,8,7
20,14,5
14,20,5
16,11,5
11,16,5
16,21,6
21,16,6
14,16,3
16,14,3
12,23,9
23,12,9
8,15,1
15,8,1
8,21,6
21,8,6
16,19,12
19,16,12
16,22,4
22,16,4
3,8,5
8,3,5
18,1,9
1,18,9
3,4,2
4,3,2
14,17,9
17,14,9
3,18,4
18,3,4
1,1,0
1,24,0
2,2,0
2,24,0
3,3,0
3,24,0
4,4,0
4,24,0
5,5,0
5,24,0
6,6,0
6,24,0
7,7,0
7,24,0
8,8,0
8,24,0
9,9,0
9,24,0
10,10,0
10,24,0
11,11,0
11,24,0
12,12,0
12,24,0
13,13,0
13,24,0
14,24,0
15,15,0
15,24,0
16,16,0
16,24,0
17,17,0
17,24,0
18,18,0
18,24,0
19,24,0
20,20,0
20,24,0
21,21,0
21,24,0
22,24,0
23,23,0
23,24,0
24,1,0
24,2,0
24,3,0
24,4,0
24,5,0
24,6,0
24,7,0
24,8,0
24,9,0
24,10,0
24,11,0
24,12,0
24,13,0
24,14,0
24,15,0
24,16,0
24,17,0
24,18,0
24,19,0
24,20,0
24,21,0
24,22,0
24,23,0
24,24,0
