i,j,count
11,6,39
12,13,9
13,12,9
18,15,6
15,18,6
3,8,8
8,3,8
16,13,11
13,16,11
10,1,25
1,10,25
5,13,20
13,5,20
1,7,11
7,1,11
8,22,10
22,8,10
1,16,15
16,1,15
12,20,14
20,12,14
8,21,5
21,8,5
21,7,5
7,21,5
3,20,11
20,3,11
9,15,10
15,9,10
17,19,10
19,17,10
12,16,8
16,12,8
2,15,11
15,2,11
3,19,19
19,3,19
8,6,14
6,8,14
18,3,24
3,18,24
13,4,9
4,13,9
14,4,7
4,14,7
15,22,8
22,15,8
9,23,2
23,9,2
13,1,16
1,13,16
1,14,11
14,1,11
11,12,14
12,11,14
21,2,8
2,21,8
11,8,7
8,11,7
5,8,15
8,5,15
19,13,7
13,19,7
13,20,10
20,13,10
15,21,8
21,15,8
13,18,11
18,13,11
4,22,9
22,4,9
4,16,7
16,4,7
23,10,5
10,23,5
12,2,8
2,12,8
3,13,14
13,3,14
18,4,5
4,18,5
5,22,25
22,5,25
20,18,3
18,20,3
22,7,9
7,22,9
6,4,14
4,6,14
6,2,19
2,6,19
19,22,8
22,19,8
1,19,8
19,1,8
15,3,27
3,15,27
5,9,11
9,5,11
8,13,6
13,8,6
16,21,7
21,16,7
13,22,10
22,13,10
9,2,6
2,9,6
6,18,12
18,6,12
9,7,7
7,9,7
18,16,9
16,18,9
15,14,8
14,15,8
20,7,11
7,20,11
21,4,3
4,21,3
9,21,6
21,9,6
16,19,5
19,16,5
11,23,7
23,11,7
19,4,6
4,19,6
23,7,3
7,23,3
16,22,2
22,16,2
14,21,9
21,14,9
23,3,6
3,23,6
4,15,8
15,4,8
16,11,9
11,16,9
12,22,11
22,12,11
8,4,5
4,8,5
18,23,3
23,18,3
14,9,3
9,14,3
7,4,6
4,7,6
9,16,3
16,9,3
20,9,4
9,20,4
19,18,2
18,19,2
12,23,4
23,12,4
7,8,1
8,7,1
14,7,1
7,14,1
9,4,1
4,9,1
1,1,0
1,24,0
2,2,0
2,24,0
3,3,0
3,24,0
4,4,0
4,23,0
4,24,0
5,5,0
5,24,0
6,6,0
6,24,0
7,7,0
7,24,0
8,24,0
9,9,0
9,24,0
10,24,0
11,11,0
11,24,0
12,24,0
13,13,0
13,24,0
14,14,0
14,24,0
15,15,0
15,24,0
16,16,0
16,24,0
17,24,0
18,18,0
18,24,0
19,19,0
19,23,0
19,24,0
20,20,0
20,23,0
20,24,0
21,21,0
21,24,0
22,22,0
22,23,0
22,24,0
23,4,0
23,19,0
23,20,0
23,22,0
23,23,0
23,24,0
24,1,0
24,2,0
24,3,0
24,4,0
24,5,0
24,6,0
24,7,0
24,8,0
24,9,0
24,10,0
24,11,0
24,12,0
24,13,0
24,14,0
24,15,0
24,16,0
24,17,0
24,18,0
24,19,0
24,20,0
24,21,0
24,22,0
24,23,0
24,24,0
