i,j,count
13,20,9
18,5,20
5,18,20
7,10,12
10,7,12
5,17,37
17,5,37
1,22,11
22,1,11
12,8,8
8,12,8
12,13,4
13,12,4
22,12,9
12,22,9
6,16,15
16,6,15
17,8,11
8,17,11
7,19,9
19,7,9
21,6,5
6,21,5
22,5,22
5,22,22
15,4,7
4,15,7
10,13,6
13,10,6
17,14,7
14,17,7
11,13,6
13,11,6
14,8,16
8,14,16
23,11,5
11,23,5
2,15,15
15,2,15
13,8,23
8,13,23
23,9,8
9,23,8
1,12,4
12,1,4
2,12,4
12,2,4
10,8,4
8,10,4
1,4,9
4,1,9
5,15,13
15,5,13
17,2,5
2,17,5
14,23,6
23,14,6
13,5,5
5,13,5
11,17,9
17,11,9
19,4,10
4,19,10
12,20,3
20,12,3
7,22,17
22,7,17
23,16,10
16,23,10
13,23,7
23,13,7
19,11,6
11,19,6
21,14,9
14,21,9
11,12,5
12,11,5
7,5,15
5,7,15
23,20,6
20,23,6
23,21,3
21,23,3
4,12,3
12,4,3
10,12,4
12,10,4
5,12,2
12,5,2
12,3,7
3,12,7
13,21,9
21,13,9
6,19,6
19,6,6
21,10,9
10,21,9
21,5,5
5,21,5
4,17,4
17,4,4
22,17,6
17,22,6
9,10,5
10,9,5
13,19,3
19,13,3
4,23,4
23,4,4
10,5,5
5,10,5
17,12,2
12,17,2
12,19,1
19,12,1
1,1,0
1,24,0
2,2,0
2,24,0
3,24,0
4,4,0
4,24,0
5,5,0
5,24,0
6,6,0
6,24,0
7,7,0
7,24,0
8,8,0
8,24,0
9,24,0
10,24,0
11,11,0
11,24,0
12,12,0
12,24,0
13,13,0
13,24,0
14,14,0
14,24,0
15,15,0
15,24,0
16,24,0
17,17,0
17,24,0
18,18,0
18,24,0
19,19,0
19,24,0
20,20,0
20,24,0
21,21,0
21,24,0
22,22,0
22,24,0
23,23,0
23,24,0
24,1,0
24,2,0
24,3,0
24,4,0
24,5,0
24,6,0
24,7,0
24,8,0
24,9,0
24,10,0
24,11,0
24,12,0
24,13,0
24,14,0
24,15,0
24,16,0
24,17,0
24,18,0
24,19,0
24,20,0
24,21,0
24,22,0
24,23,0
24,24,0
