i,j,count
3,20,161
3,16,162
3,17,237
16,20,193
16,3,162
16,17,496
12,17,155
17,20,129
17,3,237
17,16,496
17,12,155
16,4,133
4,16,133
4,14,192
14,4,192
22,8,331
8,22,331
18,15,209
15,18,209
15,2,64
2,15,64
10,21,371
21,10,371
4,6,196
4,7,153
4,22,179
6,4,196
6,7,293
6,10,351
7,4,153
7,6,293
7,22,132
10,6,351
10,22,284
22,4,179
22,7,132
22,10,284
20,15,166
20,11,215
15,20,166
15,11,155
11,20,215
11,15,155
20,5,227
3,5,245
5,20,227
5,3,245
11,18,155
18,11,155
18,7,130
7,18,130
20,9,325
9,20,325
18,1,173
1,18,173
23,18,125
14,18,111
7,19,184
19,7,184
19,18,112
18,23,125
18,14,111
18,19,112
9,18,277
5,16,209
5,18,109
16,5,209
16,18,156
18,9,277
18,5,109
18,16,156
2,4,135
12,4,166
4,2,135
4,12,166
18,22,141
22,18,141
11,2,86
9,2,162
2,11,86
2,9,162
16,23,199
16,15,279
23,16,199
23,15,143
15,16,279
15,23,143
6,5,112
21,22,192
5,6,112
5,12,100
5,22,251
12,5,100
12,22,104
22,21,192
22,5,251
22,12,104
3,1,129
3,2,123
1,3,129
1,2,107
2,3,123
2,1,107
15,1,125
1,15,125
1,21,160
21,1,160
6,9,249
9,6,249
14,17,203
17,14,203
21,18,233
20,18,245
18,21,233
18,20,245
15,5,156
5,15,156
5,23,102
23,5,102
8,17,366
13,16,127
16,13,127
17,8,366
12,19,93
19,12,93
23,17,133
17,23,133
19,11,136
11,19,136
3,18,107
18,3,107
12,7,108
7,12,108
8,2,172
2,8,172
6,15,155
15,6,155
4,13,107
13,4,107
2,22,85
22,2,85
8,6,458
6,8,458
23,6,160
20,6,254
6,23,160
6,20,254
9,19,186
19,9,186
5,19,108
19,5,108
19,4,131
4,19,131
11,22,208
22,11,208
1,7,143
7,1,143
1,17,111
17,1,111
5,1,128
1,5,128
3,22,140
3,4,136
22,3,140
4,3,136
15,3,107
3,15,107
11,6,156
6,11,156
10,14,322
14,10,322
18,4,199
4,18,199
23,3,137
3,23,137
4,20,116
20,4,116
15,19,104
19,15,104
9,13,205
13,9,205
13,22,133
22,13,133
10,16,195
16,10,195
16,22,173
22,16,173
3,10,190
10,3,190
6,13,140
13,6,140
12,13,57
12,18,85
15,13,108
13,12,57
13,15,108
18,12,85
16,11,175
11,16,175
8,18,248
18,8,248
16,7,104
7,16,104
2,23,92
23,2,92
23,22,195
22,23,195
23,4,155
4,23,155
10,19,154
19,10,154
12,11,80
11,12,80
17,2,97
2,17,97
20,2,83
2,20,83
1,13,139
13,1,139
10,23,252
23,10,252
17,11,139
11,17,139
16,19,86
19,16,86
13,20,145
20,13,145
21,23,153
23,21,153
2,19,71
23,12,155
19,2,71
12,23,155
10,2,145
2,10,145
1,6,124
6,1,124
