i,j,k,count
6,17,2,42
17,4,2,13
17,4,6,18
17,2,4,13
17,2,6,42
17,6,4,18
17,6,2,42
22,15,23,10
22,23,15,10
15,22,23,10
15,23,22,10
23,22,15,10
23,15,22,10
3,17,15,34
3,15,17,34
17,3,15,34
17,15,3,34
17,15,10,70
17,10,15,70
15,3,17,34
15,17,3,34
15,17,10,70
15,10,17,70
10,17,15,70
10,15,17,70
10,9,1,8
10,1,9,8
9,10,1,8
9,1,10,8
1,10,9,8
1,9,10,8
23,13,8,41
23,8,13,41
21,13,8,6
21,8,13,6
13,23,8,41
13,21,8,6
13,8,23,41
13,8,21,6
8,23,13,41
8,21,13,6
8,13,23,41
8,13,21,6
23,20,6,5
23,6,20,5
20,23,6,5
20,6,23,5
6,23,20,5
6,20,23,5
3,19,6,40
3,6,19,40
5,19,6,46
5,6,19,46
19,3,6,40
19,5,6,46
19,6,3,40
19,6,5,46
6,3,19,40
6,5,19,46
6,19,3,40
6,19,5,46
10,15,18,7
10,18,15,7
10,18,7,12
10,7,18,12
15,10,18,7
15,18,10,7
15,18,7,2
15,7,18,2
18,10,15,7
18,10,7,12
18,15,10,7
18,15,7,2
18,7,10,12
18,7,15,2
7,10,18,12
7,15,18,2
7,18,10,12
7,18,15,2
22,5,1,25
22,10,1,14
22,1,5,25
22,1,10,14
22,1,6,9
22,6,1,9
5,22,1,25
5,10,1,53
5,1,22,25
5,1,10,53
10,22,1,14
10,5,1,53
10,1,22,14
10,1,5,53
1,22,5,25
1,22,10,14
1,22,6,9
1,5,22,25
1,5,10,53
1,10,22,14
1,10,5,53
1,6,22,9
6,22,1,9
6,1,22,9
5,14,13,17
5,13,14,17
14,5,13,17
14,13,5,17
14,13,17,15
14,17,13,15
13,5,14,17
13,14,5,17
13,14,17,15
13,17,14,15
17,14,13,15
17,13,14,15
3,5,9,10
3,10,9,12
3,9,5,10
3,9,10,12
5,3,9,10
5,10,9,14
5,9,3,10
5,9,10,14
10,3,9,12
10,5,9,14
10,9,3,12
10,9,5,14
9,3,5,10
9,3,10,12
9,5,3,10
9,5,10,14
9,10,3,12
9,10,5,14
11,5,1,48
11,6,1,22
11,1,5,48
11,1,6,22
5,11,1,48
5,1,11,48
6,11,1,22
6,1,11,22
1,11,5,48
1,11,6,22
1,5,11,48
1,6,11,22
10,4,16,47
10,16,4,47
4,10,16,47
4,7,16,9
4,16,10,47
4,16,7,9
7,4,16,9
7,16,4,9
16,10,4,47
16,4,10,47
16,4,7,9
16,7,4,9
10,6,18,20
10,18,6,20
6,10,18,20
6,18,10,20
6,18,7,4
6,7,18,4
18,10,6,20
18,6,10,20
18,6,7,4
18,7,6,4
7,6,18,4
7,18,6,4
11,13,21,61
11,21,13,61
13,11,21,61
13,16,21,56
13,21,11,61
13,21,16,56
16,13,21,56
16,21,13,56
21,11,13,61
21,13,11,61
21,13,16,56
21,16,13,56
10,19,4,5
10,4,19,5
19,10,4,5
19,4,10,5
4,10,19,5
4,19,10,5
5,21,19,14
5,21,3,32
5,19,21,14
5,3,21,32
21,5,19,14
21,5,3,32
21,19,5,14
21,19,3,24
21,3,5,32
21,3,19,24
21,3,10,38
21,10,3,38
19,5,21,14
19,21,5,14
19,21,3,24
19,3,21,24
3,5,21,32
3,21,5,32
3,21,19,24
3,21,10,38
3,19,21,24
3,10,21,38
10,21,3,38
10,3,21,38
17,4,21,8
17,4,23,7
17,21,4,8
17,21,23,3
17,23,4,7
17,23,21,3
4,17,21,8
4,17,23,7
4,21,17,8
4,21,23,4
4,23,17,7
4,23,21,4
21,17,4,8
21,17,23,3
21,4,17,8
21,4,23,4
21,23,17,3
21,23,4,4
23,17,4,7
23,17,21,3
23,4,17,7
23,4,21,4
23,21,17,3
23,21,4,4
21,13,15,49
21,1,15,39
21,15,13,49
21,15,1,39
13,21,15,49
13,1,15,39
13,15,21,49
13,15,1,39
1,21,15,39
1,13,15,39
1,15,21,39
1,15,13,39
15,21,13,49
15,21,1,39
15,13,21,49
15,13,1,39
15,1,21,39
15,1,13,39
14,3,6,29
14,3,11,30
14,3,12,16
14,6,3,29
14,6,12,23
14,11,3,30
14,12,3,16
14,12,6,23
3,14,6,29
3,14,11,30
3,14,12,16
3,6,14,29
3,11,14,30
3,11,12,34
3,12,14,16
3,12,11,34
6,14,3,29
6,14,12,23
6,3,14,29
6,11,12,33
6,12,14,23
6,12,11,33
11,14,3,30
11,3,14,30
11,3,12,34
11,6,12,33
11,12,3,34
11,12,6,33
12,14,3,16
12,14,6,23
12,3,14,16
12,3,11,34
12,6,14,23
12,6,11,33
12,11,3,34
12,11,6,33
17,3,22,37
17,3,2,32
17,22,3,37
17,22,2,29
17,2,3,32
17,2,22,29
3,17,22,37
3,17,2,32
3,22,17,37
3,2,17,32
22,17,3,37
22,17,2,29
22,3,17,37
22,2,17,29
2,17,3,32
2,17,22,29
2,3,17,32
2,22,17,29
9,1,3,7
9,3,1,7
9,3,15,9
9,15,3,9
1,9,3,7
1,3,9,7
1,3,15,15
1,15,3,15
3,9,1,7
3,9,15,9
3,1,9,7
3,1,15,15
3,15,9,9
3,15,1,15
15,9,3,9
15,1,3,15
15,3,9,9
15,3,1,15
17,3,1,46
17,1,3,46
3,17,1,46
3,1,17,46
1,17,3,46
1,3,17,46
18,10,5,26
18,10,16,23
18,5,10,26
18,5,16,9
18,16,10,23
18,16,5,9
10,18,5,26
10,18,16,23
10,5,18,26
10,16,18,23
5,18,10,26
5,18,16,9
5,10,18,26
5,16,18,9
16,18,10,23
16,18,5,9
16,10,18,23
16,5,18,9
19,17,16,10
19,16,17,10
17,19,16,10
17,16,19,10
16,19,17,10
16,17,19,10
6,10,16,46
6,16,10,46
3,10,16,45
3,16,10,45
10,6,16,46
10,3,16,45
10,11,16,46
10,16,6,46
10,16,3,45
10,16,11,46
11,10,16,46
11,16,10,46
16,6,10,46
16,3,10,45
16,10,6,46
16,10,3,45
16,10,11,46
16,11,10,46
13,20,11,7
13,11,20,7
13,11,1,14
13,1,11,14
20,13,11,7
20,11,13,7
20,11,1,21
20,1,11,21
11,13,20,7
11,13,1,14
11,20,13,7
11,20,1,21
11,1,13,14
11,1,20,21
1,13,11,14
1,20,11,21
1,11,13,14
1,11,20,21
11,15,1,14
11,1,15,14
15,11,1,14
15,1,11,14
15,1,20,31
15,20,1,31
1,11,15,14
1,15,11,14
1,15,20,31
1,20,15,31
20,15,1,31
20,1,15,31
6,4,12,33
6,12,4,33
4,6,12,33
4,12,6,33
12,6,4,33
12,4,6,33
15,16,11,39
15,11,16,39
16,15,11,39
16,11,15,39
11,15,16,39
11,16,15,39
11,8,7,21
11,8,20,29
11,7,8,21
11,20,8,29
8,11,7,21
8,11,20,29
8,7,11,21
8,7,20,63
8,20,11,29
8,20,7,63
7,11,8,21
7,8,11,21
7,8,20,63
7,20,8,63
20,11,8,29
20,8,11,29
20,8,7,63
20,7,8,63
10,9,13,8
10,9,16,9
10,13,9,8
10,16,9,9
9,10,13,8
9,10,16,9
9,13,10,8
9,13,16,5
9,16,10,9
9,16,13,5
13,10,9,8
13,9,10,8
13,9,16,5
13,16,9,5
16,10,9,9
16,9,10,9
16,9,13,5
16,13,9,5
3,4,10,23
3,4,21,12
3,10,4,23
3,21,4,12
4,3,10,23
4,3,21,12
4,10,3,23
4,10,21,10
4,21,3,12
4,21,10,10
10,3,4,23
10,4,3,23
10,4,21,10
10,21,4,10
21,3,4,12
21,4,3,12
21,4,10,10
21,10,4,10
13,5,12,23
13,21,12,28
13,12,5,23
13,12,21,28
5,13,12,23
5,12,13,23
21,13,12,28
21,12,13,28
12,13,5,23
12,13,21,28
12,5,13,23
12,21,13,28
19,5,4,12
19,13,12,11
19,13,4,7
19,2,4,10
19,12,13,11
19,12,4,12
19,4,5,12
19,4,13,7
19,4,2,10
19,4,12,12
5,19,4,12
5,13,4,24
5,2,12,26
5,12,2,26
5,12,4,21
5,4,19,12
5,4,13,24
5,4,12,21
13,19,12,11
13,19,4,7
13,5,4,24
13,2,4,10
13,12,19,11
13,12,4,32
13,4,19,7
13,4,5,24
13,4,2,10
13,4,12,32
2,19,4,10
2,5,12,26
2,13,4,10
2,12,5,26
2,4,19,10
2,4,13,10
12,19,13,11
12,19,4,12
12,5,2,26
12,5,4,21
12,13,19,11
12,13,4,32
12,2,5,26
12,4,19,12
12,4,5,21
12,4,13,32
4,19,5,12
4,19,13,7
4,19,2,10
4,19,12,12
4,5,19,12
4,5,13,24
4,5,12,21
4,13,19,7
4,13,5,24
4,13,2,10
4,13,12,32
4,2,19,10
4,2,13,10
4,12,19,12
4,12,5,21
4,12,13,32
11,7,12,24
11,12,7,24
7,11,12,24
7,12,11,24
12,11,7,24
12,7,11,24
19,5,16,7
19,16,5,7
5,19,16,7
5,16,19,7
16,19,5,7
16,5,19,7
13,23,1,32
13,23,16,5
13,1,23,32
13,1,16,12
13,16,23,5
13,16,1,12
21,23,16,5
21,1,16,12
21,16,23,5
21,16,1,12
23,13,1,32
23,13,16,5
23,21,16,5
23,1,13,32
23,16,13,5
23,16,21,5
1,13,23,32
1,13,16,12
1,21,16,12
1,23,13,32
1,16,13,12
1,16,21,12
16,13,23,5
16,13,1,12
16,21,23,5
16,21,1,12
16,23,13,5
16,23,21,5
16,1,13,12
16,1,21,12
20,18,17,5
20,18,13,2
20,17,18,5
20,13,18,2
18,20,17,5
18,20,13,2
18,17,20,5
18,13,20,2
17,20,18,5
17,18,20,5
13,20,18,2
13,18,20,2
10,14,3,43
10,14,22,16
10,3,14,43
10,22,14,16
14,10,3,43
14,10,22,16
14,3,10,43
14,3,22,17
14,22,10,16
14,22,3,17
3,10,14,43
3,14,10,43
3,14,22,17
3,22,14,17
22,10,14,16
22,14,10,16
22,14,3,17
22,3,14,17
12,9,11,6
12,11,9,6
12,11,1,19
12,1,11,19
9,12,11,6
9,11,12,6
9,11,1,6
9,1,11,6
11,12,9,6
11,12,1,19
11,9,12,6
11,9,1,6
11,1,12,19
11,1,9,6
1,12,11,19
1,9,11,6
1,11,12,19
1,11,9,6
15,17,16,26
15,16,17,26
17,15,16,26
17,16,15,26
16,15,17,26
16,17,15,26
17,13,21,26
17,21,13,26
13,17,21,26
13,21,17,26
21,17,13,26
21,13,17,26
10,17,23,25
10,15,23,48
10,23,17,25
10,23,15,48
17,10,23,25
17,23,10,25
15,10,23,48
15,23,10,48
23,10,17,25
23,10,15,48
23,17,10,25
23,15,10,48
10,6,20,33
10,20,6,33
10,20,17,27
10,17,20,27
6,10,20,33
6,20,10,33
20,10,6,33
20,10,17,27
20,6,10,33
20,17,10,27
17,10,20,27
17,20,10,27
3,12,10,40
3,10,12,40
12,3,10,40
12,10,3,40
10,3,12,40
10,12,3,40
6,18,13,5
6,18,4,2
6,13,18,5
6,13,12,36
6,12,13,36
6,4,18,2
18,6,13,5
18,6,4,2
18,13,6,5
18,13,12,5
18,13,4,6
18,12,13,5
18,12,4,2
18,4,6,2
18,4,13,6
18,4,12,2
13,6,18,5
13,6,12,36
13,18,6,5
13,18,12,5
13,18,4,6
13,12,6,36
13,12,18,5
13,4,18,6
12,6,13,36
12,18,13,5
12,18,4,2
12,13,6,36
12,13,18,5
12,4,18,2
4,6,18,2
4,18,6,2
4,18,13,6
4,18,12,2
4,13,18,6
4,12,18,2
3,21,8,14
3,8,21,14
3,8,5,21
3,5,8,21
21,3,8,14
21,8,3,14
21,8,5,11
21,5,8,11
8,3,21,14
8,3,5,21
8,21,3,14
8,21,5,11
8,5,3,21
8,5,21,11
5,3,8,21
5,21,8,11
5,8,3,21
5,8,21,11
15,4,5,22
15,4,7,10
15,5,4,22
15,7,4,10
4,15,5,22
4,15,7,10
4,5,15,22
4,5,7,20
4,7,15,10
4,7,5,20
5,15,4,22
5,4,15,22
5,4,7,20
5,7,4,20
7,15,4,10
7,4,15,10
7,4,5,20
7,5,4,20
22,17,16,12
22,16,17,12
17,22,16,12
17,16,22,12
16,22,17,12
16,17,22,12
9,7,1,3
9,1,7,3
7,9,1,3
7,1,9,3
1,9,7,3
1,7,9,3
2,15,13,10
2,15,18,7
2,13,15,10
2,13,18,4
2,18,15,7
2,18,13,4
15,2,13,10
15,2,18,7
15,13,2,10
15,13,18,3
15,18,2,7
15,18,13,3
13,2,15,10
13,2,18,4
13,15,2,10
13,15,18,3
13,18,2,4
13,18,15,3
18,2,15,7
18,2,13,4
18,15,2,7
18,15,13,3
18,13,2,4
18,13,15,3
3,2,21,12
3,21,2,12
2,3,21,12
2,21,3,12
21,3,2,12
21,2,3,12
1,11,22,22
1,22,11,22
11,1,22,22
11,22,1,22
22,1,11,22
22,11,1,22
11,17,18,28
11,18,17,28
11,18,14,8
11,14,18,8
17,11,18,28
17,18,11,28
17,18,14,14
17,14,18,14
18,11,17,28
18,11,14,8
18,17,11,28
18,17,14,14
18,14,11,8
18,14,17,14
14,11,18,8
14,17,18,14
14,18,11,8
14,18,17,14
18,7,3,6
18,7,2,4
18,3,7,6
18,3,2,9
18,2,7,4
18,2,3,9
7,18,3,6
7,18,2,4
7,3,18,6
7,2,18,4
3,18,7,6
3,18,2,9
3,7,18,6
3,2,18,9
2,18,7,4
2,18,3,9
2,7,18,4
2,3,18,9
12,14,2,10
12,2,14,10
14,12,2,10
14,2,12,10
2,12,14,10
2,14,12,10
8,18,3,8
8,18,1,5
8,18,11,8
8,3,18,8
8,3,11,32
8,1,18,5
8,1,11,14
8,11,18,8
8,11,3,32
8,11,1,14
18,8,3,8
18,8,1,5
18,8,11,8
18,3,8,8
18,3,1,9
18,1,8,5
18,1,3,9
18,1,11,11
18,11,8,8
18,11,1,11
3,8,18,8
3,8,11,32
3,18,8,8
3,18,1,9
3,1,18,9
3,11,8,32
1,8,18,5
1,8,11,14
1,18,8,5
1,18,3,9
1,18,11,11
1,3,18,9
1,11,8,14
1,11,18,11
11,8,18,8
11,8,3,32
11,8,1,14
11,18,8,8
11,18,1,11
11,3,8,32
11,1,8,14
11,1,18,11
5,4,21,8
5,21,4,8
4,5,21,8
4,21,5,8
21,5,4,8
21,4,5,8
12,17,1,16
12,1,17,16
17,12,1,16
17,1,12,16
1,12,17,16
1,17,12,16
15,5,8,16
15,8,5,16
5,15,8,16
5,8,15,16
8,15,5,16
8,5,15,16
19,5,20,19
19,11,20,13
19,13,20,4
19,20,5,19
19,20,11,13
19,20,13,4
5,19,20,19
5,11,20,35
5,20,19,19
5,20,11,35
11,19,20,13
11,5,20,35
11,20,19,13
11,20,5,35
13,19,20,4
13,20,19,4
20,19,5,19
20,19,11,13
20,19,13,4
20,5,19,19
20,5,11,35
20,11,19,13
20,11,5,35
20,13,19,4
9,19,4,7
9,4,19,7
19,9,4,7
19,4,9,7
4,9,19,7
4,19,9,7
5,16,11,56
5,11,16,56
16,5,11,56
16,11,5,56
11,5,16,56
11,16,5,56
5,10,13,63
5,13,10,63
10,5,13,63
10,13,5,63
10,13,14,19
10,14,13,19
13,5,10,63
13,10,5,63
13,10,14,19
13,14,10,19
14,10,13,19
14,13,10,19
20,3,13,7
20,13,3,7
3,20,13,7
3,13,20,7
13,20,3,7
13,3,20,7
23,7,21,7
23,21,7,7
7,23,21,7
7,21,23,7
21,23,7,7
21,7,23,7
17,21,7,20
17,21,20,8
17,7,21,20
17,20,21,8
21,17,7,20
21,17,20,8
21,6,20,15
21,7,17,20
21,7,20,8
21,20,17,8
21,20,6,15
21,20,7,8
6,21,20,15
6,20,21,15
7,17,21,20
7,21,17,20
7,21,20,8
7,20,21,8
20,17,21,8
20,21,17,8
20,21,6,15
20,21,7,8
20,6,21,15
20,7,21,8
17,10,2,42
17,10,4,32
17,2,10,42
17,4,10,32
10,17,2,42
10,17,4,32
10,2,17,42
10,4,17,32
2,17,10,42
2,10,17,42
4,17,10,32
4,10,17,32
20,23,1,4
20,1,23,4
20,1,6,17
20,6,1,17
23,20,1,4
23,1,20,4
23,1,6,9
23,6,1,9
1,20,23,4
1,20,6,17
1,23,20,4
1,23,6,9
1,6,20,17
1,6,23,9
6,20,1,17
6,23,1,9
6,1,20,17
6,1,23,9
14,12,22,8
14,22,12,8
12,14,22,8
12,22,14,8
22,14,12,8
22,12,14,8
15,22,20,6
15,22,2,14
15,20,22,6
15,20,2,11
15,2,22,14
15,2,20,11
22,15,20,6
22,15,2,14
22,20,15,6
22,2,15,14
20,15,22,6
20,15,2,11
20,22,15,6
20,2,15,11
2,15,22,14
2,15,20,11
2,22,15,14
2,20,15,11
10,13,2,32
10,2,13,32
13,10,2,32
13,2,10,32
2,10,13,32
2,13,10,32
17,21,10,28
17,10,21,28
21,17,10,28
21,10,17,28
10,17,21,28
10,21,17,28
17,15,22,14
17,22,15,14
15,17,22,14
15,22,17,14
22,17,15,14
22,15,17,14
13,16,22,6
13,22,16,6
16,13,22,6
16,22,13,6
22,13,16,6
22,16,13,6
11,6,4,19
11,17,4,36
11,15,4,26
11,4,6,19
11,4,17,36
11,4,15,26
6,11,4,19
6,15,4,7
6,4,11,19
6,4,15,7
17,11,4,36
17,15,4,18
17,4,11,36
17,4,15,18
15,11,4,26
15,6,4,7
15,17,4,18
15,4,11,26
15,4,6,7
15,4,17,18
4,11,6,19
4,11,17,36
4,11,15,26
4,6,11,19
4,6,15,7
4,17,11,36
4,17,15,18
4,15,11,26
4,15,6,7
4,15,17,18
5,9,22,8
5,22,9,8
9,5,22,8
9,22,5,8
22,5,9,8
22,9,5,8
22,3,19,15
22,19,3,15
3,22,19,15
3,19,22,15
19,22,3,15
19,3,22,15
7,22,19,3
7,19,22,3
22,7,19,3
22,19,7,3
19,7,22,3
19,22,7,3
10,12,9,9
10,9,12,9
12,10,9,9
12,9,10,9
9,10,12,9
9,12,10,9
12,11,20,17
12,20,11,17
11,12,20,17
11,20,12,17
20,12,11,17
20,11,12,17
19,6,16,9
19,12,16,6
19,16,6,9
19,16,12,6
6,19,16,9
6,16,19,9
12,19,16,6
12,16,19,6
16,19,6,9
16,19,12,6
16,6,19,9
16,12,19,6
5,12,20,14
5,20,12,14
12,5,20,14
12,20,5,14
12,20,1,29
12,1,20,29
20,5,12,14
20,12,5,14
20,12,1,29
20,1,12,29
1,12,20,29
1,20,12,29
9,20,6,5
9,6,20,5
20,9,6,5
20,6,9,5
6,9,20,5
6,20,9,5
11,8,23,9
11,23,8,9
8,11,23,9
8,23,11,9
23,11,8,9
23,8,11,9
10,8,15,25
10,8,7,20
10,15,8,25
10,7,8,20
8,10,15,25
8,10,7,20
8,15,10,25
8,7,10,20
15,10,8,25
15,8,10,25
7,10,8,20
7,8,10,20
6,17,12,42
6,12,17,42
15,17,2,26
15,17,1,25
15,2,17,26
15,1,17,25
17,6,12,42
17,15,2,26
17,15,1,25
17,12,6,42
17,12,2,25
17,2,15,26
17,2,12,25
17,1,15,25
12,6,17,42
12,17,6,42
12,17,2,25
12,2,17,25
2,15,17,26
2,17,15,26
2,17,12,25
2,12,17,25
1,15,17,25
1,17,15,25
22,3,12,14
22,6,13,5
22,6,12,16
22,13,6,5
22,13,12,10
22,12,3,14
22,12,6,16
22,12,13,10
3,22,12,14
3,6,13,36
3,13,6,36
3,12,22,14
6,22,13,5
6,22,12,16
6,3,13,36
6,13,22,5
6,13,3,36
6,12,22,16
13,22,6,5
13,22,12,10
13,3,6,36
13,6,22,5
13,6,3,36
13,12,22,10
12,22,3,14
12,22,6,16
12,22,13,10
12,3,22,14
12,6,22,16
12,13,22,10
19,11,16,7
19,16,11,7
19,16,10,8
19,10,16,8
11,19,16,7
11,16,19,7
11,16,14,10
11,14,16,10
17,16,14,21
17,14,16,21
16,19,11,7
16,19,10,8
16,11,19,7
16,11,14,10
16,17,14,21
16,10,19,8
16,14,11,10
16,14,17,21
10,19,16,8
10,16,19,8
14,11,16,10
14,17,16,21
14,16,11,10
14,16,17,21
11,15,13,26
11,13,15,26
15,11,13,26
15,13,11,26
13,11,15,26
13,15,11,26
22,17,20,7
22,20,17,7
22,20,16,5
22,16,20,5
17,22,20,7
17,20,22,7
20,22,17,7
20,22,16,5
20,17,22,7
20,16,22,5
16,22,20,5
16,20,22,5
12,14,13,7
12,13,14,7
3,14,13,13
3,13,14,13
14,12,13,7
14,3,13,13
14,13,12,7
14,13,3,13
13,12,14,7
13,3,14,13
13,14,12,7
13,14,3,13
22,17,21,11
22,10,21,9
22,5,21,14
22,21,17,11
22,21,10,9
22,21,5,14
17,22,21,11
17,21,22,11
10,22,21,9
10,21,22,9
5,22,21,14
5,21,22,14
21,22,17,11
21,22,10,9
21,22,5,14
21,17,22,11
21,10,22,9
21,5,22,14
9,15,16,7
9,16,15,7
15,9,16,7
15,16,9,7
16,9,15,7
16,15,9,7
10,2,16,66
10,16,2,66
2,10,16,66
2,16,10,66
16,10,2,66
16,2,10,66
14,11,22,13
14,11,4,15
14,22,11,13
14,22,4,5
14,4,11,15
14,4,22,5
11,14,22,13
11,14,4,15
11,22,14,13
11,4,14,15
22,14,11,13
22,14,4,5
22,11,14,13
22,4,14,5
4,14,11,15
4,14,22,5
4,11,14,15
4,22,14,5
10,14,15,33
10,15,14,33
14,10,15,33
14,15,10,33
15,10,14,33
15,14,10,33
22,5,14,18
22,14,5,18
22,14,13,6
22,13,14,6
5,22,14,18
5,14,22,18
14,22,5,18
14,22,13,6
14,5,22,18
14,13,22,6
13,22,14,6
13,14,22,6
3,17,19,27
3,19,17,27
17,3,19,27
17,19,3,27
19,3,17,27
19,17,3,27
3,19,12,21
3,12,19,21
19,3,12,21
19,12,3,21
12,3,19,21
12,19,3,21
5,1,18,9
5,11,18,19
5,18,1,9
5,18,11,19
1,5,18,9
1,18,5,9
11,5,18,19
11,18,5,19
18,5,1,9
18,5,11,19
18,1,5,9
18,11,5,19
14,5,9,7
14,9,5,7
5,14,9,7
5,9,14,7
9,14,5,7
9,5,14,7
14,3,15,10
14,15,3,10
14,15,11,8
14,11,15,8
3,14,15,10
3,15,14,10
3,15,11,31
3,11,15,31
15,14,3,10
15,14,11,8
15,3,14,10
15,3,11,31
15,11,14,8
15,11,3,31
11,14,15,8
11,3,15,31
11,15,14,8
11,15,3,31
11,5,4,38
11,4,5,38
6,5,4,19
6,4,5,19
5,11,4,38
5,6,4,19
5,4,11,38
5,4,6,19
4,11,5,38
4,6,5,19
4,5,11,38
4,5,6,19
5,6,20,29
5,20,6,29
6,5,20,29
6,20,5,29
20,5,6,29
20,6,5,29
4,17,3,15
4,17,13,17
4,3,17,15
4,3,13,19
4,13,17,17
4,13,3,19
4,13,21,13
4,21,13,13
17,4,3,15
17,4,13,17
17,3,4,15
17,13,4,17
3,4,17,15
3,4,13,19
3,17,4,15
3,13,4,19
3,13,21,22
3,21,13,22
13,4,17,17
13,4,3,19
13,4,21,13
13,17,4,17
13,3,4,19
13,3,21,22
13,21,4,13
13,21,3,22
21,4,13,13
21,3,13,22
21,13,4,13
21,13,3,22
13,11,7,20
13,7,11,20
13,7,9,7
13,9,7,7
11,13,7,20
11,7,13,20
11,7,9,10
11,9,7,10
7,13,11,20
7,13,9,7
7,11,13,20
7,11,9,10
7,9,13,7
7,9,11,10
9,13,7,7
9,11,7,10
9,7,13,7
9,7,11,10
16,8,21,12
16,21,8,12
8,16,21,12
8,21,16,12
21,16,8,12
21,8,16,12
7,17,15,32
7,15,17,32
17,7,15,32
17,15,7,32
15,7,17,32
15,17,7,32
19,5,9,10
19,5,15,17
19,2,15,11
19,9,5,10
19,9,15,7
19,15,5,17
19,15,2,11
19,15,9,7
5,19,9,10
5,19,15,17
5,2,15,23
5,9,19,10
5,15,19,17
5,15,2,23
2,19,15,11
2,5,15,23
2,15,19,11
2,15,5,23
9,19,5,10
9,19,15,7
9,5,19,10
9,15,19,7
15,19,5,17
15,19,2,11
15,19,9,7
15,5,19,17
15,5,2,23
15,2,19,11
15,2,5,23
15,9,19,7
9,8,13,9
9,23,13,5
9,13,8,9
9,13,23,5
8,9,13,9
8,13,9,9
23,9,13,5
23,13,9,5
13,9,8,9
13,9,23,5
13,8,9,9
13,23,9,5
13,12,16,21
13,16,12,21
12,13,16,21
12,16,13,21
16,13,12,21
16,12,13,21
12,7,23,5
12,11,23,9
12,3,23,9
12,23,7,5
12,23,11,9
12,23,3,9
7,12,23,5
7,11,3,19
7,11,23,5
7,3,11,19
7,3,23,6
7,23,12,5
7,23,11,5
7,23,3,6
11,12,23,9
11,7,3,19
11,7,23,5
11,3,7,19
11,3,23,17
11,23,12,9
11,23,7,5
11,23,3,17
3,12,23,9
3,7,11,19
3,7,23,6
3,11,7,19
3,11,23,17
3,23,12,9
3,23,7,6
3,23,11,17
23,12,7,5
23,12,11,9
23,12,3,9
23,7,12,5
23,7,11,5
23,7,3,6
23,11,12,9
23,11,7,5
23,11,3,17
23,3,12,9
23,3,7,6
23,3,11,17
17,10,9,16
17,9,10,16
17,9,13,11
17,13,9,11
10,17,9,16
10,9,17,16
9,17,10,16
9,17,13,11
9,10,17,16
9,13,17,11
13,17,9,11
13,9,17,11
9,4,12,3
9,16,12,12
9,12,4,3
9,12,16,12
4,9,12,3
4,16,12,11
4,12,9,3
4,12,16,11
16,9,12,12
16,4,12,11
16,12,9,12
16,12,4,11
12,9,4,3
12,9,16,12
12,4,9,3
12,4,16,11
12,16,9,12
12,16,4,11
3,8,22,5
3,22,8,5
8,3,22,5
8,11,22,7
8,22,3,5
8,22,11,7
11,8,22,7
11,22,8,7
22,3,8,5
22,8,3,5
22,8,11,7
22,11,8,7
3,19,8,26
3,10,8,17
3,8,19,26
3,8,10,17
19,3,8,26
19,10,8,17
19,8,3,26
19,8,10,17
10,3,8,17
10,19,8,17
10,8,3,17
10,8,19,17
8,3,19,26
8,3,10,17
8,19,3,26
8,19,10,17
8,10,3,17
8,10,19,17
13,3,10,37
13,3,19,28
13,10,3,37
13,19,3,28
3,13,10,37
3,13,19,28
3,10,13,37
3,19,13,28
10,13,3,37
10,3,13,37
19,13,3,28
19,3,13,28
3,1,19,13
3,19,1,13
1,3,19,13
1,17,19,9
1,19,3,13
1,19,17,9
17,1,19,9
17,19,1,9
19,3,1,13
19,1,3,13
19,1,17,9
19,17,1,9
11,22,21,5
11,21,22,5
22,11,21,5
22,1,21,3
22,21,11,5
22,21,1,3
1,22,21,3
1,21,22,3
21,11,22,5
21,22,11,5
21,22,1,3
21,1,22,3
18,11,12,8
18,12,11,8
11,18,12,8
11,12,18,8
12,18,11,8
12,11,18,8
10,13,12,28
10,12,13,28
13,10,12,28
13,12,10,28
12,10,13,28
12,13,10,28
16,14,13,16
16,6,13,27
16,13,14,16
16,13,6,27
14,16,13,16
14,6,13,13
14,13,16,16
14,13,6,13
6,16,13,27
6,14,13,13
6,13,16,27
6,13,14,13
13,16,14,16
13,16,6,27
13,14,16,16
13,14,6,13
13,6,16,27
13,6,14,13
20,3,14,7
20,14,3,7
11,14,1,6
11,1,14,6
3,20,14,7
3,14,20,7
14,20,3,7
14,11,1,6
14,3,20,7
14,1,11,6
1,11,14,6
1,14,11,6
1,21,2,12
1,2,21,12
21,1,2,12
21,2,1,12
2,1,21,12
2,21,1,12
10,11,8,33
10,8,11,33
11,10,8,33
11,2,8,12
11,8,10,33
11,8,2,12
2,11,8,12
2,8,11,12
8,10,11,33
8,11,10,33
8,11,2,12
8,2,11,12
7,14,3,5
7,3,14,5
14,7,3,5
14,3,7,5
3,7,14,5
3,14,7,5
6,8,11,18
6,11,8,18
8,6,11,18
8,11,6,18
11,6,8,18
11,8,6,18
15,12,4,6
15,4,12,6
12,15,4,6
12,11,4,15
12,4,15,6
12,4,11,15
11,12,4,15
11,4,12,15
4,15,12,6
4,12,15,6
4,12,11,15
4,11,12,15
11,9,16,6
11,16,9,6
9,11,16,6
9,16,11,6
9,16,5,5
9,5,16,5
16,11,9,6
16,9,11,6
16,9,5,5
16,5,9,5
5,9,16,5
5,16,9,5
22,19,11,17
22,19,1,6
