i,j,count
7,20,124
20,7,124
19,12,139
12,19,139
8,3,67
3,8,67
16,12,109
12,16,109
6,13,145
13,6,145
2,16,137
16,2,137
12,6,159
6,12,159
16,1,103
1,16,103
20,2,185
2,20,185
15,5,97
15,18,194
5,15,97
18,15,194
10,7,308
7,10,308
2,15,195
15,2,195
11,8,58
8,11,58
15,17,166
17,15,166
20,16,126
16,20,126
11,19,139
19,11,139
17,16,165
16,17,165
16,21,74
21,16,74
7,19,108
19,7,108
4,6,135
6,4,135
23,4,93
4,23,93
5,14,136
14,5,136
14,12,110
14,10,170
12,14,110
10,14,170
15,13,103
13,15,103
23,22,195
22,23,195
3,23,72
3,10,170
23,3,72
10,3,170
23,8,81
23,21,135
8,23,81
21,23,135
14,3,85
3,14,85
2,19,298
19,2,298
22,14,166
22,16,143
19,16,86
14,22,166
14,16,81
16,22,143
16,19,86
16,14,81
3,21,113
21,3,113
16,5,184
5,16,184
13,12,109
12,13,109
3,4,115
4,3,115
13,23,64
23,13,64
16,23,69
23,16,69
23,15,66
15,23,66
16,3,91
6,23,131
3,16,91
23,6,131
11,16,87
16,11,87
3,15,78
15,3,78
3,13,105
13,3,105
20,14,152
14,20,152
8,14,62
8,7,74
14,8,62
7,8,74
8,6,149
6,8,149
7,23,97
23,7,97
13,8,87
8,13,87
21,11,54
11,21,54
