i,j,count
1,4,62
4,21,27
14,8,39
13,17,21
3,23,38
11,2,29
21,12,26
13,22,27
1,16,28
1,14,27
1,18,38
15,13,25
3,18,25
8,15,35
15,2,16
20,16,28
17,2,21
