i,j,count
3,15,15
15,3,15
12,9,7
9,12,7
14,21,11
21,14,11
17,19,5
19,17,5
18,2,17
2,18,17
18,1,8
1,18,8
1,8,11
8,1,11
18,14,3
14,18,3
11,2,14
2,11,14
14,4,11
4,14,11
9,22,8
22,9,8
3,10,15
10,3,15
8,2,11
2,8,11
22,12,12
12,22,12
12,16,14
16,12,14
6,14,9
14,6,9
19,3,14
3,19,14
8,17,6
17,8,6
19,12,4
12,19,4
4,8,17
8,4,17
16,23,17
23,16,17
15,22,12
22,15,12
15,18,9
18,15,9
10,17,3
17,10,3
8,13,6
13,8,6
11,17,11
17,11,11
3,23,19
23,3,19
10,12,16
12,10,16
14,11,9
11,14,9
21,13,2
13,21,2
15,13,7
13,15,7
8,12,7
12,8,7
11,10,15
10,11,15
4,18,10
18,4,10
23,13,9
13,23,9
17,18,4
18,17,4
12,6,11
6,12,11
6,11,18
11,6,18
14,19,1
19,14,1
10,22,5
22,10,5
14,3,10
3,14,10
21,22,9
22,21,9
19,10,8
10,19,8
23,18,8
18,23,8
13,4,7
4,13,7
11,13,4
13,11,4
9,16,12
16,9,12
1,12,7
12,1,7
9,13,7
13,9,7
15,4,22
4,15,22
9,14,8
14,9,8
10,18,11
18,10,11
18,19,3
19,18,3
19,9,11
9,19,11
6,13,2
13,6,2
10,7,14
7,10,14
18,6,10
6,18,10
10,5,16
5,10,16
8,16,6
16,8,6
6,1,9
1,6,9
19,21,5
21,19,5
23,17,10
17,23,10
22,13,5
13,22,5
9,1,8
1,9,8
5,8,8
8,5,8
8,10,2
10,8,2
16,10,5
10,16,5
8,22,3
22,8,3
13,10,3
10,13,3
9,21,3
21,9,3
22,18,6
18,22,6
14,8,4
8,14,4
13,17,4
17,13,4
9,15,5
15,9,5
9,10,3
10,9,3
21,10,1
10,21,1
8,19,4
19,8,4
1,1,0
1,24,0
2,2,0
2,24,0
3,24,0
4,4,0
4,24,0
5,5,0
5,24,0
6,6,0
6,24,0
7,7,0
7,24,0
8,8,0
8,24,0
9,24,0
10,10,0
10,24,0
11,11,0
11,24,0
12,12,0
12,24,0
13,13,0
13,19,0
13,24,0
14,14,0
14,24,0
15,15,0
15,24,0
16,16,0
16,24,0
17,17,0
17,24,0
18,18,0
18,24,0
19,13,0
19,19,0
19,24,0
20,20,0
20,24,0
21,21,0
21,24,0
22,24,0
23,24,0
24,1,0
24,2,0
24,3,0
24,4,0
24,5,0
24,6,0
24,7,0
24,8,0
24,9,0
24,10,0
24,11,0
24,12,0
24,13,0
24,14,0
24,15,0
24,16,0
24,17,0
24,18,0
24,19,0
24,20,0
24,21,0
24,22,0
24,23,0
24,24,0
