i,j,count
22,12,33
18,17,10
17,18,10
23,20,17
20,23,17
8,10,13
10,8,13
5,9,14
9,5,14
10,12,22
12,10,22
8,1,10
1,8,10
4,15,19
15,4,19
10,16,19
16,10,19
22,9,18
9,22,18
19,7,8
7,19,8
23,21,13
21,23,13
8,23,11
23,8,11
18,7,17
7,18,17
5,18,30
18,5,30
19,10,9
10,19,9
4,21,9
21,4,9
19,12,9
12,19,9
7,2,11
2,7,11
15,5,11
5,15,11
11,3,14
3,11,14
19,18,5
18,19,5
13,12,11
12,13,11
12,20,10
20,12,10
3,10,11
10,3,11
11,13,6
13,11,6
7,23,15
23,7,15
21,11,8
11,21,8
4,9,19
9,4,19
3,13,9
13,3,9
1,16,23
16,1,23
8,13,16
13,8,16
14,13,4
13,14,4
17,9,12
9,17,12
2,14,8
14,2,8
14,16,8
16,14,8
18,12,8
12,18,8
6,1,24
1,6,24
15,21,22
21,15,22
19,6,6
6,19,6
1,11,12
11,1,12
21,19,6
19,21,6
22,2,20
2,22,20
13,10,16
10,13,16
5,11,18
11,5,18
3,19,11
19,3,11
15,10,15
10,15,15
11,14,3
14,11,3
3,4,12
4,3,12
10,9,14
9,10,14
21,6,12
6,21,12
1,21,10
21,1,10
3,12,8
12,3,8
18,10,15
10,18,15
17,23,1
23,17,1
16,17,15
17,16,15
14,17,5
17,14,5
10,23,8
23,10,8
3,14,7
14,3,7
5,14,10
14,5,10
7,1,5
1,7,5
16,21,18
21,16,18
20,16,9
16,20,9
20,22,21
22,20,21
23,3,7
3,23,7
12,2,19
2,12,19
11,9,11
9,11,11
8,9,4
9,8,4
6,8,15
8,6,15
4,7,17
7,4,17
23,14,5
14,23,5
8,3,9
3,8,9
7,8,13
8,7,13
21,7,20
7,21,20
19,2,8
2,19,8
2,8,10
8,2,10
13,7,8
7,13,8
15,18,12
18,15,12
21,13,5
13,21,5
15,14,5
14,15,5
7,16,20
16,7,20
4,8,11
8,4,11
22,19,7
19,22,7
4,17,11
17,4,11
5,20,7
20,5,7
12,9,13
9,12,13
18,11,14
11,18,14
20,3,12
3,20,12
14,1,1
1,14,1
23,12,16
12,23,16
21,2,10
2,21,10
12,17,8
17,12,8
2,9,11
9,2,11
21,20,5
20,21,5
23,4,3
4,23,3
9,23,12
23,9,12
23,19,4
19,23,4
9,21,11
21,9,11
21,17,12
17,21,12
1,19,2
19,1,2
5,19,6
19,5,6
20,14,2
14,20,2
12,14,6
14,12,6
11,19,4
19,11,4
14,8,5
8,14,5
1,1,0
1,24,0
2,24,0
3,3,0
3,24,0
4,4,0
4,24,0
5,5,0
5,24,0
6,6,0
6,24,0
7,24,0
8,8,0
8,24,0
9,9,0
9,14,0
9,24,0
10,10,0
10,24,0
11,11,0
11,24,0
12,24,0
13,13,0
13,24,0
14,9,0
14,14,0
14,24,0
15,15,0
15,24,0
16,16,0
16,24,0
17,24,0
18,18,0
18,24,0
19,19,0
19,24,0
20,20,0
20,24,0
21,21,0
21,24,0
22,22,0
22,24,0
23,23,0
23,24,0
24,1,0
24,2,0
24,3,0
24,4,0
24,5,0
24,6,0
24,7,0
24,8,0
24,9,0
24,10,0
24,11,0
24,12,0
24,13,0
24,14,0
24,15,0
24,16,0
24,17,0
24,18,0
24,19,0
24,20,0
24,21,0
24,22,0
24,23,0
24,24,0
