anon-netid,blocks
d22aa84c783c5a73a593504cff082c23a2df8c7e7137f753ffb498a512639aca,"[10, 5, 13, 4]"
d22b03b3b98b799bd442610440efa8bb2eccc7dfa75c8cedf3e6262096763423,[5]
d237fe4ec4a2d0ddc3b291e980b8966908382c5ec199060fdd51b9032bdb1b9a,"[5, 20, 11]"
d23c2fc942458d3c8ad7f689cecd9243dbac92fdc0263c0a281a2454d6178a81,"[17, 14, 12]"
d23cd8a57972d63209c8f9339e3b289b803b2d8e440c28dcccaf6ef18a80ecd1,"[10, 5]"
d2432ed377dc00b1f5f559f99fab142e13773c17ade2ccfc380cac386fea6567,"[3, 1, 5]"
d243e48bfcb1018edde0ddd4b83eeb516bb24943c08630f1d4d525a1b9dec545,[6]
d24a80df2572f5bd97c59fdd78255ace69071147525031f3a7199d282d3c79be,"[2, 15, 6]"
d24cab63c161c45cc1aabab0e13d2ec61568d737ba4363e92a88193028cbe992,"[20, 13, 1, 2]"
d2504444953770240c7a0408e754d8633decc6f1cd77ad10880dd4957a5d5a0d,"[10, 19, 16, 14]"
d254751f98ce8c613a99fb98b233b4307997e9d80ecbd6c90d6a8bb1550a31fa,"[1, 3, 20, 13, 7, 8]"
d2564e5db57f0a8331b7a84cb3cf9d2e996a5acdb882ee9cf2de121b799d7b4b,"[11, 13]"
d2573ee1ef6913039573563dab61ddb409e2193c3afeb767d985ff382fd54ff7,"[10, 12, 12]"
d25914d737f7be2a1a1a2ac9626322e36b0cfaf025f9929cdd9fa37fe597b9e5,[3]
d25a064db1542c77867d234bdd80f216e561cb5a66dc554e823d62d56dd28a71,"[5, 3, 4, 10, 6]"
d25b3073ba18aafa7537400860413342c3cb5f8a144b99b026d69adc11f8c1f1,"[20, 5]"
d25ce248a4da6c0d4cc92dbf165adcbc6c6e23e2170ffc05b489da97ba7898df,"[6, 20, 14, 4]"
d25e8ac253625d5d227df1e5c79b2337f74d92ede78c3a80e72806f00189b032,"[19, 15]"
d261d8ef52125f33f9513ed4d91b572327d1ad5852f739f29557e72ba5c259a7,"[10, 16, 7, 8, 2]"
d2642bbc2c926cad7f81abf8c5e510948792be09b89e38652b06330fc57a4e50,"[5, 4, 9]"
d2699cb246e5261804bc2043c792a022b0a56b288d44f4bbb8b56e88272122da,"[18, 19, 1, 14]"
d26a1165dde445db2c4e00b2929e48e8a47712896a221a4a20c44160264a6751,"[6, 14]"
d26feed3290d858050a6dc8f445b8429702fcca505ea1e54466734ed0899e579,"[16, 17, 4]"
d271339445741a8715b1f4f3334168c8988f3f32eb8a085661f153c5a0482e3d,"[6, 13]"
d277115f625ecd36b79d6022794eef75d609577625d294e5eab85afc0ef68296,[6]
d27ed15120ac7cc7e9eb5b9b7f924fc285ce80b3dade3f231154c0d4ffbd9541,"[18, 5]"
d27eeaf0865b5626399173c4b28afd20493e51b237c690682314ef3f4b473cf6,"[13, 1, 17]"
d27eec773f6d3a3781c950f28067d04ffa682ffc1d35196d4a7d710a386ec5f9,"[3, 19, 7]"
d28258c267c1e31a9801736c77e4792cbe988794d01e209a4c8a07ff923c14c6,[5]
d28562ccd80599819e21109d2823e1575eae97d40f73049029de5b9a6cb80b00,"[6, 14, 16, 5]"
d2926af94605b96018ca4051bbb897e3ae7b69aa9b74de410e618f45cbdd1e6c,"[4, 12, 13, 2]"
d297a6db109fc930b4d1b7da762721a131ac8277e857d76fcd5b5a6e8d79d9e8,"[3, 13]"
d29b42c9d89427b1c2bb92da4bfc7ee58fb4e014941fe90dd6fb7c4958a54f71,"[14, 19]"
d29e135e56195d5ff51bd064d6ab31a7deab76d969eed96e73775d9a6dfdc7e1,"[12, 4]"
d2a05d96f9d4b431fb2c53045a1d2cfe2cc22c36033abaa45356c70ac8e72695,"[11, 4, 6]"
d2a341a54819a7443377258c0eb6aa61a53f32c68d44b1cc62cd2b2e2a331457,"[16, 11, 4, 20]"
d2a76ab8da472db2f1eecef0c9ac95dca03d29f2785518b2bcecb4e71e7a4c1d,"[2, 19, 18, 4]"
d2a994bf5ea61081cfc510fc818a5c0233857066a1c402a9b712ada68bfde443,"[14, 11, 13]"
d2a9a34100af33c1c48e00ec8ca212c7f424b036c2df4fed529195a4fc27f8a4,"[11, 20, 18]"
d2acee0804b9f1d6333f022f2a0c4e2b6d5c2c62313dff29d3d77fa2baaad445,"[14, 3, 17]"
d2b8dd627691d32ae6d7279e83d6bbb37081949f1eae296c98790ccfba4f698e,"[5, 18]"
d2b9547b0a4635e48243e6eb14e978a01440f54b4bdcdb202f299763fa2263f0,"[5, 13, 18]"
d2b9ead5efafdc22dcc4b75322a0fa4d50e49b23bccc29926433974838b136c7,"[12, 20]"
d2ba37ac604049ef1851fdf7f2b271684c5bba69ac97d44d4472a395eb3a2ac4,"[13, 7]"
d2ba75b10e665386712c5e46dc8879a0246adbd7af1c319c7886e3063b4f8b8c,"[9, 18, 4, 3]"
d2be93ff00985b0f843abd84d5e2c752a804131f3d39d99e2bd80a7fc0e36427,[11]
d2c00f818e4347ad953bc9a098190d6c82444dd94f5292f7a62e0bdffe3287d7,[2]
d2c011f3b3037ca334837809e2df9d90d16223f411c1800c47b100742112ed1e,"[6, 19, 3]"
d2c219466d9609dfa207a40633235ea908485e35c61ca3dcbf577438e1565358,"[7, 9, 19]"
d2c559fab7265cfd129e8c3f732d32384c7b39b4a9b621ede94b8cc988bc8482,"[17, 14]"
d2c6c6e51f25c166d6476c00bb7ed41da86210baeacb98d20c6e7bab6e978eaf,"[11, 3, 8]"
d2cf1868d9140c902f9dfe104b47cec7461e4b074313e8cf7b91a053239d1bef,"[20, 10]"
d2d5b4e4760381d25b0c9ac93188c9377fdeb309e75bacde347699b759b081b5,"[16, 9, 14]"
d2d9ac634a920bfb08726664d9a352f7db1a1c85c215da9a1a9e6bcf897a6f2d,"[14, 8]"
d2ddd11f31536c07f6efbc2c3582aa25bad5f4e8217a878291e19139bd7008e3,"[9, 12, 8]"
d2e3ab8b1c633c34da12102373887fdd0443f05ceb416ac7ecb037eeb6290ed8,[11]
d2e4e35c976633e68c33def9e0f787b4c43172d4178feba44aa008d148474732,"[12, 10, 5, 19]"
d2ea6a02a5a40afa5a6fb49d4174a624991a875642e574e3638e6b2f62d0256b,"[9, 20, 15, 19]"
d2eaa30ac819fa8783a64121592d15b062ece9c9b5164a84d99b3e4653467e1e,[2]
d2ec641f04e4e02c9978c9d93ea1fd6f50fd551b81d61f7715b139bd4aec777c,[4]
d2ecc1ce54e144c3ed6dfa97f4b3cf444011ad3afd1090089e9272c0e63c50f2,"[5, 2, 1]"
d2ef3a9c303b5678c5aad56690de5bed2494d2e9d9b2ce9bd3db26a7dbcf5b28,"[10, 12]"
d2ef406383a321657a22ed9377ec7f85df74b5a865d4c8b818e6cb1cd9db3165,"[2, 10, 6, 7]"
d2efbadc145e545d1ec96b58adba2aa92dea690f5d4bce4007c939b504a537bb,[19]
d2f155f88a4d21f3e677718f56ae00d6c6aae8849311025bc6028b4be41f70fc,[16]
d2f5a119a7a05c77570163bbec54cf8cc33ab2a258c11c94fc11cbbfe43cd5ea,"[10, 2, 19, 20]"
d2f614d2ed49d70520c74e85c327e9a6b07420d79ec09f6c60b7f33bd53ee16d,"[1, 11, 17, 18]"
d2feea405e3db71027dcc3fe3e5ba475cd5358f48deea1737b792522836aa842,"[12, 3, 10, 14]"
d300439d63b6488818f8ca7d2fcaff4abca7686a5d890b8956af3918dd6e544b,"[5, 2, 6]"
d302b3d96b0e16e8d64f473150bd25edbf594c0b4bf573a9349e8e9b1fc91be4,"[10, 2, 9, 20]"
d302cf7ce584d42ddeb7d153b897f0229daee421684089c72dbf175ea65f0e5f,[10]
d309ccb81be02ad08cbb111e1c48d52fb57a438cd6555cc2493d63867548aef8,"[6, 20, 14, 18]"
d30bc89e76e7939bfa1aec997209510519bed1a52f8be8f335a2faac4c4de2bc,[18]
d31384f73fc75373846a6b238b5789422761c6c7bc64dfe19031dfa51acf9f04,"[4, 8, 11]"
d314bb981e0f91c0bb6ea9d191b374c7071b63a0fa2e863fd4c446df693bb181,"[14, 8]"
d3165bdd4d656b800e4458d8ea7ed50d9fdc6c982ae4dae93553bbe720564594,"[14, 14]"
d31b1012197280c1a36c0d9f16e7e1c77bdd4d9d50fb8f7ad4864825e87fe6d7,"[6, 3, 14]"
d31b87a7b0c0da1673c3b685a4f41183a70e032df181e0d02e7311ef2a74b72e,"[6, 14, 9]"
d32736517345d923cecd40a142437428ee82e442b12f9971e9c9e3a4f22dfc1d,"[6, 8, 14]"
d3299023740430ae7e5710643a8a13f903f369ec182216268932f6dfe4edce16,"[12, 6, 13]"
d32be04e319cc0d1a1bcf705eea6f1f66aca7693ae7e031957d8db51dd535448,[11]
d3371d4eff76142dcf91a2d5cd8e23103ba0e0d2e4098a18fd092b5ba1ed6faa,"[5, 12, 15]"
d338883fb6793a725ff8ef5c6815dd56f051dd34fee3ac5e06453fb621fc6e19,[7]
d338d8ff6998c04ae78e122ac7620da31681cbae56322f4344c6f4089252472b,"[3, 10, 5, 18]"
d339ce0d41b5fefaa8863540b5ff752faf24f8978b7a490990b1685e3e10d333,"[13, 7]"
d33d4f532e4d18ece440a2ec4f7b1fe1f0c4a8ef7560f34fa9d91db218c5244f,"[5, 3, 11]"
d3413b08cc01b34ed5a2ae93fb75aa299a3dbecc7b9b88a9f316a137a0b8a3da,"[2, 7]"
d342861ff649c1d80b46ee96977b54b2ad19e6d22f2ef263b0cb95114f3d7150,"[3, 20, 17, 11, 15]"
d34bea8628bd26e3bbf7dffc9a0847cd748de32f9386acb15feb4114df6c145c,"[12, 4]"
d34d78f948b23d0c4b7e33fcc427d2f68db514e6187d65c8f49bf2b8bf598f7c,[7]
d35302b1f5f9e3db45caaf12ca72a8fb2d4c8f71f8777f0b6e9b8337d010d34a,[12]
d35528a09a28b9b0ab3827b17e4ddd6120a8b7e501457122959aa6952a6ba44b,[20]
d35bf4b11467857b12a12a789ccec23702d28dd6a35a6d04bb65605423d5d984,"[16, 18, 6, 19, 14]"
d35d9dfe552655ad9665230cae95832d51a31f6f5f60c06e31d6c9b3642b4891,"[13, 3, 4, 17]"
d35e570a29e5c7ed2c333a3e2c68bc7fb8b86985d392962a529551ef53687da9,"[8, 20, 14]"
d36908f41cf57e22626bcccac74c1fe48cb8d8506fb58b0cbf27cddb538d61de,"[9, 6]"
d36c446861b69800ea38d0dde4b1504d57e65c86f797798712f99196e285d6dc,"[17, 18, 14]"
d36cc3363fbc09b47d18ee65855b8fd3b48f70786dffbe6051e26a4665bad116,"[3, 10, 20, 19]"
d3716250658e4ee55baff094ccaf0989d3e2ff58c9a67fa7da9957f725e4b0a6,"[18, 9, 7]"
d373d8a03d8444650482a7da9e5ecc62593d00a246c774e96dc3aaed5ac5db50,[7]
d381db55e88df6cbda1ac5dc89c755042911b82df14656dbb29e15b082236b3d,"[10, 19]"
d389f381ffb2b55f245701c339b756465bd95d5e5569d5168ca7ca657c7d13c3,"[2, 16, 14]"
d38b03c90dc5caef80b6e7114358ec50c009165d83e13cd3aedbf6fc3e2d6175,"[7, 5]"
d3929b0abf84df03ff4d812f501339c05def36037a565250c4e65d27cbf03baf,"[7, 4, 12]"
d393477bb89187c59f1a698523f21a17fff176b53ece540a0cdf426d1cb3ac68,"[10, 12, 20, 5]"
d3937481329bbb9a0555b0719f085834550266ff7314297cd44e65b340af9ecc,"[7, 12, 4]"
d3966941338c2d49f31c61f834098130e8079251a9e8291851c33d32ac209679,"[3, 13, 2]"
d396d6f42e30b9485b44962de1dea0b5b9167be742c3b352efe274156d252c9a,[12]
d39849b522b5cee54fc08dac29c0fddbbf1e0374212ca1822faecbaadac37d53,"[10, 7, 6]"
d39a95a4817e3783657020c5a5ea687fab475056a168c0bffa35f8eb3dfb4663,"[13, 4]"
d39b99b23dcf4314c874aec510be15bb9dac346826c526dea8341bf81a080838,"[13, 3]"
d3ae1375b56651a0eb463e5b3d657671c943678f046e9a114dfb5844f8f343bc,"[5, 10, 2]"
d3b222b701688afb268c61ccd5e96b76d99689d3d21d46c41b61611bb92ff3f2,"[12, 20]"
d3bffaf838eb03261fa5a89a7795dd6af7219130e00c983f51392d2880aed038,[17]
d3e5bd4d8ca681a13f89e7bf2121bc89bcfa02427cbc1bc4eb2a509fd4732d4a,"[2, 11, 4]"
d3e70c0ba04bc2c3a45a1a23e2322ded315c1da795a5a1ae88d0afa21d88bc91,"[16, 10, 20]"
d3e8dec6f0548a69f4cc0639afff61a70114af3ca103cd20d54ba791eb4c3217,"[5, 11, 7]"
d3f079619a79d066f1a4c28ad1e96cd73bcf551224b4293f8b9da4ebd3034d40,"[18, 5, 3]"
d3f25295522c11032444146de60e6b23fe33187d1fffeeca693871a67fd32017,"[12, 16, 17, 14]"
d3f26b31d20aa2a34792963031e3053d753c7029106910eea3744e5c7f79497c,"[20, 7, 2, 9]"
d3f3d282aff8d83c7da470d4a69027f7529cee8c4442c8d9a90596b03d0a0c2c,"[12, 11, 4, 7, 13]"
d3f47f718cbc124d79c7d1578fef469386a03691ad36e8241b8c79df589e8d18,"[11, 12, 14, 17, 1]"
d3f6ea970cdce89c8705c7f2bce8b2016fb51cc680a0eeaae6fbae3f97c63c3e,"[17, 14, 4, 6, 10]"
d3f977f74d262dbba6ddb51c35c1e606dda2c930e49a53d9c03799e1c4160d2f,[11]
d3f99cc35b8b520364010ac3818ad57d16286b86440e7af7f391306038e248ad,"[17, 13]"
d40afe1e311f6438a95f0b016560145e594ac0aad2d3546b175d263e67a041f6,"[6, 14]"
d40c645f8fbc3cacba495854c5eadf331c5c737521145588a828bbaf23d180d5,"[9, 6]"
d40fb335627156fb2a2ce98dea8096f6a9008b4f353e96dfc9d911e62e02d57d,"[20, 12, 1, 17, 19]"
d41d2916fd03332e1e66ed7b62c4e6cb9dee9e44ff9a2e20f7b95a2c0041e4b0,[11]
d424587360b820587dab7a3155574fc2bd1cb81d561cd27db1079a1d5ef220b4,"[8, 5, 20]"
d4249d5ece8d9215e5f64967d984754a9581aa2c9ac56022303cd8719e77f037,"[2, 20, 12, 17, 11]"
d425bd6ae9479ceab0bf5386ca531420e562d4c4fdea40114c550fc88a697509,"[3, 12]"
d4268fb9602942dc45a1f0c6d879dc8ef4dc09abe31f926a465efed40ce767cd,"[12, 16, 10, 17]"
d427955a066c33531ee760eefbccdc8025d7634eb273cee6df1b76c74148e5a8,"[10, 8, 2, 20]"
d42885eebaa43b149595c69499087dd3dea984ec9ed41e75afa40d1dada57e46,"[5, 10]"
d42ac117f601006b4b206de9aeed1e834cf6d79812a3a1508d6594bee35a2e73,[3]
d430cdc929ed1e3e2a73576c9c66ac6943a03e512718572347ee4564c6ae35cf,[3]
d434d28db93828e91119a44c876a5033e0be966f4007730f61ee3fdb53fab524,"[16, 13, 16]"
d43655e8e9242f74db74ea2316804a227847d1fb246c77de0e7cabf07dcf7d1a,"[2, 14, 3]"
d43d1c4cfa100263909a3b1b718acfc4eb3d2269692a73a4d06f3db0b9a2f431,"[6, 3]"
d43e1e9e9a293ce3b6870e647f1e6763b413c158dff76c0b1a231ad6155d69cc,"[12, 11]"
d440529e035d8f22b1fd247a40019e6f6aed3189aa51fe7fc58bfa5ccb307475,[5]
d440bcfb2273579aafb19b3ead30aa3cec137dab13a43f6e8e5beb6a8c34fb5d,"[7, 15, 12, 16]"
d4480a36adc4a0804dd32f45a742c5e86292daa138c85ea8de44d7cebba05071,"[20, 10, 7, 8, 5]"
d44e1cec56e4ebc2d16390dfcfffb5a607c31b3f6e180a10a75c5d0aa3e2af01,"[6, 17, 7]"
d45031aaa232f8b39cfa182d20019ecfab4777891f28a40f4971c2387743f75c,"[12, 12, 6, 8, 17]"
d45f4ba934c0df24439874b00e311a56bf92757849a624528121575c35f0047d,[1]
d463965a468bec042fd33f6fc24e62767b80f3892ef2a276a355cc714e2947fa,"[4, 15, 19, 17]"
d4641bdd4a697aa1bf8bb46842125bf8531d7b1e75d1d16dfe98bcd3ab6a5162,"[10, 17]"
d46d2b5935b9130cf9b6eb9a261962c0904615f573fff328c3793d87c7c988c4,[14]
d46d8d6838e97067f4eee4c5793159b7bd0fbe5f089f755fcf032a1fc1c8737f,"[18, 4, 10, 14]"
d46e4625a49cb62723039736e11668ccb7130181cc5d639bd830c5dea56e5af5,"[14, 12, 20, 8]"
d47384f14c0be3f9eb160cb9323fc5378edbc44131e1f36d13e97ab3336ee136,"[11, 12]"
d47da34b2ba1e72132ac22f4c8dff8e3b6f4655c7f23d063705844584211cf14,"[14, 13, 14]"
d47ef33fab2bbdaa933be53f7685d97d71057af749b170e0d9140e411a15edb7,"[20, 17, 9, 2]"
d47fe270ba2a8cc940dfa21bf28fcf514b81cfc8b1984beabfb077384cdf622f,"[15, 6, 13]"
d48e4ef5af5e519bdf4aa5c9489539241b2ae4f62de86a76d7630764af9d43bb,"[20, 7, 6]"
d491627735b0592dea877aa4253cba7e390432e2353ee3cf049c031384656c36,"[5, 9]"
d495d8d2e976f745c286fdef775996120feeab7ba93dcd72943e5e856aeb40a9,"[18, 15, 2]"
d4982adbb7c2ed1a6c0ca3c36f2291ab9e1c317d09815f37dfb18e88c36a5d00,[11]
d49970a1ddd024e332845e04e4d19deab3b4dd5cd1c320d79eaa1585def609af,"[8, 5]"
d4a2dd3c4cfc5b3d4357756a1fd85d233c49f8cea2eba9d3a195200a4b3bd248,"[17, 4, 14]"
d4a6a1cd246fb04778bf6565b84318460fdcab4f3f52727fdaf15d0d33e791a2,"[3, 10, 5, 20, 19, 11]"
d4abb884a67308e8445b7cff19c41d2d3fd27a6534d82b55091d1e23a5f96495,[17]
d4ba19f103c86cb41318e539c62189d9150deb6af6b9a27e5cec8c2bcfdbd3ce,[5]
d4bba5dce0534bd84502759235d6f301a262a3bc5e4e6708e3cf6ac10606b276,"[5, 12, 12, 3]"
d4bea8b0a56e4930219be6e3d45d0053e53b922fad39734ab68e2f230eb07d33,"[18, 2, 6, 10, 4]"
d4c0d88dd51fcad10e4ee41939ff895b437de2d1999589a96677cf05aead3d05,"[14, 16, 8, 14, 7]"
d4c49b8e320af693c069123161fa9f135ef60866b96d33c7122c931a54aacb05,"[18, 9, 7, 17]"
d4c6aee09c10be4b8c9c1bd8129df7852612cf6abbd78be683a3ca1a5d420773,[2]
d4c87375a8a7acd88a96b40921948d5e48e2477fdb4ec9e5529f9ae0c9fe1fcf,[20]
d4d1bac6923ce740e84bc74586c092060f8ae2fff439eb3422c3c9750bd9eb87,"[11, 16, 17, 10]"
d4d350877e8771bf39fe6aa3bda65fdee6ea67ec46208eb6d89169841cd5ae50,"[5, 20]"
d4d36b4e295420b4203e660eed6fe5a7918b8d0e2cd8b6f18630ef19cb31c671,"[6, 13, 15, 3]"
d4d43ebb0c9aa99ac9bc402ba3982861da87f461607bd4cdc2e81a0bc25f0e9e,"[7, 2]"
d4d644d759e55ea93ee87678f8fe9fc72880bb68fa4cb4ddeac180e9cd53f72c,"[2, 8, 16, 15, 19]"
d4d79d29e6a07db82b6cc7e75bea678ce9a85d08ae3b0f35a95610e4d930c6ac,"[20, 12, 5, 19, 9]"
d4de1110107bf852e492d01e726a21c77d4187a518c41473e687803b7a39a491,"[13, 14]"
d4e5d7fa314081b58ca363069d5fcebfccd75b8abb1cf9f4547b844826ddf5df,"[11, 9, 15]"
d4ea6bedd324ec694287c79a39376ba5ff998555343a4ac92afd805240422d0e,"[14, 19]"
d4ec8c220c7e23e708a75406d56e96c85512f29ac2c1d8202cad5257bba01213,"[13, 9]"
d4ecd607b3bb2ce95d827e28a3b0dcbf7f12be86b622dcfa794eb76ae6d0ad85,"[15, 17, 7, 16]"
d4ee589f4477d04af0eb97afd15d038cca05ef54d3510cd61607d8059d41a028,"[6, 20, 5]"
d4eed120c976d8d4ebab2db007de932d0d53ac700e391b03e0b902ceb5dcaa1a,"[7, 1, 9]"
d4f84b029d2dd0856d36c672a1a436a121839f3995f381e942371135e57facca,"[7, 17, 3]"
d4f88af9a1d5a525a4160950f76c8a85c0b87a164d0f1553ab417694013f535d,"[10, 5]"
d4f9e866843b44edde4285c7cbb8f417be759a2ae385a3627d6ce3981bb6d5af,"[15, 6]"
d500ba32f293c0cde617187a9b7825f3deef79fac4cbb645c117baa6a959ce13,"[17, 16, 5, 16]"
d5097433fdbf610322bb93aa3b39354ac279cc559e2887a173cbb33a8855e6ef,[13]
d50c581d17421be7fe9d2f92824127ab309db8bdad6baccb8dff5205cb3d213c,"[2, 6, 3]"
d50f1c4ac01865d1fd5c83d5b0e000acb7debd0309d33c49c08b379ed067a3f9,"[17, 7, 2, 8]"
d50ffd06f46d0667f14f3a95ea0cd5d14655d18ed4b999a5093467d890c7e8cf,"[16, 7, 8]"
d5117f12eae3e10f88a81efb6d02d8ad9745eccac7a7b75df31b394da8d093f8,"[10, 5, 8, 17, 9]"
d51403a3898470f36cf7857190ccfcf58579a0b5a8e3cc0b8e356fc17d05ab9f,"[7, 10, 12, 17]"
d51845ccb7416aeccbc45015a7075bb47aa9815ee7128a6a171eba3099bef7a9,"[15, 10, 12, 5, 16]"
d51ac3037edb235d0ec5fbc8304adab5fa15bdd338d686d636cc7f7875e6cca4,"[13, 10, 18, 4]"
d51dab1cfb1f140f3e6fdae03b200a495196d79b85a2e01e684bc44df4fe3fc5,"[12, 20, 1]"
d51de07a67e8cadbd492d524bc7e40266f0342494c817f6894dbbf854266b445,[3]
d51f3043e63b6383adbe5fa3dc2a5ae05abb4d28fd9e72879ff8202388c93398,"[12, 20, 1, 4]"
d5277b7d90ebc6fd25ea31acf4c581c0127e2947c524672270a0700068f720d8,"[10, 7]"
d527dea971ce543e254f533a267468e4d22bdd51d11186f0d0702f9fac92099c,"[10, 12, 15, 19, 5]"
d527e64e62ef761d423a77d8d086515db6395c6f712c3fcdf253b83698228191,[14]
d52b21f5b4fe97e32eb8ba9653eb5f18c5442a9c8798fd0137e6a42432c8aa0d,"[7, 20, 8, 16]"
d52c9a81812cea1b49b6e177e2490bbc831745d46cc7226eb92f63ca0afa59d7,"[3, 9]"
d531657eefa0730cf4d6e1291120740b2dfba5e35ef97f7c395522ccd929a452,"[18, 20]"
d532065e1207e8b65a7340bd28de9bce29decfbdfb62d7aa39ccd4a8ac52e068,"[15, 5, 12, 16]"
d533511c56a2e2ecfd73b43b72aa2e39094dfbeaaefaa64c9d4d4be331059fb3,[19]
d540997f9021178b8302d3ce9d621956876bc9416395299f470c6e16df0c57bf,"[16, 9]"
d548784093a5263ac3270a6be4ba474ade236d4246a869cf8378469bbe3fc4ba,"[20, 5]"
d549d58a3b947ad1c0621a1575f80dad5e11f515128a77d68709947290821954,"[14, 10]"
d54a3552aa29bc8659d133c271268956d1c9966290e1e2cc9f481a39b7961cd8,"[15, 20, 19, 4]"
d54deabf402a09271349fa9cf32ff7a41fa4aa1fdc1d74bd09aa0270f87c2300,[6]
d554b7cea581a9bc572d609f6ffff7c931c074ab491eea8a9842ba4872ab12a3,"[3, 10, 18, 8, 1]"
d555db26e5d68ffcdfc60f60c38c37d4a0c308318e46b25291c4bafb1309b97e,"[11, 10, 3, 17]"
d55adc6d8894c62f790722c436589e5b32f036417dfc23bdf64d4ef74dbe77a0,[15]
d55cb008a1fac8484e085759cca2c040e8d931ec202f5dab1b8988fd863ec2c3,[4]
d55e11937cfb29ea14d33fc57520c1d5a0260d9a97f2252616be25b50745d84b,"[20, 15, 9]"
d55fb3884a62ed1b04829bf907861b930efaab1af28b41f316169bf389c7e9ff,[5]
d55fd02bb62698e86b3fc0197808a4a922ff4f3e0c1a5e8889ff40ee9db87509,"[11, 10, 20]"
d5668c60513979084e0f4e248e90867a0ee495db2822c6d1104750aca77d3d9c,"[3, 11, 15]"
d5687839a771da52989ce8745657924c7da7ccd032cda927fd08885305c3a7fc,"[17, 14, 19, 11]"
d56ef5aea9f65e8145041cdb667940f273a98fb1726be8e4baaad341e8dbf154,[5]
d57006d90c602db08fbeacc282b684c7f2bb025ca76729f6a2b5099e7e5099d9,"[9, 10, 5]"
d5727d6af5dcba3b1ab73cd77f3a3220b80639e10e68e0065cf28a2782504b2a,"[7, 8, 5]"
d575c04ff2550ab4998cfb3249c3989886441212a3b405696088b7775440f6d4,"[1, 20, 8, 13, 7]"
d57a4a80aff51d0e9b6fbf28e4a943410c62434e64db62bbbfa20d06313fb4ab,[17]
d57ad84f549a217520326e6decfeb171781ea3ed5ca6975aaa6e1f02f6481beb,[3]
d57bfecf04c3f56f66266b348b36c6128169a192694630c746569a8d02f6064f,"[11, 15, 8, 19]"
d57f36a4a87240be6cd77d0662bba8d1cd8d922c50113625a169b6fe9e49cd3a,[5]
d581b8417115dc847ddbbba93330dd6382df78a512a39aabb733a123b8288b0f,"[3, 6]"
d586223206cc42d519d67ae123b469eedbd12b0eb539ec3806e6d999f226bafc,"[13, 20, 11]"
d58952612f8205b876f4f4a3772c2871995b9c6b78da3a1fc25e68a308fadb87,"[16, 3, 20, 18, 8]"
d58954b5231b533bb598d7df145afe3b5d57c81ba2f0a71e24334d8996f457fe,"[12, 8, 3, 5]"
d58fa4e92a4e12dec800a1d484c46b648b645f5843e9fc1ac1b4f02b3ab029fa,"[19, 6, 1, 11]"
d59a1dc50b57787de327513c3b0dd510e182be4a5c5c4ce13420eccf41e19083,"[18, 3, 14, 11]"
d59aaa2c3dc49ed6dfaaec7bd5d51cfc5022e9bf2f8045e5c66fe5359fc82213,"[10, 12, 11, 20, 3]"
d5a27b61286c1c398a62263b94b028aacf6956d518df57ab9106ba4af2fb3316,[7]
d5a53f1d3ce31dea47b765055041e35e3b094adb894c96930819eb367e10fc5f,"[1, 20]"
d5a6851ffd6b848eabb1cedd7861981a29ed7d98ad7029c4af3b6d35048246c5,"[6, 3, 14, 16]"
d5a99d80044367263e09f059ef8309534981bbc20093cd1acdaf87203012ec47,"[12, 5]"
d5aae0c4a4a0d62faee44924da2f033ac217325a30e979ab88f7c7eaff612c41,"[10, 2, 11]"
d5ab58f39b86ff66674de36de24121f1abce875bde167e35523e96fc180514ea,"[11, 13]"
d5ad5d599fd4fec8a89fbbafb2c943cb73b85373b72ade6d3b68adbedaf12cda,"[4, 12, 10, 19]"
d5aee7b5bdc4cd7a9317ed969019ad7e0c787bdc58db359cb9a56a59ec77132f,"[20, 11]"
d5afc529645ab9c2acd1fda0954879f45b64900082b4118e7b65698795594ca9,"[19, 4, 16]"
d5b3e4f41adf3c689701fd9983270d8eaede564042143e489d62bee4dfa19426,"[20, 14, 12]"
d5b59229b052fd5e27ec0eab9a65d6535427cfc86e6d8a25adc1db65d1069001,"[8, 6, 13, 3]"
d5b7bdbdc40468b2711c2b960bbafcdbe641f9194e4f916a6a44abf1f1d79ba6,"[9, 10, 11]"
d5ba302b90479661f7c2ef0d49820ea192e6e79009689dc458c4ba2760d0dbb4,"[10, 12, 11]"
d5ba424ec613ce3e0e8639d720aefc8bdb8ca96cf9eef2796203325bba7656e2,"[12, 5, 16]"
d5ba7008aaf49df23e20e85967d1d66d7cbdeae4889f4ecf114fd22b5e381b85,"[12, 11]"
d5c111ed37eb832cba7ebec075158b073356ab04aa85fcaed32e5ee64c917ebd,"[9, 4]"
d5c1bc638418ec04aba0d6e5a6125dfef9eaf8cd35ffadc08eb2c14b5032f041,"[5, 1]"
d5c1ece36b62b52353957d4d0935208e525c1e636ead642fa0f898427ca18cd0,"[1, 14]"
d5cb0a879e406fce462ee174a7986f695b556c491787169c4be504ec976a4a1b,"[13, 3]"
d5cd5c6c5da7791f2a4b243f75ff6d46fe700b54dcccac34e8d085b93b08ea74,"[9, 7, 18]"
d5d9a3390f20b6464d9f2d0de15df594c1a83568ea9172a4cf3238856e9c9170,"[10, 14, 11, 7]"
d5da7f97d454f3ce2d48e2e5ad629c0124fbfb885bb223fe468180fd9416042d,"[11, 2, 4, 17]"
