Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
336,336,336,336,336,336,1-9655,20,1-9655,8,27,0,0,9,1.3238977510482073,0.049033250038822494
550,550,550,550,550,550,1-3176,9,1-3176,11,3,0,0,1,0.14709975011646748,0.049033250038822494
523,523,523,523,523,523,1-3175,18,1-3175,20,6,0,0,2,0.29419950023293495,0.049033250038822494
67,67,67,67,67,67,1-3516,20,1-3516,8,156,0,0,52,7.649187006056309,0.049033250038822494
546,546,546,546,546,546,1-9034,18,1-9034,20,3,0,0,1,0.14709975011646748,0.049033250038822494
473,473,473,473,473,473,1-5161,18,1-5161,20,12,0,0,4,0.5883990004658699,0.049033250038822494
547,547,547,547,547,547,1-9838,10,1-9838,13,3,0,0,1,0.14709975011646748,0.049033250038822494
266,266,266,266,266,266,1-9496,5,1-9496,5,39,1,0,6,1.8825985006988049,0.04827175642817448
309,309,309,309,309,309,1-9185,9,1-9185,11,31,1,0,3,1.4412992503494024,0.046493524204819434
435,435,435,435,435,435,1-4494,24,1-4494,12,16,0,0,5,0.7354987505823374,0.045968671911396086
431,431,431,431,431,431,1-8503,24,1-8503,20,16,0,0,5,0.7354987505823374,0.045968671911396086
440,440,440,440,440,440,1-2034,20,1-2034,8,16,0,0,5,0.7354987505823374,0.045968671911396086
25,25,25,25,25,25,1-18028,10,1-18028,13,309,9,0,35,14.148491254076362,0.04578799758600764
272,272,272,272,272,272,1-19229,3,1-19229,3,38,1,0,5,1.7354987505823374,0.045671019752166774
35,35,35,35,35,35,1-7496,20,1-7496,8,246,0,0,76,11.179581008851528,0.04544545125549402
289,289,289,289,289,289,1-5549,5,1-5549,5,35,1,0,4,1.58839900046587,0.04538282858473914
238,238,238,238,238,238,1-4390,1,1-4390,1,45,1,0,7,2.0296982508152723,0.04510440557367272
175,175,175,175,175,175,1-19547,20,1-19547,8,66,0,0,20,2.9419950023293495,0.04457568185347499
24,24,24,24,24,24,1-3535,22,1-3535,10,315,0,0,95,13.97447626106441,0.04436341670179178
370,370,370,370,370,370,1-7066,1,1-7066,1,23,1,0,0,1.0,0.043478260869565216
31,31,31,31,31,31,1-9156,22,1-9156,10,268,0,0,79,11.62088025920093,0.04336149350448108
209,209,209,209,209,209,1-19897,2,1-19897,2,53,2,0,2,2.294199500232935,0.04328678302326292
417,417,417,417,417,417,1-5425,5,1-5425,5,17,0,0,5,0.7354987505823374,0.043264632387196314
29,29,29,29,29,29,1-3534,20,1-3534,8,279,0,0,82,12.062179509550333,0.04323361831380048
318,318,318,318,318,318,1-9902,15,1-9902,17,30,1,0,2,1.294199500232935,0.04313998334109783
101,101,101,101,101,101,1-18371,22,1-18371,10,120,0,0,35,5.148491254076362,0.04290409378396968
224,224,224,224,224,224,1-9277,1,1-9277,1,48,1,0,7,2.0296982508152723,0.04228538022531817
107,107,107,107,107,107,MLG37,2,MLG37,2,116,4,0,6,4.882598500698805,0.042091366385334526
511,511,511,511,511,511,1-3033,4,1-3033,4,7,0,0,2,0.29419950023293495,0.04202850003327642
514,514,514,514,514,514,P-0009,20,P-0009,8,7,0,0,2,0.29419950023293495,0.04202850003327642
102,102,102,102,102,102,1-17907,20,1-17907,8,119,0,0,34,5.001391503959894,0.04202850003327642
74,74,74,74,74,74,1-8074,22,1-8074,10,145,0,0,41,6.0310897547751665,0.04159372244672529
323,323,323,323,323,323,1-13247,20,1-13247,8,29,0,0,8,1.1767980009317398,0.0405792414114393
108,108,108,108,108,108,1-8328,20,1-8328,8,114,0,0,31,4.560092253610492,0.040000809242197295
196,196,196,196,196,196,1-6743,4,1-6743,4,58,2,0,2,2.294199500232935,0.03955516379711957
244,244,244,244,244,244,1-19448,22,1-19448,10,45,0,0,12,1.7651970013976097,0.039226600031058
446,446,446,446,446,446,1-19447,18,1-19447,20,15,0,0,4,0.5883990004658699,0.039226600031058
116,116,116,116,116,116,MLG08,13,MLG08,15,107,3,0,8,4.17679800093174,0.039035495335810654
40,40,40,40,40,40,1-7807,20,1-7807,8,239,0,0,63,9.267284257337451,0.03877524793865042
401,401,401,401,401,401,1-8100,20,1-8100,9,19,0,0,5,0.7354987505823374,0.03871046055696512
86,86,86,86,86,86,1-8910,1,1-8910,1,137,5,0,2,5.294199500232935,0.03864379197250317
346,346,346,346,346,346,1-9805,13,1-9805,15,26,1,0,0,1.0,0.038461538461538464
118,118,118,118,118,118,MLG15,4,MLG15,4,105,4,0,0,4.0,0.0380952380952381
88,88,88,88,88,88,1-8267,20,1-8267,8,133,0,0,34,5.001391503959894,0.03760444739819469
179,179,179,179,179,179,1-7467,18,1-7467,20,64,0,0,16,2.3535960018634796,0.03677493752911687
475,475,475,475,475,475,1-4499,18,1-4499,20,12,0,0,3,0.4412992503494024,0.03677493752911687
541,541,541,541,541,541,1-8532,22,1-8532,10,4,0,0,1,0.14709975011646748,0.03677493752911687
543,543,543,543,543,543,1-7608,4,1-7608,4,4,0,0,1,0.14709975011646748,0.03677493752911687
19,19,19,19,19,19,1-7863,12,1-7863,14,351,8,0,33,12.854291753843427,0.03662191382861375
153,153,153,153,153,153,1-9516,1,1-9516,1,76,2,0,5,2.7354987505823374,0.035993404612925495
305,305,305,305,305,305,1-8127,2,1-8127,2,32,1,0,1,1.1470997501164675,0.03584686719113961
28,28,28,28,28,28,1-7005,1,1-7005,1,285,3,0,49,10.207887755706906,0.03581715002002423
356,356,356,356,356,356,1-18613,24,1-18613,19,25,0,0,6,0.8825985006988049,0.035303940027952195
236,236,236,236,236,236,1-9794,22,1-9794,10,46,0,0,11,1.6180972512811422,0.03517602720176396
302,302,302,302,302,302,1-9500,13,1-9500,15,33,1,0,1,1.1470997501164675,0.0347605984883778
424,424,424,424,424,424,1-1177,22,1-1177,10,17,0,0,4,0.5883990004658699,0.034611705909757054
328,328,328,328,328,328,1-9110,15,1-9110,17,29,1,0,0,1.0,0.034482758620689655
269,269,269,269,269,269,1-8551,1,1-8551,1,38,1,0,2,1.294199500232935,0.034057881585077235
61,61,61,61,61,61,1-6927,24,1-6927,19,179,0,0,41,6.0310897547751665,0.03369323885349255
378,378,378,378,378,378,1-9518,18,1-9518,20,22,0,0,5,0.7354987505823374,0.03343176139010624
307,307,307,307,307,307,1-9739,18,1-9739,20,31,0,0,7,1.0296982508152723,0.03321607260694427
113,113,113,113,113,113,1-7341,7,1-7341,7,110,1,0,18,3.6477955020964146,0.033161777291785585
219,219,219,219,219,219,1-2400,20,1-2400,8,49,0,0,11,1.6180972512811422,0.03302239288328862
194,194,194,194,194,194,1-8018,18,1-8018,20,58,0,0,13,1.9122967515140772,0.03297063364679444
497,497,497,497,497,497,MLG72,16,MLG72,18,9,0,0,2,0.29419950023293495,0.03268883335921499
17,17,17,17,17,17,1-7004,20,1-7004,8,381,0,0,84,12.356379009783268,0.032431440970559756
39,39,39,39,39,39,1-9768,18,1-9768,20,241,0,0,53,7.796286756172776,0.0323497375774804
372,372,372,372,372,372,1-9553,13,1-9553,15,23,0,0,5,0.7354987505823374,0.031978206547058144
178,178,178,178,178,178,1-0405,10,1-0405,13,64,2,0,0,2.0,0.03125
214,214,214,214,214,214,1-8450,22,1-8450,12,52,0,0,11,1.6180972512811422,0.031117254832329657
273,273,273,273,273,273,1-9237,13,1-9237,15,38,1,0,1,1.1470997501164675,0.030186835529380722
264,264,264,264,264,264,1-8928,22,1-8928,13,39,0,0,8,1.1767980009317398,0.030174307716198456
103,103,103,103,103,103,1-3362,20,1-3362,8,117,0,0,24,3.5303940027952194,0.030174307716198456
447,447,447,447,447,447,1-9971,9,1-9971,11,15,0,0,3,0.4412992503494024,0.029419950023293496
445,445,445,445,445,445,1-5654,24,1-5654,19,15,0,0,3,0.4412992503494024,0.029419950023293496
537,537,537,537,537,537,1-5990,8,1-5990,9,5,0,0,1,0.14709975011646748,0.029419950023293496
535,535,535,535,535,535,1-8566,18,1-8566,20,5,0,0,1,0.14709975011646748,0.029419950023293496
492,492,492,492,492,492,MLG73,18,MLG73,20,10,0,0,2,0.29419950023293495,0.029419950023293496
207,207,207,207,207,207,1-8622,14,1-8622,16,54,1,0,4,1.58839900046587,0.029414796304923517
237,237,237,237,237,237,1-8418,18,1-8418,20,46,0,0,9,1.3238977510482073,0.028780385892352333
138,138,138,138,138,138,1-4640,20,1-4640,8,87,0,0,17,2.500695751979947,0.02874362933310284
173,173,173,173,173,173,1-1207,1,1-1207,1,66,1,0,6,1.8825985006988049,0.028524219707557648
308,308,308,308,308,308,1-4700,20,1-4700,8,31,0,0,6,0.8825985006988049,0.0284709193773808
76,76,76,76,76,76,1-2335,22,1-2335,10,145,0,0,28,4.118793003261089,0.028405468988007512
213,213,213,213,213,213,1-6227,24,1-6227,19,52,0,0,10,1.4709975011646748,0.028288413483936053
429,429,429,429,429,429,1-9452,24,1-9452,19,16,0,0,3,0.4412992503494024,0.02758120314683765
96,96,96,96,96,96,MLG09,18,MLG09,20,125,0,0,23,3.383294252678752,0.027066354021430015
218,218,218,218,218,218,1-9610,22,1-9610,10,49,0,0,9,1.3238977510482073,0.027018321449963415
379,379,379,379,379,379,1-7182,9,1-7182,11,22,0,0,4,0.5883990004658699,0.026745409112084995
380,380,380,380,380,380,1-9722,18,1-9722,20,22,0,0,4,0.5883990004658699,0.026745409112084995
109,109,109,109,109,109,1-7441,12,1-7441,14,111,1,0,13,2.912296751514077,0.026236907671297993
182,182,182,182,182,182,1-6647,22,1-6647,9,62,0,0,11,1.6180972512811422,0.026098342762599067
420,420,420,420,420,420,1-8678,3,1-8678,3,17,0,0,3,0.4412992503494024,0.02595877943231779
421,421,421,421,421,421,1-5282,18,1-5282,20,17,0,0,3,0.4412992503494024,0.02595877943231779
259,259,259,259,259,259,1-7509,15,1-7509,17,40,1,0,0,1.0,0.025
191,191,191,191,191,191,MLG44,24,MLG44,19,59,0,0,10,1.4709975011646748,0.024932161036689403
110,110,110,110,110,110,1-9137,6,1-9137,6,111,2,0,5,2.7354987505823374,0.024644132888129167
518,518,518,518,518,518,1-4842,8,1-4842,9,6,0,0,1,0.14709975011646748,0.024516625019411247
201,201,201,201,201,201,1-8529,22,1-8529,10,56,0,0,9,1.3238977510482073,0.02364103126871799
217,217,217,217,217,217,1-9770,22,1-9770,10,50,0,0,8,1.1767980009317398,0.023535960018634797
128,128,128,128,128,128,1-7897,22,1-7897,10,95,0,0,15,2.206496251747012,0.023226276334179074
304,304,304,304,304,304,1-1592,1,1-1592,1,32,0,0,5,0.7354987505823374,0.022984335955698043
463,463,463,463,463,463,1-20467,13,1-20467,15,13,0,0,2,0.29419950023293495,0.02263073078714884
265,265,265,265,265,265,1-1204,22,1-1204,10,39,0,0,6,0.8825985006988049,0.02263073078714884
299,299,299,299,299,299,MLG31,24,MLG31,19,33,0,0,5,0.7354987505823374,0.022287840926737496
99,99,99,99,99,99,1-8826,1,1-8826,1,123,2,0,5,2.7354987505823374,0.02223982724050681
393,393,393,393,393,393,1-6718,9,1-6718,11,20,0,0,3,0.4412992503494024,0.022064962517470123
343,343,343,343,343,343,MLG67,18,MLG67,20,27,0,0,4,0.5883990004658699,0.021792555572809996
229,229,229,229,229,229,1-18423,1,1-18423,1,47,1,0,0,1.0,0.02127659574468085
515,515,515,515,515,515,1-3646,18,1-3646,20,7,0,0,1,0.14709975011646748,0.02101425001663821
134,134,134,134,134,134,1-8659,20,1-8659,8,91,0,0,13,1.9122967515140772,0.02101425001663821
457,457,457,457,457,457,1-11330,1,1-11330,1,14,0,0,2,0.29419950023293495,0.02101425001663821
513,513,513,513,513,513,1-5530,14,1-5530,16,7,0,0,1,0.14709975011646748,0.02101425001663821
250,250,250,250,250,250,1-18234,18,1-18234,20,43,0,0,6,0.8825985006988049,0.020525546527879183
321,321,321,321,321,321,1-7752,22,1-7752,10,29,0,0,4,0.5883990004658699,0.02028962070571965
52,52,52,52,52,52,1-7122,22,1-7122,10,197,0,0,27,3.971693253144622,0.020160879457586912
381,381,381,381,381,381,1-9752,18,1-9752,20,22,0,0,3,0.4412992503494024,0.020059056834063747
442,442,442,442,442,442,1-5803,22,1-5803,10,15,0,0,2,0.29419950023293495,0.019613300015529
210,210,210,210,210,210,1-1191,22,1-1191,10,53,0,0,7,1.0296982508152723,0.019428268883307027
184,184,184,184,184,184,1-2701,24,1-2701,19,61,0,0,8,1.1767980009317398,0.019291770507077702
50,50,50,50,50,50,1-7964,16,1-7964,18,202,0,0,26,3.8245935030281544,0.018933631203109674
504,504,504,504,504,504,1-9861,18,1-9861,20,8,0,0,1,0.14709975011646748,0.018387468764558434
261,261,261,261,261,261,1-5214,20,1-5214,8,40,0,0,5,0.7354987505823374,0.018387468764558434
92,92,92,92,92,92,1-6980,12,1-6980,14,128,2,0,2,2.294199500232935,0.017923433595569804
174,174,174,174,174,174,MLG41,24,MLG41,19,66,0,0,8,1.1767980009317398,0.017830272741389996
352,352,352,352,352,352,1-2297,13,1-2297,15,25,0,0,3,0.4412992503494024,0.017651970013976098
189,189,189,189,189,189,MLG10,18,MLG10,20,60,0,0,7,1.0296982508152723,0.01716163751358787
496,496,496,496,496,496,1-9076,18,1-9076,20,9,0,0,1,0.14709975011646748,0.016344416679607496
285,285,285,285,285,285,1-9887,16,1-9887,18,36,0,0,4,0.5883990004658699,0.016344416679607496
410,410,410,410,410,410,1-3108,10,1-3108,13,18,0,0,2,0.29419950023293495,0.016344416679607496
403,403,403,403,403,403,72-12171,24,72-12171,17,19,0,0,2,0.29419950023293495,0.01548418422278605
69,69,69,69,69,69,MLG17,18,MLG17,20,153,0,0,16,2.3535960018634796,0.015382980404336468
172,172,172,172,172,172,1-6900,18,1-6900,20,67,0,0,7,1.0296982508152723,0.015368630609183169
486,486,486,486,486,486,1-5406,18,1-5406,20,10,0,0,1,0.14709975011646748,0.014709975011646748
487,487,487,487,487,487,1-4929,6,1-4929,6,10,0,0,1,0.14709975011646748,0.014709975011646748
262,262,262,262,262,262,1-8172,22,1-8172,10,40,0,0,4,0.5883990004658699,0.014709975011646748
490,490,490,490,490,490,1-8634,9,1-8634,11,10,0,0,1,0.14709975011646748,0.014709975011646748
212,212,212,212,212,212,MLG32,24,MLG32,19,52,0,0,5,0.7354987505823374,0.014144206741968026
303,303,303,303,303,303,1-18714,5,1-18714,5,32,0,0,3,0.4412992503494024,0.013790601573418826
252,252,252,252,252,252,1-6918,20,1-6918,8,43,0,0,4,0.5883990004658699,0.013683697685252788
483,483,483,483,483,483,1-8578,24,1-8578,1,11,0,0,1,0.14709975011646748,0.013372704556042498
481,481,481,481,481,481,1-7770,13,1-7770,15,11,0,0,1,0.14709975011646748,0.013372704556042498
136,136,136,136,136,136,1-1769,5,1-1769,5,89,0,0,8,1.1767980009317398,0.013222449448671235
149,149,149,149,149,149,1-5877,12,1-5877,14,79,1,0,0,1.0,0.012658227848101266
474,474,474,474,474,474,1-18004,5,1-18004,5,12,0,0,1,0.14709975011646748,0.012258312509705624
366,366,366,366,366,366,1-9444,15,1-9444,17,24,0,0,2,0.29419950023293495,0.012258312509705624
472,472,472,472,472,472,1-1935,18,1-1935,20,12,0,0,1,0.14709975011646748,0.012258312509705624
365,365,365,365,365,365,1-8590,3,1-8590,3,24,0,0,2,0.29419950023293495,0.012258312509705624
360,360,360,360,360,360,1-7993,12,1-7993,14,24,0,0,2,0.29419950023293495,0.012258312509705624
339,339,339,339,339,339,1-9850,1,1-9850,1,27,0,0,2,0.29419950023293495,0.010896277786404998
449,449,449,449,449,449,MLG43,24,MLG43,4,14,0,0,1,0.14709975011646748,0.010507125008319105
448,448,448,448,448,448,MLG42,9,MLG42,11,14,0,0,1,0.14709975011646748,0.010507125008319105
332,332,332,332,332,332,P-16616,24,P-16616,17,28,0,0,2,0.29419950023293495,0.010507125008319105
246,246,246,246,246,246,1-6538,24,1-6538,11,44,0,0,3,0.4412992503494024,0.010029528417031874
42,42,42,42,42,42,1-8541,1,1-8541,1,232,2,0,2,2.294199500232935,0.009888790949279892
317,317,317,317,317,317,1-9504,24,1-9504,19,30,0,0,2,0.29419950023293495,0.0098066500077645
230,230,230,230,230,230,1-9345,9,1-9345,11,47,0,0,3,0.4412992503494024,0.009389345752114945
438,438,438,438,438,438,1-5163,22,1-5163,10,16,0,0,1,0.14709975011646748,0.009193734382279217
220,220,220,220,220,220,MLG35,24,MLG35,19,49,0,0,3,0.4412992503494024,0.009006107149987804
422,422,422,422,422,422,1-7536,20,1-7536,9,17,0,0,1,0.14709975011646748,0.008652926477439263
211,211,211,211,211,211,1-8042,24,1-8042,19,52,0,0,3,0.4412992503494024,0.008486524045180816
407,407,407,407,407,407,1-9549,20,1-9549,8,18,0,0,1,0.14709975011646748,0.008172208339803748
415,415,415,415,415,415,1-9465,11,1-9465,12,18,0,0,1,0.14709975011646748,0.008172208339803748
409,409,409,409,409,409,1-5744,15,1-5744,17,18,0,0,1,0.14709975011646748,0.008172208339803748
44,44,44,44,44,44,1-0008,16,1-0008,18,230,1,0,5,1.7354987505823374,0.007545646741662336
188,188,188,188,188,188,1-7722,20,1-7722,8,60,0,0,3,0.4412992503494024,0.007354987505823374
395,395,395,395,395,395,1-1836,12,1-1836,14,20,0,0,1,0.14709975011646748,0.007354987505823374
400,400,400,400,400,400,1-8646,5,1-8646,5,20,0,0,1,0.14709975011646748,0.007354987505823374
120,120,120,120,120,120,1-2670,18,1-2670,20,104,0,0,5,0.7354987505823374,0.007072103370984013
253,253,253,253,253,253,1-9578,18,1-9578,20,42,0,0,2,0.29419950023293495,0.00700475000554607
251,251,251,251,251,251,1-6919,24,1-6919,19,43,0,0,2,0.29419950023293495,0.006841848842626394
382,382,382,382,382,382,1-18409,13,1-18409,15,22,0,0,1,0.14709975011646748,0.006686352278021249
373,373,373,373,373,373,1-8488,24,1-8488,9,23,0,0,1,0.14709975011646748,0.00639564130941163
367,367,367,367,367,367,1-9995,14,1-9995,16,24,0,0,1,0.14709975011646748,0.006129156254852812
36,36,36,36,36,36,MLG64,24,MLG64,19,245,0,0,10,1.4709975011646748,0.006004071433325203
355,355,355,355,355,355,1-4747,13,1-4747,15,25,0,0,1,0.14709975011646748,0.005883990004658699
342,342,342,342,342,342,1-6531,1,1-6531,1,27,0,0,1,0.14709975011646748,0.005448138893202499
341,341,341,341,341,341,1-9870,7,1-9870,7,27,0,0,1,0.14709975011646748,0.005448138893202499
322,322,322,322,322,322,1-19549,13,1-19549,15,29,0,0,1,0.14709975011646748,0.005072405176429913
167,167,167,167,167,167,72-12387,12,72-12387,14,71,0,0,2,0.29419950023293495,0.004143654932858239
282,282,282,282,282,282,1-2104,18,1-2104,20,36,0,0,1,0.14709975011646748,0.004086104169901874
119,119,119,119,119,119,1-9646,11,1-9646,12,105,0,0,2,0.29419950023293495,0.002801900002218428
135,135,135,135,135,135,MLG07,1,MLG07,1,90,0,0,1,0.14709975011646748,0.0016344416679607498
498,498,498,498,498,498,1-8113,5,1-8113,5,9,0,0,0,0.0,0.0
388,388,388,388,388,388,1-8125,10,1-8125,13,21,0,0,0,0.0,0.0
465,465,465,465,465,465,1-18498,9,1-18498,11,13,0,0,0,0.0,0.0
187,187,187,187,187,187,1-9955,1,1-9955,1,60,0,0,0,0.0,0.0
562,562,562,562,562,562,1-6931,1,1-6931,1,1,0,0,0,0.0,0.0
471,471,471,471,471,471,1-19205,12,1-19205,14,12,0,0,0,0.0,0.0
478,478,478,478,478,478,1-20012,9,1-20012,11,12,0,0,0,0.0,0.0
383,383,383,383,383,383,1-3521,9,1-3521,11,22,0,0,0,0.0,0.0
544,544,544,544,544,544,1-4910,4,1-4910,4,4,0,0,0,0.0,0.0
284,284,284,284,284,284,1-2584,22,1-2584,10,36,0,0,0,0.0,0.0
516,516,516,516,516,516,1-9447,4,1-9447,4,7,0,0,0,0.0,0.0
469,469,469,469,469,469,1-6543,13,1-6543,15,12,0,0,0,0.0,0.0
524,524,524,524,524,524,1-7525,13,1-7525,15,6,0,0,0,0.0,0.0
484,484,484,484,484,484,1-9731,4,1-9731,4,11,0,0,0,0.0,0.0
310,310,310,310,310,310,1-10071,9,1-10071,11,30,0,0,0,0.0,0.0
531,531,531,531,531,531,1-4051,10,1-4051,14,5,0,0,0,0.0,0.0
502,502,502,502,502,502,72-11994,22,72-11994,10,8,0,0,0,0.0,0.0
225,225,225,225,225,225,1-8767,4,1-8767,4,48,0,0,0,0.0,0.0
306,306,306,306,306,306,1-1972,24,1-1972,19,32,0,0,0,0.0,0.0
558,558,558,558,558,558,1-10951,10,1-10951,13,1,0,0,0,0.0,0.0
313,313,313,313,313,313,1-8641,6,1-8641,6,30,0,0,0,0.0,0.0
466,466,466,466,466,466,1-9416,20,1-9416,9,13,0,0,0,0.0,0.0
551,551,551,551,551,551,1-19567,22,1-19567,10,2,0,0,0,0.0,0.0
192,192,192,192,192,192,1-8021,18,1-8021,20,58,0,0,0,0.0,0.0
460,460,460,460,460,460,1-20791,1,1-20791,1,13,0,0,0,0.0,0.0
280,280,280,280,280,280,1-8314,13,1-8314,15,36,0,0,0,0.0,0.0
555,555,555,555,555,555,1-6028,7,1-6028,7,2,0,0,0,0.0,0.0
519,519,519,519,519,519,1-10762,15,1-10762,17,6,0,0,0,0.0,0.0
432,432,432,432,432,432,1-3089,24,1-3089,9,16,0,0,0,0.0,0.0
521,521,521,521,521,521,1-3551,6,1-3551,6,6,0,0,0,0.0,0.0
522,522,522,522,522,522,1-3178,1,1-3178,1,6,0,0,0,0.0,0.0
271,271,271,271,271,271,1-5508,1,1-5508,1,38,0,0,0,0.0,0.0
530,530,530,530,530,530,1-3647,4,1-3647,4,5,0,0,0,0.0,0.0
464,464,464,464,464,464,1-7453,15,1-7453,17,13,0,0,0,0.0,0.0
506,506,506,506,506,506,1-17657,9,1-17657,11,8,0,0,0,0.0,0.0
553,553,553,553,553,553,1-4847,6,1-4847,6,2,0,0,0,0.0,0.0
399,399,399,399,399,399,1-19813,12,1-19813,14,20,0,0,0,0.0,0.0
527,527,527,527,527,527,1-17790,4,1-17790,4,5,0,0,0,0.0,0.0
482,482,482,482,482,482,1-9457,1,1-9457,1,11,0,0,0,0.0,0.0
200,200,200,200,200,200,1-8020,1,1-8020,1,56,0,0,0,0.0,0.0
560,560,560,560,560,560,1-19924,1,1-19924,1,1,0,0,0,0.0,0.0
563,563,563,563,563,563,1-8352,1,1-8352,1,1,0,0,0,0.0,0.0
459,459,459,459,459,459,1-19839,12,1-19839,14,13,0,0,0,0.0,0.0
542,542,542,542,542,542,1-8093,15,1-8093,17,4,0,0,0,0.0,0.0
396,396,396,396,396,396,1-7721,5,1-7721,5,20,0,0,0,0.0,0.0
413,413,413,413,413,413,1-0022,13,1-0022,15,18,0,0,0,0.0,0.0
279,279,279,279,279,279,1-6642,5,1-6642,5,36,0,0,0,0.0,0.0
510,510,510,510,510,510,1-10444,24,1-10444,19,8,0,0,0,0.0,0.0
333,333,333,333,333,333,1-9996,10,1-9996,13,28,0,0,0,0.0,0.0
397,397,397,397,397,397,1-9839,12,1-9839,14,20,0,0,0,0.0,0.0
539,539,539,539,539,539,1-21192,1,1-21192,1,4,0,0,0,0.0,0.0
476,476,476,476,476,476,1-2178,1,1-2178,1,12,0,0,0,0.0,0.0
525,525,525,525,525,525,1-3216,4,1-3216,4,5,0,0,0,0.0,0.0
485,485,485,485,485,485,1-4361,1,1-4361,1,10,0,0,0,0.0,0.0
520,520,520,520,520,520,1-10698,18,1-10698,20,6,0,0,0,0.0,0.0
488,488,488,488,488,488,1-9576,18,1-9576,20,10,0,0,0,0.0,0.0
340,340,340,340,340,340,1-3519,12,1-3519,14,27,0,0,0,0.0,0.0
461,461,461,461,461,461,1-2153,12,1-2153,14,13,0,0,0,0.0,0.0
254,254,254,254,254,254,1-2025,18,1-2025,20,41,0,0,0,0.0,0.0
556,556,556,556,556,556,1-9455,18,1-9455,20,2,0,0,0,0.0,0.0
335,335,335,335,335,335,1-18735,5,1-18735,5,27,0,0,0,0.0,0.0
479,479,479,479,479,479,1-19598,18,1-19598,20,11,0,0,0,0.0,0.0
248,248,248,248,248,248,1-6217,4,1-6217,4,44,0,0,0,0.0,0.0
287,287,287,287,287,287,1-2596,22,1-2596,10,35,0,0,0,0.0,0.0
557,557,557,557,557,557,1-19927,1,1-19927,1,1,0,0,0,0.0,0.0
508,508,508,508,508,508,1-9806,11,1-9806,12,8,0,0,0,0.0,0.0
198,198,198,198,198,198,1-8401,18,1-8401,20,57,0,0,0,0.0,0.0
314,314,314,314,314,314,1-4088,1,1-4088,1,30,0,0,0,0.0,0.0
548,548,548,548,548,548,1-5914,12,1-5914,14,3,0,0,0,0.0,0.0
364,364,364,364,364,364,1-9253,1,1-9253,1,24,0,0,0,0.0,0.0
454,454,454,454,454,454,1-5913,24,1-5913,4,14,0,0,0,0.0,0.0
500,500,500,500,500,500,1-2869,1,1-2869,1,9,0,0,0,0.0,0.0
501,501,501,501,501,501,1-18563,5,1-18563,5,8,0,0,0,0.0,0.0
159,159,159,159,159,159,1-6914,1,1-6914,1,73,0,0,0,0.0,0.0
216,216,216,216,216,216,1-8397,13,1-8397,4,51,0,0,0,0.0,0.0
529,529,529,529,529,529,1-5424,1,1-5424,1,5,0,0,0,0.0,0.0
528,528,528,528,528,528,1-8623,1,1-8623,1,5,0,0,0,0.0,0.0
536,536,536,536,536,536,1-10232,6,1-10232,6,5,0,0,0,0.0,0.0
276,276,276,276,276,276,1-2573,1,1-2573,1,37,0,0,0,0.0,0.0
223,223,223,223,223,223,1-6228,1,1-6228,1,48,0,0,0,0.0,0.0
240,240,240,240,240,240,1-8174,4,1-8174,4,45,0,0,0,0.0,0.0
499,499,499,499,499,499,1-17645,14,1-17645,16,9,0,0,0,0.0,0.0
444,444,444,444,444,444,1-8906,1,1-8906,1,15,0,0,0,0.0,0.0
494,494,494,494,494,494,1-6971,1,1-6971,1,10,0,0,0,0.0,0.0
374,374,374,374,374,374,1-18202,4,1-18202,4,23,0,0,0,0.0,0.0
452,452,452,452,452,452,1-9588,1,1-9588,1,14,0,0,0,0.0,0.0
565,565,565,565,565,565,1-10922,1,1-10922,1,1,0,0,0,0.0,0.0
453,453,453,453,453,453,1-5036,15,1-5036,17,14,0,0,0,0.0,0.0
241,241,241,241,241,241,1-6216,1,1-6216,1,45,0,0,0,0.0,0.0
526,526,526,526,526,526,1-9836,13,1-9836,15,5,0,0,0,0.0,0.0
509,509,509,509,509,509,P-16454,4,P-16454,4,8,0,0,0,0.0,0.0
552,552,552,552,552,552,1-19568,1,1-19568,1,2,0,0,0,0.0,0.0
507,507,507,507,507,507,1-9643,13,1-9643,15,8,0,0,0,0.0,0.0
361,361,361,361,361,361,1-10696,22,1-10696,10,24,0,0,0,0.0,0.0
164,164,164,164,164,164,72-0103,1,72-0103,1,71,0,0,0,0.0,0.0
549,549,549,549,549,549,1-7599,6,1-7599,6,3,0,0,0,0.0,0.0
185,185,185,185,185,185,1-2714,4,1-2714,4,61,0,0,0,0.0,0.0
554,554,554,554,554,554,1-10948,1,1-10948,1,2,0,0,0,0.0,0.0
363,363,363,363,363,363,1-5167,18,1-5167,20,24,0,0,0,0.0,0.0
533,533,533,533,533,533,1-3217,2,1-3217,2,5,0,0,0,0.0,0.0
517,517,517,517,517,517,1-7321,9,1-7321,11,7,0,0,0,0.0,0.0
505,505,505,505,505,505,1-9855,18,1-9855,20,8,0,0,0,0.0,0.0
353,353,353,353,353,353,1-9331,1,1-9331,1,25,0,0,0,0.0,0.0
540,540,540,540,540,540,1-9733,8,1-9733,9,4,0,0,0,0.0,0.0
384,384,384,384,384,384,1-0358,24,1-0358,9,22,0,0,0,0.0,0.0
391,391,391,391,391,391,72-18936,18,72-18936,20,20,0,0,0,0.0,0.0
