Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-9892,12,2,1-9892,22,3,0,5,6.895191848278046,0.3134178112853657
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,22,20,1-3596,223,47,0,29,69.59211272001266,0.3120722543498326
254,254,254,254,254,254,254,254,254,254,254,254,254,254,254,1-8379,1,23,1-8379,5,0,0,2,1.5580767393112183,0.31161534786224365
120,120,120,120,120,120,120,120,120,120,120,120,120,120,120,1-10232,6,5,1-10232,5,0,0,2,1.5580767393112183,0.31161534786224365
76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,1-8541,6,5,1-8541,232,52,0,26,72.25499761104584,0.31144395522002516
396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,1-9963,11,7,1-9963,116,18,0,23,35.91788250207901,0.3096369181213708
498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,1-19915,8,3,1-19915,62,9,0,13,19.12749880552292,0.3085080452503697
170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,1-5043,11,7,1-5043,123,13,0,32,37.92922782897949,0.3083677059266625
340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,1-3362,1,23,1-3362,117,14,0,28,35.813074350357056,0.30609465256715435
347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,1-8188,8,3,1-8188,140,14,0,37,42.82441967725754,0.305888711980411
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,1-8095,17,4,1-8095,46,7,0,9,14.011345326900482,0.30459446362827136
203,203,203,203,203,203,203,203,203,203,203,203,203,203,203,1-1250,22,20,1-1250,34,8,0,3,10.337115108966827,0.3040327973225537
185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,1-8906,8,3,1-8906,15,3,0,2,4.558076739311218,0.3038717826207479
309,309,309,309,309,309,309,309,309,309,309,309,309,309,309,1-3516,4,18,1-3516,156,41,0,8,47.23230695724487,0.3027711984438774
316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-7441,11,7,1-7441,111,3,0,39,33.382496416568756,0.3007432109600789
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-8181,16,11,1-8181,30,2,0,9,9.011345326900482,0.3003781775633494
239,239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-7042,7,10,1-7042,117,25,0,13,35.12749880552292,0.3002350325258369
553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,1-5555,10,13,1-5555,10,3,0,0,3.0,0.3
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1-7964,8,3,1-7964,202,34,0,34,60.48730456829071,0.29944210182322134
200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,1-4634,15,15,1-4634,48,5,0,12,14.34846043586731,0.29892625908056897
304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,1-19004,12,2,1-19004,60,7,0,14,17.906537175178528,0.2984422862529755
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8124,13,14,1-8124,18,3,0,3,5.337115108966827,0.2965063949426015
387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,1-10539,17,4,1-10539,63,14,0,6,18.674230217933655,0.29641635266561356
403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,1-1770,6,5,1-1770,35,8,0,3,10.337115108966827,0.29534614597048076
202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,1-8988,6,5,1-8988,29,7,0,2,8.558076739311218,0.29510609445900754
342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,13,14,MLG65,201,53,0,8,59.23230695724487,0.2946880943146511
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,1-9496,10,13,1-9496,39,6,0,7,11.453268587589264,0.29367355352792984
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,1-4747,14,8,1-4747,25,5,0,3,7.337115108966827,0.2934846043586731
121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,1-7070,16,11,1-7070,129,23,0,19,37.80172902345657,0.29303665909656257
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-3564,2,6,1-3564,41,5,0,9,12.011345326900482,0.29295964211952397
142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,P-16454,10,13,P-16454,8,0,0,3,2.3371151089668274,0.2921393886208534
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,16,11,1-4020,37,3,0,10,10.790383696556091,0.2916319917988133
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,1-1258,11,7,1-1258,435,70,0,72,126.09076261520386,0.2898638221039169
231,231,231,231,231,231,231,231,231,231,231,231,231,231,231,1-8450,22,20,1-8450,52,8,0,9,15.011345326900482,0.2886797178250093
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,15,15,1-0053,142,8,0,42,40.71961152553558,0.28675782764461677
362,362,362,362,362,362,362,362,362,362,362,362,362,362,362,1-1462,21,17,1-1462,192,27,0,36,55.04538130760193,0.2866946943104267
264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,P-0009,4,18,P-0009,7,2,0,0,2.0,0.2857142857142857
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,15,15,MLG29,164,7,0,51,46.730956852436066,0.2849448588563175
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,1-8705,3,12,1-8705,48,9,0,6,13.674230217933655,0.28487979620695114
318,318,318,318,318,318,318,318,318,318,318,318,318,318,318,1-2324,1,23,1-2324,25,4,0,4,7.1161534786224365,0.28464613914489745
290,290,290,290,290,290,290,290,290,290,290,290,290,290,290,1-8341,21,17,1-8341,197,14,0,54,56.06807196140289,0.28460950234214666
253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,1-4649,22,20,1-4649,244,38,0,40,69.16153478622437,0.28344891305829656
291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,MLG02,20,9,MLG02,320,30,0,77,89.9859544634819,0.28120610769838095
522,522,522,522,522,522,522,522,522,522,522,522,522,522,522,1-5282,4,18,1-5282,17,4,0,1,4.779038369655609,0.2811199040973888
461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,1-9651,14,8,1-9651,38,6,0,6,10.674230217933655,0.28090079520878036
232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,16,11,1-18371,120,11,0,29,33.592112720012665,0.27993427266677223
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,13,14,1-8421,109,28,0,3,30.337115108966827,0.2783221569629984
288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,1-8590,2,6,1-8590,24,2,0,6,6.674230217933655,0.2780929257472356
476,476,476,476,476,476,476,476,476,476,476,476,476,476,476,1-19205,15,15,1-19205,12,1,0,3,3.3371151089668274,0.2780929257472356
270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-1390,2,6,1-1390,98,10,0,22,27.1388441324234,0.2769269809430959
161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,MLG41,3,12,MLG41,66,12,0,8,18.232306957244873,0.2762470751097708
504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,1-5425,19,1,1-5425,17,0,0,6,4.674230217933655,0.2749547187019797
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,1,23,1-10060,36,6,0,5,9.895191848278046,0.2748664402299457
257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,1-9504,8,3,1-9504,30,2,0,8,8.232306957244873,0.27441023190816244
400,400,400,400,400,400,400,400,400,400,400,400,400,400,400,1-18709,15,15,1-18709,33,2,0,9,9.011345326900482,0.2730710705121358
216,216,216,216,216,216,216,216,216,216,216,216,216,216,216,1-9887,20,9,1-9887,36,2,0,10,9.790383696556091,0.27195510268211365
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1-9115,11,7,1-9115,16,2,0,3,4.337115108966827,0.2710696943104267
361,361,361,361,361,361,361,361,361,361,361,361,361,361,361,1-0008,20,9,1-0008,230,14,0,61,61.52134054899216,0.26748408934344414
433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,1-5654,12,2,1-5654,15,4,0,0,4.0,0.26666666666666666
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1-8659,10,13,1-8659,91,11,0,17,24.243652284145355,0.26641376136423467
88,88,88,88,88,88,88,88,88,88,88,88,88,88,88,1-5626,11,7,1-5626,125,6,0,35,33.26634293794632,0.2661307435035706
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-8084,15,15,1-8084,82,7,0,19,21.801729023456573,0.26587474418849477
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,MLG06,12,2,MLG06,18,4,0,1,4.779038369655609,0.26550213164753383
348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,1-17758,16,11,1-17758,40,2,0,11,10.5694220662117,0.2642355516552925
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,17,4,1-1350,195,25,0,34,51.48730456829071,0.26403745932456774
485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,1-5980,10,13,1-5980,29,6,0,2,7.558076739311218,0.26062333583831787
496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,1-3176,3,12,1-3176,3,0,0,1,0.7790383696556091,0.2596794565518697
324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,1-6734,11,7,1-6734,44,2,0,12,11.34846043586731,0.25791955536062067
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,1-7863,11,7,1-7863,351,26,0,82,89.88114631175995,0.256071641913846
167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,1-4929,20,9,1-4929,10,1,0,2,2.5580767393112183,0.2558076739311218
313,313,313,313,313,313,313,313,313,313,313,313,313,313,313,1-7521,20,9,1-7521,10,1,0,2,2.5580767393112183,0.2558076739311218
429,429,429,429,429,429,429,429,429,429,429,429,429,429,429,1-6693,15,15,1-6693,98,7,0,23,24.91788250207901,0.25426410716407155
307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,1-5530,11,7,1-5530,7,1,0,1,1.7790383696556091,0.2541483385222299
385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,1-6974,16,11,1-6974,207,8,0,57,52.40518707036972,0.25316515492932234
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1-6240,17,4,1-6240,698,83,0,120,176.4846043586731,0.25284327272016205
14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1-6098,15,15,1-6098,1327,94,0,308,333.9438178539276,0.2516532161672401
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9227,21,17,1-9227,801,62,0,179,201.44786816835403,0.2514954658780949
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,15,15,1-6061,40,3,0,9,10.011345326900482,0.25028363317251207
240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,MLG33,5,24,MLG33,20,5,0,0,5.0,0.25
519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,1-4926,2,6,1-4926,4,1,0,0,1.0,0.25
456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,1-8186,2,6,1-8186,26,1,0,7,6.453268587589264,0.24820263798420245
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-9610,16,11,1-9610,49,2,0,13,12.127498805522919,0.2474999756229167
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1-8938,15,15,1-8938,30,1,0,8,7.232306957244873,0.2410768985748291
494,494,494,494,494,494,494,494,494,494,494,494,494,494,494,1-3265,14,8,1-3265,19,3,0,2,4.558076739311218,0.23989877575322202
311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-20578,19,1,1-20578,19,3,0,2,4.558076739311218,0.23989877575322202
357,357,357,357,357,357,357,357,357,357,357,357,357,357,357,1-4760,18,21,1-4760,40,1,0,11,9.5694220662117,0.2392355516552925
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,1-5214,14,8,1-5214,40,8,0,2,9.558076739311218,0.23895191848278047
210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,1-7842,7,10,1-7842,21,5,0,0,5.0,0.23809523809523808
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,1-1015,4,18,1-1015,155,18,0,24,36.69692087173462,0.2367543282047395
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-4355,18,21,1-4355,49,3,0,11,11.5694220662117,0.2361106544124837
308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,1-6743,2,6,1-6743,58,5,0,11,13.5694220662117,0.23395555286571898
542,542,542,542,542,542,542,542,542,542,542,542,542,542,542,1-1191,10,13,1-1191,53,10,0,3,12.337115108966827,0.232775756772959
380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,1-7004,22,20,1-7004,381,84,0,5,87.89519184827805,0.23069604159653032
506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,1-6227,18,21,1-6227,52,8,0,5,11.895191848278046,0.2287536893899624
171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,1-8100,15,15,1-8100,19,2,0,3,4.337115108966827,0.22826921626141197
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,22,20,MLG69,576,39,0,118,130.92652761936188,0.22730299933916992
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,1,23,MLG55,92,6,0,19,20.801729023456573,0.22610575025496277
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,3,12,MLG14,232,36,0,21,52.35980576276779,0.2256888179429646
339,339,339,339,339,339,339,339,339,339,339,339,339,339,339,1-3523,18,21,1-3523,543,73,0,63,122.07941728830338,0.22482397290663605
336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,1-1827,17,4,1-1827,24,3,0,3,5.337115108966827,0.22237979620695114
238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,1-9855,12,2,1-9855,8,1,0,1,1.7790383696556091,0.22237979620695114
554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,1-10444,22,20,1-10444,8,1,0,1,1.7790383696556091,0.22237979620695114
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,14,8,1-9630,33,5,0,3,7.337115108966827,0.22233682148384326
310,310,310,310,310,310,310,310,310,310,310,310,310,310,310,1-4855,4,18,1-4855,22,4,0,1,4.779038369655609,0.21722901680252768
198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,1-9839,13,14,1-9839,20,2,0,3,4.337115108966827,0.21685575544834138
510,510,510,510,510,510,510,510,510,510,510,510,510,510,510,1-3206,18,21,1-3206,45,5,0,6,9.674230217933655,0.214982893731859
273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,1-3589,3,12,1-3589,27,5,0,1,5.779038369655609,0.21403845813539293
415,415,415,415,415,415,415,415,415,415,415,415,415,415,415,1-1957,3,12,1-1957,47,3,0,9,10.011345326900482,0.21300734738086133
335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,1-8910,22,20,1-8910,137,26,0,4,29.116153478622437,0.21252666772717108
437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,1-6980,2,6,1-6980,128,10,0,22,27.1388441324234,0.21202221978455782
547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,MLG67,1,23,MLG67,27,1,0,6,5.674230217933655,0.2101566747382835
414,414,414,414,414,414,414,414,414,414,414,414,414,414,414,1-8285,8,3,1-8285,72,5,0,13,15.127498805522919,0.2101041500767072
402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,1-5744,10,13,1-5744,18,3,0,1,3.779038369655609,0.20994657609197828
474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,1-8400,10,13,1-8400,33,3,0,5,6.895191848278046,0.20894520752357715
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,12,2,MLG39,23,4,0,1,4.779038369655609,0.20778427694154822
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,1-2714,2,6,1-2714,61,8,0,6,12.674230217933655,0.20777426586776485
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,19,1,1-10468,549,48,0,84,113.43922305107117,0.20662882158665058
162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,1-8067,19,1,1-8067,322,47,0,25,66.47595924139023,0.20644707838941065
151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,1-9870,6,5,1-9870,27,4,0,2,5.558076739311218,0.20585469404856363
478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,1-9394,3,12,1-9394,117,17,0,9,24.011345326900482,0.20522517373419216
481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,1-10038,22,20,1-10038,76,7,0,11,15.5694220662117,0.20486081666068026
130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,1-1833,9,19,1-1833,124,9,0,21,25.35980576276779,0.20451456260296605
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-5981,18,21,1-5981,28,1,0,6,5.674230217933655,0.20265107921191625
245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,1-6647,22,20,1-6647,62,11,0,2,12.558076739311218,0.2025496248276003
376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,1-7874,12,2,1-7874,258,35,0,22,52.1388441324234,0.2020885431489279
233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,MLG07,13,14,MLG07,90,8,0,13,18.12749880552292,0.2014166533946991
191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,1-8328,4,18,1-8328,114,19,0,5,22.895191848278046,0.20083501621296532
116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,1-20047,14,8,1-20047,20,4,0,0,4.0,0.2
275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,1-3216,5,24,1-3216,5,1,0,0,1.0,0.2
323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,1-3647,6,5,1-3647,5,1,0,0,1.0,0.2
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,1-9500,6,5,1-9500,33,5,0,2,6.558076739311218,0.198729598160946
360,360,360,360,360,360,360,360,360,360,360,360,360,360,360,1-6611,4,18,1-6611,89,13,0,6,17.674230217933655,0.19858685638127702
237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,1-9667,20,9,1-9667,14,2,0,1,2.779038369655609,0.19850274068968637
184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,1-8074,16,11,1-8074,145,10,0,24,28.69692087173462,0.19790979911541118
524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,1-9338,17,4,1-9338,29,1,0,6,5.674230217933655,0.19566311096322947
508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,1-8532,1,23,1-8532,4,0,0,1,0.7790383696556091,0.19475959241390228
118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,1-6543,2,6,1-6543,12,0,0,3,2.3371151089668274,0.19475959241390228
230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,1-3089,21,17,1-3089,16,0,0,4,3.1161534786224365,0.19475959241390228
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,MLG17,6,5,MLG17,153,25,0,6,29.674230217933655,0.19394921711067747
75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,1-8401,20,9,1-8401,57,11,0,0,11.0,0.19298245614035087
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,3,12,1-2335,145,10,0,23,27.91788250207901,0.19253712070399318
209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,1-9938,19,1,1-9938,55,2,0,11,10.5694220662117,0.1921713102947582
150,150,150,150,150,150,150,150,150,150,150,150,150,150,150,1-7005,21,17,1-7005,285,4,0,65,54.63749402761459,0.19171050536005121
258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,1-9516,1,23,1-9516,76,6,0,11,14.5694220662117,0.19170292192383817
343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,1-4319,19,1,1-4319,163,14,0,22,31.1388441324234,0.1910358535731497
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,1-8125,4,18,1-8125,21,4,0,0,4.0,0.19047619047619047
168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,1-9655,21,17,1-9655,27,2,0,4,5.1161534786224365,0.18948716587490505
149,149,149,149,149,149,149,149,149,149,149,149,149,149,149,MLG58,3,12,MLG58,71,8,0,7,13.453268587589264,0.18948265616322907
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-8622,20,9,1-8622,54,0,0,13,10.127498805522919,0.18754627417635034
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,MLG84,7,10,MLG84,63,4,0,10,11.790383696556091,0.1871489475643824
383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,1-8551,4,18,1-8551,38,0,0,9,7.011345326900482,0.1845090875500127
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1-9185,17,4,1-9185,31,1,0,6,5.674230217933655,0.18303968444947274
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,72-12387,7,10,72-12387,71,12,0,1,12.77903836965561,0.17998645591064238
432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,1-6914,18,21,1-6914,73,3,0,13,13.127498805522919,0.17982875076058794
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,1-0033,9,19,1-0033,10,1,0,1,1.7790383696556091,0.17790383696556092
425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,1-6006,21,17,1-6006,57,0,0,13,10.127498805522919,0.17767541764075295
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-6538,17,4,1-6538,44,3,0,6,7.674230217933655,0.1744143231348558
405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,1-3104,21,17,1-3104,16,2,0,1,2.779038369655609,0.17368989810347557
82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,1-17645,11,7,1-17645,9,0,0,2,1.5580767393112183,0.17311963770124647
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,1-9925,15,15,1-9925,93,5,0,14,15.906537175178528,0.1710380341417046
536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,1-9971,1,23,1-9971,15,1,0,2,2.5580767393112183,0.17053844928741455
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1-7752,8,3,1-7752,29,1,0,5,4.895191848278046,0.1687997189061395
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,10,13,MLG64,245,21,0,26,41.25499761104584,0.1683877453512075
328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,1-9497,15,15,1-9497,150,10,0,19,24.801729023456573,0.16534486015637714
180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,1-0037,1,23,1-0037,35,5,0,1,5.779038369655609,0.16511538199016026
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,3,12,1-9277,48,4,0,5,7.895191848278046,0.16448316350579262
271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,1-7897,16,11,1-7897,95,6,0,12,15.34846043586731,0.1615627414301822
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,1-8157,16,11,1-8157,75,5,0,9,12.011345326900482,0.16015127102533977
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,1-9739,17,4,1-9739,31,1,0,5,4.895191848278046,0.15790941446058213
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,18,21,1-18558,307,18,0,39,48.382496416568756,0.15759770819729235
409,409,409,409,409,409,409,409,409,409,409,409,409,409,409,1-9645,3,12,1-9645,69,10,0,1,10.77903836965561,0.15621794738631317
287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,1-9836,2,6,1-9836,5,0,0,1,0.7790383696556091,0.15580767393112183
535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,1-5990,8,3,1-5990,5,0,0,1,0.7790383696556091,0.15580767393112183
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1-8566,7,10,1-8566,5,0,0,1,0.7790383696556091,0.15580767393112183
135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,1-9712,7,10,1-9712,10,0,0,2,1.5580767393112183,0.15580767393112183
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,17,4,1-9283,235,21,0,20,36.58076739311218,0.15566283997069014
154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,1-18994,18,21,1-18994,28,2,0,3,4.337115108966827,0.15489696817738668
124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-8427,17,4,1-8427,189,16,0,17,29.243652284145355,0.15472831896373204
540,540,540,540,540,540,540,540,540,540,540,540,540,540,540,1-5413,5,24,1-5413,39,6,0,0,6.0,0.15384615384615385
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-0303,1,23,1-0303,212,10,0,28,31.813074350357056,0.1500616714639484
351,351,351,351,351,351,351,351,351,351,351,351,351,351,351,1-19229,10,13,1-19229,38,1,0,6,5.674230217933655,0.14932184784035935
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,1-2178,7,10,1-2178,12,1,0,1,1.7790383696556091,0.14825319747130075
263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6927,19,1,1-6927,179,15,0,14,25.906537175178528,0.1447292579618912
480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,1-1005,15,15,1-1005,125,4,0,18,18.022690653800964,0.14418152523040773
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-8267,4,18,1-8267,133,2,0,22,19.1388441324234,0.1439010837024316
555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,1-3646,7,10,1-3646,7,1,0,0,1.0,0.14285714285714285
459,459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,2,6,1-2545,145,9,0,15,20.685575544834137,0.1426591416885113
438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,MLG10,13,14,MLG10,60,7,0,2,8.558076739311218,0.14263461232185365
136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,1-9549,13,14,1-9549,18,1,0,2,2.5580767393112183,0.1421153744061788
558,558,558,558,558,558,558,558,558,558,558,558,558,558,558,1-0055,1,23,1-0055,18,1,0,2,2.5580767393112183,0.1421153744061788
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,1-7770,16,11,1-7770,11,0,0,2,1.5580767393112183,0.14164333993738348
296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,1-9404,19,1,1-9404,100,7,0,9,14.011345326900482,0.14011345326900482
460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,1-7993,9,19,1-7993,24,1,0,3,3.3371151089668274,0.1390464628736178
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,1-9444,6,5,1-9444,24,1,0,3,3.3371151089668274,0.1390464628736178
528,528,528,528,528,528,528,528,528,528,528,528,528,528,528,1-6718,17,4,1-6718,20,2,0,1,2.779038369655609,0.13895191848278046
421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,1-8398,13,14,1-8398,54,5,0,3,7.337115108966827,0.1358725020179042
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1-8127,21,17,1-8127,32,2,0,3,4.337115108966827,0.13553484715521336
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,1-17733,19,1,1-17733,74,3,0,9,10.011345326900482,0.13528845036352002
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,1-5508,21,17,1-5508,38,2,0,4,5.1161534786224365,0.13463561785848518
356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,1-9761,21,17,1-9761,35,0,0,6,4.674230217933655,0.1335494347981044
