Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
458,458,458,458,458,458,458,458,458,458,458,1-9667,3,1-9667,20,14,0,0,7,1.7420114576816559,0.12442938983440399
552,552,552,552,552,552,552,552,552,552,552,1-19568,1,1-19568,1,2,0,0,1,0.24885877966880798,0.12442938983440399
58,58,58,58,58,58,58,58,58,58,58,MLG49,3,MLG49,20,185,10,0,51,22.691797763109207,0.1226583662870768
59,59,59,59,59,59,59,59,59,59,59,1-8573,7,1-8573,5,184,16,0,26,22.470328271389008,0.12212134930102722
88,88,88,88,88,88,88,88,88,88,88,1-8267,20,1-8267,8,133,4,0,49,16.19408020377159,0.12176000153211723
275,275,275,275,275,275,275,275,275,275,275,1-4020,14,1-4020,11,37,3,0,6,4.493152678012848,0.12143655886521211
160,160,160,160,160,160,160,160,160,160,160,1-5197,6,1-5197,6,72,6,0,11,8.737446576356888,0.12135342467162344
301,301,301,301,301,301,301,301,301,301,301,1-8400,21,1-8400,9,33,4,0,0,4.0,0.12121212121212122
291,291,291,291,291,291,291,291,291,291,291,1-0037,12,1-0037,14,35,2,0,9,4.239729017019272,0.12113511477197919
101,101,101,101,101,101,101,101,101,101,101,1-18371,22,1-18371,10,120,7,0,30,14.46576339006424,0.12054802825053533
90,90,90,90,90,90,90,90,90,90,90,1-7070,14,1-7070,11,129,6,0,38,15.456633627414703,0.11981886532879615
13,13,13,13,13,13,13,13,13,13,13,1-1258,11,1-1258,15,435,21,0,125,52.107347458601,0.11978700565195631
37,37,37,37,37,37,37,37,37,37,37,1-5775,3,1-5775,20,244,8,0,84,28.90413749217987,0.11845957988598307
294,294,294,294,294,294,294,294,294,294,294,1-3106,8,1-3106,4,34,3,0,4,3.995435118675232,0.11751279760809506
417,417,417,417,417,417,417,417,417,417,417,1-5425,7,1-5425,5,17,1,0,4,1.995435118675232,0.1173785363926607
425,425,425,425,425,425,425,425,425,425,425,1-0003,22,1-0003,11,17,1,0,4,1.995435118675232,0.1173785363926607
421,421,421,421,421,421,421,421,421,421,421,1-5282,3,1-5282,20,17,0,0,8,1.9908702373504639,0.11711001396179199
97,97,97,97,97,97,97,97,97,97,97,1-1833,8,1-1833,4,124,12,0,10,14.48858779668808,0.11684344997329096
24,24,24,24,24,24,24,24,24,24,24,1-3535,22,1-3535,10,315,21,0,63,36.6781031191349,0.11643842260042826
319,319,319,319,319,319,319,319,319,319,319,1-18935,10,1-18935,2,30,2,0,6,3.493152678012848,0.11643842260042826
142,142,142,142,142,142,142,142,142,142,142,1-8084,5,1-8084,7,82,4,0,22,9.474893152713776,0.11554747747211921
347,347,347,347,347,347,347,347,347,347,347,1-7204,4,1-7204,20,26,3,0,0,3.0,0.11538461538461539
103,103,103,103,103,103,103,103,103,103,103,1-3362,20,1-3362,8,117,7,0,26,13.470328271389008,0.11513101086657271
246,246,246,246,246,246,246,246,246,246,246,1-6538,15,1-6538,11,44,2,0,12,4.986305356025696,0.11332512172785672
257,257,257,257,257,257,257,257,257,257,257,1-19286,7,1-19286,5,40,4,0,2,4.497717559337616,0.1124429389834404
136,136,136,136,136,136,136,136,136,136,136,1-1769,7,1-1769,5,89,8,0,8,9.990870237350464,0.11225696895899398
408,408,408,408,408,408,408,408,408,408,408,1-9495,17,1-9495,17,18,2,0,0,2.0,0.1111111111111111
252,252,252,252,252,252,252,252,252,252,252,1-6918,20,1-6918,8,43,4,0,3,4.746576339006424,0.11038549625596335
355,355,355,355,355,355,355,355,355,355,355,1-4747,11,1-4747,15,25,2,0,3,2.746576339006424,0.10986305356025695
296,296,296,296,296,296,296,296,296,296,296,1-0205,1,1-0205,1,34,0,0,15,3.7328816950321198,0.10979063808917999
433,433,433,433,433,433,433,433,433,433,433,1-20641,20,1-20641,8,16,0,0,7,1.7420114576816559,0.10887571610510349
183,183,183,183,183,183,183,183,183,183,183,1-19915,12,1-19915,14,62,4,0,11,6.737446576356888,0.10866849316704658
316,316,316,316,316,316,316,316,316,316,316,1-8181,5,1-8181,7,30,1,0,9,3.239729017019272,0.10799096723397573
21,21,21,21,21,21,21,21,21,21,21,MLG02,18,MLG02,18,320,15,0,78,34.41098481416702,0.10753432754427195
513,513,513,513,513,513,513,513,513,513,513,1-5530,16,1-5530,16,7,0,0,3,0.746576339006424,0.10665376271520342
448,448,448,448,448,448,448,448,448,448,448,MLG42,14,MLG42,11,14,0,0,6,1.493152678012848,0.10665376271520342
227,227,227,227,227,227,227,227,227,227,227,1-1957,22,1-1957,10,47,2,0,12,4.986305356025696,0.10609160331969565
261,261,261,261,261,261,261,261,261,261,261,1-5214,20,1-5214,8,40,2,0,9,4.239729017019272,0.1059932254254818
111,111,111,111,111,111,111,111,111,111,111,1-0272,20,1-0272,8,111,5,0,27,11.719187051057816,0.10557826172124159
79,79,79,79,79,79,79,79,79,79,79,1-0129,11,1-0129,15,142,7,0,32,14.963480949401855,0.10537662640423842
141,141,141,141,141,141,141,141,141,141,141,1-8820,7,1-8820,5,83,4,0,19,8.728316813707352,0.10516044353864279
273,273,273,273,273,273,273,273,273,273,273,1-9237,11,1-9237,15,38,2,0,8,3.990870237350464,0.10502290098290694
158,158,158,158,158,158,158,158,158,158,158,1-9808,18,1-9808,18,74,4,0,15,7.73288169503212,0.10449840128421783
222,222,222,222,222,222,222,222,222,222,222,1-8705,18,1-8705,18,48,3,0,8,4.990870237350464,0.10397646327813466
362,362,362,362,362,362,362,362,362,362,362,1-1827,14,1-1827,11,24,0,0,10,2.48858779668808,0.10369115819533666
386,386,386,386,386,386,386,386,386,386,386,1-4855,14,1-4855,11,22,1,0,5,2.24429389834404,0.10201335901563818
152,152,152,152,152,152,152,152,152,152,152,1-10038,16,1-10038,16,76,2,0,23,7.723751932382584,0.10162831489977084
338,338,338,338,338,338,338,338,338,338,338,1-3589,1,1-3589,1,27,0,0,11,2.737446576356888,0.10138691023544029
276,276,276,276,276,276,276,276,276,276,276,1-2573,1,1-2573,1,37,0,0,15,3.7328816950321198,0.10088869446032755
230,230,230,230,230,230,230,230,230,230,230,1-9345,14,1-9345,11,47,1,0,15,4.73288169503212,0.1006996105325983
75,75,75,75,75,75,75,75,75,75,75,1-2545,10,1-2545,2,145,8,0,26,14.470328271389008,0.09979536738888971
532,532,532,532,532,532,532,532,532,532,532,1-4136,3,1-4136,20,5,0,0,2,0.49771755933761597,0.0995435118675232
35,35,35,35,35,35,35,35,35,35,35,1-7496,20,1-7496,8,246,12,0,50,24.4429389834404,0.09936154058309106
149,149,149,149,149,149,149,149,149,149,149,1-5877,12,1-5877,14,79,2,0,23,7.723751932382584,0.09776901180231118
156,156,156,156,156,156,156,156,156,156,156,1-2294,7,1-2294,5,75,4,0,13,7.235164135694504,0.09646885514259339
467,467,467,467,467,467,467,467,467,467,467,1-0031,13,1-0031,13,13,1,0,1,1.248858779668808,0.0960660599745237
462,462,462,462,462,462,462,462,462,462,462,1-4052,17,1-4052,17,13,1,0,1,1.248858779668808,0.0960660599745237
6,6,6,6,6,6,6,6,6,6,6,MLG54,15,MLG54,12,595,38,0,74,56.41554969549179,0.09481604990838956
327,327,327,327,327,327,327,327,327,327,327,1-8988,10,1-8988,2,29,2,0,3,2.746576339006424,0.094709528931256
367,367,367,367,367,367,367,367,367,367,367,1-9995,16,1-9995,16,24,2,0,1,2.248858779668808,0.093702449152867
436,436,436,436,436,436,436,436,436,436,436,1-9115,15,1-9115,12,16,1,0,2,1.497717559337616,0.093607347458601
440,440,440,440,440,440,440,440,440,440,440,1-2034,20,1-2034,8,16,0,0,6,1.493152678012848,0.093322042375803
506,506,506,506,506,506,506,506,506,506,506,1-17657,14,1-17657,11,8,0,0,3,0.746576339006424,0.093322042375803
207,207,207,207,207,207,207,207,207,207,207,1-8622,16,1-8622,16,54,2,0,12,4.986305356025696,0.09233898807454992
31,31,31,31,31,31,31,31,31,31,31,1-9156,22,1-9156,10,268,12,0,51,24.691797763109207,0.0921335737429448
179,179,179,179,179,179,179,179,179,179,179,1-7467,3,1-7467,20,64,0,0,23,5.723751932382584,0.08943362394347787
334,334,334,334,334,334,334,334,334,334,334,1-18994,9,1-18994,3,28,1,0,6,2.493152678012848,0.08904116707188743
73,73,73,73,73,73,73,73,73,73,73,MLG12,15,MLG12,12,146,11,0,8,12.990870237350464,0.08897856326952372
293,293,293,293,293,293,293,293,293,293,293,1-1250,17,1-1250,17,34,3,0,0,3.0,0.08823529411764706
418,418,418,418,418,418,418,418,418,418,418,1-17835,16,1-17835,16,17,1,0,2,1.497717559337616,0.0881010329022127
87,87,87,87,87,87,87,87,87,87,87,1-3141,12,1-3141,14,136,7,0,20,11.97717559337616,0.08806746759835411
181,181,181,181,181,181,181,181,181,181,181,MLG84,6,MLG84,6,63,4,0,6,5.493152678012848,0.08719289965099758
140,140,140,140,140,140,140,140,140,140,140,1-8066,17,1-8066,17,86,7,0,2,7.497717559337616,0.08718276231787926
40,40,40,40,40,40,40,40,40,40,40,1-7807,20,1-7807,8,239,9,0,47,20.696362644433975,0.08659565960014215
322,322,322,322,322,322,322,322,322,322,322,1-19549,11,1-19549,15,29,2,0,2,2.497717559337616,0.0861281917012971
305,305,305,305,305,305,305,305,305,305,305,1-8127,10,1-8127,2,32,2,0,3,2.746576339006424,0.08583051059395075
272,272,272,272,272,272,272,272,272,272,272,1-19229,9,1-19229,3,38,1,0,9,3.239729017019272,0.08525602676366505
104,104,104,104,104,104,104,104,104,104,104,1-9394,22,1-9394,10,117,2,0,32,9.963480949401855,0.0851579568324945
208,208,208,208,208,208,208,208,208,208,208,1-5355,12,1-5355,14,53,3,0,6,4.493152678012848,0.08477646562288392
107,107,107,107,107,107,107,107,107,107,107,MLG37,10,MLG37,2,116,2,0,31,9.714622169733047,0.08374674284252627
469,469,469,469,469,469,469,469,469,469,469,1-6543,11,1-6543,15,12,1,0,0,1.0,0.08333333333333333
302,302,302,302,302,302,302,302,302,302,302,1-9500,11,1-9500,15,33,2,0,3,2.746576339006424,0.0832295860304977
360,360,360,360,360,360,360,360,360,360,360,1-7993,12,1-7993,14,24,0,0,8,1.9908702373504639,0.08295292655626933
548,548,548,548,548,548,548,548,548,548,548,1-5914,12,1-5914,14,3,0,0,1,0.24885877966880798,0.08295292655626933
312,312,312,312,312,312,312,312,312,312,312,1-1850,3,1-1850,20,30,0,0,10,2.48858779668808,0.08295292655626933
478,478,478,478,478,478,478,478,478,478,478,1-20012,14,1-20012,11,12,0,0,4,0.9954351186752319,0.08295292655626933
546,546,546,546,546,546,546,546,546,546,546,1-9034,3,1-9034,20,3,0,0,1,0.24885877966880798,0.08295292655626933
521,521,521,521,521,521,521,521,521,521,521,1-3551,6,1-3551,6,6,0,0,2,0.49771755933761597,0.08295292655626933
468,468,468,468,468,468,468,468,468,468,468,1-9946,3,1-9946,20,12,0,0,4,0.9954351186752319,0.08295292655626933
16,16,16,16,16,16,16,16,16,16,16,1-7140,18,1-7140,18,397,14,0,75,32.6644084751606,0.08227810699032896
128,128,128,128,128,128,128,128,128,128,128,1-7897,22,1-7897,10,95,5,0,11,7.737446576356888,0.08144680606691461
39,39,39,39,39,39,39,39,39,39,39,1-9768,3,1-9768,20,241,3,0,66,19.424679458141327,0.08060032970183123
175,175,175,175,175,175,175,175,175,175,175,1-19547,20,1-19547,8,66,3,0,9,5.239729017019272,0.0793898335912011
405,405,405,405,405,405,405,405,405,405,405,1-9607,12,1-9607,14,19,1,0,2,1.497717559337616,0.07882723996513769
406,406,406,406,406,406,406,406,406,406,406,1-3265,9,1-3265,3,19,1,0,2,1.497717559337616,0.07882723996513769
108,108,108,108,108,108,108,108,108,108,108,1-8328,20,1-8328,8,114,2,0,28,8.968045830726624,0.07866706869058442
437,437,437,437,437,437,437,437,437,437,437,1-4098,17,1-4098,17,16,1,0,1,1.248858779668808,0.0780536737293005
304,304,304,304,304,304,304,304,304,304,304,1-1592,1,1-1592,1,32,0,0,10,2.48858779668808,0.0777683686465025
434,434,434,434,434,434,434,434,434,434,434,1-4149,1,1-4149,1,16,0,0,5,1.24429389834404,0.0777683686465025
204,204,204,204,204,204,204,204,204,204,204,1-8576,18,1-8576,18,55,3,0,5,4.24429389834404,0.07716897996989164
98,98,98,98,98,98,98,98,98,98,98,1-5043,11,1-5043,15,123,4,0,22,9.474893152713776,0.07703165164807947
201,201,201,201,201,201,201,201,201,201,201,1-8529,22,1-8529,10,56,2,0,9,4.239729017019272,0.075709446732487
399,399,399,399,399,399,399,399,399,399,399,1-19813,12,1-19813,14,20,0,0,6,1.493152678012848,0.0746576339006424
492,492,492,492,492,492,492,492,492,492,492,MLG73,3,MLG73,20,10,0,0,3,0.746576339006424,0.0746576339006424
490,490,490,490,490,490,490,490,490,490,490,1-8634,14,1-8634,11,10,0,0,3,0.746576339006424,0.0746576339006424
17,17,17,17,17,17,17,17,17,17,17,1-7004,20,1-7004,8,381,8,0,82,28.406419932842255,0.0745575326321319
416,416,416,416,416,416,416,416,416,416,416,1-9907,14,1-9907,11,17,1,0,1,1.248858779668808,0.0734622811569887
193,193,193,193,193,193,193,193,193,193,193,1-8094,9,1-8094,3,58,3,0,5,4.24429389834404,0.07317748100593172
238,238,238,238,238,238,238,238,238,238,238,1-4390,1,1-4390,1,45,0,0,13,3.235164135694504,0.07189253634876674
456,456,456,456,456,456,456,456,456,456,456,1-7995,3,1-7995,20,14,1,0,0,1.0,0.07142857142857142
202,202,202,202,202,202,202,202,202,202,202,1-6787,8,1-6787,4,56,3,0,4,3.995435118675232,0.07134705569062914
451,451,451,451,451,451,451,451,451,451,451,1-11329,22,1-11329,10,14,0,0,4,0.9954351186752319,0.07110250847680229
457,457,457,457,457,457,457,457,457,457,457,1-11330,1,1-11330,1,14,0,0,4,0.9954351186752319,0.07110250847680229
511,511,511,511,511,511,511,511,511,511,511,1-3033,8,1-3033,4,7,0,0,2,0.49771755933761597,0.07110250847680229
514,514,514,514,514,514,514,514,514,514,514,P-0009,20,P-0009,8,7,0,0,2,0.49771755933761597,0.07110250847680229
237,237,237,237,237,237,237,237,237,237,237,1-8418,3,1-8418,20,46,2,0,5,3.24429389834404,0.07052812822487044
76,76,76,76,76,76,76,76,76,76,76,1-2335,22,1-2335,10,145,5,0,21,10.226034373044968,0.07052437498651702
217,217,217,217,217,217,217,217,217,217,217,1-9770,22,1-9770,10,50,2,0,6,3.493152678012848,0.06986305356025696
411,411,411,411,411,411,411,411,411,411,411,1-8124,9,1-8124,3,18,1,0,1,1.248858779668808,0.06938104331493378
320,320,320,320,320,320,320,320,320,320,320,1-18203,21,1-18203,9,29,2,0,0,2.0,0.06896551724137931
138,138,138,138,138,138,138,138,138,138,138,1-4640,20,1-4640,8,87,1,0,20,5.97717559337616,0.06870316773995586
258,258,258,258,258,258,258,258,258,258,258,1-17758,7,1-17758,5,40,1,0,7,2.742011457681656,0.06855028644204139
92,92,92,92,92,92,92,92,92,92,92,1-6980,12,1-6980,14,128,2,0,27,8.719187051057816,0.06811864883638918
378,378,378,378,378,378,378,378,378,378,378,1-9518,3,1-9518,20,22,0,0,6,1.493152678012848,0.06787057627331126
380,380,380,380,380,380,380,380,380,380,380,1-9722,3,1-9722,20,22,0,0,6,1.493152678012848,0.06787057627331126
52,52,52,52,52,52,52,52,52,52,52,1-7122,22,1-7122,10,197,8,0,21,13.226034373044968,0.06713723032002522
245,245,245,245,245,245,245,245,245,245,245,1-1183,22,1-1183,10,45,1,0,8,2.990870237350464,0.06646378305223254
447,447,447,447,447,447,447,447,447,447,447,1-9971,14,1-9971,11,15,0,0,4,0.9954351186752319,0.06636234124501546
153,153,153,153,153,153,153,153,153,153,153,1-9516,1,1-9516,1,76,0,0,20,4.97717559337616,0.06548915254442315
25,25,25,25,25,25,25,25,25,25,25,1-18028,13,1-18028,13,309,12,0,33,20.212339729070663,0.06541210268307658
44,44,44,44,44,44,44,44,44,44,44,1-0008,18,1-0008,18,230,1,0,56,14.936091661453247,0.0649395289628402
289,289,289,289,289,289,289,289,289,289,289,1-5549,7,1-5549,5,35,1,0,5,2.24429389834404,0.06412268280982972
266,266,266,266,266,266,266,266,266,266,266,1-9496,7,1-9496,5,39,1,0,6,2.493152678012848,0.06392699174391918
251,251,251,251,251,251,251,251,251,251,251,1-6919,4,1-6919,19,43,2,0,3,2.746576339006424,0.0638738683489866
432,432,432,432,432,432,432,432,432,432,432,1-3089,21,1-3089,9,16,1,0,0,1.0,0.0625
330,330,330,330,330,330,330,330,330,330,330,1-9818,8,1-9818,4,28,1,0,3,1.746576339006424,0.06237772639308657
475,475,475,475,475,475,475,475,475,475,475,1-4499,3,1-4499,20,12,0,0,3,0.746576339006424,0.062214694917201996
470,470,470,470,470,470,470,470,470,470,470,1-9055,1,1-9055,1,12,0,0,3,0.746576339006424,0.062214694917201996
359,359,359,359,359,359,359,359,359,359,359,1-7839,20,1-7839,8,24,0,0,6,1.493152678012848,0.062214694917201996
538,538,538,538,538,538,538,538,538,538,538,1-5929,1,1-5929,1,4,0,0,1,0.24885877966880798,0.062214694917201996
503,503,503,503,503,503,503,503,503,503,503,1-5531,1,1-5531,1,8,0,0,2,0.49771755933761597,0.062214694917201996
504,504,504,504,504,504,504,504,504,504,504,1-9861,3,1-9861,20,8,0,0,2,0.49771755933761597,0.062214694917201996
471,471,471,471,471,471,471,471,471,471,471,1-19205,12,1-19205,14,12,0,0,3,0.746576339006424,0.062214694917201996
131,131,131,131,131,131,131,131,131,131,131,1-9925,7,1-9925,5,93,5,0,3,5.746576339006424,0.0617911434301766
323,323,323,323,323,323,323,323,323,323,323,1-13247,20,1-13247,8,29,1,0,3,1.746576339006424,0.06022677031056634
231,231,231,231,231,231,231,231,231,231,231,1-7991,11,1-7991,15,46,2,0,3,2.746576339006424,0.059708181282748345
55,55,55,55,55,55,55,55,55,55,55,1-1462,1,1-1462,1,192,0,0,46,11.447503864765167,0.05962241596231858
253,253,253,253,253,253,253,253,253,253,253,1-9578,3,1-9578,20,42,0,0,10,2.48858779668808,0.059252090397335234
422,422,422,422,422,422,422,422,422,422,422,1-7536,21,1-7536,9,17,1,0,0,1.0,0.058823529411764705
424,424,424,424,424,424,424,424,424,424,424,1-1177,22,1-1177,10,17,0,0,4,0.9954351186752319,0.058555006980895996
74,74,74,74,74,74,74,74,74,74,74,1-8074,22,1-8074,10,145,3,0,22,8.474893152713776,0.05844753898423294
459,459,459,459,459,459,459,459,459,459,459,1-19839,12,1-19839,14,13,0,0,3,0.746576339006424,0.057428949154340304
223,223,223,223,223,223,223,223,223,223,223,1-6228,1,1-6228,1,48,0,0,11,2.737446576356888,0.057030137007435165
381,381,381,381,381,381,381,381,381,381,381,1-9752,3,1-9752,20,22,0,0,5,1.24429389834404,0.05655881356109272
155,155,155,155,155,155,155,155,155,155,155,1-8157,22,1-8157,10,75,0,0,17,4.230599254369736,0.05640799005826314
309,309,309,309,309,309,309,309,309,309,309,1-9185,14,1-9185,11,31,1,0,3,1.746576339006424,0.056341172226013675
497,497,497,497,497,497,497,497,497,497,497,MLG72,18,MLG72,18,9,0,0,2,0.49771755933761597,0.055301951037512884
285,285,285,285,285,285,285,285,285,285,285,1-9887,18,1-9887,18,36,0,0,8,1.9908702373504639,0.055301951037512884
234,234,234,234,234,234,234,234,234,234,234,1-10451,15,1-10451,12,46,2,0,2,2.497717559337616,0.0542982078116873
186,186,186,186,186,186,186,186,186,186,186,1-19004,17,1-19004,17,60,3,0,1,3.248858779668808,0.054147646327813465
455,455,455,455,455,455,455,455,455,455,455,1-18377,20,1-18377,8,14,0,0,3,0.746576339006424,0.05332688135760171
68,68,68,68,68,68,68,68,68,68,68,1-1015,20,1-1015,8,155,1,0,29,8.216904610395432,0.05301228780900279
402,402,402,402,402,402,402,402,402,402,402,1-18603,7,1-18603,5,19,1,0,0,1.0,0.05263157894736842
139,139,139,139,139,139,139,139,139,139,139,MLG11,11,MLG11,15,87,4,0,2,4.497717559337616,0.051697902980892135
393,393,393,393,393,393,393,393,393,393,393,1-6718,14,1-6718,11,20,0,0,4,0.9954351186752319,0.0497717559337616
535,535,535,535,535,535,535,535,535,535,535,1-8566,3,1-8566,20,5,0,0,1,0.24885877966880798,0.0497717559337616
397,397,397,397,397,397,397,397,397,397,397,1-9839,12,1-9839,14,20,0,0,4,0.9954351186752319,0.0497717559337616
533,533,533,533,533,533,533,533,533,533,533,1-3217,1,1-3217,2,5,0,0,1,0.24885877966880798,0.0497717559337616
182,182,182,182,182,182,182,182,182,182,182,1-6647,21,1-6647,9,62,3,0,0,3.0,0.04838709677419355
119,119,119,119,119,119,119,119,119,119,119,1-9646,15,1-9646,12,105,5,0,0,5.0,0.047619047619047616
390,390,390,390,390,390,390,390,390,390,390,1-20003,21,1-20003,9,21,1,0,0,1.0,0.047619047619047616
196,196,196,196,196,196,196,196,196,196,196,1-6743,8,1-6743,4,58,2,0,3,2.746576339006424,0.047354764465628
341,341,341,341,341,341,341,341,341,341,341,1-9870,5,1-9870,7,27,0,0,5,1.24429389834404,0.046084959197927405
336,336,336,336,336,336,336,336,336,336,336,1-9655,20,1-9655,8,27,0,0,5,1.24429389834404,0.046084959197927405
219,219,219,219,219,219,219,219,219,219,219,1-2400,20,1-2400,8,49,0,0,9,2.239729017019272,0.0457087554493729
167,167,167,167,167,167,167,167,167,167,167,72-12387,12,72-12387,14,71,0,0,13,3.235164135694504,0.04556569205203526
130,130,130,130,130,130,130,130,130,130,130,1-3139,1,1-3139,1,93,0,0,17,4.230599254369736,0.04549031456311544
384,384,384,384,384,384,384,384,384,384,384,1-0358,21,1-0358,9,22,1,0,0,1.0,0.045454545454545456
481,481,481,481,481,481,481,481,481,481,481,1-7770,11,1-7770,15,11,0,0,2,0.49771755933761597,0.045247050848874176
295,295,295,295,295,295,295,295,295,295,295,1-1942,1,1-1942,1,34,0,0,6,1.493152678012848,0.043916255235672
375,375,375,375,375,375,375,375,375,375,375,1-7213,21,1-7213,9,23,1,0,0,1.0,0.043478260869565216
373,373,373,373,373,373,373,373,373,373,373,1-8488,21,1-8488,9,23,1,0,0,1.0,0.043478260869565216
236,236,236,236,236,236,236,236,236,236,236,1-9794,22,1-9794,10,46,0,0,8,1.9908702373504639,0.04327978776848834
370,370,370,370,370,370,370,370,370,370,370,1-7066,1,1-7066,1,23,0,0,4,0.9954351186752319,0.04327978776848834
328,328,328,328,328,328,328,328,328,328,328,1-9110,17,1-9110,17,29,1,0,1,1.248858779668808,0.04306409585064855
53,53,53,53,53,53,53,53,53,53,53,1-8341,1,1-8341,1,197,0,0,34,8.461198508739471,0.0429502462372562
86,86,86,86,86,86,86,86,86,86,86,1-8910,1,1-8910,1,137,0,0,23,5.723751932382584,0.041779211185274334
1,1,1,1,1,1,1,1,1,1,1,1-9227,1,1-9227,1,801,0,0,129,32.10278257727623,0.040078380246287425
178,178,178,178,178,178,178,178,178,178,178,1-0405,13,1-0405,13,64,2,0,2,2.497717559337616,0.03902683686465025
244,244,244,244,244,244,244,244,244,244,244,1-19448,22,1-19448,10,45,0,0,7,1.7420114576816559,0.03871136572625902
99,99,99,99,99,99,99,99,99,99,99,1-8826,1,1-8826,1,123,0,0,19,4.728316813707352,0.03844160011144188
28,28,28,28,28,28,28,28,28,28,28,1-7005,1,1-7005,1,285,0,0,44,10.949786305427551,0.038420302826061584
265,265,265,265,265,265,265,265,265,265,265,1-1204,22,1-1204,10,39,1,0,2,1.497717559337616,0.03840301434199015
460,460,460,460,460,460,460,460,460,460,460,1-20791,1,1-20791,1,13,0,0,2,0.49771755933761597,0.03828596610289354
232,232,232,232,232,232,232,232,232,232,232,1-8095,1,1-8095,1,46,0,0,7,1.7420114576816559,0.0378698142974273
395,395,395,395,395,395,395,395,395,395,395,1-1836,12,1-1836,14,20,0,0,3,0.746576339006424,0.0373288169503212
224,224,224,224,224,224,224,224,224,224,224,1-9277,1,1-9277,1,48,0,0,7,1.7420114576816559,0.03629190536836783
118,118,118,118,118,118,118,118,118,118,118,MLG15,8,MLG15,4,105,3,0,3,3.746576339006424,0.0356816794191088
517,517,517,517,517,517,517,517,517,517,517,1-7321,14,1-7321,11,7,0,0,1,0.24885877966880798,0.03555125423840114
515,515,515,515,515,515,515,515,515,515,515,1-3646,3,1-3646,20,7,0,0,1,0.24885877966880798,0.03555125423840114
274,274,274,274,274,274,274,274,274,274,274,1-7744,12,1-7744,14,37,0,0,5,1.24429389834404,0.03362956482010919
318,318,318,318,318,318,318,318,318,318,318,1-9902,17,1-9902,17,30,1,0,0,1.0,0.03333333333333333
269,269,269,269,269,269,269,269,269,269,269,1-8551,1,1-8551,1,38,0,0,5,1.24429389834404,0.03274457627221158
50,50,50,50,50,50,50,50,50,50,50,1-7964,18,1-7964,18,202,0,0,26,6.470328271389008,0.0320313280761832
508,508,508,508,508,508,508,508,508,508,508,1-9806,15,1-9806,12,8,0,0,1,0.24885877966880798,0.031107347458600998
218,218,218,218,218,218,218,218,218,218,218,1-9610,22,1-9610,10,49,0,0,6,1.493152678012848,0.030472503632915263
63,63,63,63,63,63,63,63,63,63,63,1-3052,1,1-3052,1,166,0,0,20,4.97717559337616,0.02998298550226602
129,129,129,129,129,129,129,129,129,129,129,1-4531,1,1-4531,1,94,0,0,11,2.737446576356888,0.029121772088903063
171,171,171,171,171,171,171,171,171,171,171,1-9645,21,1-9645,9,69,2,0,0,2.0,0.028985507246376812
209,209,209,209,209,209,209,209,209,209,209,1-19897,10,1-19897,2,53,0,0,6,1.493152678012848,0.028172692037978262
162,162,162,162,162,162,162,162,162,162,162,1-7614,9,1-7614,20,72,1,0,4,1.995435118675232,0.02771437664826711
407,407,407,407,407,407,407,407,407,407,407,1-9549,20,1-9549,8,18,0,0,2,0.49771755933761597,0.027650975518756442
134,134,134,134,134,134,134,134,134,134,134,1-8659,20,1-8659,8,91,1,0,6,2.493152678012848,0.027397282175965362
190,190,190,190,190,190,190,190,190,190,190,1-7819,1,1-7819,1,59,0,0,6,1.493152678012848,0.025307672508692338
259,259,259,259,259,259,259,259,259,259,259,1-7509,17,1-7509,17,40,1,0,0,1.0,0.025
486,486,486,486,486,486,486,486,486,486,486,1-5406,3,1-5406,20,10,0,0,1,0.24885877966880798,0.0248858779668808
398,398,398,398,398,398,398,398,398,398,398,1-20047,12,1-20047,14,20,0,0,2,0.49771755933761597,0.0248858779668808
487,487,487,487,487,487,487,487,487,487,487,1-4929,6,1-4929,6,10,0,0,1,0.24885877966880798,0.0248858779668808
83,83,83,83,83,83,83,83,83,83,83,MLG13,1,MLG13,1,140,0,0,14,3.4840229153633118,0.0248858779668808
110,110,110,110,110,110,110,110,110,110,110,1-9137,6,1-9137,6,111,2,0,3,2.746576339006424,0.024743930982039856
303,303,303,303,303,303,303,303,303,303,303,1-18714,7,1-18714,5,32,0,0,3,0.746576339006424,0.02333051059395075
113,113,113,113,113,113,113,113,113,113,113,1-7341,5,1-7341,7,110,2,0,2,2.497717559337616,0.0227065232667056
482,482,482,482,482,482,482,482,482,482,482,1-9457,1,1-9457,1,11,0,0,1,0.24885877966880798,0.022623525424437088
197,197,197,197,197,197,197,197,197,197,197,1-6006,1,1-6006,1,57,0,0,5,1.24429389834404,0.02182971751480772
474,474,474,474,474,474,474,474,474,474,474,1-18004,7,1-18004,5,12,0,0,1,0.24885877966880798,0.020738231639067333
226,226,226,226,226,226,226,226,226,226,226,1-4634,20,1-4634,8,48,0,0,4,0.9954351186752319,0.020738231639067333
42,42,42,42,42,42,42,42,42,42,42,1-8541,1,1-8541,1,232,0,0,18,4.479458034038544,0.019308008767407518
