Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
291,291,291,291,291,MLG02,4,20,MLG02,320,0,0,107,66.71979236602783,0.20849935114383697
139,139,139,139,139,1-7863,8,10,1-7863,351,33,0,64,72.90716552734375,0.20771272230012464
478,478,478,478,478,1-9394,3,7,1-9394,117,14,0,16,23.976791381835938,0.20492984087039262
39,39,39,39,39,1-7467,19,6,1-7467,64,5,0,13,13.1061429977417,0.20478348433971405
219,219,219,219,219,1-5653,7,22,1-5653,11,1,0,2,2.247098922729492,0.20428172024813565
534,534,534,534,534,1-9457,1,8,1-9457,11,1,0,2,2.247098922729492,0.20428172024813565
11,11,11,11,11,1-9722,11,4,1-9722,22,2,0,4,4.494197845458984,0.20428172024813565
443,443,443,443,443,1-3447,7,22,1-3447,110,5,0,28,22.45938491821289,0.2041762265292081
420,420,420,420,420,1-8172,3,7,1-8172,40,5,0,5,8.11774730682373,0.20294368267059326
238,238,238,238,238,1-9855,10,1,1-9855,8,1,0,1,1.623549461364746,0.20294368267059326
441,441,441,441,441,1-19166,19,6,1-19166,45,6,0,5,9.11774730682373,0.20261660681830512
379,379,379,379,379,1-4640,10,1,1-4640,87,5,0,20,17.470989227294922,0.2008159681298267
532,532,532,532,532,1-19447,1,8,1-19447,15,3,0,0,3.0,0.2
489,489,489,489,489,1-9578,11,4,1-9578,42,4,0,7,8.364846229553223,0.19916300546555293
419,419,419,419,419,1-6692,3,7,1-6692,71,11,0,5,14.11774730682373,0.1988415113637145
24,24,24,24,24,1-7140,4,20,1-7140,397,0,0,126,78.56723213195801,0.19790234793944084
88,88,88,88,88,1-5626,12,14,1-5626,125,12,0,20,24.470989227294922,0.19576791381835937
520,520,520,520,520,1-2034,6,16,1-2034,16,0,0,5,3.1177473068237305,0.19485920667648315
164,164,164,164,164,1-9740,3,7,1-9740,34,6,0,1,6.623549461364746,0.1948102782754337
145,145,145,145,145,MLG06,21,24,MLG06,18,1,0,4,3.4941978454589844,0.19412210252549914
359,359,359,359,359,1-4417,4,20,1-4417,151,0,0,47,29.306824684143066,0.19408493168306667
58,58,58,58,58,1-17733,20,18,1-17733,74,5,0,15,14.353241920471191,0.1939627286550161
12,12,12,12,12,MLG84,10,1,MLG84,63,7,0,8,11.988395690917969,0.19029199509393602
438,438,438,438,438,MLG10,22,5,MLG10,60,7,0,7,11.364846229553223,0.18941410382588705
272,272,272,272,272,1-1570,12,14,1-1570,142,13,0,22,26.718088150024414,0.1881555503522846
553,553,553,553,553,1-5555,20,18,1-5555,10,0,0,3,1.8706483840942383,0.18706483840942384
434,434,434,434,434,MLG59,16,17,MLG59,71,12,0,2,13.247098922729492,0.18657885806661256
329,329,329,329,329,1-1317,20,18,1-1317,414,17,0,96,76.86074829101562,0.18565398137926478
5,5,5,5,5,1-5549,14,13,1-5549,35,4,0,4,6.494197845458984,0.1855485098702567
303,303,303,303,303,1-8157,8,10,1-8157,75,7,0,11,13.859044075012207,0.1847872543334961
390,390,390,390,390,MLG64,16,17,MLG64,245,29,0,26,45.2122859954834,0.18453994283870775
363,363,363,363,363,1-10785,12,14,1-10785,279,24,0,44,51.43617630004883,0.18435905483888468
25,25,25,25,25,1-9607,1,8,1-9607,19,1,0,4,3.4941978454589844,0.18390514976099917
408,408,408,408,408,MLG53,22,5,MLG53,91,6,0,17,16.600340843200684,0.18242132794726026
458,458,458,458,458,1-7182,3,7,1-7182,22,4,0,0,4.0,0.18181818181818182
160,160,160,160,160,1-19813,1,8,1-19813,20,3,0,1,3.623549461364746,0.1811774730682373
235,235,235,235,235,1-8113,6,16,1-8113,9,1,0,1,1.623549461364746,0.1803943845960829
35,35,35,35,35,1-2869,13,9,1-2869,9,1,0,1,1.623549461364746,0.1803943845960829
231,231,231,231,231,1-8450,2,12,1-8450,52,5,0,7,9.364846229553223,0.18009319672217736
140,140,140,140,140,1-2294,1,8,1-2294,75,11,0,4,13.494197845458984,0.17992263793945312
87,87,87,87,87,MLG35,1,8,MLG35,49,5,0,6,8.741296768188477,0.17839381159568318
512,512,512,512,512,1-3033,2,12,1-3033,7,0,0,2,1.2470989227294922,0.17815698896135604
393,393,393,393,393,1-7819,9,3,1-7819,59,3,0,12,10.482593536376953,0.17767107688774497
304,304,304,304,304,1-19004,4,20,1-19004,60,0,0,17,10.600340843200684,0.17667234738667806
305,305,305,305,305,1-7866,17,11,1-7866,318,36,0,32,55.953582763671875,0.17595466277884236
310,310,310,310,310,1-4855,9,3,1-4855,22,2,0,3,3.8706483840942383,0.17593856291337448
216,216,216,216,216,1-9887,4,20,1-9887,36,0,0,10,6.235494613647461,0.17320818371242946
136,136,136,136,136,1-9549,8,10,1-9549,18,0,0,5,3.1177473068237305,0.17320818371242946
203,203,203,203,203,1-1250,11,4,1-1250,34,4,0,3,5.870648384094238,0.17266612894394817
207,207,207,207,207,1-7058,17,11,1-7058,80,10,0,6,13.741296768188477,0.17176620960235595
403,403,403,403,403,1-1770,11,4,1-1770,35,1,0,8,5.988395690917969,0.1710970197405134
497,497,497,497,497,1-8493,12,14,1-8493,38,4,0,4,6.494197845458984,0.17089994330155223
232,232,232,232,232,1-18371,3,7,1-18371,120,13,0,12,20.482593536376953,0.17068827946980794
518,518,518,518,518,1-1850,2,12,1-1850,30,2,0,5,5.1177473068237305,0.17059157689412435
65,65,65,65,65,1-8659,11,4,1-8659,91,8,0,12,15.482593536376953,0.17013839050963686
365,365,365,365,365,MLG48,5,23,MLG48,159,27,0,0,27.0,0.16981132075471697
124,124,124,124,124,1-8427,9,3,1-8427,189,17,0,24,31.965187072753906,0.16912797392991485
200,200,200,200,200,1-4634,4,20,1-4634,48,0,0,13,8.1061429977417,0.16887797911961874
63,63,63,63,63,1-7066,22,5,1-7066,23,2,0,3,3.8706483840942383,0.16828906017801035
85,85,85,85,85,1-8084,6,16,1-8084,82,5,0,14,13.729692459106445,0.167435273891542
549,549,549,549,549,1-4842,11,4,1-4842,6,1,0,0,1.0,0.16666666666666666
525,525,525,525,525,1-3175,3,7,1-3175,6,1,0,0,1.0,0.16666666666666666
51,51,51,51,51,1-9925,6,16,1-9925,93,3,0,20,15.470989227294922,0.16635472287413894
104,104,104,104,104,1-8267,10,1,1-8267,133,7,0,24,21.965187072753906,0.16515178250190907
450,450,450,450,450,1-2297,20,18,1-2297,25,1,0,5,4.1177473068237305,0.16470989227294922
19,19,19,19,19,1-2596,17,11,1-2596,35,2,0,6,5.741296768188477,0.16403705051967077
131,131,131,131,131,1-9283,9,3,1-9283,235,14,0,39,38.3184289932251,0.1630571446520217
299,299,299,299,299,MLG54,15,2,MLG54,595,87,0,16,96.97679138183594,0.1629862040030856
389,389,389,389,389,1-0278,21,24,1-0278,79,6,0,11,12.859044075012207,0.1627727098102811
344,344,344,344,344,1-6035,6,16,1-6035,23,0,0,6,3.7412967681884766,0.16266507687775986
240,240,240,240,240,MLG33,14,13,MLG33,20,2,0,2,3.247098922729492,0.1623549461364746
144,144,144,144,144,1-7744,18,15,1-7744,37,6,0,0,6.0,0.16216216216216217
399,399,399,399,399,MLG60,21,24,MLG60,47,2,0,9,7.611945152282715,0.16195627983580244
96,96,96,96,96,MLG37,18,15,MLG37,116,18,0,1,18.623549461364746,0.16054784018417884
59,59,59,59,59,1-9331,16,17,1-9331,25,4,0,0,4.0,0.16
289,289,289,289,289,1-1592,1,8,1-1592,32,2,0,5,5.1177473068237305,0.15992960333824158
513,513,513,513,513,1-8094,11,4,1-8094,58,8,0,2,9.247098922729492,0.1594327400470602
383,383,383,383,383,1-8551,5,23,1-8551,38,6,0,0,6.0,0.15789473684210525
17,17,17,17,17,1-18603,18,15,1-18603,19,3,0,0,3.0,0.15789473684210525
368,368,368,368,368,1-5197,20,18,1-5197,72,2,0,15,11.353241920471191,0.15768391556209987
53,53,53,53,53,1-9850,1,8,1-9850,27,3,0,2,4.247098922729492,0.1572999601010923
417,417,417,417,417,1-10451,6,16,1-10451,46,1,0,10,7.235494613647461,0.15729336116624915
334,334,334,334,334,1-20641,8,10,1-20641,16,0,0,4,2.4941978454589844,0.15588736534118652
451,451,451,451,451,1-4098,4,20,1-4098,16,0,0,4,2.4941978454589844,0.15588736534118652
129,129,129,129,129,1-2573,7,22,1-2573,37,2,0,6,5.741296768188477,0.15517018292401288
148,148,148,148,148,1-0001,7,22,1-0001,17,2,0,1,2.623549461364746,0.1543264389038086
321,321,321,321,321,1-5172,21,24,1-5172,120,6,0,20,18.470989227294922,0.1539249102274577
242,242,242,242,242,1-20791,1,8,1-20791,13,2,0,0,2.0,0.15384615384615385
373,373,373,373,373,1-6918,6,16,1-6918,43,1,0,9,6.611945152282715,0.15376616633215615
381,381,381,381,381,1-2335,3,7,1-2335,145,11,0,18,22.22389030456543,0.15326820899700297
293,293,293,293,293,1-8066,4,20,1-8066,86,0,0,21,13.094538688659668,0.15226207777511241
105,105,105,105,105,1-1258,12,14,1-1258,435,26,0,64,65.90716552734375,0.1515107253502155
336,336,336,336,336,1-1827,1,8,1-1827,24,3,0,1,3.623549461364746,0.1509812275568644
44,44,44,44,44,1-5214,11,4,1-5214,40,6,0,0,6.0,0.15
52,52,52,52,52,72-12387,15,2,72-12387,71,10,0,1,10.623549461364746,0.14962745720232037
548,548,548,548,548,1-3087,3,7,1-3087,26,2,0,3,3.8706483840942383,0.14887109169593224
326,326,326,326,326,1-8826,15,2,1-8826,123,7,0,18,18.22389030456543,0.14816170979321489
152,152,152,152,152,1-9500,18,15,1-9500,33,3,0,3,4.870648384094238,0.14759540557861328
432,432,432,432,432,1-6914,2,12,1-6914,73,7,0,6,10.741296768188477,0.14714105161902022
92,92,92,92,92,1-7807,10,1,1-7807,239,16,0,30,34.70648384094238,0.14521541356042839
371,371,371,371,371,1-1580,14,13,1-1580,400,38,0,32,57.953582763671875,0.14488395690917968
130,130,130,130,130,1-1833,1,8,1-1833,124,9,0,14,17.729692459106445,0.14298139079924552
555,555,555,555,555,1-3646,1,8,1-3646,7,1,0,0,1.0,0.14285714285714285
514,514,514,514,514,1-11206,5,23,1-11206,14,2,0,0,2.0,0.14285714285714285
222,222,222,222,222,1-4149,6,16,1-4149,16,1,0,2,2.247098922729492,0.14044368267059326
80,80,80,80,80,1-9115,17,11,1-9115,16,1,0,2,2.247098922729492,0.14044368267059326
4,4,4,4,4,1-6240,9,3,1-6240,698,55,0,68,97.40136337280273,0.13954350053410133
388,388,388,388,388,MLG49,21,24,MLG49,185,17,0,14,25.729692459106445,0.1390794186978727
300,300,300,300,300,1-4020,3,7,1-4020,37,2,0,5,5.1177473068237305,0.13831749477901975
202,202,202,202,202,1-8988,5,23,1-8988,29,4,0,0,4.0,0.13793103448275862
27,27,27,27,27,1-18409,1,8,1-18409,22,3,0,0,3.0,0.13636363636363635
324,324,324,324,324,1-6734,5,23,1-6734,44,6,0,0,6.0,0.13636363636363635
436,436,436,436,436,1-5161,2,12,1-5161,12,1,0,1,1.623549461364746,0.13529578844706217
78,78,78,78,78,1-4088,6,16,1-4088,30,4,0,0,4.0,0.13333333333333333
185,185,185,185,185,1-8906,15,2,1-8906,15,2,0,0,2.0,0.13333333333333333
286,286,286,286,286,1-3587,10,1,1-3587,46,3,0,5,6.1177473068237305,0.1329945066700811
290,290,290,290,290,1-8341,5,23,1-8341,197,26,0,0,26.0,0.1319796954314721
0,0,0,0,0,72-0103,13,9,72-0103,71,5,0,7,9.364846229553223,0.1318992426697637
380,380,380,380,380,1-7004,10,1,1-7004,381,39,0,18,50.22389030456543,0.13182123439518487
342,342,342,342,342,MLG65,15,2,MLG65,201,17,0,15,26.35324192047119,0.1311106563207522
481,481,481,481,481,1-10038,7,22,1-10038,76,1,0,14,9.729692459106445,0.12802226919876902
56,56,56,56,56,1-5877,8,10,1-5877,79,2,0,13,10.1061429977417,0.1279258607309076
205,205,205,205,205,1-8018,21,24,1-8018,58,3,0,7,7.364846229553223,0.12698010740609006
425,425,425,425,425,1-6006,7,22,1-6006,57,1,0,10,7.235494613647461,0.1269385019938151
127,127,127,127,127,1-9643,5,23,1-9643,8,1,0,0,1.0,0.125
558,558,558,558,558,1-0055,15,2,1-0055,18,1,0,2,2.247098922729492,0.12483882904052734
275,275,275,275,275,1-3216,2,12,1-3216,5,0,0,1,0.6235494613647461,0.12470989227294922
535,535,535,535,535,1-5990,11,4,1-5990,5,0,0,1,0.6235494613647461,0.12470989227294922
284,284,284,284,284,1-4136,1,8,1-4136,5,0,0,1,0.6235494613647461,0.12470989227294922
220,220,220,220,220,MLG73,4,20,MLG73,10,0,0,2,1.2470989227294922,0.12470989227294922
444,444,444,444,444,1-3217,2,12,1-3217,5,0,0,1,0.6235494613647461,0.12470989227294922
418,418,418,418,418,1-6216,7,22,1-6216,45,0,0,9,5.611945152282715,0.12470989227294922
227,227,227,227,227,1-3068,15,2,1-3068,180,9,0,21,22.094538688659668,0.12274743715922037
421,421,421,421,421,1-8398,3,7,1-8398,54,6,0,1,6.623549461364746,0.12265832335860641
109,109,109,109,109,1-9768,3,7,1-9768,241,17,0,20,29.470989227294922,0.12228626235392084
137,137,137,137,137,1-1972,3,7,1-1972,32,2,0,3,3.8706483840942383,0.12095776200294495
406,406,406,406,406,1-17907,15,2,1-17907,119,10,0,7,14.364846229553223,0.12071299352565733
94,94,94,94,94,1-3083,17,11,1-3083,78,3,0,10,9.235494613647461,0.11840377709804437
171,171,171,171,171,1-8100,8,10,1-8100,19,1,0,2,2.247098922729492,0.1182683643541838
435,435,435,435,435,1-9610,3,7,1-9610,49,2,0,6,5.741296768188477,0.11716932179976483
308,308,308,308,308,1-6743,2,12,1-6743,58,6,0,1,6.623549461364746,0.11419912864421976
340,340,340,340,340,1-3362,10,1,1-3362,117,4,0,15,13.353241920471191,0.1141302728245401
36,36,36,36,36,1-2714,1,8,1-2714,61,5,0,3,6.870648384094238,0.11263358006711865
116,116,116,116,116,1-20047,1,8,1-20047,20,1,0,2,2.247098922729492,0.1123549461364746
172,172,172,172,172,1-8573,16,17,1-8573,184,18,0,4,20.494197845458984,0.1113815100296684
10,10,10,10,10,1-7964,4,20,1-7964,202,0,0,36,22.44778060913086,0.11112762677787554
503,503,503,503,503,1-9076,2,12,1-9076,9,1,0,0,1.0,0.1111111111111111
312,312,312,312,312,1-3108,1,8,1-3108,18,2,0,0,2.0,0.1111111111111111
26,26,26,26,26,1-9907,2,12,1-9907,17,0,0,3,1.8706483840942383,0.11003814024083755
192,192,192,192,192,1-9770,3,7,1-9770,50,1,0,7,5.364846229553223,0.10729692459106445
423,423,423,423,423,1-7122,8,10,1-7122,197,8,0,21,21.094538688659668,0.10707887659218106
294,294,294,294,294,1-3509,4,20,1-3509,35,0,0,6,3.7412967681884766,0.10689419337681362
476,476,476,476,476,1-19205,4,20,1-19205,12,0,0,2,1.2470989227294922,0.10392491022745769
521,521,521,521,521,1-19549,2,12,1-19549,29,3,0,0,3.0,0.10344827586206896
114,114,114,114,114,1-7496,10,1,1-7496,246,10,0,24,24.965187072753906,0.10148450029574758
76,76,76,76,76,1-8541,14,13,1-8541,232,16,0,12,23.482593536376953,0.10121807558783169
431,431,431,431,431,1-7614,7,22,1-7614,72,1,0,10,7.235494613647461,0.10049298074510363
110,110,110,110,110,72-18936,3,7,72-18936,20,2,0,0,2.0,0.1
257,257,257,257,257,1-9504,1,8,1-9504,30,3,0,0,3.0,0.1
135,135,135,135,135,1-9712,17,11,1-9712,10,1,0,0,1.0,0.1
509,509,509,509,509,1-18935,21,24,1-18935,30,3,0,0,3.0,0.1
538,538,538,538,538,1-9576,15,2,1-9576,10,1,0,0,1.0,0.1
318,318,318,318,318,1-2324,4,20,1-2324,25,0,0,4,2.4941978454589844,0.09976791381835938
370,370,370,370,370,MLG62,19,6,MLG62,525,41,0,17,51.600340843200684,0.09828636351085844
471,471,471,471,471,1-9794,3,7,1-9794,46,2,0,4,4.494197845458984,0.09769995316215184
168,168,168,168,168,1-9655,15,2,1-9655,27,2,0,1,2.623549461364746,0.09716849856906468
515,515,515,515,515,1-6531,17,11,1-6531,27,2,0,1,2.623549461364746,0.09716849856906468
70,70,70,70,70,1-2584,12,14,1-2584,36,1,0,4,3.4941978454589844,0.09706105126274957
315,315,315,315,315,1-1769,20,18,1-1769,89,1,0,12,8.482593536376953,0.09531003973457251
54,54,54,54,54,1-8125,2,12,1-8125,21,2,0,0,2.0,0.09523809523809523
495,495,495,495,495,MLG08,11,4,MLG08,107,7,0,5,10.11774730682373,0.0945583860450816
198,198,198,198,198,1-9839,18,15,1-9839,20,0,0,3,1.8706483840942383,0.09353241920471192
320,320,320,320,320,MLG13,5,23,MLG13,140,13,0,0,13.0,0.09285714285714286
133,133,133,133,133,1-8576,1,8,1-8576,55,5,0,0,5.0,0.09090909090909091
32,32,32,32,32,1-0022,19,6,1-0022,18,1,0,1,1.623549461364746,0.09019719229804145
516,516,516,516,516,1-5036,4,20,1-5036,14,0,0,2,1.2470989227294922,0.08907849448067802
298,298,298,298,298,1-7019,4,20,1-7019,107,0,0,15,9.353241920471191,0.08741347589225412
472,472,472,472,472,1-9518,2,12,1-9518,22,0,0,3,1.8706483840942383,0.08502947200428355
180,180,180,180,180,1-0037,21,24,1-0037,35,1,0,3,2.8706483840942383,0.08201852525983538
528,528,528,528,528,1-6718,3,7,1-6718,20,1,0,1,1.623549461364746,0.0811774730682373
446,446,446,446,446,1-3534,10,1,1-3534,279,9,0,21,22.094538688659668,0.0791918949414325
186,186,186,186,186,72-11994,4,20,72-11994,8,0,0,1,0.6235494613647461,0.07794368267059326
557,557,557,557,557,1-9806,4,20,1-9806,8,0,0,1,0.6235494613647461,0.07794368267059326
554,554,554,554,554,1-10444,2,12,1-10444,8,0,0,1,0.6235494613647461,0.07794368267059326
111,111,111,111,111,1-19897,10,1,1-19897,53,1,0,5,4.1177473068237305,0.0776933454117685
210,210,210,210,210,1-7842,3,7,1-7842,21,1,0,1,1.623549461364746,0.07731187911260695
487,487,487,487,487,1-6900,3,7,1-6900,67,5,0,0,5.0,0.07462686567164178
173,173,173,173,173,1-9588,16,17,1-9588,14,1,0,0,1.0,0.07142857142857142
360,360,360,360,360,1-6611,10,1,1-6611,89,0,0,10,6.235494613647461,0.07006173723199394
99,99,99,99,99,1-5775,19,6,1-5775,244,7,0,16,16.976791381835938,0.06957701385998336
134,134,134,134,134,1-9465,2,12,1-9465,18,0,0,2,1.2470989227294922,0.06928327348497179
311,311,311,311,311,1-20578,10,1,1-20578,19,0,0,2,1.2470989227294922,0.06563678540681538
533,533,533,533,533,1-7530,10,1,1-7530,25,1,0,1,1.623549461364746,0.06494197845458985
84,84,84,84,84,1-18714,10,1,1-18714,32,2,0,0,2.0,0.0625
72,72,72,72,72,1-9614,7,22,1-9614,30,0,0,3,1.8706483840942383,0.06235494613647461
309,309,309,309,309,1-3516,10,1,1-3516,156,2,0,12,9.482593536376953,0.060785856002416365
98,98,98,98,98,1-8127,2,12,1-8127,32,0,0,3,1.8706483840942383,0.058457762002944946
452,452,452,452,452,1-8529,3,7,1-8529,56,2,0,2,3.247098922729492,0.05798390933445522
100,100,100,100,100,1-19598,8,10,1-19598,11,0,0,1,0.6235494613647461,0.05668631466952237
206,206,206,206,206,1-9752,4,20,1-9752,22,0,0,2,1.2470989227294922,0.05668631466952237
74,74,74,74,74,1-8124,5,23,1-8124,18,1,0,0,1.0,0.05555555555555555
163,163,163,163,163,1-9137,3,7,1-9137,111,3,0,5,6.1177473068237305,0.05511484060201559
118,118,118,118,118,1-6543,8,10,1-6543,12,0,0,1,0.6235494613647461,0.05196245511372884
477,477,477,477,477,1-9055,10,1,1-9055,12,0,0,1,0.6235494613647461,0.05196245511372884
3,3,3,3,3,1-8222,4,20,1-8222,12,0,0,1,0.6235494613647461,0.05196245511372884
113,113,113,113,113,1-4499,7,22,1-4499,12,0,0,1,0.6235494613647461,0.05196245511372884
195,195,195,195,195,1-2670,6,16,1-2670,104,4,0,2,5.247098922729492,0.05045287425701435
165,165,165,165,165,1-7721,19,6,1-7721,20,1,0,0,1.0,0.05
361,361,361,361,361,1-0008,11,4,1-0008,230,7,0,7,11.364846229553223,0.04941237491110097
146,146,146,146,146,1-7453,11,4,1-7453,13,0,0,1,0.6235494613647461,0.04796534318190355
215,215,215,215,215,1-19839,4,20,1-19839,13,0,0,1,0.6235494613647461,0.04796534318190355
38,38,38,38,38,1-2104,9,3,1-2104,36,1,0,1,1.623549461364746,0.045098596149020724
237,237,237,237,237,1-9667,21,24,1-9667,14,0,0,1,0.6235494613647461,0.04453924724033901
50,50,50,50,50,1-8174,6,16,1-8174,45,2,0,0,2.0,0.044444444444444446
182,182,182,182,182,1-7752,22,5,1-7752,29,0,0,2,1.2470989227294922,0.04300341112860318
45,45,45,45,45,1-9444,9,3,1-9444,24,1,0,0,1.0,0.041666666666666664
121,121,121,121,121,1-7070,15,2,1-7070,129,4,0,2,5.247098922729492,0.040675185447515444
16,16,16,16,16,1-9955,1,8,1-9955,60,1,0,2,2.247098922729492,0.037451648712158205
367,367,367,367,367,1-8544,10,1,1-8544,54,2,0,0,2.0,0.037037037037037035
507,507,507,507,507,1-6909,10,1,1-6909,36,0,0,2,1.2470989227294922,0.034641636742485896
125,125,125,125,125,1-8622,4,20,1-8622,54,0,0,3,1.8706483840942383,0.034641636742485896
28,28,28,28,28,1-10071,2,12,1-10071,30,1,0,0,1.0,0.03333333333333333
18,18,18,18,18,1-3521,11,4,1-3521,22,0,0,1,0.6235494613647461,0.028343157334761185
288,288,288,288,288,1-8590,2,12,1-8590,24,0,0,1,0.6235494613647461,0.02598122755686442
48,48,48,48,48,1-0405,21,24,1-0405,64,1,0,1,1.623549461364746,0.025367960333824158
542,542,542,542,542,1-1191,10,1,1-1191,53,0,0,2,1.2470989227294922,0.023530168353386643
29,29,29,29,29,1-18735,9,3,1-18735,27,0,0,1,0.6235494613647461,0.023094424494990596
226,226,226,226,226,1-9996,7,22,1-9996,28,0,0,1,0.6235494613647461,0.022269623620169505
524,524,524,524,524,1-9338,21,24,1-9338,29,0,0,1,0.6235494613647461,0.02150170556430159
61,61,61,61,61,1-7341,6,16,1-7341,110,1,0,1,1.623549461364746,0.014759540557861328
204,204,204,204,204,1-9733,1,8,1-9733,4,0,0,0,0.0,0.0
264,264,264,264,264,P-0009,1,8,P-0009,7,0,0,0,0.0,0.0
252,252,252,252,252,1-21195,16,17,1-21195,1,0,0,0,0.0,0.0
254,254,254,254,254,1-8379,1,8,1-8379,5,0,0,0,0.0,0.0
546,546,546,546,546,1-7527,5,23,1-7527,1,0,0,0,0.0,0.0
541,541,541,541,541,1-5424,1,8,1-5424,5,0,0,0,0.0,0.0
34,34,34,34,34,1-6642,2,12,1-6642,36,0,0,0,0.0,0.0
37,37,37,37,37,1-5508,10,1,1-5508,38,0,0,0,0.0,0.0
23,23,23,23,23,1-2025,6,16,1-2025,41,0,0,0,0.0,0.0
22,22,22,22,22,1-7995,5,23,1-7995,14,0,0,0,0.0,0.0
21,21,21,21,21,1-3519,5,23,1-3519,27,0,0,0,0.0,0.0
20,20,20,20,20,1-5167,17,11,1-5167,24,0,0,0,0.0,0.0
280,280,280,280,280,1-7608,4,20,1-7608,4,0,0,0,0.0,0.0
325,325,325,325,325,1-19924,13,9,1-19924,1,0,0,0,0.0,0.0
323,323,323,323,323,1-3647,17,11,1-3647,5,0,0,0,0.0,0.0
317,317,317,317,317,1-10978,13,9,1-10978,1,0,0,0,0.0,0.0
287,287,287,287,287,1-9836,13,9,1-9836,5,0,0,0,0.0,0.0
213,213,213,213,213,1-18563,1,8,1-18563,8,0,0,0,0.0,0.0
211,211,211,211,211,1-5406,12,14,1-5406,10,0,0,0,0.0,0.0
212,212,212,212,212,1-10922,13,9,1-10922,1,0,0,0,0.0,0.0
187,187,187,187,187,1-7321,12,14,1-7321,7,0,0,0,0.0,0.0
181,181,181,181,181,1-8641,9,3,1-8641,30,0,0,0,0.0,0.0
178,178,178,178,178,1-7525,10,1,1-7525,6,0,0,0,0.0,0.0
177,177,177,177,177,1-10948,16,17,1-10948,2,0,0,0,0.0,0.0
175,175,175,175,175,1-4910,6,16,1-4910,4,0,0,0,0.0,0.0
229,229,229,229,229,1-4361,12,14,1-4361,10,0,0,0,0.0,0.0
297,297,297,297,297,1-8352,19,6,1-8352,1,0,0,0,0.0,0.0
249,249,249,249,249,1-6931,13,9,1-6931,1,0,0,0,0.0,0.0
262,262,262,262,262,1-8623,16,17,1-8623,5,0,0,0,0.0,0.0
142,142,142,142,142,P-16454,13,9,P-16454,8,0,0,0,0.0,0.0
196,196,196,196,196,1-9646,14,13,1-9646,105,0,0,0,0.0,0.0
194,194,194,194,194,1-9253,13,9,1-9253,24,0,0,0,0.0,0.0
120,120,120,120,120,1-10232,2,12,1-10232,5,0,0,0,0.0,0.0
158,158,158,158,158,1-7599,21,24,1-7599,3,0,0,0,0.0,0.0
151,151,151,151,151,1-9870,20,18,1-9870,27,0,0,0,0.0,0.0
155,155,155,155,155,1-9447,2,12,1-9447,7,0,0,0,0.0,0.0
115,115,115,115,115,1-3178,16,17,1-3178,6,0,0,0,0.0,0.0
112,112,112,112,112,1-10698,13,9,1-10698,6,0,0,0,0.0,0.0
119,119,119,119,119,1-5929,1,8,1-5929,4,0,0,0,0.0,0.0
107,107,107,107,107,1-6971,13,9,1-6971,10,0,0,0,0.0,0.0
93,93,93,93,93,1-20003,10,1,1-20003,21,0,0,0,0.0,0.0
82,82,82,82,82,1-17645,13,9,1-17645,9,0,0,0,0.0,0.0
83,83,83,83,83,1-18423,5,23,1-18423,47,0,0,0,0.0,0.0
75,75,75,75,75,1-8401,7,22,1-8401,57,0,0,0,0.0,0.0
79,79,79,79,79,1-9739,2,12,1-9739,31,0,0,0,0.0,0.0
69,69,69,69,69,1-18498,7,22,1-18498,13,0,0,0,0.0,0.0
60,60,60,60,60,1-18202,9,3,1-18202,23,0,0,0,0.0,0.0
9,9,9,9,9,1-8020,16,17,1-8020,56,0,0,0,0.0,0.0
6,6,6,6,6,1-8021,22,5,1-8021,58,0,0,0,0.0,0.0
563,563,563,563,563,1-21192,4,20,1-21192,4,0,0,0,0.0,0.0
564,564,564,564,564,1-9034,3,7,1-9034,3,0,0,0,0.0,0.0
565,565,565,565,565,1-19927,19,6,1-19927,1,0,0,0,0.0,0.0
