Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.2,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,1-9997,1,12,1-9997,16,0,0,4,2.3151934146881104,0.1446995884180069
296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,1-9404,15,1,1-9404,100,0,0,25,14.46995884180069,0.1446995884180069
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1-7995,6,4,1-7995,14,2,0,0,2.0,0.14285714285714285
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,11,3,1-0272,111,6,0,17,15.839572012424469,0.142698846958779
141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,MLG45,3,22,MLG45,70,7,0,5,9.893991768360138,0.14134273954800197
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,1-17733,15,1,1-17733,74,0,0,18,10.418370366096497,0.14078878873103373
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,MLG35,13,20,MLG35,49,4,0,5,6.893991768360138,0.14069370955837016
376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,376,1-7874,10,7,1-7874,258,6,0,52,36.097514390945435,0.13991284647653268
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,5,15,1-3509,35,2,0,5,4.893991768360138,0.1398283362388611
420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,1-8172,3,22,1-8172,40,5,0,1,5.578798353672028,0.1394699588418007
474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,1-8400,3,22,1-8400,33,4,0,1,4.578798353672028,0.13875146526278873
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,1-9614,17,11,1-9614,30,3,0,2,4.157596707344055,0.1385865569114685
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-4531,7,17,1-4531,94,2,0,19,12.997168719768524,0.138267752337963
401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,1-7204,19,23,1-7204,26,3,0,1,3.5787983536720276,0.13764609052584723
393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,1-7819,2,21,1-7819,59,4,0,7,8.051588475704193,0.1364676012831219
380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,1-7004,11,3,1-7004,381,9,0,74,51.83107817173004,0.13603957525388463
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,1-2584,18,13,1-2584,36,2,0,5,4.893991768360138,0.1359442157877816
91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,19,18,72-12171,19,2,0,1,2.5787983536720276,0.13572622914063304
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,1-8095,7,17,1-8095,46,1,0,9,6.209185183048248,0.1349822865880054
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,1-9496,17,1,1-9496,39,0,0,9,5.209185183048248,0.13356885084739098
433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,1-5654,6,23,1-5654,15,2,0,0,2.0,0.13333333333333333
383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,1-8551,2,3,1-8551,38,1,0,7,5.051588475704193,0.13293653883432088
113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,113,1-4499,6,17,1-4499,12,1,0,1,1.5787983536720276,0.13156652947266897
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-5161,3,22,1-5161,12,1,0,1,1.5787983536720276,0.13156652947266897
502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,502,1-20012,18,13,1-20012,12,1,0,1,1.5787983536720276,0.13156652947266897
174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,174,MLG38,2,21,MLG38,77,6,0,7,10.051588475704193,0.13054011007408042
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-3564,8,6,1-3564,41,3,0,4,5.31519341468811,0.12963886377288075
82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,1-17645,12,14,1-17645,9,0,0,2,1.1575967073440552,0.12862185637156168
503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,1-9076,2,21,1-9076,9,0,0,2,1.1575967073440552,0.12862185637156168
418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,1-6216,7,17,1-6216,45,0,0,10,5.787983536720276,0.12862185637156168
136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,1-9549,5,15,1-9549,18,0,0,4,2.3151934146881104,0.12862185637156168
208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,208,1-10468,15,1,1-10468,549,0,0,121,70.03460079431534,0.12756757886031939
63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,63,1-7066,7,17,1-7066,23,0,0,5,2.893991768360138,0.12582572905913644
457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,1-8503,19,18,1-8503,16,2,0,0,2.0,0.125
190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,16,23,1-2382,139,15,0,4,17.31519341468811,0.12456973679631735
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-9892,9,22,1-9892,22,1,0,3,2.7363950610160828,0.12438159368254921
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,MLG17,14,9,MLG17,153,8,0,19,18.997168719768524,0.12416450143639558
279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,MLG43,2,21,MLG43,14,0,0,3,1.7363950610160828,0.12402821864400591
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,16,23,MLG55,92,5,0,11,11.366781890392303,0.12355197706948155
495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,MLG08,1,5,MLG08,107,8,0,9,13.209185183048248,0.12345032881353503
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,1,6,1-4052,13,1,0,1,1.5787983536720276,0.12144602720554058
242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,1-20791,13,20,1-20791,13,1,0,1,1.5787983536720276,0.12144602720554058
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1-9185,20,5,1-9185,31,2,0,3,3.7363950610160828,0.12052887293600267
498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,1-19915,10,7,1-19915,62,4,0,6,7.4727901220321655,0.12052887293600267
411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,MLG15,8,6,MLG15,105,8,0,8,12.63038682937622,0.12028939837501162
329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,329,1-1317,15,1,1-1317,414,0,0,86,49.77665841579437,0.12023347443428592
524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,1-9338,15,1,1-9338,29,0,0,6,3.4727901220321655,0.11975138351835053
308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,1-6743,2,21,1-6743,58,4,0,5,6.893991768360138,0.11886192704069204
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,1-8820,15,1,1-8820,83,0,0,17,9.839572012424469,0.11854906039065626
358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,1-9831,15,1,1-9831,132,0,0,27,15.627555549144745,0.11839057234200565
42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,42,1-1207,13,20,1-1207,66,2,0,10,7.787983536720276,0.11799975055636781
248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,248,1-2400,3,22,1-2400,49,4,0,3,5.736395061016083,0.1170692869595119
205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,205,1-8018,2,21,1-8018,58,1,0,10,6.787983536720276,0.11703419890897028
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,1-0033,17,13,1-0033,10,0,0,2,1.1575967073440552,0.11575967073440552
287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,287,1-9836,9,19,1-9836,5,0,0,1,0.5787983536720276,0.11575967073440552
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1-2596,5,15,1-2596,35,0,0,7,4.051588475704193,0.11575967073440552
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,1-5424,7,17,1-5424,5,0,0,1,0.5787983536720276,0.11575967073440552
350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,16,23,1-2282,219,11,0,24,24.891160488128662,0.11365826706908065
111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,1-19897,19,18,1-19897,53,6,0,0,6.0,0.11320754716981132
386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,MLG68,19,18,MLG68,642,57,0,27,72.62755554914474,0.11312703356564602
306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,306,1-18377,2,14,1-18377,14,1,0,1,1.5787983536720276,0.1127713109765734
355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,1-9498,10,7,1-9498,64,2,0,9,7.209185183048248,0.11264351848512888
126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,1-8488,3,22,1-8488,23,2,0,1,2.5787983536720276,0.11212166755095772
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,16,23,1-3596,223,20,0,8,24.63038682937622,0.11045016515415346
263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6927,15,1,1-6927,179,0,0,34,19.679144024848938,0.10993935209412814
481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,1-10038,18,23,1-10038,76,6,0,4,8.31519341468811,0.10941043966694881
491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,MLG09,4,10,MLG09,125,13,0,1,13.578798353672028,0.10863038682937622
405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,1-3104,7,17,1-3104,16,0,0,3,1.7363950610160828,0.10852469131350517
365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,MLG48,3,22,MLG48,159,5,0,21,17.15476542711258,0.10789160645982754
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,72-18936,2,21,72-18936,20,1,0,2,2.157596707344055,0.10787983536720276
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,1-19813,1,12,1-19813,20,1,0,2,2.157596707344055,0.10787983536720276
374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,1-6919,14,9,1-6919,43,0,0,8,4.630386829376221,0.1076834146366563
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,1-2714,5,15,1-2714,61,0,0,11,6.3667818903923035,0.10437347361298858
162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,1-8067,15,1,1-8067,322,0,0,58,33.5703045129776,0.10425560407757019
299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG54,18,13,MLG54,595,14,0,82,61.46146500110626,0.10329657983379203
188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,188,1-20167,17,11,1-20167,56,4,0,3,5.736395061016083,0.1024356260895729
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,1-8705,13,20,1-8705,48,2,0,5,4.893991768360138,0.10195816184083621
347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,1-8188,13,20,1-8188,140,9,0,9,14.209185183048248,0.10149417987891605
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,1-9674,15,1,1-9674,144,0,0,25,14.46995884180069,0.10048582529028256
370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,MLG62,4,10,MLG62,525,51,0,3,52.73639506101608,0.1004502763066973
211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,1-5406,2,21,1-5406,10,1,0,0,1.0,0.1
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,1-7863,10,7,1-7863,351,17,0,31,34.942748963832855,0.09955199134995116
513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,1-8094,8,6,1-8094,58,4,0,3,5.736395061016083,0.09890336312096694
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1-8127,13,20,1-8127,32,2,0,2,3.157596707344055,0.09867489710450172
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1-4149,10,7,1-4149,16,1,0,1,1.5787983536720276,0.09867489710450172
366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,366,1-5163,4,10,1-5163,16,1,0,1,1.5787983536720276,0.09867489710450172
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,72-12387,10,7,72-12387,71,0,0,12,6.945580244064331,0.09782507386006101
255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,255,1-9946,5,1,1-9946,12,0,0,2,1.1575967073440552,0.09646639227867126
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8124,18,1,1-8124,18,0,0,3,1.7363950610160828,0.09646639227867126
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,1-7525,1,12,1-7525,6,0,0,1,0.5787983536720276,0.09646639227867126
490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,1-3551,20,1,1-3551,6,0,0,1,0.5787983536720276,0.09646639227867126
343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,1-4319,15,1,1-4319,163,0,0,27,15.627555549144745,0.09587457392113341
168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,168,1-9655,6,4,1-9655,27,2,0,1,2.5787983536720276,0.09551105013600102
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1-8659,3,22,1-8659,91,8,0,1,8.578798353672028,0.0942725093810113
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,1-0405,6,4,1-0405,64,6,0,0,6.0,0.09375
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,10,7,1-8421,109,5,0,9,10.209185183048248,0.09366224938576374
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,1-5214,19,18,1-5214,40,2,0,3,3.7363950610160828,0.09340987652540207
367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,1-8544,3,22,1-8544,54,5,0,0,5.0,0.09259259259259259
482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,1-4390,16,23,1-4390,45,3,0,2,4.157596707344055,0.092391037940979
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1-9607,8,6,1-9607,19,0,0,3,1.7363950610160828,0.09138921373768856
354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,1-9417,15,1,1-9417,76,0,0,12,6.945580244064331,0.09138921373768856
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1-19598,11,3,1-19598,11,1,0,0,1.0,0.09090909090909091
431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,1-7614,13,20,1-7614,72,3,0,6,6.4727901220321655,0.0898998628060023
316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,316,1-7441,10,7,1-7441,111,3,0,12,9.945580244064331,0.08959982201859758
452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,452,1-8529,6,4,1-8529,56,5,0,0,5.0,0.08928571428571429
170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,1-5043,1,7,1-5043,123,4,0,12,10.945580244064331,0.0889884572688157
182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,182,1-7752,9,14,1-7752,29,2,0,1,2.5787983536720276,0.0889240811611044
134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1-9465,4,10,1-9465,18,1,0,1,1.5787983536720276,0.08771101964844598
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,1-9850,7,17,1-9850,27,0,0,4,2.3151934146881104,0.08574790424770778
84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,1-18714,12,14,1-18714,32,1,0,3,2.7363950610160828,0.08551234565675259
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,7,17,1-9277,48,0,0,7,4.051588475704193,0.08440809324383736
468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,1-6228,7,17,1-6228,48,0,0,7,4.051588475704193,0.08440809324383736
49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,49,1-2178,1,12,1-2178,12,1,0,0,1.0,0.08333333333333333
118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,118,1-6543,1,12,1-6543,12,1,0,0,1.0,0.08333333333333333
428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,1-2701,6,4,1-2701,61,1,0,7,5.051588475704193,0.08281292583121629
155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,155,1-9447,5,15,1-9447,7,0,0,1,0.5787983536720276,0.08268547909600395
555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,555,1-3646,10,7,1-3646,7,0,0,1,0.5787983536720276,0.08268547909600395
307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,307,1-5530,2,3,1-5530,7,0,0,1,0.5787983536720276,0.08268547909600395
507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,1-6909,10,7,1-6909,36,0,0,5,2.893991768360138,0.08038866023222606
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,1-9331,6,4,1-9331,25,2,0,0,2.0,0.08
515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,1-6531,11,3,1-6531,27,1,0,2,2.157596707344055,0.07991098916089093
395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,1-6787,1,12,1-6787,56,1,0,6,4.4727901220321655,0.07987125217914581
521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,1-19549,1,7,1-19549,29,0,0,4,2.3151934146881104,0.07983425567890036
180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,1-0037,1,7,1-0037,35,1,0,3,2.7363950610160828,0.07818271602903093
226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,1-9996,1,12,1-9996,28,1,0,2,2.157596707344055,0.07705702526228768
506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,1-6227,4,10,1-6227,52,4,0,0,4.0,0.07692307692307693
77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,77,1-2153,14,9,1-2153,13,1,0,0,1.0,0.07692307692307693
210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,1-7842,8,20,1-7842,21,1,0,1,1.5787983536720276,0.07518087398438227
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,1-8157,19,18,1-8157,75,5,0,1,5.578798353672028,0.07438397804896037
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72-0103,7,17,72-0103,71,0,0,9,5.209185183048248,0.07336880539504576
554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,1-10444,4,10,1-10444,8,0,0,1,0.5787983536720276,0.07234979420900345
451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,1-4098,8,14,1-4098,16,0,0,2,1.1575967073440552,0.07234979420900345
213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,1-18563,12,14,1-18563,8,0,0,1,0.5787983536720276,0.07234979420900345
557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,1-9806,1,23,1-9806,8,0,0,1,0.5787983536720276,0.07234979420900345
527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,527,1-5531,3,17,1-5531,8,0,0,1,0.5787983536720276,0.07234979420900345
404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,404,1-4682,16,23,1-4682,16,0,0,2,1.1575967073440552,0.07234979420900345
121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,1-7070,6,4,1-7070,129,7,0,4,9.31519341468811,0.07221080166424891
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,1-5508,6,4,1-5508,38,1,0,3,2.7363950610160828,0.0720103963425285
385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,385,1-6974,16,23,1-6974,207,5,0,17,14.839572012424469,0.07168875368321
133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,1-8576,5,15,1-8576,55,1,0,5,3.893991768360138,0.07079985033382069
300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,9,19,1-4020,37,2,0,1,2.5787983536720276,0.06969725280194669
392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,392,1-9609,20,14,1-9609,25,0,0,3,1.7363950610160828,0.06945580244064331
148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,1-0001,10,7,1-0001,17,0,0,2,1.1575967073440552,0.068093923961415
504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,504,1-5425,15,1,1-5425,17,0,0,2,1.1575967073440552,0.068093923961415
66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,66,1-7536,2,21,1-7536,17,0,0,2,1.1575967073440552,0.068093923961415
373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,1-6918,7,17,1-6918,43,0,0,5,2.893991768360138,0.06730213414791018
130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,1-1833,16,23,1-1833,124,6,0,4,8.31519341468811,0.06705801140877508
543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,1-5803,13,20,1-5803,15,1,0,0,1.0,0.06666666666666667
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1-8938,8,23,1-8938,30,2,0,0,2.0,0.06666666666666667
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,1-9500,10,7,1-9500,33,1,0,2,2.157596707344055,0.06538171840436531
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-9610,18,23,1-9610,49,2,0,2,3.157596707344055,0.06444074912947051
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-8622,5,15,1-8622,54,0,0,6,3.4727901220321655,0.06431092818578084
169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,1-9606,6,4,1-9606,16,1,0,0,1.0,0.0625
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1-18603,9,19,1-18603,19,0,0,2,1.1575967073440552,0.06092614249179238
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,1-9137,14,9,1-9137,111,2,0,8,6.630386829376221,0.059733214679065054
33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,33,1-7991,1,12,1-7991,46,1,0,3,2.7363950610160828,0.05948684915252354
156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,1-8634,3,22,1-8634,10,0,0,1,0.5787983536720276,0.05787983536720276
