Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.2,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
462,462,462,462,462,462,462,462,462,462,462,462,462,462,1-1183,3,17,1-1183,45,5,0,1,5.718848943710327,0.1270855320824517
337,337,337,337,337,337,337,337,337,337,337,337,337,337,1-18613,1,20,1-18613,25,1,0,3,3.1565468311309814,0.12626187324523927
186,186,186,186,186,186,186,186,186,186,186,186,186,186,72-11994,19,11,72-11994,8,1,0,0,1.0,0.125
557,557,557,557,557,557,557,557,557,557,557,557,557,557,1-9806,5,24,1-9806,8,1,0,0,1.0,0.125
28,28,28,28,28,28,28,28,28,28,28,28,28,28,1-10071,21,10,1-10071,30,3,0,1,3.718848943710327,0.1239616314570109
518,518,518,518,518,518,518,518,518,518,518,518,518,518,1-1850,5,24,1-1850,30,3,0,1,3.718848943710327,0.1239616314570109
72,72,72,72,72,72,72,72,72,72,72,72,72,72,1-9614,23,2,1-9614,30,3,0,1,3.718848943710327,0.1239616314570109
27,27,27,27,27,27,27,27,27,27,27,27,27,27,1-18409,20,12,1-18409,22,2,0,1,2.718848943710327,0.12358404289592397
124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-8427,11,9,1-8427,189,13,0,14,23.06388521194458,0.12203113868753745
76,76,76,76,76,76,76,76,76,76,76,76,76,76,1-8541,18,3,1-8541,232,8,0,28,28.12777042388916,0.12124038975814293
385,385,385,385,385,385,385,385,385,385,385,385,385,385,1-6974,1,20,1-6974,207,9,0,22,24.814676761627197,0.11987766551510723
112,112,112,112,112,112,112,112,112,112,112,112,112,112,1-10698,11,9,1-10698,6,0,0,1,0.7188489437103271,0.11980815728505452
470,470,470,470,470,470,470,470,470,470,470,470,470,470,1-1204,1,20,1-1204,39,1,0,5,4.594244718551636,0.11780114662952912
474,474,474,474,474,474,474,474,474,474,474,474,474,474,1-8400,21,10,1-8400,33,1,0,4,3.8753957748413086,0.11743623560125177
87,87,87,87,87,87,87,87,87,87,87,87,87,87,MLG35,23,2,MLG35,49,5,0,1,5.718848943710327,0.11671120293286381
424,424,424,424,424,424,424,424,424,424,424,424,424,424,1-4700,1,20,1-4700,31,0,0,5,3.5942447185516357,0.1159433780177947
531,531,531,531,531,531,531,531,531,531,531,531,531,531,1-5891,3,17,1-5891,96,5,0,8,10.750791549682617,0.1119874119758606
190,190,190,190,190,190,190,190,190,190,190,190,190,190,1-2382,5,24,1-2382,139,9,0,9,15.469640493392944,0.11129237765030896
151,151,151,151,151,151,151,151,151,151,151,151,151,151,1-9870,19,11,1-9870,27,3,0,0,3.0,0.1111111111111111
235,235,235,235,235,235,235,235,235,235,235,235,235,235,1-8113,13,23,1-8113,9,1,0,0,1.0,0.1111111111111111
428,428,428,428,428,428,428,428,428,428,428,428,428,428,1-2701,17,8,1-2701,61,1,0,8,6.750791549682617,0.11066871392922323
188,188,188,188,188,188,188,188,188,188,188,188,188,188,1-20167,5,24,1-20167,56,4,0,3,6.1565468311309814,0.1099383362701961
298,298,298,298,298,298,298,298,298,298,298,298,298,298,1-7019,9,1,1-7019,107,6,0,8,11.750791549682617,0.10982048177273473
467,467,467,467,467,467,467,467,467,467,467,467,467,467,1-13247,1,20,1-13247,29,1,0,3,3.1565468311309814,0.10884644245279246
80,80,80,80,80,80,80,80,80,80,80,80,80,80,1-9115,4,16,1-9115,16,1,0,1,1.7188489437103271,0.10742805898189545
376,376,376,376,376,376,376,376,376,376,376,376,376,376,1-7874,18,3,1-7874,258,17,0,14,27.06388521194458,0.10489877989125806
459,459,459,459,459,459,459,459,459,459,459,459,459,459,1-2545,2,18,1-2545,145,5,0,14,15.06388521194458,0.10388886353065227
180,180,180,180,180,180,180,180,180,180,180,180,180,180,1-0037,14,22,1-0037,35,0,0,5,3.5942447185516357,0.10269270624433245
155,155,155,155,155,155,155,155,155,155,155,155,155,155,1-9447,2,18,1-9447,7,0,0,1,0.7188489437103271,0.10269270624433245
512,512,512,512,512,512,512,512,512,512,512,512,512,512,1-3033,13,23,1-3033,7,0,0,1,0.7188489437103271,0.10269270624433245
88,88,88,88,88,88,88,88,88,88,88,88,88,88,1-5626,13,23,1-5626,125,9,0,5,12.594244718551636,0.10075395774841309
239,239,239,239,239,239,239,239,239,239,239,239,239,239,1-7042,2,18,1-7042,117,3,0,12,11.626187324523926,0.09936912243182842
98,98,98,98,98,98,98,98,98,98,98,98,98,98,1-8127,20,12,1-8127,32,1,0,3,3.1565468311309814,0.09864208847284317
259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,5,24,1-3596,223,14,0,11,21.9073383808136,0.09823918556418654
350,350,350,350,350,350,350,350,350,350,350,350,350,350,1-2282,5,24,1-2282,219,10,0,16,21.501583099365234,0.09818074474595997
154,154,154,154,154,154,154,154,154,154,154,154,154,154,1-18994,5,24,1-18994,28,2,0,1,2.718848943710327,0.09710174798965454
99,99,99,99,99,99,99,99,99,99,99,99,99,99,1-5775,1,20,1-5775,244,10,0,19,23.658129930496216,0.0969595488954763
373,373,373,373,373,373,373,373,373,373,373,373,373,373,1-6918,22,6,1-6918,43,2,0,3,4.1565468311309814,0.09666387979374376
171,171,171,171,171,171,171,171,171,171,171,171,171,171,1-8100,14,22,1-8100,19,1,0,1,1.7188489437103271,0.0904657338794909
288,288,288,288,288,288,288,288,288,288,288,288,288,288,1-8590,1,20,1-8590,24,0,0,3,2.1565468311309814,0.0898561179637909
142,142,142,142,142,142,142,142,142,142,142,142,142,142,P-16454,2,18,P-16454,8,0,0,1,0.7188489437103271,0.0898561179637909
238,238,238,238,238,238,238,238,238,238,238,238,238,238,1-9855,1,20,1-9855,8,0,0,1,0.7188489437103271,0.0898561179637909
70,70,70,70,70,70,70,70,70,70,70,70,70,70,1-2584,10,14,1-2584,36,1,0,3,3.1565468311309814,0.08768185642030504
63,63,63,63,63,63,63,63,63,63,63,63,63,63,1-7066,5,24,1-7066,23,2,0,0,2.0,0.08695652173913043
198,198,198,198,198,198,198,198,198,198,198,198,198,198,1-9839,6,5,1-9839,20,1,0,1,1.7188489437103271,0.08594244718551636
49,49,49,49,49,49,49,49,49,49,49,49,49,49,1-2178,4,16,1-2178,12,1,0,0,1.0,0.08333333333333333
3,3,3,3,3,3,3,3,3,3,3,3,3,3,1-8222,8,13,1-8222,12,1,0,0,1.0,0.08333333333333333
19,19,19,19,19,19,19,19,19,19,19,19,19,19,1-2596,11,9,1-2596,35,0,0,4,2.8753957748413086,0.08215416499546596
370,370,370,370,370,370,370,370,370,370,370,370,370,370,MLG62,15,15,MLG62,525,24,0,24,41.25237464904785,0.0785759517124721
62,62,62,62,62,62,62,62,62,62,62,62,62,62,1-9818,1,20,1-9818,28,0,0,3,2.1565468311309814,0.07701952968324934
538,538,538,538,538,538,538,538,538,538,538,538,538,538,1-9576,1,20,1-9576,10,0,0,1,0.7188489437103271,0.07188489437103271
197,197,197,197,197,197,197,197,197,197,197,197,197,197,1-8646,9,1,1-8646,20,0,0,2,1.4376978874206543,0.07188489437103271
78,78,78,78,78,78,78,78,78,78,78,78,78,78,1-4088,12,4,1-4088,30,0,0,3,2.1565468311309814,0.07188489437103271
460,460,460,460,460,460,460,460,460,460,460,460,460,460,1-7993,18,3,1-7993,24,1,0,1,1.7188489437103271,0.0716187059879303
461,461,461,461,461,461,461,461,461,461,461,461,461,461,1-9651,16,21,1-9651,38,2,0,1,2.718848943710327,0.07154865641342967
367,367,367,367,367,367,367,367,367,367,367,367,367,367,1-8544,16,21,1-8544,54,3,0,1,3.718848943710327,0.06886757303167272
56,56,56,56,56,56,56,56,56,56,56,56,56,56,1-5877,7,7,1-5877,79,1,0,6,5.313093662261963,0.06725435015521472
532,532,532,532,532,532,532,532,532,532,532,532,532,532,1-19447,5,24,1-19447,15,1,0,0,1.0,0.06666666666666667
418,418,418,418,418,418,418,418,418,418,418,418,418,418,1-6216,8,13,1-6216,45,3,0,0,3.0,0.06666666666666667
100,100,100,100,100,100,100,100,100,100,100,100,100,100,1-19598,2,18,1-19598,11,0,0,1,0.7188489437103271,0.0653499039736661
534,534,534,534,534,534,534,534,534,534,534,534,534,534,1-9457,9,1,1-9457,11,0,0,1,0.7188489437103271,0.0653499039736661
500,500,500,500,500,500,500,500,500,500,500,500,500,500,1-0292,9,1,1-0292,99,2,0,6,6.313093662261963,0.06376862285113094
529,529,529,529,529,529,529,529,529,529,529,529,529,529,1-6217,19,11,1-6217,44,2,0,1,2.718848943710327,0.06179202144796198
36,36,36,36,36,36,36,36,36,36,36,36,36,36,1-2714,14,22,1-2714,61,0,0,5,3.5942447185516357,0.05892204456642026
66,66,66,66,66,66,66,66,66,66,66,66,66,66,1-7536,13,23,1-7536,17,1,0,0,1.0,0.058823529411764705
225,225,225,225,225,225,225,225,225,225,225,225,225,225,1-9650,1,20,1-9650,25,0,0,2,1.4376978874206543,0.05750791549682617
303,303,303,303,303,303,303,303,303,303,303,303,303,303,1-8157,2,18,1-8157,75,2,0,3,4.1565468311309814,0.05542062441507975
218,218,218,218,218,218,218,218,218,218,218,218,218,218,1-9416,1,20,1-9416,13,0,0,1,0.7188489437103271,0.05529607259310209
77,77,77,77,77,77,77,77,77,77,77,77,77,77,1-2153,7,7,1-2153,13,0,0,1,0.7188489437103271,0.05529607259310209
237,237,237,237,237,237,237,237,237,237,237,237,237,237,1-9667,9,1,1-9667,14,0,0,1,0.7188489437103271,0.051346353122166226
493,493,493,493,493,493,493,493,493,493,493,493,493,493,1-1836,8,13,1-1836,20,1,0,0,1.0,0.05
182,182,182,182,182,182,182,182,182,182,182,182,182,182,1-7752,21,10,1-7752,29,0,0,2,1.4376978874206543,0.04957578922140187
130,130,130,130,130,130,130,130,130,130,130,130,130,130,1-1833,5,24,1-1833,124,3,0,4,5.875395774841309,0.04738222399065571
83,83,83,83,83,83,83,83,83,83,83,83,83,83,1-18423,2,18,1-18423,47,0,0,3,2.1565468311309814,0.04588397513044641
47,47,47,47,47,47,47,47,47,47,47,47,47,47,1-19547,5,24,1-19547,66,3,0,0,3.0,0.045454545454545456
222,222,222,222,222,222,222,222,222,222,222,222,222,222,1-4149,3,17,1-4149,16,0,0,1,0.7188489437103271,0.04492805898189545
163,163,163,163,163,163,163,163,163,163,163,163,163,163,1-9137,3,17,1-9137,111,4,0,1,4.718848943710327,0.042512152646038984
61,61,61,61,61,61,61,61,61,61,61,61,61,61,1-7341,15,15,1-7341,110,1,0,5,4.594244718551636,0.04176586107774214
45,45,45,45,45,45,45,45,45,45,45,45,45,45,1-9444,12,4,1-9444,24,1,0,0,1.0,0.041666666666666664
196,196,196,196,196,196,196,196,196,196,196,196,196,196,1-9646,20,12,1-9646,105,0,0,6,4.313093662261963,0.04107708249773298
184,184,184,184,184,184,184,184,184,184,184,184,184,184,1-8074,1,20,1-8074,145,2,0,5,5.594244718551636,0.0385809980589768
111,111,111,111,111,111,111,111,111,111,111,111,111,111,1-19897,3,17,1-19897,53,2,0,0,2.0,0.03773584905660377
515,515,515,515,515,515,515,515,515,515,515,515,515,515,1-6531,1,20,1-6531,27,1,0,0,1.0,0.037037037037037035
53,53,53,53,53,53,53,53,53,53,53,53,53,53,1-9850,16,21,1-9850,27,1,0,0,1.0,0.037037037037037035
521,521,521,521,521,521,521,521,521,521,521,521,521,521,1-19549,13,23,1-19549,29,1,0,0,1.0,0.034482758620689655
52,52,52,52,52,52,52,52,52,52,52,52,52,52,72-12387,6,5,72-12387,71,1,0,2,2.4376978874206543,0.034333773062262735
181,181,181,181,181,181,181,181,181,181,181,181,181,181,1-8641,3,17,1-8641,30,1,0,0,1.0,0.03333333333333333
79,79,79,79,79,79,79,79,79,79,79,79,79,79,1-9739,4,16,1-9739,31,1,0,0,1.0,0.03225806451612903
195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-2670,5,24,1-2670,104,0,0,4,2.8753957748413086,0.027648036296551045
86,86,86,86,86,86,86,86,86,86,86,86,86,86,1-9345,13,23,1-9345,47,1,0,0,1.0,0.02127659574468085
369,369,369,369,369,369,369,369,369,369,369,369,369,369,1-6594,1,20,1-6594,70,0,0,2,1.4376978874206543,0.02053854124886649
507,507,507,507,507,507,507,507,507,507,507,507,507,507,1-6909,5,24,1-6909,36,0,0,1,0.7188489437103271,0.019968026214175753
16,16,16,16,16,16,16,16,16,16,16,16,16,16,1-9955,9,1,1-9955,60,1,0,0,1.0,0.016666666666666666
491,491,491,491,491,491,491,491,491,491,491,491,491,491,MLG09,5,24,MLG09,125,0,0,2,1.4376978874206543,0.011501583099365234
175,175,175,175,175,175,175,175,175,175,175,175,175,175,1-4910,2,18,1-4910,4,0,0,0,0.0,0.0
178,178,178,178,178,178,178,178,178,178,178,178,178,178,1-7525,3,17,1-7525,6,0,0,0,0.0,0.0
563,563,563,563,563,563,563,563,563,563,563,563,563,563,1-21192,9,1,1-21192,4,0,0,0,0.0,0.0
556,556,556,556,556,556,556,556,556,556,556,556,556,556,1-10951,2,18,1-10951,1,0,0,0,0.0,0.0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,1-8020,21,10,1-8020,56,0,0,0,0.0,0.0
561,561,561,561,561,561,561,561,561,561,561,561,561,561,1-9455,1,20,1-9455,2,0,0,0,0.0,0.0
177,177,177,177,177,177,177,177,177,177,177,177,177,177,1-10948,2,18,1-10948,2,0,0,0,0.0,0.0
496,496,496,496,496,496,496,496,496,496,496,496,496,496,1-3176,1,20,1-3176,3,0,0,0,0.0,0.0
508,508,508,508,508,508,508,508,508,508,508,508,508,508,1-8532,14,22,1-8532,4,0,0,0,0.0,0.0
35,35,35,35,35,35,35,35,35,35,35,35,35,35,1-2869,2,18,1-2869,9,0,0,0,0.0,0.0
32,32,32,32,32,32,32,32,32,32,32,32,32,32,1-0022,10,14,1-0022,18,0,0,0,0.0,0.0
530,530,530,530,530,530,530,530,530,530,530,530,530,530,1-4847,1,20,1-4847,2,0,0,0,0.0,0.0
525,525,525,525,525,525,525,525,525,525,525,525,525,525,1-3175,5,24,1-3175,6,0,0,0,0.0,0.0
546,546,546,546,546,546,546,546,546,546,546,546,546,546,1-7527,11,9,1-7527,1,0,0,0,0.0,0.0
23,23,23,23,23,23,23,23,23,23,23,23,23,23,1-2025,2,18,1-2025,41,0,0,0,0.0,0.0
41,41,41,41,41,41,41,41,41,41,41,41,41,41,1-7509,1,20,1-7509,40,0,0,0,0.0,0.0
38,38,38,38,38,38,38,38,38,38,38,38,38,38,1-2104,2,18,1-2104,36,0,0,0,0.0,0.0
18,18,18,18,18,18,18,18,18,18,18,18,18,18,1-3521,11,9,1-3521,22,0,0,0,0.0,0.0
523,523,523,523,523,523,523,523,523,523,523,523,523,523,1-9861,13,23,1-9861,8,0,0,0,0.0,0.0
34,34,34,34,34,34,34,34,34,34,34,34,34,34,1-6642,2,18,1-6642,36,0,0,0,0.0,0.0
29,29,29,29,29,29,29,29,29,29,29,29,29,29,1-18735,13,23,1-18735,27,0,0,0,0.0,0.0
6,6,6,6,6,6,6,6,6,6,6,6,6,6,1-8021,15,15,1-8021,58,0,0,0,0.0,0.0
555,555,555,555,555,555,555,555,555,555,555,555,555,555,1-3646,3,17,1-3646,7,0,0,0,0.0,0.0
187,187,187,187,187,187,187,187,187,187,187,187,187,187,1-7321,11,9,1-7321,7,0,0,0,0.0,0.0
254,254,254,254,254,254,254,254,254,254,254,254,254,254,1-8379,1,20,1-8379,5,0,0,0,0.0,0.0
264,264,264,264,264,264,264,264,264,264,264,264,264,264,P-0009,21,10,P-0009,7,0,0,0,0.0,0.0
262,262,262,262,262,262,262,262,262,262,262,262,262,262,1-8623,3,17,1-8623,5,0,0,0,0.0,0.0
212,212,212,212,212,212,212,212,212,212,212,212,212,212,1-10922,2,18,1-10922,1,0,0,0,0.0,0.0
215,215,215,215,215,215,215,215,215,215,215,215,215,215,1-19839,13,23,1-19839,13,0,0,0,0.0,0.0
229,229,229,229,229,229,229,229,229,229,229,229,229,229,1-4361,3,17,1-4361,10,0,0,0,0.0,0.0
120,120,120,120,120,120,120,120,120,120,120,120,120,120,1-10232,8,13,1-10232,5,0,0,0,0.0,0.0
119,119,119,119,119,119,119,119,119,119,119,119,119,119,1-5929,2,18,1-5929,4,0,0,0,0.0,0.0
116,116,116,116,116,116,116,116,116,116,116,116,116,116,1-20047,2,18,1-20047,20,0,0,0,0.0,0.0
115,115,115,115,115,115,115,115,115,115,115,115,115,115,1-3178,2,18,1-3178,6,0,0,0,0.0,0.0
113,113,113,113,113,113,113,113,113,113,113,113,113,113,1-4499,9,1,1-4499,12,0,0,0,0.0,0.0
107,107,107,107,107,107,107,107,107,107,107,107,107,107,1-6971,3,17,1-6971,10,0,0,0,0.0,0.0
169,169,169,169,169,169,169,169,169,169,169,169,169,169,1-9606,21,10,1-9606,16,0,0,0,0.0,0.0
146,146,146,146,146,146,146,146,146,146,146,146,146,146,1-7453,16,21,1-7453,13,0,0,0,0.0,0.0
148,148,148,148,148,148,148,148,148,148,148,148,148,148,1-0001,6,5,1-0001,17,0,0,0,0.0,0.0
252,252,252,252,252,252,252,252,252,252,252,252,252,252,1-21195,15,15,1-21195,1,0,0,0,0.0,0.0
194,194,194,194,194,194,194,194,194,194,194,194,194,194,1-9253,12,4,1-9253,24,0,0,0,0.0,0.0
550,550,550,550,550,550,550,550,550,550,550,550,550,550,1-19568,13,23,1-19568,2,0,0,0,0.0,0.0
274,274,274,274,274,274,274,274,274,274,274,274,274,274,1-0033,1,20,1-0033,10,0,0,0,0.0,0.0
134,134,134,134,134,134,134,134,134,134,134,134,134,134,1-9465,5,24,1-9465,18,0,0,0,0.0,0.0
549,549,549,549,549,549,549,549,549,549,549,549,549,549,1-4842,1,20,1-4842,6,0,0,0,0.0,0.0
82,82,82,82,82,82,82,82,82,82,82,82,82,82,1-17645,2,18,1-17645,9,0,0,0,0.0,0.0
325,325,325,325,325,325,325,325,325,325,325,325,325,325,1-19924,12,4,1-19924,1,0,0,0,0.0,0.0
307,307,307,307,307,307,307,307,307,307,307,307,307,307,1-5530,14,22,1-5530,7,0,0,0,0.0,0.0
317,317,317,317,317,317,317,317,317,317,317,317,317,317,1-10978,18,3,1-10978,1,0,0,0,0.0,0.0
323,323,323,323,323,323,323,323,323,323,323,323,323,323,1-3647,1,20,1-3647,5,0,0,0,0.0,0.0
297,297,297,297,297,297,297,297,297,297,297,297,297,297,1-8352,2,18,1-8352,1,0,0,0,0.0,0.0
301,301,301,301,301,301,301,301,301,301,301,301,301,301,1-1177,7,7,1-1177,17,0,0,0,0.0,0.0
275,275,275,275,275,275,275,275,275,275,275,275,275,275,1-3216,15,15,1-3216,5,0,0,0,0.0,0.0
277,277,277,277,277,277,277,277,277,277,277,277,277,277,1-4051,15,15,1-4051,5,0,0,0,0.0,0.0
249,249,249,249,249,249,249,249,249,249,249,249,249,249,1-6931,12,4,1-6931,1,0,0,0,0.0,0.0
242,242,242,242,242,242,242,242,242,242,242,242,242,242,1-20791,9,1,1-20791,13,0,0,0,0.0,0.0
469,469,469,469,469,469,469,469,469,469,469,469,469,469,1-8578,5,24,1-8578,11,0,0,0,0.0,0.0
476,476,476,476,476,476,476,476,476,476,476,476,476,476,1-19205,5,24,1-19205,12,0,0,0,0.0,0.0
486,486,486,486,486,486,486,486,486,486,486,486,486,486,1-8678,5,24,1-8678,17,0,0,0,0.0,0.0
50,50,50,50,50,50,50,50,50,50,50,50,50,50,1-8174,2,18,1-8174,45,0,0,0,0.0,0.0
54,54,54,54,54,54,54,54,54,54,54,54,54,54,1-8125,10,14,1-8125,21,0,0,0,0.0,0.0
565,565,565,565,565,565,565,565,565,565,565,565,565,565,1-19927,2,18,1-19927,1,0,0,0,0.0,0.0
