Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
26,26,26,26,26,26,26,26,26,26,26,1-18558,20,1-18558,17,307,19,0,70,53.52760100364685,0.17435700652653696
276,276,276,276,276,276,276,276,276,276,276,1-2573,5,1-2573,1,37,0,0,13,6.412268757820129,0.17330456102216565
369,369,369,369,369,369,369,369,369,369,369,MLG39,22,MLG39,20,23,1,0,6,3.9595086574554443,0.17215255032414975
79,79,79,79,79,79,79,79,79,79,79,1-0129,18,1-0129,15,142,14,0,21,24.358280301094055,0.1715371852189722
304,304,304,304,304,304,304,304,304,304,304,1-1592,5,1-1592,1,32,3,0,5,5.466257214546204,0.17082053795456886
291,291,291,291,291,291,291,291,291,291,291,1-0037,17,1-0037,14,35,2,0,8,5.946011543273926,0.16988604409354074
255,255,255,255,255,255,255,255,255,255,255,1-3564,7,1-3564,3,41,3,0,8,6.946011543273926,0.16941491568960795
315,315,315,315,315,315,315,315,315,315,315,1-9614,6,1-9614,2,30,4,0,2,4.9865028858184814,0.16621676286061604
277,277,277,277,277,277,277,277,277,277,277,1-10060,22,1-10060,20,36,4,0,4,5.973005771636963,0.16591682698991564
473,473,473,473,473,473,473,473,473,473,473,1-5161,22,1-5161,20,12,1,0,2,1.9865028858184814,0.16554190715154013
477,477,477,477,477,477,477,477,477,477,477,1-8222,19,1-8222,16,12,1,0,2,1.9865028858184814,0.16554190715154013
548,548,548,548,548,548,548,548,548,548,548,1-5914,17,1-5914,14,3,0,0,1,0.4932514429092407,0.16441714763641357
518,518,518,518,518,518,518,518,518,518,518,1-4842,12,1-4842,9,6,0,0,2,0.9865028858184814,0.16441714763641357
133,133,133,133,133,133,133,133,133,133,133,MLG53,18,MLG53,15,91,11,0,8,14.946011543273926,0.16424188509092227
177,177,177,177,177,177,177,177,177,177,177,1-9498,17,1-9498,14,64,5,0,11,10.425765872001648,0.16290259175002575
252,252,252,252,252,252,252,252,252,252,252,1-6918,14,1-6918,8,43,5,0,4,6.973005771636963,0.16216292492178982
141,141,141,141,141,141,141,141,141,141,141,1-8820,9,1-8820,5,83,5,0,17,13.385274529457092,0.16126836782478424
275,275,275,275,275,275,275,275,275,275,275,1-4020,15,1-4020,11,37,3,0,6,5.959508657455444,0.16106780155284986
111,111,111,111,111,111,111,111,111,111,111,1-0272,3,1-0272,8,111,0,0,36,17.757051944732666,0.15997344094353752
357,357,357,357,357,357,357,357,357,357,357,1-9650,19,1-9650,16,25,2,0,4,3.973005771636963,0.15892023086547852
160,160,160,160,160,160,160,160,160,160,160,1-5197,10,1-5197,6,72,6,0,11,11.425765872001648,0.15869119266668955
385,385,385,385,385,385,385,385,385,385,385,1-18615,22,1-18615,20,22,2,0,3,3.479754328727722,0.15817065130580554
59,59,59,59,59,59,59,59,59,59,59,1-8573,9,1-8573,5,184,16,0,26,28.82453751564026,0.15665509519369705
406,406,406,406,406,406,406,406,406,406,406,1-3265,7,1-3265,3,19,1,0,4,2.973005771636963,0.1564739879808928
53,53,53,53,53,53,53,53,53,53,53,1-8341,5,1-8341,1,197,10,0,42,30.71656060218811,0.15592162742227467
145,145,145,145,145,145,145,145,145,145,145,1-9491,22,1-9491,20,80,9,0,7,12.452760100364685,0.15565950125455857
438,438,438,438,438,438,438,438,438,438,438,1-5163,13,1-5163,10,16,1,0,3,2.479754328727722,0.15498464554548264
440,440,440,440,440,440,440,440,440,440,440,1-2034,12,1-2034,8,16,1,0,3,2.479754328727722,0.15498464554548264
431,431,431,431,431,431,431,431,431,431,431,1-8503,22,1-8503,20,16,0,0,5,2.4662572145462036,0.15414107590913773
264,264,264,264,264,264,264,264,264,264,264,1-8928,16,1-8928,13,39,6,0,0,6.0,0.15384615384615385
344,344,344,344,344,344,344,344,344,344,344,1-2103,17,1-2103,14,26,2,0,4,3.973005771636963,0.15280791429372934
466,466,466,466,466,466,466,466,466,466,466,1-9416,3,1-9416,9,13,0,0,4,1.973005771636963,0.15176967474130484
148,148,148,148,148,148,148,148,148,148,148,1-0278,18,1-0278,15,79,10,0,4,11.973005771636963,0.1515570350840122
301,301,301,301,301,301,301,301,301,301,301,1-8400,12,1-8400,9,33,5,0,0,5.0,0.15151515151515152
128,128,128,128,128,128,128,128,128,128,128,1-7897,13,1-7897,10,95,6,0,17,14.385274529457092,0.15142394241533783
392,392,392,392,392,392,392,392,392,392,392,MLG33,8,MLG33,4,20,2,0,2,2.9865028858184814,0.14932514429092408
263,263,263,263,263,263,263,263,263,263,263,1-6061,14,1-6061,12,40,3,0,6,5.959508657455444,0.14898771643638611
318,318,318,318,318,318,318,318,318,318,318,1-9902,20,1-9902,17,30,0,0,9,4.4392629861831665,0.1479754328727722
399,399,399,399,399,399,399,399,399,399,399,1-19813,17,1-19813,14,20,0,0,6,2.9595086574554443,0.1479754328727722
206,206,206,206,206,206,206,206,206,206,206,1-8544,20,1-8544,8,54,3,0,10,7.932514429092407,0.1468984153535631
292,292,292,292,292,292,292,292,292,292,292,1-9740,8,1-9740,4,34,4,0,2,4.9865028858184814,0.14666184958289652
294,294,294,294,294,294,294,294,294,294,294,1-3106,8,1-3106,4,34,3,0,4,4.973005771636963,0.14626487563638127
336,336,336,336,336,336,336,336,336,336,336,1-9655,3,1-9655,8,27,0,0,8,3.946011543273926,0.14614857567681205
87,87,87,87,87,87,87,87,87,87,87,1-3141,17,1-3141,14,136,8,0,24,19.838034629821777,0.14586790168986602
105,105,105,105,105,105,105,105,105,105,105,1-7042,6,1-7042,2,117,10,0,14,16.90552020072937,0.14449162564725956
137,137,137,137,137,137,137,137,137,137,137,1-6611,3,1-6611,8,89,0,0,26,12.824537515640259,0.14409592714202538
183,183,183,183,183,183,183,183,183,183,183,1-19915,17,1-19915,14,62,4,0,10,8.932514429092407,0.14407281337245817
360,360,360,360,360,360,360,360,360,360,360,1-7993,17,1-7993,14,24,0,0,7,3.452760100364685,0.14386500418186188
366,366,366,366,366,366,366,366,366,366,366,1-9444,20,1-9444,17,24,0,0,7,3.452760100364685,0.14386500418186188
308,308,308,308,308,308,308,308,308,308,308,1-4700,3,1-4700,8,31,0,0,9,4.4392629861831665,0.14320203181236021
334,334,334,334,334,334,334,334,334,334,334,1-18994,7,1-18994,3,28,1,0,6,3.9595086574554443,0.1414110234805516
98,98,98,98,98,98,98,98,98,98,98,1-5043,18,1-5043,15,123,6,0,23,17.344783186912537,0.14101449745457348
457,457,457,457,457,457,457,457,457,457,457,1-11330,5,1-11330,1,14,0,0,4,1.973005771636963,0.1409289836883545
511,511,511,511,511,511,511,511,511,511,511,1-3033,8,1-3033,4,7,0,0,2,0.9865028858184814,0.1409289836883545
186,186,186,186,186,186,186,186,186,186,186,1-19004,20,1-19004,17,60,5,0,7,8.452760100364685,0.14087933500607808
97,97,97,97,97,97,97,97,97,97,97,1-1833,8,1-1833,4,124,12,0,11,17.425765872001648,0.14053036993549717
266,266,266,266,266,266,266,266,266,266,266,1-9496,9,1-9496,5,39,3,0,5,5.466257214546204,0.1401604413986206
306,306,306,306,306,306,306,306,306,306,306,1-1972,21,1-1972,19,32,3,0,3,4.479754328727722,0.13999232277274132
156,156,156,156,156,156,156,156,156,156,156,1-2294,9,1-2294,5,75,4,0,13,10.41226875782013,0.1388302501042684
155,155,155,155,155,155,155,155,155,155,155,1-8157,13,1-8157,10,75,4,0,13,10.41226875782013,0.1388302501042684
414,414,414,414,414,414,414,414,414,414,414,MLG06,18,MLG06,15,18,1,0,3,2.479754328727722,0.13776412937376234
321,321,321,321,321,321,321,321,321,321,321,1-7752,13,1-7752,10,29,0,0,8,3.946011543273926,0.13606936356116986
328,328,328,328,328,328,328,328,328,328,328,1-9110,20,1-9110,17,29,0,0,8,3.946011543273926,0.13606936356116986
298,298,298,298,298,298,298,298,298,298,298,1-7481,5,1-7481,1,33,2,0,5,4.466257214546204,0.13534112771352133
349,349,349,349,349,349,349,349,349,349,349,1-8186,15,1-8186,11,26,3,0,1,3.4932514429092407,0.1343558247272785
136,136,136,136,136,136,136,136,136,136,136,1-1769,9,1-1769,5,89,8,0,8,11.946011543273926,0.13422484880083063
152,152,152,152,152,152,152,152,152,152,152,1-10038,19,1-10038,16,76,4,0,12,9.919017314910889,0.1305133857225117
235,235,235,235,235,235,235,235,235,235,235,1-1989,21,1-1989,19,46,6,0,0,6.0,0.13043478260869565
234,234,234,234,234,234,234,234,234,234,234,1-10451,14,1-10451,12,46,4,0,4,5.973005771636963,0.1298479515573253
132,132,132,132,132,132,132,132,132,132,132,MLG55,22,MLG55,20,92,8,0,8,11.946011543273926,0.1298479515573253
401,401,401,401,401,401,401,401,401,401,401,1-8100,3,1-8100,9,19,0,0,5,2.4662572145462036,0.12980301129190544
375,375,375,375,375,375,375,375,375,375,375,1-7213,12,1-7213,9,23,0,0,6,2.9595086574554443,0.12867428945458453
193,193,193,193,193,193,193,193,193,193,193,1-8094,7,1-8094,3,58,3,0,9,7.4392629861831665,0.12826315493419252
40,40,40,40,40,40,40,40,40,40,40,1-7807,3,1-7807,8,239,0,0,62,30.581589460372925,0.12795644125679048
82,82,82,82,82,82,82,82,82,82,82,1-8188,22,1-8188,20,140,11,0,14,17.90552020072937,0.12789657286235265
289,289,289,289,289,289,289,289,289,289,289,1-5549,9,1-5549,5,35,2,0,5,4.466257214546204,0.12760734898703438
173,173,173,173,173,173,173,173,173,173,173,1-1207,5,1-1207,1,66,1,0,15,8.39877164363861,0.12725411581270624
15,15,15,15,15,15,15,15,15,15,15,1-1580,6,1-1580,2,400,29,0,43,50.20981204509735,0.12552453011274337
257,257,257,257,257,257,257,257,257,257,257,1-19286,9,1-19286,5,40,4,0,2,4.9865028858184814,0.12466257214546203
124,124,124,124,124,124,124,124,124,124,124,1-0292,1,1-0292,18,99,0,0,25,12.331286072731018,0.1245584451791012
470,470,470,470,470,470,470,470,470,470,470,1-9055,5,1-9055,1,12,1,0,1,1.4932514429092407,0.12443762024243672
92,92,92,92,92,92,92,92,92,92,92,1-6980,17,1-6980,14,128,2,0,28,15.81104040145874,0.12352375313639641
478,478,478,478,478,478,478,478,478,478,478,1-20012,15,1-20012,11,12,0,0,3,1.4797543287277222,0.12331286072731018
436,436,436,436,436,436,436,436,436,436,436,1-9115,14,1-9115,12,16,0,0,4,1.973005771636963,0.12331286072731018
541,541,541,541,541,541,541,541,541,541,541,1-8532,13,1-8532,10,4,0,0,1,0.4932514429092407,0.12331286072731018
393,393,393,393,393,393,393,393,393,393,393,1-6718,15,1-6718,11,20,0,0,5,2.4662572145462036,0.12331286072731018
538,538,538,538,538,538,538,538,538,538,538,1-5929,5,1-5929,1,4,0,0,1,0.4932514429092407,0.12331286072731018
197,197,197,197,197,197,197,197,197,197,197,1-6006,5,1-6006,1,57,5,0,4,6.973005771636963,0.12233343459012215
245,245,245,245,245,245,245,245,245,245,245,1-1183,13,1-1183,10,45,2,0,7,5.452760100364685,0.12117244667477078
352,352,352,352,352,352,352,352,352,352,352,1-2297,18,1-2297,15,25,2,0,2,2.9865028858184814,0.11946011543273925
118,118,118,118,118,118,118,118,118,118,118,MLG15,8,MLG15,4,105,12,0,1,12.49325144290924,0.1189833470753261
181,181,181,181,181,181,181,181,181,181,181,MLG84,10,MLG84,6,63,4,0,7,7.452760100364685,0.11829777937086802
389,389,389,389,389,389,389,389,389,389,389,1-7842,22,1-7842,20,21,1,0,3,2.479754328727722,0.11808353946322486
68,68,68,68,68,68,68,68,68,68,68,1-1015,3,1-1015,8,155,0,0,37,18.250303387641907,0.11774389282349618
426,426,426,426,426,426,426,426,426,426,426,1-3639,9,1-3639,5,17,2,0,0,2.0,0.11764705882352941
316,316,316,316,316,316,316,316,316,316,316,1-8181,11,1-8181,7,30,1,0,5,3.4662572145462036,0.11554190715154013
58,58,58,58,58,58,58,58,58,58,58,MLG49,22,MLG49,20,185,11,0,21,21.358280301094055,0.1154501637896976
467,467,467,467,467,467,467,467,467,467,467,1-0031,16,1-0031,13,13,1,0,1,1.4932514429092407,0.11486549560840313
138,138,138,138,138,138,138,138,138,138,138,1-4640,3,1-4640,8,87,0,0,20,9.865028858184814,0.11339113630097487
114,114,114,114,114,114,114,114,114,114,114,1-7152,3,1-7152,8,109,0,0,25,12.331286072731018,0.11313106488744053
226,226,226,226,226,226,226,226,226,226,226,1-4634,3,1-4634,8,48,0,0,11,5.425765872001648,0.11303678900003433
290,290,290,290,290,290,290,290,290,290,290,1-3509,1,1-3509,18,35,0,0,8,3.946011543273926,0.1127431869506836
260,260,260,260,260,260,260,260,260,260,260,1-4760,20,1-4760,17,40,2,0,5,4.466257214546204,0.1116564303636551
258,258,258,258,258,258,258,258,258,258,258,1-17758,9,1-17758,5,40,1,0,7,4.452760100364685,0.11131900250911712
261,261,261,261,261,261,261,261,261,261,261,1-5214,3,1-5214,8,40,0,0,9,4.4392629861831665,0.11098157465457917
180,180,180,180,180,180,180,180,180,180,180,1-10539,22,1-10539,20,63,5,0,4,6.973005771636963,0.11068263129582481
411,411,411,411,411,411,411,411,411,411,411,1-8124,7,1-8124,3,18,1,0,2,1.9865028858184814,0.11036127143436009
497,497,497,497,497,497,497,497,497,497,497,MLG72,1,MLG72,18,9,0,0,2,0.9865028858184814,0.10961143175760905
86,86,86,86,86,86,86,86,86,86,86,1-8910,5,1-8910,1,137,5,0,20,14.865028858184814,0.10850386027872128
60,60,60,60,60,60,60,60,60,60,60,1-3068,3,1-3068,8,180,0,0,39,19.236806273460388,0.10687114596366883
456,456,456,456,456,456,456,456,456,456,456,1-7995,22,1-7995,20,14,1,0,1,1.4932514429092407,0.10666081735066005
274,274,274,274,274,274,274,274,274,274,274,1-7744,17,1-7744,14,37,0,0,8,3.946011543273926,0.10664896062902503
455,455,455,455,455,455,455,455,455,455,455,1-18377,3,1-18377,8,14,0,0,3,1.4797543287277222,0.10569673776626587
405,405,405,405,405,405,405,405,405,405,405,1-9607,17,1-9607,14,19,1,0,2,1.9865028858184814,0.1045527834641306
33,33,33,33,33,33,33,33,33,33,33,1-6296,1,1-6296,18,254,0,0,53,26.14232647418976,0.10292254517397542
223,223,223,223,223,223,223,223,223,223,223,1-6228,5,1-6228,1,48,0,0,10,4.932514429092407,0.10276071727275848
48,48,48,48,48,48,48,48,48,48,48,MLG30,1,MLG30,18,208,0,0,43,21.20981204509735,0.10197025021681419
220,220,220,220,220,220,220,220,220,220,220,MLG35,21,MLG35,19,49,3,0,4,4.973005771636963,0.1014899137068768
159,159,159,159,159,159,159,159,159,159,159,1-6914,5,1-6914,1,73,0,0,15,7.398771643638611,0.10135303621422755
488,488,488,488,488,488,488,488,488,488,488,1-9576,22,1-9576,20,10,1,0,0,1.0,0.1
489,489,489,489,489,489,489,489,489,489,489,1-7521,20,1-7521,17,10,1,0,0,1.0,0.1
395,395,395,395,395,395,395,395,395,395,395,1-1836,17,1-1836,14,20,0,0,4,1.973005771636963,0.09865028858184814
442,442,442,442,442,442,442,442,442,442,442,1-5803,13,1-5803,10,15,0,0,3,1.4797543287277222,0.09865028858184814
287,287,287,287,287,287,287,287,287,287,287,1-2596,13,1-2596,10,35,0,0,7,3.452760100364685,0.09865028858184814
312,312,312,312,312,312,312,312,312,312,312,1-1850,22,1-1850,20,30,0,0,6,2.9595086574554443,0.09865028858184814
537,537,537,537,537,537,537,537,537,537,537,1-5990,12,1-5990,9,5,0,0,1,0.4932514429092407,0.09865028858184814
490,490,490,490,490,490,490,490,490,490,490,1-8634,15,1-8634,11,10,0,0,2,0.9865028858184814,0.09865028858184814
531,531,531,531,531,531,531,531,531,531,531,1-4051,17,1-4051,14,5,0,0,1,0.4932514429092407,0.09865028858184814
62,62,62,62,62,62,62,62,62,62,62,1-6878,1,1-6878,18,167,0,0,33,16.277297616004944,0.0974688480000296
172,172,172,172,172,172,172,172,172,172,172,1-6900,22,1-6900,20,67,6,0,1,6.493251442909241,0.09691420064043643
88,88,88,88,88,88,88,88,88,88,88,1-8267,3,1-8267,8,133,0,0,26,12.824537515640259,0.09642509410255834
47,47,47,47,47,47,47,47,47,47,47,1-0303,22,1-0303,20,212,13,0,15,20.39877164363861,0.09622062096055949
348,348,348,348,348,348,348,348,348,348,348,1-3087,22,1-3087,20,26,2,0,1,2.4932514429092407,0.09589428626574002
149,149,149,149,149,149,149,149,149,149,149,1-5877,17,1-5877,14,79,2,0,11,7.425765872001648,0.09399703635445124
434,434,434,434,434,434,434,434,434,434,434,1-4149,5,1-4149,1,16,1,0,1,1.4932514429092407,0.09332821518182755
121,121,121,121,121,121,121,121,121,121,121,1-9333,22,1-9333,20,102,7,0,5,9.466257214546204,0.09280644327986474
251,251,251,251,251,251,251,251,251,251,251,1-6919,21,1-6919,19,43,3,0,2,3.9865028858184814,0.0927093694376391
437,437,437,437,437,437,437,437,437,437,437,1-4098,20,1-4098,17,16,0,0,3,1.4797543287277222,0.09248464554548264
432,432,432,432,432,432,432,432,432,432,432,1-3089,12,1-3089,9,16,0,0,3,1.4797543287277222,0.09248464554548264
25,25,25,25,25,25,25,25,25,25,25,1-18028,16,1-18028,13,309,12,0,33,28.277297616004944,0.09151229001943348
272,272,272,272,272,272,272,272,272,272,272,1-19229,7,1-19229,3,38,1,0,5,3.4662572145462036,0.09121729511963694
381,381,381,381,381,381,381,381,381,381,381,1-9752,22,1-9752,20,22,0,0,4,1.973005771636963,0.08968208052895286
482,482,482,482,482,482,482,482,482,482,482,1-9457,5,1-9457,1,11,0,0,2,0.9865028858184814,0.08968208052895286
202,202,202,202,202,202,202,202,202,202,202,1-6787,8,1-6787,4,56,3,0,4,4.973005771636963,0.0888036744935172
330,330,330,330,330,330,330,330,330,330,330,1-9818,8,1-9818,4,28,1,0,3,2.479754328727722,0.08856265459741865
21,21,21,21,21,21,21,21,21,21,21,MLG02,1,MLG02,18,320,0,0,57,28.11533224582672,0.08786041326820851
416,416,416,416,416,416,416,416,416,416,416,1-9907,15,1-9907,11,17,1,0,1,1.4932514429092407,0.0878383201711318
259,259,259,259,259,259,259,259,259,259,259,1-7509,20,1-7509,17,40,1,0,5,3.4662572145462036,0.08665643036365508
237,237,237,237,237,237,237,237,237,237,237,1-8418,22,1-8418,20,46,2,0,4,3.973005771636963,0.08636969068776006
208,208,208,208,208,208,208,208,208,208,208,1-5355,17,1-5355,14,53,3,0,3,4.479754328727722,0.08452366657976834
167,167,167,167,167,167,167,167,167,167,167,72-12387,17,72-12387,14,71,0,0,12,5.919017314910889,0.08336644105508294
472,472,472,472,472,472,472,472,472,472,472,1-1935,22,1-1935,20,12,1,0,0,1.0,0.08333333333333333
409,409,409,409,409,409,409,409,409,409,409,1-5744,20,1-5744,17,18,1,0,1,1.4932514429092407,0.08295841349495782
362,362,362,362,362,362,362,362,362,362,362,1-1827,15,1-1827,11,24,0,0,4,1.973005771636963,0.08220857381820679
471,471,471,471,471,471,471,471,471,471,471,1-19205,17,1-19205,14,12,0,0,2,0.9865028858184814,0.08220857381820679
519,519,519,519,519,519,519,519,519,519,519,1-10762,20,1-10762,17,6,0,0,1,0.4932514429092407,0.08220857381820679
523,523,523,523,523,523,523,523,523,523,523,1-3175,22,1-3175,20,6,0,0,1,0.4932514429092407,0.08220857381820679
475,475,475,475,475,475,475,475,475,475,475,1-4499,22,1-4499,20,12,0,0,2,0.9865028858184814,0.08220857381820679
285,285,285,285,285,285,285,285,285,285,285,1-9887,1,1-9887,18,36,0,0,6,2.9595086574554443,0.08220857381820679
521,521,521,521,521,521,521,521,521,521,521,1-3551,10,1-3551,6,6,0,0,1,0.4932514429092407,0.08220857381820679
520,520,520,520,520,520,520,520,520,520,520,1-10698,22,1-10698,20,6,0,0,1,0.4932514429092407,0.08220857381820679
219,219,219,219,219,219,219,219,219,219,219,1-2400,3,1-2400,8,49,0,0,8,3.946011543273926,0.08053084782191686
144,144,144,144,144,144,144,144,144,144,144,1-7058,20,1-7058,17,80,1,0,11,6.425765872001648,0.0803220734000206
158,158,158,158,158,158,158,158,158,158,158,1-9808,1,1-9808,18,74,0,0,12,5.919017314910889,0.07998672047176876
350,350,350,350,350,350,350,350,350,350,350,1-9609,1,1-9609,12,25,0,0,4,1.973005771636963,0.07892023086547852
355,355,355,355,355,355,355,355,355,355,355,1-4747,18,1-4747,15,25,0,0,4,1.973005771636963,0.07892023086547852
273,273,273,273,273,273,273,273,273,273,273,1-9237,18,1-9237,15,38,1,0,4,2.973005771636963,0.0782369939904464
3,3,3,3,3,3,3,3,3,3,3,1-6181,1,1-6181,18,659,0,0,104,51.298150062561035,0.07784241284151902
179,179,179,179,179,179,179,179,179,179,179,1-7467,22,1-7467,20,64,0,0,10,4.932514429092407,0.07707053795456886
346,346,346,346,346,346,346,346,346,346,346,1-9805,18,1-9805,15,26,1,0,2,1.9865028858184814,0.07640395714686467
462,462,462,462,462,462,462,462,462,462,462,1-4052,20,1-4052,17,13,0,0,2,0.9865028858184814,0.07588483737065242
134,134,134,134,134,134,134,134,134,134,134,1-8659,3,1-8659,8,91,0,0,14,6.90552020072937,0.07588483737065242
231,231,231,231,231,231,231,231,231,231,231,1-7991,18,1-7991,15,46,2,0,3,3.479754328727722,0.07564683323321135
175,175,175,175,175,175,175,175,175,175,175,1-19547,3,1-19547,8,66,0,0,10,4.932514429092407,0.07473506710746071
397,397,397,397,397,397,397,397,397,397,397,1-9839,17,1-9839,14,20,0,0,3,1.4797543287277222,0.0739877164363861
398,398,398,398,398,398,398,398,398,398,398,1-20047,17,1-20047,14,20,0,0,3,1.4797543287277222,0.0739877164363861
341,341,341,341,341,341,341,341,341,341,341,1-9870,11,1-9870,7,27,1,0,2,1.9865028858184814,0.07357418095624005
207,207,207,207,207,207,207,207,207,207,207,1-8622,19,1-8622,16,54,1,0,6,3.9595086574554443,0.07332423439732304
343,343,343,343,343,343,343,343,343,343,343,MLG67,1,MLG67,20,27,0,0,4,1.973005771636963,0.07307428783840603
288,288,288,288,288,288,288,288,288,288,288,1-9761,5,1-9761,1,35,2,0,1,2.4932514429092407,0.07123575551169259
201,201,201,201,201,201,201,201,201,201,201,1-8529,13,1-8529,10,56,3,0,2,3.9865028858184814,0.07118755153247289
451,451,451,451,451,451,451,451,451,451,451,1-11329,13,1-11329,10,14,0,0,2,0.9865028858184814,0.07046449184417725
517,517,517,517,517,517,517,517,517,517,517,1-7321,15,1-7321,11,7,0,0,1,0.4932514429092407,0.07046449184417725
458,458,458,458,458,458,458,458,458,458,458,1-9667,22,1-9667,20,14,0,0,2,0.9865028858184814,0.07046449184417725
513,513,513,513,513,513,513,513,513,513,513,1-5530,19,1-5530,16,7,0,0,1,0.4932514429092407,0.07046449184417725
278,278,278,278,278,278,278,278,278,278,278,1-7845,22,1-7845,20,36,2,0,1,2.4932514429092407,0.06925698452525669
194,194,194,194,194,194,194,194,194,194,194,1-8018,22,1-8018,20,58,3,0,2,3.9865028858184814,0.06873280837618072
284,284,284,284,284,284,284,284,284,284,284,1-2584,13,1-2584,10,36,0,0,5,2.4662572145462036,0.06850714484850566
380,380,380,380,380,380,380,380,380,380,380,1-9722,22,1-9722,20,22,0,0,3,1.4797543287277222,0.06726156039671465
37,37,37,37,37,37,37,37,37,37,37,1-5775,22,1-5775,20,244,9,0,15,16.39877164363861,0.06720808050671562
16,16,16,16,16,16,16,16,16,16,16,1-7140,1,1-7140,18,397,0,0,54,26.635577917099,0.06709213581133248
317,317,317,317,317,317,317,317,317,317,317,1-9504,21,1-9504,19,30,2,0,0,2.0,0.06666666666666667
446,446,446,446,446,446,446,446,446,446,446,1-19447,22,1-19447,20,15,0,0,2,0.9865028858184814,0.06576685905456543
444,444,444,444,444,444,444,444,444,444,444,1-8906,5,1-8906,1,15,0,0,2,0.9865028858184814,0.06576685905456543
269,269,269,269,269,269,269,269,269,269,269,1-8551,5,1-8551,1,38,2,0,1,2.4932514429092407,0.06561188007655896
372,372,372,372,372,372,372,372,372,372,372,1-9553,18,1-9553,15,23,1,0,1,1.4932514429092407,0.06492397577866264
131,131,131,131,131,131,131,131,131,131,131,1-9925,9,1-9925,5,93,5,0,2,5.9865028858184814,0.06437099877224174
309,309,309,309,309,309,309,309,309,309,309,1-9185,15,1-9185,11,31,1,0,2,1.9865028858184814,0.06408073825220909
504,504,504,504,504,504,504,504,504,504,504,1-9861,22,1-9861,20,8,0,0,1,0.4932514429092407,0.06165643036365509
222,222,222,222,222,222,222,222,222,222,222,1-8705,1,1-8705,18,48,0,0,6,2.9595086574554443,0.06165643036365509
502,502,502,502,502,502,502,502,502,502,502,72-11994,13,72-11994,10,8,0,0,1,0.4932514429092407,0.06165643036365509
508,508,508,508,508,508,508,508,508,508,508,1-9806,14,1-9806,12,8,0,0,1,0.4932514429092407,0.06165643036365509
302,302,302,302,302,302,302,302,302,302,302,1-9500,18,1-9500,15,33,1,0,2,1.9865028858184814,0.06019705714601459
196,196,196,196,196,196,196,196,196,196,196,1-6743,8,1-6743,4,58,2,0,3,3.479754328727722,0.059995764288409005
356,356,356,356,356,356,356,356,356,356,356,1-18613,21,1-18613,19,25,1,0,1,1.4932514429092407,0.059730057716369626
153,153,153,153,153,153,153,153,153,153,153,1-9516,5,1-9516,1,76,2,0,5,4.466257214546204,0.058766542296660576
424,424,424,424,424,424,424,424,424,424,424,1-1177,13,1-1177,10,17,0,0,2,0.9865028858184814,0.058029581518734205
250,250,250,250,250,250,250,250,250,250,250,1-18234,22,1-18234,20,43,0,0,5,2.4662572145462036,0.05735481894293497
139,139,139,139,139,139,139,139,139,139,139,MLG11,18,MLG11,15,87,4,0,2,4.9865028858184814,0.05731612512435036
209,209,209,209,209,209,209,209,209,209,209,1-19897,6,1-19897,2,53,2,0,2,2.9865028858184814,0.05634911105317889
107,107,107,107,107,107,107,107,107,107,107,MLG37,6,MLG37,2,116,3,0,7,6.452760100364685,0.055627242244523145
415,415,415,415,415,415,415,415,415,415,415,1-9465,14,1-9465,12,18,1,0,0,1.0,0.05555555555555555
50,50,50,50,50,50,50,50,50,50,50,1-7964,1,1-7964,18,202,0,0,22,10.851531744003296,0.05372045417823414
99,99,99,99,99,99,99,99,99,99,99,1-8826,5,1-8826,1,123,5,0,3,6.479754328727722,0.0526809295018514
402,402,402,402,402,402,402,402,402,402,402,1-18603,9,1-18603,5,19,1,0,0,1.0,0.05263157894736842
116,116,116,116,116,116,116,116,116,116,116,MLG08,18,MLG08,15,107,3,0,5,5.466257214546204,0.0510865160237963
44,44,44,44,44,44,44,44,44,44,44,1-0008,1,1-0008,18,230,0,0,23,11.344783186912537,0.04932514429092407
487,487,487,487,487,487,487,487,487,487,487,1-4929,10,1-4929,6,10,0,0,1,0.4932514429092407,0.04932514429092407
49,49,49,49,49,49,49,49,49,49,49,1-6974,22,1-6974,20,207,7,0,6,9.959508657455444,0.048113568393504565
253,253,253,253,253,253,253,253,253,253,253,1-9578,22,1-9578,20,42,1,0,2,1.9865028858184814,0.04729768775758289
178,178,178,178,178,178,178,178,178,178,178,1-0405,16,1-0405,13,64,2,0,2,2.9865028858184814,0.04666410759091377
305,305,305,305,305,305,305,305,305,305,305,1-8127,6,1-8127,2,32,1,0,1,1.4932514429092407,0.04666410759091377
303,303,303,303,303,303,303,303,303,303,303,1-18714,9,1-18714,5,32,0,0,3,1.4797543287277222,0.04624232277274132
204,204,204,204,204,204,204,204,204,204,204,1-8576,1,1-8576,18,55,0,0,5,2.4662572145462036,0.04484104026447643
110,110,110,110,110,110,110,110,110,110,110,1-9137,10,1-9137,6,111,2,0,6,4.959508657455444,0.044680258175274275
370,370,370,370,370,370,370,370,370,370,370,1-7066,5,1-7066,1,23,1,0,0,1.0,0.043478260869565216
