Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,1-3551,12,1-3551,6,6,0,0,2,1.083037257194519,0.18050620953241983
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,P-16616,23,P-16616,17,28,5,0,0,5.0,0.17857142857142858
304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,1-1592,5,1-1592,1,32,3,0,5,5.707593142986298,0.1783622857183218
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,1-19915,15,1-19915,14,62,4,0,13,11.039742171764374,0.1780603576091028
425,425,425,425,425,425,425,425,425,425,425,425,425,425,425,1-0003,2,1-0003,11,17,3,0,0,3.0,0.17647058823529413
181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,MLG84,12,MLG84,6,63,4,0,13,11.039742171764374,0.17523400272641862
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,1-6692,17,1-6692,12,71,2,0,19,12.288853943347931,0.1730824499063089
141,141,141,141,141,141,141,141,141,141,141,141,141,141,141,1-8820,11,1-8820,5,83,4,0,19,14.288853943347931,0.17215486678732447
268,268,268,268,268,268,268,268,268,268,268,268,268,268,268,1-8493,14,1-8493,15,38,6,0,1,6.5415186285972595,0.17214522706834892
261,261,261,261,261,261,261,261,261,261,261,261,261,261,261,1-5214,20,1-5214,8,40,2,0,9,6.873667657375336,0.17184169143438338
65,65,65,65,65,65,65,65,65,65,65,65,65,65,65,1-4319,11,1-4319,5,163,15,0,24,27.99644708633423,0.17175734408794005
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,1-7682,2,1-7682,11,141,24,0,0,24.0,0.1702127659574468
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,1-7744,15,1-7744,14,37,3,0,6,6.249111771583557,0.16889491274550156
189,189,189,189,189,189,189,189,189,189,189,189,189,189,189,MLG10,7,MLG10,20,60,2,0,15,10.122779428958893,0.1687129904826482
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,MLG11,14,MLG11,15,87,14,0,1,14.54151862859726,0.1671438922827271
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-5161,8,1-5161,20,12,2,0,0,2.0,0.16666666666666666
177,177,177,177,177,177,177,177,177,177,177,177,177,177,177,1-9498,15,1-9498,14,64,2,0,16,10.664298057556152,0.16662965714931488
466,466,466,466,466,466,466,466,466,466,466,466,466,466,466,1-9416,19,1-9416,9,13,0,0,4,2.166074514389038,0.16662111649146447
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-6980,15,1-6980,14,128,2,0,35,20.953152000904083,0.16369650000706315
35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,1-7496,20,1-7496,8,246,12,0,52,40.158968687057495,0.16324784019129063
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1-6181,22,1-6181,18,659,51,0,103,106.77641874551773,0.16202794953796318
378,378,378,378,378,378,378,378,378,378,378,378,378,378,378,1-9518,8,1-9518,20,22,3,0,1,3.5415186285972595,0.1609781194816936
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,1-5197,12,1-5197,6,72,5,0,12,11.498223543167114,0.15969754921065438
236,236,236,236,236,236,236,236,236,236,236,236,236,236,236,1-9794,18,1-9794,10,46,3,0,8,7.332149028778076,0.15939454410387122
220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,MLG35,9,MLG35,19,49,4,0,7,7.790630400180817,0.15899245714654728
430,430,430,430,430,430,430,430,430,430,430,430,430,430,430,1-8023,22,1-8023,18,16,2,0,1,2.5415186285972595,0.15884491428732872
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,MLG64,9,MLG64,19,245,21,0,33,38.870114743709564,0.1586535295661615
278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,1-7845,8,1-7845,20,36,3,0,5,5.707593142986298,0.1585442539718416
83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,MLG13,5,MLG13,1,140,7,0,28,22.162521600723267,0.1583037257194519
394,394,394,394,394,394,394,394,394,394,394,394,394,394,394,1-9697,14,1-9697,20,20,1,0,4,3.166074514389038,0.1583037257194519
148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,1-0278,17,1-0278,15,79,6,0,12,12.498223543167114,0.15820536130591284
403,403,403,403,403,403,403,403,403,403,403,403,403,403,403,72-12171,23,72-12171,17,19,3,0,0,3.0,0.15789473684210525
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9770,18,1-9770,10,50,3,0,9,7.873667657375336,0.1574733531475067
451,451,451,451,451,451,451,451,451,451,451,451,451,451,451,1-11329,18,1-11329,10,14,0,0,4,2.166074514389038,0.1547196081706456
513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,1-5530,16,1-5530,16,7,0,0,2,1.083037257194519,0.1547196081706456
156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,1-2294,11,1-2294,5,75,4,0,14,11.581260800361633,0.15441681067148844
421,421,421,421,421,421,421,421,421,421,421,421,421,421,421,1-5282,8,1-5282,20,17,1,0,3,2.6245558857917786,0.15438564034069285
151,151,151,151,151,151,151,151,151,151,151,151,151,151,151,MLG38,10,MLG38,4,77,7,0,9,11.873667657375336,0.15420347606980955
368,368,368,368,368,368,368,368,368,368,368,368,368,368,368,1-6858,11,1-6858,5,23,3,0,1,3.5415186285972595,0.1539790708085765
233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,1-3587,1,1-3587,13,46,7,0,0,7.0,0.15217391304347827
338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,1-3589,5,1-3589,1,27,3,0,2,4.083037257194519,0.1512236021183155
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-9496,11,1-9496,5,39,1,0,9,5.873667657375336,0.150606863009624
108,108,108,108,108,108,108,108,108,108,108,108,108,108,108,1-8328,20,1-8328,8,114,2,0,28,17.162521600723267,0.15054843509406374
21,21,21,21,21,21,21,21,21,21,21,21,21,21,21,MLG02,22,MLG02,18,320,15,0,61,48.03263634443283,0.1501019885763526
426,426,426,426,426,426,426,426,426,426,426,426,426,426,426,1-3639,11,1-3639,5,17,2,0,1,2.5415186285972595,0.1495010957998388
62,62,62,62,62,62,62,62,62,62,62,62,62,62,62,1-6878,22,1-6878,18,167,7,0,33,24.870114743709564,0.14892284277670398
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,1-7807,20,1-7807,8,239,10,0,47,35.4513755440712,0.14833211524715983
367,367,367,367,367,367,367,367,367,367,367,367,367,367,367,1-9995,16,1-9995,16,24,3,0,1,3.5415186285972595,0.1475632761915525
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,1-1462,5,1-1462,1,192,19,0,17,28.205816686153412,0.14690529524038234
136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,1-1769,11,1-1769,5,89,8,0,9,12.873667657375336,0.14464795120646445
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-9752,8,1-9752,20,22,1,0,4,3.166074514389038,0.14391247792677445
73,73,73,73,73,73,73,73,73,73,73,73,73,73,73,MLG12,17,MLG12,12,146,3,0,33,20.870114743709564,0.14294599139527098
512,512,512,512,512,512,512,512,512,512,512,512,512,512,512,1-5799,1,1-5799,14,7,1,0,0,1.0,0.14285714285714285
158,158,158,158,158,158,158,158,158,158,158,158,158,158,158,1-9808,22,1-9808,18,74,4,0,12,10.498223543167114,0.14186788571847453
257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,1-19286,11,1-19286,5,40,4,0,3,5.624555885791779,0.14061389714479447
341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,1-9870,13,1-9870,7,27,0,0,7,3.7906304001808167,0.14039371852521543
484,484,484,484,484,484,484,484,484,484,484,484,484,484,484,1-9731,10,1-9731,4,11,1,0,1,1.5415186285972595,0.1401380571452054
232,232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-8095,5,1-8095,1,46,1,0,10,6.415186285972595,0.13946057143418686
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-19447,8,1-19447,20,15,1,0,2,2.083037257194519,0.1388691504796346
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,1-7213,19,1-7213,9,23,1,0,4,3.166074514389038,0.13765541366908862
128,128,128,128,128,128,128,128,128,128,128,128,128,128,128,1-7897,18,1-7897,10,95,6,0,13,13.039742171764374,0.1372604439133092
311,311,311,311,311,311,311,311,311,311,311,311,311,311,311,1-8938,10,1-8938,4,30,3,0,2,4.083037257194519,0.13610124190648396
270,270,270,270,270,270,270,270,270,270,270,270,270,270,270,1-9651,8,1-9651,20,38,3,0,4,5.166074514389038,0.13594932932602732
539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,1-21192,5,1-21192,1,4,0,0,1,0.5415186285972595,0.13537965714931488
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,1-9855,8,1-9855,20,8,0,0,2,1.083037257194519,0.13537965714931488
359,359,359,359,359,359,359,359,359,359,359,359,359,359,359,1-7839,20,1-7839,8,24,0,0,6,3.249111771583557,0.13537965714931488
477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,1-8222,16,1-8222,16,12,0,0,3,1.6245558857917786,0.13537965714931488
17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,1-7004,20,1-7004,8,381,8,0,80,51.32149028778076,0.13470207424614372
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1-7863,15,1-7863,14,351,18,0,54,47.242005944252014,0.1345926095277835
273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,1-9237,14,1-9237,15,38,4,0,2,5.083037257194519,0.1337641383472242
243,243,243,243,243,243,243,243,243,243,243,243,243,243,243,1-19166,1,1-19166,13,45,6,0,0,6.0,0.13333333333333333
96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,MLG09,8,MLG09,20,125,2,0,27,16.621002972126007,0.13296802377700806
330,330,330,330,330,330,330,330,330,330,330,330,330,330,330,1-9818,10,1-9818,4,28,1,0,5,3.7075931429862976,0.1324140408209392
436,436,436,436,436,436,436,436,436,436,436,436,436,436,436,1-9115,17,1-9115,12,16,1,0,2,2.083037257194519,0.13018982857465744
439,439,439,439,439,439,439,439,439,439,439,439,439,439,439,1-4682,16,1-4682,16,16,1,0,2,2.083037257194519,0.13018982857465744
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1-8705,22,1-8705,18,48,3,0,6,6.249111771583557,0.13018982857465744
428,428,428,428,428,428,428,428,428,428,428,428,428,428,428,1-9606,13,1-9606,7,16,1,0,2,2.083037257194519,0.13018982857465744
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,1-4640,20,1-4640,8,87,1,0,19,11.288853943347931,0.12975694187756243
238,238,238,238,238,238,238,238,238,238,238,238,238,238,238,1-4390,5,1-4390,1,45,2,0,7,5.790630400180817,0.12868067555957372
470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,1-9055,5,1-9055,1,12,1,0,1,1.5415186285972595,0.1284598857164383
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,1-1350,2,1-1350,11,195,25,0,0,25.0,0.1282051282051282
264,264,264,264,264,264,264,264,264,264,264,264,264,264,264,1-8928,1,1-8928,13,39,5,0,0,5.0,0.1282051282051282
105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,1-7042,6,1-7042,2,117,10,0,9,14.873667657375336,0.1271253645929516
38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,1-4649,1,1-4649,13,244,31,0,0,31.0,0.12704918032786885
197,197,197,197,197,197,197,197,197,197,197,197,197,197,197,1-6006,5,1-6006,1,57,5,0,4,7.166074514389038,0.12572060551559716
129,129,129,129,129,129,129,129,129,129,129,129,129,129,129,1-4531,5,1-4531,1,94,8,0,7,11.790630400180817,0.1254322382997959
503,503,503,503,503,503,503,503,503,503,503,503,503,503,503,1-5531,5,1-5531,1,8,1,0,0,1.0,0.125
507,507,507,507,507,507,507,507,507,507,507,507,507,507,507,1-9643,14,1-9643,15,8,1,0,0,1.0,0.125
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1-1580,6,1-1580,2,400,32,0,32,49.328596115112305,0.12332149028778076
417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,1-5425,11,1-5425,5,17,1,0,2,2.083037257194519,0.12253160336438347
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-7536,19,1-7536,9,17,1,0,2,2.083037257194519,0.12253160336438347
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,1-8573,11,1-8573,5,184,16,0,12,22.498223543167114,0.1222729540389517
272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,1-19229,7,1-19229,3,38,3,0,3,4.624555885791779,0.12169883909978364
301,301,301,301,301,301,301,301,301,301,301,301,301,301,301,1-8400,19,1-8400,9,33,4,0,0,4.0,0.12121212121212122
299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG31,1,MLG31,19,33,4,0,0,4.0,0.12121212121212122
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,MLG62,10,MLG62,4,525,18,0,84,63.4875648021698,0.1209286948612758
497,497,497,497,497,497,497,497,497,497,497,497,497,497,497,MLG72,22,MLG72,18,9,0,0,2,1.083037257194519,0.12033747302161323
39,39,39,39,39,39,39,39,39,39,39,39,39,39,39,1-9768,8,1-9768,20,241,16,0,24,28.99644708633423,0.12031720782711298
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,1-19448,18,1-19448,10,45,1,0,8,5.332149028778076,0.11849220063951281
455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,1-18377,20,1-18377,8,14,0,0,3,1.6245558857917786,0.11603970612798419
285,285,285,285,285,285,285,285,285,285,285,285,285,285,285,1-9887,22,1-9887,18,36,2,0,4,4.166074514389038,0.11572429206636217
349,349,349,349,349,349,349,349,349,349,349,349,349,349,349,1-8186,2,1-8186,11,26,3,0,0,3.0,0.11538461538461539
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-3584,23,1-3584,17,26,3,0,0,3.0,0.11538461538461539
237,237,237,237,237,237,237,237,237,237,237,237,237,237,237,1-8418,8,1-8418,20,46,2,0,6,5.249111771583557,0.11411112546920776
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1-7140,22,1-7140,18,397,15,0,55,44.783524572849274,0.11280484779055233
28,28,28,28,28,28,28,28,28,28,28,28,28,28,28,1-7005,5,1-7005,1,285,3,0,53,31.700487315654755,0.11122978005492896
371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,1-6035,15,1-6035,14,23,2,0,1,2.5415186285972595,0.11050080993901128
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-11206,15,1-11206,14,14,1,0,1,1.5415186285972595,0.11010847347123283
298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,1-7481,5,1-7481,1,33,2,0,3,3.6245558857917786,0.10983502684217511
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-6919,9,1-6919,19,43,2,0,5,4.707593142986298,0.10947891030200692
365,365,365,365,365,365,365,365,365,365,365,365,365,365,365,1-8590,7,1-8590,3,24,1,0,3,2.6245558857917786,0.10935649524132411
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,1-5626,15,1-5626,14,125,5,0,16,13.664298057556152,0.10931438446044922
209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,1-19897,6,1-19897,2,53,2,0,7,5.790630400180817,0.1092571773619022
142,142,142,142,142,142,142,142,142,142,142,142,142,142,142,1-8084,13,1-8084,7,82,3,0,11,8.956704914569855,0.10922810871426653
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,1-1833,10,1-1833,4,124,7,0,12,13.498223543167114,0.10885664147715415
533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,1-3217,6,1-3217,2,5,0,0,1,0.5415186285972595,0.1083037257194519
491,491,491,491,491,491,491,491,491,491,491,491,491,491,491,1-5555,19,1-5555,9,10,0,0,2,1.083037257194519,0.1083037257194519
532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,1-4136,8,1-4136,20,5,0,0,1,0.5415186285972595,0.1083037257194519
68,68,68,68,68,68,68,68,68,68,68,68,68,68,68,1-1015,20,1-1015,8,155,1,0,29,16.704040229320526,0.10776800147948727
193,193,193,193,193,193,193,193,193,193,193,193,193,193,193,1-8094,7,1-8094,3,58,3,0,6,6.249111771583557,0.10774330640661306
302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,1-9500,14,1-9500,15,33,3,0,1,3.5415186285972595,0.10731874632112907
130,130,130,130,130,130,130,130,130,130,130,130,130,130,130,1-3139,5,1-3139,1,93,4,0,11,9.956704914569855,0.10706134316741779
402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,1-18603,11,1-18603,5,19,2,0,0,2.0,0.10526315789473684
116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,MLG08,14,MLG08,15,107,8,0,6,11.249111771583557,0.10513188571573417
198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,1-8401,8,1-8401,20,57,0,0,11,5.956704914569855,0.1045035949924536
175,175,175,175,175,175,175,175,175,175,175,175,175,175,175,1-19547,20,1-19547,8,66,2,0,9,6.873667657375336,0.10414647965720206
204,204,204,204,204,204,204,204,204,204,204,204,204,204,204,1-8576,22,1-8576,18,55,3,0,5,5.707593142986298,0.10377442078156905
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,1-7441,15,1-7441,14,111,5,0,12,11.498223543167114,0.10358759948799202
336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,1-9655,20,1-9655,8,27,0,0,5,2.7075931429862976,0.10028122751801102
219,219,219,219,219,219,219,219,219,219,219,219,219,219,219,1-2400,20,1-2400,8,49,0,0,9,4.873667657375336,0.09946260525255787
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,1-20003,19,1-20003,9,21,1,0,2,2.083037257194519,0.09919225034259614
253,253,253,253,253,253,253,253,253,253,253,253,253,253,253,1-9578,8,1-9578,20,42,2,0,4,4.166074514389038,0.09919225034259614
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1-9227,5,1-9227,1,801,30,0,91,79.27819520235062,0.09897402646985096
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,MLG56,1,MLG56,13,511,50,0,0,50.0,0.09784735812133072
218,218,218,218,218,218,218,218,218,218,218,218,218,218,218,1-9610,18,1-9610,10,49,1,0,7,4.790630400180817,0.09776796735062891
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,MLG69,1,MLG69,13,576,56,0,0,56.0,0.09722222222222222
161,161,161,161,161,161,161,161,161,161,161,161,161,161,161,1-8285,2,1-8285,11,72,7,0,0,7.0,0.09722222222222222
100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,1-5172,15,1-5172,14,120,3,0,16,11.664298057556152,0.09720248381296794
213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,1-6227,23,1-6227,19,52,5,0,0,5.0,0.09615384615384616
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,1-8341,5,1-8341,1,197,10,0,16,18.664298057556152,0.09474262973378758
384,384,384,384,384,384,384,384,384,384,384,384,384,384,384,1-0358,19,1-0358,9,22,1,0,2,2.083037257194519,0.09468351169065996
207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,1-8622,16,1-8622,16,54,4,0,2,5.083037257194519,0.09413031957767627
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-8450,17,1-8450,12,52,0,0,9,4.873667657375336,0.09372437802644876
258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,1-17758,11,1-17758,5,40,1,0,5,3.7075931429862976,0.09268982857465743
481,481,481,481,481,481,481,481,481,481,481,481,481,481,481,1-7770,14,1-7770,15,11,1,0,0,1.0,0.09090909090909091
323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,1-13247,20,1-13247,8,29,1,0,3,2.6245558857917786,0.09050192709626823
469,469,469,469,469,469,469,469,469,469,469,469,469,469,469,1-6543,14,1-6543,15,12,0,0,2,1.083037257194519,0.09025310476620992
518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,1-4842,19,1-4842,9,6,0,0,1,0.5415186285972595,0.09025310476620992
475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,1-4499,8,1-4499,20,12,0,0,2,1.083037257194519,0.09025310476620992
317,317,317,317,317,317,317,317,317,317,317,317,317,317,317,1-9504,9,1-9504,19,30,0,0,5,2.7075931429862976,0.09025310476620992
242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,1-3206,1,1-3206,13,45,4,0,0,4.0,0.08888888888888889
224,224,224,224,224,224,224,224,224,224,224,224,224,224,224,1-9277,5,1-9277,1,48,1,0,6,4.249111771583557,0.08852316190799077
289,289,289,289,289,289,289,289,289,289,289,289,289,289,289,1-5549,11,1-5549,5,35,2,0,2,3.083037257194519,0.08808677877698626
288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,1-9761,5,1-9761,1,35,2,0,2,3.083037257194519,0.08808677877698626
107,107,107,107,107,107,107,107,107,107,107,107,107,107,107,MLG37,6,MLG37,2,116,3,0,13,10.039742171764374,0.08654950148072736
401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,1-8100,19,1-8100,9,19,0,0,3,1.6245558857917786,0.08550294135746203
127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,1-5891,23,1-5891,17,96,8,0,0,8.0,0.08333333333333333
305,305,305,305,305,305,305,305,305,305,305,305,305,305,305,1-8127,6,1-8127,2,32,1,0,3,2.6245558857917786,0.08201737143099308
262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,1-8172,18,1-8172,10,40,0,0,6,3.249111771583557,0.08122779428958893
405,405,405,405,405,405,405,405,405,405,405,405,405,405,405,1-9607,15,1-9607,14,19,1,0,1,1.5415186285972595,0.08113255939985577
356,356,356,356,356,356,356,356,356,356,356,356,356,356,356,1-18613,23,1-18613,19,25,2,0,0,2.0,0.08
69,69,69,69,69,69,69,69,69,69,69,69,69,69,69,MLG17,8,MLG17,20,153,5,0,13,12.039742171764374,0.0786911253056495
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,MLG68,23,MLG68,17,642,50,0,0,50.0,0.0778816199376947
514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,P-0009,20,P-0009,8,7,0,0,1,0.5415186285972595,0.0773598040853228
457,457,457,457,457,457,457,457,457,457,457,457,457,457,457,1-11330,5,1-11330,1,14,0,0,2,1.083037257194519,0.0773598040853228
449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,MLG43,10,MLG43,4,14,0,0,2,1.083037257194519,0.0773598040853228
398,398,398,398,398,398,398,398,398,398,398,398,398,398,398,1-20047,15,1-20047,14,20,1,0,1,1.5415186285972595,0.07707593142986298
395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,1-1836,15,1-1836,14,20,1,0,1,1.5415186285972595,0.07707593142986298
462,462,462,462,462,462,462,462,462,462,462,462,462,462,462,1-4052,23,1-4052,17,13,1,0,0,1.0,0.07692307692307693
467,467,467,467,467,467,467,467,467,467,467,467,467,467,467,1-0031,1,1-0031,13,13,1,0,0,1.0,0.07692307692307693
134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1-8659,20,1-8659,8,91,2,0,9,6.873667657375336,0.07553480942170698
260,260,260,260,260,260,260,260,260,260,260,260,260,260,260,1-4760,23,1-4760,17,40,3,0,0,3.0,0.075
296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,1-0205,5,1-0205,1,34,2,0,1,2.5415186285972595,0.0747505478999194
380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,1-9722,8,1-9722,20,22,0,0,3,1.6245558857917786,0.07384344935417175
389,389,389,389,389,389,389,389,389,389,389,389,389,389,389,1-7842,8,1-7842,20,21,1,0,1,1.5415186285972595,0.07340564898082189
196,196,196,196,196,196,196,196,196,196,196,196,196,196,196,1-6743,10,1-6743,4,58,1,0,6,4.249111771583557,0.0732605477859234
443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,1-19222,12,1-19222,6,15,0,0,2,1.083037257194519,0.07220248381296794
322,322,322,322,322,322,322,322,322,322,322,322,322,322,322,1-19549,16,1-19549,15,29,1,0,2,2.083037257194519,0.07182887093774204
249,249,249,249,249,249,249,249,249,249,249,249,249,249,249,1-6916,5,1-6916,1,43,2,0,2,3.083037257194519,0.07169854086498882
458,458,458,458,458,458,458,458,458,458,458,458,458,458,458,1-9667,8,1-9667,20,14,1,0,0,1.0,0.07142857142857142
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9925,11,1-9925,5,93,5,0,3,6.624555885791779,0.07123178371819117
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1-1608,2,1-1608,11,307,21,0,0,21.0,0.06840390879478828
501,501,501,501,501,501,501,501,501,501,501,501,501,501,501,1-18563,11,1-18563,5,8,0,0,1,0.5415186285972595,0.06768982857465744
509,509,509,509,509,509,509,509,509,509,509,509,509,509,509,P-16454,10,P-16454,4,8,0,0,1,0.5415186285972595,0.06768982857465744
508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,1-9806,17,1-9806,12,8,0,0,1,0.5415186285972595,0.06768982857465744
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,1-10451,17,1-10451,12,46,2,0,2,3.083037257194519,0.06702254906944606
269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,1-8551,5,1-8551,1,38,2,0,1,2.5415186285972595,0.0668820691736121
173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,1-1207,5,1-1207,1,66,1,0,6,4.249111771583557,0.06438048138762965
435,435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-4494,2,1-4494,12,16,1,0,0,1.0,0.0625
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,1-4149,5,1-4149,1,16,1,0,0,1.0,0.0625
427,427,427,427,427,427,427,427,427,427,427,427,427,427,427,1-3104,5,1-3104,1,16,1,0,0,1.0,0.0625
432,432,432,432,432,432,432,432,432,432,432,432,432,432,432,1-3089,19,1-3089,9,16,1,0,0,1.0,0.0625
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-9516,5,1-9516,1,76,2,0,5,4.707593142986298,0.06194201503929339
252,252,252,252,252,252,252,252,252,252,252,252,252,252,252,1-6918,20,1-6918,8,43,1,0,3,2.6245558857917786,0.061036183390506475
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-9549,20,1-9549,8,18,0,0,2,1.083037257194519,0.06016873651080661
496,496,496,496,496,496,496,496,496,496,496,496,496,496,496,1-9076,8,1-9076,20,9,0,0,1,0.5415186285972595,0.06016873651080661
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,1-7964,22,1-7964,18,202,0,0,22,11.91340982913971,0.05897727638187975
418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,1-17835,22,1-17835,16,17,1,0,0,1.0,0.058823529411764705
416,416,416,416,416,416,416,416,416,416,416,416,416,416,416,1-9907,2,1-9907,11,17,1,0,0,1.0,0.058823529411764705
293,293,293,293,293,293,293,293,293,293,293,293,293,293,293,1-1250,23,1-1250,17,34,2,0,0,2.0,0.058823529411764705
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,1-0008,22,1-0008,18,230,1,0,23,13.454928457736969,0.05849968894668248
171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,1-9645,1,1-9645,9,69,4,0,0,4.0,0.057971014492753624
