Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,18,13,MLG78,80,11,0,6,14.500400066375732,0.18125500082969664
86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,86,1-9345,5,5,1-9345,47,5,0,6,8.500400066375732,0.18085957588033474
340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,340,1-3362,12,20,1-3362,117,10,0,19,21.08460021018982,0.1802102582067506
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,1-9674,20,4,1-9674,144,13,0,22,25.834800243377686,0.17940833502345616
244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,244,MLG57,5,5,MLG57,629,81,0,53,111.92020058631897,0.1779335462421605
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,1-7341,22,9,1-7341,110,2,0,30,19.502000331878662,0.17729091210798784
99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,1-5775,14,6,1-5775,244,17,0,45,43.25300049781799,0.17726639548286063
259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,259,1-3596,8,1,1-3596,223,30,0,16,39.33440017700195,0.17638744473991907
111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,111,1-19897,9,7,1-19897,53,7,0,4,9.333600044250488,0.17610566121227336
402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,402,1-5744,10,16,1-5744,18,2,0,2,3.166800022125244,0.17593333456251356
383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,1-8551,12,20,1-8551,38,2,0,8,6.667200088500977,0.17545263390792043
25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,1-9607,9,7,1-9607,19,1,0,4,3.3336000442504883,0.17545263390792043
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-8084,22,9,1-8084,82,9,0,9,14.250600099563599,0.173787806092239
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,1-8820,20,4,1-8820,83,8,0,11,14.417400121688843,0.17370361592396197
387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,1-10539,8,1,1-10539,63,9,0,3,10.750200033187866,0.17063809576488675
410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,410,MLG12,1,21,MLG12,146,9,0,27,24.751800298690796,0.16953287875815615
393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,1-7819,14,6,1-7819,59,3,0,12,10.000800132751465,0.16950508699578754
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-7807,12,20,1-7807,239,23,0,30,40.50200033187866,0.16946443653505716
493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,1-1836,1,21,1-1836,20,1,0,4,3.3336000442504883,0.1666800022125244
470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,470,1-1204,1,21,1-1204,39,3,0,6,6.500400066375732,0.16667692477886492
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,20,4,1-2297,25,3,0,2,4.166800022125244,0.16667200088500977
278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,278,1-10762,21,3,1-10762,6,1,0,0,1.0,0.16666666666666666
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1-9185,14,6,1-9185,31,1,0,7,5.0838000774383545,0.1639935508851082
199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,2,23,MLG39,23,2,0,3,3.750200033187866,0.16305217535599417
154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,154,1-18994,11,14,1-18994,28,1,0,6,4.500400066375732,0.1607285737991333
446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,446,1-3534,12,20,1-3534,279,15,0,51,44.753400564193726,0.16040645363510295
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,MLG17,14,6,MLG17,153,19,0,9,24.2506000995636,0.1585006542455137
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,1-9496,3,24,1-9496,39,6,0,0,6.0,0.15384615384615385
242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,242,1-20791,7,2,1-20791,13,2,0,0,2.0,0.15384615384615385
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,15,8,1-6061,40,2,0,7,6.0838000774383545,0.15209500193595887
26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,1-9907,5,5,1-9907,17,2,0,1,2.583400011062622,0.1519647065330954
206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,1-9752,6,18,1-9752,22,1,0,4,3.3336000442504883,0.15152727473865857
371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,1-1580,11,14,1-1580,400,34,0,45,60.25300049781799,0.15063250124454497
202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,1-8988,6,18,1-8988,29,2,0,4,4.333600044250488,0.1494344842844996
132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,132,1-9110,4,12,1-9110,29,2,0,4,4.333600044250488,0.1494344842844996
326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,326,1-8826,12,20,1-8826,123,9,0,16,18.334400177001953,0.1490601640406663
348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,1-17758,20,4,1-17758,40,3,0,5,5.91700005531311,0.14792500138282777
213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,213,1-18563,6,18,1-18563,8,0,0,2,1.1668000221252441,0.14585000276565552
221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,221,1-8023,14,6,1-8023,16,0,0,4,2.3336000442504883,0.14585000276565552
468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,1-6228,17,17,1-6228,48,7,0,0,7.0,0.14583333333333334
373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,373,1-6918,12,20,1-6918,43,5,0,2,6.166800022125244,0.14341395400291265
304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,304,1-19004,13,15,1-19004,60,8,0,1,8.583400011062622,0.1430566668510437
173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,1-9588,7,2,1-9588,14,2,0,0,2.0,0.14285714285714285
516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,516,1-5036,7,2,1-5036,14,2,0,0,2.0,0.14285714285714285
271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,271,1-7897,9,7,1-7897,95,4,0,16,13.334400177001953,0.14036210712633634
386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,MLG68,17,17,MLG68,642,73,0,29,89.91860032081604,0.14006012511030536
258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,258,1-9516,12,20,1-9516,76,3,0,13,10.584200143814087,0.13926579136597483
114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,1-7496,12,20,1-7496,246,12,0,38,34.16920042037964,0.13889918870073023
70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,70,1-2584,8,1,1-2584,36,5,0,0,5.0,0.1388888888888889
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-3564,11,14,1-3564,41,1,0,8,5.667200088500977,0.13822439240246284
485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,1-5980,1,21,1-5980,29,4,0,0,4.0,0.13793103448275862
191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,1-8328,12,20,1-8328,114,5,0,18,15.501200199127197,0.13597544034322104
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,12,20,1-0272,111,4,0,19,15.08460021018982,0.13589729919089927
230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,230,1-3089,15,8,1-3089,16,1,0,2,2.166800022125244,0.13542500138282776
342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,342,MLG65,8,1,MLG65,201,13,0,24,27.00160026550293,0.1343363197288703
532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,1-19447,5,5,1-19447,15,2,0,0,2.0,0.13333333333333333
48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,48,1-0405,7,2,1-0405,64,5,0,6,8.500400066375732,0.13281875103712082
30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,1-8418,4,12,1-8418,46,2,0,7,6.0838000774383545,0.13225652342257294
269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,1-7839,4,12,1-7839,24,2,0,2,3.166800022125244,0.13195000092188516
395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,1-6787,18,13,1-6787,56,2,0,9,7.250600099563599,0.1294750017779214
44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,1-5214,12,20,1-5214,40,4,0,2,5.166800022125244,0.1291700005531311
374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,374,1-6919,22,9,1-6919,43,2,0,6,5.500400066375732,0.12791628061338914
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,3,24,MLG59,71,9,0,0,9.0,0.1267605633802817
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,21,3,1-2294,75,3,0,11,9.417400121688843,0.12556533495585123
380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,380,1-7004,12,20,1-7004,381,18,0,51,47.753400564193726,0.12533700935483919
22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,22,1-7995,12,20,1-7995,14,0,0,3,1.7502000331878662,0.12501428808484757
27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1-18409,14,6,1-18409,22,1,0,3,2.750200033187866,0.12500909241763028
537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,2,23,1-4494,16,2,0,0,2.0,0.125
557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,557,1-9806,7,2,1-9806,8,1,0,0,1.0,0.125
159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,159,1-10696,8,1,1-10696,24,3,0,0,3.0,0.125
127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,127,1-9643,14,6,1-9643,8,1,0,0,1.0,0.125
456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,456,1-8186,13,15,1-8186,26,2,0,2,3.166800022125244,0.12180000085097092
548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,548,1-3087,2,23,1-3087,26,2,0,2,3.166800022125244,0.12180000085097092
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,2,23,1-4052,13,1,0,1,1.583400011062622,0.12180000085097092
381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,2,23,1-2335,145,11,0,11,17.417400121688843,0.1201200008392334
251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,251,1-7268,2,23,1-7268,70,6,0,4,8.333600044250488,0.1190514292035784
495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,495,MLG08,19,10,MLG08,107,8,0,8,12.667200088500977,0.1183850475560839
498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,1-19915,2,23,1-19915,62,5,0,4,7.333600044250488,0.11828387168145948
228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,1-17835,12,20,1-17835,17,2,0,0,2.0,0.11764705882352941
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,1-5424,5,5,1-5424,5,0,0,1,0.5834000110626221,0.11668000221252442
288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,1-8590,4,12,1-8590,24,1,0,3,2.750200033187866,0.11459166804949443
19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,1-2596,20,4,1-2596,35,1,0,5,3.9170000553131104,0.1119142872946603
136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,1-9549,13,15,1-9549,18,2,0,0,2.0,0.1111111111111111
505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,505,1-4747,4,12,1-4747,25,1,0,3,2.750200033187866,0.11000800132751465
533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,1-7530,12,20,1-7530,25,1,0,3,2.750200033187866,0.11000800132751465
160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,160,1-19813,7,2,1-19813,20,1,0,2,2.166800022125244,0.10834000110626221
104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,104,1-8267,12,20,1-8267,133,2,0,21,14.251400232315063,0.10715338520537641
233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,MLG07,12,20,MLG07,90,2,0,13,9.584200143814087,0.1064911127090454
227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,227,1-3068,3,24,1-3068,180,19,0,0,19.0,0.10555555555555556
87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,MLG35,8,1,MLG35,49,4,0,2,5.166800022125244,0.10544489841071927
453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,453,1-8397,16,11,1-8397,51,3,0,4,5.333600044250488,0.10458039302451938
98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1-8127,10,16,1-8127,32,1,0,4,3.3336000442504883,0.10417500138282776
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,1-8705,3,24,1-8705,48,5,0,0,5.0,0.10416666666666667
337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,337,1-18613,2,23,1-18613,25,2,0,1,2.583400011062622,0.10333600044250488
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,1-8157,2,23,1-8157,75,6,0,3,7.750200033187866,0.10333600044250488
463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,463,1-1989,9,7,1-1989,46,3,0,3,4.750200033187866,0.1032652181127797
474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,1-8400,18,13,1-8400,33,1,0,4,3.3336000442504883,0.10101818315910571
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,1-0033,3,24,1-0033,10,1,0,0,1.0,0.1
167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,1-4929,3,24,1-4929,10,1,0,0,1.0,0.1
211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,211,1-5406,5,5,1-5406,10,1,0,0,1.0,0.1
133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,133,1-8576,6,18,1-8576,55,0,0,9,5.250600099563599,0.09546545635570179
96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,96,MLG37,13,15,MLG37,116,9,0,3,10.750200033187866,0.09267413821713678
81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,1-7770,2,23,1-7770,11,1,0,0,1.0,0.09090909090909091
529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,529,1-6217,3,24,1-6217,44,4,0,0,4.0,0.09090909090909091
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,MLG06,1,21,MLG06,18,1,0,1,1.583400011062622,0.08796666728125678
74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,74,1-8124,13,15,1-8124,18,1,0,1,1.583400011062622,0.08796666728125678
344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,344,1-6035,3,24,1-6035,23,2,0,0,2.0,0.08695652173913043
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1-8181,1,21,1-8181,30,2,0,1,2.583400011062622,0.0861133337020874
187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,187,1-7321,11,14,1-7321,7,0,0,1,0.5834000110626221,0.08334285872323173
79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,79,1-9739,1,21,1-9739,31,2,0,1,2.583400011062622,0.08333548422782652
464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,464,1-10060,1,21,1-10060,36,3,0,0,3.0,0.08333333333333333
477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,477,1-9055,10,16,1-9055,12,1,0,0,1.0,0.08333333333333333
59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,59,1-9331,5,5,1-9331,25,2,0,0,2.0,0.08
299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG54,7,2,MLG54,595,22,0,43,47.08620047569275,0.07913647138771891
423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,1-7122,4,12,1-7122,197,6,0,16,15.334400177001953,0.07783959480711651
13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1-9805,13,15,1-9805,26,2,0,0,2.0,0.07692307692307693
247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,247,1-20467,14,6,1-20467,13,1,0,0,1.0,0.07692307692307693
358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,1-9831,3,24,1-9831,132,10,0,0,10.0,0.07575757575757576
513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,513,1-8094,1,21,1-8094,58,2,0,4,4.333600044250488,0.0747172421422498
515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,1-6531,4,12,1-6531,27,2,0,0,2.0,0.07407407407407407
475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,475,1-18234,8,1,1-18234,43,2,0,2,3.166800022125244,0.07364651214244754
554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,1-10444,6,18,1-10444,8,0,0,1,0.5834000110626221,0.07292500138282776
45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,45,1-9444,6,18,1-9444,24,0,0,3,1.7502000331878662,0.07292500138282776
324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,324,1-6734,2,23,1-6734,44,2,0,2,3.166800022125244,0.07197272777557373
355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,1-9498,18,13,1-9498,64,4,0,1,4.583400011062622,0.07161562517285347
226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,226,1-9996,8,1,1-9996,28,2,0,0,2.0,0.07142857142857142
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,1-8174,5,5,1-8174,45,2,0,2,3.166800022125244,0.07037333382500542
163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,163,1-9137,9,7,1-9137,111,6,0,3,7.750200033187866,0.0698216219206114
506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,506,1-6227,18,13,1-6227,52,3,0,1,3.583400011062622,0.0689115386742812
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,8,1,1-9283,235,8,0,14,16.16760015487671,0.06879829853139025
148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,148,1-0001,11,14,1-0001,17,0,0,2,1.1668000221252441,0.068635295419132
84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,84,1-18714,2,23,1-18714,32,1,0,2,2.166800022125244,0.06771250069141388
184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,184,1-8074,2,23,1-8074,145,5,0,8,9.667200088500977,0.06667034543793778
90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,90,1-19222,1,21,1-19222,15,1,0,0,1.0,0.06666666666666667
543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,543,1-5803,3,24,1-5803,15,1,0,0,1.0,0.06666666666666667
281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,281,1-9995,2,23,1-9995,24,1,0,1,1.583400011062622,0.06597500046094258
276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,276,1-9495,5,5,1-9495,18,0,0,2,1.1668000221252441,0.06482222345140246
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-8622,6,18,1-8622,54,0,0,6,3.5004000663757324,0.06482222345140246
431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,431,1-7614,2,23,1-7614,72,2,0,4,4.333600044250488,0.060188889503479004
417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,417,1-10451,1,21,1-10451,46,1,0,3,2.750200033187866,0.059786957243214485
552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,MLG46,3,24,MLG46,17,1,0,0,1.0,0.058823529411764705
257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,1-9504,14,6,1-9504,30,0,0,3,1.7502000331878662,0.05834000110626221
32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,32,1-0022,5,5,1-0022,18,1,0,0,1.0,0.05555555555555555
312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,1-3108,8,1,1-3108,18,1,0,0,1.0,0.05555555555555555
134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,134,1-9465,3,24,1-9465,18,1,0,0,1.0,0.05555555555555555
521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,1-19549,1,21,1-19549,29,1,0,1,1.583400011062622,0.05460000038146973
138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,138,1-5515,11,14,1-5515,29,1,0,1,1.583400011062622,0.05460000038146973
418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,418,1-6216,11,14,1-6216,45,0,0,4,2.3336000442504883,0.051857778761121964
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,1-17733,2,23,1-17733,74,2,0,3,3.750200033187866,0.05067837882686306
308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,1-6743,2,23,1-6743,58,0,0,5,2.9170000553131104,0.05029310440195018
198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,198,1-9839,8,1,1-9839,20,1,0,0,1.0,0.05
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,3,24,MLG52,125,6,0,0,6.0,0.048
372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,372,1-6916,17,17,1-6916,43,2,0,0,2.0,0.046511627906976744
121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,121,1-7070,8,1,1-7070,129,3,0,5,5.91700005531311,0.04586821748304737
472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,472,1-9518,8,1,1-9518,22,1,0,0,1.0,0.045454545454545456
117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,1-0358,3,24,1-0358,22,1,0,0,1.0,0.045454545454545456
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,1-2714,11,14,1-2714,61,1,0,3,2.750200033187866,0.04508524644570273
52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,52,72-12387,7,2,72-12387,71,1,0,3,2.750200033187866,0.03873521173504037
53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,53,1-9850,3,24,1-9850,27,1,0,0,1.0,0.037037037037037035
80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,80,1-9115,1,21,1-9115,16,0,0,1,0.5834000110626221,0.03646250069141388
40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,40,1-7722,4,12,1-7722,60,1,0,2,2.166800022125244,0.0361133337020874
6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1-8021,9,7,1-8021,58,2,0,0,2.0,0.034482758620689655
447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,447,1-7152,1,21,1-7152,109,0,0,6,3.5004000663757324,0.03211376207684158
195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-2670,1,21,1-2670,104,3,0,0,3.0,0.028846153846153848
54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,54,1-8125,10,16,1-8125,21,0,0,1,0.5834000110626221,0.02778095290774391
16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,1-9955,9,7,1-9955,60,1,0,1,1.583400011062622,0.026390000184377035
97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,97,1-9237,3,24,1-9237,38,1,0,0,1.0,0.02631578947368421
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1-8767,11,14,1-8767,48,0,0,2,1.1668000221252441,0.02430833379427592
441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,1-19166,8,1,1-19166,45,1,0,0,1.0,0.022222222222222223
181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,181,1-8641,1,21,1-8641,30,0,0,1,0.5834000110626221,0.019446667035420737
23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,23,1-2025,9,7,1-2025,41,0,0,1,0.5834000110626221,0.014229268562502978
298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298,1-7019,3,24,1-7019,107,1,0,0,1.0,0.009345794392523364
