Unnamed: 0,exam,slot,Exam Group,Exam Block,size,b2bs,confs,2i3s,score,score_norm
205,1-8398,16,1-8398,4,54,3,0,3,4.369614243507385,0.08091878228717381
89,1-9831,11,1-9831,5,132,7,0,8,10.652304649353027,0.08069927764661385
296,1-0205,8,1-0205,1,34,0,0,6,2.7392284870147705,0.08056554373572855
351,1-2324,4,1-2324,11,25,2,0,0,2.0,0.08
376,1-18487,15,1-18487,15,23,0,0,4,1.8261523246765137,0.07939792715984842
370,1-7066,8,1-7066,1,23,0,0,4,1.8261523246765137,0.07939792715984842
214,1-8450,2,1-8450,12,52,0,0,9,4.108842730522156,0.0790162063561953
319,1-18935,13,1-18935,2,30,1,0,3,2.3696142435073853,0.07898714145024617
82,1-8188,24,1-8188,20,140,11,0,0,11.0,0.07857142857142857
287,1-2596,3,1-2596,10,35,0,0,6,2.7392284870147705,0.07826367105756488
210,1-1191,21,1-1191,10,53,0,0,9,4.108842730522156,0.07752533453815388
356,1-18613,23,1-18613,19,25,1,0,2,1.9130761623382568,0.07652304649353027
366,1-9444,18,1-9444,17,24,0,0,4,1.8261523246765137,0.07608968019485474
524,1-7525,15,1-7525,15,6,0,0,1,0.4565380811691284,0.07608968019485474
470,1-9055,8,1-9055,1,12,0,0,2,0.9130761623382568,0.07608968019485474
471,1-19205,16,1-19205,14,12,0,0,2,0.9130761623382568,0.07608968019485474
521,1-3551,19,1-3551,6,6,0,0,1,0.4565380811691284,0.07608968019485474
132,MLG55,24,MLG55,20,92,7,0,0,7.0,0.07608695652173914
159,1-6914,8,1-6914,1,73,0,0,12,5.478456974029541,0.07504735580862384
6,MLG54,2,MLG54,12,595,32,0,27,44.32652819156647,0.07449836670851508
343,MLG67,24,MLG67,20,27,2,0,0,2.0,0.07407407407407407
349,1-8186,4,1-8186,11,26,1,0,2,1.9130761623382568,0.07357985239762527
352,1-2297,12,1-2297,15,25,0,0,4,1.8261523246765137,0.07304609298706055
395,1-1836,16,1-1836,14,20,1,0,1,1.4565380811691284,0.07282690405845642
458,1-9667,24,1-9667,20,14,1,0,0,1.0,0.07142857142857142
451,1-11329,3,1-11329,10,14,1,0,0,1.0,0.07142857142857142
178,1-0405,1,1-0405,13,64,0,0,10,4.565380811691284,0.07133407518267632
55,1-1462,8,1-1462,1,192,0,0,30,13.696142435073853,0.07133407518267632
240,1-8174,10,1-8174,4,45,0,0,7,3.195766568183899,0.07101703484853109
337,1-6532,5,1-6532,9,27,1,0,2,1.9130761623382568,0.0708546726791947
196,1-6743,10,1-6743,4,58,0,0,9,4.108842730522156,0.07084211604348545
47,1-0303,24,1-0303,20,212,15,0,0,15.0,0.07075471698113207
461,1-2153,16,1-2153,14,13,0,0,2,0.9130761623382568,0.07023662787217361
73,MLG12,2,MLG12,12,146,6,0,9,10.108842730522156,0.06923864883919285
121,1-9333,24,1-9333,20,102,7,0,0,7.0,0.06862745098039216
342,1-6531,8,1-6531,1,27,0,0,4,1.8261523246765137,0.06763527128431532
514,P-0009,21,P-0009,8,7,0,0,1,0.4565380811691284,0.06521972588130406
516,1-9447,10,1-9447,4,7,0,0,1,0.4565380811691284,0.06521972588130406
513,1-5530,17,1-5530,16,7,0,0,1,0.4565380811691284,0.06521972588130406
511,1-3033,1,1-3033,4,7,0,0,1,0.4565380811691284,0.06521972588130406
284,1-2584,3,1-2584,10,36,0,0,5,2.282690405845642,0.06340806682904561
107,MLG37,13,MLG37,2,116,0,0,16,7.304609298706055,0.0629707698164315
436,1-9115,2,1-9115,12,16,1,0,0,1.0,0.0625
379,1-7182,4,1-7182,11,22,0,0,3,1.3696142435073853,0.06225519288669933
276,1-2573,8,1-2573,1,37,0,0,5,2.282690405845642,0.061694335293125464
259,1-7509,18,1-7509,17,40,2,0,1,2.4565380811691284,0.06141345202922821
443,1-19222,12,1-19222,6,15,0,0,2,0.9130761623382568,0.06087174415588379
317,1-9504,23,1-9504,19,30,0,0,4,1.8261523246765137,0.06087174415588379
447,1-9971,1,1-9971,11,15,0,0,2,0.9130761623382568,0.06087174415588379
177,1-9498,16,1-9498,14,64,2,0,4,3.8261523246765137,0.059783630073070526
172,1-6900,24,1-6900,20,67,4,0,0,4.0,0.05970149253731343
141,1-8820,11,1-8820,5,83,4,0,2,4.913076162338257,0.05919368870287056
291,1-0037,16,1-0037,14,35,2,0,0,2.0,0.05714285714285714
359,1-7839,21,1-7839,8,24,0,0,3,1.3696142435073853,0.05706726014614105
502,72-11994,3,72-11994,10,8,0,0,1,0.4565380811691284,0.05706726014614105
278,1-7845,24,1-7845,20,36,2,0,0,2.0,0.05555555555555555
415,1-9465,2,1-9465,12,18,1,0,0,1.0,0.05555555555555555
353,1-9331,8,1-9331,1,25,0,0,3,1.3696142435073853,0.054784569740295413
243,1-19166,1,1-19166,13,45,1,0,3,2.3696142435073853,0.05265809430016412
402,1-18603,11,1-18603,5,19,1,0,0,1.0,0.05263157894736842
248,1-6217,10,1-6217,4,44,0,0,5,2.282690405845642,0.05187932740558277
194,1-8018,24,1-8018,20,58,3,0,0,3.0,0.05172413793103448
264,1-8928,1,1-8928,13,39,2,0,0,2.0,0.05128205128205128
498,1-8113,11,1-8113,5,9,0,0,1,0.4565380811691284,0.05072645346323649
336,1-9655,21,1-9655,8,27,0,0,3,1.3696142435073853,0.05072645346323649
258,1-17758,11,1-17758,5,40,1,0,2,1.9130761623382568,0.047826904058456424
180,1-10539,24,1-10539,20,63,3,0,0,3.0,0.047619047619047616
209,1-19897,13,1-19897,2,53,2,0,1,2.4565380811691284,0.04634977511639865
116,MLG08,15,MLG08,15,107,4,0,2,4.913076162338257,0.04591659964802109
397,1-9839,16,1-9839,14,20,0,0,2,0.9130761623382568,0.045653808116912845
385,1-18615,24,1-18615,20,22,1,0,0,1.0,0.045454545454545456
309,1-9185,4,1-9185,11,31,0,0,3,1.3696142435073853,0.04418110462927049
388,1-8125,1,1-8125,13,21,0,0,2,0.9130761623382568,0.043479817254202704
369,MLG39,24,MLG39,20,23,1,0,0,1.0,0.043478260869565216
49,1-6974,24,1-6974,20,207,9,0,0,9.0,0.043478260869565216
375,1-7213,5,1-7213,9,23,1,0,0,1.0,0.043478260869565216
289,1-5549,11,1-5549,5,35,1,0,1,1.4565380811691284,0.04161537374768939
484,1-9731,10,1-9731,4,11,0,0,1,0.4565380811691284,0.04150346192446622
302,1-9500,15,1-9500,15,33,0,0,3,1.3696142435073853,0.04150346192446622
68,1-1015,21,1-1015,8,155,0,0,14,6.391533136367798,0.04123569765398579
110,1-9137,12,1-9137,6,111,2,0,5,4.282690405845642,0.03858279644905984
348,1-3087,24,1-3087,20,26,1,0,0,1.0,0.038461538461538464
11,MLG56,1,MLG56,13,511,9,0,23,19.500375866889954,0.03816120521896273
469,1-6543,15,1-6543,15,12,0,0,1,0.4565380811691284,0.03804484009742737
476,1-2178,8,1-2178,1,12,0,0,1,0.4565380811691284,0.03804484009742737
136,1-1769,11,1-1769,5,89,2,0,3,3.3696142435073853,0.03786083419671219
58,MLG49,24,MLG49,20,185,7,0,0,7.0,0.03783783783783784
266,1-9496,11,1-9496,5,39,1,0,1,1.4565380811691284,0.037347130286387906
92,1-6980,16,1-6980,14,128,2,0,6,4.7392284870147705,0.037025222554802895
355,1-4747,15,1-4747,15,25,0,0,2,0.9130761623382568,0.036523046493530276
216,1-8397,16,1-8397,4,51,0,0,4,1.8261523246765137,0.03580690832699046
330,1-9818,10,1-9818,4,28,1,0,0,1.0,0.03571428571428571
464,1-7453,18,1-7453,17,13,0,0,1,0.4565380811691284,0.035118313936086804
167,72-12387,16,72-12387,14,71,2,0,1,2.4565380811691284,0.03459912790379054
312,1-1850,24,1-1850,20,30,1,0,0,1.0,0.03333333333333333
37,1-5775,24,1-5775,20,244,8,0,0,8.0,0.03278688524590164
455,1-18377,21,1-18377,8,14,0,0,1,0.4565380811691284,0.03260986294065203
242,1-3206,1,1-3206,13,45,1,0,1,1.4565380811691284,0.03236751291486952
322,1-19549,15,1-19549,15,29,0,0,2,0.9130761623382568,0.03148538490821575
187,1-9955,8,1-9955,1,60,0,0,4,1.8261523246765137,0.030435872077941895
134,1-8659,21,1-8659,8,91,0,0,6,2.7392284870147705,0.030101411945217257
149,1-5877,16,1-5877,14,79,1,0,3,2.3696142435073853,0.029995117006422597
113,1-7341,19,1-7341,7,110,0,0,7,3.195766568183899,0.029052423347126353
440,1-2034,21,1-2034,8,16,0,0,1,0.4565380811691284,0.028533630073070526
175,1-19547,21,1-19547,8,66,0,0,4,1.8261523246765137,0.027668974616310814
173,1-1207,8,1-1207,1,66,0,0,4,1.8261523246765137,0.027668974616310814
410,1-3108,1,1-3108,13,18,0,0,1,0.4565380811691284,0.025363226731618244
407,1-9549,21,1-9549,8,18,0,0,1,0.4565380811691284,0.025363226731618244
253,1-9578,24,1-9578,20,42,1,0,0,1.0,0.023809523809523808
261,1-5214,21,1-5214,8,40,0,0,2,0.9130761623382568,0.022826904058456422
117,1-7019,5,1-7019,9,107,1,0,3,2.3696142435073853,0.022145927509414815
390,1-20003,5,1-20003,9,21,0,0,1,0.4565380811691284,0.021739908627101352
237,1-8418,24,1-8418,20,46,1,0,0,1.0,0.021739130434782608
251,1-6919,1,1-6919,19,43,0,0,2,0.9130761623382568,0.02123432935670365
225,1-8767,11,1-8767,4,48,0,0,2,0.9130761623382568,0.019022420048713684
206,1-8544,21,1-8544,8,54,0,0,2,0.9130761623382568,0.01690881782107883
341,1-9870,19,1-9870,7,27,0,0,1,0.4565380811691284,0.01690881782107883
188,1-7722,21,1-7722,8,60,0,0,2,0.9130761623382568,0.015217936038970948
313,1-8641,12,1-8641,6,30,0,0,1,0.4565380811691284,0.015217936038970948
303,1-18714,11,1-18714,5,32,0,0,1,0.4565380811691284,0.014266815036535263
69,MLG17,24,MLG17,20,153,2,0,0,2.0,0.013071895424836602
164,72-0103,8,72-0103,1,71,0,0,2,0.9130761623382568,0.012860227638566998
39,1-9768,24,1-9768,20,241,3,0,0,3.0,0.012448132780082987
249,1-6916,8,1-6916,1,43,0,0,1,0.4565380811691284,0.010617164678351824
119,1-9646,2,1-9646,12,105,1,0,0,1.0,0.009523809523809525
96,MLG09,24,MLG09,20,125,1,0,0,1.0,0.008
515,1-3646,24,1-3646,20,7,0,0,0,0.0,0.0
179,1-7467,24,1-7467,20,64,0,0,0,0.0,0.0
532,1-4136,24,1-4136,20,5,0,0,0,0.0,0.0
557,1-19927,8,1-19927,1,1,0,0,0,0.0,0.0
192,1-8021,24,1-8021,20,58,0,0,0,0.0,0.0
509,P-16454,10,P-16454,4,8,0,0,0,0.0,0.0
340,1-3519,16,1-3519,14,27,0,0,0,0.0,0.0
381,1-9752,24,1-9752,20,22,0,0,0,0.0,0.0
483,1-8578,24,1-8578,1,11,0,0,0,0.0,0.0
382,1-18409,15,1-18409,15,22,0,0,0,0.0,0.0
338,1-3589,8,1-3589,1,27,0,0,0,0.0,0.0
490,1-8634,4,1-8634,11,10,0,0,0,0.0,0.0
549,1-7599,12,1-7599,6,3,0,0,0,0.0,0.0
433,1-20641,21,1-20641,8,16,0,0,0,0.0,0.0
413,1-0022,15,1-0022,15,18,0,0,0,0.0,0.0
534,1-8379,24,1-8379,20,5,0,0,0,0.0,0.0
391,72-18936,24,72-18936,20,20,0,0,0,0.0,0.0
553,1-4847,10,1-4847,6,2,0,0,0,0.0,0.0
252,1-6918,21,1-6918,8,43,0,0,0,0.0,0.0
383,1-3521,4,1-3521,11,22,0,0,0,0.0,0.0
459,1-19839,16,1-19839,14,13,0,0,0,0.0,0.0
522,1-3178,8,1-3178,1,6,0,0,0,0.0,0.0
527,1-17790,11,1-17790,4,5,0,0,0,0.0,0.0
463,1-20467,15,1-20467,15,13,0,0,0,0.0,0.0
492,MLG73,24,MLG73,20,10,0,0,0,0.0,0.0
504,1-9861,24,1-9861,20,8,0,0,0,0.0,0.0
335,1-18735,11,1-18735,5,27,0,0,0,0.0,0.0
282,1-2104,24,1-2104,20,36,0,0,0,0.0,0.0
563,1-8352,8,1-8352,1,1,0,0,0,0.0,0.0
560,1-19924,8,1-19924,1,1,0,0,0,0.0,0.0
363,1-5167,24,1-5167,20,24,0,0,0,0.0,0.0
456,1-7995,24,1-7995,20,14,0,0,0,0.0,0.0
465,1-18498,4,1-18498,11,13,0,0,0,0.0,0.0
518,1-4842,5,1-4842,9,6,0,0,0,0.0,0.0
468,1-9946,24,1-9946,20,12,0,0,0,0.0,0.0
421,1-5282,24,1-5282,20,17,0,0,0,0.0,0.0
517,1-7321,4,1-7321,11,7,0,0,0,0.0,0.0
501,1-18563,1,1-18563,5,8,0,0,0,0.0,0.0
310,1-10071,4,1-10071,11,30,0,0,0,0.0,0.0
279,1-6642,11,1-6642,5,36,0,0,0,0.0,0.0
496,1-9076,24,1-9076,20,9,0,0,0,0.0,0.0
507,1-9643,15,1-9643,15,8,0,0,0,0.0,0.0
559,1-10978,8,1-10978,1,1,0,0,0,0.0,0.0
419,1-0001,24,1-0001,20,17,0,0,0,0.0,0.0
162,1-7614,24,1-7614,20,72,0,0,0,0.0,0.0
399,1-19813,16,1-19813,14,20,0,0,0,0.0,0.0
254,1-2025,24,1-2025,20,41,0,0,0,0.0,0.0
474,1-18004,11,1-18004,5,12,0,0,0,0.0,0.0
475,1-4499,24,1-4499,20,12,0,0,0,0.0,0.0
546,1-9034,24,1-9034,20,3,0,0,0,0.0,0.0
538,1-5929,8,1-5929,1,4,0,0,0,0.0,0.0
374,1-18202,1,1-18202,4,23,0,0,0,0.0,0.0
120,1-2670,24,1-2670,20,104,0,0,0,0.0,0.0
543,1-7608,11,1-7608,4,4,0,0,0,0.0,0.0
564,1-7527,18,1-7527,17,1,0,0,0,0.0,0.0
537,1-5990,5,1-5990,9,5,0,0,0,0.0,0.0
364,1-9253,8,1-9253,1,24,0,0,0,0.0,0.0
556,1-9455,24,1-9455,20,2,0,0,0,0.0,0.0
533,1-3217,1,1-3217,2,5,0,0,0,0.0,0.0
428,1-9606,19,1-9606,7,16,0,0,0,0.0,0.0
541,1-8532,3,1-8532,10,4,0,0,0,0.0,0.0
333,1-9996,1,1-9996,13,28,0,0,0,0.0,0.0
307,1-9739,24,1-9739,20,31,0,0,0,0.0,0.0
198,1-8401,24,1-8401,20,57,0,0,0,0.0,0.0
347,1-7204,24,1-7204,20,26,0,0,0,0.0,0.0
551,1-19567,3,1-19567,10,2,0,0,0,0.0,0.0
270,1-9651,24,1-9651,20,38,0,0,0,0.0,0.0
479,1-19598,24,1-19598,20,11,0,0,0,0.0,0.0
478,1-20012,4,1-20012,11,12,0,0,0,0.0,0.0
526,1-9836,15,1-9836,15,5,0,0,0,0.0,0.0
250,1-18234,24,1-18234,20,43,0,0,0,0.0,0.0
170,1-6594,24,1-6594,20,70,0,0,0,0.0,0.0
380,1-9722,24,1-9722,20,22,0,0,0,0.0,0.0
460,1-20791,8,1-20791,1,13,0,0,0,0.0,0.0
562,1-6931,8,1-6931,1,1,0,0,0,0.0,0.0
561,1-21195,8,1-21195,1,1,0,0,0,0.0,0.0
446,1-19447,24,1-19447,20,15,0,0,0,0.0,0.0
200,1-8020,8,1-8020,1,56,0,0,0,0.0,0.0
565,1-10922,8,1-10922,1,1,0,0,0,0.0,0.0
500,1-2869,8,1-2869,1,9,0,0,0,0.0,0.0
508,1-9806,2,1-9806,12,8,0,0,0,0.0,0.0
536,1-10232,12,1-10232,6,5,0,0,0,0.0,0.0
554,1-10948,8,1-10948,1,2,0,0,0,0.0,0.0
552,1-19568,8,1-19568,1,2,0,0,0,0.0,0.0
226,1-4634,21,1-4634,8,48,0,0,0,0.0,0.0
499,1-17645,17,1-17645,16,9,0,0,0,0.0,0.0
485,1-4361,8,1-4361,1,10,0,0,0,0.0,0.0
314,1-4088,8,1-4088,1,30,0,0,0,0.0,0.0
555,1-6028,11,1-6028,7,2,0,0,0,0.0,0.0
520,1-10698,24,1-10698,20,6,0,0,0,0.0,0.0
416,1-9907,4,1-9907,11,17,0,0,0,0.0,0.0
528,1-8623,8,1-8623,1,5,0,0,0,0.0,0.0
535,1-8566,24,1-8566,20,5,0,0,0,0.0,0.0
529,1-5424,1,1-5424,1,5,0,0,0,0.0,0.0
523,1-3175,24,1-3175,20,6,0,0,0,0.0,0.0
494,1-6971,8,1-6971,1,10,0,0,0,0.0,0.0
378,1-9518,24,1-9518,20,22,0,0,0,0.0,0.0
486,1-5406,24,1-5406,20,10,0,0,0,0.0,0.0
431,1-8503,24,1-8503,20,16,0,0,0,0.0,0.0
