Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
164,164,164,164,164,164,164,164,164,164,164,164,164,164,1-9740,14,20,1-9740,34,0,0,10,0.2793165110051632,0.00821519150015186
228,228,228,228,228,228,228,228,228,228,228,228,228,228,1-17835,15,15,1-17835,17,0,0,5,0.1396582555025816,0.00821519150015186
514,514,514,514,514,514,514,514,514,514,514,514,514,514,1-11206,14,17,1-11206,14,0,0,4,0.11172660440206528,0.007980471743004662
17,17,17,17,17,17,17,17,17,17,17,17,17,17,1-18603,8,24,1-18603,19,0,0,5,0.1396582555025816,0.007350434500135873
273,273,273,273,273,273,273,273,273,273,273,273,273,273,1-3589,9,17,1-3589,27,0,0,7,0.19552155770361423,0.0072415391742079345
537,537,537,537,537,537,537,537,537,537,537,537,537,537,1-4494,16,21,1-4494,16,0,0,4,0.11172660440206528,0.00698291277512908
280,280,280,280,280,280,280,280,280,280,280,280,280,280,1-7608,13,13,1-7608,4,0,0,1,0.02793165110051632,0.00698291277512908
527,527,527,527,527,527,527,527,527,527,527,527,527,527,1-5531,4,7,1-5531,8,0,0,2,0.05586330220103264,0.00698291277512908
508,508,508,508,508,508,508,508,508,508,508,508,508,508,1-8532,1,22,1-8532,4,0,0,1,0.02793165110051632,0.00698291277512908
439,439,439,439,439,439,439,439,439,439,439,439,439,439,MLG72,13,9,MLG72,9,0,0,2,0.05586330220103264,0.006207033577892516
25,25,25,25,25,25,25,25,25,25,25,25,25,25,1-9607,12,4,1-9607,19,0,0,4,0.11172660440206528,0.005880347600108699
135,135,135,135,135,135,135,135,135,135,135,135,135,135,1-9712,13,9,1-9712,10,0,0,2,0.05586330220103264,0.005586330220103264
277,277,277,277,277,277,277,277,277,277,277,277,277,277,1-4051,8,24,1-4051,5,0,0,1,0.02793165110051632,0.005586330220103264
287,287,287,287,287,287,287,287,287,287,287,287,287,287,1-9836,2,19,1-9836,5,0,0,1,0.02793165110051632,0.005586330220103264
274,274,274,274,274,274,274,274,274,274,274,274,274,274,1-0033,6,17,1-0033,10,0,0,2,0.05586330220103264,0.005586330220103264
185,185,185,185,185,185,185,185,185,185,185,185,185,185,1-8906,1,22,1-8906,15,0,0,3,0.08379495330154896,0.005586330220103264
505,505,505,505,505,505,505,505,505,505,505,505,505,505,1-4747,17,12,1-4747,25,0,0,5,0.1396582555025816,0.005586330220103264
437,437,437,437,437,437,437,437,437,437,437,437,437,437,1-6980,5,17,1-6980,128,0,0,25,0.698291277512908,0.005455400605569594
75,75,75,75,75,75,75,75,75,75,75,75,75,75,1-8401,11,15,1-8401,57,0,0,11,0.3072481621056795,0.005390318633432974
86,86,86,86,86,86,86,86,86,86,86,86,86,86,1-9345,15,20,1-9345,47,0,0,9,0.2513848599046469,0.005348614040524401
552,552,552,552,552,552,552,552,552,552,552,552,552,552,MLG46,5,17,MLG46,17,0,0,3,0.08379495330154896,0.004929114900091115
348,348,348,348,348,348,348,348,348,348,348,348,348,348,1-17758,4,4,1-17758,40,0,0,7,0.19552155770361423,0.0048880389425903555
417,417,417,417,417,417,417,417,417,417,417,417,417,417,1-10451,6,11,1-10451,46,0,0,8,0.22345320880413055,0.004857678452263708
199,199,199,199,199,199,199,199,199,199,199,199,199,199,MLG39,2,19,MLG39,23,0,0,4,0.11172660440206528,0.004857678452263708
138,138,138,138,138,138,138,138,138,138,138,138,138,138,1-5515,8,24,1-5515,29,0,0,5,0.1396582555025816,0.004815801913882124
201,201,201,201,201,201,201,201,201,201,201,201,201,201,1-9902,18,9,1-9902,30,0,0,5,0.1396582555025816,0.004655275183419387
490,490,490,490,490,490,490,490,490,490,490,490,490,490,1-3551,18,4,1-3551,6,0,0,1,0.02793165110051632,0.004655275183419387
450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,5,17,1-2297,25,0,0,4,0.11172660440206528,0.004469064176082611
497,497,497,497,497,497,497,497,497,497,497,497,497,497,1-8493,12,4,1-8493,38,0,0,6,0.16758990660309792,0.004410260700081524
548,548,548,548,548,548,548,548,548,548,548,548,548,548,1-3087,12,4,1-3087,26,0,0,4,0.11172660440206528,0.004297177092387126
110,110,110,110,110,110,110,110,110,110,110,110,110,110,72-18936,9,7,72-18936,20,0,0,3,0.08379495330154896,0.004189747665077448
279,279,279,279,279,279,279,279,279,279,279,279,279,279,MLG43,12,4,MLG43,14,0,0,2,0.05586330220103264,0.003990235871502331
419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,8,24,1-6692,71,0,0,10,0.2793165110051632,0.003934035366269904
11,11,11,11,11,11,11,11,11,11,11,11,11,11,1-9722,6,11,1-9722,22,0,0,3,0.08379495330154896,0.003808861513706771
31,31,31,31,31,31,31,31,31,31,31,31,31,31,1-8938,6,11,1-8938,30,0,0,4,0.11172660440206528,0.003724220146735509
433,433,433,433,433,433,433,433,433,433,433,433,433,433,1-5654,3,20,1-5654,15,0,0,2,0.05586330220103264,0.003724220146735509
90,90,90,90,90,90,90,90,90,90,90,90,90,90,1-19222,10,14,1-19222,15,0,0,2,0.05586330220103264,0.003724220146735509
183,183,183,183,183,183,183,183,183,183,183,183,183,183,1-9496,8,24,1-9496,39,0,0,5,0.1396582555025816,0.003580980910322605
435,435,435,435,435,435,435,435,435,435,435,435,435,435,1-9610,8,24,1-9610,49,0,0,6,0.16758990660309792,0.0034202021755734267
19,19,19,19,19,19,19,19,19,19,19,19,19,19,1-2596,8,24,1-2596,35,0,0,4,0.11172660440206528,0.003192188697201865
445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-6538,8,24,1-6538,44,0,0,5,0.1396582555025816,0.003174051261422309
528,528,528,528,528,528,528,528,528,528,528,528,528,528,1-6718,15,22,1-6718,20,0,0,2,0.05586330220103264,0.002793165110051632
553,553,553,553,553,553,553,553,553,553,553,553,553,553,1-5555,8,24,1-5555,10,0,0,1,0.02793165110051632,0.002793165110051632
126,126,126,126,126,126,126,126,126,126,126,126,126,126,1-8488,17,12,1-8488,23,0,0,2,0.05586330220103264,0.002428839226131854
63,63,63,63,63,63,63,63,63,63,63,63,63,63,1-7066,17,12,1-7066,23,0,0,2,0.05586330220103264,0.002428839226131854
215,215,215,215,215,215,215,215,215,215,215,215,215,215,1-19839,8,24,1-19839,13,0,0,1,0.02793165110051632,0.002148588546193563
283,283,283,283,283,283,283,283,283,283,283,283,283,283,1-3535,8,24,1-3535,315,0,0,24,0.6703596264123917,0.002128125798134577
487,487,487,487,487,487,487,487,487,487,487,487,487,487,1-6900,6,11,1-6900,67,0,0,5,0.1396582555025816,0.002084451574665397
385,385,385,385,385,385,385,385,385,385,385,385,385,385,1-6974,8,24,1-6974,207,0,0,15,0.4189747665077448,0.0020240326884432116
381,381,381,381,381,381,381,381,381,381,381,381,381,381,1-2335,8,24,1-2335,145,0,0,10,0.2793165110051632,0.0019263207655528497
521,521,521,521,521,521,521,521,521,521,521,521,521,521,1-19549,5,17,1-19549,29,0,0,2,0.05586330220103264,0.0019263207655528497
468,468,468,468,468,468,468,468,468,468,468,468,468,468,1-6228,3,22,1-6228,48,0,0,3,0.08379495330154896,0.00174572819378227
169,169,169,169,169,169,169,169,169,169,169,169,169,169,1-9606,19,4,1-9606,16,0,0,1,0.02793165110051632,0.00174572819378227
478,478,478,478,478,478,478,478,478,478,478,478,478,478,1-9394,8,24,1-9394,117,0,0,7,0.19552155770361423,0.0016711244248172157
148,148,148,148,148,148,148,148,148,148,148,148,148,148,1-0001,6,11,1-0001,17,0,0,1,0.02793165110051632,0.0016430383000303717
232,232,232,232,232,232,232,232,232,232,232,232,232,232,1-18371,8,24,1-18371,120,0,0,7,0.19552155770361423,0.0016293463141967854
506,506,506,506,506,506,506,506,506,506,506,506,506,506,1-6227,1,22,1-6227,52,0,0,3,0.08379495330154896,0.0016114414096451723
125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-8622,13,9,1-8622,54,0,0,3,0.08379495330154896,0.001551758394473129
300,300,300,300,300,300,300,300,300,300,300,300,300,300,1-4020,8,24,1-4020,37,0,0,2,0.05586330220103264,0.0015098189784062874
91,91,91,91,91,91,91,91,91,91,91,91,91,91,72-12171,8,24,72-12171,19,0,0,1,0.02793165110051632,0.0014700869000271748
470,470,470,470,470,470,470,470,470,470,470,470,470,470,1-1204,8,24,1-1204,39,0,0,2,0.05586330220103264,0.001432392364129042
165,165,165,165,165,165,165,165,165,165,165,165,165,165,1-7721,13,9,1-7721,20,0,0,1,0.02793165110051632,0.001396582555025816
189,189,189,189,189,189,189,189,189,189,189,189,189,189,1-9156,8,24,1-9156,268,0,0,13,0.36311146430671215,0.001354893523532508
372,372,372,372,372,372,372,372,372,372,372,372,372,372,1-6916,9,7,1-6916,43,0,0,2,0.05586330220103264,0.0012991465628147125
27,27,27,27,27,27,27,27,27,27,27,27,27,27,1-18409,2,19,1-18409,22,0,0,1,0.02793165110051632,0.0012696205045689237
182,182,182,182,182,182,182,182,182,182,182,182,182,182,1-7752,9,7,1-7752,29,0,0,1,0.02793165110051632,0.0009631603827764248
28,28,28,28,28,28,28,28,28,28,28,28,28,28,1-10071,10,14,1-10071,30,0,0,1,0.02793165110051632,0.0009310550366838773
271,271,271,271,271,271,271,271,271,271,271,271,271,271,1-7897,8,24,1-7897,95,0,0,3,0.08379495330154896,0.0008820521400163048
99,99,99,99,99,99,99,99,99,99,99,99,99,99,1-5775,8,24,1-5775,244,0,0,7,0.19552155770361423,0.000801317859441042
16,16,16,16,16,16,16,16,16,16,16,16,16,16,1-9955,16,21,1-9955,60,0,0,1,0.02793165110051632,0.00046552751834193863
109,109,109,109,109,109,109,109,109,109,109,109,109,109,1-9768,8,24,1-9768,241,0,0,2,0.05586330220103264,0.00023179793444411882
130,130,130,130,130,130,130,130,130,130,130,130,130,130,1-1833,8,24,1-1833,124,0,0,1,0.02793165110051632,0.00022525525081061546
118,118,118,118,118,118,118,118,118,118,118,118,118,118,1-6543,7,1,1-6543,12,0,0,0,0.0,0.0
167,167,167,167,167,167,167,167,167,167,167,167,167,167,1-4929,19,4,1-4929,10,0,0,0,0.0,0.0
465,465,465,465,465,465,465,465,465,465,465,465,465,465,1-5913,8,24,1-5913,14,0,0,0,0.0,0.0
195,195,195,195,195,195,195,195,195,195,195,195,195,195,1-2670,2,19,1-2670,104,0,0,0,0.0,0.0
158,158,158,158,158,158,158,158,158,158,158,158,158,158,1-7599,8,24,1-7599,3,0,0,0,0.0,0.0
229,229,229,229,229,229,229,229,229,229,229,229,229,229,1-4361,8,24,1-4361,10,0,0,0,0.0,0.0
551,551,551,551,551,551,551,551,551,551,551,551,551,551,1-9838,14,9,1-9838,3,0,0,0,0.0,0.0
374,374,374,374,374,374,374,374,374,374,374,374,374,374,1-6919,3,20,1-6919,43,0,0,0,0.0,0.0
21,21,21,21,21,21,21,21,21,21,21,21,21,21,1-3519,14,6,1-3519,27,0,0,0,0.0,0.0
519,519,519,519,519,519,519,519,519,519,519,519,519,519,1-4926,2,1,1-4926,4,0,0,0,0.0,0.0
93,93,93,93,93,93,93,93,93,93,93,93,93,93,1-20003,1,9,1-20003,21,0,0,0,0.0,0.0
18,18,18,18,18,18,18,18,18,18,18,18,18,18,1-3521,6,11,1-3521,22,0,0,0,0.0,0.0
554,554,554,554,554,554,554,554,554,554,554,554,554,554,1-10444,9,7,1-10444,8,0,0,0,0.0,0.0
52,52,52,52,52,52,52,52,52,52,52,52,52,52,72-12387,7,18,72-12387,71,0,0,0,0.0,0.0
29,29,29,29,29,29,29,29,29,29,29,29,29,29,1-18735,6,1,1-18735,27,0,0,0,0.0,0.0
301,301,301,301,301,301,301,301,301,301,301,301,301,301,1-1177,8,24,1-1177,17,0,0,0,0.0,0.0
297,297,297,297,297,297,297,297,297,297,297,297,297,297,1-8352,6,11,1-8352,1,0,0,0,0.0,0.0
196,196,196,196,196,196,196,196,196,196,196,196,196,196,1-9646,14,1,1-9646,105,0,0,0,0.0,0.0
23,23,23,23,23,23,23,23,23,23,23,23,23,23,1-2025,5,17,1-2025,41,0,0,0,0.0,0.0
187,187,187,187,187,187,187,187,187,187,187,187,187,187,1-7321,13,4,1-7321,7,0,0,0,0.0,0.0
235,235,235,235,235,235,235,235,235,235,235,235,235,235,1-8113,7,1,1-8113,9,0,0,0,0.0,0.0
254,254,254,254,254,254,254,254,254,254,254,254,254,254,1-8379,18,18,1-8379,5,0,0,0,0.0,0.0
503,503,503,503,503,503,503,503,503,503,503,503,503,503,1-9076,2,10,1-9076,9,0,0,0,0.0,0.0
213,213,213,213,213,213,213,213,213,213,213,213,213,213,1-18563,8,24,1-18563,8,0,0,0,0.0,0.0
565,565,565,565,565,565,565,565,565,565,565,565,565,565,1-19927,13,9,1-19927,1,0,0,0,0.0,0.0
115,115,115,115,115,115,115,115,115,115,115,115,115,115,1-3178,4,18,1-3178,6,0,0,0,0.0,0.0
563,563,563,563,563,563,563,563,563,563,563,563,563,563,1-21192,17,22,1-21192,4,0,0,0,0.0,0.0
77,77,77,77,77,77,77,77,77,77,77,77,77,77,1-2153,17,24,1-2153,13,0,0,0,0.0,0.0
35,35,35,35,35,35,35,35,35,35,35,35,35,35,1-2869,16,21,1-2869,9,0,0,0,0.0,0.0
249,249,249,249,249,249,249,249,249,249,249,249,249,249,1-6931,14,6,1-6931,1,0,0,0,0.0,0.0
530,530,530,530,530,530,530,530,530,530,530,530,530,530,1-4847,5,17,1-4847,2,0,0,0,0.0,0.0
9,9,9,9,9,9,9,9,9,9,9,9,9,9,1-8020,5,17,1-8020,56,0,0,0,0.0,0.0
54,54,54,54,54,54,54,54,54,54,54,54,54,54,1-8125,18,13,1-8125,21,0,0,0,0.0,0.0
556,556,556,556,556,556,556,556,556,556,556,556,556,556,1-10951,7,1,1-10951,1,0,0,0,0.0,0.0
561,561,561,561,561,561,561,561,561,561,561,561,561,561,1-9455,13,9,1-9455,2,0,0,0,0.0,0.0
136,136,136,136,136,136,136,136,136,136,136,136,136,136,1-9549,20,24,1-9549,18,0,0,0,0.0,0.0
564,564,564,564,564,564,564,564,564,564,564,564,564,564,1-9034,4,18,1-9034,3,0,0,0,0.0,0.0
262,262,262,262,262,262,262,262,262,262,262,262,262,262,1-8623,16,21,1-8623,5,0,0,0,0.0,0.0
78,78,78,78,78,78,78,78,78,78,78,78,78,78,1-4088,7,1,1-4088,30,0,0,0,0.0,0.0
20,20,20,20,20,20,20,20,20,20,20,20,20,20,1-5167,7,1,1-5167,24,0,0,0,0.0,0.0
192,192,192,192,192,192,192,192,192,192,192,192,192,192,1-9770,14,24,1-9770,50,0,0,0,0.0,0.0
557,557,557,557,557,557,557,557,557,557,557,557,557,557,1-9806,7,24,1-9806,8,0,0,0,0.0,0.0
252,252,252,252,252,252,252,252,252,252,252,252,252,252,1-21195,4,18,1-21195,1,0,0,0,0.0,0.0
545,545,545,545,545,545,545,545,545,545,545,545,545,545,1-19567,3,20,1-19567,2,0,0,0,0.0,0.0
334,334,334,334,334,334,334,334,334,334,334,334,334,334,1-20641,7,1,1-20641,16,0,0,0,0.0,0.0
146,146,146,146,146,146,146,146,146,146,146,146,146,146,1-7453,3,20,1-7453,13,0,0,0,0.0,0.0
559,559,559,559,559,559,559,559,559,559,559,559,559,559,1-5914,3,1,1-5914,3,0,0,0,0.0,0.0
512,512,512,512,512,512,512,512,512,512,512,512,512,512,1-3033,17,12,1-3033,7,0,0,0,0.0,0.0
46,46,46,46,46,46,46,46,46,46,46,46,46,46,1-8566,17,1,1-8566,5,0,0,0,0.0,0.0
69,69,69,69,69,69,69,69,69,69,69,69,69,69,1-18498,10,14,1-18498,13,0,0,0,0.0,0.0
317,317,317,317,317,317,317,317,317,317,317,317,317,317,1-10978,16,21,1-10978,1,0,0,0,0.0,0.0
550,550,550,550,550,550,550,550,550,550,550,550,550,550,1-19568,13,9,1-19568,2,0,0,0,0.0,0.0
15,15,15,15,15,15,15,15,15,15,15,15,15,15,1-8093,16,21,1-8093,4,0,0,0,0.0,0.0
444,444,444,444,444,444,444,444,444,444,444,444,444,444,1-3217,16,21,1-3217,5,0,0,0,0.0,0.0
204,204,204,204,204,204,204,204,204,204,204,204,204,204,1-9733,17,12,1-9733,4,0,0,0,0.0,0.0
325,325,325,325,325,325,325,325,325,325,325,325,325,325,1-19924,19,2,1-19924,1,0,0,0,0.0,0.0
284,284,284,284,284,284,284,284,284,284,284,284,284,284,1-4136,1,22,1-4136,5,0,0,0,0.0,0.0
194,194,194,194,194,194,194,194,194,194,194,194,194,194,1-9253,1,22,1-9253,24,0,0,0,0.0,0.0
108,108,108,108,108,108,108,108,108,108,108,108,108,108,1-9731,4,1,1-9731,11,0,0,0,0.0,0.0
120,120,120,120,120,120,120,120,120,120,120,120,120,120,1-10232,18,13,1-10232,5,0,0,0,0.0,0.0
275,275,275,275,275,275,275,275,275,275,275,275,275,275,1-3216,3,20,1-3216,5,0,0,0,0.0,0.0
525,525,525,525,525,525,525,525,525,525,525,525,525,525,1-3175,13,9,1-3175,6,0,0,0,0.0,0.0
486,486,486,486,486,486,486,486,486,486,486,486,486,486,1-8678,4,18,1-8678,17,0,0,0,0.0,0.0
288,288,288,288,288,288,288,288,288,288,288,288,288,288,1-8590,8,24,1-8590,24,0,0,0,0.0,0.0
32,32,32,32,32,32,32,32,32,32,32,32,32,32,1-0022,3,20,1-0022,18,0,0,0,0.0,0.0
119,119,119,119,119,119,119,119,119,119,119,119,119,119,1-5929,6,11,1-5929,4,0,0,0,0.0,0.0
38,38,38,38,38,38,38,38,38,38,38,38,38,38,1-2104,1,22,1-2104,36,0,0,0,0.0,0.0
541,541,541,541,541,541,541,541,541,541,541,541,541,541,1-5424,3,18,1-5424,5,0,0,0,0.0,0.0
211,211,211,211,211,211,211,211,211,211,211,211,211,211,1-5406,11,24,1-5406,10,0,0,0,0.0,0.0
546,546,546,546,546,546,546,546,546,546,546,546,546,546,1-7527,16,21,1-7527,1,0,0,0,0.0,0.0
82,82,82,82,82,82,82,82,82,82,82,82,82,82,1-17645,1,22,1-17645,9,0,0,0,0.0,0.0
147,147,147,147,147,147,147,147,147,147,147,147,147,147,1-17657,10,4,1-17657,8,0,0,0,0.0,0.0
532,532,532,532,532,532,532,532,532,532,532,532,532,532,1-19447,10,10,1-19447,15,0,0,0,0.0,0.0
186,186,186,186,186,186,186,186,186,186,186,186,186,186,72-11994,2,24,72-11994,8,0,0,0,0.0,0.0
451,451,451,451,451,451,451,451,451,451,451,451,451,451,1-4098,14,21,1-4098,16,0,0,0,0.0,0.0
49,49,49,49,49,49,49,49,49,49,49,49,49,49,1-2178,6,4,1-2178,12,0,0,0,0.0,0.0
112,112,112,112,112,112,112,112,112,112,112,112,112,112,1-10698,10,14,1-10698,6,0,0,0,0.0,0.0
107,107,107,107,107,107,107,107,107,107,107,107,107,107,1-6971,15,10,1-6971,10,0,0,0,0.0,0.0
212,212,212,212,212,212,212,212,212,212,212,212,212,212,1-10922,15,10,1-10922,1,0,0,0,0.0,0.0
323,323,323,323,323,323,323,323,323,323,323,323,323,323,1-3647,14,6,1-3647,5,0,0,0,0.0,0.0
177,177,177,177,177,177,177,177,177,177,177,177,177,177,1-10948,4,18,1-10948,2,0,0,0,0.0,0.0
178,178,178,178,178,178,178,178,178,178,178,178,178,178,1-7525,4,18,1-7525,6,0,0,0,0.0,0.0
181,181,181,181,181,181,181,181,181,181,181,181,181,181,1-8641,11,15,1-8641,30,0,0,0,0.0,0.0
113,113,113,113,113,113,113,113,113,113,113,113,113,113,1-4499,3,20,1-4499,12,0,0,0,0.0,0.0
175,175,175,175,175,175,175,175,175,175,175,175,175,175,1-4910,15,10,1-4910,4,0,0,0,0.0,0.0
