Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,228,1-17835,13,9,1-17835,17,2,0,3,3.4812625348567963,0.20478014910922332
552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,MLG46,1,20,MLG46,17,1,0,5,3.4687708914279938,0.20404534655458786
296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,296,1-9404,8,3,1-9404,100,4,0,33,20.29388788342476,0.20293887883424758
125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,1-8622,2,16,1-8622,54,7,0,8,10.95003342628479,0.20277839678305168
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,16,5,1-9286,81,7,0,19,16.381329387426376,0.20223863441267131
489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,489,1-9578,2,6,1-9578,42,8,0,1,8.493754178285599,0.20223224234013332
498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,498,1-19915,14,7,1-19915,62,7,0,11,12.431295961141586,0.20050477356679977
185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,1-8906,5,22,1-8906,15,3,0,0,3.0,0.2
535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,535,1-5990,9,21,1-5990,5,1,0,0,1.0,0.2
46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1-8566,14,7,1-8566,5,1,0,0,1.0,0.2
85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,1-8084,13,9,1-8084,82,7,0,19,16.381329387426376,0.19977230960276068
72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,72,1-9614,6,14,1-9614,30,5,0,2,5.9875083565711975,0.19958361188570659
240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,MLG33,13,15,MLG33,20,3,0,2,3.9875083565711975,0.1993754178285599
433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,1-5654,5,22,1-5654,15,2,0,2,2.9875083565711975,0.19916722377141316
553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,553,1-5555,5,22,1-5555,10,1,0,2,1.9875083565711975,0.19875083565711976
284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,284,1-4136,2,6,1-4136,5,0,0,2,0.9875083565711975,0.1975016713142395
536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,536,1-9971,6,5,1-9971,15,0,0,6,2.9625250697135925,0.1975016713142395
455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,455,1-17790,5,22,1-17790,5,0,0,2,0.9875083565711975,0.1975016713142395
338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,338,1-6296,20,16,1-6296,254,12,0,77,50.019071727991104,0.19692547924405945
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,1-9925,8,3,1-9925,93,3,0,31,18.30637952685356,0.19684279061132862
422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,422,1-6878,20,16,1-6878,167,1,0,64,32.60026741027832,0.19521118209747498
345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345,1-1131,5,22,1-1131,138,15,0,24,26.85010027885437,0.19456594404966934
393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,393,1-7819,6,14,1-7819,59,8,0,7,11.456279247999191,0.19417422454235916
145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,145,MLG06,2,13,MLG06,18,3,0,1,3.4937541782855988,0.19409745434919992
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,9,21,MLG29,164,20,0,23,31.35634610056877,0.19119723232054128
179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,179,1-4052,15,11,1-4052,13,0,0,5,2.4687708914279938,0.18990545318676874
539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,539,1-9436,13,9,1-9436,21,3,0,2,3.9875083565711975,0.18988135031291417
202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,202,1-8988,1,15,1-8988,29,5,0,1,5.493754178285599,0.18943979925122753
390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,390,MLG64,9,21,MLG64,245,36,0,21,46.368837743997574,0.18926056222039825
233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,233,MLG07,1,15,MLG07,90,16,0,2,16.987508356571198,0.18875009285079108
482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,482,1-4390,15,10,1-4390,45,5,0,7,8.456279247999191,0.18791731662220426
334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,334,1-20641,1,9,1-20641,16,3,0,0,3.0,0.1875
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-9452,5,22,1-9452,16,3,0,0,3.0,0.1875
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,17,13,1-8421,109,15,0,11,20.431295961141586,0.18744308221230813
137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,137,1-1972,1,15,1-1972,32,5,0,2,5.9875083565711975,0.18710963614284992
371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,1-1580,14,7,1-1580,400,53,0,44,74.72518384456635,0.18681295961141586
420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,420,1-8172,6,13,1-8172,40,5,0,5,7.468770891427994,0.18671927228569984
288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,288,1-8590,6,14,1-8590,24,3,0,3,4.481262534856796,0.18671927228569984
408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,408,MLG53,11,12,MLG53,91,15,0,4,16.975016713142395,0.18653864519936697
214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,214,1-0053,9,21,1-0053,142,14,0,25,26.34385445713997,0.18552010181084486
480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,480,1-1005,13,9,1-1005,125,15,0,16,22.90006685256958,0.18320053482055665
172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,172,1-8573,8,3,1-8573,184,6,0,56,33.65023398399353,0.18288170643474744
438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,MLG10,5,22,MLG10,60,6,0,10,10.937541782855988,0.1822923630475998
434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,434,MLG59,9,21,MLG59,71,7,0,12,12.925050139427185,0.18204295971024204
354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,1-9417,8,3,1-9417,76,0,0,28,13.825116991996765,0.1819094341052206
102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,102,1-3564,17,13,1-3564,41,4,0,7,7.456279247999191,0.1818604694633949
67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,67,1-7481,2,6,1-7481,33,6,0,0,6.0,0.18181818181818182
