Unnamed: 0.25,Unnamed: 0.24,Unnamed: 0.23,Unnamed: 0.22,Unnamed: 0.21,Unnamed: 0.20,Unnamed: 0.19,Unnamed: 0.18,Unnamed: 0.17,Unnamed: 0.16,Unnamed: 0.15,Unnamed: 0.14,Unnamed: 0.13,Unnamed: 0.12,Unnamed: 0.11,Unnamed: 0.10,Unnamed: 0.9,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Exam Group,Exam Block,slot,exam,size,b2bs,confs,2i3s,score,score_norm
103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,103,1-8820,17,6,1-8820,83,15,0,13,24.375233352184296,0.2936775102672807
332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,332,MLG78,2,2,MLG78,80,17,0,9,23.49054616689682,0.2936318270862103
450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,450,1-2297,7,19,1-2297,25,3,0,6,7.327030777931213,0.29308123111724854
533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,533,1-7530,3,21,1-7530,25,3,0,6,7.327030777931213,0.29308123111724854
354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,354,1-9417,4,7,1-9417,76,2,0,28,22.19281029701233,0.2920106618027938
166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,166,MLG40,14,22,MLG40,51,12,0,4,14.884687185287476,0.291856611476225
291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,291,MLG02,21,12,MLG02,320,40,0,74,93.3667129278183,0.2917709778994322
92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,92,1-7807,10,4,1-7807,239,27,0,59,69.54913598299026,0.29100056896648646
461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,1-9651,2,17,1-9651,38,6,0,7,11.048202574253082,0.29074217300666005
518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,518,1-1850,12,5,1-1850,30,8,0,1,8.721171796321869,0.2907057265440623
441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,441,1-19166,9,15,1-19166,45,8,0,7,13.048202574253082,0.28996005720562407
156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,156,1-8634,4,7,1-8634,10,0,0,4,2.8846871852874756,0.28846871852874756
352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,352,MLG63,11,16,MLG63,380,59,0,70,109.48202574253082,0.2881105940592916
217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,217,1-9630,22,3,1-9630,33,3,0,9,9.49054616689682,0.2875923080877824
371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,371,1-1580,20,8,1-1580,400,52,0,87,114.7419462800026,0.2868548657000065
266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,266,1-2103,4,7,1-2103,26,6,0,2,7.442343592643738,0.28624398433245146
319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,319,1-3584,3,21,1-3584,26,6,0,2,7.442343592643738,0.28624398433245146
468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,468,1-6228,22,3,1-6228,48,13,0,1,13.721171796321869,0.2858577457567056
353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,353,MLG50,23,20,MLG50,319,30,0,84,90.57843089103699,0.2839449244233134
294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,294,1-3509,20,12,1-3509,35,7,0,4,9.884687185287476,0.28241963386535646
106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,106,MLG69,9,15,MLG69,576,83,0,110,162.32889759540558,0.2818210027698014
12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,MLG84,7,11,MLG84,63,9,0,12,17.654061555862427,0.2802231992994036
43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,43,1-8705,12,5,1-8705,48,12,0,2,13.442343592643738,0.28004882484674454
488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,488,1-11350,9,15,1-11350,100,15,0,18,27.98109233379364,0.2798109233379364
157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,157,1-6061,15,19,1-6061,40,9,0,3,11.163515388965607,0.27908788472414015
328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,328,1-9497,11,16,1-9497,150,15,0,37,41.68335646390915,0.27788904309272766
515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,515,1-6531,11,16,1-6531,27,6,0,2,7.442343592643738,0.2756423552831014
263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,263,1-6927,17,6,1-6927,179,28,0,29,48.9139820933342,0.2732624697951631
37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,37,1-5508,10,4,1-5508,38,1,0,13,10.375233352184296,0.27303245663642883
135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,135,1-9712,4,7,1-9712,10,2,0,1,2.721171796321869,0.2721171796321869
110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,110,72-18936,20,8,72-18936,20,4,0,2,5.442343592643738,0.2721171796321869
240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,MLG33,5,10,MLG33,20,4,0,2,5.442343592643738,0.2721171796321869
327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,327,P-16616,9,15,P-16616,28,4,0,5,7.6058589816093445,0.2716378207717623
245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,245,1-6647,11,16,1-6647,62,6,0,15,16.817576944828033,0.27125124104561343
386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,386,MLG68,22,3,MLG68,642,121,0,72,172.92436933517456,0.2693526002105523
401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,401,1-7204,4,7,1-7204,26,7,0,0,7.0,0.2692307692307692
423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,423,1-7122,22,3,1-7122,197,22,0,43,53.01038724184036,0.2690882601108648
50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,1-8174,17,6,1-8174,45,2,0,14,12.096405148506165,0.268809003300137
438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,438,MLG10,2,2,MLG10,60,16,0,0,16.0,0.26666666666666666
51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,1-9925,7,11,1-9925,93,6,0,26,24.75046670436859,0.2661340505846085
234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,234,MLG29,3,21,MLG29,164,22,0,30,43.63515388965607,0.2660680115222931
397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,397,1-9808,21,12,1-9808,74,3,0,23,19.586951315402985,0.26468853128922953
209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,209,1-9938,12,5,1-9938,55,13,0,2,14.442343592643738,0.2625880653207952
521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,521,1-19549,23,20,1-19549,29,4,0,5,7.6058589816093445,0.2622709993658395
5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1-5549,15,19,1-5549,35,7,0,3,9.163515388965607,0.26181472539901735
406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,406,1-17907,10,4,1-17907,119,13,0,25,31.029294908046722,0.2607503773785439
116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,116,1-20047,1,13,1-20047,20,3,0,3,5.163515388965607,0.25817576944828036
58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,1-17733,17,6,1-17733,74,9,0,14,19.096405148506165,0.2580595290338671
454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,454,1-0272,10,4,1-0272,111,12,0,23,28.586951315402985,0.2575401019405674
31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,31,1-8938,2,2,1-8938,30,7,0,1,7.721171796321869,0.25737239321072897
152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,152,1-9500,14,22,1-9500,33,2,0,9,8.49054616689682,0.25728927778475214
396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,396,1-9963,18,9,1-9963,116,19,0,15,29.817576944828033,0.25704807711058647
55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,1-8095,18,9,1-8095,46,6,0,8,11.769374370574951,0.2558559645777163
101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,101,1-9892,4,7,1-9892,22,2,0,5,5.6058589816093445,0.25481177189133386
131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,131,1-9283,19,18,1-9283,235,10,0,69,59.760853946208954,0.25430150615408065
164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,164,1-9740,6,14,1-9740,34,5,0,5,8.605858981609344,0.2531134994590984
358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,358,1-9831,17,6,1-9831,132,13,0,28,33.19281029701233,0.2514606840682752
523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,523,1-9861,15,19,1-9861,8,2,0,0,2.0,0.25
61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,61,1-7341,5,10,1-7341,110,0,0,38,27.404528260231018,0.24913207509300925
95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,95,1-3312,4,7,1-3312,36,1,0,11,8.932889759540558,0.24813582665390438
308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,308,1-6743,22,3,1-6743,58,5,0,13,14.375233352184296,0.24784885089972924
117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,117,1-0358,4,7,1-0358,22,4,0,2,5.442343592643738,0.24737925421107898
302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,302,MLG51,23,20,MLG51,248,31,0,42,61.289215445518494,0.24713393324805843
136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,136,1-9549,1,13,1-9549,18,3,0,2,4.442343592643738,0.24679686625798544
312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,312,1-3108,2,22,1-3108,18,3,0,2,4.442343592643738,0.24679686625798544
375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,375,MLG14,15,19,MLG14,232,34,0,32,57.077497482299805,0.24602369604439572
383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,383,1-8551,3,21,1-8551,38,5,0,6,9.327030777931213,0.24544817836661087
170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,170,1-5043,18,9,1-5043,123,15,0,21,30.144607722759247,0.24507811156714834
552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,552,MLG46,13,17,MLG46,17,2,0,3,4.163515388965607,0.24491266993915334
493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,493,1-1836,12,5,1-1836,20,2,0,4,4.884687185287476,0.24423435926437378
274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,274,1-0033,11,16,1-0033,10,1,0,2,2.442343592643738,0.24423435926437378
183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,183,1-9496,17,6,1-9496,39,3,0,9,9.49054616689682,0.24334733761273897
473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,473,1-9452,2,7,1-9452,16,1,0,4,3.8846871852874756,0.24279294908046722
490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,490,1-3551,7,11,1-3551,6,0,0,2,1.4423435926437378,0.2403905987739563
474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,474,1-8400,22,3,1-8400,33,0,0,11,7.932889759540558,0.2403905987739563
178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,178,1-7525,1,13,1-7525,6,0,0,2,1.4423435926437378,0.2403905987739563
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1-9185,4,7,1-9185,31,6,0,2,7.442343592643738,0.2400755997627012
153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,153,1-1350,19,18,1-1350,195,17,0,41,46.568043649196625,0.23881048025229037
210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,210,1-7842,16,23,1-7842,21,5,0,0,5.0,0.23809523809523808
36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,36,1-2714,20,8,1-2714,61,0,0,20,14.423435926437378,0.23644976928585865
437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,437,1-6980,6,3,1-6980,128,20,0,14,30.096405148506165,0.2351281652227044
206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,206,1-9752,23,2,1-9752,22,3,0,3,5.163515388965607,0.23470524495298212
407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,407,1-8421,18,9,1-8421,109,14,0,16,25.538748741149902,0.23430044716651285
269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,1-7839,1,13,1-7839,24,2,0,5,5.6058589816093445,0.23357745756705603
395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,395,1-6787,17,6,1-6787,56,8,0,7,13.048202574253082,0.23300361739737646
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,1-7140,21,12,1-7140,397,39,0,74,92.3667129278183,0.23266174541012166
433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,433,1-5654,7,11,1-5654,15,2,0,2,3.442343592643738,0.22948957284291585
89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,89,1-18004,1,13,1-18004,12,2,0,1,2.721171796321869,0.22676431636015573
449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,449,1-1935,14,22,1-1935,12,2,0,1,2.721171796321869,0.22676431636015573
514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,514,1-11206,20,8,1-11206,14,1,0,3,3.1635153889656067,0.22596538492611476
122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,122,MLG42,10,17,MLG42,14,1,0,3,3.1635153889656067,0.22596538492611476
355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,355,1-9498,14,22,1-9498,64,13,0,2,14.442343592643738,0.2256616186350584
123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,123,MLG55,6,14,MLG55,92,7,0,19,20.70226413011551,0.22502461010995117
419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,419,1-6692,16,23,1-6692,71,8,0,11,15.932889759540558,0.224406898021698
547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,547,MLG67,12,12,MLG67,27,1,0,7,6.048202574253082,0.22400750275011416
363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,363,1-10785,18,9,1-10785,279,32,0,41,61.568043649196625,0.22067399157418144
347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,347,1-8188,1,11,1-8188,140,22,0,12,30.654061555862427,0.21895758254187447
382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,382,1-18558,14,22,1-18558,307,52,0,21,67.14460772275925,0.21871207727283143
246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,246,MLG56,23,20,MLG56,511,57,0,75,111.08788472414017,0.21739312079088097
180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,180,1-0037,17,6,1-0037,35,4,0,5,7.6058589816093445,0.21731025661740985
140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,140,1-2294,17,6,1-2294,75,4,0,17,16.25992053747177,0.21679894049962362
167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,167,1-4929,7,11,1-4929,10,0,0,3,2.1635153889656067,0.21635153889656067
162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,162,1-8067,17,6,1-8067,322,22,0,66,69.59733855724335,0.2161408029728054
139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,139,1-7863,18,9,1-7863,351,44,0,44,75.73155903816223,0.21575942745915166
186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,186,72-11994,13,17,72-11994,8,1,0,1,1.721171796321869,0.2151464745402336
336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,336,1-1827,3,21,1-1827,24,3,0,3,5.163515388965607,0.2151464745402336
520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,520,1-2034,11,5,1-2034,16,2,0,2,3.442343592643738,0.2151464745402336
191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,191,1-8328,10,4,1-8328,114,15,0,13,24.375233352184296,0.21381783642266927
273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,273,1-3589,5,10,1-3589,27,5,0,1,5.721171796321869,0.21189525171562476
257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,257,1-9504,6,14,1-9504,30,2,0,6,6.327030777931213,0.21090102593104046
315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,315,1-1769,23,20,1-1769,89,5,0,19,18.70226413011551,0.210137799214781
341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,341,1-0031,12,5,1-0031,13,2,0,1,2.721171796321869,0.20932090740937453
343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,343,1-4319,4,7,1-4319,163,7,0,37,33.68335646390915,0.20664635867428927
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1-8222,3,21,1-8222,12,1,0,2,2.442343592643738,0.2035286327203115
524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,524,1-9338,17,6,1-9338,29,3,0,4,5.884687185287476,0.20292024776853365
11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1-9722,1,13,1-9722,22,3,0,2,4.442343592643738,0.20192470875653354
411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,411,MLG15,6,14,MLG15,105,6,0,21,21.144607722759247,0.2013772164072309
541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,541,1-5424,18,9,1-5424,5,1,0,0,1.0,0.2
275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,275,1-3216,2,2,1-3216,5,1,0,0,1.0,0.2
323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,323,1-3647,2,2,1-3647,5,1,0,0,1.0,0.2
185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,185,1-8906,12,5,1-8906,15,3,0,0,3.0,0.2
299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,299,MLG54,13,17,MLG54,595,54,0,90,118.9054616689682,0.19984111204868604
64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,64,1-9674,17,6,1-9674,144,10,0,26,28.75046670436859,0.19965601878033745
303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,303,1-8157,7,11,1-8157,75,9,0,8,14.769374370574951,0.19692499160766602
335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,335,1-8910,9,15,1-8910,137,1,0,36,26.96218466758728,0.19680426764662248
479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,479,1-9286,19,18,1-9286,81,8,0,11,15.932889759540558,0.19670234271037726
370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,370,MLG62,7,11,MLG62,525,38,0,90,102.9054616689682,0.19601040317898705
256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,256,1-9277,8,1,1-9277,48,0,0,13,9.375233352184296,0.1953173615038395
443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,443,1-3447,13,17,1-3447,110,16,0,7,21.048202574253082,0.19134729612957346
109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,109,1-9768,22,3,1-9768,241,12,0,47,45.89507442712784,0.1904359934735595
440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,440,MLG52,11,16,MLG52,125,10,0,19,23.70226413011551,0.18961811304092407
445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,445,1-6538,1,18,1-6538,44,4,0,6,8.327030777931213,0.18925069949843668
292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,292,1-9997,2,9,1-9997,16,3,0,0,3.0,0.1875
478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,478,1-9394,16,23,1-9394,117,6,0,22,21.865779519081116,0.18688700443659073
348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,348,1-17758,14,22,1-17758,40,6,0,2,7.442343592643738,0.18605858981609344
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,1-7964,13,17,1-7964,202,14,0,32,37.077497482299805,0.18355196773415744
124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,124,1-8427,19,18,1-8427,189,4,0,42,34.289215445518494,0.1814244203466587
171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,171,1-8100,5,3,1-8100,19,2,0,2,3.442343592643738,0.18117597856019674
519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,519,1-4926,11,16,1-4926,4,0,0,1,0.7211717963218689,0.18029294908046722
554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,554,1-10444,5,10,1-10444,8,0,0,2,1.4423435926437378,0.18029294908046722
508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,508,1-8532,6,14,1-8532,4,0,0,1,0.7211717963218689,0.18029294908046722
15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1-8093,1,13,1-8093,4,0,0,1,0.7211717963218689,0.18029294908046722
222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,222,1-4149,5,10,1-4149,16,0,0,4,2.8846871852874756,0.18029294908046722
387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,387,1-10539,19,18,1-10539,63,7,0,6,11.327030777931213,0.17979413933224148
